'Elapsed time','II','III','AVR','AVF','ABP','PAP'
'46:57:03.456',0.048,-,-,0.056,-,-
'46:57:03.464',0.040,-,-,0.056,-,-
'46:57:03.472',0.048,-,-,0.064,-,-
'46:57:03.480',0.064,-,-,0.080,-,-
'46:57:03.488',0.088,-,-,0.096,-,-
'46:57:03.496',0.104,-,-,0.112,-,-
'46:57:03.504',0.112,-,-,0.112,-,-
'46:57:03.512',0.128,-,-,0.128,-,-
'46:57:03.520',0.152,-,-,0.152,-,-
'46:57:03.528',0.160,-,-,0.160,-,-
'46:57:03.536',0.144,-,-,0.144,-,-
'46:57:03.544',0.104,-,-,0.104,-,-
'46:57:03.552',0.088,-,-,0.088,-,-
'46:57:03.560',0.056,-,-,0.064,-,-
'46:57:03.568',0.024,-,-,0.040,-,-
'46:57:03.576',0.000,-,-,0.016,-,-
'46:57:03.584',-0.016,-,-,0.000,-,-
'46:57:03.592',-0.032,-,-,-0.008,-,-
'46:57:03.600',-0.040,-,-,-0.016,-,-
'46:57:03.608',-0.048,-,-,-0.024,-,-
'46:57:03.616',-0.056,-,-,-0.024,-,-
'46:57:03.624',-0.064,-,-,-0.032,-,-
'46:57:03.632',-0.072,-,-,-0.040,-,-
'46:57:03.640',-0.080,-,-,-0.048,-,-
'46:57:03.648',-0.080,-,-,-0.048,-,-
'46:57:03.656',-0.080,-,-,-0.056,-,-
'46:57:03.664',-0.080,-,-,-0.056,-,-
'46:57:03.672',-0.080,-,-,-0.064,-,-
'46:57:03.680',-0.064,-,-,-0.072,-,-
'46:57:03.688',0.000,-,-,-0.088,-,-
'46:57:03.696',0.176,-,-,-0.064,-,-
'46:57:03.704',0.432,-,-,0.072,-,-
'46:57:03.712',0.600,-,-,0.280,-,-
'46:57:03.720',0.528,-,-,0.392,-,-
'46:57:03.728',0.328,-,-,0.344,-,-
'46:57:03.736',0.160,-,-,0.232,-,-
'46:57:03.744',0.024,-,-,0.096,-,-
'46:57:03.752',-0.080,-,-,-0.016,-,-
'46:57:03.760',-0.144,-,-,-0.088,-,-
'46:57:03.768',-0.168,-,-,-0.120,-,-
'46:57:03.776',-0.176,-,-,-0.128,-,-
'46:57:03.784',-0.168,-,-,-0.120,-,-
'46:57:03.792',-0.160,-,-,-0.120,-,-
'46:57:03.800',-0.160,-,-,-0.120,-,-
'46:57:03.808',-0.152,-,-,-0.112,-,-
'46:57:03.816',-0.144,-,-,-0.112,-,-
'46:57:03.824',-0.144,-,-,-0.112,-,-
'46:57:03.832',-0.136,-,-,-0.104,-,-
'46:57:03.840',-0.128,-,-,-0.104,-,-
'46:57:03.848',-0.128,-,-,-0.104,-,-
'46:57:03.856',-0.136,-,-,-0.112,-,-
'46:57:03.864',-0.128,-,-,-0.104,-,-
'46:57:03.872',-0.120,-,-,-0.104,-,-
'46:57:03.880',-0.128,-,-,-0.104,-,-
'46:57:03.888',-0.120,-,-,-0.112,-,-
'46:57:03.896',-0.120,-,-,-0.112,-,-
'46:57:03.904',-0.120,-,-,-0.112,-,-
'46:57:03.912',-0.120,-,-,-0.120,-,-
'46:57:03.920',-0.120,-,-,-0.128,-,-
'46:57:03.928',-0.120,-,-,-0.128,-,-
'46:57:03.936',-0.120,-,-,-0.136,-,-
'46:57:03.944',-0.120,-,-,-0.136,-,-
'46:57:03.952',-0.120,-,-,-0.128,-,-
'46:57:03.960',-0.120,-,-,-0.128,-,-
'46:57:03.968',-0.104,-,-,-0.112,-,-
'46:57:03.976',-0.088,-,-,-0.096,-,-
'46:57:03.984',-0.072,-,-,-0.080,-,-
'46:57:03.992',-0.048,-,-,-0.056,-,-
'46:57:04.000',-0.032,-,-,-0.032,-,-
'46:57:04.008',-0.016,-,-,-0.008,-,-
'46:57:04.016',-0.016,-,-,0.000,-,-
'46:57:04.024',-0.008,-,-,0.000,-,-
'46:57:04.032',-0.008,-,-,0.008,-,-
'46:57:04.040',-0.008,-,-,0.008,-,-
'46:57:04.048',-0.008,-,-,0.008,-,-
'46:57:04.056',-0.008,-,-,0.008,-,-
'46:57:04.064',0.000,-,-,0.016,-,-
'46:57:04.072',0.000,-,-,0.016,-,-
'46:57:04.080',0.000,-,-,0.016,-,-
'46:57:04.088',0.000,-,-,0.016,-,-
'46:57:04.096',0.000,-,-,0.016,-,-
'46:57:04.104',0.000,-,-,0.016,-,-
'46:57:04.112',0.000,-,-,0.016,-,-
'46:57:04.120',0.000,-,-,0.016,-,-
'46:57:04.128',0.000,-,-,0.016,-,-
'46:57:04.136',0.000,-,-,0.008,-,-
'46:57:04.144',0.000,-,-,0.008,-,-
'46:57:04.152',0.000,-,-,0.016,-,-
'46:57:04.160',0.000,-,-,0.008,-,-
'46:57:04.168',-0.008,-,-,0.008,-,-
'46:57:04.176',-0.008,-,-,0.000,-,-
'46:57:04.184',-0.008,-,-,0.000,-,-
'46:57:04.192',-0.008,-,-,0.000,-,-
'46:57:04.200',-0.008,-,-,0.000,-,-
'46:57:04.208',-0.016,-,-,0.000,-,-
'46:57:04.216',-0.008,-,-,0.008,-,-
'46:57:04.224',-0.008,-,-,0.008,-,-
'46:57:04.232',-0.008,-,-,0.000,-,-
'46:57:04.240',-0.008,-,-,0.000,-,-
'46:57:04.248',-0.008,-,-,0.000,-,-
'46:57:04.256',-0.008,-,-,0.008,-,-
'46:57:04.264',-0.008,-,-,0.000,-,-
'46:57:04.272',0.000,-,-,0.008,-,-
'46:57:04.280',0.000,-,-,0.008,-,-
'46:57:04.288',0.016,-,-,0.024,-,-
'46:57:04.296',0.032,-,-,0.040,-,-
'46:57:04.304',0.048,-,-,0.056,-,-
'46:57:04.312',0.064,-,-,0.064,-,-
'46:57:04.320',0.080,-,-,0.072,-,-
'46:57:04.328',0.096,-,-,0.088,-,-
'46:57:04.336',0.096,-,-,0.096,-,-
'46:57:04.344',0.064,-,-,0.064,-,-
'46:57:04.352',0.032,-,-,0.032,-,-
'46:57:04.360',0.008,-,-,0.008,-,-
'46:57:04.368',-0.016,-,-,-0.008,-,-
'46:57:04.376',-0.040,-,-,-0.024,-,-
'46:57:04.384',-0.056,-,-,-0.040,-,-
'46:57:04.392',-0.072,-,-,-0.048,-,-
'46:57:04.400',-0.080,-,-,-0.056,-,-
'46:57:04.408',-0.080,-,-,-0.056,-,-
'46:57:04.416',-0.088,-,-,-0.064,-,-
'46:57:04.424',-0.088,-,-,-0.064,-,-
'46:57:04.432',-0.096,-,-,-0.064,-,-
'46:57:04.440',-0.104,-,-,-0.072,-,-
'46:57:04.448',-0.112,-,-,-0.096,-,-
'46:57:04.456',-0.096,-,-,-0.160,-,-
'46:57:04.464',-0.072,-,-,-0.256,-,-
'46:57:04.472',-0.072,-,-,-0.368,-,-
'46:57:04.480',-0.088,-,-,-0.448,-,-
'46:57:04.488',-0.112,-,-,-0.400,-,-
'46:57:04.496',-0.136,-,-,-0.248,-,-
'46:57:04.504',-0.152,-,-,-0.128,-,-
'46:57:04.512',-0.184,-,-,-0.104,-,-
'46:57:04.520',-0.240,-,-,-0.144,-,-
'46:57:04.528',-0.200,-,-,-0.152,-,-
'46:57:04.536',-0.112,-,-,-0.064,-,-
'46:57:04.544',-0.064,-,-,-0.016,-,-
'46:57:04.552',-0.056,-,-,-0.008,-,-
'46:57:04.560',-0.048,-,-,-0.008,-,-
'46:57:04.568',-0.040,-,-,0.000,-,-
'46:57:04.576',-0.032,-,-,0.000,-,-
'46:57:04.584',-0.032,-,-,0.000,-,-
'46:57:04.592',-0.032,-,-,0.000,-,-
'46:57:04.600',-0.024,-,-,0.008,-,-
'46:57:04.608',-0.016,-,-,0.008,-,-
'46:57:04.616',-0.016,-,-,0.008,-,-
'46:57:04.624',-0.008,-,-,0.016,-,-
'46:57:04.632',-0.008,-,-,0.024,-,-
'46:57:04.640',0.000,-,-,0.024,-,-
'46:57:04.648',0.008,-,-,0.032,-,-
'46:57:04.656',0.016,-,-,0.040,-,-
'46:57:04.664',0.024,-,-,0.048,-,-
'46:57:04.672',0.040,-,-,0.056,-,-
'46:57:04.680',0.056,-,-,0.064,-,-
'46:57:04.688',0.072,-,-,0.080,-,-
'46:57:04.696',0.096,-,-,0.104,-,-
'46:57:04.704',0.120,-,-,0.128,-,-
'46:57:04.712',0.152,-,-,0.152,-,-
'46:57:04.720',0.176,-,-,0.168,-,-
'46:57:04.728',0.192,-,-,0.184,-,-
'46:57:04.736',0.208,-,-,0.192,-,-
'46:57:04.744',0.208,-,-,0.176,-,-
'46:57:04.752',0.184,-,-,0.152,-,-
'46:57:04.760',0.160,-,-,0.128,-,-
'46:57:04.768',0.128,-,-,0.088,-,-
'46:57:04.776',0.088,-,-,0.064,-,-
'46:57:04.784',0.056,-,-,0.040,-,-
'46:57:04.792',0.024,-,-,0.016,-,-
'46:57:04.800',0.000,-,-,0.000,-,-
'46:57:04.808',-0.016,-,-,-0.016,-,-
'46:57:04.816',-0.032,-,-,-0.016,-,-
'46:57:04.824',-0.032,-,-,-0.024,-,-
'46:57:04.832',-0.040,-,-,-0.024,-,-
'46:57:04.840',-0.040,-,-,-0.024,-,-
'46:57:04.848',-0.048,-,-,-0.024,-,-
'46:57:04.856',-0.048,-,-,-0.024,-,-
'46:57:04.864',-0.040,-,-,-0.024,-,-
'46:57:04.872',-0.032,-,-,-0.016,-,-
'46:57:04.880',-0.032,-,-,-0.016,-,-
'46:57:04.888',-0.024,-,-,-0.016,-,-
'46:57:04.896',-0.024,-,-,-0.008,-,-
'46:57:04.904',-0.024,-,-,-0.008,-,-
'46:57:04.912',-0.024,-,-,-0.008,-,-
'46:57:04.920',-0.016,-,-,0.000,-,-
'46:57:04.928',-0.016,-,-,0.000,-,-
'46:57:04.936',-0.016,-,-,0.000,-,-
'46:57:04.944',-0.016,-,-,-0.008,-,-
'46:57:04.952',-0.016,-,-,-0.008,-,-
'46:57:04.960',-0.016,-,-,-0.008,-,-
'46:57:04.968',-0.016,-,-,-0.008,-,-
'46:57:04.976',-0.016,-,-,-0.008,-,-
'46:57:04.984',-0.016,-,-,-0.008,-,-
'46:57:04.992',-0.016,-,-,-0.008,-,-
'46:57:05.000',-0.024,-,-,-0.008,-,-
'46:57:05.008',-0.024,-,-,-0.016,-,-
'46:57:05.016',-0.024,-,-,-0.016,-,-
'46:57:05.024',-0.032,-,-,-0.016,-,-
'46:57:05.032',-0.032,-,-,-0.016,-,-
'46:57:05.040',-0.024,-,-,-0.016,-,-
'46:57:05.048',-0.024,-,-,-0.016,-,-
'46:57:05.056',-0.024,-,-,-0.016,-,-
'46:57:05.064',-0.024,-,-,-0.016,-,-
'46:57:05.072',-0.024,-,-,-0.008,-,-
'46:57:05.080',-0.016,-,-,-0.008,-,-
'46:57:05.088',0.000,-,-,0.008,-,-
'46:57:05.096',0.016,-,-,0.016,-,-
'46:57:05.104',0.032,-,-,0.032,-,-
'46:57:05.112',0.048,-,-,0.040,-,-
'46:57:05.120',0.064,-,-,0.056,-,-
'46:57:05.128',0.080,-,-,0.064,-,-
'46:57:05.136',0.072,-,-,0.056,-,-
'46:57:05.144',0.048,-,-,0.032,-,-
'46:57:05.152',0.024,-,-,0.008,-,-
'46:57:05.160',0.000,-,-,-0.008,-,-
'46:57:05.168',-0.024,-,-,-0.032,-,-
'46:57:05.176',-0.056,-,-,-0.048,-,-
'46:57:05.184',-0.072,-,-,-0.056,-,-
'46:57:05.192',-0.080,-,-,-0.064,-,-
'46:57:05.200',-0.080,-,-,-0.064,-,-
'46:57:05.208',-0.080,-,-,-0.064,-,-
'46:57:05.216',-0.080,-,-,-0.064,-,-
'46:57:05.224',-0.080,-,-,-0.064,-,-
'46:57:05.232',-0.080,-,-,-0.064,-,-
'46:57:05.240',-0.080,-,-,-0.064,-,-
'46:57:05.248',-0.080,-,-,-0.064,-,-
'46:57:05.256',-0.072,-,-,-0.064,-,-
'46:57:05.264',-0.072,-,-,-0.056,-,-
'46:57:05.272',-0.064,-,-,-0.056,-,-
'46:57:05.280',-0.056,-,-,-0.056,-,-
'46:57:05.288',-0.008,-,-,-0.080,-,-
'46:57:05.296',0.120,-,-,-0.080,-,-
'46:57:05.304',0.360,-,-,0.016,-,-
'46:57:05.312',0.576,-,-,0.192,-,-
'46:57:05.320',0.616,-,-,0.336,-,-
'46:57:05.328',0.432,-,-,0.360,-,-
'46:57:05.336',0.272,-,-,0.304,-,-
'46:57:05.344',0.128,-,-,0.192,-,-
'46:57:05.352',0.008,-,-,0.064,-,-
'46:57:05.360',-0.080,-,-,-0.032,-,-
'46:57:05.368',-0.120,-,-,-0.088,-,-
'46:57:05.376',-0.136,-,-,-0.096,-,-
'46:57:05.384',-0.128,-,-,-0.104,-,-
'46:57:05.392',-0.120,-,-,-0.096,-,-
'46:57:05.400',-0.104,-,-,-0.088,-,-
'46:57:05.408',-0.096,-,-,-0.080,-,-
'46:57:05.416',-0.096,-,-,-0.080,-,-
'46:57:05.424',-0.104,-,-,-0.080,-,-
'46:57:05.432',-0.096,-,-,-0.080,-,-
'46:57:05.440',-0.088,-,-,-0.072,-,-
'46:57:05.448',-0.088,-,-,-0.072,-,-
'46:57:05.456',-0.088,-,-,-0.080,-,-
'46:57:05.464',-0.088,-,-,-0.080,-,-
'46:57:05.472',-0.080,-,-,-0.080,-,-
'46:57:05.480',-0.080,-,-,-0.080,-,-
'46:57:05.488',-0.080,-,-,-0.080,-,-
'46:57:05.496',-0.080,-,-,-0.088,-,-
'46:57:05.504',-0.080,-,-,-0.096,-,-
'46:57:05.512',-0.088,-,-,-0.104,-,-
'46:57:05.520',-0.096,-,-,-0.112,-,-
'46:57:05.528',-0.096,-,-,-0.120,-,-
'46:57:05.536',-0.088,-,-,-0.120,-,-
'46:57:05.544',-0.088,-,-,-0.120,-,-
'46:57:05.552',-0.088,-,-,-0.120,-,-
'46:57:05.560',-0.080,-,-,-0.112,-,-
'46:57:05.568',-0.072,-,-,-0.104,-,-
'46:57:05.576',-0.056,-,-,-0.088,-,-
'46:57:05.584',-0.040,-,-,-0.064,-,-
'46:57:05.592',-0.024,-,-,-0.040,-,-
'46:57:05.600',0.000,-,-,-0.016,-,-
'46:57:05.608',0.016,-,-,0.008,-,-
'46:57:05.616',0.024,-,-,0.016,-,-
'46:57:05.624',0.024,-,-,0.024,-,-
'46:57:05.632',0.024,-,-,0.024,-,-
'46:57:05.640',0.024,-,-,0.032,-,-
'46:57:05.648',0.032,-,-,0.040,-,-
'46:57:05.656',0.032,-,-,0.040,-,-
'46:57:05.664',0.024,-,-,0.032,-,-
'46:57:05.672',0.024,-,-,0.040,-,-
'46:57:05.680',0.032,-,-,0.040,-,-
'46:57:05.688',0.032,-,-,0.040,-,-
'46:57:05.696',0.024,-,-,0.032,-,-
'46:57:05.704',0.024,-,-,0.032,-,-
'46:57:05.712',0.032,-,-,0.032,-,-
'46:57:05.720',0.032,-,-,0.040,-,-
'46:57:05.728',0.040,-,-,0.040,-,-
'46:57:05.736',0.032,-,-,0.040,-,-
'46:57:05.744',0.024,-,-,0.032,-,-
'46:57:05.752',0.024,-,-,0.032,-,-
'46:57:05.760',0.024,-,-,0.032,-,-
'46:57:05.768',0.024,-,-,0.032,-,-
'46:57:05.776',0.024,-,-,0.032,-,-
'46:57:05.784',0.032,-,-,0.040,-,-
'46:57:05.792',0.024,-,-,0.032,-,-
'46:57:05.800',0.032,-,-,0.032,-,-
'46:57:05.808',0.032,-,-,0.040,-,-
'46:57:05.816',0.032,-,-,0.040,-,-
'46:57:05.824',0.024,-,-,0.032,-,-
'46:57:05.832',0.024,-,-,0.032,-,-
'46:57:05.840',0.024,-,-,0.032,-,-
'46:57:05.848',0.016,-,-,0.024,-,-
'46:57:05.856',0.016,-,-,0.024,-,-
'46:57:05.864',0.024,-,-,0.032,-,-
'46:57:05.872',0.032,-,-,0.040,-,-
'46:57:05.880',0.040,-,-,0.048,-,-
'46:57:05.888',0.064,-,-,0.064,-,-
'46:57:05.896',0.080,-,-,0.080,-,-
'46:57:05.904',0.088,-,-,0.080,-,-
'46:57:05.912',0.104,-,-,0.096,-,-
'46:57:05.920',0.120,-,-,0.112,-,-
'46:57:05.928',0.128,-,-,0.120,-,-
'46:57:05.936',0.112,-,-,0.104,-,-
'46:57:05.944',0.080,-,-,0.072,-,-
'46:57:05.952',0.056,-,-,0.048,-,-
'46:57:05.960',0.032,-,-,0.032,-,-
'46:57:05.968',0.008,-,-,0.008,-,-
'46:57:05.976',-0.016,-,-,-0.008,-,-
'46:57:05.984',-0.032,-,-,-0.016,-,-
