'Elapsed time','II','III','AVR','AVF','ABP','PAP'
'47:09:49.040',0.000,-,-,0.000,-,-
'47:09:49.048',0.000,-,-,0.008,-,-
'47:09:49.056',0.000,-,-,0.008,-,-
'47:09:49.064',0.000,-,-,0.000,-,-
'47:09:49.072',-0.008,-,-,0.000,-,-
'47:09:49.080',-0.008,-,-,0.000,-,-
'47:09:49.088',-0.008,-,-,0.000,-,-
'47:09:49.096',-0.008,-,-,0.000,-,-
'47:09:49.104',0.000,-,-,0.000,-,-
'47:09:49.112',0.000,-,-,0.000,-,-
'47:09:49.120',0.000,-,-,0.000,-,-
'47:09:49.128',0.000,-,-,0.008,-,-
'47:09:49.136',0.000,-,-,0.008,-,-
'47:09:49.144',0.008,-,-,0.016,-,-
'47:09:49.152',0.024,-,-,0.024,-,-
'47:09:49.160',0.040,-,-,0.040,-,-
'47:09:49.168',0.056,-,-,0.048,-,-
'47:09:49.176',0.072,-,-,0.064,-,-
'47:09:49.184',0.088,-,-,0.072,-,-
'47:09:49.192',0.096,-,-,0.080,-,-
'47:09:49.200',0.104,-,-,0.088,-,-
'47:09:49.208',0.064,-,-,0.056,-,-
'47:09:49.216',0.040,-,-,0.032,-,-
'47:09:49.224',0.024,-,-,0.008,-,-
'47:09:49.232',0.000,-,-,-0.008,-,-
'47:09:49.240',-0.024,-,-,-0.024,-,-
'47:09:49.248',-0.048,-,-,-0.032,-,-
'47:09:49.256',-0.064,-,-,-0.040,-,-
'47:09:49.264',-0.064,-,-,-0.048,-,-
'47:09:49.272',-0.072,-,-,-0.048,-,-
'47:09:49.280',-0.072,-,-,-0.056,-,-
'47:09:49.288',-0.072,-,-,-0.048,-,-
'47:09:49.296',-0.064,-,-,-0.048,-,-
'47:09:49.304',-0.064,-,-,-0.048,-,-
'47:09:49.312',-0.064,-,-,-0.048,-,-
'47:09:49.320',-0.072,-,-,-0.048,-,-
'47:09:49.328',-0.080,-,-,-0.048,-,-
'47:09:49.336',-0.080,-,-,-0.080,-,-
'47:09:49.344',-0.048,-,-,-0.144,-,-
'47:09:49.352',0.000,-,-,-0.240,-,-
'47:09:49.360',0.048,-,-,-0.360,-,-
'47:09:49.368',0.096,-,-,-0.384,-,-
'47:09:49.376',0.112,-,-,-0.160,-,-
'47:09:49.384',0.008,-,-,-0.040,-,-
'47:09:49.392',-0.096,-,-,-0.048,-,-
'47:09:49.400',-0.104,-,-,-0.048,-,-
'47:09:49.408',-0.048,-,-,-0.008,-,-
'47:09:49.416',-0.056,-,-,0.000,-,-
'47:09:49.424',-0.056,-,-,-0.008,-,-
'47:09:49.432',-0.048,-,-,-0.008,-,-
'47:09:49.440',-0.040,-,-,0.000,-,-
'47:09:49.448',-0.040,-,-,0.000,-,-
'47:09:49.456',-0.040,-,-,0.000,-,-
'47:09:49.464',-0.040,-,-,0.000,-,-
'47:09:49.472',-0.032,-,-,0.000,-,-
'47:09:49.480',-0.032,-,-,0.000,-,-
'47:09:49.488',-0.024,-,-,0.000,-,-
'47:09:49.496',-0.024,-,-,0.008,-,-
'47:09:49.504',-0.024,-,-,0.008,-,-
'47:09:49.512',-0.016,-,-,0.008,-,-
'47:09:49.520',0.000,-,-,0.024,-,-
'47:09:49.528',0.000,-,-,0.024,-,-
'47:09:49.536',0.008,-,-,0.024,-,-
'47:09:49.544',0.008,-,-,0.032,-,-
'47:09:49.552',0.024,-,-,0.040,-,-
'47:09:49.560',0.032,-,-,0.048,-,-
'47:09:49.568',0.048,-,-,0.064,-,-
'47:09:49.576',0.064,-,-,0.072,-,-
'47:09:49.584',0.080,-,-,0.088,-,-
'47:09:49.592',0.104,-,-,0.112,-,-
'47:09:49.600',0.128,-,-,0.128,-,-
'47:09:49.608',0.144,-,-,0.152,-,-
'47:09:49.616',0.160,-,-,0.160,-,-
'47:09:49.624',0.176,-,-,0.176,-,-
'47:09:49.632',0.176,-,-,0.176,-,-
'47:09:49.640',0.168,-,-,0.160,-,-
'47:09:49.648',0.144,-,-,0.128,-,-
'47:09:49.656',0.112,-,-,0.096,-,-
'47:09:49.664',0.080,-,-,0.072,-,-
'47:09:49.672',0.056,-,-,0.056,-,-
'47:09:49.680',0.032,-,-,0.040,-,-
'47:09:49.688',0.016,-,-,0.024,-,-
'47:09:49.696',0.008,-,-,0.016,-,-
'47:09:49.704',0.000,-,-,0.008,-,-
'47:09:49.712',0.000,-,-,0.008,-,-
'47:09:49.720',0.000,-,-,0.008,-,-
'47:09:49.728',0.000,-,-,0.008,-,-
'47:09:49.736',0.000,-,-,0.008,-,-
'47:09:49.744',0.000,-,-,0.008,-,-
'47:09:49.752',0.000,-,-,0.008,-,-
'47:09:49.760',0.000,-,-,0.008,-,-
'47:09:49.768',0.008,-,-,0.008,-,-
'47:09:49.776',0.008,-,-,0.008,-,-
'47:09:49.784',0.008,-,-,0.016,-,-
'47:09:49.792',0.008,-,-,0.016,-,-
'47:09:49.800',0.008,-,-,0.008,-,-
'47:09:49.808',0.008,-,-,0.016,-,-
'47:09:49.816',0.008,-,-,0.016,-,-
'47:09:49.824',0.008,-,-,0.016,-,-
'47:09:49.832',0.008,-,-,0.016,-,-
'47:09:49.840',0.008,-,-,0.008,-,-
'47:09:49.848',0.008,-,-,0.008,-,-
'47:09:49.856',0.008,-,-,0.008,-,-
'47:09:49.864',0.008,-,-,0.008,-,-
'47:09:49.872',0.008,-,-,0.008,-,-
'47:09:49.880',0.008,-,-,0.008,-,-
'47:09:49.888',0.008,-,-,0.008,-,-
'47:09:49.896',0.008,-,-,0.008,-,-
'47:09:49.904',0.008,-,-,0.008,-,-
'47:09:49.912',0.008,-,-,0.008,-,-
'47:09:49.920',0.008,-,-,0.008,-,-
'47:09:49.928',0.008,-,-,0.008,-,-
'47:09:49.936',0.008,-,-,0.008,-,-
'47:09:49.944',0.008,-,-,0.016,-,-
'47:09:49.952',0.024,-,-,0.024,-,-
'47:09:49.960',0.040,-,-,0.040,-,-
'47:09:49.968',0.056,-,-,0.056,-,-
'47:09:49.976',0.072,-,-,0.064,-,-
'47:09:49.984',0.088,-,-,0.072,-,-
'47:09:49.992',0.104,-,-,0.088,-,-
'47:09:50.000',0.120,-,-,0.096,-,-
'47:09:50.008',0.104,-,-,0.088,-,-
'47:09:50.016',0.072,-,-,0.056,-,-
'47:09:50.024',0.040,-,-,0.032,-,-
'47:09:50.032',0.024,-,-,0.008,-,-
'47:09:50.040',0.000,-,-,0.000,-,-
'47:09:50.048',-0.024,-,-,-0.016,-,-
'47:09:50.056',-0.040,-,-,-0.024,-,-
'47:09:50.064',-0.048,-,-,-0.032,-,-
'47:09:50.072',-0.048,-,-,-0.032,-,-
'47:09:50.080',-0.056,-,-,-0.040,-,-
'47:09:50.088',-0.056,-,-,-0.040,-,-
'47:09:50.096',-0.056,-,-,-0.032,-,-
'47:09:50.104',-0.048,-,-,-0.032,-,-
'47:09:50.112',-0.056,-,-,-0.040,-,-
'47:09:50.120',-0.056,-,-,-0.040,-,-
'47:09:50.128',-0.056,-,-,-0.040,-,-
'47:09:50.136',-0.056,-,-,-0.040,-,-
'47:09:50.144',-0.048,-,-,-0.040,-,-
'47:09:50.152',-0.040,-,-,-0.048,-,-
'47:09:50.160',0.016,-,-,-0.064,-,-
'47:09:50.168',0.152,-,-,-0.072,-,-
'47:09:50.176',0.400,-,-,0.024,-,-
'47:09:50.184',0.592,-,-,0.184,-,-
'47:09:50.192',0.608,-,-,0.320,-,-
'47:09:50.200',0.408,-,-,0.344,-,-
'47:09:50.208',0.256,-,-,0.296,-,-
'47:09:50.216',0.120,-,-,0.184,-,-
'47:09:50.224',0.016,-,-,0.072,-,-
'47:09:50.232',-0.064,-,-,-0.016,-,-
'47:09:50.240',-0.104,-,-,-0.064,-,-
'47:09:50.248',-0.112,-,-,-0.072,-,-
'47:09:50.256',-0.104,-,-,-0.072,-,-
'47:09:50.264',-0.104,-,-,-0.064,-,-
'47:09:50.272',-0.096,-,-,-0.064,-,-
'47:09:50.280',-0.096,-,-,-0.064,-,-
'47:09:50.288',-0.088,-,-,-0.064,-,-
'47:09:50.296',-0.088,-,-,-0.064,-,-
'47:09:50.304',-0.080,-,-,-0.056,-,-
'47:09:50.312',-0.072,-,-,-0.056,-,-
'47:09:50.320',-0.072,-,-,-0.056,-,-
'47:09:50.328',-0.072,-,-,-0.064,-,-
'47:09:50.336',-0.072,-,-,-0.064,-,-
'47:09:50.344',-0.064,-,-,-0.056,-,-
'47:09:50.352',-0.064,-,-,-0.056,-,-
'47:09:50.360',-0.064,-,-,-0.056,-,-
'47:09:50.368',-0.064,-,-,-0.064,-,-
'47:09:50.376',-0.064,-,-,-0.064,-,-
'47:09:50.384',-0.072,-,-,-0.072,-,-
'47:09:50.392',-0.072,-,-,-0.080,-,-
'47:09:50.400',-0.072,-,-,-0.088,-,-
'47:09:50.408',-0.072,-,-,-0.088,-,-
'47:09:50.416',-0.072,-,-,-0.088,-,-
'47:09:50.424',-0.064,-,-,-0.088,-,-
'47:09:50.432',-0.056,-,-,-0.088,-,-
'47:09:50.440',-0.048,-,-,-0.080,-,-
'47:09:50.448',-0.032,-,-,-0.064,-,-
'47:09:50.456',-0.016,-,-,-0.040,-,-
'47:09:50.464',0.000,-,-,-0.024,-,-
'47:09:50.472',0.016,-,-,0.000,-,-
'47:09:50.480',0.024,-,-,0.016,-,-
'47:09:50.488',0.032,-,-,0.024,-,-
'47:09:50.496',0.040,-,-,0.040,-,-
'47:09:50.504',0.040,-,-,0.040,-,-
'47:09:50.512',0.040,-,-,0.040,-,-
'47:09:50.520',0.040,-,-,0.048,-,-
'47:09:50.528',0.040,-,-,0.048,-,-
'47:09:50.536',0.040,-,-,0.056,-,-
'47:09:50.544',0.040,-,-,0.056,-,-
'47:09:50.552',0.040,-,-,0.048,-,-
'47:09:50.560',0.040,-,-,0.048,-,-
'47:09:50.568',0.032,-,-,0.048,-,-
'47:09:50.576',0.032,-,-,0.040,-,-
'47:09:50.584',0.032,-,-,0.040,-,-
'47:09:50.592',0.040,-,-,0.048,-,-
'47:09:50.600',0.040,-,-,0.048,-,-
'47:09:50.608',0.040,-,-,0.048,-,-
'47:09:50.616',0.040,-,-,0.040,-,-
'47:09:50.624',0.040,-,-,0.040,-,-
'47:09:50.632',0.040,-,-,0.040,-,-
'47:09:50.640',0.040,-,-,0.040,-,-
'47:09:50.648',0.040,-,-,0.040,-,-
'47:09:50.656',0.040,-,-,0.040,-,-
'47:09:50.664',0.040,-,-,0.040,-,-
'47:09:50.672',0.040,-,-,0.040,-,-
'47:09:50.680',0.040,-,-,0.040,-,-
'47:09:50.688',0.032,-,-,0.040,-,-
'47:09:50.696',0.032,-,-,0.040,-,-
'47:09:50.704',0.032,-,-,0.040,-,-
'47:09:50.712',0.040,-,-,0.040,-,-
'47:09:50.720',0.040,-,-,0.040,-,-
'47:09:50.728',0.040,-,-,0.048,-,-
'47:09:50.736',0.040,-,-,0.048,-,-
'47:09:50.744',0.040,-,-,0.048,-,-
'47:09:50.752',0.048,-,-,0.048,-,-
'47:09:50.760',0.056,-,-,0.056,-,-
'47:09:50.768',0.064,-,-,0.064,-,-
'47:09:50.776',0.080,-,-,0.080,-,-
'47:09:50.784',0.096,-,-,0.096,-,-
'47:09:50.792',0.112,-,-,0.104,-,-
'47:09:50.800',0.136,-,-,0.120,-,-
'47:09:50.808',0.144,-,-,0.128,-,-
'47:09:50.816',0.128,-,-,0.112,-,-
'47:09:50.824',0.096,-,-,0.080,-,-
'47:09:50.832',0.064,-,-,0.056,-,-
'47:09:50.840',0.048,-,-,0.040,-,-
'47:09:50.848',0.024,-,-,0.016,-,-
'47:09:50.856',0.000,-,-,0.008,-,-
'47:09:50.864',-0.016,-,-,0.000,-,-
'47:09:50.872',-0.024,-,-,-0.008,-,-
'47:09:50.880',-0.024,-,-,-0.008,-,-
'47:09:50.888',-0.024,-,-,-0.008,-,-
'47:09:50.896',-0.024,-,-,-0.008,-,-
'47:09:50.904',-0.032,-,-,-0.016,-,-
'47:09:50.912',-0.032,-,-,-0.016,-,-
'47:09:50.920',-0.032,-,-,-0.016,-,-
'47:09:50.928',-0.040,-,-,-0.016,-,-
'47:09:50.936',-0.040,-,-,-0.016,-,-
'47:09:50.944',-0.056,-,-,-0.040,-,-
'47:09:50.952',-0.040,-,-,-0.096,-,-
'47:09:50.960',-0.008,-,-,-0.184,-,-
'47:09:50.968',0.032,-,-,-0.304,-,-
'47:09:50.976',0.080,-,-,-0.360,-,-
'47:09:50.984',0.128,-,-,-0.200,-,-
'47:09:50.992',0.136,-,-,0.024,-,-
'47:09:51.000',0.016,-,-,0.072,-,-
'47:09:51.008',-0.048,-,-,0.008,-,-
'47:09:51.016',-0.024,-,-,0.008,-,-
'47:09:51.024',-0.016,-,-,0.016,-,-
'47:09:51.032',-0.032,-,-,0.008,-,-
'47:09:51.040',-0.024,-,-,0.008,-,-
'47:09:51.048',-0.024,-,-,0.016,-,-
'47:09:51.056',-0.016,-,-,0.016,-,-
'47:09:51.064',-0.016,-,-,0.024,-,-
'47:09:51.072',-0.008,-,-,0.024,-,-
'47:09:51.080',-0.008,-,-,0.024,-,-
'47:09:51.088',0.000,-,-,0.032,-,-
'47:09:51.096',0.000,-,-,0.032,-,-
'47:09:51.104',0.000,-,-,0.032,-,-
'47:09:51.112',0.000,-,-,0.032,-,-
'47:09:51.120',0.008,-,-,0.032,-,-
'47:09:51.128',0.008,-,-,0.032,-,-
'47:09:51.136',0.008,-,-,0.032,-,-
'47:09:51.144',0.016,-,-,0.040,-,-
'47:09:51.152',0.024,-,-,0.048,-,-
'47:09:51.160',0.032,-,-,0.056,-,-
'47:09:51.168',0.040,-,-,0.056,-,-
'47:09:51.176',0.056,-,-,0.072,-,-
'47:09:51.184',0.072,-,-,0.080,-,-
'47:09:51.192',0.080,-,-,0.088,-,-
'47:09:51.200',0.096,-,-,0.104,-,-
'47:09:51.208',0.120,-,-,0.120,-,-
'47:09:51.216',0.144,-,-,0.144,-,-
'47:09:51.224',0.160,-,-,0.152,-,-
'47:09:51.232',0.176,-,-,0.168,-,-
'47:09:51.240',0.176,-,-,0.168,-,-
'47:09:51.248',0.168,-,-,0.152,-,-
'47:09:51.256',0.144,-,-,0.136,-,-
'47:09:51.264',0.120,-,-,0.112,-,-
'47:09:51.272',0.088,-,-,0.088,-,-
'47:09:51.280',0.056,-,-,0.064,-,-
'47:09:51.288',0.032,-,-,0.040,-,-
'47:09:51.296',0.024,-,-,0.032,-,-
'47:09:51.304',0.008,-,-,0.024,-,-
'47:09:51.312',0.000,-,-,0.016,-,-
'47:09:51.320',0.000,-,-,0.016,-,-
'47:09:51.328',-0.008,-,-,0.008,-,-
'47:09:51.336',-0.008,-,-,0.008,-,-
'47:09:51.344',-0.008,-,-,0.008,-,-
'47:09:51.352',-0.008,-,-,0.008,-,-
'47:09:51.360',-0.016,-,-,0.008,-,-
'47:09:51.368',-0.016,-,-,0.008,-,-
'47:09:51.376',-0.016,-,-,0.008,-,-
'47:09:51.384',-0.016,-,-,0.008,-,-
'47:09:51.392',-0.008,-,-,0.008,-,-
'47:09:51.400',-0.008,-,-,0.008,-,-
'47:09:51.408',-0.008,-,-,0.000,-,-
'47:09:51.416',-0.008,-,-,0.000,-,-
'47:09:51.424',-0.016,-,-,0.000,-,-
'47:09:51.432',-0.016,-,-,-0.008,-,-
'47:09:51.440',-0.024,-,-,-0.008,-,-
'47:09:51.448',-0.024,-,-,-0.016,-,-
'47:09:51.456',-0.024,-,-,-0.016,-,-
'47:09:51.464',-0.024,-,-,-0.016,-,-
'47:09:51.472',-0.024,-,-,-0.016,-,-
'47:09:51.480',-0.024,-,-,-0.024,-,-
'47:09:51.488',-0.024,-,-,-0.024,-,-
'47:09:51.496',-0.024,-,-,-0.016,-,-
'47:09:51.504',-0.024,-,-,-0.016,-,-
'47:09:51.512',-0.024,-,-,-0.024,-,-
'47:09:51.520',-0.032,-,-,-0.024,-,-
'47:09:51.528',-0.032,-,-,-0.024,-,-
'47:09:51.536',-0.032,-,-,-0.016,-,-
'47:09:51.544',-0.024,-,-,-0.016,-,-
'47:09:51.552',-0.024,-,-,-0.008,-,-
'47:09:51.560',-0.016,-,-,-0.008,-,-
'47:09:51.568',-0.008,-,-,0.000,-,-
'47:09:51.576',0.008,-,-,0.016,-,-
'47:09:51.584',0.024,-,-,0.032,-,-
'47:09:51.592',0.040,-,-,0.040,-,-
'47:09:51.600',0.056,-,-,0.048,-,-
'47:09:51.608',0.080,-,-,0.064,-,-
'47:09:51.616',0.080,-,-,0.072,-,-
'47:09:51.624',0.064,-,-,0.056,-,-
'47:09:51.632',0.040,-,-,0.024,-,-
'47:09:51.640',0.016,-,-,0.008,-,-
'47:09:51.648',-0.008,-,-,-0.008,-,-
'47:09:51.656',-0.032,-,-,-0.032,-,-
'47:09:51.664',-0.056,-,-,-0.048,-,-
'47:09:51.672',-0.072,-,-,-0.056,-,-
'47:09:51.680',-0.080,-,-,-0.064,-,-
'47:09:51.688',-0.080,-,-,-0.064,-,-
'47:09:51.696',-0.080,-,-,-0.064,-,-
'47:09:51.704',-0.080,-,-,-0.064,-,-
'47:09:51.712',-0.080,-,-,-0.064,-,-
'47:09:51.720',-0.080,-,-,-0.064,-,-
'47:09:51.728',-0.080,-,-,-0.064,-,-
'47:09:51.736',-0.080,-,-,-0.064,-,-
'47:09:51.744',-0.080,-,-,-0.064,-,-
'47:09:51.752',-0.080,-,-,-0.056,-,-
'47:09:51.760',-0.072,-,-,-0.056,-,-
'47:09:51.768',-0.048,-,-,-0.072,-,-
'47:09:51.776',0.032,-,-,-0.088,-,-
'47:09:51.784',0.224,-,-,-0.056,-,-
'47:09:51.792',0.480,-,-,0.072,-,-
'47:09:51.800',0.608,-,-,0.248,-,-
'47:09:51.808',0.496,-,-,0.344,-,-
'47:09:51.816',0.320,-,-,0.344,-,-
'47:09:51.824',0.176,-,-,0.240,-,-
'47:09:51.832',0.048,-,-,0.128,-,-
'47:09:51.840',-0.048,-,-,0.016,-,-
'47:09:51.848',-0.112,-,-,-0.056,-,-
'47:09:51.856',-0.136,-,-,-0.088,-,-
'47:09:51.864',-0.144,-,-,-0.096,-,-
'47:09:51.872',-0.136,-,-,-0.088,-,-
'47:09:51.880',-0.136,-,-,-0.088,-,-
'47:09:51.888',-0.128,-,-,-0.088,-,-
'47:09:51.896',-0.128,-,-,-0.088,-,-
'47:09:51.904',-0.120,-,-,-0.088,-,-
'47:09:51.912',-0.120,-,-,-0.080,-,-
'47:09:51.920',-0.120,-,-,-0.080,-,-
'47:09:51.928',-0.112,-,-,-0.080,-,-
'47:09:51.936',-0.104,-,-,-0.080,-,-
'47:09:51.944',-0.104,-,-,-0.080,-,-
'47:09:51.952',-0.096,-,-,-0.080,-,-
'47:09:51.960',-0.096,-,-,-0.080,-,-
'47:09:51.968',-0.096,-,-,-0.080,-,-
'47:09:51.976',-0.096,-,-,-0.088,-,-
'47:09:51.984',-0.096,-,-,-0.088,-,-
'47:09:51.992',-0.096,-,-,-0.096,-,-
'47:09:52.000',-0.104,-,-,-0.096,-,-
'47:09:52.008',-0.104,-,-,-0.104,-,-
'47:09:52.016',-0.096,-,-,-0.104,-,-
'47:09:52.024',-0.096,-,-,-0.104,-,-
'47:09:52.032',-0.088,-,-,-0.104,-,-
'47:09:52.040',-0.088,-,-,-0.104,-,-
'47:09:52.048',-0.088,-,-,-0.096,-,-
'47:09:52.056',-0.072,-,-,-0.088,-,-
'47:09:52.064',-0.056,-,-,-0.072,-,-
'47:09:52.072',-0.040,-,-,-0.048,-,-
'47:09:52.080',-0.016,-,-,-0.032,-,-
'47:09:52.088',-0.008,-,-,-0.008,-,-
'47:09:52.096',0.008,-,-,0.008,-,-
'47:09:52.104',0.008,-,-,0.016,-,-
'47:09:52.112',0.008,-,-,0.016,-,-
'47:09:52.120',0.008,-,-,0.024,-,-
'47:09:52.128',0.008,-,-,0.024,-,-
'47:09:52.136',0.008,-,-,0.024,-,-
'47:09:52.144',0.008,-,-,0.024,-,-
'47:09:52.152',0.008,-,-,0.032,-,-
'47:09:52.160',0.008,-,-,0.032,-,-
'47:09:52.168',0.008,-,-,0.032,-,-
'47:09:52.176',0.008,-,-,0.024,-,-
'47:09:52.184',0.008,-,-,0.024,-,-
'47:09:52.192',0.008,-,-,0.024,-,-
'47:09:52.200',0.008,-,-,0.024,-,-
'47:09:52.208',0.008,-,-,0.024,-,-
'47:09:52.216',0.008,-,-,0.016,-,-
'47:09:52.224',0.008,-,-,0.016,-,-
'47:09:52.232',0.008,-,-,0.016,-,-
'47:09:52.240',0.008,-,-,0.016,-,-
'47:09:52.248',0.008,-,-,0.016,-,-
'47:09:52.256',0.008,-,-,0.024,-,-
'47:09:52.264',0.008,-,-,0.016,-,-
'47:09:52.272',0.008,-,-,0.008,-,-
'47:09:52.280',0.008,-,-,0.016,-,-
'47:09:52.288',0.008,-,-,0.016,-,-
'47:09:52.296',0.008,-,-,0.016,-,-
'47:09:52.304',0.008,-,-,0.016,-,-
'47:09:52.312',0.008,-,-,0.016,-,-
'47:09:52.320',0.008,-,-,0.016,-,-
'47:09:52.328',0.008,-,-,0.016,-,-
'47:09:52.336',0.008,-,-,0.016,-,-
'47:09:52.344',0.008,-,-,0.016,-,-
'47:09:52.352',0.008,-,-,0.016,-,-
'47:09:52.360',0.008,-,-,0.016,-,-
'47:09:52.368',0.024,-,-,0.024,-,-
'47:09:52.376',0.040,-,-,0.040,-,-
'47:09:52.384',0.056,-,-,0.056,-,-
'47:09:52.392',0.072,-,-,0.072,-,-
'47:09:52.400',0.088,-,-,0.080,-,-
'47:09:52.408',0.104,-,-,0.088,-,-
'47:09:52.416',0.112,-,-,0.096,-,-
'47:09:52.424',0.096,-,-,0.080,-,-
'47:09:52.432',0.064,-,-,0.056,-,-
'47:09:52.440',0.040,-,-,0.032,-,-
'47:09:52.448',0.024,-,-,0.016,-,-
'47:09:52.456',0.000,-,-,0.000,-,-
'47:09:52.464',-0.016,-,-,-0.008,-,-
'47:09:52.472',-0.040,-,-,-0.024,-,-
'47:09:52.480',-0.048,-,-,-0.032,-,-
'47:09:52.488',-0.056,-,-,-0.032,-,-
'47:09:52.496',-0.056,-,-,-0.032,-,-
'47:09:52.504',-0.056,-,-,-0.032,-,-
'47:09:52.512',-0.056,-,-,-0.032,-,-
'47:09:52.520',-0.056,-,-,-0.032,-,-
'47:09:52.528',-0.056,-,-,-0.024,-,-
'47:09:52.536',-0.064,-,-,-0.032,-,-
'47:09:52.544',-0.072,-,-,-0.072,-,-
'47:09:52.552',-0.056,-,-,-0.144,-,-
'47:09:52.560',-0.024,-,-,-0.240,-,-
'47:09:52.568',-0.008,-,-,-0.360,-,-
'47:09:52.576',-0.008,-,-,-0.424,-,-
'47:09:52.584',-0.024,-,-,-0.320,-,-
'47:09:52.592',-0.032,-,-,-0.104,-,-
'47:09:52.600',-0.080,-,-,-0.016,-,-
'47:09:52.608',-0.152,-,-,-0.072,-,-
'47:09:52.616',-0.160,-,-,-0.096,-,-
'47:09:52.624',-0.064,-,-,-0.032,-,-
'47:09:52.632',-0.032,-,-,0.008,-,-
'47:09:52.640',-0.024,-,-,0.008,-,-
'47:09:52.648',-0.016,-,-,0.016,-,-
'47:09:52.656',-0.016,-,-,0.024,-,-
'47:09:52.664',-0.016,-,-,0.024,-,-
'47:09:52.672',-0.008,-,-,0.024,-,-
'47:09:52.680',0.000,-,-,0.032,-,-
'47:09:52.688',0.000,-,-,0.032,-,-
'47:09:52.696',0.000,-,-,0.032,-,-
'47:09:52.704',0.008,-,-,0.040,-,-
'47:09:52.712',0.016,-,-,0.040,-,-
'47:09:52.720',0.016,-,-,0.048,-,-
'47:09:52.728',0.024,-,-,0.048,-,-
'47:09:52.736',0.024,-,-,0.048,-,-
'47:09:52.744',0.032,-,-,0.056,-,-
'47:09:52.752',0.040,-,-,0.064,-,-
'47:09:52.760',0.048,-,-,0.064,-,-
'47:09:52.768',0.064,-,-,0.072,-,-
'47:09:52.776',0.080,-,-,0.088,-,-
'47:09:52.784',0.096,-,-,0.104,-,-
'47:09:52.792',0.120,-,-,0.128,-,-
'47:09:52.800',0.144,-,-,0.144,-,-
'47:09:52.808',0.168,-,-,0.168,-,-
'47:09:52.816',0.184,-,-,0.184,-,-
'47:09:52.824',0.200,-,-,0.192,-,-
'47:09:52.832',0.208,-,-,0.192,-,-
'47:09:52.840',0.208,-,-,0.192,-,-
'47:09:52.848',0.200,-,-,0.176,-,-
'47:09:52.856',0.168,-,-,0.144,-,-
'47:09:52.864',0.136,-,-,0.104,-,-
'47:09:52.872',0.096,-,-,0.080,-,-
'47:09:52.880',0.072,-,-,0.056,-,-
'47:09:52.888',0.040,-,-,0.032,-,-
'47:09:52.896',0.016,-,-,0.016,-,-
'47:09:52.904',0.008,-,-,0.008,-,-
'47:09:52.912',0.000,-,-,0.008,-,-
'47:09:52.920',-0.008,-,-,0.000,-,-
'47:09:52.928',-0.016,-,-,0.000,-,-
'47:09:52.936',-0.016,-,-,0.000,-,-
'47:09:52.944',-0.016,-,-,0.000,-,-
'47:09:52.952',-0.016,-,-,0.000,-,-
'47:09:52.960',-0.016,-,-,0.000,-,-
'47:09:52.968',-0.008,-,-,0.000,-,-
'47:09:52.976',-0.008,-,-,0.000,-,-
'47:09:52.984',0.000,-,-,0.008,-,-
'47:09:52.992',0.000,-,-,0.008,-,-
