'Elapsed time','II','V','ABP','PAP'
'48:22:20.872',0.000,-,96.720,89.880
'48:22:20.880',-0.011,-,95.880,89.880
'48:22:20.888',-0.032,-,95.160,89.880
'48:22:20.896',0.000,-,94.320,89.880
'48:22:20.904',-0.032,-,93.480,89.880
'48:22:20.912',-0.011,-,92.760,89.880
'48:22:20.920',-0.032,-,91.080,89.880
'48:22:20.928',0.000,-,89.520,89.880
'48:22:20.936',-0.011,-,87.120,89.880
'48:22:20.944',0.032,-,83.880,89.880
'48:22:20.952',0.355,-,80.760,89.880
'48:22:20.960',0.774,-,77.520,89.880
'48:22:20.968',0.871,-,73.560,89.880
'48:22:20.976',0.376,-,69.480,89.880
'48:22:20.984',0.075,-,65.520,89.880
'48:22:20.992',-0.075,-,62.280,89.880
'48:22:21.000',-0.258,-,59.160,89.880
'48:22:21.008',-0.312,-,55.920,89.880
'48:22:21.016',-0.237,-,53.520,89.880
'48:22:21.024',-0.194,-,51.120,89.880
'48:22:21.032',-0.215,-,49.560,89.880
'48:22:21.040',-0.215,-,47.880,89.880
'48:22:21.048',-0.172,-,47.160,89.880
'48:22:21.056',-0.215,-,47.160,89.880
'48:22:21.064',-0.194,-,47.880,89.880
'48:22:21.072',-0.215,-,48.720,89.880
'48:22:21.080',-0.172,-,49.560,89.880
'48:22:21.088',-0.215,-,51.120,89.880
'48:22:21.096',-0.172,-,53.520,89.880
'48:22:21.104',-0.194,-,55.920,89.880
'48:22:21.112',-0.172,-,58.320,89.880
'48:22:21.120',-0.215,-,61.560,89.880
'48:22:21.128',-0.172,-,64.680,89.880
'48:22:21.136',-0.172,-,67.920,89.880
'48:22:21.144',-0.237,-,71.160,89.880
'48:22:21.152',-0.194,-,75.120,89.880
'48:22:21.160',-0.172,-,78.360,89.880
'48:22:21.168',-0.237,-,81.480,89.880
'48:22:21.176',-0.215,-,85.560,89.880
'48:22:21.184',-0.237,-,88.680,89.880
'48:22:21.192',-0.172,-,91.080,89.880
'48:22:21.200',-0.140,-,94.320,89.880
'48:22:21.208',-0.194,-,96.720,89.880
'48:22:21.216',-0.258,-,99.120,89.880
'48:22:21.224',-0.194,-,101.520,89.880
'48:22:21.232',-0.140,-,103.080,89.880
'48:22:21.240',-0.097,-,105.480,89.880
'48:22:21.248',-0.054,-,106.320,89.880
'48:22:21.256',0.000,-,107.880,89.880
'48:22:21.264',0.000,-,108.720,89.880
'48:22:21.272',0.032,-,109.560,89.880
'48:22:21.280',0.054,-,110.280,89.880
'48:22:21.288',0.075,-,109.560,89.880
'48:22:21.296',0.054,-,109.560,89.880
'48:22:21.304',0.054,-,107.880,89.880
'48:22:21.312',0.075,-,106.320,89.880
'48:22:21.320',0.054,-,103.920,89.880
'48:22:21.328',0.054,-,100.680,89.880
'48:22:21.336',0.032,-,97.560,89.880
'48:22:21.344',0.032,-,95.160,89.880
'48:22:21.352',0.011,-,92.760,89.880
'48:22:21.360',0.032,-,91.080,89.880
'48:22:21.368',0.032,-,90.360,89.880
'48:22:21.376',0.032,-,90.360,89.880
'48:22:21.384',0.032,-,91.920,89.880
'48:22:21.392',0.032,-,94.320,89.880
'48:22:21.400',0.032,-,97.560,89.880
'48:22:21.408',0.011,-,101.520,89.880
'48:22:21.416',0.032,-,105.480,89.880
'48:22:21.424',0.000,-,109.560,89.880
'48:22:21.432',0.032,-,113.520,89.880
'48:22:21.440',0.075,-,117.480,89.880
'48:22:21.448',0.032,-,120.720,89.880
'48:22:21.456',0.000,-,123.120,89.880
'48:22:21.464',0.011,-,125.520,89.880
'48:22:21.472',0.032,-,127.080,89.880
'48:22:21.480',0.054,-,128.760,89.880
'48:22:21.488',0.011,-,128.760,89.880
'48:22:21.496',0.054,-,128.760,89.880
'48:22:21.504',0.075,-,127.920,89.880
'48:22:21.512',0.118,-,127.080,89.880
'48:22:21.520',0.118,-,125.520,89.880
'48:22:21.528',0.140,-,123.120,89.880
'48:22:21.536',0.118,-,120.720,89.880
'48:22:21.544',0.118,-,118.320,89.880
'48:22:21.552',0.075,-,115.920,89.880
'48:22:21.560',0.118,-,113.520,89.880
'48:22:21.568',0.097,-,111.960,89.880
'48:22:21.576',0.118,-,109.560,89.880
'48:22:21.584',0.075,-,107.160,89.880
'48:22:21.592',0.032,-,104.760,89.880
'48:22:21.600',0.000,-,102.360,89.880
'48:22:21.608',0.000,-,100.680,89.880
'48:22:21.616',0.000,-,99.120,89.880
'48:22:21.624',0.000,-,98.280,89.880
'48:22:21.632',0.000,-,96.720,89.880
'48:22:21.640',0.000,-,95.880,89.880
'48:22:21.648',0.000,-,95.160,89.880
'48:22:21.656',0.011,-,94.320,89.880
'48:22:21.664',0.032,-,93.480,89.880
'48:22:21.672',0.215,-,92.760,89.880
'48:22:21.680',0.613,-,91.920,89.880
'48:22:21.688',0.817,-,90.360,89.880
'48:22:21.696',0.398,-,89.520,89.880
'48:22:21.704',0.151,-,87.960,89.880
'48:22:21.712',0.032,-,86.280,89.880
'48:22:21.720',-0.140,-,83.160,89.880
'48:22:21.728',-0.258,-,80.760,89.880
'48:22:21.736',-0.194,-,77.520,89.880
'48:22:21.744',-0.172,-,73.560,89.880
'48:22:21.752',-0.151,-,70.320,89.880
'48:22:21.760',-0.140,-,67.080,89.880
'48:22:21.768',-0.151,-,63.960,89.880
'48:22:21.776',-0.140,-,61.560,89.880
'48:22:21.784',-0.140,-,59.880,89.880
'48:22:21.792',-0.140,-,58.320,89.880
'48:22:21.800',-0.140,-,57.480,89.880
'48:22:21.808',-0.140,-,57.480,89.880
'48:22:21.816',-0.140,-,58.320,89.880
'48:22:21.824',-0.140,-,59.880,89.880
'48:22:21.832',-0.140,-,60.720,89.880
'48:22:21.840',-0.151,-,63.120,89.880
'48:22:21.848',-0.140,-,64.680,89.880
'48:22:21.856',-0.151,-,67.080,89.880
'48:22:21.864',-0.140,-,68.760,89.880
'48:22:21.872',-0.151,-,71.160,89.880
'48:22:21.880',-0.140,-,73.560,89.880
'48:22:21.888',-0.172,-,75.960,89.880
'48:22:21.896',-0.151,-,78.360,89.880
'48:22:21.904',-0.172,-,81.480,89.880
'48:22:21.912',-0.151,-,83.880,89.880
'48:22:21.920',-0.172,-,87.120,89.880
'48:22:21.928',-0.151,-,90.360,89.880
'48:22:21.936',-0.151,-,93.480,89.880
'48:22:21.944',-0.118,-,95.880,89.880
'48:22:21.952',-0.097,-,99.120,89.880
'48:22:21.960',-0.032,-,101.520,89.880
'48:22:21.968',-0.011,-,103.920,89.880
'48:22:21.976',0.011,-,105.480,89.880
'48:22:21.984',0.032,-,107.160,89.880
'48:22:21.992',0.097,-,107.880,89.880
'48:22:22.000',0.075,-,108.720,89.880
'48:22:22.008',0.118,-,108.720,89.880
'48:22:22.016',0.118,-,107.880,89.880
'48:22:22.024',0.118,-,106.320,89.880
'48:22:22.032',0.097,-,104.760,89.880
'48:22:22.040',0.075,-,102.360,89.880
'48:22:22.048',0.097,-,99.960,89.880
'48:22:22.056',0.075,-,96.720,89.880
'48:22:22.064',0.075,-,93.480,89.880
'48:22:22.072',0.075,-,91.080,89.880
'48:22:22.080',0.054,-,89.520,89.880
'48:22:22.088',0.075,-,88.680,89.880
'48:22:22.096',0.075,-,89.520,89.880
'48:22:22.104',0.075,-,91.080,89.880
'48:22:22.112',0.054,-,93.480,89.880
'48:22:22.120',0.032,-,96.720,89.880
'48:22:22.128',0.075,-,99.960,89.880
'48:22:22.136',0.054,-,103.920,89.880
'48:22:22.144',0.054,-,107.880,89.880
'48:22:22.152',0.032,-,111.960,89.880
'48:22:22.160',0.054,-,115.920,89.880
'48:22:22.168',0.054,-,118.320,89.880
'48:22:22.176',0.032,-,120.720,89.880
'48:22:22.184',0.075,-,123.120,89.880
'48:22:22.192',0.032,-,124.680,89.880
'48:22:22.200',0.032,-,125.520,89.880
'48:22:22.208',0.075,-,125.520,89.880
'48:22:22.216',0.075,-,125.520,89.880
'48:22:22.224',0.118,-,124.680,89.880
'48:22:22.232',0.140,-,123.120,89.880
'48:22:22.240',0.118,-,121.560,89.880
'48:22:22.248',0.140,-,119.880,89.880
'48:22:22.256',0.118,-,117.480,89.880
'48:22:22.264',0.118,-,115.080,89.880
'48:22:22.272',0.075,-,112.680,89.880
'48:22:22.280',0.140,-,110.280,89.880
'48:22:22.288',0.118,-,107.160,89.880
'48:22:22.296',0.118,-,104.760,89.880
'48:22:22.304',0.032,-,102.360,89.880
'48:22:22.312',0.000,-,99.960,89.880
'48:22:22.320',0.000,-,98.280,89.880
'48:22:22.328',0.011,-,95.880,89.880
'48:22:22.336',-0.011,-,94.320,89.880
'48:22:22.344',0.000,-,93.480,89.880
'48:22:22.352',0.000,-,91.920,89.880
'48:22:22.360',0.011,-,91.080,89.880
'48:22:22.368',0.000,-,90.360,89.880
'48:22:22.376',0.032,-,89.520,89.880
'48:22:22.384',0.194,-,88.680,89.880
'48:22:22.392',0.613,-,87.960,89.880
'48:22:22.400',0.892,-,87.120,89.880
'48:22:22.408',0.495,-,85.560,89.880
'48:22:22.416',0.140,-,83.880,89.880
'48:22:22.424',-0.032,-,81.480,89.880
'48:22:22.432',-0.172,-,78.360,89.880
'48:22:22.440',-0.258,-,75.120,89.880
'48:22:22.448',-0.215,-,71.880,89.880
'48:22:22.456',-0.172,-,67.920,89.880
'48:22:22.464',-0.172,-,63.960,89.880
'48:22:22.472',-0.172,-,60.720,89.880
'48:22:22.480',-0.172,-,56.760,89.880
'48:22:22.488',-0.172,-,54.360,89.880
'48:22:22.496',-0.172,-,51.960,89.880
'48:22:22.504',-0.172,-,50.280,89.880
'48:22:22.512',-0.151,-,49.560,89.880
'48:22:22.520',-0.215,-,49.560,89.880
'48:22:22.528',-0.140,-,51.120,89.880
'48:22:22.536',-0.172,-,52.680,89.880
'48:22:22.544',-0.172,-,54.360,89.880
'48:22:22.552',-0.172,-,56.760,89.880
'48:22:22.560',-0.151,-,59.160,89.880
'48:22:22.568',-0.172,-,61.560,89.880
'48:22:22.576',-0.172,-,63.960,89.880
'48:22:22.584',-0.172,-,66.360,89.880
'48:22:22.592',-0.194,-,68.760,89.880
'48:22:22.600',-0.215,-,71.880,89.880
'48:22:22.608',-0.172,-,74.280,89.880
'48:22:22.616',-0.215,-,77.520,89.880
'48:22:22.624',-0.215,-,80.760,89.880
'48:22:22.632',-0.194,-,83.880,89.880
'48:22:22.640',-0.215,-,86.280,89.880
'48:22:22.648',-0.172,-,89.520,89.880
'48:22:22.656',-0.151,-,91.920,89.880
'48:22:22.664',-0.140,-,95.160,89.880
'48:22:22.672',-0.097,-,97.560,89.880
'48:22:22.680',-0.032,-,99.960,89.880
'48:22:22.688',-0.032,-,101.520,89.880
'48:22:22.696',0.032,-,102.360,89.880
'48:22:22.704',0.054,-,103.080,89.880
'48:22:22.712',0.075,-,103.920,89.880
'48:22:22.720',0.097,-,103.920,89.880
'48:22:22.728',0.075,-,103.080,89.880
'48:22:22.736',0.118,-,101.520,89.880
'48:22:22.744',0.075,-,99.960,89.880
'48:22:22.752',0.097,-,97.560,89.880
'48:22:22.760',0.054,-,94.320,89.880
'48:22:22.768',0.075,-,91.920,89.880
'48:22:22.776',0.054,-,88.680,89.880
'48:22:22.784',0.075,-,87.120,89.880
'48:22:22.792',0.032,-,85.560,89.880
'48:22:22.800',0.054,-,85.560,89.880
'48:22:22.808',0.032,-,87.120,89.880
'48:22:22.816',0.054,-,89.520,89.880
'48:22:22.824',0.032,-,92.760,89.880
'48:22:22.832',0.054,-,96.720,89.880
'48:22:22.840',0.032,-,101.520,89.880
'48:22:22.848',0.054,-,106.320,89.880
'48:22:22.856',0.032,-,111.120,89.880
'48:22:22.864',0.054,-,115.080,89.880
'48:22:22.872',0.032,-,118.320,89.880
'48:22:22.880',0.054,-,121.560,89.880
'48:22:22.888',0.032,-,123.120,89.880
'48:22:22.896',0.000,-,124.680,89.880
'48:22:22.904',0.032,-,126.360,89.880
'48:22:22.912',0.054,-,126.360,89.880
'48:22:22.920',0.032,-,127.080,89.880
'48:22:22.928',0.054,-,126.360,89.880
'48:22:22.936',0.032,-,125.520,89.880
'48:22:22.944',0.054,-,124.680,89.880
'48:22:22.952',0.032,-,123.120,89.880
'48:22:22.960',0.075,-,120.720,89.880
'48:22:22.968',0.075,-,118.320,89.880
'48:22:22.976',0.075,-,115.920,89.880
'48:22:22.984',0.118,-,113.520,89.880
'48:22:22.992',0.151,-,111.120,89.880
'48:22:23.000',0.118,-,108.720,89.880
'48:22:23.008',0.118,-,106.320,89.880
'48:22:23.016',0.118,-,104.760,89.880
'48:22:23.024',0.118,-,102.360,89.880
'48:22:23.032',0.118,-,100.680,89.880
'48:22:23.040',0.118,-,99.120,89.880
'48:22:23.048',0.075,-,97.560,89.880
'48:22:23.056',0.032,-,95.880,89.880
'48:22:23.064',0.032,-,95.160,89.880
'48:22:23.072',0.000,-,94.320,89.880
'48:22:23.080',-0.011,-,93.480,89.880
'48:22:23.088',0.000,-,91.920,89.880
'48:22:23.096',0.000,-,91.080,89.880
'48:22:23.104',0.000,-,89.520,89.880
'48:22:23.112',0.000,-,87.120,89.880
'48:22:23.120',0.000,-,84.720,89.880
'48:22:23.128',0.000,-,80.760,89.880
'48:22:23.136',0.194,-,77.520,89.880
'48:22:23.144',0.613,-,73.560,89.880
'48:22:23.152',0.914,-,69.480,89.880
'48:22:23.160',0.559,-,65.520,89.880
'48:22:23.168',0.194,-,62.280,89.880
'48:22:23.176',0.054,-,58.320,89.880
'48:22:23.184',-0.140,-,55.920,89.880
'48:22:23.192',-0.237,-,52.680,89.880
'48:22:23.200',-0.194,-,50.280,89.880
'48:22:23.208',-0.172,-,47.880,89.880
'48:22:23.216',-0.194,-,46.320,89.880
'48:22:23.224',-0.172,-,45.480,89.880
'48:22:23.232',-0.172,-,44.760,89.880
'48:22:23.240',-0.194,-,44.760,89.880
'48:22:23.248',-0.172,-,44.760,89.880
'48:22:23.256',-0.194,-,45.480,89.880
'48:22:23.264',-0.172,-,47.160,89.880
'48:22:23.272',-0.172,-,48.720,89.880
'48:22:23.280',-0.172,-,51.120,89.880
'48:22:23.288',-0.194,-,53.520,89.880
'48:22:23.296',-0.172,-,56.760,89.880
'48:22:23.304',-0.172,-,59.880,89.880
'48:22:23.312',-0.172,-,63.120,89.880
'48:22:23.320',-0.194,-,66.360,89.880
'48:22:23.328',-0.172,-,70.320,89.880
'48:22:23.336',-0.194,-,73.560,89.880
'48:22:23.344',-0.172,-,77.520,89.880
'48:22:23.352',-0.194,-,80.760,89.880
'48:22:23.360',-0.194,-,83.880,89.880
'48:22:23.368',-0.215,-,87.120,89.880
'48:22:23.376',-0.194,-,90.360,89.880
'48:22:23.384',-0.215,-,93.480,89.880
'48:22:23.392',-0.194,-,95.880,89.880
'48:22:23.400',-0.215,-,98.280,89.880
'48:22:23.408',-0.151,-,100.680,89.880
'48:22:23.416',-0.140,-,102.360,89.880
'48:22:23.424',-0.097,-,104.760,89.880
'48:22:23.432',-0.054,-,106.320,89.880
'48:22:23.440',-0.011,-,107.160,89.880
'48:22:23.448',0.000,-,108.720,89.880
'48:22:23.456',0.054,-,109.560,89.880
'48:22:23.464',0.075,-,109.560,89.880
'48:22:23.472',0.097,-,109.560,89.880
'48:22:23.480',0.118,-,109.560,89.880
'48:22:23.488',0.075,-,108.720,89.880
'48:22:23.496',0.097,-,107.160,89.880
'48:22:23.504',0.075,-,104.760,89.880
'48:22:23.512',0.075,-,102.360,89.880
'48:22:23.520',0.054,-,99.960,89.880
'48:22:23.528',0.075,-,96.720,89.880
'48:22:23.536',0.054,-,94.320,89.880
'48:22:23.544',0.054,-,91.920,89.880
'48:22:23.552',0.032,-,90.360,89.880
'48:22:23.560',0.075,-,91.080,89.880
'48:22:23.568',0.032,-,91.920,89.880
'48:22:23.576',0.054,-,94.320,89.880
'48:22:23.584',0.032,-,96.720,89.880
'48:22:23.592',0.054,-,100.680,89.880
'48:22:23.600',0.032,-,104.760,89.880
'48:22:23.608',0.054,-,108.720,89.880
'48:22:23.616',0.032,-,112.680,89.880
'48:22:23.624',0.054,-,115.920,89.880
'48:22:23.632',0.032,-,119.880,89.880
'48:22:23.640',0.032,-,122.280,89.880
'48:22:23.648',0.032,-,124.680,89.880
'48:22:23.656',0.054,-,126.360,89.880
'48:22:23.664',0.032,-,127.080,89.880
'48:22:23.672',0.032,-,127.920,89.880
'48:22:23.680',0.054,-,128.760,89.880
'48:22:23.688',0.032,-,128.760,89.880
'48:22:23.696',0.075,-,127.920,89.880
'48:22:23.704',0.097,-,126.360,89.880
'48:22:23.712',0.118,-,124.680,89.880
'48:22:23.720',0.140,-,123.120,89.880
'48:22:23.728',0.151,-,120.720,89.880
'48:22:23.736',0.118,-,118.320,89.880
'48:22:23.744',0.118,-,115.920,89.880
'48:22:23.752',0.075,-,113.520,89.880
'48:22:23.760',0.118,-,111.120,89.880
'48:22:23.768',0.118,-,108.720,89.880
'48:22:23.776',0.118,-,106.320,89.880
'48:22:23.784',0.032,-,103.920,89.880
'48:22:23.792',0.032,-,102.360,89.880
'48:22:23.800',0.000,-,100.680,89.880
'48:22:23.808',0.000,-,99.120,89.880
'48:22:23.816',0.000,-,98.280,89.880
'48:22:23.824',0.000,-,96.720,89.880
'48:22:23.832',0.000,-,95.880,89.880
'48:22:23.840',0.000,-,95.160,89.880
'48:22:23.848',0.000,-,94.320,89.880
'48:22:23.856',0.000,-,93.480,89.880
'48:22:23.864',0.075,-,92.760,89.880
'48:22:23.872',0.355,-,91.920,89.880
'48:22:23.880',0.753,-,90.360,89.880
'48:22:23.888',0.817,-,89.520,89.880
'48:22:23.896',0.290,-,87.120,89.880
'48:22:23.904',0.118,-,84.720,89.880
'48:22:23.912',-0.032,-,82.320,89.880
'48:22:23.920',-0.215,-,79.080,89.880
'48:22:23.928',-0.258,-,75.120,89.880
'48:22:23.936',-0.194,-,71.880,89.880
'48:22:23.944',-0.172,-,67.920,89.880
'48:22:23.952',-0.172,-,64.680,89.880
'48:22:23.960',-0.151,-,61.560,89.880
