'Elapsed time','II','III','AVR','AVF','ABP','PAP'
'47:50:49.600',0.064,-,-,0.024,-,-
'47:50:49.608',0.040,-,-,0.008,-,-
'47:50:49.616',0.024,-,-,0.000,-,-
'47:50:49.624',-0.008,-,-,-0.016,-,-
'47:50:49.632',-0.032,-,-,-0.032,-,-
'47:50:49.640',-0.056,-,-,-0.040,-,-
'47:50:49.648',-0.056,-,-,-0.048,-,-
'47:50:49.656',-0.064,-,-,-0.048,-,-
'47:50:49.664',-0.064,-,-,-0.056,-,-
'47:50:49.672',-0.064,-,-,-0.048,-,-
'47:50:49.680',-0.064,-,-,-0.048,-,-
'47:50:49.688',-0.064,-,-,-0.048,-,-
'47:50:49.696',-0.064,-,-,-0.048,-,-
'47:50:49.704',-0.064,-,-,-0.048,-,-
'47:50:49.712',-0.056,-,-,-0.040,-,-
'47:50:49.720',-0.056,-,-,-0.040,-,-
'47:50:49.728',-0.056,-,-,-0.040,-,-
'47:50:49.736',-0.048,-,-,-0.056,-,-
'47:50:49.744',-0.008,-,-,-0.080,-,-
'47:50:49.752',0.136,-,-,-0.104,-,-
'47:50:49.760',0.400,-,-,-0.112,-,-
'47:50:49.768',0.680,-,-,0.016,-,-
'47:50:49.776',0.744,-,-,0.216,-,-
'47:50:49.784',0.592,-,-,0.328,-,-
'47:50:49.792',0.392,-,-,0.344,-,-
'47:50:49.800',0.208,-,-,0.232,-,-
'47:50:49.808',0.056,-,-,0.128,-,-
'47:50:49.816',-0.056,-,-,0.024,-,-
'47:50:49.824',-0.120,-,-,-0.040,-,-
'47:50:49.832',-0.144,-,-,-0.048,-,-
'47:50:49.840',-0.136,-,-,-0.048,-,-
'47:50:49.848',-0.136,-,-,-0.048,-,-
'47:50:49.856',-0.136,-,-,-0.048,-,-
'47:50:49.864',-0.136,-,-,-0.048,-,-
'47:50:49.872',-0.128,-,-,-0.048,-,-
'47:50:49.880',-0.128,-,-,-0.040,-,-
'47:50:49.888',-0.128,-,-,-0.040,-,-
'47:50:49.896',-0.128,-,-,-0.048,-,-
'47:50:49.904',-0.128,-,-,-0.048,-,-
'47:50:49.912',-0.120,-,-,-0.048,-,-
'47:50:49.920',-0.112,-,-,-0.040,-,-
'47:50:49.928',-0.120,-,-,-0.048,-,-
'47:50:49.936',-0.120,-,-,-0.048,-,-
'47:50:49.944',-0.120,-,-,-0.056,-,-
'47:50:49.952',-0.120,-,-,-0.048,-,-
'47:50:49.960',-0.120,-,-,-0.048,-,-
'47:50:49.968',-0.128,-,-,-0.056,-,-
'47:50:49.976',-0.120,-,-,-0.056,-,-
'47:50:49.984',-0.120,-,-,-0.056,-,-
'47:50:49.992',-0.120,-,-,-0.056,-,-
'47:50:50.000',-0.120,-,-,-0.056,-,-
'47:50:50.008',-0.120,-,-,-0.064,-,-
'47:50:50.016',-0.120,-,-,-0.064,-,-
'47:50:50.024',-0.112,-,-,-0.064,-,-
'47:50:50.032',-0.096,-,-,-0.064,-,-
'47:50:50.040',-0.080,-,-,-0.056,-,-
'47:50:50.048',-0.056,-,-,-0.040,-,-
'47:50:50.056',-0.032,-,-,-0.024,-,-
'47:50:50.064',-0.008,-,-,-0.008,-,-
'47:50:50.072',0.000,-,-,0.000,-,-
'47:50:50.080',0.008,-,-,0.008,-,-
'47:50:50.088',0.008,-,-,0.008,-,-
'47:50:50.096',0.008,-,-,0.016,-,-
'47:50:50.104',0.016,-,-,0.024,-,-
'47:50:50.112',0.016,-,-,0.024,-,-
'47:50:50.120',0.016,-,-,0.024,-,-
'47:50:50.128',0.016,-,-,0.024,-,-
'47:50:50.136',0.008,-,-,0.024,-,-
'47:50:50.144',0.008,-,-,0.024,-,-
'47:50:50.152',0.008,-,-,0.024,-,-
'47:50:50.160',0.008,-,-,0.024,-,-
'47:50:50.168',0.016,-,-,0.024,-,-
'47:50:50.176',0.016,-,-,0.024,-,-
'47:50:50.184',0.008,-,-,0.024,-,-
'47:50:50.192',0.008,-,-,0.016,-,-
'47:50:50.200',0.016,-,-,0.016,-,-
'47:50:50.208',0.016,-,-,0.024,-,-
'47:50:50.216',0.016,-,-,0.024,-,-
'47:50:50.224',0.016,-,-,0.016,-,-
'47:50:50.232',0.016,-,-,0.016,-,-
'47:50:50.240',0.016,-,-,0.016,-,-
'47:50:50.248',0.016,-,-,0.016,-,-
'47:50:50.256',0.016,-,-,0.016,-,-
'47:50:50.264',0.016,-,-,0.016,-,-
'47:50:50.272',0.016,-,-,0.016,-,-
'47:50:50.280',0.016,-,-,0.024,-,-
'47:50:50.288',0.024,-,-,0.024,-,-
'47:50:50.296',0.016,-,-,0.024,-,-
'47:50:50.304',0.024,-,-,0.024,-,-
'47:50:50.312',0.024,-,-,0.024,-,-
'47:50:50.320',0.024,-,-,0.024,-,-
'47:50:50.328',0.024,-,-,0.024,-,-
'47:50:50.336',0.024,-,-,0.024,-,-
'47:50:50.344',0.032,-,-,0.032,-,-
'47:50:50.352',0.040,-,-,0.040,-,-
'47:50:50.360',0.056,-,-,0.056,-,-
'47:50:50.368',0.072,-,-,0.064,-,-
'47:50:50.376',0.088,-,-,0.072,-,-
'47:50:50.384',0.104,-,-,0.080,-,-
'47:50:50.392',0.120,-,-,0.088,-,-
'47:50:50.400',0.120,-,-,0.080,-,-
'47:50:50.408',0.096,-,-,0.056,-,-
'47:50:50.416',0.064,-,-,0.032,-,-
'47:50:50.424',0.048,-,-,0.016,-,-
'47:50:50.432',0.024,-,-,0.000,-,-
'47:50:50.440',-0.008,-,-,-0.008,-,-
'47:50:50.448',-0.024,-,-,-0.024,-,-
'47:50:50.456',-0.032,-,-,-0.024,-,-
'47:50:50.464',-0.040,-,-,-0.024,-,-
'47:50:50.472',-0.040,-,-,-0.032,-,-
'47:50:50.480',-0.048,-,-,-0.032,-,-
'47:50:50.488',-0.048,-,-,-0.032,-,-
'47:50:50.496',-0.048,-,-,-0.040,-,-
'47:50:50.504',-0.048,-,-,-0.040,-,-
'47:50:50.512',-0.048,-,-,-0.040,-,-
'47:50:50.520',-0.056,-,-,-0.040,-,-
'47:50:50.528',-0.056,-,-,-0.032,-,-
'47:50:50.536',-0.064,-,-,-0.032,-,-
'47:50:50.544',-0.064,-,-,-0.040,-,-
'47:50:50.552',-0.016,-,-,-0.096,-,-
'47:50:50.560',0.096,-,-,-0.208,-,-
'47:50:50.568',0.240,-,-,-0.320,-,-
'47:50:50.576',0.360,-,-,-0.336,-,-
'47:50:50.584',0.376,-,-,-0.144,-,-
'47:50:50.592',0.168,-,-,-0.064,-,-
'47:50:50.600',0.048,-,-,-0.024,-,-
'47:50:50.608',0.032,-,-,0.040,-,-
'47:50:50.616',0.000,-,-,0.056,-,-
'47:50:50.624',-0.048,-,-,0.016,-,-
'47:50:50.632',-0.064,-,-,0.008,-,-
'47:50:50.640',-0.064,-,-,0.008,-,-
'47:50:50.648',-0.064,-,-,0.008,-,-
'47:50:50.656',-0.056,-,-,0.016,-,-
'47:50:50.664',-0.056,-,-,0.016,-,-
'47:50:50.672',-0.048,-,-,0.016,-,-
'47:50:50.680',-0.048,-,-,0.016,-,-
'47:50:50.688',-0.040,-,-,0.024,-,-
'47:50:50.696',-0.040,-,-,0.024,-,-
'47:50:50.704',-0.032,-,-,0.032,-,-
'47:50:50.712',-0.024,-,-,0.032,-,-
'47:50:50.720',-0.024,-,-,0.032,-,-
'47:50:50.728',-0.024,-,-,0.032,-,-
'47:50:50.736',-0.016,-,-,0.040,-,-
'47:50:50.744',-0.016,-,-,0.040,-,-
'47:50:50.752',-0.008,-,-,0.048,-,-
'47:50:50.760',0.000,-,-,0.056,-,-
'47:50:50.768',0.000,-,-,0.064,-,-
'47:50:50.776',0.008,-,-,0.072,-,-
'47:50:50.784',0.024,-,-,0.080,-,-
'47:50:50.792',0.032,-,-,0.096,-,-
'47:50:50.800',0.048,-,-,0.104,-,-
'47:50:50.808',0.064,-,-,0.120,-,-
'47:50:50.816',0.088,-,-,0.136,-,-
'47:50:50.824',0.096,-,-,0.144,-,-
'47:50:50.832',0.104,-,-,0.152,-,-
'47:50:50.840',0.120,-,-,0.152,-,-
'47:50:50.848',0.112,-,-,0.136,-,-
'47:50:50.856',0.096,-,-,0.112,-,-
'47:50:50.864',0.080,-,-,0.080,-,-
'47:50:50.872',0.056,-,-,0.056,-,-
'47:50:50.880',0.040,-,-,0.040,-,-
'47:50:50.888',0.024,-,-,0.024,-,-
'47:50:50.896',0.016,-,-,0.008,-,-
'47:50:50.904',0.008,-,-,0.000,-,-
'47:50:50.912',0.000,-,-,0.000,-,-
'47:50:50.920',-0.008,-,-,-0.008,-,-
'47:50:50.928',-0.008,-,-,-0.008,-,-
'47:50:50.936',-0.008,-,-,-0.008,-,-
'47:50:50.944',-0.008,-,-,-0.008,-,-
'47:50:50.952',-0.016,-,-,-0.008,-,-
'47:50:50.960',-0.008,-,-,-0.008,-,-
'47:50:50.968',-0.008,-,-,-0.008,-,-
'47:50:50.976',-0.008,-,-,0.000,-,-
'47:50:50.984',0.000,-,-,0.000,-,-
'47:50:50.992',0.000,-,-,0.000,-,-
'47:50:51.000',0.000,-,-,0.000,-,-
'47:50:51.008',0.008,-,-,0.008,-,-
'47:50:51.016',0.008,-,-,0.008,-,-
'47:50:51.024',0.008,-,-,0.008,-,-
'47:50:51.032',0.008,-,-,0.008,-,-
'47:50:51.040',0.008,-,-,0.008,-,-
'47:50:51.048',0.008,-,-,0.000,-,-
'47:50:51.056',0.008,-,-,0.000,-,-
'47:50:51.064',0.008,-,-,0.000,-,-
'47:50:51.072',0.008,-,-,0.008,-,-
'47:50:51.080',0.008,-,-,0.000,-,-
'47:50:51.088',0.008,-,-,0.000,-,-
'47:50:51.096',0.008,-,-,0.000,-,-
'47:50:51.104',0.008,-,-,0.000,-,-
'47:50:51.112',0.000,-,-,0.000,-,-
'47:50:51.120',0.000,-,-,0.000,-,-
'47:50:51.128',0.000,-,-,0.000,-,-
'47:50:51.136',0.000,-,-,0.000,-,-
'47:50:51.144',0.008,-,-,0.000,-,-
'47:50:51.152',0.008,-,-,0.000,-,-
'47:50:51.160',0.016,-,-,0.008,-,-
'47:50:51.168',0.032,-,-,0.024,-,-
'47:50:51.176',0.048,-,-,0.040,-,-
'47:50:51.184',0.064,-,-,0.048,-,-
'47:50:51.192',0.080,-,-,0.056,-,-
'47:50:51.200',0.088,-,-,0.064,-,-
'47:50:51.208',0.096,-,-,0.064,-,-
'47:50:51.216',0.080,-,-,0.048,-,-
'47:50:51.224',0.048,-,-,0.024,-,-
'47:50:51.232',0.032,-,-,0.000,-,-
'47:50:51.240',0.016,-,-,-0.008,-,-
'47:50:51.248',-0.008,-,-,-0.024,-,-
'47:50:51.256',-0.040,-,-,-0.032,-,-
'47:50:51.264',-0.056,-,-,-0.040,-,-
'47:50:51.272',-0.064,-,-,-0.040,-,-
'47:50:51.280',-0.064,-,-,-0.048,-,-
'47:50:51.288',-0.064,-,-,-0.048,-,-
'47:50:51.296',-0.064,-,-,-0.048,-,-
'47:50:51.304',-0.064,-,-,-0.048,-,-
'47:50:51.312',-0.064,-,-,-0.048,-,-
'47:50:51.320',-0.064,-,-,-0.048,-,-
'47:50:51.328',-0.064,-,-,-0.048,-,-
'47:50:51.336',-0.064,-,-,-0.040,-,-
'47:50:51.344',-0.064,-,-,-0.048,-,-
'47:50:51.352',-0.064,-,-,-0.048,-,-
'47:50:51.360',-0.056,-,-,-0.056,-,-
'47:50:51.368',-0.016,-,-,-0.080,-,-
'47:50:51.376',0.112,-,-,-0.096,-,-
'47:50:51.384',0.368,-,-,-0.104,-,-
'47:50:51.392',0.656,-,-,-0.008,-,-
'47:50:51.400',0.744,-,-,0.160,-,-
'47:50:51.408',0.608,-,-,0.288,-,-
'47:50:51.416',0.416,-,-,0.320,-,-
'47:50:51.424',0.240,-,-,0.256,-,-
'47:50:51.432',0.088,-,-,0.152,-,-
'47:50:51.440',-0.032,-,-,0.048,-,-
'47:50:51.448',-0.112,-,-,-0.024,-,-
'47:50:51.456',-0.144,-,-,-0.056,-,-
'47:50:51.464',-0.144,-,-,-0.056,-,-
'47:50:51.472',-0.144,-,-,-0.048,-,-
'47:50:51.480',-0.136,-,-,-0.048,-,-
'47:50:51.488',-0.136,-,-,-0.040,-,-
'47:50:51.496',-0.128,-,-,-0.040,-,-
'47:50:51.504',-0.128,-,-,-0.040,-,-
'47:50:51.512',-0.120,-,-,-0.040,-,-
'47:50:51.520',-0.120,-,-,-0.032,-,-
'47:50:51.528',-0.112,-,-,-0.032,-,-
'47:50:51.536',-0.112,-,-,-0.032,-,-
'47:50:51.544',-0.112,-,-,-0.024,-,-
'47:50:51.552',-0.112,-,-,-0.032,-,-
'47:50:51.560',-0.112,-,-,-0.032,-,-
'47:50:51.568',-0.112,-,-,-0.024,-,-
'47:50:51.576',-0.112,-,-,-0.024,-,-
'47:50:51.584',-0.112,-,-,-0.032,-,-
'47:50:51.592',-0.120,-,-,-0.032,-,-
'47:50:51.600',-0.120,-,-,-0.032,-,-
'47:50:51.608',-0.112,-,-,-0.032,-,-
'47:50:51.616',-0.112,-,-,-0.032,-,-
'47:50:51.624',-0.104,-,-,-0.032,-,-
'47:50:51.632',-0.112,-,-,-0.040,-,-
'47:50:51.640',-0.104,-,-,-0.040,-,-
'47:50:51.648',-0.096,-,-,-0.048,-,-
'47:50:51.656',-0.088,-,-,-0.040,-,-
'47:50:51.664',-0.072,-,-,-0.040,-,-
'47:50:51.672',-0.056,-,-,-0.032,-,-
'47:50:51.680',-0.032,-,-,-0.016,-,-
'47:50:51.688',-0.008,-,-,-0.008,-,-
'47:50:51.696',0.000,-,-,0.000,-,-
'47:50:51.704',0.008,-,-,0.008,-,-
'47:50:51.712',0.008,-,-,0.008,-,-
'47:50:51.720',0.008,-,-,0.008,-,-
'47:50:51.728',0.008,-,-,0.008,-,-
'47:50:51.736',0.008,-,-,0.008,-,-
'47:50:51.744',0.008,-,-,0.008,-,-
'47:50:51.752',0.008,-,-,0.008,-,-
'47:50:51.760',0.008,-,-,0.008,-,-
'47:50:51.768',0.008,-,-,0.008,-,-
'47:50:51.776',0.008,-,-,0.008,-,-
'47:50:51.784',0.000,-,-,0.008,-,-
'47:50:51.792',0.008,-,-,0.008,-,-
'47:50:51.800',0.008,-,-,0.008,-,-
'47:50:51.808',0.008,-,-,0.008,-,-
'47:50:51.816',0.008,-,-,0.008,-,-
'47:50:51.824',0.008,-,-,0.008,-,-
'47:50:51.832',0.008,-,-,0.008,-,-
'47:50:51.840',0.008,-,-,0.008,-,-
'47:50:51.848',0.000,-,-,0.008,-,-
'47:50:51.856',0.008,-,-,0.008,-,-
'47:50:51.864',0.008,-,-,0.008,-,-
'47:50:51.872',0.016,-,-,0.008,-,-
'47:50:51.880',0.016,-,-,0.008,-,-
'47:50:51.888',0.016,-,-,0.008,-,-
'47:50:51.896',0.016,-,-,0.008,-,-
'47:50:51.904',0.016,-,-,0.016,-,-
'47:50:51.912',0.016,-,-,0.016,-,-
'47:50:51.920',0.016,-,-,0.008,-,-
'47:50:51.928',0.016,-,-,0.016,-,-
'47:50:51.936',0.016,-,-,0.016,-,-
'47:50:51.944',0.016,-,-,0.016,-,-
'47:50:51.952',0.016,-,-,0.016,-,-
'47:50:51.960',0.016,-,-,0.016,-,-
'47:50:51.968',0.024,-,-,0.024,-,-
'47:50:51.976',0.040,-,-,0.032,-,-
'47:50:51.984',0.056,-,-,0.048,-,-
'47:50:51.992',0.072,-,-,0.064,-,-
'47:50:52.000',0.088,-,-,0.064,-,-
'47:50:52.008',0.104,-,-,0.072,-,-
'47:50:52.016',0.120,-,-,0.080,-,-
'47:50:52.024',0.128,-,-,0.080,-,-
'47:50:52.032',0.088,-,-,0.056,-,-
'47:50:52.040',0.064,-,-,0.032,-,-
'47:50:52.048',0.040,-,-,0.016,-,-
'47:50:52.056',0.016,-,-,0.000,-,-
'47:50:52.064',-0.016,-,-,-0.016,-,-
'47:50:52.072',-0.040,-,-,-0.024,-,-
'47:50:52.080',-0.048,-,-,-0.024,-,-
'47:50:52.088',-0.040,-,-,-0.024,-,-
'47:50:52.096',-0.040,-,-,-0.024,-,-
'47:50:52.104',-0.040,-,-,-0.024,-,-
'47:50:52.112',-0.048,-,-,-0.032,-,-
'47:50:52.120',-0.048,-,-,-0.032,-,-
'47:50:52.128',-0.056,-,-,-0.032,-,-
'47:50:52.136',-0.048,-,-,-0.032,-,-
'47:50:52.144',-0.048,-,-,-0.024,-,-
'47:50:52.152',-0.048,-,-,-0.024,-,-
'47:50:52.160',-0.040,-,-,-0.024,-,-
'47:50:52.168',-0.040,-,-,-0.032,-,-
'47:50:52.176',-0.032,-,-,-0.048,-,-
'47:50:52.184',0.056,-,-,-0.080,-,-
'47:50:52.192',0.256,-,-,-0.136,-,-
'47:50:52.200',0.520,-,-,-0.144,-,-
'47:50:52.208',0.664,-,-,0.016,-,-
'47:50:52.216',0.592,-,-,0.192,-,-
'47:50:52.224',0.400,-,-,0.256,-,-
'47:50:52.232',0.240,-,-,0.224,-,-
'47:50:52.240',0.112,-,-,0.160,-,-
'47:50:52.248',0.000,-,-,0.080,-,-
'47:50:52.256',-0.080,-,-,0.008,-,-
'47:50:52.264',-0.112,-,-,-0.024,-,-
'47:50:52.272',-0.112,-,-,-0.016,-,-
'47:50:52.280',-0.104,-,-,-0.008,-,-
'47:50:52.288',-0.104,-,-,-0.008,-,-
'47:50:52.296',-0.104,-,-,-0.016,-,-
'47:50:52.304',-0.104,-,-,-0.016,-,-
'47:50:52.312',-0.104,-,-,-0.016,-,-
'47:50:52.320',-0.096,-,-,-0.016,-,-
'47:50:52.328',-0.096,-,-,-0.016,-,-
'47:50:52.336',-0.080,-,-,-0.008,-,-
'47:50:52.344',-0.080,-,-,0.000,-,-
'47:50:52.352',-0.088,-,-,0.000,-,-
'47:50:52.360',-0.088,-,-,-0.008,-,-
'47:50:52.368',-0.088,-,-,-0.008,-,-
'47:50:52.376',-0.088,-,-,-0.008,-,-
'47:50:52.384',-0.088,-,-,-0.008,-,-
'47:50:52.392',-0.088,-,-,-0.008,-,-
'47:50:52.400',-0.088,-,-,-0.008,-,-
'47:50:52.408',-0.088,-,-,-0.008,-,-
'47:50:52.416',-0.080,-,-,0.000,-,-
'47:50:52.424',-0.080,-,-,-0.008,-,-
'47:50:52.432',-0.080,-,-,-0.008,-,-
'47:50:52.440',-0.072,-,-,-0.008,-,-
'47:50:52.448',-0.056,-,-,0.000,-,-
'47:50:52.456',-0.048,-,-,0.000,-,-
'47:50:52.464',-0.040,-,-,0.000,-,-
'47:50:52.472',-0.032,-,-,0.000,-,-
'47:50:52.480',-0.024,-,-,0.000,-,-
'47:50:52.488',-0.008,-,-,0.000,-,-
'47:50:52.496',0.008,-,-,0.008,-,-
'47:50:52.504',0.008,-,-,0.008,-,-
'47:50:52.512',0.016,-,-,0.016,-,-
'47:50:52.520',0.016,-,-,0.016,-,-
'47:50:52.528',0.024,-,-,0.024,-,-
'47:50:52.536',0.016,-,-,0.024,-,-
'47:50:52.544',0.016,-,-,0.024,-,-
'47:50:52.552',0.016,-,-,0.016,-,-
'47:50:52.560',0.008,-,-,0.024,-,-
'47:50:52.568',0.008,-,-,0.016,-,-
'47:50:52.576',0.008,-,-,0.008,-,-
'47:50:52.584',0.008,-,-,0.008,-,-
'47:50:52.592',0.008,-,-,0.016,-,-
'47:50:52.600',0.008,-,-,0.016,-,-
'47:50:52.608',0.000,-,-,0.008,-,-
'47:50:52.616',0.000,-,-,0.008,-,-
'47:50:52.624',0.008,-,-,0.016,-,-
'47:50:52.632',0.008,-,-,0.016,-,-
'47:50:52.640',0.008,-,-,0.016,-,-
'47:50:52.648',0.008,-,-,0.016,-,-
'47:50:52.656',0.008,-,-,0.016,-,-
'47:50:52.664',0.008,-,-,0.008,-,-
'47:50:52.672',0.008,-,-,0.016,-,-
'47:50:52.680',0.008,-,-,0.016,-,-
'47:50:52.688',0.008,-,-,0.008,-,-
'47:50:52.696',0.000,-,-,0.008,-,-
'47:50:52.704',0.008,-,-,0.008,-,-
'47:50:52.712',0.008,-,-,0.016,-,-
'47:50:52.720',0.008,-,-,0.008,-,-
'47:50:52.728',0.008,-,-,0.008,-,-
'47:50:52.736',0.008,-,-,0.008,-,-
'47:50:52.744',0.008,-,-,0.008,-,-
'47:50:52.752',0.008,-,-,0.008,-,-
'47:50:52.760',0.008,-,-,0.008,-,-
'47:50:52.768',0.008,-,-,0.008,-,-
'47:50:52.776',0.008,-,-,0.008,-,-
'47:50:52.784',0.008,-,-,0.016,-,-
'47:50:52.792',0.024,-,-,0.024,-,-
'47:50:52.800',0.040,-,-,0.040,-,-
'47:50:52.808',0.056,-,-,0.048,-,-
'47:50:52.816',0.056,-,-,0.048,-,-
'47:50:52.824',0.072,-,-,0.064,-,-
'47:50:52.832',0.088,-,-,0.072,-,-
'47:50:52.840',0.096,-,-,0.072,-,-
'47:50:52.848',0.072,-,-,0.048,-,-
'47:50:52.856',0.040,-,-,0.024,-,-
'47:50:52.864',0.024,-,-,0.008,-,-
'47:50:52.872',0.000,-,-,-0.016,-,-
'47:50:52.880',-0.032,-,-,-0.024,-,-
'47:50:52.888',-0.048,-,-,-0.032,-,-
'47:50:52.896',-0.056,-,-,-0.040,-,-
'47:50:52.904',-0.064,-,-,-0.040,-,-
'47:50:52.912',-0.064,-,-,-0.040,-,-
'47:50:52.920',-0.064,-,-,-0.040,-,-
'47:50:52.928',-0.072,-,-,-0.040,-,-
'47:50:52.936',-0.064,-,-,-0.040,-,-
'47:50:52.944',-0.056,-,-,-0.040,-,-
'47:50:52.952',-0.056,-,-,-0.032,-,-
'47:50:52.960',-0.056,-,-,-0.032,-,-
'47:50:52.968',-0.056,-,-,-0.032,-,-
'47:50:52.976',-0.056,-,-,-0.032,-,-
'47:50:52.984',-0.048,-,-,-0.032,-,-
'47:50:52.992',-0.032,-,-,-0.048,-,-
