'Elapsed time','II','AVR','AVL','AVF','MCL1','ABP','PAP'
'44:32:43.168',-0.123,-,-,-0.113,-,-,-
'44:32:43.176',-0.057,-,-,-0.113,-,-,-
'44:32:43.184',0.009,-,-,-0.038,-,-,-
'44:32:43.192',0.057,-,-,0.000,-,-,-
'44:32:43.200',0.094,-,-,0.009,-,-,-
'44:32:43.208',0.113,-,-,0.038,-,-,-
'44:32:43.216',0.047,-,-,-0.009,-,-,-
'44:32:43.224',0.000,-,-,-0.028,-,-,-
'44:32:43.232',-0.057,-,-,-0.009,-,-,-
'44:32:43.240',-0.123,-,-,-0.113,-,-,-
'44:32:43.248',-0.094,-,-,-0.170,-,-,-
'44:32:43.256',-0.009,-,-,-0.038,-,-,-
'44:32:43.264',0.028,-,-,0.000,-,-,-
'44:32:43.272',0.094,-,-,0.000,-,-,-
'44:32:43.280',0.208,-,-,0.085,-,-,-
'44:32:43.288',0.311,-,-,0.151,-,-,-
'44:32:43.296',0.321,-,-,0.198,-,-,-
'44:32:43.304',0.340,-,-,0.132,-,-,-
'44:32:43.312',0.358,-,-,0.132,-,-,-
'44:32:43.320',0.208,-,-,0.142,-,-,-
'44:32:43.328',0.057,-,-,-0.085,-,-,-
'44:32:43.336',0.009,-,-,-0.170,-,-,-
'44:32:43.344',0.000,-,-,-0.123,-,-,-
'44:32:43.352',-0.028,-,-,-0.113,-,-,-
'44:32:43.360',-0.028,-,-,-0.151,-,-,-
'44:32:43.368',-0.009,-,-,-0.132,-,-,-
'44:32:43.376',-0.009,-,-,-0.123,-,-,-
'44:32:43.384',0.009,-,-,-0.066,-,-,-
'44:32:43.392',0.028,-,-,0.000,-,-,-
'44:32:43.400',0.028,-,-,0.028,-,-,-
'44:32:43.408',0.009,-,-,0.038,-,-,-
'44:32:43.416',0.028,-,-,0.009,-,-,-
'44:32:43.424',0.009,-,-,0.019,-,-,-
'44:32:43.432',0.000,-,-,0.000,-,-,-
'44:32:43.440',-0.028,-,-,-0.009,-,-,-
'44:32:43.448',-0.057,-,-,0.000,-,-,-
'44:32:43.456',-0.057,-,-,-0.057,-,-,-
'44:32:43.464',-0.028,-,-,-0.047,-,-,-
'44:32:43.472',0.000,-,-,0.000,-,-,-
'44:32:43.480',0.009,-,-,-0.019,-,-,-
'44:32:43.488',0.009,-,-,-0.047,-,-,-
'44:32:43.496',0.009,-,-,0.019,-,-,-
'44:32:43.504',0.000,-,-,0.000,-,-,-
'44:32:43.512',-0.028,-,-,0.019,-,-,-
'44:32:43.520',-0.094,-,-,-0.066,-,-,-
'44:32:43.528',-0.094,-,-,-0.094,-,-,-
'44:32:43.536',-0.047,-,-,-0.047,-,-,-
'44:32:43.544',0.000,-,-,0.000,-,-,-
'44:32:43.552',0.047,-,-,0.009,-,-,-
'44:32:43.560',0.075,-,-,0.000,-,-,-
'44:32:43.568',0.094,-,-,0.038,-,-,-
'44:32:43.576',0.113,-,-,0.066,-,-,-
'44:32:43.584',0.113,-,-,0.047,-,-,-
'44:32:43.592',0.094,-,-,0.094,-,-,-
'44:32:43.600',0.047,-,-,0.057,-,-,-
'44:32:43.608',-0.028,-,-,0.028,-,-,-
'44:32:43.616',-0.123,-,-,-0.047,-,-,-
'44:32:43.624',-0.179,-,-,-0.104,-,-,-
'44:32:43.632',-0.208,-,-,-0.113,-,-,-
'44:32:43.640',-0.226,-,-,-0.094,-,-,-
'44:32:43.648',-0.245,-,-,-0.132,-,-,-
'44:32:43.656',-0.255,-,-,-0.132,-,-,-
'44:32:43.664',-0.274,-,-,-0.113,-,-,-
'44:32:43.672',-0.292,-,-,-0.142,-,-,-
'44:32:43.680',-0.321,-,-,-0.132,-,-,-
'44:32:43.688',-0.387,-,-,-0.179,-,-,-
'44:32:43.696',-0.434,-,-,-0.208,-,-,-
'44:32:43.704',-0.491,-,-,-0.217,-,-,-
'44:32:43.712',-0.500,-,-,-0.264,-,-,-
'44:32:43.720',-0.491,-,-,-0.255,-,-,-
'44:32:43.728',-0.406,-,-,-0.264,-,-,-
'44:32:43.736',-0.292,-,-,-0.113,-,-,-
'44:32:43.744',-0.189,-,-,-0.038,-,-,-
'44:32:43.752',-0.123,-,-,0.038,-,-,-
'44:32:43.760',-0.057,-,-,0.113,-,-,-
'44:32:43.768',0.000,-,-,0.057,-,-,-
'44:32:43.776',-0.028,-,-,0.264,-,-,-
'44:32:43.784',-0.226,-,-,-0.019,-,-,-
'44:32:43.792',-0.434,-,-,-0.208,-,-,-
'44:32:43.800',-0.604,-,-,-0.368,-,-,-
'44:32:43.808',-0.623,-,-,-0.462,-,-,-
'44:32:43.816',-0.519,-,-,-0.387,-,-,-
'44:32:43.824',-0.434,-,-,-0.302,-,-,-
'44:32:43.832',-0.358,-,-,-0.302,-,-,-
'44:32:43.840',-0.321,-,-,-0.057,-,-,-
'44:32:43.848',-0.557,-,-,-0.009,-,-,-
'44:32:43.856',-0.717,-,-,-0.425,-,-,-
'44:32:43.864',-0.736,-,-,-0.462,-,-,-
'44:32:43.872',-0.698,-,-,-0.425,-,-,-
'44:32:43.880',-0.670,-,-,-0.368,-,-,-
'44:32:43.888',-0.651,-,-,-0.368,-,-,-
'44:32:43.896',-0.632,-,-,-0.340,-,-,-
'44:32:43.904',-0.632,-,-,-0.349,-,-,-
'44:32:43.912',-0.623,-,-,-0.349,-,-,-
'44:32:43.920',-0.585,-,-,-0.311,-,-,-
'44:32:43.928',-0.585,-,-,-0.255,-,-,-
'44:32:43.936',-0.651,-,-,-0.349,-,-,-
'44:32:43.944',-0.679,-,-,-0.396,-,-,-
'44:32:43.952',-0.679,-,-,-0.443,-,-,-
'44:32:43.960',-0.651,-,-,-0.387,-,-,-
'44:32:43.968',-0.651,-,-,-0.368,-,-,-
'44:32:43.976',-0.679,-,-,-0.425,-,-,-
'44:32:43.984',-0.698,-,-,-0.387,-,-,-
'44:32:43.992',-0.717,-,-,-0.462,-,-,-
'44:32:44.000',-0.736,-,-,-0.406,-,-,-
'44:32:44.008',-0.717,-,-,-0.443,-,-,-
'44:32:44.016',-0.651,-,-,-0.387,-,-,-
'44:32:44.024',-0.585,-,-,-0.311,-,-,-
'44:32:44.032',-0.557,-,-,-0.283,-,-,-
'44:32:44.040',-0.519,-,-,-0.255,-,-,-
'44:32:44.048',-0.491,-,-,-0.236,-,-,-
'44:32:44.056',-0.425,-,-,-0.255,-,-,-
'44:32:44.064',-0.340,-,-,-0.170,-,-,-
'44:32:44.072',-0.255,-,-,-0.189,-,-,-
'44:32:44.080',-0.179,-,-,-0.094,-,-,-
'44:32:44.088',-0.123,-,-,-0.113,-,-,-
'44:32:44.096',-0.274,-,-,0.000,-,-,-
'44:32:44.104',-0.519,-,-,-0.226,-,-,-
'44:32:44.112',-0.566,-,-,-0.217,-,-,-
'44:32:44.120',-0.434,-,-,-0.292,-,-,-
'44:32:44.128',-0.425,-,-,-0.208,-,-,-
'44:32:44.136',-0.566,-,-,-0.302,-,-,-
'44:32:44.144',-0.604,-,-,-0.396,-,-,-
'44:32:44.152',-0.491,-,-,-0.349,-,-,-
'44:32:44.160',-0.425,-,-,-0.217,-,-,-
'44:32:44.168',-0.434,-,-,-0.255,-,-,-
'44:32:44.176',-0.453,-,-,-0.264,-,-,-
'44:32:44.184',-0.472,-,-,-0.274,-,-,-
'44:32:44.192',-0.453,-,-,-0.255,-,-,-
'44:32:44.200',-0.425,-,-,-0.264,-,-,-
'44:32:44.208',-0.387,-,-,-0.189,-,-,-
'44:32:44.216',-0.321,-,-,-0.226,-,-,-
'44:32:44.224',-0.226,-,-,-0.132,-,-,-
'44:32:44.232',-0.075,-,-,-0.170,-,-,-
'44:32:44.240',0.009,-,-,0.028,-,-,-
'44:32:44.248',0.028,-,-,-0.019,-,-,-
'44:32:44.256',0.000,-,-,0.028,-,-,-
'44:32:44.264',-0.179,-,-,0.038,-,-,-
'44:32:44.272',-0.519,-,-,-0.189,-,-,-
'44:32:44.280',-0.717,-,-,-0.368,-,-,-
'44:32:44.288',-0.670,-,-,-0.387,-,-,-
'44:32:44.296',-0.566,-,-,-0.321,-,-,-
'44:32:44.304',-0.500,-,-,-0.274,-,-,-
'44:32:44.312',-0.538,-,-,-0.255,-,-,-
'44:32:44.320',-0.623,-,-,-0.302,-,-,-
'44:32:44.328',-0.623,-,-,-0.368,-,-,-
'44:32:44.336',-0.434,-,-,-0.387,-,-,-
'44:32:44.344',-0.387,-,-,-0.170,-,-,-
'44:32:44.352',-0.434,-,-,-0.264,-,-,-
'44:32:44.360',-0.434,-,-,-0.283,-,-,-
'44:32:44.368',-0.358,-,-,-0.217,-,-,-
'44:32:44.376',-0.245,-,-,-0.226,-,-,-
'44:32:44.384',-0.179,-,-,-0.179,-,-,-
'44:32:44.392',-0.208,-,-,-0.170,-,-,-
'44:32:44.400',-0.274,-,-,-0.208,-,-,-
'44:32:44.408',-0.274,-,-,-0.226,-,-,-
'44:32:44.416',-0.189,-,-,-0.236,-,-,-
'44:32:44.424',-0.028,-,-,-0.047,-,-,-
'44:32:44.432',0.142,-,-,0.113,-,-,-
'44:32:44.440',0.292,-,-,0.292,-,-,-
'44:32:44.448',0.387,-,-,0.321,-,-,-
'44:32:44.456',0.406,-,-,0.377,-,-,-
'44:32:44.464',0.292,-,-,0.396,-,-,-
'44:32:44.472',0.057,-,-,0.198,-,-,-
'44:32:44.480',-0.123,-,-,-0.104,-,-,-
'44:32:44.488',-0.255,-,-,-0.208,-,-,-
'44:32:44.496',-0.340,-,-,-0.321,-,-,-
'44:32:44.504',-0.340,-,-,-0.377,-,-,-
'44:32:44.512',-0.311,-,-,-0.292,-,-,-
'44:32:44.520',-0.311,-,-,-0.283,-,-,-
'44:32:44.528',-0.274,-,-,-0.321,-,-,-
'44:32:44.536',-0.208,-,-,-0.255,-,-,-
'44:32:44.544',-0.142,-,-,-0.264,-,-,-
'44:32:44.552',-0.094,-,-,-0.198,-,-,-
'44:32:44.560',-0.075,-,-,-0.132,-,-,-
'44:32:44.568',-0.057,-,-,-0.189,-,-,-
'44:32:44.576',-0.047,-,-,-0.198,-,-,-
'44:32:44.584',-0.047,-,-,-0.113,-,-,-
'44:32:44.592',-0.075,-,-,-0.170,-,-,-
'44:32:44.600',-0.123,-,-,-0.189,-,-,-
'44:32:44.608',-0.123,-,-,-0.217,-,-,-
'44:32:44.616',-0.113,-,-,-0.189,-,-,-
'44:32:44.624',-0.113,-,-,-0.170,-,-,-
'44:32:44.632',-0.123,-,-,-0.208,-,-,-
'44:32:44.640',-0.123,-,-,-0.170,-,-,-
'44:32:44.648',-0.123,-,-,-0.208,-,-,-
'44:32:44.656',-0.113,-,-,-0.217,-,-,-
'44:32:44.664',-0.160,-,-,-0.170,-,-,-
'44:32:44.672',-0.274,-,-,-0.255,-,-,-
'44:32:44.680',-0.425,-,-,-0.377,-,-,-
'44:32:44.688',-0.500,-,-,-0.434,-,-,-
'44:32:44.696',-0.434,-,-,-0.387,-,-,-
'44:32:44.704',-0.321,-,-,-0.368,-,-,-
'44:32:44.712',-0.189,-,-,-0.368,-,-,-
'44:32:44.720',-0.123,-,-,-0.151,-,-,-
'44:32:44.728',-0.160,-,-,-0.132,-,-,-
'44:32:44.736',-0.189,-,-,-0.189,-,-,-
'44:32:44.744',-0.142,-,-,-0.170,-,-,-
'44:32:44.752',-0.047,-,-,-0.066,-,-,-
'44:32:44.760',0.047,-,-,-0.028,-,-,-
'44:32:44.768',0.113,-,-,0.057,-,-,-
'44:32:44.776',0.094,-,-,-0.019,-,-,-
'44:32:44.784',0.047,-,-,-0.028,-,-,-
'44:32:44.792',0.047,-,-,0.009,-,-,-
'44:32:44.800',0.075,-,-,0.038,-,-,-
'44:32:44.808',0.113,-,-,0.000,-,-,-
'44:32:44.816',0.142,-,-,0.019,-,-,-
'44:32:44.824',0.189,-,-,0.028,-,-,-
'44:32:44.832',0.226,-,-,0.085,-,-,-
'44:32:44.840',0.179,-,-,0.113,-,-,-
'44:32:44.848',0.094,-,-,0.038,-,-,-
'44:32:44.856',0.028,-,-,0.019,-,-,-
'44:32:44.864',0.009,-,-,-0.047,-,-,-
'44:32:44.872',0.009,-,-,0.019,-,-,-
'44:32:44.880',-0.028,-,-,0.038,-,-,-
'44:32:44.888',-0.094,-,-,-0.104,-,-,-
'44:32:44.896',-0.142,-,-,-0.151,-,-,-
'44:32:44.904',-0.160,-,-,-0.170,-,-,-
'44:32:44.912',-0.160,-,-,-0.113,-,-,-
'44:32:44.920',-0.160,-,-,-0.132,-,-,-
'44:32:44.928',-0.179,-,-,-0.113,-,-,-
'44:32:44.936',-0.160,-,-,-0.179,-,-,-
'44:32:44.944',-0.094,-,-,-0.104,-,-,-
'44:32:44.952',-0.057,-,-,-0.066,-,-,-
'44:32:44.960',-0.028,-,-,-0.066,-,-,-
'44:32:44.968',0.009,-,-,-0.028,-,-,-
'44:32:44.976',0.047,-,-,-0.057,-,-,-
'44:32:44.984',0.113,-,-,0.047,-,-,-
'44:32:44.992',0.208,-,-,0.113,-,-,-
'44:32:45.000',0.340,-,-,0.113,-,-,-
'44:32:45.008',0.434,-,-,0.368,-,-,-
'44:32:45.016',0.491,-,-,0.396,-,-,-
'44:32:45.024',0.500,-,-,0.443,-,-,-
'44:32:45.032',0.387,-,-,0.358,-,-,-
'44:32:45.040',0.208,-,-,0.151,-,-,-
'44:32:45.048',0.057,-,-,0.038,-,-,-
'44:32:45.056',-0.009,-,-,-0.094,-,-,-
'44:32:45.064',-0.009,-,-,-0.123,-,-,-
'44:32:45.072',0.047,-,-,-0.094,-,-,-
'44:32:45.080',0.047,-,-,-0.066,-,-,-
'44:32:45.088',0.000,-,-,-0.057,-,-,-
'44:32:45.096',-0.028,-,-,-0.066,-,-,-
'44:32:45.104',-0.075,-,-,0.009,-,-,-
'44:32:45.112',-0.160,-,-,-0.094,-,-,-
'44:32:45.120',-0.245,-,-,-0.066,-,-,-
'44:32:45.128',-0.292,-,-,-0.208,-,-,-
'44:32:45.136',-0.255,-,-,-0.142,-,-,-
