'Elapsed time','II','AVR','AVL','AVF','MCL1','ABP','PAP'
'44:57:54.584',-0.047,-,-,-0.066,-,-,-
'44:57:54.592',-0.009,-,-,-0.019,-,-,-
'44:57:54.600',0.009,-,-,0.000,-,-,-
'44:57:54.608',0.028,-,-,0.019,-,-,-
'44:57:54.616',0.057,-,-,0.019,-,-,-
'44:57:54.624',0.094,-,-,0.047,-,-,-
'44:57:54.632',0.094,-,-,0.085,-,-,-
'44:57:54.640',0.094,-,-,0.066,-,-,-
'44:57:54.648',0.075,-,-,0.057,-,-,-
'44:57:54.656',0.075,-,-,0.066,-,-,-
'44:57:54.664',0.057,-,-,0.047,-,-,-
'44:57:54.672',0.047,-,-,0.038,-,-,-
'44:57:54.680',0.028,-,-,0.028,-,-,-
'44:57:54.688',0.047,-,-,0.019,-,-,-
'44:57:54.696',0.047,-,-,0.038,-,-,-
'44:57:54.704',0.047,-,-,0.028,-,-,-
'44:57:54.712',0.047,-,-,0.038,-,-,-
'44:57:54.720',0.057,-,-,0.057,-,-,-
'44:57:54.728',0.057,-,-,0.057,-,-,-
'44:57:54.736',0.057,-,-,0.057,-,-,-
'44:57:54.744',0.075,-,-,0.057,-,-,-
'44:57:54.752',0.075,-,-,0.057,-,-,-
'44:57:54.760',0.057,-,-,0.057,-,-,-
'44:57:54.768',0.047,-,-,0.038,-,-,-
'44:57:54.776',0.047,-,-,0.028,-,-,-
'44:57:54.784',0.028,-,-,0.028,-,-,-
'44:57:54.792',0.009,-,-,0.038,-,-,-
'44:57:54.800',0.000,-,-,-0.019,-,-,-
'44:57:54.808',0.000,-,-,-0.019,-,-,-
'44:57:54.816',0.000,-,-,0.000,-,-,-
'44:57:54.824',0.000,-,-,-0.009,-,-,-
'44:57:54.832',-0.009,-,-,-0.019,-,-,-
'44:57:54.840',-0.009,-,-,-0.019,-,-,-
'44:57:54.848',-0.009,-,-,-0.028,-,-,-
'44:57:54.856',-0.009,-,-,-0.038,-,-,-
'44:57:54.864',0.000,-,-,-0.019,-,-,-
'44:57:54.872',0.000,-,-,-0.019,-,-,-
'44:57:54.880',0.000,-,-,-0.009,-,-,-
'44:57:54.888',0.000,-,-,-0.028,-,-,-
'44:57:54.896',0.047,-,-,-0.009,-,-,-
'44:57:54.904',0.142,-,-,0.066,-,-,-
'44:57:54.912',0.292,-,-,0.151,-,-,-
'44:57:54.920',0.406,-,-,0.311,-,-,-
'44:57:54.928',0.472,-,-,0.368,-,-,-
'44:57:54.936',0.491,-,-,0.302,-,-,-
'44:57:54.944',0.425,-,-,0.340,-,-,-
'44:57:54.952',0.245,-,-,0.198,-,-,-
'44:57:54.960',0.075,-,-,-0.028,-,-,-
'44:57:54.968',-0.028,-,-,-0.104,-,-,-
'44:57:54.976',-0.142,-,-,-0.094,-,-,-
'44:57:54.984',-0.245,-,-,-0.264,-,-,-
'44:57:54.992',-0.255,-,-,-0.311,-,-,-
'44:57:55.000',-0.226,-,-,-0.255,-,-,-
'44:57:55.008',-0.160,-,-,-0.189,-,-,-
'44:57:55.016',-0.094,-,-,-0.113,-,-,-
'44:57:55.024',-0.057,-,-,-0.047,-,-,-
'44:57:55.032',-0.047,-,-,-0.057,-,-,-
'44:57:55.040',-0.047,-,-,-0.028,-,-,-
'44:57:55.048',-0.057,-,-,-0.019,-,-,-
'44:57:55.056',-0.057,-,-,-0.047,-,-,-
'44:57:55.064',-0.057,-,-,-0.047,-,-,-
'44:57:55.072',-0.047,-,-,-0.028,-,-,-
'44:57:55.080',-0.047,-,-,-0.038,-,-,-
'44:57:55.088',-0.047,-,-,-0.028,-,-,-
'44:57:55.096',-0.047,-,-,-0.028,-,-,-
'44:57:55.104',-0.057,-,-,-0.038,-,-,-
'44:57:55.112',-0.075,-,-,-0.028,-,-,-
'44:57:55.120',-0.057,-,-,-0.057,-,-,-
'44:57:55.128',-0.057,-,-,-0.028,-,-,-
'44:57:55.136',-0.057,-,-,-0.047,-,-,-
'44:57:55.144',-0.075,-,-,-0.047,-,-,-
'44:57:55.152',-0.075,-,-,-0.047,-,-,-
'44:57:55.160',-0.075,-,-,-0.066,-,-,-
'44:57:55.168',-0.075,-,-,-0.057,-,-,-
'44:57:55.176',-0.047,-,-,-0.047,-,-,-
'44:57:55.184',-0.009,-,-,-0.019,-,-,-
'44:57:55.192',0.000,-,-,-0.009,-,-,-
'44:57:55.200',0.028,-,-,0.009,-,-,-
'44:57:55.208',0.057,-,-,0.028,-,-,-
'44:57:55.216',0.075,-,-,0.057,-,-,-
'44:57:55.224',0.075,-,-,0.066,-,-,-
'44:57:55.232',0.057,-,-,0.028,-,-,-
'44:57:55.240',0.057,-,-,0.038,-,-,-
'44:57:55.248',0.047,-,-,0.019,-,-,-
'44:57:55.256',0.028,-,-,0.000,-,-,-
'44:57:55.264',0.028,-,-,0.019,-,-,-
'44:57:55.272',0.009,-,-,0.009,-,-,-
'44:57:55.280',0.009,-,-,0.019,-,-,-
'44:57:55.288',0.009,-,-,0.009,-,-,-
'44:57:55.296',0.009,-,-,0.019,-,-,-
'44:57:55.304',0.009,-,-,0.009,-,-,-
'44:57:55.312',0.009,-,-,0.000,-,-,-
'44:57:55.320',0.009,-,-,0.009,-,-,-
'44:57:55.328',0.009,-,-,0.000,-,-,-
'44:57:55.336',0.000,-,-,0.000,-,-,-
'44:57:55.344',0.000,-,-,0.000,-,-,-
'44:57:55.352',0.000,-,-,-0.009,-,-,-
'44:57:55.360',0.000,-,-,-0.019,-,-,-
'44:57:55.368',0.000,-,-,0.000,-,-,-
'44:57:55.376',0.000,-,-,-0.009,-,-,-
'44:57:55.384',0.028,-,-,0.000,-,-,-
'44:57:55.392',0.094,-,-,0.038,-,-,-
'44:57:55.400',0.208,-,-,0.113,-,-,-
'44:57:55.408',0.358,-,-,0.208,-,-,-
'44:57:55.416',0.453,-,-,0.368,-,-,-
'44:57:55.424',0.491,-,-,0.396,-,-,-
'44:57:55.432',0.491,-,-,0.311,-,-,-
'44:57:55.440',0.368,-,-,0.349,-,-,-
'44:57:55.448',0.160,-,-,0.085,-,-,-
'44:57:55.456',0.000,-,-,-0.094,-,-,-
'44:57:55.464',-0.123,-,-,-0.151,-,-,-
'44:57:55.472',-0.245,-,-,-0.274,-,-,-
'44:57:55.480',-0.274,-,-,-0.340,-,-,-
'44:57:55.488',-0.226,-,-,-0.349,-,-,-
'44:57:55.496',-0.160,-,-,-0.189,-,-,-
'44:57:55.504',-0.094,-,-,-0.113,-,-,-
'44:57:55.512',-0.047,-,-,-0.038,-,-,-
'44:57:55.520',-0.028,-,-,-0.019,-,-,-
'44:57:55.528',-0.009,-,-,-0.019,-,-,-
'44:57:55.536',-0.009,-,-,0.000,-,-,-
'44:57:55.544',-0.009,-,-,0.009,-,-,-
'44:57:55.552',-0.009,-,-,0.000,-,-,-
'44:57:55.560',-0.028,-,-,-0.009,-,-,-
'44:57:55.568',-0.028,-,-,0.000,-,-,-
'44:57:55.576',-0.047,-,-,-0.019,-,-,-
'44:57:55.584',-0.057,-,-,-0.028,-,-,-
'44:57:55.592',-0.057,-,-,-0.038,-,-,-
'44:57:55.600',-0.057,-,-,-0.047,-,-,-
'44:57:55.608',-0.075,-,-,-0.047,-,-,-
'44:57:55.616',-0.075,-,-,-0.057,-,-,-
'44:57:55.624',-0.075,-,-,-0.047,-,-,-
'44:57:55.632',-0.094,-,-,-0.047,-,-,-
'44:57:55.640',-0.113,-,-,-0.085,-,-,-
'44:57:55.648',-0.113,-,-,-0.104,-,-,-
'44:57:55.656',-0.094,-,-,-0.094,-,-,-
'44:57:55.664',-0.057,-,-,-0.047,-,-,-
'44:57:55.672',-0.028,-,-,-0.057,-,-,-
'44:57:55.680',0.000,-,-,-0.019,-,-,-
'44:57:55.688',0.028,-,-,0.009,-,-,-
'44:57:55.696',0.057,-,-,0.028,-,-,-
'44:57:55.704',0.075,-,-,0.057,-,-,-
'44:57:55.712',0.075,-,-,0.057,-,-,-
'44:57:55.720',0.075,-,-,0.066,-,-,-
'44:57:55.728',0.047,-,-,0.038,-,-,-
'44:57:55.736',0.028,-,-,0.028,-,-,-
'44:57:55.744',0.009,-,-,0.009,-,-,-
'44:57:55.752',0.000,-,-,0.000,-,-,-
'44:57:55.760',0.000,-,-,0.000,-,-,-
'44:57:55.768',-0.009,-,-,-0.028,-,-,-
'44:57:55.776',-0.009,-,-,-0.047,-,-,-
'44:57:55.784',-0.009,-,-,-0.019,-,-,-
'44:57:55.792',-0.009,-,-,-0.028,-,-,-
'44:57:55.800',-0.028,-,-,-0.047,-,-,-
'44:57:55.808',-0.009,-,-,-0.028,-,-,-
'44:57:55.816',-0.009,-,-,-0.019,-,-,-
'44:57:55.824',-0.028,-,-,-0.047,-,-,-
'44:57:55.832',-0.028,-,-,-0.038,-,-,-
'44:57:55.840',-0.028,-,-,-0.038,-,-,-
'44:57:55.848',-0.009,-,-,-0.028,-,-,-
'44:57:55.856',-0.009,-,-,-0.038,-,-,-
'44:57:55.864',-0.009,-,-,-0.019,-,-,-
'44:57:55.872',-0.009,-,-,-0.038,-,-,-
'44:57:55.880',-0.009,-,-,-0.047,-,-,-
'44:57:55.888',0.000,-,-,-0.019,-,-,-
'44:57:55.896',0.000,-,-,-0.009,-,-,-
'44:57:55.904',0.000,-,-,0.009,-,-,-
'44:57:55.912',0.000,-,-,0.000,-,-,-
'44:57:55.920',0.009,-,-,0.000,-,-,-
'44:57:55.928',0.009,-,-,-0.009,-,-,-
'44:57:55.936',0.009,-,-,0.009,-,-,-
'44:57:55.944',0.000,-,-,0.000,-,-,-
'44:57:55.952',-0.009,-,-,-0.038,-,-,-
'44:57:55.960',-0.009,-,-,-0.047,-,-,-
'44:57:55.968',0.000,-,-,-0.038,-,-,-
'44:57:55.976',-0.009,-,-,-0.028,-,-,-
'44:57:55.984',-0.009,-,-,-0.038,-,-,-
'44:57:55.992',-0.028,-,-,-0.028,-,-,-
'44:57:56.000',-0.047,-,-,-0.047,-,-,-
'44:57:56.008',-0.047,-,-,-0.066,-,-,-
'44:57:56.016',-0.047,-,-,-0.047,-,-,-
'44:57:56.024',-0.047,-,-,-0.047,-,-,-
'44:57:56.032',-0.047,-,-,-0.066,-,-,-
'44:57:56.040',-0.028,-,-,-0.047,-,-,-
'44:57:56.048',-0.028,-,-,-0.028,-,-,-
'44:57:56.056',-0.047,-,-,-0.047,-,-,-
'44:57:56.064',-0.047,-,-,-0.038,-,-,-
'44:57:56.072',-0.057,-,-,-0.066,-,-,-
'44:57:56.080',-0.047,-,-,-0.047,-,-,-
'44:57:56.088',-0.028,-,-,-0.038,-,-,-
'44:57:56.096',-0.009,-,-,-0.047,-,-,-
'44:57:56.104',0.009,-,-,-0.019,-,-,-
'44:57:56.112',0.113,-,-,0.038,-,-,-
'44:57:56.120',0.292,-,-,0.142,-,-,-
'44:57:56.128',0.500,-,-,0.368,-,-,-
'44:57:56.136',0.698,-,-,0.557,-,-,-
'44:57:56.144',0.745,-,-,0.689,-,-,-
'44:57:56.152',0.717,-,-,0.604,-,-,-
'44:57:56.160',0.604,-,-,0.566,-,-,-
'44:57:56.168',0.425,-,-,0.434,-,-,-
'44:57:56.176',0.245,-,-,0.217,-,-,-
'44:57:56.184',0.094,-,-,0.123,-,-,-
'44:57:56.192',-0.075,-,-,-0.028,-,-,-
'44:57:56.200',-0.208,-,-,-0.189,-,-,-
'44:57:56.208',-0.274,-,-,-0.274,-,-,-
'44:57:56.216',-0.292,-,-,-0.302,-,-,-
'44:57:56.224',-0.226,-,-,-0.236,-,-,-
'44:57:56.232',-0.189,-,-,-0.179,-,-,-
'44:57:56.240',-0.189,-,-,-0.132,-,-,-
'44:57:56.248',-0.189,-,-,-0.170,-,-,-
'44:57:56.256',-0.189,-,-,-0.170,-,-,-
'44:57:56.264',-0.189,-,-,-0.170,-,-,-
'44:57:56.272',-0.189,-,-,-0.179,-,-,-
'44:57:56.280',-0.189,-,-,-0.151,-,-,-
'44:57:56.288',-0.179,-,-,-0.170,-,-,-
'44:57:56.296',-0.179,-,-,-0.151,-,-,-
'44:57:56.304',-0.179,-,-,-0.170,-,-,-
'44:57:56.312',-0.189,-,-,-0.170,-,-,-
'44:57:56.320',-0.189,-,-,-0.179,-,-,-
'44:57:56.328',-0.208,-,-,-0.189,-,-,-
'44:57:56.336',-0.208,-,-,-0.170,-,-,-
'44:57:56.344',-0.226,-,-,-0.198,-,-,-
'44:57:56.352',-0.245,-,-,-0.217,-,-,-
'44:57:56.360',-0.255,-,-,-0.226,-,-,-
'44:57:56.368',-0.274,-,-,-0.255,-,-,-
'44:57:56.376',-0.274,-,-,-0.255,-,-,-
'44:57:56.384',-0.255,-,-,-0.264,-,-,-
'44:57:56.392',-0.245,-,-,-0.255,-,-,-
'44:57:56.400',-0.245,-,-,-0.236,-,-,-
'44:57:56.408',-0.208,-,-,-0.226,-,-,-
'44:57:56.416',-0.179,-,-,-0.208,-,-,-
'44:57:56.424',-0.123,-,-,-0.170,-,-,-
'44:57:56.432',-0.075,-,-,-0.113,-,-,-
'44:57:56.440',-0.047,-,-,-0.094,-,-,-
'44:57:56.448',-0.009,-,-,-0.047,-,-,-
'44:57:56.456',0.000,-,-,-0.038,-,-,-
'44:57:56.464',0.009,-,-,-0.009,-,-,-
'44:57:56.472',0.009,-,-,0.000,-,-,-
'44:57:56.480',0.009,-,-,0.019,-,-,-
'44:57:56.488',0.009,-,-,0.000,-,-,-
'44:57:56.496',0.000,-,-,0.000,-,-,-
'44:57:56.504',0.000,-,-,-0.009,-,-,-
'44:57:56.512',0.009,-,-,-0.019,-,-,-
'44:57:56.520',0.028,-,-,0.009,-,-,-
'44:57:56.528',0.047,-,-,0.038,-,-,-
'44:57:56.536',0.047,-,-,0.038,-,-,-
'44:57:56.544',0.047,-,-,0.038,-,-,-
'44:57:56.552',0.047,-,-,0.028,-,-,-
'44:57:56.560',0.057,-,-,0.047,-,-,-
'44:57:56.568',0.047,-,-,0.038,-,-,-
'44:57:56.576',0.047,-,-,0.028,-,-,-
'44:57:56.584',0.047,-,-,0.019,-,-,-
'44:57:56.592',0.028,-,-,0.019,-,-,-
'44:57:56.600',0.009,-,-,0.009,-,-,-
'44:57:56.608',0.000,-,-,-0.009,-,-,-
'44:57:56.616',0.000,-,-,-0.028,-,-,-
'44:57:56.624',0.000,-,-,-0.019,-,-,-
'44:57:56.632',0.000,-,-,-0.009,-,-,-
'44:57:56.640',-0.009,-,-,-0.019,-,-,-
'44:57:56.648',0.000,-,-,-0.009,-,-,-
'44:57:56.656',0.000,-,-,-0.028,-,-,-
'44:57:56.664',0.000,-,-,0.000,-,-,-
'44:57:56.672',0.000,-,-,-0.009,-,-,-
'44:57:56.680',0.000,-,-,0.000,-,-,-
'44:57:56.688',0.000,-,-,-0.009,-,-,-
'44:57:56.696',0.009,-,-,-0.019,-,-,-
'44:57:56.704',0.094,-,-,0.019,-,-,-
'44:57:56.712',0.226,-,-,0.123,-,-,-
'44:57:56.720',0.387,-,-,0.236,-,-,-
'44:57:56.728',0.500,-,-,0.406,-,-,-
'44:57:56.736',0.557,-,-,0.462,-,-,-
'44:57:56.744',0.585,-,-,0.425,-,-,-
'44:57:56.752',0.500,-,-,0.453,-,-,-
'44:57:56.760',0.321,-,-,0.274,-,-,-
'44:57:56.768',0.142,-,-,0.066,-,-,-
'44:57:56.776',0.009,-,-,0.000,-,-,-
'44:57:56.784',-0.094,-,-,-0.123,-,-,-
'44:57:56.792',-0.179,-,-,-0.189,-,-,-
'44:57:56.800',-0.189,-,-,-0.226,-,-,-
'44:57:56.808',-0.179,-,-,-0.189,-,-,-
'44:57:56.816',-0.123,-,-,-0.151,-,-,-
'44:57:56.824',-0.094,-,-,-0.085,-,-,-
'44:57:56.832',-0.057,-,-,-0.057,-,-,-
'44:57:56.840',-0.047,-,-,-0.047,-,-,-
'44:57:56.848',-0.028,-,-,-0.028,-,-,-
'44:57:56.856',-0.028,-,-,-0.019,-,-,-
'44:57:56.864',-0.028,-,-,-0.019,-,-,-
'44:57:56.872',-0.028,-,-,-0.019,-,-,-
'44:57:56.880',-0.047,-,-,-0.019,-,-,-
'44:57:56.888',-0.047,-,-,-0.038,-,-,-
'44:57:56.896',-0.047,-,-,-0.028,-,-,-
'44:57:56.904',-0.047,-,-,-0.038,-,-,-
'44:57:56.912',-0.047,-,-,-0.019,-,-,-
'44:57:56.920',-0.047,-,-,-0.038,-,-,-
'44:57:56.928',-0.047,-,-,-0.028,-,-,-
'44:57:56.936',-0.047,-,-,-0.038,-,-,-
'44:57:56.944',-0.057,-,-,-0.019,-,-,-
'44:57:56.952',-0.057,-,-,-0.047,-,-,-
'44:57:56.960',-0.057,-,-,-0.057,-,-,-
'44:57:56.968',-0.057,-,-,-0.066,-,-,-
'44:57:56.976',-0.047,-,-,-0.047,-,-,-
'44:57:56.984',-0.028,-,-,-0.047,-,-,-
'44:57:56.992',-0.009,-,-,-0.019,-,-,-
'44:57:57.000',0.009,-,-,-0.028,-,-,-
'44:57:57.008',0.057,-,-,0.038,-,-,-
'44:57:57.016',0.094,-,-,0.085,-,-,-
'44:57:57.024',0.123,-,-,0.094,-,-,-
'44:57:57.032',0.123,-,-,0.104,-,-,-
'44:57:57.040',0.142,-,-,0.113,-,-,-
'44:57:57.048',0.123,-,-,0.113,-,-,-
'44:57:57.056',0.094,-,-,0.085,-,-,-
'44:57:57.064',0.057,-,-,0.038,-,-,-
'44:57:57.072',0.047,-,-,0.028,-,-,-
'44:57:57.080',0.028,-,-,0.019,-,-,-
'44:57:57.088',0.028,-,-,0.038,-,-,-
'44:57:57.096',0.009,-,-,0.009,-,-,-
'44:57:57.104',0.009,-,-,0.019,-,-,-
'44:57:57.112',0.009,-,-,0.000,-,-,-
'44:57:57.120',0.000,-,-,0.000,-,-,-
'44:57:57.128',0.009,-,-,0.009,-,-,-
