'Elapsed time','II','AVL','V','MCL1','ABP','PAP'
'6:10:42.512',0.376,-,2.760,-,55.200,-
'6:10:42.520',0.368,-,2.760,-,56.000,-
'6:10:42.528',0.352,-,2.760,-,56.800,-
'6:10:42.536',0.336,-,2.760,-,57.600,-
'6:10:42.544',0.328,-,2.760,-,58.400,-
'6:10:42.552',0.296,-,2.760,-,59.200,-
'6:10:42.560',0.272,-,2.760,-,60.000,-
'6:10:42.568',0.232,-,2.760,-,60.000,-
'6:10:42.576',0.208,-,2.760,-,60.000,-
'6:10:42.584',0.184,-,2.760,-,60.000,-
'6:10:42.592',0.152,-,2.760,-,59.200,-
'6:10:42.600',0.112,-,2.760,-,58.400,-
'6:10:42.608',0.088,-,2.760,-,57.600,-
'6:10:42.616',0.064,-,2.760,-,56.800,-
'6:10:42.624',0.048,-,2.760,-,55.200,-
'6:10:42.632',0.048,-,2.760,-,54.400,-
'6:10:42.640',0.032,-,2.760,-,52.800,-
'6:10:42.648',0.032,-,2.760,-,52.000,-
'6:10:42.656',0.024,-,2.760,-,52.000,-
'6:10:42.664',0.024,-,2.760,-,51.200,-
'6:10:42.672',0.008,-,2.760,-,51.200,-
'6:10:42.680',0.008,-,2.760,-,50.400,-
'6:10:42.688',0.008,-,2.760,-,49.600,-
'6:10:42.696',0.000,-,2.760,-,49.600,-
'6:10:42.704',0.000,-,2.760,-,48.800,-
'6:10:42.712',-0.024,-,2.760,-,48.800,-
'6:10:42.720',-0.024,-,2.760,-,48.000,-
'6:10:42.728',0.000,-,2.760,-,48.000,-
'6:10:42.736',0.000,-,2.760,-,48.000,-
'6:10:42.744',0.000,-,2.760,-,48.000,-
'6:10:42.752',-0.024,-,2.760,-,48.800,-
'6:10:42.760',-0.024,-,2.760,-,48.800,-
'6:10:42.768',-0.024,-,2.760,-,48.800,-
'6:10:42.776',-0.024,-,2.760,-,48.800,-
'6:10:42.784',-0.024,-,2.760,-,48.800,-
'6:10:42.792',-0.024,-,2.760,-,48.800,-
'6:10:42.800',-0.024,-,2.760,-,48.800,-
'6:10:42.808',-0.024,-,2.760,-,48.800,-
'6:10:42.816',-0.024,-,2.760,-,49.600,-
'6:10:42.824',-0.024,-,2.760,-,49.600,-
'6:10:42.832',-0.032,-,2.760,-,49.600,-
'6:10:42.840',-0.032,-,2.760,-,49.600,-
'6:10:42.848',-0.024,-,2.760,-,49.600,-
'6:10:42.856',-0.024,-,2.760,-,49.600,-
'6:10:42.864',-0.024,-,2.760,-,49.600,-
'6:10:42.872',-0.024,-,2.760,-,49.600,-
'6:10:42.880',-0.024,-,2.760,-,49.600,-
'6:10:42.888',-0.024,-,2.760,-,49.600,-
'6:10:42.896',-0.024,-,2.760,-,49.600,-
'6:10:42.904',-0.024,-,2.760,-,48.800,-
'6:10:42.912',-0.024,-,2.760,-,48.800,-
'6:10:42.920',-0.008,-,2.760,-,48.800,-
'6:10:42.928',-0.008,-,2.760,-,48.800,-
'6:10:42.936',0.008,-,2.688,-,48.800,-
'6:10:42.944',0.032,-,2.624,-,48.000,-
'6:10:42.952',0.048,-,2.560,-,48.000,-
'6:10:42.960',0.064,-,2.472,-,48.000,-
'6:10:42.968',-0.048,-,2.408,-,48.000,-
'6:10:42.976',-0.256,-,2.344,-,48.000,-
'6:10:42.984',-0.400,-,2.280,-,47.200,-
'6:10:42.992',-0.456,-,2.192,-,47.200,-
'6:10:43.000',-0.440,-,2.128,-,47.200,-
'6:10:43.008',-0.352,-,2.040,-,47.200,-
'6:10:43.016',-0.232,-,1.952,-,47.200,-
'6:10:43.024',-0.128,-,1.888,-,46.400,-
'6:10:43.032',-0.064,-,1.800,-,46.400,-
'6:10:43.040',-0.024,-,1.736,-,46.400,-
'6:10:43.048',0.000,-,1.672,-,46.400,-
'6:10:43.056',0.000,-,1.608,-,46.400,-
'6:10:43.064',0.000,-,1.520,-,46.400,-
'6:10:43.072',0.000,-,1.456,-,46.400,-
'6:10:43.080',0.008,-,1.384,-,46.400,-
'6:10:43.088',0.008,-,1.320,-,46.400,-
'6:10:43.096',0.008,-,1.256,-,46.400,-
'6:10:43.104',0.024,-,1.192,-,46.400,-
'6:10:43.112',0.032,-,1.128,-,48.000,-
'6:10:43.120',0.032,-,1.064,-,51.200,-
'6:10:43.128',0.032,-,1.000,-,55.200,-
'6:10:43.136',0.032,-,0.928,-,60.000,-
'6:10:43.144',0.032,-,0.864,-,64.000,-
'6:10:43.152',0.048,-,0.800,-,67.200,-
'6:10:43.160',0.048,-,0.760,-,69.600,-
'6:10:43.168',0.032,-,0.688,-,72.800,-
'6:10:43.176',0.032,-,0.648,-,75.200,-
'6:10:43.184',0.032,-,0.584,-,77.600,-
'6:10:43.192',0.032,-,0.536,-,79.200,-
'6:10:43.200',0.032,-,0.472,-,81.600,-
'6:10:43.208',0.024,-,0.432,-,82.400,-
'6:10:43.216',0.024,-,0.368,-,83.200,-
'6:10:43.224',0.024,-,0.304,-,84.000,-
'6:10:43.232',0.008,-,0.232,-,84.000,-
'6:10:43.240',0.000,-,0.168,-,83.200,-
'6:10:43.248',0.000,-,0.104,-,82.400,-
'6:10:43.256',-0.008,-,0.040,-,81.600,-
'6:10:43.264',-0.024,-,-0.016,-,80.000,-
'6:10:43.272',-0.024,-,-0.064,-,77.600,-
'6:10:43.280',-0.008,-,-0.128,-,76.000,-
'6:10:43.288',-0.008,-,-0.192,-,73.600,-
'6:10:43.296',-0.024,-,-0.256,-,71.200,-
'6:10:43.304',-0.024,-,-0.304,-,68.800,-
'6:10:43.312',-0.024,-,-0.368,-,66.400,-
'6:10:43.320',-0.032,-,-0.408,-,64.800,-
'6:10:43.328',-0.032,-,-0.472,-,63.200,-
'6:10:43.336',-0.024,-,-0.536,-,62.400,-
'6:10:43.344',-0.024,-,-0.584,-,61.600,-
'6:10:43.352',-0.032,-,-0.648,-,60.800,-
'6:10:43.360',-0.032,-,-0.712,-,60.000,-
'6:10:43.368',-0.032,-,-0.760,-,59.200,-
'6:10:43.376',-0.024,-,-0.824,-,58.400,-
'6:10:43.384',-0.008,-,-0.888,-,57.600,-
'6:10:43.392',-0.008,-,-0.952,-,57.600,-
'6:10:43.400',-0.008,-,-1.016,-,56.800,-
'6:10:43.408',-0.008,-,-1.080,-,56.800,-
'6:10:43.416',-0.008,-,-1.152,-,56.800,-
'6:10:43.424',-0.008,-,-1.216,-,56.800,-
'6:10:43.432',-0.008,-,-1.280,-,56.000,-
'6:10:43.440',-0.008,-,-1.344,-,56.000,-
'6:10:43.448',-0.008,-,-1.408,-,56.000,-
'6:10:43.456',0.000,-,-1.472,-,56.000,-
'6:10:43.464',0.000,-,-1.536,-,56.000,-
'6:10:43.472',0.008,-,-1.608,-,56.000,-
'6:10:43.480',0.032,-,-1.672,-,56.000,-
'6:10:43.488',0.072,-,-1.712,-,56.000,-
'6:10:43.496',0.072,-,-1.776,-,55.200,-
'6:10:43.504',-0.064,-,-1.824,-,55.200,-
'6:10:43.512',-0.256,-,-1.864,-,55.200,-
'6:10:43.520',-0.368,-,-1.912,-,55.200,-
'6:10:43.528',-0.400,-,-1.952,-,55.200,-
'6:10:43.536',-0.392,-,-1.976,-,55.200,-
'6:10:43.544',-0.312,-,-2.000,-,54.400,-
'6:10:43.552',-0.192,-,-2.040,-,54.400,-
'6:10:43.560',-0.104,-,-2.064,-,54.400,-
'6:10:43.568',-0.032,-,-2.080,-,54.400,-
'6:10:43.576',0.000,-,-2.104,-,53.600,-
'6:10:43.584',0.008,-,-2.128,-,53.600,-
'6:10:43.592',0.024,-,-2.152,-,53.600,-
'6:10:43.600',0.024,-,-2.152,-,52.800,-
'6:10:43.608',0.024,-,-2.168,-,52.800,-
'6:10:43.616',0.008,-,-2.192,-,52.800,-
'6:10:43.624',0.024,-,-2.192,-,52.800,-
'6:10:43.632',0.032,-,-2.216,-,52.800,-
'6:10:43.640',0.048,-,-2.232,-,52.000,-
'6:10:43.648',0.048,-,-2.232,-,52.000,-
'6:10:43.656',0.048,-,-2.256,-,52.800,-
'6:10:43.664',0.064,-,-2.256,-,52.800,-
'6:10:43.672',0.072,-,-2.280,-,54.400,-
'6:10:43.680',0.064,-,-2.280,-,56.800,-
'6:10:43.688',0.064,-,-2.304,-,59.200,-
'6:10:43.696',0.064,-,-2.304,-,61.600,-
'6:10:43.704',0.072,-,-2.320,-,64.000,-
'6:10:43.712',0.072,-,-2.320,-,65.600,-
'6:10:43.720',0.072,-,-2.344,-,67.200,-
'6:10:43.728',0.072,-,-2.368,-,68.800,-
'6:10:43.736',0.072,-,-2.368,-,69.600,-
'6:10:43.744',0.064,-,-2.384,-,71.200,-
'6:10:43.752',0.064,-,-2.384,-,72.000,-
'6:10:43.760',0.032,-,-2.384,-,72.000,-
'6:10:43.768',0.008,-,-2.384,-,72.800,-
'6:10:43.776',0.000,-,-2.408,-,72.800,-
'6:10:43.784',0.008,-,-2.408,-,72.800,-
'6:10:43.792',0.008,-,-2.408,-,72.000,-
'6:10:43.800',0.008,-,-2.408,-,71.200,-
'6:10:43.808',0.000,-,-2.408,-,69.600,-
'6:10:43.816',0.000,-,-2.408,-,68.000,-
'6:10:43.824',0.000,-,-2.432,-,66.400,-
'6:10:43.832',0.000,-,-2.432,-,64.800,-
'6:10:43.840',0.008,-,-2.408,-,63.200,-
'6:10:43.848',0.008,-,-2.408,-,61.600,-
'6:10:43.856',0.024,-,-2.408,-,60.000,-
'6:10:43.864',0.032,-,-2.408,-,59.200,-
'6:10:43.872',0.048,-,-2.408,-,58.400,-
'6:10:43.880',-0.032,-,-2.408,-,57.600,-
'6:10:43.888',-0.232,-,-2.408,-,56.800,-
'6:10:43.896',-0.440,-,-2.408,-,56.000,-
'6:10:43.904',-0.600,-,-2.408,-,56.000,-
'6:10:43.912',-0.696,-,-2.408,-,55.200,-
'6:10:43.920',-0.736,-,-2.432,-,54.400,-
'6:10:43.928',-0.720,-,-2.432,-,54.400,-
'6:10:43.936',-0.640,-,-2.456,-,54.400,-
'6:10:43.944',-0.576,-,-2.472,-,54.400,-
'6:10:43.952',-0.520,-,-2.496,-,53.600,-
'6:10:43.960',-0.440,-,-2.520,-,53.600,-
'6:10:43.968',-0.288,-,-2.520,-,53.600,-
'6:10:43.976',-0.104,-,-2.536,-,53.600,-
'6:10:43.984',0.048,-,-2.560,-,54.400,-
'6:10:43.992',0.168,-,-2.584,-,54.400,-
'6:10:44.000',0.232,-,-2.584,-,53.600,-
'6:10:44.008',0.248,-,-2.608,-,53.600,-
'6:10:44.016',0.248,-,-2.608,-,53.600,-
'6:10:44.024',0.256,-,-2.624,-,53.600,-
'6:10:44.032',0.272,-,-2.624,-,53.600,-
'6:10:44.040',0.288,-,-2.624,-,54.400,-
'6:10:44.048',0.296,-,-2.648,-,54.400,-
'6:10:44.056',0.312,-,-2.648,-,55.200,-
'6:10:44.064',0.328,-,-2.648,-,56.800,-
'6:10:44.072',0.336,-,-2.648,-,59.200,-
'6:10:44.080',0.336,-,-2.672,-,60.800,-
'6:10:44.088',0.336,-,-2.672,-,63.200,-
'6:10:44.096',0.352,-,-2.672,-,64.800,-
'6:10:44.104',0.336,-,-2.672,-,66.400,-
'6:10:44.112',0.328,-,-2.672,-,67.200,-
'6:10:44.120',0.328,-,-2.672,-,68.800,-
'6:10:44.128',0.312,-,-2.672,-,69.600,-
'6:10:44.136',0.296,-,-2.672,-,70.400,-
'6:10:44.144',0.288,-,-2.672,-,71.200,-
'6:10:44.152',0.256,-,-2.648,-,71.200,-
'6:10:44.160',0.216,-,-2.648,-,71.200,-
'6:10:44.168',0.192,-,-2.624,-,71.200,-
'6:10:44.176',0.152,-,-2.608,-,70.400,-
'6:10:44.184',0.128,-,-2.584,-,69.600,-
'6:10:44.192',0.104,-,-2.560,-,68.800,-
'6:10:44.200',0.072,-,-2.560,-,67.200,-
'6:10:44.208',0.064,-,-2.536,-,65.600,-
'6:10:44.216',0.048,-,-2.536,-,64.800,-
'6:10:44.224',0.032,-,-2.536,-,63.200,-
'6:10:44.232',0.024,-,-2.560,-,61.600,-
'6:10:44.240',0.024,-,-2.560,-,60.000,-
'6:10:44.248',0.008,-,-2.584,-,59.200,-
'6:10:44.256',0.024,-,-2.608,-,58.400,-
'6:10:44.264',0.024,-,-2.648,-,57.600,-
'6:10:44.272',0.032,-,-2.672,-,56.800,-
'6:10:44.280',0.064,-,-2.688,-,56.800,-
'6:10:44.288',0.072,-,-2.736,-,56.000,-
'6:10:44.296',-0.048,-,-2.760,-,55.200,-
'6:10:44.304',-0.216,-,-,-,55.200,-
'6:10:44.312',-0.392,-,-,-,54.400,-
'6:10:44.320',-0.536,-,-,-,54.400,-
'6:10:44.328',-0.616,-,-,-,54.400,-
'6:10:44.336',-0.656,-,-,-,54.400,-
'6:10:44.344',-0.680,-,-,-,53.600,-
'6:10:44.352',-0.680,-,-,-,53.600,-
'6:10:44.360',-0.640,-,-2.760,-,53.600,-
'6:10:44.368',-0.536,-,-2.736,-,53.600,-
'6:10:44.376',-0.392,-,-2.712,-,54.400,-
'6:10:44.384',-0.232,-,-2.688,-,54.400,-
'6:10:44.392',-0.104,-,-2.672,-,54.400,-
'6:10:44.400',0.024,-,-2.648,-,54.400,-
'6:10:44.408',0.112,-,-2.624,-,53.600,-
'6:10:44.416',0.168,-,-2.608,-,53.600,-
'6:10:44.424',0.184,-,-2.584,-,53.600,-
'6:10:44.432',0.192,-,-2.560,-,53.600,-
'6:10:44.440',0.192,-,-2.560,-,53.600,-
'6:10:44.448',0.216,-,-2.560,-,53.600,-
'6:10:44.456',0.232,-,-2.560,-,53.600,-
'6:10:44.464',0.232,-,-2.560,-,53.600,-
'6:10:44.472',0.248,-,-2.560,-,54.400,-
'6:10:44.480',0.248,-,-2.584,-,56.000,-
'6:10:44.488',0.256,-,-2.584,-,57.600,-
'6:10:44.496',0.272,-,-2.608,-,60.000,-
'6:10:44.504',0.272,-,-2.608,-,62.400,-
'6:10:44.512',0.272,-,-2.584,-,64.800,-
'6:10:44.520',0.288,-,-2.584,-,66.400,-
'6:10:44.528',0.288,-,-2.560,-,67.200,-
'6:10:44.536',0.288,-,-2.536,-,68.800,-
'6:10:44.544',0.288,-,-2.496,-,69.600,-
'6:10:44.552',0.256,-,-2.456,-,70.400,-
'6:10:44.560',0.208,-,-2.408,-,71.200,-
'6:10:44.568',0.168,-,-2.368,-,72.000,-
'6:10:44.576',0.144,-,-2.320,-,72.800,-
'6:10:44.584',0.128,-,-2.256,-,72.000,-
'6:10:44.592',0.112,-,-2.216,-,72.000,-
'6:10:44.600',0.088,-,-2.152,-,71.200,-
'6:10:44.608',0.064,-,-2.104,-,69.600,-
'6:10:44.616',0.032,-,-2.064,-,68.800,-
'6:10:44.624',0.008,-,-2.000,-,67.200,-
'6:10:44.632',0.008,-,-1.952,-,64.800,-
'6:10:44.640',0.000,-,-1.888,-,63.200,-
'6:10:44.648',-0.024,-,-1.840,-,61.600,-
'6:10:44.656',-0.008,-,-1.776,-,60.000,-
'6:10:44.664',-0.008,-,-1.712,-,58.400,-
'6:10:44.672',-0.024,-,-1.624,-,57.600,-
'6:10:44.680',-0.032,-,-1.536,-,56.800,-
'6:10:44.688',-0.032,-,-1.456,-,55.200,-
'6:10:44.696',-0.032,-,-1.344,-,54.400,-
'6:10:44.704',-0.048,-,-1.232,-,53.600,-
'6:10:44.712',-0.048,-,-1.104,-,52.800,-
'6:10:44.720',-0.032,-,-0.976,-,52.000,-
'6:10:44.728',-0.024,-,-0.840,-,52.000,-
'6:10:44.736',-0.008,-,-0.712,-,51.200,-
'6:10:44.744',-0.008,-,-0.560,-,51.200,-
'6:10:44.752',-0.008,-,-0.432,-,50.400,-
'6:10:44.760',0.000,-,-0.304,-,50.400,-
'6:10:44.768',0.000,-,-0.168,-,50.400,-
'6:10:44.776',0.008,-,-0.040,-,50.400,-
'6:10:44.784',0.008,-,0.080,-,50.400,-
'6:10:44.792',0.024,-,0.192,-,49.600,-
'6:10:44.800',0.008,-,0.304,-,49.600,-
'6:10:44.808',0.000,-,0.408,-,49.600,-
'6:10:44.816',0.000,-,0.520,-,49.600,-
'6:10:44.824',0.000,-,0.608,-,49.600,-
'6:10:44.832',-0.008,-,0.712,-,48.800,-
'6:10:44.840',-0.008,-,0.800,-,48.800,-
'6:10:44.848',0.000,-,0.888,-,48.800,-
'6:10:44.856',0.000,-,0.952,-,48.800,-
'6:10:44.864',0.000,-,1.040,-,48.800,-
'6:10:44.872',0.000,-,1.104,-,48.800,-
'6:10:44.880',0.000,-,1.192,-,48.800,-
'6:10:44.888',-0.008,-,1.256,-,48.000,-
'6:10:44.896',-0.008,-,1.320,-,48.000,-
'6:10:44.904',-0.008,-,1.384,-,48.000,-
'6:10:44.912',-0.008,-,1.456,-,47.200,-
'6:10:44.920',-0.008,-,1.536,-,47.200,-
'6:10:44.928',-0.008,-,1.608,-,47.200,-
'6:10:44.936',-0.024,-,1.688,-,47.200,-
'6:10:44.944',-0.008,-,1.760,-,46.400,-
'6:10:44.952',0.000,-,1.840,-,46.400,-
'6:10:44.960',0.000,-,1.912,-,46.400,-
'6:10:44.968',0.000,-,2.000,-,45.600,-
'6:10:44.976',0.000,-,2.064,-,45.600,-
'6:10:44.984',-0.008,-,2.128,-,45.600,-
'6:10:44.992',0.000,-,2.192,-,45.600,-
'6:10:45.000',0.008,-,2.256,-,45.600,-
'6:10:45.008',0.000,-,2.320,-,45.600,-
'6:10:45.016',0.000,-,2.384,-,44.800,-
'6:10:45.024',0.008,-,2.456,-,44.800,-
'6:10:45.032',0.024,-,2.520,-,44.800,-
'6:10:45.040',0.064,-,2.560,-,44.000,-
'6:10:45.048',0.104,-,2.624,-,44.000,-
'6:10:45.056',0.128,-,2.688,-,44.000,-
'6:10:45.064',0.144,-,2.760,-,44.000,-
'6:10:45.072',-0.008,-,2.760,-,44.000,-
'6:10:45.080',-0.232,-,2.760,-,44.000,-
'6:10:45.088',-0.376,-,2.760,-,43.200,-
'6:10:45.096',-0.440,-,2.760,-,43.200,-
'6:10:45.104',-0.416,-,2.760,-,43.200,-
'6:10:45.112',-0.296,-,2.760,-,43.200,-
'6:10:45.120',-0.168,-,2.760,-,43.200,-
'6:10:45.128',-0.048,-,2.760,-,43.200,-
'6:10:45.136',0.008,-,2.760,-,42.400,-
'6:10:45.144',0.032,-,2.760,-,42.400,-
'6:10:45.152',0.072,-,2.760,-,42.400,-
'6:10:45.160',0.088,-,2.760,-,42.400,-
'6:10:45.168',0.088,-,2.760,-,42.400,-
'6:10:45.176',0.112,-,2.760,-,41.600,-
'6:10:45.184',0.112,-,2.760,-,41.600,-
'6:10:45.192',0.128,-,2.760,-,41.600,-
'6:10:45.200',0.128,-,2.760,-,41.600,-
'6:10:45.208',0.112,-,2.760,-,42.400,-
'6:10:45.216',0.128,-,2.760,-,43.200,-
'6:10:45.224',0.144,-,2.760,-,44.800,-
'6:10:45.232',0.128,-,2.760,-,47.200,-
'6:10:45.240',0.112,-,2.760,-,51.200,-
'6:10:45.248',0.128,-,2.760,-,55.200,-
'6:10:45.256',0.144,-,2.760,-,58.400,-
'6:10:45.264',0.144,-,2.760,-,60.800,-
'6:10:45.272',0.144,-,2.760,-,63.200,-
'6:10:45.280',0.144,-,2.760,-,64.800,-
'6:10:45.288',0.128,-,2.760,-,67.200,-
'6:10:45.296',0.144,-,2.760,-,68.800,-
'6:10:45.304',0.152,-,2.760,-,70.400,-
'6:10:45.312',0.144,-,2.760,-,71.200,-
'6:10:45.320',0.152,-,2.760,-,72.800,-
'6:10:45.328',0.168,-,2.760,-,73.600,-
'6:10:45.336',0.168,-,2.760,-,73.600,-
'6:10:45.344',0.152,-,2.760,-,73.600,-
'6:10:45.352',0.128,-,2.760,-,72.800,-
'6:10:45.360',0.112,-,2.760,-,72.000,-
'6:10:45.368',0.104,-,2.760,-,71.200,-
'6:10:45.376',0.088,-,2.760,-,69.600,-
'6:10:45.384',0.088,-,2.760,-,68.000,-
'6:10:45.392',0.104,-,2.760,-,66.400,-
'6:10:45.400',0.104,-,2.760,-,64.000,-
'6:10:45.408',0.104,-,2.760,-,62.400,-
'6:10:45.416',0.104,-,2.760,-,60.000,-
'6:10:45.424',0.104,-,2.760,-,59.200,-
'6:10:45.432',0.088,-,2.760,-,58.400,-
'6:10:45.440',0.072,-,2.760,-,57.600,-
'6:10:45.448',0.064,-,2.760,-,56.800,-
'6:10:45.456',0.064,-,2.760,-,56.000,-
'6:10:45.464',0.064,-,2.760,-,56.000,-
'6:10:45.472',0.048,-,2.760,-,55.200,-
'6:10:45.480',0.048,-,2.760,-,54.400,-
'6:10:45.488',0.032,-,2.760,-,54.400,-
'6:10:45.496',0.032,-,2.760,-,54.400,-
'6:10:45.504',0.024,-,2.760,-,54.400,-
'6:10:45.512',0.024,-,2.760,-,54.400,-
'6:10:45.520',0.024,-,2.760,-,54.400,-
'6:10:45.528',0.024,-,2.760,-,54.400,-
'6:10:45.536',0.008,-,2.760,-,54.400,-
'6:10:45.544',0.024,-,2.760,-,54.400,-
'6:10:45.552',0.008,-,2.760,-,54.400,-
'6:10:45.560',0.000,-,2.760,-,54.400,-
'6:10:45.568',0.000,-,2.760,-,54.400,-
'6:10:45.576',0.008,-,2.760,-,55.200,-
'6:10:45.584',0.008,-,2.760,-,55.200,-
'6:10:45.592',0.032,-,2.760,-,55.200,-
'6:10:45.600',0.064,-,2.760,-,55.200,-
'6:10:45.608',0.072,-,2.760,-,55.200,-
'6:10:45.616',0.032,-,2.760,-,55.200,-
'6:10:45.624',-0.112,-,2.760,-,55.200,-
'6:10:45.632',-0.312,-,2.760,-,55.200,-
'6:10:45.640',-0.432,-,2.760,-,54.400,-
'6:10:45.648',-0.440,-,2.760,-,54.400,-
'6:10:45.656',-0.392,-,2.760,-,54.400,-
'6:10:45.664',-0.256,-,2.760,-,53.600,-
'6:10:45.672',-0.144,-,2.760,-,53.600,-
'6:10:45.680',-0.048,-,2.760,-,53.600,-
'6:10:45.688',0.000,-,2.760,-,52.800,-
'6:10:45.696',0.008,-,2.760,-,52.800,-
'6:10:45.704',0.024,-,2.760,-,52.800,-
'6:10:45.712',0.024,-,2.760,-,52.800,-
'6:10:45.720',0.024,-,2.760,-,52.000,-
'6:10:45.728',0.008,-,2.760,-,52.000,-
'6:10:45.736',0.024,-,2.760,-,52.000,-
'6:10:45.744',0.032,-,2.760,-,51.200,-
'6:10:45.752',0.032,-,2.760,-,51.200,-
'6:10:45.760',0.032,-,2.760,-,51.200,-
'6:10:45.768',0.032,-,2.760,-,52.000,-
'6:10:45.776',0.032,-,2.760,-,52.000,-
'6:10:45.784',0.048,-,2.760,-,52.800,-
'6:10:45.792',0.064,-,2.760,-,54.400,-
'6:10:45.800',0.072,-,2.760,-,56.800,-
'6:10:45.808',0.072,-,2.760,-,59.200,-
'6:10:45.816',0.064,-,2.760,-,61.600,-
'6:10:45.824',0.064,-,2.760,-,63.200,-
'6:10:45.832',0.064,-,2.760,-,65.600,-
'6:10:45.840',0.064,-,2.760,-,67.200,-
'6:10:45.848',0.064,-,2.760,-,68.000,-
'6:10:45.856',0.064,-,2.760,-,69.600,-
'6:10:45.864',0.064,-,2.760,-,70.400,-
'6:10:45.872',0.032,-,2.760,-,71.200,-
'6:10:45.880',0.024,-,2.760,-,72.000,-
'6:10:45.888',0.024,-,2.760,-,72.000,-
'6:10:45.896',0.008,-,2.760,-,72.000,-
'6:10:45.904',0.000,-,2.736,-,72.000,-
'6:10:45.912',-0.008,-,2.712,-,71.200,-
'6:10:45.920',0.000,-,2.672,-,70.400,-
'6:10:45.928',0.000,-,2.648,-,68.800,-
'6:10:45.936',0.000,-,2.624,-,67.200,-
'6:10:45.944',0.000,-,2.584,-,65.600,-
'6:10:45.952',-0.008,-,2.560,-,64.000,-
'6:10:45.960',0.000,-,2.520,-,61.600,-
'6:10:45.968',0.008,-,2.472,-,60.800,-
'6:10:45.976',0.032,-,2.432,-,60.000,-
'6:10:45.984',0.032,-,2.384,-,59.200,-
'6:10:45.992',-0.032,-,2.344,-,58.400,-
'6:10:46.000',-0.208,-,2.304,-,57.600,-
'6:10:46.008',-0.432,-,2.256,-,56.800,-
'6:10:46.016',-0.600,-,2.216,-,56.000,-
'6:10:46.024',-0.736,-,2.192,-,55.200,-
'6:10:46.032',-0.800,-,2.168,-,55.200,-
'6:10:46.040',-0.800,-,2.128,-,54.400,-
'6:10:46.048',-0.720,-,2.080,-,54.400,-
'6:10:46.056',-0.640,-,2.064,-,53.600,-
'6:10:46.064',-0.576,-,2.016,-,53.600,-
'6:10:46.072',-0.480,-,1.976,-,53.600,-
