'Elapsed time','II','AVR','AVL','AVF','MCL1','ABP','PAP'
'44:12:38.952',0.075,-,-,0.085,-,-,-
'44:12:38.960',0.047,-,-,0.028,-,-,-
'44:12:38.968',0.028,-,-,0.019,-,-,-
'44:12:38.976',0.028,-,-,0.000,-,-,-
'44:12:38.984',0.028,-,-,0.019,-,-,-
'44:12:38.992',0.028,-,-,0.028,-,-,-
'44:12:39.000',0.009,-,-,0.000,-,-,-
'44:12:39.008',0.047,-,-,0.000,-,-,-
'44:12:39.016',0.047,-,-,0.057,-,-,-
'44:12:39.024',0.047,-,-,0.038,-,-,-
'44:12:39.032',0.057,-,-,0.047,-,-,-
'44:12:39.040',0.075,-,-,0.057,-,-,-
'44:12:39.048',0.075,-,-,0.085,-,-,-
'44:12:39.056',0.047,-,-,0.038,-,-,-
'44:12:39.064',0.047,-,-,0.019,-,-,-
'44:12:39.072',0.028,-,-,0.038,-,-,-
'44:12:39.080',0.009,-,-,-0.019,-,-,-
'44:12:39.088',0.000,-,-,0.000,-,-,-
'44:12:39.096',0.000,-,-,-0.019,-,-,-
'44:12:39.104',0.000,-,-,-0.019,-,-,-
'44:12:39.112',-0.009,-,-,0.000,-,-,-
'44:12:39.120',-0.009,-,-,-0.028,-,-,-
'44:12:39.128',-0.009,-,-,-0.019,-,-,-
'44:12:39.136',-0.009,-,-,-0.019,-,-,-
'44:12:39.144',0.000,-,-,-0.028,-,-,-
'44:12:39.152',-0.009,-,-,0.000,-,-,-
'44:12:39.160',-0.009,-,-,-0.038,-,-,-
'44:12:39.168',-0.009,-,-,-0.009,-,-,-
'44:12:39.176',0.000,-,-,-0.028,-,-,-
'44:12:39.184',0.009,-,-,-0.009,-,-,-
'44:12:39.192',0.075,-,-,0.019,-,-,-
'44:12:39.200',0.160,-,-,0.057,-,-,-
'44:12:39.208',0.245,-,-,0.179,-,-,-
'44:12:39.216',0.255,-,-,0.208,-,-,-
'44:12:39.224',0.255,-,-,0.085,-,-,-
'44:12:39.232',0.292,-,-,0.085,-,-,-
'44:12:39.240',0.189,-,-,0.198,-,-,-
'44:12:39.248',0.028,-,-,-0.057,-,-,-
'44:12:39.256',-0.075,-,-,-0.132,-,-,-
'44:12:39.264',-0.160,-,-,-0.198,-,-,-
'44:12:39.272',-0.208,-,-,-0.255,-,-,-
'44:12:39.280',-0.226,-,-,-0.274,-,-,-
'44:12:39.288',-0.208,-,-,-0.236,-,-,-
'44:12:39.296',-0.142,-,-,-0.170,-,-,-
'44:12:39.304',-0.057,-,-,-0.066,-,-,-
'44:12:39.312',-0.009,-,-,0.000,-,-,-
'44:12:39.320',0.000,-,-,0.028,-,-,-
'44:12:39.328',0.000,-,-,0.038,-,-,-
'44:12:39.336',-0.028,-,-,0.000,-,-,-
'44:12:39.344',-0.028,-,-,-0.019,-,-,-
'44:12:39.352',-0.009,-,-,0.000,-,-,-
'44:12:39.360',0.000,-,-,0.028,-,-,-
'44:12:39.368',-0.028,-,-,0.019,-,-,-
'44:12:39.376',-0.047,-,-,-0.047,-,-,-
'44:12:39.384',-0.047,-,-,-0.047,-,-,-
'44:12:39.392',-0.009,-,-,-0.009,-,-,-
'44:12:39.400',0.000,-,-,0.019,-,-,-
'44:12:39.408',-0.009,-,-,0.028,-,-,-
'44:12:39.416',-0.028,-,-,0.000,-,-,-
'44:12:39.424',-0.047,-,-,-0.028,-,-,-
'44:12:39.432',-0.047,-,-,-0.009,-,-,-
'44:12:39.440',-0.047,-,-,-0.019,-,-,-
'44:12:39.448',-0.028,-,-,-0.028,-,-,-
'44:12:39.456',-0.009,-,-,0.000,-,-,-
'44:12:39.464',0.009,-,-,-0.009,-,-,-
'44:12:39.472',0.047,-,-,0.057,-,-,-
'44:12:39.480',0.075,-,-,0.085,-,-,-
'44:12:39.488',0.113,-,-,0.066,-,-,-
'44:12:39.496',0.123,-,-,0.113,-,-,-
'44:12:39.504',0.142,-,-,0.123,-,-,-
'44:12:39.512',0.160,-,-,0.132,-,-,-
'44:12:39.520',0.142,-,-,0.123,-,-,-
'44:12:39.528',0.113,-,-,0.085,-,-,-
'44:12:39.536',0.057,-,-,0.057,-,-,-
'44:12:39.544',0.028,-,-,0.038,-,-,-
'44:12:39.552',0.000,-,-,0.000,-,-,-
'44:12:39.560',-0.009,-,-,0.000,-,-,-
'44:12:39.568',0.009,-,-,-0.047,-,-,-
'44:12:39.576',0.047,-,-,0.047,-,-,-
'44:12:39.584',0.028,-,-,0.038,-,-,-
'44:12:39.592',0.009,-,-,0.038,-,-,-
'44:12:39.600',0.028,-,-,0.000,-,-,-
'44:12:39.608',0.075,-,-,0.057,-,-,-
'44:12:39.616',0.075,-,-,0.085,-,-,-
'44:12:39.624',0.047,-,-,0.047,-,-,-
'44:12:39.632',0.028,-,-,0.057,-,-,-
'44:12:39.640',0.009,-,-,0.038,-,-,-
'44:12:39.648',0.000,-,-,0.000,-,-,-
'44:12:39.656',0.000,-,-,-0.009,-,-,-
'44:12:39.664',0.000,-,-,-0.019,-,-,-
'44:12:39.672',0.000,-,-,-0.009,-,-,-
'44:12:39.680',0.000,-,-,0.000,-,-,-
'44:12:39.688',0.000,-,-,0.000,-,-,-
'44:12:39.696',-0.009,-,-,-0.019,-,-,-
'44:12:39.704',-0.028,-,-,-0.047,-,-,-
'44:12:39.712',-0.009,-,-,-0.085,-,-,-
'44:12:39.720',0.000,-,-,-0.019,-,-,-
'44:12:39.728',0.009,-,-,0.000,-,-,-
'44:12:39.736',0.000,-,-,0.009,-,-,-
'44:12:39.744',0.009,-,-,-0.038,-,-,-
'44:12:39.752',0.057,-,-,0.000,-,-,-
'44:12:39.760',0.142,-,-,0.057,-,-,-
'44:12:39.768',0.274,-,-,0.132,-,-,-
'44:12:39.776',0.387,-,-,0.274,-,-,-
'44:12:39.784',0.434,-,-,0.340,-,-,-
'44:12:39.792',0.453,-,-,0.255,-,-,-
'44:12:39.800',0.472,-,-,0.358,-,-,-
'44:12:39.808',0.274,-,-,0.368,-,-,-
'44:12:39.816',0.028,-,-,-0.019,-,-,-
'44:12:39.824',-0.094,-,-,-0.189,-,-,-
'44:12:39.832',-0.189,-,-,-0.170,-,-,-
'44:12:39.840',-0.292,-,-,-0.274,-,-,-
'44:12:39.848',-0.311,-,-,-0.349,-,-,-
'44:12:39.856',-0.226,-,-,-0.226,-,-,-
'44:12:39.864',-0.160,-,-,-0.170,-,-,-
'44:12:39.872',-0.113,-,-,-0.113,-,-,-
'44:12:39.880',-0.094,-,-,-0.066,-,-,-
'44:12:39.888',-0.094,-,-,-0.057,-,-,-
'44:12:39.896',-0.075,-,-,-0.094,-,-,-
'44:12:39.904',-0.057,-,-,-0.038,-,-,-
'44:12:39.912',-0.075,-,-,-0.047,-,-,-
'44:12:39.920',-0.094,-,-,-0.038,-,-,-
'44:12:39.928',-0.113,-,-,-0.094,-,-,-
'44:12:39.936',-0.075,-,-,-0.066,-,-,-
'44:12:39.944',-0.094,-,-,-0.085,-,-,-
'44:12:39.952',-0.113,-,-,-0.019,-,-,-
'44:12:39.960',-0.113,-,-,-0.094,-,-,-
'44:12:39.968',-0.123,-,-,-0.057,-,-,-
'44:12:39.976',-0.160,-,-,-0.094,-,-,-
'44:12:39.984',-0.179,-,-,-0.123,-,-,-
'44:12:39.992',-0.189,-,-,-0.170,-,-,-
'44:12:40.000',-0.179,-,-,-0.094,-,-,-
'44:12:40.008',-0.189,-,-,-0.094,-,-,-
'44:12:40.016',-0.189,-,-,-0.170,-,-,-
'44:12:40.024',-0.142,-,-,-0.142,-,-,-
'44:12:40.032',-0.094,-,-,-0.047,-,-,-
'44:12:40.040',-0.075,-,-,-0.038,-,-,-
'44:12:40.048',-0.047,-,-,-0.057,-,-,-
'44:12:40.056',-0.009,-,-,-0.019,-,-,-
'44:12:40.064',0.009,-,-,0.009,-,-,-
'44:12:40.072',0.057,-,-,0.038,-,-,-
'44:12:40.080',0.094,-,-,0.094,-,-,-
'44:12:40.088',0.057,-,-,0.113,-,-,-
'44:12:40.096',0.028,-,-,0.028,-,-,-
'44:12:40.104',0.009,-,-,0.038,-,-,-
'44:12:40.112',-0.009,-,-,0.038,-,-,-
'44:12:40.120',-0.028,-,-,-0.028,-,-,-
'44:12:40.128',-0.047,-,-,-0.047,-,-,-
'44:12:40.136',-0.028,-,-,-0.019,-,-,-
'44:12:40.144',-0.028,-,-,-0.019,-,-,-
'44:12:40.152',-0.009,-,-,0.019,-,-,-
'44:12:40.160',-0.009,-,-,0.000,-,-,-
'44:12:40.168',0.000,-,-,0.019,-,-,-
'44:12:40.176',0.047,-,-,0.009,-,-,-
'44:12:40.184',0.057,-,-,0.085,-,-,-
'44:12:40.192',0.028,-,-,0.066,-,-,-
'44:12:40.200',0.000,-,-,-0.019,-,-,-
'44:12:40.208',0.028,-,-,0.000,-,-,-
'44:12:40.216',0.047,-,-,0.057,-,-,-
'44:12:40.224',0.028,-,-,0.019,-,-,-
'44:12:40.232',0.028,-,-,0.028,-,-,-
'44:12:40.240',0.009,-,-,0.009,-,-,-
'44:12:40.248',0.009,-,-,0.000,-,-,-
'44:12:40.256',0.000,-,-,0.019,-,-,-
'44:12:40.264',0.000,-,-,-0.019,-,-,-
'44:12:40.272',0.000,-,-,-0.028,-,-,-
'44:12:40.280',-0.009,-,-,0.000,-,-,-
'44:12:40.288',-0.028,-,-,-0.028,-,-,-
'44:12:40.296',-0.028,-,-,-0.019,-,-,-
'44:12:40.304',0.000,-,-,-0.047,-,-,-
'44:12:40.312',0.009,-,-,0.019,-,-,-
'44:12:40.320',0.028,-,-,0.028,-,-,-
'44:12:40.328',0.094,-,-,-0.019,-,-,-
'44:12:40.336',0.179,-,-,0.113,-,-,-
'44:12:40.344',0.274,-,-,0.179,-,-,-
'44:12:40.352',0.368,-,-,0.292,-,-,-
'44:12:40.360',0.472,-,-,0.340,-,-,-
'44:12:40.368',0.585,-,-,0.434,-,-,-
'44:12:40.376',0.604,-,-,0.538,-,-,-
'44:12:40.384',0.340,-,-,0.368,-,-,-
'44:12:40.392',0.094,-,-,0.047,-,-,-
'44:12:40.400',-0.047,-,-,-0.047,-,-,-
'44:12:40.408',-0.123,-,-,-0.170,-,-,-
'44:12:40.416',-0.160,-,-,-0.189,-,-,-
'44:12:40.424',-0.160,-,-,-0.208,-,-,-
'44:12:40.432',-0.160,-,-,-0.151,-,-,-
'44:12:40.440',-0.123,-,-,-0.170,-,-,-
'44:12:40.448',-0.113,-,-,-0.094,-,-,-
'44:12:40.456',-0.113,-,-,-0.113,-,-,-
'44:12:40.464',-0.123,-,-,-0.094,-,-,-
'44:12:40.472',-0.123,-,-,-0.113,-,-,-
'44:12:40.480',-0.123,-,-,-0.094,-,-,-
'44:12:40.488',-0.123,-,-,-0.132,-,-,-
'44:12:40.496',-0.094,-,-,-0.113,-,-,-
'44:12:40.504',-0.057,-,-,-0.038,-,-,-
'44:12:40.512',-0.075,-,-,-0.019,-,-,-
'44:12:40.520',-0.094,-,-,-0.085,-,-,-
'44:12:40.528',-0.075,-,-,-0.094,-,-,-
'44:12:40.536',-0.075,-,-,-0.028,-,-,-
'44:12:40.544',-0.094,-,-,-0.085,-,-,-
'44:12:40.552',-0.094,-,-,-0.104,-,-,-
'44:12:40.560',-0.113,-,-,-0.094,-,-,-
'44:12:40.568',-0.113,-,-,-0.113,-,-,-
'44:12:40.576',-0.113,-,-,-0.132,-,-,-
'44:12:40.584',-0.094,-,-,-0.104,-,-,-
'44:12:40.592',-0.075,-,-,-0.094,-,-,-
'44:12:40.600',-0.057,-,-,-0.085,-,-,-
'44:12:40.608',-0.028,-,-,-0.066,-,-,-
'44:12:40.616',-0.009,-,-,-0.047,-,-,-
'44:12:40.624',0.009,-,-,0.000,-,-,-
'44:12:40.632',0.028,-,-,0.019,-,-,-
'44:12:40.640',0.047,-,-,0.038,-,-,-
'44:12:40.648',0.057,-,-,0.047,-,-,-
'44:12:40.656',0.057,-,-,0.057,-,-,-
'44:12:40.664',0.047,-,-,0.019,-,-,-
'44:12:40.672',0.028,-,-,0.028,-,-,-
'44:12:40.680',0.009,-,-,0.057,-,-,-
'44:12:40.688',0.000,-,-,-0.028,-,-,-
'44:12:40.696',0.009,-,-,-0.038,-,-,-
'44:12:40.704',0.009,-,-,0.009,-,-,-
'44:12:40.712',0.009,-,-,0.000,-,-,-
'44:12:40.720',0.028,-,-,0.019,-,-,-
'44:12:40.728',0.047,-,-,0.000,-,-,-
'44:12:40.736',0.047,-,-,0.028,-,-,-
'44:12:40.744',0.047,-,-,0.038,-,-,-
'44:12:40.752',0.047,-,-,0.019,-,-,-
'44:12:40.760',0.057,-,-,0.057,-,-,-
'44:12:40.768',0.057,-,-,0.057,-,-,-
'44:12:40.776',0.057,-,-,0.085,-,-,-
'44:12:40.784',0.075,-,-,0.028,-,-,-
'44:12:40.792',0.075,-,-,0.019,-,-,-
'44:12:40.800',0.057,-,-,0.057,-,-,-
'44:12:40.808',0.028,-,-,0.009,-,-,-
'44:12:40.816',0.009,-,-,-0.019,-,-,-
'44:12:40.824',0.009,-,-,-0.038,-,-,-
'44:12:40.832',0.009,-,-,0.009,-,-,-
'44:12:40.840',0.009,-,-,0.000,-,-,-
'44:12:40.848',0.028,-,-,-0.009,-,-,-
'44:12:40.856',0.028,-,-,0.019,-,-,-
'44:12:40.864',0.028,-,-,0.028,-,-,-
'44:12:40.872',0.009,-,-,0.057,-,-,-
'44:12:40.880',0.000,-,-,-0.019,-,-,-
'44:12:40.888',0.047,-,-,-0.028,-,-,-
'44:12:40.896',0.075,-,-,0.019,-,-,-
'44:12:40.904',0.142,-,-,0.038,-,-,-
'44:12:40.912',0.292,-,-,0.132,-,-,-
'44:12:40.920',0.472,-,-,0.274,-,-,-
'44:12:40.928',0.538,-,-,0.387,-,-,-
'44:12:40.936',0.491,-,-,0.387,-,-,-
'44:12:40.944',0.453,-,-,0.292,-,-,-
'44:12:40.952',0.387,-,-,0.340,-,-,-
'44:12:40.960',0.245,-,-,0.170,-,-,-
'44:12:40.968',0.094,-,-,-0.009,-,-,-
'44:12:40.976',-0.009,-,-,-0.047,-,-,-
'44:12:40.984',-0.123,-,-,-0.151,-,-,-
'44:12:40.992',-0.160,-,-,-0.132,-,-,-
'44:12:41.000',-0.113,-,-,-0.208,-,-,-
'44:12:41.008',-0.009,-,-,-0.047,-,-,-
'44:12:41.016',0.047,-,-,-0.019,-,-,-
'44:12:41.024',0.047,-,-,0.000,-,-,-
'44:12:41.032',0.009,-,-,0.019,-,-,-
'44:12:41.040',-0.009,-,-,0.000,-,-,-
'44:12:41.048',-0.047,-,-,-0.019,-,-,-
'44:12:41.056',-0.094,-,-,-0.047,-,-,-
'44:12:41.064',-0.113,-,-,-0.038,-,-,-
'44:12:41.072',-0.142,-,-,-0.019,-,-,-
'44:12:41.080',-0.142,-,-,-0.066,-,-,-
'44:12:41.088',-0.160,-,-,-0.066,-,-,-
'44:12:41.096',-0.189,-,-,-0.038,-,-,-
'44:12:41.104',-0.208,-,-,-0.113,-,-,-
'44:12:41.112',-0.189,-,-,-0.132,-,-,-
'44:12:41.120',-0.179,-,-,-0.094,-,-,-
'44:12:41.128',-0.160,-,-,-0.113,-,-,-
'44:12:41.136',-0.142,-,-,-0.104,-,-,-
'44:12:41.144',-0.123,-,-,-0.094,-,-,-
'44:12:41.152',-0.113,-,-,-0.066,-,-,-
'44:12:41.160',-0.075,-,-,-0.028,-,-,-
'44:12:41.168',-0.057,-,-,-0.019,-,-,-
'44:12:41.176',-0.047,-,-,-0.057,-,-,-
'44:12:41.184',-0.028,-,-,0.019,-,-,-
'44:12:41.192',-0.009,-,-,0.028,-,-,-
'44:12:41.200',0.000,-,-,-0.019,-,-,-
'44:12:41.208',0.028,-,-,0.000,-,-,-
'44:12:41.216',0.047,-,-,0.066,-,-,-
'44:12:41.224',0.057,-,-,0.104,-,-,-
'44:12:41.232',0.047,-,-,0.066,-,-,-
'44:12:41.240',0.047,-,-,0.094,-,-,-
'44:12:41.248',0.047,-,-,0.028,-,-,-
'44:12:41.256',0.028,-,-,0.038,-,-,-
'44:12:41.264',0.009,-,-,0.019,-,-,-
'44:12:41.272',0.009,-,-,0.019,-,-,-
'44:12:41.280',0.009,-,-,0.009,-,-,-
'44:12:41.288',0.009,-,-,0.019,-,-,-
'44:12:41.296',0.028,-,-,0.009,-,-,-
'44:12:41.304',0.047,-,-,0.038,-,-,-
'44:12:41.312',0.057,-,-,0.057,-,-,-
'44:12:41.320',0.075,-,-,0.094,-,-,-
'44:12:41.328',0.075,-,-,0.113,-,-,-
'44:12:41.336',0.075,-,-,0.038,-,-,-
'44:12:41.344',0.075,-,-,0.113,-,-,-
'44:12:41.352',0.075,-,-,0.123,-,-,-
'44:12:41.360',0.057,-,-,0.019,-,-,-
'44:12:41.368',0.047,-,-,0.038,-,-,-
'44:12:41.376',0.028,-,-,0.057,-,-,-
'44:12:41.384',0.000,-,-,-0.019,-,-,-
'44:12:41.392',-0.009,-,-,-0.047,-,-,-
'44:12:41.400',-0.009,-,-,-0.057,-,-,-
'44:12:41.408',0.000,-,-,-0.009,-,-,-
'44:12:41.416',0.000,-,-,-0.019,-,-,-
'44:12:41.424',0.009,-,-,0.009,-,-,-
'44:12:41.432',0.009,-,-,0.019,-,-,-
'44:12:41.440',0.009,-,-,-0.019,-,-,-
'44:12:41.448',0.009,-,-,-0.009,-,-,-
'44:12:41.456',0.009,-,-,0.000,-,-,-
'44:12:41.464',0.047,-,-,0.000,-,-,-
'44:12:41.472',0.113,-,-,-0.009,-,-,-
'44:12:41.480',0.189,-,-,0.132,-,-,-
'44:12:41.488',0.255,-,-,0.198,-,-,-
'44:12:41.496',0.274,-,-,0.283,-,-,-
'44:12:41.504',0.274,-,-,0.179,-,-,-
'44:12:41.512',0.292,-,-,0.132,-,-,-
'44:12:41.520',0.226,-,-,0.217,-,-,-
'44:12:41.528',0.047,-,-,-0.019,-,-,-
'44:12:41.536',-0.047,-,-,-0.170,-,-,-
'44:12:41.544',-0.094,-,-,-0.132,-,-,-
'44:12:41.552',-0.142,-,-,-0.198,-,-,-
'44:12:41.560',-0.160,-,-,-0.208,-,-,-
'44:12:41.568',-0.123,-,-,-0.142,-,-,-
'44:12:41.576',-0.094,-,-,-0.170,-,-,-
'44:12:41.584',-0.047,-,-,-0.057,-,-,-
'44:12:41.592',-0.009,-,-,-0.019,-,-,-
'44:12:41.600',0.000,-,-,-0.009,-,-,-
'44:12:41.608',0.000,-,-,0.019,-,-,-
'44:12:41.616',-0.009,-,-,0.028,-,-,-
'44:12:41.624',-0.047,-,-,-0.009,-,-,-
'44:12:41.632',-0.057,-,-,0.000,-,-,-
'44:12:41.640',-0.094,-,-,-0.019,-,-,-
'44:12:41.648',-0.094,-,-,-0.047,-,-,-
'44:12:41.656',-0.094,-,-,-0.066,-,-,-
'44:12:41.664',-0.075,-,-,-0.047,-,-,-
'44:12:41.672',-0.057,-,-,-0.019,-,-,-
'44:12:41.680',-0.075,-,-,0.000,-,-,-
'44:12:41.688',-0.075,-,-,-0.047,-,-,-
'44:12:41.696',-0.057,-,-,-0.066,-,-,-
'44:12:41.704',-0.057,-,-,-0.028,-,-,-
'44:12:41.712',-0.057,-,-,-0.019,-,-,-
'44:12:41.720',-0.075,-,-,-0.047,-,-,-
'44:12:41.728',-0.057,-,-,-0.066,-,-,-
'44:12:41.736',-0.028,-,-,-0.019,-,-,-
'44:12:41.744',-0.009,-,-,0.009,-,-,-
'44:12:41.752',-0.009,-,-,0.009,-,-,-
'44:12:41.760',0.009,-,-,0.028,-,-,-
'44:12:41.768',0.028,-,-,0.038,-,-,-
'44:12:41.776',0.057,-,-,0.019,-,-,-
'44:12:41.784',0.094,-,-,0.085,-,-,-
'44:12:41.792',0.113,-,-,0.085,-,-,-
'44:12:41.800',0.113,-,-,0.104,-,-,-
'44:12:41.808',0.113,-,-,0.066,-,-,-
'44:12:41.816',0.113,-,-,0.085,-,-,-
'44:12:41.824',0.094,-,-,0.047,-,-,-
'44:12:41.832',0.057,-,-,0.038,-,-,-
'44:12:41.840',0.057,-,-,0.019,-,-,-
'44:12:41.848',0.075,-,-,0.047,-,-,-
'44:12:41.856',0.075,-,-,0.038,-,-,-
'44:12:41.864',0.075,-,-,0.066,-,-,-
'44:12:41.872',0.057,-,-,0.085,-,-,-
'44:12:41.880',0.057,-,-,0.028,-,-,-
'44:12:41.888',0.057,-,-,0.038,-,-,-
'44:12:41.896',0.047,-,-,0.038,-,-,-
'44:12:41.904',0.028,-,-,0.038,-,-,-
'44:12:41.912',0.000,-,-,0.000,-,-,-
'44:12:41.920',0.000,-,-,-0.009,-,-,-
'44:12:41.928',0.000,-,-,0.000,-,-,-
'44:12:41.936',-0.009,-,-,0.000,-,-,-
'44:12:41.944',-0.028,-,-,-0.038,-,-,-
'44:12:41.952',-0.047,-,-,-0.047,-,-,-
'44:12:41.960',-0.047,-,-,-0.047,-,-,-
'44:12:41.968',-0.028,-,-,-0.038,-,-,-
'44:12:41.976',-0.009,-,-,-0.019,-,-,-
'44:12:41.984',0.000,-,-,-0.019,-,-,-
'44:12:41.992',0.000,-,-,-0.028,-,-,-
'44:12:42.000',0.009,-,-,-0.019,-,-,-
'44:12:42.008',0.009,-,-,-0.028,-,-,-
'44:12:42.016',0.000,-,-,-0.009,-,-,-
'44:12:42.024',0.000,-,-,-0.038,-,-,-
'44:12:42.032',0.000,-,-,-0.019,-,-,-
'44:12:42.040',0.009,-,-,-0.019,-,-,-
'44:12:42.048',0.075,-,-,0.038,-,-,-
'44:12:42.056',0.179,-,-,0.094,-,-,-
'44:12:42.064',0.245,-,-,0.179,-,-,-
'44:12:42.072',0.274,-,-,0.208,-,-,-
'44:12:42.080',0.311,-,-,0.113,-,-,-
'44:12:42.088',0.255,-,-,0.198,-,-,-
'44:12:42.096',0.094,-,-,0.019,-,-,-
'44:12:42.104',-0.028,-,-,-0.132,-,-,-
'44:12:42.112',-0.113,-,-,-0.142,-,-,-
'44:12:42.120',-0.179,-,-,-0.226,-,-,-
'44:12:42.128',-0.208,-,-,-0.264,-,-,-
'44:12:42.136',-0.160,-,-,-0.274,-,-,-
'44:12:42.144',-0.094,-,-,-0.123,-,-,-
'44:12:42.152',-0.028,-,-,-0.066,-,-,-
'44:12:42.160',0.000,-,-,-0.019,-,-,-
'44:12:42.168',-0.028,-,-,-0.009,-,-,-
