'Elapsed time','II','V','MCL1','ABP'
'58:57.104',-0.914,-1.092,-,122.200
'58:57.112',-0.886,-1.092,-,126.360
'58:57.120',-1.000,-1.092,-,130.000
'58:57.128',-1.000,-1.092,-,134.160
'58:57.136',-0.886,-1.103,-,137.280
'58:57.144',-0.886,-1.103,-,139.880
'58:57.152',-0.886,-1.103,-,141.440
'58:57.160',-0.714,-1.103,-,141.960
'58:57.168',-0.600,-1.103,-,141.960
'58:57.176',-0.514,-1.103,-,140.400
'58:57.184',-0.400,-1.103,-,138.840
'58:57.192',-0.314,-1.103,-,135.720
'58:57.200',-0.200,-1.103,-,132.600
'58:57.208',-0.143,-1.103,-,128.440
'58:57.216',-0.143,-1.103,-,125.320
'58:57.224',-0.057,-1.103,-,121.160
'58:57.232',-0.029,-1.103,-,118.040
'58:57.240',0.000,-1.103,-,116.480
'58:57.248',-0.029,-1.103,-,114.920
'58:57.256',0.000,-1.103,-,113.360
'58:57.264',-0.029,-1.092,-,112.320
'58:57.272',0.000,-1.092,-,112.320
'58:57.280',0.029,-1.092,-,111.800
'58:57.288',0.000,-1.092,-,110.760
'58:57.296',0.086,-1.080,-,110.760
'58:57.304',0.057,-1.080,-,110.240
'58:57.312',0.114,-1.080,-,109.200
'58:57.320',0.114,-1.069,-,107.640
'58:57.328',0.114,-1.057,-,107.120
'58:57.336',0.057,-1.057,-,106.080
'58:57.344',0.057,-1.046,-,104.520
'58:57.352',0.086,-1.034,-,104.000
'58:57.360',0.057,-1.023,-,101.920
'58:57.368',0.029,-1.011,-,101.400
'58:57.376',0.057,-1.000,-,99.840
'58:57.384',-0.057,-0.989,-,98.800
'58:57.392',0.000,-0.977,-,97.240
'58:57.400',-0.029,-0.954,-,96.720
'58:57.408',-0.029,-0.943,-,95.160
'58:57.416',0.000,-0.920,-,94.120
'58:57.424',0.029,-0.908,-,93.600
'58:57.432',0.000,-0.885,-,92.560
'58:57.440',0.029,-0.862,-,92.560
'58:57.448',0.114,-0.839,-,91.520
'58:57.456',0.286,-0.816,-,91.000
'58:57.464',0.314,-0.793,-,91.000
'58:57.472',0.371,-0.782,-,89.960
'58:57.480',0.000,-0.759,-,89.960
'58:57.488',-0.543,-0.736,-,89.440
'58:57.496',-0.771,-0.713,-,88.400
'58:57.504',-0.257,-0.690,-,88.400
'58:57.512',-0.029,-0.667,-,87.880
'58:57.520',0.000,-0.655,-,86.840
'58:57.528',0.029,-0.632,-,86.840
'58:57.536',0.057,-0.621,-,86.320
'58:57.544',0.000,-0.598,-,86.320
'58:57.552',0.057,-0.586,-,85.280
'58:57.560',0.057,-0.575,-,85.280
'58:57.568',0.057,-0.552,-,85.280
'58:57.576',0.057,-0.540,-,86.840
'58:57.584',0.057,-0.529,-,89.440
'58:57.592',0.057,-0.517,-,95.160
'58:57.600',0.057,-0.506,-,104.000
'58:57.608',0.114,-0.494,-,115.960
'58:57.616',0.114,-0.483,-,128.440
'58:57.624',0.114,-0.471,-,141.960
'58:57.632',0.171,-0.460,-,154.960
'58:57.640',0.171,-0.448,-,166.920
'58:57.648',0.229,-0.437,-,174.720
'58:57.656',0.314,-0.425,-,179.920
'58:57.664',0.229,-0.414,-,179.920
'58:57.672',0.286,-0.402,-,179.920
'58:57.680',0.343,-0.391,-,179.920
'58:57.688',0.314,-0.379,-,179.920
'58:57.696',0.286,-0.368,-,179.920
'58:57.704',0.171,-0.356,-,176.800
'58:57.712',0.171,-0.345,-,172.640
'58:57.720',0.114,-0.333,-,167.960
'58:57.728',0.143,-0.322,-,163.800
'58:57.736',0.000,-0.310,-,159.120
'58:57.744',-0.029,-0.310,-,153.400
'58:57.752',0.000,-0.299,-,148.720
'58:57.760',0.057,-0.287,-,143.520
'58:57.768',0.000,-0.276,-,139.880
'58:57.776',0.000,-0.264,-,136.760
'58:57.784',0.029,-0.253,-,134.160
'58:57.792',0.057,-0.230,-,132.600
'58:57.800',0.000,-0.218,-,131.560
'58:57.808',0.029,-0.207,-,131.040
'58:57.816',0.086,-0.195,-,130.000
'58:57.824',0.114,-0.172,-,129.480
'58:57.832',0.057,-0.161,-,128.440
'58:57.840',0.086,-0.149,-,127.920
'58:57.848',0.057,-0.138,-,126.360
'58:57.856',0.114,-0.126,-,124.800
'58:57.864',0.000,-0.115,-,122.720
'58:57.872',0.000,-0.103,-,122.200
'58:57.880',0.057,-0.092,-,120.640
'58:57.888',-0.029,-0.069,-,119.080
'58:57.896',-0.057,-0.057,-,117.520
'58:57.904',-0.029,-0.046,-,115.960
'58:57.912',-0.057,-0.034,-,114.920
'58:57.920',0.029,-0.023,-,113.360
'58:57.928',-0.057,0.000,-,112.320
'58:57.936',-0.057,0.011,-,111.800
'58:57.944',0.171,0.023,-,110.760
'58:57.952',0.343,0.034,-,109.200
'58:57.960',0.429,0.046,-,108.680
'58:57.968',0.171,0.057,-,107.640
'58:57.976',-0.229,0.069,-,107.120
'58:57.984',-0.800,0.080,-,106.080
'58:57.992',-0.486,0.092,-,105.560
'58:58.000',-0.257,0.103,-,104.520
'58:58.008',-0.143,0.115,-,104.000
'58:58.016',-0.086,0.138,-,102.960
'58:58.024',-0.029,0.149,-,101.920
'58:58.032',-0.057,0.161,-,101.400
'58:58.040',-0.057,0.172,-,100.360
'58:58.048',-0.057,0.195,-,100.360
'58:58.056',-0.114,0.207,-,99.840
'58:58.064',-0.029,0.218,-,99.840
'58:58.072',-0.057,0.230,-,98.800
'58:58.080',0.000,0.241,-,98.800
'58:58.088',-0.029,0.253,-,98.280
'58:58.096',0.029,0.264,-,98.280
'58:58.104',0.000,0.276,-,98.800
'58:58.112',0.000,0.287,-,101.400
'58:58.120',0.000,0.299,-,105.560
'58:58.128',0.057,0.310,-,110.240
'58:58.136',0.086,0.310,-,115.960
'58:58.144',0.114,0.322,-,122.200
'58:58.152',0.171,0.322,-,129.480
'58:58.160',0.057,0.333,-,135.200
'58:58.168',0.143,0.345,-,140.400
'58:58.176',0.171,0.345,-,143.520
'58:58.184',0.057,0.356,-,146.120
'58:58.192',0.057,0.356,-,147.160
'58:58.200',0.057,0.368,-,146.120
'58:58.208',0.000,0.379,-,143.520
'58:58.216',-0.029,0.379,-,140.400
'58:58.224',-0.086,0.391,-,136.760
'58:58.232',-0.057,0.391,-,131.560
'58:58.240',-0.057,0.402,-,126.880
'58:58.248',-0.114,0.414,-,121.160
'58:58.256',-0.086,0.414,-,116.480
'58:58.264',-0.143,0.425,-,112.320
'58:58.272',-0.057,0.425,-,110.240
'58:58.280',-0.029,0.437,-,108.680
'58:58.288',0.000,0.448,-,107.120
'58:58.296',-0.029,0.448,-,107.120
'58:58.304',0.000,0.460,-,107.120
'58:58.312',0.000,0.471,-,107.120
'58:58.320',0.086,0.471,-,107.120
'58:58.328',0.029,0.483,-,107.120
'58:58.336',0.000,0.494,-,107.120
'58:58.344',-0.057,0.506,-,106.080
'58:58.352',0.000,0.506,-,106.080
'58:58.360',-0.057,0.517,-,105.560
'58:58.368',-0.086,0.529,-,105.560
'58:58.376',-0.057,0.540,-,104.520
'58:58.384',0.000,0.552,-,104.000
'58:58.392',0.114,0.552,-,102.960
'58:58.400',0.171,0.563,-,102.960
'58:58.408',0.286,0.575,-,101.920
'58:58.416',0.429,0.575,-,101.400
'58:58.424',0.600,0.586,-,100.360
'58:58.432',0.686,0.586,-,99.840
'58:58.440',0.371,0.586,-,98.800
'58:58.448',0.000,0.586,-,98.280
'58:58.456',0.000,0.586,-,98.280
'58:58.464',-0.200,0.586,-,97.240
'58:58.472',-0.371,0.586,-,97.240
'58:58.480',-0.514,0.575,-,97.240
'58:58.488',-0.286,0.575,-,96.720
'58:58.496',-0.257,0.563,-,96.720
'58:58.504',-0.257,0.563,-,97.240
'58:58.512',-0.200,0.552,-,96.720
'58:58.520',-0.200,0.552,-,96.720
'58:58.528',-0.257,0.540,-,96.720
'58:58.536',-0.229,0.540,-,96.720
'58:58.544',-0.257,0.529,-,96.720
'58:58.552',-0.200,0.517,-,97.240
'58:58.560',-0.257,0.517,-,98.280
'58:58.568',-0.200,0.506,-,100.360
'58:58.576',-0.257,0.494,-,104.520
'58:58.584',-0.286,0.483,-,111.800
'58:58.592',-0.229,0.483,-,119.600
'58:58.600',-0.257,0.471,-,129.480
'58:58.608',-0.286,0.460,-,138.840
'58:58.616',-0.200,0.460,-,148.720
'58:58.624',-0.143,0.448,-,157.560
'58:58.632',0.000,0.437,-,164.320
'58:58.640',-0.029,0.425,-,169.520
'58:58.648',0.000,0.425,-,171.600
'58:58.656',0.114,0.414,-,172.640
'58:58.664',0.114,0.402,-,171.600
'58:58.672',0.086,0.402,-,169.520
'58:58.680',0.114,0.391,-,166.400
'58:58.688',0.057,0.379,-,162.760
'58:58.696',0.057,0.379,-,158.080
'58:58.704',0.057,0.368,-,153.920
'58:58.712',-0.029,0.368,-,149.240
'58:58.720',-0.057,0.356,-,144.560
'58:58.728',-0.057,0.345,-,140.400
'58:58.736',-0.029,0.345,-,136.760
'58:58.744',0.029,0.333,-,132.600
'58:58.752',-0.086,0.333,-,130.000
'58:58.760',-0.057,0.322,-,128.440
'58:58.768',0.029,0.310,-,127.920
'58:58.776',0.114,0.299,-,126.880
'58:58.784',0.143,0.287,-,126.880
'58:58.792',0.171,0.276,-,126.880
'58:58.800',0.257,0.264,-,126.880
'58:58.808',0.371,0.253,-,126.360
'58:58.816',0.486,0.230,-,126.360
'58:58.824',0.600,0.218,-,124.800
'58:58.832',0.686,0.207,-,123.760
'58:58.840',0.800,0.195,-,122.200
'58:58.848',1.086,0.172,-,121.160
'58:58.856',1.457,0.161,-,120.640
'58:58.864',1.743,0.138,-,119.080
'58:58.872',1.800,0.126,-,118.040
'58:58.880',1.943,0.103,-,117.520
'58:58.888',1.971,0.092,-,117.520
'58:58.896',1.343,0.069,-,116.480
'58:58.904',0.771,0.057,-,115.960
'58:58.912',0.229,0.046,-,114.920
'58:58.920',-0.314,0.023,-,114.920
'58:58.928',-0.686,0.000,-,114.400
'58:58.936',-0.886,-0.011,-,113.360
'58:58.944',-0.886,-0.034,-,112.320
'58:58.952',-0.771,-0.057,-,112.320
'58:58.960',-0.771,-0.069,-,111.800
'58:58.968',-0.800,-0.092,-,110.760
'58:58.976',-0.829,-0.115,-,110.760
'58:58.984',-0.857,-0.126,-,110.760
'58:58.992',-0.800,-0.149,-,110.760
'58:59.000',-0.886,-0.172,-,111.800
'58:59.008',-0.943,-0.195,-,114.400
'58:59.016',-0.971,-0.207,-,117.520
'58:59.024',-0.943,-0.230,-,121.160
'58:59.032',-1.029,-0.253,-,126.360
'58:59.040',-1.057,-0.276,-,131.040
'58:59.048',-1.029,-0.299,-,135.720
'58:59.056',-1.057,-0.322,-,139.880
'58:59.064',-1.000,-0.345,-,143.520
'58:59.072',-0.943,-0.368,-,146.120
'58:59.080',-0.886,-0.391,-,147.160
'58:59.088',-0.743,-0.414,-,147.680
'58:59.096',-0.629,-0.437,-,146.120
'58:59.104',-0.514,-0.448,-,144.560
'58:59.112',-0.429,-0.471,-,141.960
'58:59.120',-0.200,-0.494,-,138.320
'58:59.128',-0.057,-0.517,-,134.160
'58:59.136',0.114,-0.529,-,130.000
'58:59.144',0.314,-0.552,-,126.360
'58:59.152',0.429,-0.563,-,122.720
'58:59.160',0.543,-0.575,-,119.600
'58:59.168',0.743,-0.598,-,118.040
'58:59.176',0.971,-0.609,-,116.480
'58:59.184',1.286,-0.632,-,115.960
'58:59.192',1.571,-0.644,-,115.960
'58:59.200',1.771,-0.667,-,115.960
'58:59.208',2.029,-0.678,-,115.960
'58:59.216',2.000,-0.690,-,115.960
'58:59.224',1.714,-0.701,-,115.960
'58:59.232',1.171,-0.713,-,115.960
'58:59.240',0.686,-0.736,-,115.960
'58:59.248',0.286,-0.747,-,115.960
'58:59.256',-0.200,-0.759,-,115.960
'58:59.264',-0.514,-0.770,-,114.920
'58:59.272',-0.629,-0.793,-,114.920
'58:59.280',-0.686,-0.805,-,114.400
'58:59.288',-0.629,-0.816,-,113.360
'58:59.296',-0.600,-0.828,-,112.320
'58:59.304',-0.686,-0.839,-,111.800
'58:59.312',-0.771,-0.851,-,110.240
'58:59.320',-0.800,-0.851,-,109.200
'58:59.328',-0.857,-0.862,-,109.200
'58:59.336',-0.886,-0.874,-,109.200
'58:59.344',-0.971,-0.885,-,110.760
'58:59.352',-1.029,-0.897,-,114.400
'58:59.360',-1.057,-0.908,-,119.080
'58:59.368',-1.057,-0.920,-,124.800
'58:59.376',-1.029,-0.931,-,130.000
'58:59.384',-1.029,-0.943,-,135.720
'58:59.392',-1.057,-0.966,-,140.400
'58:59.400',-0.886,-0.977,-,144.560
'58:59.408',-0.771,-0.989,-,147.160
'58:59.416',-0.686,-1.000,-,147.160
'58:59.424',-0.514,-1.011,-,146.120
'58:59.432',-0.371,-1.023,-,143.520
'58:59.440',-0.257,-1.023,-,139.880
'58:59.448',-0.200,-1.034,-,135.200
'58:59.456',-0.086,-1.034,-,130.000
'58:59.464',-0.057,-1.034,-,124.800
'58:59.472',-0.029,-1.034,-,120.640
'58:59.480',0.057,-1.034,-,116.480
'58:59.488',0.000,-1.034,-,113.360
'58:59.496',0.000,-1.034,-,111.800
'58:59.504',0.000,-1.034,-,110.240
'58:59.512',0.000,-1.034,-,108.680
'58:59.520',0.000,-1.034,-,107.640
'58:59.528',0.057,-1.023,-,107.120
'58:59.536',0.000,-1.023,-,106.080
'58:59.544',0.057,-1.011,-,106.080
'58:59.552',0.057,-1.000,-,105.560
'58:59.560',0.000,-1.000,-,105.560
'58:59.568',0.057,-0.989,-,104.520
'58:59.576',0.029,-0.989,-,104.520
'58:59.584',0.057,-0.977,-,104.000
'58:59.592',0.057,-0.966,-,104.000
'58:59.600',0.057,-0.954,-,102.960
'58:59.608',0.057,-0.943,-,101.920
'58:59.616',0.114,-0.931,-,100.360
'58:59.624',0.086,-0.908,-,99.840
'58:59.632',0.086,-0.897,-,98.800
'58:59.640',0.029,-0.874,-,97.240
'58:59.648',0.057,-0.862,-,96.720
'58:59.656',0.057,-0.851,-,95.160
'58:59.664',0.057,-0.828,-,94.120
'58:59.672',0.057,-0.816,-,93.600
'58:59.680',0.057,-0.793,-,92.560
'58:59.688',0.086,-0.782,-,91.520
'58:59.696',0.000,-0.759,-,91.000
'58:59.704',0.057,-0.736,-,89.960
'58:59.712',0.000,-0.724,-,89.960
'58:59.720',0.086,-0.701,-,89.440
'58:59.728',0.114,-0.690,-,89.440
'58:59.736',0.057,-0.667,-,88.400
'58:59.744',0.114,-0.655,-,88.400
'58:59.752',0.171,-0.632,-,88.400
'58:59.760',0.171,-0.609,-,87.880
'58:59.768',0.114,-0.598,-,87.880
'58:59.776',0.143,-0.575,-,86.840
'58:59.784',0.114,-0.563,-,86.840
'58:59.792',0.114,-0.552,-,86.320
'58:59.800',0.057,-0.529,-,86.320
'58:59.808',0.029,-0.517,-,85.280
'58:59.816',0.029,-0.506,-,85.280
'58:59.824',0.057,-0.494,-,84.760
'58:59.832',0.000,-0.483,-,83.720
'58:59.840',0.000,-0.460,-,83.720
'58:59.848',0.000,-0.448,-,83.200
'58:59.856',0.000,-0.437,-,83.200
'58:59.864',0.000,-0.425,-,83.200
'58:59.872',0.029,-0.414,-,82.160
'58:59.880',-0.029,-0.402,-,82.160
'58:59.888',0.000,-0.391,-,81.120
'58:59.896',0.229,-0.368,-,81.120
'58:59.904',0.371,-0.356,-,80.600
'58:59.912',0.429,-0.345,-,80.600
'58:59.920',0.486,-0.333,-,79.560
'58:59.928',0.029,-0.322,-,79.560
'58:59.936',-0.571,-0.310,-,79.040
'58:59.944',-0.743,-0.299,-,79.040
'58:59.952',-0.229,-0.287,-,78.000
'58:59.960',-0.057,-0.276,-,78.000
'58:59.968',-0.086,-0.264,-,78.000
'58:59.976',0.000,-0.253,-,78.000
'58:59.984',0.029,-0.241,-,77.480
'58:59.992',0.057,-0.241,-,77.480
'59:00.000',-0.029,-0.230,-,77.480
'59:00.008',0.000,-0.230,-,77.480
'59:00.016',0.057,-0.218,-,79.040
'59:00.024',0.000,-0.218,-,82.160
'59:00.032',0.029,-0.207,-,89.960
'59:00.040',0.000,-0.207,-,101.920
'59:00.048',0.057,-0.207,-,117.520
'59:00.056',0.057,-0.207,-,135.200
'59:00.064',0.057,-0.207,-,150.800
'59:00.072',0.000,-0.195,-,166.400
'59:00.080',0.057,-0.195,-,178.880
'59:00.088',0.057,-0.195,-,179.920
'59:00.096',0.143,-0.195,-,179.920
'59:00.104',0.171,-0.195,-,179.920
'59:00.112',0.114,-0.184,-,179.920
'59:00.120',0.143,-0.184,-,179.920
'59:00.128',0.114,-0.172,-,179.920
'59:00.136',0.171,-0.172,-,179.920
'59:00.144',0.114,-0.161,-,179.920
'59:00.152',0.143,-0.161,-,179.920
'59:00.160',0.114,-0.149,-,178.360
'59:00.168',0.086,-0.149,-,174.200
'59:00.176',0.114,-0.138,-,169.520
'59:00.184',0.000,-0.126,-,165.360
'59:00.192',0.000,-0.115,-,160.680
'59:00.200',-0.029,-0.103,-,156.000
'59:00.208',0.000,-0.092,-,150.800
'59:00.216',0.000,-0.080,-,147.160
'59:00.224',0.000,-0.069,-,143.520
'59:00.232',0.000,-0.057,-,141.440
'59:00.240',0.086,-0.034,-,138.840
'59:00.248',0.000,-0.023,-,138.320
'59:00.256',0.000,-0.011,-,136.760
'59:00.264',0.057,0.011,-,135.720
'59:00.272',0.057,0.023,-,135.200
'59:00.280',0.114,0.034,-,134.160
'59:00.288',0.171,0.046,-,132.600
'59:00.296',0.057,0.057,-,131.040
