'Elapsed time','I','II','V','MCL1','ABP','CVP'
'173:06:59.016',-,0.160,-,-2.954,62.000,-
'173:06:59.024',-,0.176,-,-2.954,62.000,-
'173:06:59.032',-,0.160,-,-2.954,61.000,-
'173:06:59.040',-,0.160,-,-2.954,61.000,-
'173:06:59.048',-,0.160,-,-2.954,61.000,-
'173:06:59.056',-,0.160,-,-2.954,60.000,-
'173:06:59.064',-,0.112,-,-2.954,60.000,-
'173:06:59.072',-,0.088,-,-2.954,60.000,-
'173:06:59.080',-,0.072,-,-2.954,60.000,-
'173:06:59.088',-,0.056,-,-2.954,60.000,-
'173:06:59.096',-,0.056,-,-2.954,60.000,-
'173:06:59.104',-,0.056,-,-2.954,58.000,-
'173:06:59.112',-,0.040,-,-2.954,58.000,-
'173:06:59.120',-,0.056,-,-2.954,58.000,-
'173:06:59.128',-,0.056,-,-2.954,58.000,-
'173:06:59.136',-,0.072,-,-2.954,58.000,-
'173:06:59.144',-,0.104,-,-2.954,57.000,-
'173:06:59.152',-,0.160,-,-2.954,57.000,-
'173:06:59.160',-,0.216,-,-2.954,57.000,-
'173:06:59.168',-,0.264,-,-2.954,57.000,-
'173:06:59.176',-,0.280,-,-2.954,57.000,-
'173:06:59.184',-,0.280,-,-2.954,56.000,-
'173:06:59.192',-,0.312,-,-2.954,56.000,-
'173:06:59.200',-,0.352,-,-2.954,56.000,-
'173:06:59.208',-,0.368,-,-2.954,55.000,-
'173:06:59.216',-,0.312,-,-2.954,55.000,-
'173:06:59.224',-,0.232,-,-2.954,55.000,-
'173:06:59.232',-,0.176,-,-2.954,54.000,-
'173:06:59.240',-,0.112,-,-2.954,54.000,-
'173:06:59.248',-,0.072,-,-2.954,54.000,-
'173:06:59.256',-,0.024,-,-2.954,52.000,-
'173:06:59.264',-,0.000,-,-2.954,52.000,-
'173:06:59.272',-,-0.008,-,-2.954,52.000,-
'173:06:59.280',-,-0.024,-,-2.954,52.000,-
'173:06:59.288',-,-0.040,-,-2.954,51.000,-
'173:06:59.296',-,-0.024,-,-2.954,51.000,-
'173:06:59.304',-,-0.024,-,-2.954,51.000,-
'173:06:59.312',-,-0.024,-,-2.954,51.000,-
'173:06:59.320',-,-0.040,-,-2.954,50.000,-
'173:06:59.328',-,-0.040,-,-2.954,50.000,-
'173:06:59.336',-,-0.040,-,-2.954,50.000,-
'173:06:59.344',-,-0.024,-,-2.954,51.000,-
'173:06:59.352',-,-0.040,-,-2.954,52.000,-
'173:06:59.360',-,-0.056,-,-2.954,54.000,-
'173:06:59.368',-,-0.040,-,-2.954,57.000,-
'173:06:59.376',-,-0.040,-,-2.954,60.000,-
'173:06:59.384',-,-0.040,-,-2.954,63.000,-
'173:06:59.392',-,-0.040,-,-2.954,67.000,-
'173:06:59.400',-,-0.040,-,-2.954,70.000,-
'173:06:59.408',-,-0.024,-,-2.954,74.000,-
'173:06:59.416',-,-0.008,-,-2.954,78.000,-
'173:06:59.424',-,-0.008,-,-2.954,81.000,-
'173:06:59.432',-,0.008,-,-2.954,84.000,-
'173:06:59.440',-,0.024,-,-2.954,87.000,-
'173:06:59.448',-,0.040,-,-2.954,90.000,-
'173:06:59.456',-,0.056,-,-2.954,92.000,-
'173:06:59.464',-,0.056,-,-2.954,94.000,-
'173:06:59.472',-,0.056,-,-2.954,96.000,-
'173:06:59.480',-,0.056,-,-2.954,97.000,-
'173:06:59.488',-,0.040,-,-2.954,97.000,-
'173:06:59.496',-,0.024,-,-2.954,97.000,-
'173:06:59.504',-,0.024,-,-2.954,97.000,-
'173:06:59.512',-,0.024,-,-2.954,96.000,-
'173:06:59.520',-,0.008,-,-2.954,94.000,-
'173:06:59.528',-,0.008,-,-2.954,92.000,-
'173:06:59.536',-,0.008,-,-2.954,91.000,-
'173:06:59.544',-,0.000,-,-2.954,88.000,-
'173:06:59.552',-,0.000,-,-2.954,85.000,-
'173:06:59.560',-,0.008,-,-2.954,82.000,-
'173:06:59.568',-,0.000,-,-2.954,80.000,-
'173:06:59.576',-,0.008,-,-2.954,76.000,-
'173:06:59.584',-,0.008,-,-2.954,74.000,-
'173:06:59.592',-,0.008,-,-2.954,72.000,-
'173:06:59.600',-,0.008,-,-2.954,70.000,-
'173:06:59.608',-,0.000,-,-2.954,68.000,-
'173:06:59.616',-,0.000,-,-2.954,67.000,-
'173:06:59.624',-,0.008,-,-2.954,66.000,-
'173:06:59.632',-,0.024,-,-2.954,64.000,-
'173:06:59.640',-,0.024,-,-2.954,63.000,-
'173:06:59.648',-,0.056,-,-2.954,62.000,-
'173:06:59.656',-,0.056,-,-2.954,62.000,-
'173:06:59.664',-,0.072,-,-2.954,61.000,-
'173:06:59.672',-,0.088,-,-2.954,61.000,-
'173:06:59.680',-,0.088,-,-2.954,60.000,-
'173:06:59.688',-,0.072,-,-2.954,60.000,-
'173:06:59.696',-,0.088,-,-2.954,60.000,-
'173:06:59.704',-,0.072,-,-2.954,60.000,-
'173:06:59.712',-,0.040,-,-2.954,60.000,-
'173:06:59.720',-,0.008,-,-2.954,60.000,-
'173:06:59.728',-,-0.008,-,-2.954,58.000,-
'173:06:59.736',-,-0.008,-,-2.954,58.000,-
'173:06:59.744',-,-0.008,-,-2.954,58.000,-
'173:06:59.752',-,-0.008,-,-2.954,58.000,-
'173:06:59.760',-,-0.024,-,-2.954,58.000,-
'173:06:59.768',-,-0.024,-,-2.954,58.000,-
'173:06:59.776',-,-0.008,-,-2.954,58.000,-
'173:06:59.784',-,0.008,-,-2.954,57.000,-
'173:06:59.792',-,0.072,-,-2.954,57.000,-
'173:06:59.800',-,0.128,-,-2.954,57.000,-
'173:06:59.808',-,0.192,-,-2.954,57.000,-
'173:06:59.816',-,0.232,-,-2.954,57.000,-
'173:06:59.824',-,0.216,-,-2.954,56.000,-
'173:06:59.832',-,0.232,-,-2.954,56.000,-
'173:06:59.840',-,0.280,-,-2.954,56.000,-
'173:06:59.848',-,0.296,-,-2.954,55.000,-
'173:06:59.856',-,0.280,-,-2.954,55.000,-
'173:06:59.864',-,0.216,-,-2.954,55.000,-
'173:06:59.872',-,0.144,-,-2.954,54.000,-
'173:06:59.880',-,0.072,-,-2.954,54.000,-
'173:06:59.888',-,0.024,-,-2.954,54.000,-
'173:06:59.896',-,-0.008,-,-2.954,52.000,-
'173:06:59.904',-,-0.040,-,-2.954,52.000,-
'173:06:59.912',-,-0.056,-,-2.954,52.000,-
'173:06:59.920',-,-0.072,-,-2.954,52.000,-
'173:06:59.928',-,-0.104,-,-2.954,51.000,-
'173:06:59.936',-,-0.088,-,-2.954,51.000,-
'173:06:59.944',-,-0.088,-,-2.954,51.000,-
'173:06:59.952',-,-0.088,-,-2.954,51.000,-
'173:06:59.960',-,-0.088,-,-2.954,50.000,-
'173:06:59.968',-,-0.088,-,-2.954,50.000,-
'173:06:59.976',-,-0.088,-,-2.954,50.000,-
'173:06:59.984',-,-0.088,-,-2.954,50.000,-
'173:06:59.992',-,-0.088,-,-2.954,51.000,-
'173:07:00.000',-,-0.088,-,-2.954,54.000,-
'173:07:00.008',-,-0.088,-,-2.954,56.000,-
'173:07:00.016',-,-0.088,-,-2.954,60.000,-
'173:07:00.024',-,-0.088,-,-2.954,62.000,-
'173:07:00.032',-,-0.088,-,-2.954,66.000,-
'173:07:00.040',-,-0.088,-,-2.954,69.000,-
'173:07:00.048',-,-0.088,-,-2.954,73.000,-
'173:07:00.056',-,-0.072,-,-2.954,76.000,-
'173:07:00.064',-,-0.040,-,-2.954,80.000,-
'173:07:00.072',-,-0.024,-,-2.954,84.000,-
'173:07:00.080',-,0.000,-,-2.954,87.000,-
'173:07:00.088',-,0.000,-,-2.954,91.000,-
'173:07:00.096',-,0.008,-,-2.954,93.000,-
'173:07:00.104',-,0.024,-,-2.954,94.000,-
'173:07:00.112',-,0.024,-,-2.954,97.000,-
'173:07:00.120',-,0.008,-,-2.954,98.000,-
'173:07:00.128',-,0.008,-,-2.954,98.000,-
'173:07:00.136',-,0.008,-,-2.954,98.000,-
'173:07:00.144',-,0.000,-,-2.954,98.000,-
'173:07:00.152',-,0.000,-,-2.954,97.000,-
'173:07:00.160',-,-0.008,-,-2.954,96.000,-
'173:07:00.168',-,-0.024,-,-2.954,93.000,-
'173:07:00.176',-,-0.008,-,-2.954,91.000,-
'173:07:00.184',-,-0.024,-,-2.954,88.000,-
'173:07:00.192',-,-0.008,-,-2.954,86.000,-
'173:07:00.200',-,-0.008,-,-2.954,84.000,-
'173:07:00.208',-,-0.008,-,-2.954,80.000,-
'173:07:00.216',-,-0.008,-,-2.954,78.000,-
'173:07:00.224',-,-0.008,-,-2.954,75.000,-
'173:07:00.232',-,0.000,-,-2.954,73.000,-
'173:07:00.240',-,0.008,-,-2.954,70.000,-
'173:07:00.248',-,0.040,-,-2.954,68.000,-
'173:07:00.256',-,0.040,-,-2.954,67.000,-
'173:07:00.264',-,0.024,-,-2.954,66.000,-
'173:07:00.272',-,-0.040,-,-2.954,64.000,-
'173:07:00.280',-,-0.176,-,-2.954,63.000,-
'173:07:00.288',-,-0.336,-,-2.954,63.000,-
'173:07:00.296',-,-0.488,-,-2.954,62.000,-
'173:07:00.304',-,-0.560,-,-2.954,62.000,-
'173:07:00.312',-,-0.488,-,-2.954,61.000,-
'173:07:00.320',-,-0.352,-,-2.954,61.000,-
'173:07:00.328',-,-0.248,-,-2.954,61.000,-
'173:07:00.336',-,-0.160,-,-2.954,60.000,-
'173:07:00.344',-,-0.112,-,-2.954,60.000,-
'173:07:00.352',-,-0.128,-,-2.954,60.000,-
'173:07:00.360',-,-0.128,-,-2.954,60.000,-
'173:07:00.368',-,-0.104,-,-2.954,60.000,-
'173:07:00.376',-,-0.024,-,-2.954,60.000,-
'173:07:00.384',-,0.056,-,-2.954,60.000,-
'173:07:00.392',-,0.104,-,-2.954,60.000,-
'173:07:00.400',-,0.128,-,-2.954,58.000,-
'173:07:00.408',-,0.160,-,-2.954,58.000,-
'173:07:00.416',-,0.176,-,-2.954,58.000,-
'173:07:00.424',-,0.192,-,-2.954,58.000,-
'173:07:00.432',-,0.208,-,-2.954,58.000,-
'173:07:00.440',-,0.216,-,-2.954,58.000,-
'173:07:00.448',-,0.232,-,-2.954,58.000,-
'173:07:00.456',-,0.248,-,-2.954,58.000,-
'173:07:00.464',-,0.280,-,-2.954,58.000,-
'173:07:00.472',-,0.312,-,-2.954,58.000,-
'173:07:00.480',-,0.336,-,-2.954,58.000,-
'173:07:00.488',-,0.368,-,-2.954,58.000,-
'173:07:00.496',-,0.384,-,-2.954,58.000,-
'173:07:00.504',-,0.400,-,-2.954,58.000,-
'173:07:00.512',-,0.400,-,-2.954,60.000,-
'173:07:00.520',-,0.384,-,-2.954,60.000,-
'173:07:00.528',-,0.368,-,-2.954,60.000,-
'173:07:00.536',-,0.336,-,-2.954,60.000,-
'173:07:00.544',-,0.312,-,-2.954,60.000,-
'173:07:00.552',-,0.264,-,-2.954,60.000,-
'173:07:00.560',-,0.216,-,-2.954,60.000,-
'173:07:00.568',-,0.160,-,-2.954,60.000,-
'173:07:00.576',-,0.128,-,-2.954,58.000,-
'173:07:00.584',-,0.088,-,-2.954,58.000,-
'173:07:00.592',-,0.040,-,-2.954,57.000,-
'173:07:00.600',-,0.024,-,-2.954,57.000,-
'173:07:00.608',-,0.008,-,-2.954,56.000,-
'173:07:00.616',-,-0.008,-,-2.954,55.000,-
'173:07:00.624',-,-0.024,-,-2.954,55.000,-
'173:07:00.632',-,-0.024,-,-2.954,54.000,-
'173:07:00.640',-,-0.024,-,-2.954,54.000,-
'173:07:00.648',-,-0.040,-,-2.954,52.000,-
'173:07:00.656',-,-0.040,-,-2.954,52.000,-
'173:07:00.664',-,-0.040,-,-2.954,51.000,-
'173:07:00.672',-,-0.040,-,-2.954,51.000,-
'173:07:00.680',-,-0.040,-,-2.954,51.000,-
'173:07:00.688',-,-0.056,-,-2.954,50.000,-
'173:07:00.696',-,-0.040,-,-2.954,50.000,-
'173:07:00.704',-,-0.040,-,-2.954,50.000,-
'173:07:00.712',-,-0.040,-,-2.954,50.000,-
'173:07:00.720',-,-0.024,-,-2.954,50.000,-
'173:07:00.728',-,-0.024,-,-2.954,49.000,-
'173:07:00.736',-,-0.008,-,-2.954,49.000,-
'173:07:00.744',-,-0.008,-,-2.954,49.000,-
'173:07:00.752',-,-0.008,-,-2.954,49.000,-
'173:07:00.760',-,-0.008,-,-2.954,49.000,-
'173:07:00.768',-,0.000,-,-2.954,49.000,-
'173:07:00.776',-,-0.008,-,-2.954,48.000,-
'173:07:00.784',-,-0.008,-,-2.954,48.000,-
'173:07:00.792',-,-0.008,-,-2.954,48.000,-
'173:07:00.800',-,-0.024,-,-2.954,48.000,-
'173:07:00.808',-,-0.040,-,-2.954,48.000,-
'173:07:00.816',-,-0.040,-,-2.954,48.000,-
'173:07:00.824',-,-0.040,-,-2.954,48.000,-
'173:07:00.832',-,-0.040,-,-2.954,46.000,-
'173:07:00.840',-,-0.040,-,-2.954,46.000,-
'173:07:00.848',-,-0.040,-,-2.954,46.000,-
'173:07:00.856',-,-0.040,-,-2.954,46.000,-
'173:07:00.864',-,-0.024,-,-2.954,46.000,-
'173:07:00.872',-,-0.040,-,-2.954,46.000,-
'173:07:00.880',-,-0.040,-,-2.954,46.000,-
'173:07:00.888',-,-0.024,-,-2.954,45.000,-
'173:07:00.896',-,-0.024,-,-2.954,45.000,-
'173:07:00.904',-,-0.024,-,-2.954,45.000,-
'173:07:00.912',-,-0.008,-,-2.954,45.000,-
'173:07:00.920',-,0.000,-,-2.954,45.000,-
'173:07:00.928',-,0.008,-,-2.954,45.000,-
'173:07:00.936',-,0.024,-,-2.954,45.000,-
'173:07:00.944',-,0.040,-,-2.954,45.000,-
'173:07:00.952',-,0.056,-,-2.954,44.000,-
'173:07:00.960',-,0.072,-,-2.954,44.000,-
'173:07:00.968',-,0.072,-,-2.954,44.000,-
'173:07:00.976',-,0.040,-,-2.954,44.000,-
'173:07:00.984',-,-0.024,-,-2.954,44.000,-
'173:07:00.992',-,-0.176,-,-2.954,44.000,-
'173:07:01.000',-,-0.400,-,-2.954,44.000,-
'173:07:01.008',-,-0.592,-,-2.954,44.000,-
'173:07:01.016',-,-0.656,-,-2.954,44.000,-
'173:07:01.024',-,-0.560,-,-2.954,44.000,-
'173:07:01.032',-,-0.432,-,-2.954,43.000,-
'173:07:01.040',-,-0.352,-,-2.954,43.000,-
'173:07:01.048',-,-0.296,-,-2.954,43.000,-
'173:07:01.056',-,-0.264,-,-2.954,43.000,-
'173:07:01.064',-,-0.248,-,-2.954,43.000,-
'173:07:01.072',-,-0.216,-,-2.954,43.000,-
'173:07:01.080',-,-0.160,-,-2.954,43.000,-
'173:07:01.088',-,-0.088,-,-2.954,43.000,-
'173:07:01.096',-,-0.008,-,-2.954,43.000,-
'173:07:01.104',-,0.040,-,-2.954,43.000,-
'173:07:01.112',-,0.072,-,-2.954,43.000,-
'173:07:01.120',-,0.088,-,-2.954,43.000,-
'173:07:01.128',-,0.104,-,-2.954,43.000,-
'173:07:01.136',-,0.128,-,-2.954,43.000,-
'173:07:01.144',-,0.144,-,-2.954,44.000,-
'173:07:01.152',-,0.176,-,-2.954,46.000,-
'173:07:01.160',-,0.176,-,-2.954,49.000,-
'173:07:01.168',-,0.216,-,-2.954,51.000,-
'173:07:01.176',-,0.296,-,-2.954,54.000,-
'173:07:01.184',-,0.352,-,-2.954,56.000,-
'173:07:01.192',-,0.400,-,-2.954,58.000,-
'173:07:01.200',-,0.440,-,-2.954,61.000,-
'173:07:01.208',-,0.472,-,-2.954,63.000,-
'173:07:01.216',-,0.504,-,-2.954,64.000,-
'173:07:01.224',-,0.520,-,-2.954,66.000,-
'173:07:01.232',-,0.504,-,-2.954,66.000,-
'173:07:01.240',-,0.488,-,-2.954,67.000,-
'173:07:01.248',-,0.456,-,-2.954,67.000,-
'173:07:01.256',-,0.400,-,-2.954,67.000,-
'173:07:01.264',-,0.336,-,-2.954,67.000,-
'173:07:01.272',-,0.296,-,-2.954,66.000,-
'173:07:01.280',-,0.216,-,-2.954,66.000,-
'173:07:01.288',-,0.160,-,-2.954,64.000,-
'173:07:01.296',-,0.128,-,-2.954,63.000,-
'173:07:01.304',-,0.088,-,-2.954,62.000,-
'173:07:01.312',-,0.040,-,-2.954,61.000,-
'173:07:01.320',-,0.008,-,-2.954,60.000,-
'173:07:01.328',-,-0.008,-,-2.954,57.000,-
'173:07:01.336',-,-0.008,-,-2.954,56.000,-
'173:07:01.344',-,-0.024,-,-2.954,55.000,-
'173:07:01.352',-,-0.024,-,-2.954,54.000,-
'173:07:01.360',-,-0.024,-,-2.954,54.000,-
'173:07:01.368',-,-0.024,-,-2.954,52.000,-
'173:07:01.376',-,-0.024,-,-2.954,52.000,-
'173:07:01.384',-,-0.024,-,-2.954,51.000,-
'173:07:01.392',-,-0.008,-,-2.954,51.000,-
'173:07:01.400',-,-0.008,-,-2.954,50.000,-
'173:07:01.408',-,-0.008,-,-2.954,50.000,-
'173:07:01.416',-,0.000,-,-2.954,50.000,-
'173:07:01.424',-,0.000,-,-2.954,50.000,-
'173:07:01.432',-,0.000,-,-2.954,49.000,-
'173:07:01.440',-,0.000,-,-2.954,49.000,-
'173:07:01.448',-,-0.008,-,-2.954,49.000,-
'173:07:01.456',-,0.000,-,-2.954,49.000,-
'173:07:01.464',-,0.008,-,-2.954,49.000,-
'173:07:01.472',-,0.000,-,-2.954,49.000,-
'173:07:01.480',-,0.000,-,-2.954,49.000,-
'173:07:01.488',-,0.000,-,-2.954,48.000,-
'173:07:01.496',-,-0.008,-,-2.954,48.000,-
'173:07:01.504',-,-0.008,-,-2.954,48.000,-
'173:07:01.512',-,-0.008,-,-2.954,48.000,-
'173:07:01.520',-,-0.024,-,-2.954,48.000,-
'173:07:01.528',-,-0.008,-,-2.954,48.000,-
'173:07:01.536',-,-0.008,-,-2.954,48.000,-
'173:07:01.544',-,-0.008,-,-2.954,48.000,-
'173:07:01.552',-,-0.008,-,-2.954,48.000,-
'173:07:01.560',-,-0.008,-,-2.954,46.000,-
'173:07:01.568',-,-0.024,-,-2.954,46.000,-
'173:07:01.576',-,0.000,-,-2.954,46.000,-
'173:07:01.584',-,0.008,-,-2.954,46.000,-
'173:07:01.592',-,0.024,-,-2.954,46.000,-
'173:07:01.600',-,0.040,-,-2.954,46.000,-
'173:07:01.608',-,0.040,-,-2.954,46.000,-
'173:07:01.616',-,0.040,-,-2.954,46.000,-
'173:07:01.624',-,0.040,-,-2.954,46.000,-
'173:07:01.632',-,0.056,-,-2.954,45.000,-
'173:07:01.640',-,0.024,-,-2.954,45.000,-
'173:07:01.648',-,0.008,-,-2.954,45.000,-
'173:07:01.656',-,-0.008,-,-2.954,45.000,-
'173:07:01.664',-,-0.040,-,-2.954,45.000,-
'173:07:01.672',-,-0.040,-,-2.954,45.000,-
'173:07:01.680',-,-0.056,-,-2.954,45.000,-
'173:07:01.688',-,-0.072,-,-2.954,45.000,-
'173:07:01.696',-,-0.072,-,-2.954,45.000,-
'173:07:01.704',-,-0.072,-,-2.954,45.000,-
'173:07:01.712',-,-0.072,-,-2.954,44.000,-
'173:07:01.720',-,-0.056,-,-2.954,44.000,-
'173:07:01.728',-,-0.024,-,-2.954,44.000,-
'173:07:01.736',-,0.024,-,-2.954,44.000,-
'173:07:01.744',-,0.112,-,-2.954,44.000,-
'173:07:01.752',-,0.144,-,-2.954,44.000,-
'173:07:01.760',-,0.144,-,-2.954,44.000,-
'173:07:01.768',-,0.144,-,-2.954,44.000,-
'173:07:01.776',-,0.192,-,-2.954,44.000,-
'173:07:01.784',-,0.216,-,-2.954,44.000,-
'173:07:01.792',-,0.208,-,-2.954,44.000,-
'173:07:01.800',-,0.160,-,-2.954,44.000,-
'173:07:01.808',-,0.088,-,-2.954,44.000,-
'173:07:01.816',-,0.008,-,-2.954,43.000,-
'173:07:01.824',-,-0.072,-,-2.954,43.000,-
'173:07:01.832',-,-0.112,-,-2.954,43.000,-
'173:07:01.840',-,-0.128,-,-2.954,43.000,-
'173:07:01.848',-,-0.160,-,-2.954,43.000,-
'173:07:01.856',-,-0.208,-,-2.954,43.000,-
'173:07:01.864',-,-0.208,-,-2.954,43.000,-
'173:07:01.872',-,-0.216,-,-2.954,43.000,-
'173:07:01.880',-,-0.216,-,-2.954,43.000,-
'173:07:01.888',-,-0.216,-,-2.954,43.000,-
'173:07:01.896',-,-0.216,-,-2.954,43.000,-
'173:07:01.904',-,-0.216,-,-2.954,43.000,-
'173:07:01.912',-,-0.208,-,-2.954,43.000,-
'173:07:01.920',-,-0.208,-,-2.954,44.000,-
'173:07:01.928',-,-0.208,-,-2.954,45.000,-
'173:07:01.936',-,-0.208,-,-2.954,46.000,-
'173:07:01.944',-,-0.208,-,-2.954,49.000,-
'173:07:01.952',-,-0.208,-,-2.954,52.000,-
'173:07:01.960',-,-0.208,-,-2.954,55.000,-
'173:07:01.968',-,-0.208,-,-2.954,58.000,-
'173:07:01.976',-,-0.192,-,-2.954,62.000,-
'173:07:01.984',-,-0.192,-,-2.954,66.000,-
'173:07:01.992',-,-0.192,-,-2.954,69.000,-
'173:07:02.000',-,-0.160,-,-2.954,72.000,-
'173:07:02.008',-,-0.144,-,-2.954,75.000,-
'173:07:02.016',-,-0.128,-,-2.954,79.000,-
'173:07:02.024',-,-0.112,-,-2.954,82.000,-
'173:07:02.032',-,-0.088,-,-2.954,85.000,-
'173:07:02.040',-,-0.088,-,-2.954,87.000,-
'173:07:02.048',-,-0.088,-,-2.954,90.000,-
'173:07:02.056',-,-0.104,-,-2.954,91.000,-
'173:07:02.064',-,-0.112,-,-2.954,92.000,-
'173:07:02.072',-,-0.144,-,-2.954,92.000,-
'173:07:02.080',-,-0.144,-,-2.954,92.000,-
'173:07:02.088',-,-0.176,-,-2.954,92.000,-
'173:07:02.096',-,-0.208,-,-2.954,91.000,-
'173:07:02.104',-,-0.216,-,-2.954,90.000,-
'173:07:02.112',-,-0.232,-,-2.954,88.000,-
'173:07:02.120',-,-0.232,-,-2.954,86.000,-
'173:07:02.128',-,-0.232,-,-2.954,85.000,-
'173:07:02.136',-,-0.248,-,-2.954,82.000,-
'173:07:02.144',-,-0.248,-,-2.954,80.000,-
'173:07:02.152',-,-0.232,-,-2.954,78.000,-
'173:07:02.160',-,-0.232,-,-2.954,75.000,-
'173:07:02.168',-,-0.232,-,-2.954,73.000,-
'173:07:02.176',-,-0.216,-,-2.954,70.000,-
'173:07:02.184',-,-0.216,-,-2.954,69.000,-
'173:07:02.192',-,-0.216,-,-2.954,68.000,-
'173:07:02.200',-,-0.216,-,-2.954,67.000,-
'173:07:02.208',-,-0.216,-,-2.954,66.000,-
'173:07:02.216',-,-0.192,-,-2.954,64.000,-
'173:07:02.224',-,-0.160,-,-2.954,63.000,-
'173:07:02.232',-,-0.144,-,-2.954,63.000,-
'173:07:02.240',-,-0.128,-,-2.954,62.000,-
'173:07:02.248',-,-0.104,-,-2.954,62.000,-
'173:07:02.256',-,-0.104,-,-2.954,61.000,-
'173:07:02.264',-,-0.088,-,-2.954,61.000,-
'173:07:02.272',-,-0.088,-,-2.954,61.000,-
'173:07:02.280',-,-0.072,-,-2.954,61.000,-
'173:07:02.288',-,-0.088,-,-2.954,61.000,-
'173:07:02.296',-,-0.104,-,-2.954,60.000,-
'173:07:02.304',-,-0.112,-,-2.954,60.000,-
'173:07:02.312',-,-0.144,-,-2.954,60.000,-
'173:07:02.320',-,-0.160,-,-2.954,60.000,-
'173:07:02.328',-,-0.176,-,-2.954,60.000,-
'173:07:02.336',-,-0.160,-,-2.954,60.000,-
