'Elapsed time','II','V','MCL1','ABP'
'96:03:19.512',-0.042,-,0.000,124.800
'96:03:19.520',-0.042,-,0.000,123.200
'96:03:19.528',-0.042,-,0.000,122.400
'96:03:19.536',-0.042,-,0.000,120.800
'96:03:19.544',-0.042,-,0.050,120.000
'96:03:19.552',-0.069,-,0.050,118.400
'96:03:19.560',-0.042,-,0.000,117.600
'96:03:19.568',-0.069,-,0.000,115.200
'96:03:19.576',-0.097,-,0.000,113.600
'96:03:19.584',-0.042,-,-0.050,112.800
'96:03:19.592',-0.014,-,0.000,111.200
'96:03:19.600',-0.069,-,0.000,110.400
'96:03:19.608',0.014,-,0.100,108.800
'96:03:19.616',0.375,-,0.150,108.000
'96:03:19.624',0.792,-,-0.150,106.400
'96:03:19.632',0.847,-,-0.362,105.600
'96:03:19.640',0.264,-,-0.675,104.000
'96:03:19.648',0.097,-,-0.675,103.200
'96:03:19.656',0.014,-,-0.362,103.200
'96:03:19.664',-0.069,-,-0.263,101.600
'96:03:19.672',-0.125,-,-0.100,101.600
'96:03:19.680',-0.125,-,0.000,100.800
'96:03:19.688',-0.125,-,0.000,100.800
'96:03:19.696',-0.125,-,0.000,99.200
'96:03:19.704',-0.139,-,0.000,99.200
'96:03:19.712',-0.125,-,0.050,99.200
'96:03:19.720',-0.139,-,0.000,99.200
'96:03:19.728',-0.125,-,0.050,101.600
'96:03:19.736',-0.097,-,0.000,104.000
'96:03:19.744',-0.125,-,0.000,111.200
'96:03:19.752',-0.125,-,0.000,120.800
'96:03:19.760',-0.069,-,0.000,134.400
'96:03:19.768',-0.097,-,0.000,149.600
'96:03:19.776',-0.042,-,-0.050,168.000
'96:03:19.784',-0.042,-,0.000,185.600
'96:03:19.792',0.000,-,0.000,202.400
'96:03:19.800',0.000,-,0.000,216.000
'96:03:19.808',0.000,-,0.000,224.000
'96:03:19.816',0.000,-,0.000,228.800
'96:03:19.824',0.000,-,0.000,228.800
'96:03:19.832',0.014,-,0.000,226.400
'96:03:19.840',0.000,-,0.000,223.200
'96:03:19.848',0.042,-,0.000,219.200
'96:03:19.856',0.097,-,0.000,216.000
'96:03:19.864',0.097,-,0.050,211.200
'96:03:19.872',0.097,-,0.000,207.200
'96:03:19.880',0.042,-,0.000,204.800
'96:03:19.888',0.014,-,0.000,201.600
'96:03:19.896',0.000,-,0.000,197.600
'96:03:19.904',0.000,-,0.000,195.200
'96:03:19.912',0.000,-,0.000,192.000
'96:03:19.920',-0.014,-,0.000,187.200
'96:03:19.928',-0.014,-,0.000,182.400
'96:03:19.936',-0.014,-,0.000,176.000
'96:03:19.944',-0.042,-,0.000,170.400
'96:03:19.952',-0.014,-,0.050,161.600
'96:03:19.960',-0.042,-,0.000,154.400
'96:03:19.968',-0.042,-,0.000,146.400
'96:03:19.976',-0.042,-,0.000,140.000
'96:03:19.984',-0.069,-,0.050,134.400
'96:03:19.992',-0.042,-,0.050,130.400
'96:03:20.000',-0.042,-,0.050,128.000
'96:03:20.008',-0.042,-,0.000,125.600
'96:03:20.016',-0.069,-,0.000,125.600
'96:03:20.024',-0.042,-,0.000,124.800
'96:03:20.032',-0.069,-,0.000,125.600
'96:03:20.040',-0.042,-,0.000,125.600
'96:03:20.048',-0.042,-,0.000,125.600
'96:03:20.056',-0.014,-,0.000,125.600
'96:03:20.064',-0.014,-,0.000,125.600
'96:03:20.072',-0.014,-,0.000,124.800
'96:03:20.080',-0.014,-,0.000,123.200
'96:03:20.088',-0.014,-,0.000,123.200
'96:03:20.096',-0.014,-,0.000,122.400
'96:03:20.104',0.000,-,0.000,120.800
'96:03:20.112',-0.042,-,0.050,120.000
'96:03:20.120',-0.042,-,0.100,118.400
'96:03:20.128',0.042,-,0.200,117.600
'96:03:20.136',0.319,-,0.200,115.200
'96:03:20.144',0.764,-,-0.050,113.600
'96:03:20.152',0.875,-,-0.263,112.800
'96:03:20.160',0.319,-,-0.575,111.200
'96:03:20.168',0.097,-,-0.575,110.400
'96:03:20.176',0.000,-,-0.362,108.000
'96:03:20.184',-0.125,-,-0.263,106.400
'96:03:20.192',-0.139,-,-0.100,105.600
'96:03:20.200',-0.167,-,-0.050,104.000
'96:03:20.208',-0.097,-,0.000,103.200
'96:03:20.216',-0.125,-,0.000,101.600
'96:03:20.224',-0.139,-,0.000,101.600
'96:03:20.232',-0.125,-,0.000,100.800
'96:03:20.240',-0.097,-,0.000,100.800
'96:03:20.248',-0.125,-,0.000,99.200
'96:03:20.256',-0.125,-,0.000,100.800
'96:03:20.264',-0.042,-,0.050,101.600
'96:03:20.272',-0.042,-,0.050,106.400
'96:03:20.280',-0.042,-,0.100,112.800
'96:03:20.288',-0.042,-,0.050,122.400
'96:03:20.296',-0.042,-,0.050,134.400
'96:03:20.304',-0.069,-,0.050,147.200
'96:03:20.312',-0.042,-,0.000,161.600
'96:03:20.320',-0.042,-,0.000,176.000
'96:03:20.328',0.000,-,0.000,189.600
'96:03:20.336',0.014,-,0.000,200.000
'96:03:20.344',0.000,-,0.000,207.200
'96:03:20.352',0.000,-,-0.050,209.600
'96:03:20.360',0.042,-,-0.050,211.200
'96:03:20.368',0.069,-,0.000,208.800
'96:03:20.376',0.042,-,0.000,204.800
'96:03:20.384',0.042,-,0.000,201.600
'96:03:20.392',0.042,-,0.000,197.600
'96:03:20.400',0.097,-,0.000,192.800
'96:03:20.408',0.000,-,0.000,189.600
'96:03:20.416',0.000,-,0.050,184.800
'96:03:20.424',0.000,-,0.000,180.800
'96:03:20.432',0.000,-,0.050,176.000
'96:03:20.440',-0.042,-,0.000,171.200
'96:03:20.448',-0.042,-,0.050,165.600
'96:03:20.456',-0.042,-,0.050,159.200
'96:03:20.464',-0.042,-,0.000,152.000
'96:03:20.472',-0.069,-,0.000,144.800
'96:03:20.480',-0.069,-,0.000,137.600
'96:03:20.488',-0.125,-,0.000,132.000
'96:03:20.496',-0.097,-,0.000,125.600
'96:03:20.504',-0.042,-,0.000,122.400
'96:03:20.512',-0.097,-,0.000,120.000
'96:03:20.520',-0.069,-,0.000,117.600
'96:03:20.528',-0.014,-,0.000,117.600
'96:03:20.536',-0.042,-,0.000,117.600
'96:03:20.544',0.000,-,0.050,117.600
'96:03:20.552',-0.014,-,0.000,117.600
'96:03:20.560',0.000,-,0.050,118.400
'96:03:20.568',0.000,-,0.000,120.000
'96:03:20.576',0.000,-,0.050,120.000
'96:03:20.584',-0.014,-,0.000,120.000
'96:03:20.592',-0.014,-,0.000,120.000
'96:03:20.600',-0.042,-,0.000,118.400
'96:03:20.608',-0.042,-,0.000,118.400
'96:03:20.616',-0.042,-,-0.050,117.600
'96:03:20.624',-0.042,-,-0.100,116.000
'96:03:20.632',-0.042,-,-0.100,115.200
'96:03:20.640',-0.069,-,-0.100,113.600
'96:03:20.648',-0.042,-,-0.050,112.800
'96:03:20.656',-0.014,-,-0.050,111.200
'96:03:20.664',0.000,-,0.000,108.800
'96:03:20.672',0.000,-,0.000,108.000
'96:03:20.680',-0.014,-,0.000,106.400
'96:03:20.688',0.000,-,0.000,105.600
'96:03:20.696',0.000,-,0.000,104.000
'96:03:20.704',-0.014,-,0.000,103.200
'96:03:20.712',0.000,-,0.000,101.600
'96:03:20.720',-0.014,-,0.000,100.800
'96:03:20.728',0.000,-,0.000,99.200
'96:03:20.736',-0.014,-,0.000,99.200
'96:03:20.744',-0.042,-,0.000,98.400
'96:03:20.752',-0.042,-,0.000,96.800
'96:03:20.760',-0.042,-,-0.050,96.800
'96:03:20.768',-0.069,-,-0.100,96.800
'96:03:20.776',-0.097,-,-0.100,96.000
'96:03:20.784',-0.069,-,-0.100,96.000
'96:03:20.792',-0.042,-,-0.050,94.400
'96:03:20.800',-0.014,-,0.000,94.400
'96:03:20.808',-0.042,-,0.000,94.400
'96:03:20.816',-0.014,-,0.000,93.600
'96:03:20.824',-0.069,-,0.050,93.600
'96:03:20.832',0.194,-,0.150,93.600
'96:03:20.840',0.694,-,0.000,92.000
'96:03:20.848',0.944,-,-0.263,92.000
'96:03:20.856',0.625,-,-0.525,91.200
'96:03:20.864',0.250,-,-0.675,91.200
'96:03:20.872',0.097,-,-0.412,91.200
'96:03:20.880',-0.042,-,-0.263,89.600
'96:03:20.888',-0.125,-,-0.100,89.600
'96:03:20.896',-0.125,-,-0.050,89.600
'96:03:20.904',-0.125,-,0.000,88.800
'96:03:20.912',-0.139,-,-0.050,88.800
'96:03:20.920',-0.167,-,-0.100,88.800
'96:03:20.928',-0.125,-,0.000,88.800
'96:03:20.936',-0.125,-,-0.050,88.800
'96:03:20.944',-0.125,-,0.000,89.600
'96:03:20.952',-0.125,-,0.000,93.600
'96:03:20.960',-0.097,-,0.000,99.200
'96:03:20.968',-0.097,-,0.000,110.400
'96:03:20.976',-0.069,-,0.000,124.800
'96:03:20.984',-0.069,-,0.000,141.600
'96:03:20.992',-0.042,-,0.000,161.600
'96:03:21.000',-0.042,-,0.000,182.400
'96:03:21.008',-0.014,-,0.000,201.600
'96:03:21.016',-0.042,-,0.000,218.400
'96:03:21.024',-0.014,-,0.000,228.800
'96:03:21.032',0.000,-,0.050,233.600
'96:03:21.040',0.000,-,0.000,236.000
'96:03:21.048',0.000,-,0.000,233.600
'96:03:21.056',0.014,-,-0.050,230.400
'96:03:21.064',0.042,-,-0.050,226.400
'96:03:21.072',0.069,-,0.000,223.200
'96:03:21.080',0.097,-,0.000,219.200
'96:03:21.088',0.069,-,0.000,216.000
'96:03:21.096',0.097,-,0.000,213.600
'96:03:21.104',0.042,-,0.000,209.600
'96:03:21.112',0.042,-,0.000,207.200
'96:03:21.120',0.014,-,0.000,204.800
'96:03:21.128',0.000,-,0.000,204.000
'96:03:21.136',0.000,-,0.000,200.000
'96:03:21.144',0.000,-,0.000,197.600
'96:03:21.152',0.000,-,0.000,194.400
'96:03:21.160',-0.042,-,0.000,190.400
'96:03:21.168',-0.014,-,0.000,184.800
'96:03:21.176',-0.042,-,0.000,178.400
'96:03:21.184',-0.069,-,0.000,171.200
'96:03:21.192',-0.069,-,0.000,163.200
'96:03:21.200',-0.069,-,0.000,154.400
'96:03:21.208',-0.042,-,0.000,147.200
'96:03:21.216',-0.069,-,0.000,141.600
'96:03:21.224',-0.069,-,0.000,135.200
'96:03:21.232',-0.042,-,-0.050,132.000
'96:03:21.240',-0.069,-,0.000,129.600
'96:03:21.248',-0.042,-,0.000,128.000
'96:03:21.256',-0.042,-,0.000,128.000
'96:03:21.264',-0.014,-,0.000,127.200
'96:03:21.272',-0.014,-,0.000,127.200
'96:03:21.280',0.000,-,0.000,127.200
'96:03:21.288',-0.014,-,0.050,127.200
'96:03:21.296',0.000,-,0.050,127.200
'96:03:21.304',0.000,-,0.050,127.200
'96:03:21.312',0.000,-,0.000,125.600
'96:03:21.320',-0.014,-,0.000,125.600
'96:03:21.328',-0.014,-,0.000,124.800
'96:03:21.336',0.000,-,0.000,123.200
'96:03:21.344',-0.014,-,-0.050,122.400
'96:03:21.352',-0.042,-,-0.050,120.000
'96:03:21.360',-0.042,-,-0.050,118.400
'96:03:21.368',-0.042,-,-0.050,117.600
'96:03:21.376',-0.042,-,-0.050,116.000
'96:03:21.384',-0.014,-,-0.050,115.200
'96:03:21.392',-0.042,-,-0.050,113.600
'96:03:21.400',-0.042,-,0.000,111.200
'96:03:21.408',-0.014,-,-0.050,110.400
'96:03:21.416',-0.042,-,0.000,108.800
'96:03:21.424',-0.069,-,0.000,108.000
'96:03:21.432',-0.097,-,0.100,106.400
'96:03:21.440',0.264,-,0.200,106.400
'96:03:21.448',0.722,-,-0.050,105.600
'96:03:21.456',0.875,-,-0.263,104.000
'96:03:21.464',0.444,-,-0.525,103.200
'96:03:21.472',0.194,-,-0.625,103.200
'96:03:21.480',0.042,-,-0.362,101.600
'96:03:21.488',-0.069,-,-0.263,101.600
'96:03:21.496',-0.125,-,-0.150,100.800
'96:03:21.504',-0.125,-,-0.100,99.200
'96:03:21.512',-0.125,-,-0.050,99.200
'96:03:21.520',-0.125,-,-0.050,99.200
'96:03:21.528',-0.125,-,0.000,98.400
'96:03:21.536',-0.125,-,0.000,98.400
'96:03:21.544',-0.125,-,0.000,98.400
'96:03:21.552',-0.125,-,0.000,98.400
'96:03:21.560',-0.125,-,0.000,99.200
'96:03:21.568',-0.097,-,0.000,101.600
'96:03:21.576',-0.097,-,0.000,106.400
'96:03:21.584',-0.125,-,0.000,115.200
'96:03:21.592',-0.097,-,0.000,125.600
'96:03:21.600',-0.042,-,0.100,137.600
'96:03:21.608',-0.042,-,0.050,153.600
'96:03:21.616',-0.014,-,0.050,168.800
'96:03:21.624',0.000,-,0.000,183.200
'96:03:21.632',0.000,-,0.000,196.800
'96:03:21.640',0.000,-,0.000,206.400
'96:03:21.648',0.042,-,0.000,211.200
'96:03:21.656',0.042,-,0.000,213.600
'96:03:21.664',0.097,-,0.000,213.600
'96:03:21.672',0.097,-,0.000,212.000
'96:03:21.680',0.097,-,0.000,209.600
'96:03:21.688',0.125,-,0.000,206.400
'96:03:21.696',0.097,-,0.000,204.000
'96:03:21.704',0.069,-,0.000,200.000
'96:03:21.712',0.014,-,0.000,197.600
'96:03:21.720',0.000,-,0.000,195.200
'96:03:21.728',-0.014,-,0.000,192.000
'96:03:21.736',0.000,-,0.050,189.600
'96:03:21.744',-0.014,-,0.000,185.600
'96:03:21.752',-0.042,-,0.000,182.400
'96:03:21.760',-0.042,-,0.000,177.600
'96:03:21.768',-0.042,-,-0.050,172.800
'96:03:21.776',-0.069,-,-0.050,166.400
'96:03:21.784',-0.042,-,-0.050,159.200
'96:03:21.792',-0.069,-,0.000,152.000
'96:03:21.800',-0.042,-,0.000,144.800
'96:03:21.808',-0.069,-,0.000,137.600
'96:03:21.816',-0.042,-,0.000,132.000
'96:03:21.824',-0.042,-,0.000,127.200
'96:03:21.832',-0.042,-,0.000,124.800
'96:03:21.840',-0.042,-,0.000,122.400
'96:03:21.848',-0.042,-,0.000,120.800
'96:03:21.856',-0.042,-,0.000,120.000
'96:03:21.864',-0.042,-,0.050,120.000
'96:03:21.872',0.000,-,0.100,120.800
'96:03:21.880',0.000,-,0.050,120.800
'96:03:21.888',0.000,-,0.000,120.800
'96:03:21.896',-0.014,-,0.000,120.800
'96:03:21.904',-0.042,-,0.000,120.800
'96:03:21.912',-0.042,-,-0.050,120.800
'96:03:21.920',-0.042,-,-0.050,120.000
'96:03:21.928',-0.042,-,0.000,118.400
'96:03:21.936',-0.014,-,-0.050,117.600
'96:03:21.944',-0.042,-,-0.050,116.000
'96:03:21.952',-0.042,-,-0.050,115.200
'96:03:21.960',-0.014,-,0.000,113.600
'96:03:21.968',-0.042,-,-0.050,112.800
'96:03:21.976',-0.042,-,0.000,111.200
'96:03:21.984',-0.014,-,0.000,110.400
'96:03:21.992',-0.042,-,0.000,108.800
'96:03:22.000',0.000,-,0.000,108.000
'96:03:22.008',0.000,-,0.050,105.600
'96:03:22.016',-0.042,-,0.100,104.000
'96:03:22.024',-0.042,-,0.100,103.200
'96:03:22.032',0.125,-,0.200,101.600
'96:03:22.040',0.514,-,0.200,100.800
'96:03:22.048',0.889,-,-0.263,99.200
'96:03:22.056',0.750,-,-0.362,99.200
'96:03:22.064',0.250,-,-0.675,98.400
'96:03:22.072',0.139,-,-0.463,96.800
'96:03:22.080',0.000,-,-0.362,96.800
'96:03:22.088',-0.125,-,-0.200,96.000
'96:03:22.096',-0.125,-,-0.100,96.000
'96:03:22.104',-0.125,-,0.000,94.400
'96:03:22.112',-0.097,-,0.000,94.400
'96:03:22.120',-0.125,-,0.000,94.400
'96:03:22.128',-0.125,-,0.000,93.600
'96:03:22.136',-0.042,-,0.050,93.600
'96:03:22.144',-0.042,-,0.050,93.600
'96:03:22.152',-0.069,-,0.050,93.600
'96:03:22.160',-0.042,-,0.050,94.400
'96:03:22.168',-0.042,-,0.050,98.400
'96:03:22.176',-0.014,-,0.000,103.200
'96:03:22.184',-0.042,-,0.000,111.200
'96:03:22.192',-0.042,-,0.000,123.200
'96:03:22.200',-0.042,-,0.000,136.800
'96:03:22.208',-0.014,-,0.000,151.200
'96:03:22.216',-0.042,-,0.000,168.000
'96:03:22.224',-0.014,-,0.000,183.200
'96:03:22.232',0.000,-,0.000,196.800
'96:03:22.240',0.014,-,0.000,206.400
'96:03:22.248',0.000,-,0.000,212.000
'96:03:22.256',0.042,-,0.000,214.400
'96:03:22.264',0.097,-,0.000,214.400
'96:03:22.272',0.097,-,0.000,212.000
'96:03:22.280',0.097,-,0.000,209.600
'96:03:22.288',0.097,-,0.000,206.400
'96:03:22.296',0.097,-,0.000,201.600
'96:03:22.304',0.042,-,0.050,197.600
'96:03:22.312',0.042,-,0.000,194.400
'96:03:22.320',0.000,-,0.000,192.000
'96:03:22.328',0.000,-,0.000,188.000
'96:03:22.336',0.000,-,0.000,184.800
'96:03:22.344',-0.042,-,0.000,180.800
'96:03:22.352',-0.014,-,0.000,177.600
'96:03:22.360',0.000,-,0.000,173.600
'96:03:22.368',-0.069,-,0.000,168.000
'96:03:22.376',-0.042,-,0.000,161.600
'96:03:22.384',-0.042,-,0.000,154.400
'96:03:22.392',-0.042,-,0.000,147.200
'96:03:22.400',-0.042,-,0.000,140.000
'96:03:22.408',0.000,-,0.050,134.400
'96:03:22.416',-0.014,-,0.100,128.000
'96:03:22.424',0.000,-,0.100,123.200
'96:03:22.432',-0.014,-,0.100,120.000
'96:03:22.440',-0.042,-,0.100,118.400
'96:03:22.448',-0.014,-,0.100,117.600
'96:03:22.456',0.000,-,0.050,116.000
'96:03:22.464',-0.014,-,0.000,116.000
'96:03:22.472',-0.014,-,0.000,117.600
'96:03:22.480',-0.014,-,0.000,117.600
'96:03:22.488',0.000,-,0.000,118.400
'96:03:22.496',-0.014,-,0.000,118.400
