'Elapsed time','II','V','ABP','PAP'
'48:11:21.904',0.237,-,88.680,37.920
'48:11:21.912',0.075,-,83.880,37.920
'48:11:21.920',-0.097,-,79.080,38.280
'48:11:21.928',-0.258,-,74.280,38.760
'48:11:21.936',-0.194,-,70.320,39.120
'48:11:21.944',-0.172,-,66.360,40.320
'48:11:21.952',-0.172,-,63.120,41.880
'48:11:21.960',-0.194,-,60.720,44.760
'48:11:21.968',-0.194,-,59.160,49.080
'48:11:21.976',-0.215,-,58.320,53.880
'48:11:21.984',-0.172,-,58.320,59.520
'48:11:21.992',-0.194,-,59.880,64.680
'48:11:22.000',-0.172,-,61.560,69.960
'48:11:22.008',-0.194,-,63.960,74.280
'48:11:22.016',-0.172,-,67.080,78.720
'48:11:22.024',-0.172,-,70.320,82.320
'48:11:22.032',-0.172,-,74.280,85.560
'48:11:22.040',-0.172,-,78.360,88.320
'48:11:22.048',-0.172,-,83.160,89.880
'48:11:22.056',-0.172,-,87.960,89.880
'48:11:22.064',-0.172,-,92.760,89.880
'48:11:22.072',-0.194,-,97.560,89.880
'48:11:22.080',-0.172,-,101.520,89.160
'48:11:22.088',-0.172,-,106.320,87.960
'48:11:22.096',-0.172,-,110.280,86.760
'48:11:22.104',-0.172,-,114.360,85.560
'48:11:22.112',-0.151,-,117.480,84.720
'48:11:22.120',-0.140,-,120.720,83.880
'48:11:22.128',-0.097,-,123.120,83.160
'48:11:22.136',-0.032,-,125.520,82.320
'48:11:22.144',0.000,-,127.920,81.480
'48:11:22.152',0.032,-,129.480,80.280
'48:11:22.160',0.032,-,130.320,78.720
'48:11:22.168',0.075,-,131.160,76.320
'48:11:22.176',0.075,-,131.880,73.920
'48:11:22.184',0.097,-,131.880,71.160
'48:11:22.192',0.075,-,131.160,68.280
'48:11:22.200',0.075,-,129.480,66.360
'48:11:22.208',0.054,-,127.080,65.160
'48:11:22.216',0.054,-,124.680,64.320
'48:11:22.224',0.032,-,120.720,63.960
'48:11:22.232',0.032,-,117.480,63.960
'48:11:22.240',0.032,-,114.360,63.480
'48:11:22.248',0.032,-,111.120,63.120
'48:11:22.256',0.032,-,107.880,63.120
'48:11:22.264',0.011,-,105.480,62.760
'48:11:22.272',0.032,-,103.920,62.280
'48:11:22.280',0.011,-,103.080,61.920
'48:11:22.288',0.032,-,104.760,60.720
'48:11:22.296',0.032,-,107.160,59.160
'48:11:22.304',0.032,-,110.280,57.120
'48:11:22.312',0.032,-,114.360,55.080
'48:11:22.320',0.032,-,119.160,53.160
'48:11:22.328',0.011,-,123.960,51.120
'48:11:22.336',0.032,-,128.760,49.080
'48:11:22.344',0.054,-,133.560,47.520
'48:11:22.352',0.097,-,137.520,46.320
'48:11:22.360',0.075,-,140.760,45.120
'48:11:22.368',0.118,-,143.880,44.280
'48:11:22.376',0.140,-,146.280,43.920
'48:11:22.384',0.151,-,147.120,43.080
'48:11:22.392',0.118,-,147.960,43.080
'48:11:22.400',0.075,-,148.680,42.720
'48:11:22.408',0.075,-,147.960,41.880
'48:11:22.416',0.118,-,146.280,41.160
'48:11:22.424',0.118,-,144.720,40.320
'48:11:22.432',0.075,-,143.160,39.480
'48:11:22.440',0.032,-,139.920,38.760
'48:11:22.448',0.011,-,137.520,38.280
'48:11:22.456',0.000,-,135.120,38.280
'48:11:22.464',0.000,-,131.880,37.920
'48:11:22.472',0.000,-,129.480,37.920
'48:11:22.480',0.000,-,126.360,37.560
'48:11:22.488',0.000,-,123.960,37.560
'48:11:22.496',0.000,-,121.560,37.080
'48:11:22.504',0.000,-,119.160,37.080
'48:11:22.512',0.000,-,116.760,37.080
'48:11:22.520',0.097,-,115.080,37.080
'48:11:22.528',0.355,-,112.680,37.080
'48:11:22.536',0.731,-,110.280,37.080
'48:11:22.544',0.774,-,107.160,37.560
'48:11:22.552',0.290,-,104.760,37.560
'48:11:22.560',0.140,-,100.680,37.560
'48:11:22.568',0.000,-,97.560,37.920
'48:11:22.576',-0.194,-,92.760,37.920
'48:11:22.584',-0.237,-,88.680,38.760
'48:11:22.592',-0.172,-,83.880,39.960
'48:11:22.600',-0.140,-,79.080,41.880
'48:11:22.608',-0.151,-,74.280,44.760
'48:11:22.616',-0.151,-,71.160,48.360
'48:11:22.624',-0.172,-,67.920,51.960
'48:11:22.632',-0.140,-,66.360,55.920
'48:11:22.640',-0.140,-,65.520,59.880
'48:11:22.648',-0.151,-,66.360,63.960
'48:11:22.656',-0.140,-,67.080,67.920
'48:11:22.664',-0.151,-,69.480,72.360
'48:11:22.672',-0.140,-,71.880,76.680
'48:11:22.680',-0.140,-,74.280,80.760
'48:11:22.688',-0.140,-,77.520,83.880
'48:11:22.696',-0.140,-,80.760,86.760
'48:11:22.704',-0.140,-,84.720,87.960
'48:11:22.712',-0.151,-,88.680,88.680
'48:11:22.720',-0.140,-,92.760,89.160
'48:11:22.728',-0.151,-,97.560,88.680
'48:11:22.736',-0.140,-,102.360,87.480
'48:11:22.744',-0.151,-,106.320,86.280
'48:11:22.752',-0.140,-,111.120,84.720
'48:11:22.760',-0.140,-,114.360,83.520
'48:11:22.768',-0.097,-,117.480,82.320
'48:11:22.776',-0.075,-,120.720,81.480
'48:11:22.784',-0.011,-,123.120,80.760
'48:11:22.792',0.000,-,125.520,79.560
'48:11:22.800',0.032,-,127.920,77.880
'48:11:22.808',0.075,-,129.480,75.960
'48:11:22.816',0.118,-,130.320,73.920
'48:11:22.824',0.118,-,130.320,71.520
'48:11:22.832',0.118,-,130.320,69.120
'48:11:22.840',0.075,-,129.480,67.080
'48:11:22.848',0.075,-,127.920,65.520
'48:11:22.856',0.075,-,125.520,64.320
'48:11:22.864',0.054,-,123.120,63.960
'48:11:22.872',0.075,-,119.880,63.480
'48:11:22.880',0.032,-,115.920,63.120
'48:11:22.888',0.054,-,112.680,62.760
'48:11:22.896',0.032,-,109.560,62.280
'48:11:22.904',0.032,-,107.880,62.280
'48:11:22.912',0.032,-,107.160,61.920
'48:11:22.920',0.032,-,107.880,61.560
'48:11:22.928',0.032,-,110.280,60.720
'48:11:22.936',0.032,-,113.520,59.880
'48:11:22.944',0.032,-,117.480,58.320
'48:11:22.952',0.032,-,121.560,56.760
'48:11:22.960',0.032,-,126.360,55.560
'48:11:22.968',0.032,-,131.160,53.880
'48:11:22.976',0.032,-,135.960,51.960
'48:11:22.984',0.054,-,139.080,50.280
'48:11:22.992',0.054,-,143.160,48.720
'48:11:23.000',0.118,-,145.560,47.160
'48:11:23.008',0.097,-,147.120,45.480
'48:11:23.016',0.140,-,148.680,44.760
'48:11:23.024',0.151,-,149.520,43.920
'48:11:23.032',0.140,-,149.520,43.560
'48:11:23.040',0.097,-,148.680,42.720
'48:11:23.048',0.075,-,147.120,42.360
'48:11:23.056',0.097,-,145.560,41.880
'48:11:23.064',0.075,-,143.880,41.520
'48:11:23.072',0.118,-,141.480,40.680
'48:11:23.080',0.054,-,139.080,39.960
'48:11:23.088',0.075,-,135.960,39.120
'48:11:23.096',0.000,-,132.720,38.760
'48:11:23.104',0.000,-,130.320,38.760
'48:11:23.112',0.000,-,127.080,38.280
'48:11:23.120',0.000,-,124.680,38.280
'48:11:23.128',0.000,-,122.280,37.560
'48:11:23.136',0.000,-,119.880,37.080
'48:11:23.144',0.000,-,117.480,37.080
'48:11:23.152',0.011,-,115.920,36.720
'48:11:23.160',0.000,-,113.520,36.360
'48:11:23.168',0.172,-,111.120,35.880
'48:11:23.176',0.516,-,107.880,35.520
'48:11:23.184',0.731,-,104.760,35.520
'48:11:23.192',0.333,-,100.680,35.160
'48:11:23.200',0.118,-,96.720,35.160
'48:11:23.208',0.000,-,91.920,35.160
'48:11:23.216',-0.140,-,86.280,35.520
'48:11:23.224',-0.290,-,81.480,35.880
'48:11:23.232',-0.194,-,76.680,36.720
'48:11:23.240',-0.172,-,72.720,38.760
'48:11:23.248',-0.172,-,68.760,41.160
'48:11:23.256',-0.151,-,64.680,43.920
'48:11:23.264',-0.151,-,62.280,45.960
'48:11:23.272',-0.151,-,59.880,48.720
'48:11:23.280',-0.140,-,59.160,51.960
'48:11:23.288',-0.172,-,59.160,55.920
'48:11:23.296',-0.140,-,60.720,60.360
'48:11:23.304',-0.151,-,62.280,65.160
'48:11:23.312',-0.172,-,65.520,69.480
'48:11:23.320',-0.118,-,68.760,73.920
'48:11:23.328',-0.172,-,71.880,77.520
'48:11:23.336',-0.151,-,75.960,80.280
'48:11:23.344',-0.172,-,79.920,81.960
'48:11:23.352',-0.172,-,83.880,83.160
'48:11:23.360',-0.151,-,88.680,83.160
'48:11:23.368',-0.172,-,92.760,82.680
'48:11:23.376',-0.172,-,97.560,81.480
'48:11:23.384',-0.172,-,101.520,79.920
'48:11:23.392',-0.172,-,106.320,78.360
'48:11:23.400',-0.172,-,109.560,76.680
'48:11:23.408',-0.140,-,113.520,75.480
'48:11:23.416',-0.118,-,116.760,74.280
'48:11:23.424',-0.097,-,119.880,73.080
'48:11:23.432',-0.032,-,122.280,71.880
'48:11:23.440',0.011,-,123.960,70.320
'48:11:23.448',0.000,-,125.520,68.760
'48:11:23.456',0.075,-,126.360,66.720
'48:11:23.464',0.054,-,127.080,64.320
'48:11:23.472',0.118,-,127.080,61.920
'48:11:23.480',0.075,-,126.360,59.520
'48:11:23.488',0.118,-,124.680,57.960
'48:11:23.496',0.054,-,123.120,56.760
'48:11:23.504',0.075,-,120.720,55.920
'48:11:23.512',0.032,-,116.760,55.560
'48:11:23.520',0.054,-,113.520,55.080
'48:11:23.528',0.011,-,110.280,54.360
'48:11:23.536',0.054,-,107.160,53.880
'48:11:23.544',0.011,-,103.920,53.160
'48:11:23.552',0.032,-,102.360,52.680
'48:11:23.560',0.000,-,102.360,51.960
'48:11:23.568',0.032,-,103.080,51.480
'48:11:23.576',0.032,-,106.320,50.760
'48:11:23.584',0.011,-,109.560,49.920
'48:11:23.592',0.032,-,114.360,48.720
'48:11:23.600',0.000,-,119.160,47.520
'48:11:23.608',0.011,-,124.680,45.960
'48:11:23.616',0.000,-,129.480,44.280
'48:11:23.624',0.032,-,134.280,42.720
'48:11:23.632',0.011,-,138.360,41.160
'48:11:23.640',0.000,-,141.480,39.960
'48:11:23.648',0.000,-,144.720,38.280
'48:11:23.656',0.032,-,146.280,37.560
'48:11:23.664',0.032,-,147.120,36.360
'48:11:23.672',0.075,-,147.960,35.520
'48:11:23.680',0.032,-,147.960,35.160
'48:11:23.688',0.118,-,147.120,34.680
'48:11:23.696',0.140,-,146.280,33.960
'48:11:23.704',0.097,-,144.720,33.480
'48:11:23.712',0.118,-,142.320,33.120
'48:11:23.720',0.054,-,139.920,32.760
'48:11:23.728',0.032,-,137.520,32.280
'48:11:23.736',0.118,-,134.280,31.920
'48:11:23.744',0.075,-,131.880,31.920
'48:11:23.752',0.054,-,129.480,31.920
'48:11:23.760',-0.011,-,126.360,31.920
'48:11:23.768',0.000,-,123.960,31.560
'48:11:23.776',-0.032,-,121.560,31.560
'48:11:23.784',-0.032,-,119.160,31.560
'48:11:23.792',-0.011,-,116.760,31.560
'48:11:23.800',-0.032,-,114.360,31.560
'48:11:23.808',-0.011,-,112.680,31.560
'48:11:23.816',0.000,-,110.280,31.560
'48:11:23.824',-0.032,-,107.880,31.560
'48:11:23.832',0.011,-,104.760,31.560
'48:11:23.840',0.258,-,100.680,31.560
'48:11:23.848',0.634,-,96.720,31.920
'48:11:23.856',0.839,-,91.920,31.920
'48:11:23.864',0.376,-,87.120,31.920
'48:11:23.872',0.118,-,81.480,31.920
'48:11:23.880',-0.011,-,76.680,32.280
'48:11:23.888',-0.172,-,71.880,32.760
'48:11:23.896',-0.290,-,67.080,33.960
'48:11:23.904',-0.215,-,63.120,35.880
'48:11:23.912',-0.194,-,59.880,38.760
'48:11:23.920',-0.172,-,57.480,41.880
'48:11:23.928',-0.215,-,55.920,45.480
'48:11:23.936',-0.215,-,55.080,49.080
'48:11:23.944',-0.215,-,55.080,53.160
'48:11:23.952',-0.172,-,55.920,57.960
'48:11:23.960',-0.215,-,57.480,62.760
'48:11:23.968',-0.258,-,59.880,67.920
'48:11:23.976',-0.194,-,63.120,73.080
'48:11:23.984',-0.194,-,67.080,77.880
'48:11:23.992',-0.172,-,71.160,81.960
'48:11:24.000',-0.172,-,75.120,84.720
'48:11:24.008',-0.215,-,79.920,87.120
'48:11:24.016',-0.194,-,84.720,88.680
'48:11:24.024',-0.194,-,90.360,89.520
'48:11:24.032',-0.172,-,95.160,89.520
'48:11:24.040',-0.194,-,99.120,89.160
'48:11:24.048',-0.172,-,103.920,87.960
'48:11:24.056',-0.194,-,107.880,86.760
'48:11:24.064',-0.237,-,111.120,85.080
'48:11:24.072',-0.194,-,115.080,83.880
'48:11:24.080',-0.172,-,118.320,82.680
'48:11:24.088',-0.140,-,120.720,81.480
'48:11:24.096',-0.097,-,123.120,80.280
'48:11:24.104',-0.075,-,125.520,79.560
'48:11:24.112',-0.011,-,127.080,77.880
'48:11:24.120',0.011,-,128.760,76.680
'48:11:24.128',0.000,-,129.480,75.120
'48:11:24.136',0.075,-,130.320,73.080
'48:11:24.144',0.075,-,130.320,70.680
'48:11:24.152',0.054,-,129.480,68.280
'48:11:24.160',0.011,-,128.760,65.880
'48:11:24.168',0.011,-,127.080,63.960
'48:11:24.176',0.011,-,124.680,62.280
'48:11:24.184',0.032,-,121.560,61.560
'48:11:24.192',0.000,-,117.480,61.080
'48:11:24.200',0.000,-,114.360,61.080
'48:11:24.208',0.000,-,111.120,60.720
'48:11:24.216',0.000,-,107.880,60.720
'48:11:24.224',0.000,-,104.760,60.720
'48:11:24.232',0.000,-,103.080,60.360
'48:11:24.240',0.000,-,101.520,59.880
'48:11:24.248',0.000,-,101.520,59.160
'48:11:24.256',-0.011,-,103.080,58.320
'48:11:24.264',0.000,-,105.480,56.760
'48:11:24.272',0.000,-,109.560,55.080
'48:11:24.280',0.000,-,114.360,53.520
'48:11:24.288',0.011,-,119.160,51.960
'48:11:24.296',0.000,-,123.960,50.760
'48:11:24.304',0.000,-,128.760,49.080
'48:11:24.312',0.000,-,133.560,47.880
'48:11:24.320',0.000,-,137.520,47.160
'48:11:24.328',0.000,-,140.760,45.960
'48:11:24.336',0.000,-,143.160,44.760
'48:11:24.344',0.000,-,144.720,43.920
'48:11:24.352',0.032,-,146.280,43.080
'48:11:24.360',0.054,-,146.280,42.720
'48:11:24.368',0.075,-,146.280,42.360
'48:11:24.376',0.054,-,146.280,41.520
'48:11:24.384',0.075,-,145.560,41.160
'48:11:24.392',0.075,-,143.880,40.680
'48:11:24.400',0.075,-,141.480,40.320
'48:11:24.408',0.032,-,139.080,39.480
'48:11:24.416',0.054,-,136.680,39.120
'48:11:24.424',0.075,-,134.280,38.280
'48:11:24.432',0.075,-,131.880,37.920
'48:11:24.440',0.032,-,128.760,37.560
'48:11:24.448',0.000,-,126.360,37.560
'48:11:24.456',-0.032,-,123.960,37.560
'48:11:24.464',-0.054,-,121.560,37.920
'48:11:24.472',-0.032,-,119.160,37.920
'48:11:24.480',-0.054,-,117.480,37.560
'48:11:24.488',-0.032,-,115.920,37.560
'48:11:24.496',-0.032,-,113.520,37.080
'48:11:24.504',-0.032,-,111.120,37.080
'48:11:24.512',-0.054,-,108.720,36.720
'48:11:24.520',0.000,-,105.480,36.720
'48:11:24.528',0.237,-,102.360,36.360
'48:11:24.536',0.634,-,97.560,36.360
'48:11:24.544',0.731,-,93.480,36.360
'48:11:24.552',0.355,-,88.680,36.360
'48:11:24.560',0.151,-,83.160,36.360
'48:11:24.568',0.000,-,78.360,36.720
'48:11:24.576',-0.172,-,73.560,37.080
'48:11:24.584',-0.258,-,69.480,37.560
'48:11:24.592',-0.194,-,66.360,38.280
'48:11:24.600',-0.172,-,63.120,39.480
'48:11:24.608',-0.215,-,60.720,42.360
'48:11:24.616',-0.172,-,58.320,45.960
'48:11:24.624',-0.194,-,57.480,50.760
'48:11:24.632',-0.172,-,57.480,55.920
'48:11:24.640',-0.215,-,58.320,61.080
'48:11:24.648',-0.172,-,59.880,66.360
'48:11:24.656',-0.194,-,62.280,70.680
'48:11:24.664',-0.194,-,65.520,74.760
'48:11:24.672',-0.172,-,68.760,78.360
'48:11:24.680',-0.194,-,72.720,81.960
'48:11:24.688',-0.172,-,76.680,84.720
'48:11:24.696',-0.215,-,81.480,87.480
'48:11:24.704',-0.172,-,86.280,89.160
'48:11:24.712',-0.194,-,91.080,89.520
'48:11:24.720',-0.172,-,95.880,89.520
'48:11:24.728',-0.194,-,100.680,88.680
'48:11:24.736',-0.172,-,105.480,87.960
'48:11:24.744',-0.215,-,109.560,86.280
'48:11:24.752',-0.172,-,113.520,85.080
'48:11:24.760',-0.194,-,116.760,83.880
'48:11:24.768',-0.140,-,119.880,82.680
'48:11:24.776',-0.140,-,122.280,81.480
'48:11:24.784',-0.075,-,125.520,80.760
'48:11:24.792',-0.032,-,127.080,79.560
'48:11:24.800',0.000,-,129.480,78.360
'48:11:24.808',0.011,-,131.160,77.160
'48:11:24.816',0.054,-,131.880,75.480
'48:11:24.824',0.075,-,132.720,73.560
'48:11:24.832',0.054,-,132.720,71.160
'48:11:24.840',0.075,-,131.880,68.280
'48:11:24.848',0.032,-,131.160,65.880
'48:11:24.856',0.054,-,129.480,64.680
'48:11:24.864',0.032,-,127.080,63.960
'48:11:24.872',0.032,-,123.960,63.480
'48:11:24.880',0.011,-,119.880,63.120
'48:11:24.888',0.011,-,116.760,63.120
'48:11:24.896',0.011,-,113.520,62.760
'48:11:24.904',0.032,-,110.280,62.280
'48:11:24.912',0.000,-,107.880,61.920
'48:11:24.920',0.011,-,105.480,61.080
'48:11:24.928',0.000,-,103.920,60.720
'48:11:24.936',0.011,-,103.920,59.880
'48:11:24.944',0.000,-,103.920,58.680
'48:11:24.952',0.032,-,106.320,57.480
'48:11:24.960',0.011,-,109.560,55.920
