'Elapsed time','II','III','AVR','AVF','ABP','PAP'
'47:35:34.176',0.336,-,-,0.328,-,-
'47:35:34.184',0.360,-,-,0.352,-,-
'47:35:34.192',0.392,-,-,0.376,-,-
'47:35:34.200',0.432,-,-,0.400,-,-
'47:35:34.208',0.464,-,-,0.424,-,-
'47:35:34.216',0.472,-,-,0.432,-,-
'47:35:34.224',0.488,-,-,0.440,-,-
'47:35:34.232',0.512,-,-,0.448,-,-
'47:35:34.240',0.528,-,-,0.464,-,-
'47:35:34.248',0.528,-,-,0.472,-,-
'47:35:34.256',0.536,-,-,0.480,-,-
'47:35:34.264',0.552,-,-,0.480,-,-
'47:35:34.272',0.568,-,-,0.480,-,-
'47:35:34.280',0.576,-,-,0.464,-,-
'47:35:34.288',0.552,-,-,0.432,-,-
'47:35:34.296',0.512,-,-,0.384,-,-
'47:35:34.304',0.464,-,-,0.336,-,-
'47:35:34.312',0.408,-,-,0.288,-,-
'47:35:34.320',0.328,-,-,0.232,-,-
'47:35:34.328',0.248,-,-,0.168,-,-
'47:35:34.336',0.168,-,-,0.112,-,-
'47:35:34.344',0.096,-,-,0.072,-,-
'47:35:34.352',0.040,-,-,0.032,-,-
'47:35:34.360',-0.008,-,-,0.008,-,-
'47:35:34.368',-0.040,-,-,-0.016,-,-
'47:35:34.376',-0.064,-,-,-0.032,-,-
'47:35:34.384',-0.080,-,-,-0.040,-,-
'47:35:34.392',-0.088,-,-,-0.048,-,-
'47:35:34.400',-0.096,-,-,-0.056,-,-
'47:35:34.408',-0.096,-,-,-0.056,-,-
'47:35:34.416',-0.096,-,-,-0.056,-,-
'47:35:34.424',-0.088,-,-,-0.048,-,-
'47:35:34.432',-0.088,-,-,-0.048,-,-
'47:35:34.440',-0.088,-,-,-0.048,-,-
'47:35:34.448',-0.088,-,-,-0.056,-,-
'47:35:34.456',-0.088,-,-,-0.056,-,-
'47:35:34.464',-0.088,-,-,-0.056,-,-
'47:35:34.472',-0.080,-,-,-0.056,-,-
'47:35:34.480',-0.080,-,-,-0.048,-,-
'47:35:34.488',-0.080,-,-,-0.048,-,-
'47:35:34.496',-0.080,-,-,-0.048,-,-
'47:35:34.504',-0.072,-,-,-0.048,-,-
'47:35:34.512',-0.072,-,-,-0.048,-,-
'47:35:34.520',-0.072,-,-,-0.048,-,-
'47:35:34.528',-0.072,-,-,-0.048,-,-
'47:35:34.536',-0.072,-,-,-0.048,-,-
'47:35:34.544',-0.072,-,-,-0.048,-,-
'47:35:34.552',-0.064,-,-,-0.048,-,-
'47:35:34.560',-0.064,-,-,-0.040,-,-
'47:35:34.568',-0.064,-,-,-0.040,-,-
'47:35:34.576',-0.064,-,-,-0.040,-,-
'47:35:34.584',-0.064,-,-,-0.040,-,-
'47:35:34.592',-0.056,-,-,-0.032,-,-
'47:35:34.600',-0.056,-,-,-0.032,-,-
'47:35:34.608',-0.056,-,-,-0.032,-,-
'47:35:34.616',-0.056,-,-,-0.032,-,-
'47:35:34.624',-0.048,-,-,-0.024,-,-
'47:35:34.632',-0.048,-,-,-0.032,-,-
'47:35:34.640',-0.048,-,-,-0.032,-,-
'47:35:34.648',-0.048,-,-,-0.032,-,-
'47:35:34.656',-0.048,-,-,-0.032,-,-
'47:35:34.664',-0.048,-,-,-0.032,-,-
'47:35:34.672',-0.048,-,-,-0.032,-,-
'47:35:34.680',-0.040,-,-,-0.032,-,-
'47:35:34.688',-0.040,-,-,-0.024,-,-
'47:35:34.696',-0.040,-,-,-0.024,-,-
'47:35:34.704',-0.040,-,-,-0.024,-,-
'47:35:34.712',-0.040,-,-,-0.024,-,-
'47:35:34.720',-0.032,-,-,-0.024,-,-
'47:35:34.728',-0.032,-,-,-0.024,-,-
'47:35:34.736',-0.032,-,-,-0.024,-,-
'47:35:34.744',-0.040,-,-,-0.024,-,-
'47:35:34.752',-0.032,-,-,-0.024,-,-
'47:35:34.760',-0.032,-,-,-0.024,-,-
'47:35:34.768',-0.032,-,-,-0.024,-,-
'47:35:34.776',-0.032,-,-,-0.024,-,-
'47:35:34.784',-0.032,-,-,-0.024,-,-
'47:35:34.792',-0.032,-,-,-0.024,-,-
'47:35:34.800',-0.032,-,-,-0.024,-,-
'47:35:34.808',-0.032,-,-,-0.024,-,-
'47:35:34.816',-0.032,-,-,-0.024,-,-
'47:35:34.824',-0.032,-,-,-0.024,-,-
'47:35:34.832',-0.032,-,-,-0.024,-,-
'47:35:34.840',-0.032,-,-,-0.024,-,-
'47:35:34.848',-0.032,-,-,-0.024,-,-
'47:35:34.856',-0.024,-,-,-0.024,-,-
'47:35:34.864',-0.024,-,-,-0.024,-,-
'47:35:34.872',-0.024,-,-,-0.024,-,-
'47:35:34.880',-0.024,-,-,-0.024,-,-
'47:35:34.888',-0.024,-,-,-0.016,-,-
'47:35:34.896',-0.024,-,-,-0.016,-,-
'47:35:34.904',-0.024,-,-,-0.016,-,-
'47:35:34.912',-0.024,-,-,-0.016,-,-
'47:35:34.920',-0.024,-,-,-0.016,-,-
'47:35:34.928',-0.024,-,-,-0.016,-,-
'47:35:34.936',-0.024,-,-,-0.016,-,-
'47:35:34.944',-0.016,-,-,-0.016,-,-
'47:35:34.952',-0.016,-,-,-0.016,-,-
'47:35:34.960',-0.016,-,-,-0.016,-,-
'47:35:34.968',-0.016,-,-,-0.016,-,-
'47:35:34.976',-0.016,-,-,-0.016,-,-
'47:35:34.984',-0.016,-,-,-0.016,-,-
'47:35:34.992',-0.016,-,-,-0.008,-,-
'47:35:35.000',-0.008,-,-,0.000,-,-
'47:35:35.008',0.008,-,-,0.008,-,-
'47:35:35.016',0.024,-,-,0.024,-,-
'47:35:35.024',0.040,-,-,0.032,-,-
'47:35:35.032',0.056,-,-,0.040,-,-
'47:35:35.040',0.072,-,-,0.048,-,-
'47:35:35.048',0.088,-,-,0.056,-,-
'47:35:35.056',0.088,-,-,0.048,-,-
'47:35:35.064',0.064,-,-,0.024,-,-
'47:35:35.072',0.032,-,-,0.008,-,-
'47:35:35.080',0.016,-,-,-0.008,-,-
'47:35:35.088',-0.008,-,-,-0.024,-,-
'47:35:35.096',-0.040,-,-,-0.040,-,-
'47:35:35.104',-0.056,-,-,-0.048,-,-
'47:35:35.112',-0.072,-,-,-0.048,-,-
'47:35:35.120',-0.088,-,-,-0.048,-,-
'47:35:35.128',-0.104,-,-,-0.072,-,-
'47:35:35.136',-0.072,-,-,-0.144,-,-
'47:35:35.144',-0.024,-,-,-0.256,-,-
'47:35:35.152',0.008,-,-,-0.368,-,-
'47:35:35.160',0.008,-,-,-0.400,-,-
'47:35:35.168',0.000,-,-,-0.304,-,-
'47:35:35.176',-0.040,-,-,-0.144,-,-
'47:35:35.184',-0.072,-,-,-0.016,-,-
'47:35:35.192',-0.120,-,-,0.016,-,-
'47:35:35.200',-0.200,-,-,-0.040,-,-
'47:35:35.208',-0.216,-,-,-0.080,-,-
'47:35:35.216',-0.128,-,-,-0.040,-,-
'47:35:35.224',-0.072,-,-,0.000,-,-
'47:35:35.232',-0.056,-,-,0.008,-,-
'47:35:35.240',-0.048,-,-,0.016,-,-
'47:35:35.248',-0.048,-,-,0.016,-,-
'47:35:35.256',-0.040,-,-,0.016,-,-
'47:35:35.264',-0.032,-,-,0.016,-,-
'47:35:35.272',-0.024,-,-,0.024,-,-
'47:35:35.280',-0.024,-,-,0.032,-,-
'47:35:35.288',-0.016,-,-,0.032,-,-
'47:35:35.296',-0.016,-,-,0.032,-,-
'47:35:35.304',-0.016,-,-,0.032,-,-
'47:35:35.312',0.000,-,-,0.040,-,-
'47:35:35.320',0.000,-,-,0.048,-,-
'47:35:35.328',0.008,-,-,0.048,-,-
'47:35:35.336',0.008,-,-,0.056,-,-
'47:35:35.344',0.016,-,-,0.064,-,-
'47:35:35.352',0.032,-,-,0.064,-,-
'47:35:35.360',0.040,-,-,0.080,-,-
'47:35:35.368',0.056,-,-,0.088,-,-
'47:35:35.376',0.072,-,-,0.096,-,-
'47:35:35.384',0.088,-,-,0.112,-,-
'47:35:35.392',0.112,-,-,0.120,-,-
'47:35:35.400',0.136,-,-,0.128,-,-
'47:35:35.408',0.152,-,-,0.144,-,-
'47:35:35.416',0.168,-,-,0.152,-,-
'47:35:35.424',0.176,-,-,0.160,-,-
'47:35:35.432',0.184,-,-,0.160,-,-
'47:35:35.440',0.192,-,-,0.152,-,-
'47:35:35.448',0.168,-,-,0.128,-,-
'47:35:35.456',0.136,-,-,0.096,-,-
'47:35:35.464',0.096,-,-,0.064,-,-
'47:35:35.472',0.064,-,-,0.040,-,-
'47:35:35.480',0.040,-,-,0.016,-,-
'47:35:35.488',0.016,-,-,0.000,-,-
'47:35:35.496',-0.008,-,-,-0.016,-,-
'47:35:35.504',-0.024,-,-,-0.024,-,-
'47:35:35.512',-0.032,-,-,-0.024,-,-
'47:35:35.520',-0.040,-,-,-0.032,-,-
'47:35:35.528',-0.048,-,-,-0.032,-,-
'47:35:35.536',-0.056,-,-,-0.032,-,-
'47:35:35.544',-0.048,-,-,-0.040,-,-
'47:35:35.552',-0.048,-,-,-0.032,-,-
'47:35:35.560',-0.040,-,-,-0.032,-,-
'47:35:35.568',-0.040,-,-,-0.024,-,-
'47:35:35.576',-0.040,-,-,-0.024,-,-
'47:35:35.584',-0.032,-,-,-0.024,-,-
'47:35:35.592',-0.024,-,-,-0.016,-,-
'47:35:35.600',-0.024,-,-,-0.016,-,-
'47:35:35.608',-0.024,-,-,-0.016,-,-
'47:35:35.616',-0.024,-,-,-0.016,-,-
'47:35:35.624',-0.024,-,-,-0.016,-,-
'47:35:35.632',-0.024,-,-,-0.016,-,-
'47:35:35.640',-0.024,-,-,-0.008,-,-
'47:35:35.648',-0.016,-,-,-0.008,-,-
'47:35:35.656',-0.016,-,-,-0.016,-,-
'47:35:35.664',-0.024,-,-,-0.016,-,-
'47:35:35.672',-0.024,-,-,-0.016,-,-
'47:35:35.680',-0.024,-,-,-0.016,-,-
'47:35:35.688',-0.024,-,-,-0.016,-,-
'47:35:35.696',-0.024,-,-,-0.016,-,-
'47:35:35.704',-0.024,-,-,-0.016,-,-
'47:35:35.712',-0.024,-,-,-0.016,-,-
'47:35:35.720',-0.024,-,-,-0.016,-,-
'47:35:35.728',-0.024,-,-,-0.016,-,-
'47:35:35.736',-0.024,-,-,-0.016,-,-
'47:35:35.744',-0.024,-,-,-0.016,-,-
'47:35:35.752',-0.024,-,-,-0.016,-,-
'47:35:35.760',-0.024,-,-,-0.016,-,-
'47:35:35.768',-0.024,-,-,-0.016,-,-
'47:35:35.776',-0.024,-,-,-0.016,-,-
'47:35:35.784',-0.024,-,-,-0.016,-,-
'47:35:35.792',-0.024,-,-,-0.016,-,-
'47:35:35.800',-0.016,-,-,-0.016,-,-
'47:35:35.808',-0.008,-,-,-0.008,-,-
'47:35:35.816',0.000,-,-,0.000,-,-
'47:35:35.824',0.024,-,-,-0.016,-,-
'47:35:35.832',0.032,-,-,-0.064,-,-
'47:35:35.840',0.032,-,-,-0.144,-,-
'47:35:35.848',0.048,-,-,-0.224,-,-
'47:35:35.856',0.048,-,-,-0.256,-,-
'47:35:35.864',-0.016,-,-,-0.224,-,-
'47:35:35.872',-0.208,-,-,-0.168,-,-
'47:35:35.880',-0.472,-,-,-0.160,-,-
'47:35:35.888',-0.648,-,-,-0.112,-,-
'47:35:35.896',-0.672,-,-,-0.024,-,-
'47:35:35.904',-0.664,-,-,0.016,-,-
'47:35:35.912',-0.624,-,-,-0.016,-,-
'47:35:35.920',-0.512,-,-,-0.056,-,-
'47:35:35.928',-0.384,-,-,-0.072,-,-
'47:35:35.936',-0.280,-,-,-0.080,-,-
'47:35:35.944',-0.208,-,-,-0.064,-,-
'47:35:35.952',-0.176,-,-,-0.056,-,-
'47:35:35.960',-0.208,-,-,-0.072,-,-
'47:35:35.968',-0.216,-,-,-0.088,-,-
'47:35:35.976',-0.136,-,-,-0.064,-,-
'47:35:35.984',-0.032,-,-,-0.024,-,-
'47:35:35.992',0.048,-,-,0.000,-,-
'47:35:36.000',0.104,-,-,0.024,-,-
'47:35:36.008',0.136,-,-,0.040,-,-
'47:35:36.016',0.144,-,-,0.048,-,-
'47:35:36.024',0.160,-,-,0.056,-,-
'47:35:36.032',0.176,-,-,0.064,-,-
'47:35:36.040',0.192,-,-,0.072,-,-
'47:35:36.048',0.216,-,-,0.088,-,-
'47:35:36.056',0.232,-,-,0.096,-,-
'47:35:36.064',0.256,-,-,0.112,-,-
'47:35:36.072',0.288,-,-,0.128,-,-
'47:35:36.080',0.320,-,-,0.144,-,-
'47:35:36.088',0.360,-,-,0.160,-,-
'47:35:36.096',0.392,-,-,0.168,-,-
'47:35:36.104',0.432,-,-,0.184,-,-
'47:35:36.112',0.472,-,-,0.184,-,-
'47:35:36.120',0.504,-,-,0.184,-,-
'47:35:36.128',0.520,-,-,0.168,-,-
'47:35:36.136',0.520,-,-,0.144,-,-
'47:35:36.144',0.520,-,-,0.128,-,-
'47:35:36.152',0.504,-,-,0.112,-,-
'47:35:36.160',0.480,-,-,0.104,-,-
'47:35:36.168',0.448,-,-,0.096,-,-
'47:35:36.176',0.400,-,-,0.088,-,-
'47:35:36.184',0.352,-,-,0.072,-,-
'47:35:36.192',0.288,-,-,0.064,-,-
'47:35:36.200',0.224,-,-,0.056,-,-
'47:35:36.208',0.160,-,-,0.040,-,-
'47:35:36.216',0.104,-,-,0.032,-,-
'47:35:36.224',0.056,-,-,0.024,-,-
'47:35:36.232',0.016,-,-,0.016,-,-
'47:35:36.240',-0.008,-,-,0.008,-,-
'47:35:36.248',-0.032,-,-,0.008,-,-
'47:35:36.256',-0.040,-,-,0.000,-,-
'47:35:36.264',-0.048,-,-,0.000,-,-
'47:35:36.272',-0.056,-,-,0.000,-,-
'47:35:36.280',-0.064,-,-,0.000,-,-
'47:35:36.288',-0.064,-,-,0.000,-,-
'47:35:36.296',-0.064,-,-,-0.008,-,-
'47:35:36.304',-0.072,-,-,-0.008,-,-
'47:35:36.312',-0.064,-,-,-0.008,-,-
'47:35:36.320',-0.064,-,-,-0.008,-,-
'47:35:36.328',-0.064,-,-,-0.008,-,-
'47:35:36.336',-0.064,-,-,-0.008,-,-
'47:35:36.344',-0.064,-,-,-0.008,-,-
'47:35:36.352',-0.056,-,-,0.000,-,-
'47:35:36.360',-0.064,-,-,-0.008,-,-
'47:35:36.368',-0.064,-,-,-0.008,-,-
'47:35:36.376',-0.064,-,-,-0.008,-,-
'47:35:36.384',-0.064,-,-,-0.008,-,-
'47:35:36.392',-0.056,-,-,-0.008,-,-
'47:35:36.400',-0.056,-,-,-0.008,-,-
'47:35:36.408',-0.064,-,-,-0.008,-,-
'47:35:36.416',-0.064,-,-,-0.008,-,-
'47:35:36.424',-0.064,-,-,-0.008,-,-
'47:35:36.432',-0.056,-,-,-0.008,-,-
'47:35:36.440',-0.056,-,-,-0.008,-,-
'47:35:36.448',-0.056,-,-,-0.008,-,-
'47:35:36.456',-0.056,-,-,-0.008,-,-
'47:35:36.464',-0.056,-,-,-0.008,-,-
'47:35:36.472',-0.048,-,-,-0.008,-,-
'47:35:36.480',-0.048,-,-,0.000,-,-
'47:35:36.488',-0.040,-,-,0.000,-,-
'47:35:36.496',-0.048,-,-,-0.008,-,-
'47:35:36.504',-0.048,-,-,-0.008,-,-
'47:35:36.512',-0.048,-,-,-0.008,-,-
'47:35:36.520',-0.048,-,-,-0.008,-,-
'47:35:36.528',-0.048,-,-,-0.008,-,-
'47:35:36.536',-0.048,-,-,-0.008,-,-
'47:35:36.544',-0.048,-,-,-0.008,-,-
'47:35:36.552',-0.048,-,-,-0.008,-,-
'47:35:36.560',-0.040,-,-,-0.008,-,-
'47:35:36.568',-0.040,-,-,0.000,-,-
'47:35:36.576',-0.040,-,-,-0.008,-,-
'47:35:36.584',-0.040,-,-,-0.008,-,-
'47:35:36.592',-0.032,-,-,0.000,-,-
'47:35:36.600',-0.040,-,-,0.000,-,-
'47:35:36.608',-0.040,-,-,-0.008,-,-
'47:35:36.616',-0.032,-,-,0.000,-,-
'47:35:36.624',-0.024,-,-,0.000,-,-
'47:35:36.632',-0.016,-,-,0.008,-,-
'47:35:36.640',0.000,-,-,0.024,-,-
'47:35:36.648',0.016,-,-,0.032,-,-
'47:35:36.656',0.024,-,-,0.040,-,-
'47:35:36.664',0.040,-,-,0.048,-,-
'47:35:36.672',0.064,-,-,0.056,-,-
'47:35:36.680',0.064,-,-,0.064,-,-
'47:35:36.688',0.048,-,-,0.048,-,-
'47:35:36.696',0.024,-,-,0.016,-,-
'47:35:36.704',0.008,-,-,0.000,-,-
'47:35:36.712',-0.016,-,-,-0.016,-,-
'47:35:36.720',-0.048,-,-,-0.032,-,-
'47:35:36.728',-0.072,-,-,-0.040,-,-
'47:35:36.736',-0.080,-,-,-0.048,-,-
'47:35:36.744',-0.088,-,-,-0.048,-,-
'47:35:36.752',-0.112,-,-,-0.048,-,-
'47:35:36.760',-0.128,-,-,-0.072,-,-
'47:35:36.768',-0.136,-,-,-0.136,-,-
'47:35:36.776',-0.088,-,-,-0.256,-,-
'47:35:36.784',-0.056,-,-,-0.368,-,-
'47:35:36.792',-0.040,-,-,-0.432,-,-
'47:35:36.800',-0.032,-,-,-0.352,-,-
'47:35:36.808',-0.032,-,-,-0.184,-,-
'47:35:36.816',-0.056,-,-,-0.032,-,-
'47:35:36.824',-0.088,-,-,0.040,-,-
'47:35:36.832',-0.168,-,-,0.008,-,-
'47:35:36.840',-0.216,-,-,-0.056,-,-
'47:35:36.848',-0.168,-,-,-0.072,-,-
'47:35:36.856',-0.096,-,-,-0.008,-,-
'47:35:36.864',-0.072,-,-,0.008,-,-
'47:35:36.872',-0.064,-,-,0.008,-,-
'47:35:36.880',-0.056,-,-,0.016,-,-
'47:35:36.888',-0.040,-,-,0.024,-,-
'47:35:36.896',-0.032,-,-,0.032,-,-
'47:35:36.904',-0.024,-,-,0.032,-,-
'47:35:36.912',-0.024,-,-,0.032,-,-
'47:35:36.920',-0.024,-,-,0.032,-,-
'47:35:36.928',-0.016,-,-,0.032,-,-
'47:35:36.936',-0.016,-,-,0.040,-,-
'47:35:36.944',-0.008,-,-,0.040,-,-
'47:35:36.952',0.000,-,-,0.048,-,-
'47:35:36.960',0.000,-,-,0.048,-,-
'47:35:36.968',0.008,-,-,0.056,-,-
'47:35:36.976',0.024,-,-,0.064,-,-
'47:35:36.984',0.032,-,-,0.064,-,-
'47:35:36.992',0.040,-,-,0.072,-,-
'47:35:37.000',0.056,-,-,0.088,-,-
'47:35:37.008',0.072,-,-,0.104,-,-
'47:35:37.016',0.096,-,-,0.120,-,-
'47:35:37.024',0.112,-,-,0.128,-,-
'47:35:37.032',0.136,-,-,0.144,-,-
'47:35:37.040',0.152,-,-,0.152,-,-
'47:35:37.048',0.176,-,-,0.160,-,-
'47:35:37.056',0.192,-,-,0.160,-,-
'47:35:37.064',0.200,-,-,0.168,-,-
'47:35:37.072',0.184,-,-,0.152,-,-
'47:35:37.080',0.160,-,-,0.120,-,-
'47:35:37.088',0.128,-,-,0.096,-,-
'47:35:37.096',0.096,-,-,0.072,-,-
'47:35:37.104',0.064,-,-,0.040,-,-
'47:35:37.112',0.024,-,-,0.024,-,-
'47:35:37.120',0.008,-,-,0.008,-,-
'47:35:37.128',-0.008,-,-,0.008,-,-
'47:35:37.136',-0.024,-,-,0.000,-,-
'47:35:37.144',-0.032,-,-,-0.008,-,-
'47:35:37.152',-0.040,-,-,-0.008,-,-
'47:35:37.160',-0.048,-,-,-0.016,-,-
'47:35:37.168',-0.040,-,-,-0.016,-,-
'47:35:37.176',-0.032,-,-,-0.008,-,-
'47:35:37.184',-0.032,-,-,-0.008,-,-
'47:35:37.192',-0.040,-,-,-0.008,-,-
'47:35:37.200',-0.032,-,-,0.000,-,-
'47:35:37.208',-0.024,-,-,0.000,-,-
'47:35:37.216',-0.024,-,-,0.000,-,-
'47:35:37.224',-0.016,-,-,0.000,-,-
'47:35:37.232',-0.016,-,-,0.000,-,-
'47:35:37.240',-0.016,-,-,0.000,-,-
'47:35:37.248',-0.016,-,-,0.008,-,-
'47:35:37.256',-0.008,-,-,0.008,-,-
'47:35:37.264',-0.008,-,-,0.008,-,-
'47:35:37.272',-0.008,-,-,0.008,-,-
'47:35:37.280',-0.016,-,-,0.000,-,-
'47:35:37.288',-0.016,-,-,0.000,-,-
'47:35:37.296',-0.016,-,-,0.000,-,-
'47:35:37.304',-0.008,-,-,0.000,-,-
'47:35:37.312',-0.008,-,-,0.000,-,-
'47:35:37.320',-0.008,-,-,0.000,-,-
'47:35:37.328',-0.008,-,-,0.000,-,-
'47:35:37.336',-0.008,-,-,0.000,-,-
'47:35:37.344',-0.008,-,-,0.000,-,-
'47:35:37.352',-0.008,-,-,0.000,-,-
'47:35:37.360',-0.008,-,-,0.000,-,-
'47:35:37.368',-0.008,-,-,0.000,-,-
'47:35:37.376',-0.008,-,-,0.000,-,-
'47:35:37.384',0.000,-,-,0.000,-,-
'47:35:37.392',0.000,-,-,0.000,-,-
'47:35:37.400',0.000,-,-,0.000,-,-
'47:35:37.408',-0.008,-,-,0.000,-,-
'47:35:37.416',0.000,-,-,0.000,-,-
'47:35:37.424',0.000,-,-,0.000,-,-
'47:35:37.432',0.000,-,-,0.000,-,-
'47:35:37.440',0.008,-,-,0.008,-,-
'47:35:37.448',0.024,-,-,0.024,-,-
'47:35:37.456',0.040,-,-,0.040,-,-
'47:35:37.464',0.056,-,-,0.040,-,-
'47:35:37.472',0.064,-,-,0.048,-,-
'47:35:37.480',0.080,-,-,0.064,-,-
'47:35:37.488',0.088,-,-,0.064,-,-
'47:35:37.496',0.072,-,-,0.048,-,-
'47:35:37.504',0.040,-,-,0.024,-,-
'47:35:37.512',0.024,-,-,0.000,-,-
'47:35:37.520',0.008,-,-,-0.016,-,-
'47:35:37.528',-0.024,-,-,-0.024,-,-
'47:35:37.536',-0.048,-,-,-0.040,-,-
'47:35:37.544',-0.064,-,-,-0.048,-,-
'47:35:37.552',-0.064,-,-,-0.048,-,-
'47:35:37.560',-0.072,-,-,-0.048,-,-
'47:35:37.568',-0.072,-,-,-0.056,-,-
'47:35:37.576',-0.072,-,-,-0.056,-,-
'47:35:37.584',-0.064,-,-,-0.056,-,-
'47:35:37.592',-0.064,-,-,-0.056,-,-
'47:35:37.600',-0.064,-,-,-0.056,-,-
'47:35:37.608',-0.064,-,-,-0.056,-,-
'47:35:37.616',-0.064,-,-,-0.056,-,-
'47:35:37.624',-0.064,-,-,-0.056,-,-
'47:35:37.632',-0.064,-,-,-0.056,-,-
'47:35:37.640',-0.048,-,-,-0.072,-,-
'47:35:37.648',0.032,-,-,-0.088,-,-
'47:35:37.656',0.232,-,-,-0.104,-,-
'47:35:37.664',0.544,-,-,-0.040,-,-
'47:35:37.672',0.776,-,-,0.144,-,-
'47:35:37.680',0.792,-,-,0.320,-,-
'47:35:37.688',0.552,-,-,0.384,-,-
'47:35:37.696',0.360,-,-,0.336,-,-
'47:35:37.704',0.192,-,-,0.232,-,-
'47:35:37.712',0.040,-,-,0.120,-,-
'47:35:37.720',-0.072,-,-,0.016,-,-
'47:35:37.728',-0.144,-,-,-0.048,-,-
'47:35:37.736',-0.152,-,-,-0.064,-,-
'47:35:37.744',-0.152,-,-,-0.064,-,-
'47:35:37.752',-0.152,-,-,-0.064,-,-
'47:35:37.760',-0.144,-,-,-0.064,-,-
'47:35:37.768',-0.144,-,-,-0.064,-,-
'47:35:37.776',-0.136,-,-,-0.064,-,-
'47:35:37.784',-0.136,-,-,-0.056,-,-
'47:35:37.792',-0.128,-,-,-0.056,-,-
'47:35:37.800',-0.128,-,-,-0.056,-,-
'47:35:37.808',-0.128,-,-,-0.056,-,-
'47:35:37.816',-0.120,-,-,-0.048,-,-
'47:35:37.824',-0.120,-,-,-0.048,-,-
'47:35:37.832',-0.120,-,-,-0.048,-,-
'47:35:37.840',-0.120,-,-,-0.048,-,-
'47:35:37.848',-0.120,-,-,-0.048,-,-
'47:35:37.856',-0.120,-,-,-0.048,-,-
'47:35:37.864',-0.120,-,-,-0.048,-,-
'47:35:37.872',-0.120,-,-,-0.048,-,-
'47:35:37.880',-0.120,-,-,-0.048,-,-
'47:35:37.888',-0.120,-,-,-0.056,-,-
'47:35:37.896',-0.120,-,-,-0.064,-,-
'47:35:37.904',-0.120,-,-,-0.064,-,-
'47:35:37.912',-0.120,-,-,-0.064,-,-
'47:35:37.920',-0.112,-,-,-0.064,-,-
'47:35:37.928',-0.104,-,-,-0.056,-,-
