'Elapsed time','II','AVL','V','MCL1','ABP','PAP'
'5:27:42.336',-0.008,-,0.192,-,39.200,-
'5:27:42.344',0.000,-,0.232,-,39.200,-
'5:27:42.352',0.024,-,0.280,-,38.400,-
'5:27:42.360',0.032,-,0.344,-,38.400,-
'5:27:42.368',0.024,-,0.384,-,38.400,-
'5:27:42.376',-0.048,-,0.456,-,37.600,-
'5:27:42.384',-0.216,-,0.496,-,37.600,-
'5:27:42.392',-0.376,-,0.560,-,37.600,-
'5:27:42.400',-0.432,-,0.608,-,37.600,-
'5:27:42.408',-0.432,-,0.672,-,37.600,-
'5:27:42.416',-0.368,-,0.736,-,37.600,-
'5:27:42.424',-0.272,-,0.776,-,36.800,-
'5:27:42.432',-0.168,-,0.840,-,36.800,-
'5:27:42.440',-0.072,-,0.912,-,36.800,-
'5:27:42.448',-0.032,-,0.952,-,36.800,-
'5:27:42.456',-0.008,-,1.016,-,36.000,-
'5:27:42.464',0.008,-,1.064,-,36.000,-
'5:27:42.472',0.024,-,1.128,-,36.000,-
'5:27:42.480',0.024,-,1.168,-,36.000,-
'5:27:42.488',0.024,-,1.216,-,36.000,-
'5:27:42.496',0.024,-,1.256,-,36.000,-
'5:27:42.504',0.032,-,1.304,-,36.000,-
'5:27:42.512',0.032,-,1.344,-,36.000,-
'5:27:42.520',0.032,-,1.368,-,36.000,-
'5:27:42.528',0.032,-,1.408,-,36.800,-
'5:27:42.536',0.048,-,1.432,-,38.400,-
'5:27:42.544',0.064,-,1.456,-,41.600,-
'5:27:42.552',0.064,-,1.496,-,45.600,-
'5:27:42.560',0.064,-,1.520,-,49.600,-
'5:27:42.568',0.064,-,1.536,-,52.800,-
'5:27:42.576',0.072,-,1.560,-,56.000,-
'5:27:42.584',0.072,-,1.560,-,57.600,-
'5:27:42.592',0.072,-,1.584,-,60.000,-
'5:27:42.600',0.072,-,1.584,-,61.600,-
'5:27:42.608',0.072,-,1.584,-,63.200,-
'5:27:42.616',0.072,-,1.584,-,64.800,-
'5:27:42.624',0.064,-,1.560,-,66.400,-
'5:27:42.632',0.064,-,1.536,-,67.200,-
'5:27:42.640',0.064,-,1.520,-,67.200,-
'5:27:42.648',0.048,-,1.472,-,67.200,-
'5:27:42.656',0.032,-,1.432,-,66.400,-
'5:27:42.664',0.032,-,1.384,-,65.600,-
'5:27:42.672',0.032,-,1.344,-,64.800,-
'5:27:42.680',0.048,-,1.280,-,64.000,-
'5:27:42.688',0.048,-,1.232,-,62.400,-
'5:27:42.696',0.048,-,1.168,-,60.800,-
'5:27:42.704',0.048,-,1.104,-,58.400,-
'5:27:42.712',0.048,-,1.040,-,56.800,-
'5:27:42.720',0.048,-,0.976,-,54.400,-
'5:27:42.728',0.032,-,0.912,-,52.800,-
'5:27:42.736',0.032,-,0.824,-,52.000,-
'5:27:42.744',0.032,-,0.760,-,51.200,-
'5:27:42.752',0.024,-,0.672,-,50.400,-
'5:27:42.760',0.008,-,0.608,-,49.600,-
'5:27:42.768',0.008,-,0.536,-,49.600,-
'5:27:42.776',0.000,-,0.456,-,49.600,-
'5:27:42.784',0.008,-,0.384,-,48.800,-
'5:27:42.792',0.008,-,0.304,-,48.800,-
'5:27:42.800',0.008,-,0.232,-,48.000,-
'5:27:42.808',0.008,-,0.152,-,48.000,-
'5:27:42.816',0.008,-,0.080,-,47.200,-
'5:27:42.824',0.024,-,0.016,-,47.200,-
'5:27:42.832',0.024,-,-0.040,-,47.200,-
'5:27:42.840',0.024,-,-0.128,-,47.200,-
'5:27:42.848',0.024,-,-0.192,-,47.200,-
'5:27:42.856',0.032,-,-0.256,-,47.200,-
'5:27:42.864',0.048,-,-0.304,-,46.400,-
'5:27:42.872',0.064,-,-0.368,-,46.400,-
'5:27:42.880',0.088,-,-0.408,-,46.400,-
'5:27:42.888',0.112,-,-0.456,-,46.400,-
'5:27:42.896',0.128,-,-0.496,-,46.400,-
'5:27:42.904',0.032,-,-0.536,-,46.400,-
'5:27:42.912',-0.112,-,-0.584,-,46.400,-
'5:27:42.920',-0.248,-,-0.608,-,46.400,-
'5:27:42.928',-0.312,-,-0.624,-,46.400,-
'5:27:42.936',-0.312,-,-0.648,-,46.400,-
'5:27:42.944',-0.256,-,-0.672,-,45.600,-
'5:27:42.952',-0.168,-,-0.688,-,45.600,-
'5:27:42.960',-0.064,-,-0.688,-,45.600,-
'5:27:42.968',0.008,-,-0.712,-,45.600,-
'5:27:42.976',0.048,-,-0.712,-,44.800,-
'5:27:42.984',0.088,-,-0.736,-,44.800,-
'5:27:42.992',0.128,-,-0.760,-,44.800,-
'5:27:43.000',0.144,-,-0.760,-,44.800,-
'5:27:43.008',0.128,-,-0.776,-,44.000,-
'5:27:43.016',0.104,-,-0.776,-,44.000,-
'5:27:43.024',0.088,-,-0.800,-,44.000,-
'5:27:43.032',0.072,-,-0.824,-,44.000,-
'5:27:43.040',0.072,-,-0.840,-,43.200,-
'5:27:43.048',0.072,-,-0.864,-,43.200,-
'5:27:43.056',0.072,-,-0.912,-,44.000,-
'5:27:43.064',0.072,-,-0.928,-,44.000,-
'5:27:43.072',0.072,-,-0.976,-,44.800,-
'5:27:43.080',0.088,-,-1.000,-,47.200,-
'5:27:43.088',0.088,-,-1.040,-,49.600,-
'5:27:43.096',0.088,-,-1.080,-,52.800,-
'5:27:43.104',0.088,-,-1.104,-,55.200,-
'5:27:43.112',0.088,-,-1.152,-,57.600,-
'5:27:43.120',0.088,-,-1.192,-,59.200,-
'5:27:43.128',0.072,-,-1.232,-,60.800,-
'5:27:43.136',0.072,-,-1.256,-,62.400,-
'5:27:43.144',0.064,-,-1.304,-,64.000,-
'5:27:43.152',0.048,-,-1.344,-,64.800,-
'5:27:43.160',0.032,-,-1.368,-,65.600,-
'5:27:43.168',0.024,-,-1.408,-,66.400,-
'5:27:43.176',0.000,-,-1.432,-,66.400,-
'5:27:43.184',-0.008,-,-1.456,-,66.400,-
'5:27:43.192',-0.008,-,-1.472,-,65.600,-
'5:27:43.200',-0.008,-,-1.496,-,64.000,-
'5:27:43.208',-0.008,-,-1.520,-,62.400,-
'5:27:43.216',-0.008,-,-1.536,-,60.800,-
'5:27:43.224',-0.008,-,-1.560,-,59.200,-
'5:27:43.232',-0.008,-,-1.560,-,57.600,-
'5:27:43.240',-0.024,-,-1.584,-,56.000,-
'5:27:43.248',-0.024,-,-1.608,-,53.600,-
'5:27:43.256',-0.032,-,-1.624,-,52.800,-
'5:27:43.264',-0.032,-,-1.648,-,51.200,-
'5:27:43.272',-0.032,-,-1.672,-,50.400,-
'5:27:43.280',-0.032,-,-1.688,-,49.600,-
'5:27:43.288',-0.032,-,-1.712,-,48.800,-
'5:27:43.296',-0.048,-,-1.736,-,48.000,-
'5:27:43.304',-0.064,-,-1.760,-,48.000,-
'5:27:43.312',-0.064,-,-1.776,-,47.200,-
'5:27:43.320',-0.064,-,-1.800,-,46.400,-
'5:27:43.328',-0.064,-,-1.824,-,46.400,-
'5:27:43.336',-0.072,-,-1.824,-,45.600,-
'5:27:43.344',-0.088,-,-1.840,-,45.600,-
'5:27:43.352',-0.088,-,-1.864,-,45.600,-
'5:27:43.360',-0.088,-,-1.888,-,45.600,-
'5:27:43.368',-0.072,-,-1.912,-,45.600,-
'5:27:43.376',-0.064,-,-1.928,-,44.800,-
'5:27:43.384',-0.064,-,-1.952,-,44.800,-
'5:27:43.392',-0.048,-,-1.976,-,44.800,-
'5:27:43.400',-0.032,-,-2.000,-,44.800,-
'5:27:43.408',-0.008,-,-2.016,-,44.800,-
'5:27:43.416',-0.008,-,-2.064,-,44.800,-
'5:27:43.424',-0.024,-,-2.080,-,44.800,-
'5:27:43.432',-0.128,-,-2.104,-,44.800,-
'5:27:43.440',-0.288,-,-2.152,-,44.800,-
'5:27:43.448',-0.392,-,-2.168,-,44.000,-
'5:27:43.456',-0.400,-,-2.192,-,44.000,-
'5:27:43.464',-0.376,-,-2.216,-,44.000,-
'5:27:43.472',-0.328,-,-2.232,-,44.000,-
'5:27:43.480',-0.232,-,-2.232,-,44.000,-
'5:27:43.488',-0.144,-,-2.256,-,44.000,-
'5:27:43.496',-0.088,-,-2.256,-,44.000,-
'5:27:43.504',-0.048,-,-2.280,-,43.200,-
'5:27:43.512',-0.024,-,-2.280,-,43.200,-
'5:27:43.520',0.000,-,-2.280,-,43.200,-
'5:27:43.528',0.000,-,-2.280,-,42.400,-
'5:27:43.536',0.008,-,-2.280,-,42.400,-
'5:27:43.544',0.008,-,-2.280,-,42.400,-
'5:27:43.552',0.024,-,-2.280,-,42.400,-
'5:27:43.560',0.032,-,-2.280,-,42.400,-
'5:27:43.568',0.064,-,-2.280,-,42.400,-
'5:27:43.576',0.064,-,-2.280,-,42.400,-
'5:27:43.584',0.072,-,-2.280,-,43.200,-
'5:27:43.592',0.072,-,-2.304,-,44.000,-
'5:27:43.600',0.088,-,-2.320,-,46.400,-
'5:27:43.608',0.088,-,-2.320,-,49.600,-
'5:27:43.616',0.088,-,-2.344,-,53.600,-
'5:27:43.624',0.088,-,-2.344,-,56.800,-
'5:27:43.632',0.088,-,-2.344,-,59.200,-
'5:27:43.640',0.088,-,-2.368,-,61.600,-
'5:27:43.648',0.104,-,-2.368,-,63.200,-
'5:27:43.656',0.104,-,-2.384,-,64.800,-
'5:27:43.664',0.104,-,-2.384,-,66.400,-
'5:27:43.672',0.088,-,-2.408,-,68.000,-
'5:27:43.680',0.072,-,-2.408,-,68.800,-
'5:27:43.688',0.064,-,-2.432,-,69.600,-
'5:27:43.696',0.048,-,-2.432,-,69.600,-
'5:27:43.704',0.024,-,-2.456,-,69.600,-
'5:27:43.712',0.024,-,-2.456,-,69.600,-
'5:27:43.720',0.024,-,-2.472,-,68.800,-
'5:27:43.728',0.032,-,-2.472,-,67.200,-
'5:27:43.736',0.024,-,-2.472,-,65.600,-
'5:27:43.744',0.024,-,-2.496,-,64.000,-
'5:27:43.752',0.024,-,-2.496,-,61.600,-
'5:27:43.760',0.008,-,-2.496,-,60.000,-
'5:27:43.768',0.008,-,-2.496,-,57.600,-
'5:27:43.776',0.008,-,-2.472,-,56.000,-
'5:27:43.784',0.008,-,-2.472,-,54.400,-
'5:27:43.792',0.008,-,-2.472,-,52.800,-
'5:27:43.800',0.000,-,-2.456,-,51.200,-
'5:27:43.808',0.000,-,-2.456,-,50.400,-
'5:27:43.816',0.000,-,-2.456,-,49.600,-
'5:27:43.824',0.000,-,-2.432,-,49.600,-
'5:27:43.832',0.000,-,-2.432,-,48.800,-
'5:27:43.840',0.000,-,-2.408,-,48.000,-
'5:27:43.848',0.000,-,-2.408,-,48.000,-
'5:27:43.856',0.000,-,-2.408,-,47.200,-
'5:27:43.864',0.000,-,-2.408,-,47.200,-
'5:27:43.872',0.008,-,-2.408,-,46.400,-
'5:27:43.880',0.008,-,-2.408,-,46.400,-
'5:27:43.888',0.008,-,-2.408,-,46.400,-
'5:27:43.896',0.008,-,-2.432,-,46.400,-
'5:27:43.904',0.008,-,-2.432,-,46.400,-
'5:27:43.912',0.024,-,-2.432,-,46.400,-
'5:27:43.920',0.048,-,-2.432,-,45.600,-
'5:27:43.928',0.064,-,-2.432,-,45.600,-
'5:27:43.936',0.064,-,-2.432,-,45.600,-
'5:27:43.944',0.032,-,-2.432,-,45.600,-
'5:27:43.952',-0.072,-,-2.432,-,45.600,-
'5:27:43.960',-0.232,-,-2.432,-,45.600,-
'5:27:43.968',-0.336,-,-2.432,-,45.600,-
'5:27:43.976',-0.352,-,-2.432,-,45.600,-
'5:27:43.984',-0.336,-,-2.408,-,45.600,-
'5:27:43.992',-0.272,-,-2.408,-,45.600,-
'5:27:44.000',-0.184,-,-2.408,-,45.600,-
'5:27:44.008',-0.104,-,-2.408,-,44.800,-
'5:27:44.016',-0.032,-,-2.384,-,44.800,-
'5:27:44.024',0.000,-,-2.384,-,44.800,-
'5:27:44.032',0.024,-,-2.384,-,44.000,-
'5:27:44.040',0.032,-,-2.384,-,44.000,-
'5:27:44.048',0.048,-,-2.384,-,44.000,-
'5:27:44.056',0.048,-,-2.384,-,44.000,-
'5:27:44.064',0.048,-,-2.384,-,43.200,-
'5:27:44.072',0.064,-,-2.384,-,43.200,-
'5:27:44.080',0.064,-,-2.384,-,43.200,-
'5:27:44.088',0.064,-,-2.384,-,43.200,-
'5:27:44.096',0.064,-,-2.408,-,43.200,-
'5:27:44.104',0.072,-,-2.408,-,43.200,-
'5:27:44.112',0.072,-,-2.408,-,44.000,-
'5:27:44.120',0.072,-,-2.408,-,45.600,-
'5:27:44.128',0.072,-,-2.408,-,48.000,-
'5:27:44.136',0.072,-,-2.408,-,51.200,-
'5:27:44.144',0.072,-,-2.408,-,54.400,-
'5:27:44.152',0.072,-,-2.408,-,57.600,-
'5:27:44.160',0.088,-,-2.384,-,59.200,-
'5:27:44.168',0.104,-,-2.384,-,61.600,-
'5:27:44.176',0.104,-,-2.384,-,63.200,-
'5:27:44.184',0.088,-,-2.368,-,64.000,-
'5:27:44.192',0.088,-,-2.344,-,65.600,-
'5:27:44.200',0.064,-,-2.344,-,66.400,-
'5:27:44.208',0.048,-,-2.320,-,67.200,-
'5:27:44.216',0.032,-,-2.304,-,67.200,-
'5:27:44.224',0.024,-,-2.280,-,67.200,-
'5:27:44.232',0.000,-,-2.280,-,66.400,-
'5:27:44.240',0.000,-,-2.256,-,65.600,-
'5:27:44.248',0.000,-,-2.232,-,64.800,-
'5:27:44.256',0.000,-,-2.232,-,63.200,-
'5:27:44.264',0.000,-,-2.216,-,61.600,-
'5:27:44.272',0.000,-,-2.192,-,60.000,-
'5:27:44.280',0.000,-,-2.192,-,58.400,-
'5:27:44.288',0.000,-,-2.168,-,56.000,-
'5:27:44.296',0.000,-,-2.168,-,54.400,-
'5:27:44.304',0.000,-,-2.168,-,52.800,-
'5:27:44.312',0.008,-,-2.168,-,51.200,-
'5:27:44.320',0.008,-,-2.168,-,50.400,-
'5:27:44.328',0.024,-,-2.168,-,49.600,-
'5:27:44.336',0.032,-,-2.168,-,48.800,-
'5:27:44.344',0.000,-,-2.168,-,48.800,-
'5:27:44.352',-0.144,-,-2.192,-,48.000,-
'5:27:44.360',-0.328,-,-2.192,-,47.200,-
'5:27:44.368',-0.480,-,-2.192,-,47.200,-
'5:27:44.376',-0.592,-,-2.192,-,46.400,-
'5:27:44.384',-0.656,-,-2.216,-,46.400,-
'5:27:44.392',-0.696,-,-2.216,-,45.600,-
'5:27:44.400',-0.656,-,-2.216,-,45.600,-
'5:27:44.408',-0.592,-,-2.216,-,45.600,-
'5:27:44.416',-0.536,-,-2.232,-,45.600,-
'5:27:44.424',-0.472,-,-2.232,-,45.600,-
'5:27:44.432',-0.336,-,-2.232,-,44.800,-
'5:27:44.440',-0.168,-,-2.232,-,44.800,-
'5:27:44.448',0.000,-,-2.232,-,44.800,-
'5:27:44.456',0.128,-,-2.232,-,44.800,-
'5:27:44.464',0.192,-,-2.256,-,44.800,-
'5:27:44.472',0.216,-,-2.256,-,44.800,-
'5:27:44.480',0.232,-,-2.280,-,44.800,-
'5:27:44.488',0.232,-,-2.280,-,44.800,-
'5:27:44.496',0.248,-,-2.280,-,44.800,-
'5:27:44.504',0.256,-,-2.280,-,44.800,-
'5:27:44.512',0.272,-,-2.304,-,45.600,-
'5:27:44.520',0.296,-,-2.304,-,45.600,-
'5:27:44.528',0.296,-,-2.304,-,47.200,-
'5:27:44.536',0.312,-,-2.304,-,48.800,-
'5:27:44.544',0.328,-,-2.304,-,51.200,-
'5:27:44.552',0.336,-,-2.304,-,53.600,-
'5:27:44.560',0.336,-,-2.304,-,56.000,-
'5:27:44.568',0.336,-,-2.304,-,58.400,-
'5:27:44.576',0.328,-,-2.304,-,60.000,-
'5:27:44.584',0.328,-,-2.304,-,60.800,-
'5:27:44.592',0.328,-,-2.304,-,62.400,-
'5:27:44.600',0.296,-,-2.304,-,63.200,-
'5:27:44.608',0.288,-,-2.280,-,63.200,-
'5:27:44.616',0.272,-,-2.280,-,64.000,-
'5:27:44.624',0.248,-,-2.280,-,64.000,-
'5:27:44.632',0.232,-,-2.304,-,63.200,-
'5:27:44.640',0.192,-,-2.304,-,62.400,-
'5:27:44.648',0.168,-,-2.304,-,61.600,-
'5:27:44.656',0.144,-,-2.320,-,60.800,-
'5:27:44.664',0.104,-,-2.320,-,59.200,-
'5:27:44.672',0.072,-,-2.344,-,57.600,-
'5:27:44.680',0.048,-,-2.368,-,56.000,-
'5:27:44.688',0.048,-,-2.384,-,54.400,-
'5:27:44.696',0.048,-,-2.384,-,52.000,-
'5:27:44.704',0.032,-,-2.408,-,51.200,-
'5:27:44.712',0.024,-,-2.432,-,49.600,-
'5:27:44.720',0.008,-,-2.472,-,48.800,-
'5:27:44.728',0.008,-,-2.496,-,47.200,-
'5:27:44.736',0.008,-,-2.536,-,46.400,-
'5:27:44.744',0.008,-,-2.584,-,45.600,-
'5:27:44.752',0.008,-,-2.608,-,44.800,-
'5:27:44.760',0.032,-,-2.648,-,44.000,-
'5:27:44.768',0.024,-,-2.688,-,43.200,-
'5:27:44.776',-0.072,-,-2.736,-,43.200,-
'5:27:44.784',-0.216,-,-,-,42.400,-
'5:27:44.792',-0.376,-,-,-,42.400,-
'5:27:44.800',-0.512,-,-,-,41.600,-
'5:27:44.808',-0.600,-,-,-,41.600,-
'5:27:44.816',-0.624,-,-,-,41.600,-
'5:27:44.824',-0.640,-,-,-,41.600,-
'5:27:44.832',-0.640,-,-,-,40.800,-
'5:27:44.840',-0.592,-,-,-,40.800,-
'5:27:44.848',-0.480,-,-,-,40.800,-
'5:27:44.856',-0.368,-,-,-,40.800,-
'5:27:44.864',-0.216,-,-,-,40.000,-
'5:27:44.872',-0.072,-,-,-,40.000,-
'5:27:44.880',0.032,-,-,-,40.000,-
'5:27:44.888',0.128,-,-2.760,-,40.000,-
'5:27:44.896',0.168,-,-2.712,-,40.000,-
'5:27:44.904',0.192,-,-2.672,-,40.000,-
'5:27:44.912',0.192,-,-2.624,-,40.000,-
'5:27:44.920',0.208,-,-2.584,-,40.000,-
'5:27:44.928',0.208,-,-2.536,-,39.200,-
'5:27:44.936',0.216,-,-2.496,-,39.200,-
'5:27:44.944',0.232,-,-2.432,-,40.000,-
'5:27:44.952',0.248,-,-2.384,-,40.000,-
'5:27:44.960',0.248,-,-2.320,-,41.600,-
'5:27:44.968',0.256,-,-2.280,-,44.000,-
'5:27:44.976',0.256,-,-2.232,-,46.400,-
'5:27:44.984',0.248,-,-2.168,-,49.600,-
'5:27:44.992',0.248,-,-2.128,-,52.000,-
'5:27:45.000',0.232,-,-2.064,-,53.600,-
'5:27:45.008',0.216,-,-2.000,-,55.200,-
'5:27:45.016',0.208,-,-1.952,-,56.800,-
'5:27:45.024',0.208,-,-1.888,-,57.600,-
'5:27:45.032',0.208,-,-1.840,-,58.400,-
'5:27:45.040',0.192,-,-1.776,-,59.200,-
'5:27:45.048',0.168,-,-1.712,-,60.000,-
'5:27:45.056',0.144,-,-1.672,-,60.000,-
'5:27:45.064',0.112,-,-1.608,-,59.200,-
'5:27:45.072',0.072,-,-1.560,-,59.200,-
'5:27:45.080',0.032,-,-1.496,-,58.400,-
'5:27:45.088',0.024,-,-1.456,-,57.600,-
'5:27:45.096',0.000,-,-1.384,-,56.000,-
'5:27:45.104',0.000,-,-1.344,-,54.400,-
'5:27:45.112',-0.008,-,-1.304,-,52.800,-
'5:27:45.120',-0.024,-,-1.232,-,51.200,-
'5:27:45.128',-0.024,-,-1.192,-,49.600,-
'5:27:45.136',-0.032,-,-1.152,-,48.000,-
'5:27:45.144',-0.032,-,-1.080,-,46.400,-
'5:27:45.152',-0.024,-,-1.040,-,45.600,-
'5:27:45.160',-0.024,-,-1.000,-,44.800,-
'5:27:45.168',-0.032,-,-0.952,-,44.800,-
'5:27:45.176',-0.032,-,-0.912,-,44.000,-
'5:27:45.184',-0.024,-,-0.864,-,43.200,-
'5:27:45.192',-0.024,-,-0.840,-,43.200,-
'5:27:45.200',-0.024,-,-0.800,-,42.400,-
'5:27:45.208',-0.024,-,-0.776,-,41.600,-
'5:27:45.216',-0.024,-,-0.736,-,41.600,-
'5:27:45.224',-0.024,-,-0.712,-,41.600,-
'5:27:45.232',-0.024,-,-0.672,-,40.800,-
'5:27:45.240',-0.032,-,-0.648,-,40.800,-
'5:27:45.248',-0.032,-,-0.608,-,40.800,-
'5:27:45.256',-0.048,-,-0.560,-,40.800,-
'5:27:45.264',-0.048,-,-0.536,-,40.800,-
'5:27:45.272',-0.064,-,-0.496,-,40.800,-
'5:27:45.280',-0.072,-,-0.456,-,40.800,-
'5:27:45.288',-0.064,-,-0.408,-,40.800,-
'5:27:45.296',-0.048,-,-0.368,-,40.800,-
'5:27:45.304',-0.032,-,-0.320,-,40.800,-
'5:27:45.312',-0.032,-,-0.280,-,40.800,-
'5:27:45.320',-0.032,-,-0.232,-,40.800,-
'5:27:45.328',-0.032,-,-0.192,-,40.800,-
'5:27:45.336',-0.032,-,-0.152,-,40.000,-
'5:27:45.344',-0.032,-,-0.104,-,40.000,-
'5:27:45.352',-0.032,-,-0.064,-,40.000,-
'5:27:45.360',-0.032,-,-0.016,-,40.000,-
'5:27:45.368',-0.048,-,0.016,-,39.200,-
'5:27:45.376',-0.048,-,0.064,-,39.200,-
'5:27:45.384',-0.048,-,0.104,-,39.200,-
'5:27:45.392',-0.048,-,0.168,-,39.200,-
'5:27:45.400',-0.048,-,0.216,-,39.200,-
'5:27:45.408',-0.032,-,0.256,-,39.200,-
'5:27:45.416',-0.032,-,0.320,-,38.400,-
'5:27:45.424',-0.032,-,0.368,-,38.400,-
'5:27:45.432',-0.032,-,0.408,-,38.400,-
'5:27:45.440',-0.024,-,0.456,-,38.400,-
'5:27:45.448',-0.024,-,0.496,-,38.400,-
'5:27:45.456',-0.024,-,0.536,-,37.600,-
'5:27:45.464',-0.008,-,0.584,-,37.600,-
'5:27:45.472',0.000,-,0.608,-,37.600,-
'5:27:45.480',0.024,-,0.648,-,37.600,-
'5:27:45.488',0.048,-,0.688,-,36.800,-
'5:27:45.496',0.064,-,0.712,-,36.800,-
'5:27:45.504',0.072,-,0.760,-,36.800,-
'5:27:45.512',-0.048,-,0.776,-,36.800,-
'5:27:45.520',-0.248,-,0.800,-,36.800,-
'5:27:45.528',-0.376,-,0.824,-,36.800,-
'5:27:45.536',-0.440,-,0.840,-,36.800,-
'5:27:45.544',-0.440,-,0.864,-,36.000,-
'5:27:45.552',-0.336,-,0.888,-,36.000,-
'5:27:45.560',-0.216,-,0.912,-,36.000,-
'5:27:45.568',-0.112,-,0.928,-,36.000,-
'5:27:45.576',-0.048,-,0.928,-,36.000,-
'5:27:45.584',-0.008,-,0.952,-,36.000,-
'5:27:45.592',0.008,-,0.952,-,36.000,-
'5:27:45.600',0.032,-,0.976,-,36.000,-
'5:27:45.608',0.032,-,0.976,-,36.000,-
'5:27:45.616',0.032,-,0.976,-,36.000,-
'5:27:45.624',0.032,-,0.976,-,36.000,-
'5:27:45.632',0.032,-,1.000,-,36.000,-
'5:27:45.640',0.032,-,1.000,-,36.000,-
'5:27:45.648',0.048,-,0.976,-,36.000,-
'5:27:45.656',0.048,-,0.976,-,36.000,-
'5:27:45.664',0.048,-,0.976,-,37.600,-
'5:27:45.672',0.064,-,0.976,-,40.000,-
'5:27:45.680',0.064,-,0.976,-,44.000,-
'5:27:45.688',0.064,-,0.952,-,48.800,-
'5:27:45.696',0.072,-,0.952,-,52.800,-
'5:27:45.704',0.072,-,0.952,-,56.000,-
'5:27:45.712',0.088,-,0.928,-,58.400,-
'5:27:45.720',0.088,-,0.928,-,60.800,-
'5:27:45.728',0.088,-,0.912,-,63.200,-
'5:27:45.736',0.088,-,0.888,-,65.600,-
'5:27:45.744',0.104,-,0.888,-,67.200,-
'5:27:45.752',0.104,-,0.864,-,68.800,-
'5:27:45.760',0.088,-,0.840,-,69.600,-
'5:27:45.768',0.072,-,0.840,-,70.400,-
'5:27:45.776',0.064,-,0.824,-,71.200,-
'5:27:45.784',0.048,-,0.800,-,70.400,-
'5:27:45.792',0.024,-,0.800,-,70.400,-
'5:27:45.800',0.008,-,0.776,-,69.600,-
'5:27:45.808',0.000,-,0.760,-,68.800,-
'5:27:45.816',0.008,-,0.736,-,67.200,-
'5:27:45.824',0.008,-,0.712,-,64.800,-
'5:27:45.832',0.024,-,0.688,-,63.200,-
'5:27:45.840',0.032,-,0.648,-,60.800,-
'5:27:45.848',0.032,-,0.624,-,58.400,-
'5:27:45.856',0.024,-,0.608,-,56.800,-
'5:27:45.864',0.024,-,0.560,-,55.200,-
'5:27:45.872',0.008,-,0.536,-,53.600,-
'5:27:45.880',0.008,-,0.496,-,52.000,-
'5:27:45.888',0.008,-,0.456,-,51.200,-
'5:27:45.896',0.008,-,0.432,-,50.400,-
'5:27:45.904',0.008,-,0.384,-,50.400,-
'5:27:45.912',0.008,-,0.344,-,49.600,-
'5:27:45.920',0.008,-,0.320,-,48.800,-
'5:27:45.928',0.000,-,0.280,-,48.800,-
'5:27:45.936',0.000,-,0.256,-,48.000,-
'5:27:45.944',0.000,-,0.232,-,48.000,-
'5:27:45.952',0.000,-,0.216,-,47.200,-
'5:27:45.960',0.008,-,0.168,-,47.200,-
'5:27:45.968',0.008,-,0.152,-,46.400,-
'5:27:45.976',0.008,-,0.128,-,46.400,-
'5:27:45.984',0.008,-,0.104,-,46.400,-
'5:27:45.992',0.024,-,0.080,-,46.400,-
'5:27:46.000',0.032,-,0.080,-,46.400,-
'5:27:46.008',0.048,-,0.064,-,46.400,-
'5:27:46.016',0.064,-,0.040,-,46.400,-
'5:27:46.024',0.072,-,0.040,-,46.400,-
