'Elapsed time','II','III','AVR','AVF','ABP','PAP'
'47:38:41.464',0.008,-,-,0.016,-,-
'47:38:41.472',0.008,-,-,0.016,-,-
'47:38:41.480',0.008,-,-,0.016,-,-
'47:38:41.488',0.008,-,-,0.016,-,-
'47:38:41.496',0.008,-,-,0.016,-,-
'47:38:41.504',0.008,-,-,0.016,-,-
'47:38:41.512',0.008,-,-,0.016,-,-
'47:38:41.520',0.008,-,-,0.016,-,-
'47:38:41.528',0.008,-,-,0.008,-,-
'47:38:41.536',0.008,-,-,0.008,-,-
'47:38:41.544',0.008,-,-,0.008,-,-
'47:38:41.552',0.008,-,-,-0.016,-,-
'47:38:41.560',-0.008,-,-,-0.064,-,-
'47:38:41.568',-0.048,-,-,-0.152,-,-
'47:38:41.576',-0.128,-,-,-0.280,-,-
'47:38:41.584',-0.272,-,-,-0.488,-,-
'47:38:41.592',-0.456,-,-,-0.712,-,-
'47:38:41.600',-0.576,-,-,-0.832,-,-
'47:38:41.608',-0.640,-,-,-0.832,-,-
'47:38:41.616',-0.712,-,-,-0.720,-,-
'47:38:41.624',-0.728,-,-,-0.600,-,-
'47:38:41.632',-0.584,-,-,-0.432,-,-
'47:38:41.640',-0.384,-,-,-0.232,-,-
'47:38:41.648',-0.256,-,-,-0.096,-,-
'47:38:41.656',-0.240,-,-,-0.072,-,-
'47:38:41.664',-0.240,-,-,-0.096,-,-
'47:38:41.672',-0.160,-,-,-0.072,-,-
'47:38:41.680',-0.040,-,-,0.008,-,-
'47:38:41.688',0.072,-,-,0.096,-,-
'47:38:41.696',0.136,-,-,0.160,-,-
'47:38:41.704',0.160,-,-,0.192,-,-
'47:38:41.712',0.168,-,-,0.208,-,-
'47:38:41.720',0.184,-,-,0.216,-,-
'47:38:41.728',0.192,-,-,0.224,-,-
'47:38:41.736',0.200,-,-,0.232,-,-
'47:38:41.744',0.208,-,-,0.240,-,-
'47:38:41.752',0.224,-,-,0.248,-,-
'47:38:41.760',0.240,-,-,0.256,-,-
'47:38:41.768',0.256,-,-,0.272,-,-
'47:38:41.776',0.280,-,-,0.296,-,-
'47:38:41.784',0.312,-,-,0.320,-,-
'47:38:41.792',0.344,-,-,0.344,-,-
'47:38:41.800',0.376,-,-,0.376,-,-
'47:38:41.808',0.416,-,-,0.408,-,-
'47:38:41.816',0.464,-,-,0.440,-,-
'47:38:41.824',0.504,-,-,0.464,-,-
'47:38:41.832',0.544,-,-,0.488,-,-
'47:38:41.840',0.568,-,-,0.496,-,-
'47:38:41.848',0.600,-,-,0.504,-,-
'47:38:41.856',0.600,-,-,0.488,-,-
'47:38:41.864',0.584,-,-,0.456,-,-
'47:38:41.872',0.544,-,-,0.408,-,-
'47:38:41.880',0.496,-,-,0.360,-,-
'47:38:41.888',0.440,-,-,0.312,-,-
'47:38:41.896',0.368,-,-,0.256,-,-
'47:38:41.904',0.288,-,-,0.200,-,-
'47:38:41.912',0.216,-,-,0.144,-,-
'47:38:41.920',0.136,-,-,0.096,-,-
'47:38:41.928',0.072,-,-,0.048,-,-
'47:38:41.936',0.024,-,-,0.024,-,-
'47:38:41.944',0.000,-,-,0.000,-,-
'47:38:41.952',-0.032,-,-,-0.016,-,-
'47:38:41.960',-0.048,-,-,-0.024,-,-
'47:38:41.968',-0.064,-,-,-0.032,-,-
'47:38:41.976',-0.072,-,-,-0.040,-,-
'47:38:41.984',-0.072,-,-,-0.040,-,-
'47:38:41.992',-0.064,-,-,-0.040,-,-
'47:38:42.000',-0.072,-,-,-0.048,-,-
'47:38:42.008',-0.072,-,-,-0.048,-,-
'47:38:42.016',-0.064,-,-,-0.040,-,-
'47:38:42.024',-0.064,-,-,-0.040,-,-
'47:38:42.032',-0.064,-,-,-0.048,-,-
'47:38:42.040',-0.064,-,-,-0.048,-,-
'47:38:42.048',-0.064,-,-,-0.048,-,-
'47:38:42.056',-0.064,-,-,-0.048,-,-
'47:38:42.064',-0.064,-,-,-0.048,-,-
'47:38:42.072',-0.064,-,-,-0.048,-,-
'47:38:42.080',-0.064,-,-,-0.048,-,-
'47:38:42.088',-0.064,-,-,-0.048,-,-
'47:38:42.096',-0.064,-,-,-0.048,-,-
'47:38:42.104',-0.064,-,-,-0.048,-,-
'47:38:42.112',-0.064,-,-,-0.048,-,-
'47:38:42.120',-0.064,-,-,-0.048,-,-
'47:38:42.128',-0.064,-,-,-0.048,-,-
'47:38:42.136',-0.064,-,-,-0.048,-,-
'47:38:42.144',-0.064,-,-,-0.048,-,-
'47:38:42.152',-0.064,-,-,-0.048,-,-
'47:38:42.160',-0.064,-,-,-0.048,-,-
'47:38:42.168',-0.064,-,-,-0.048,-,-
'47:38:42.176',-0.064,-,-,-0.048,-,-
'47:38:42.184',-0.064,-,-,-0.048,-,-
'47:38:42.192',-0.056,-,-,-0.048,-,-
'47:38:42.200',-0.056,-,-,-0.040,-,-
'47:38:42.208',-0.064,-,-,-0.040,-,-
'47:38:42.216',-0.064,-,-,-0.048,-,-
'47:38:42.224',-0.064,-,-,-0.048,-,-
'47:38:42.232',-0.056,-,-,-0.048,-,-
'47:38:42.240',-0.056,-,-,-0.048,-,-
'47:38:42.248',-0.056,-,-,-0.048,-,-
'47:38:42.256',-0.048,-,-,-0.048,-,-
'47:38:42.264',-0.048,-,-,-0.048,-,-
'47:38:42.272',-0.048,-,-,-0.048,-,-
'47:38:42.280',-0.040,-,-,-0.040,-,-
'47:38:42.288',-0.040,-,-,-0.040,-,-
'47:38:42.296',-0.040,-,-,-0.040,-,-
'47:38:42.304',-0.040,-,-,-0.040,-,-
'47:38:42.312',-0.040,-,-,-0.040,-,-
'47:38:42.320',-0.040,-,-,-0.040,-,-
'47:38:42.328',-0.040,-,-,-0.040,-,-
'47:38:42.336',-0.040,-,-,-0.040,-,-
'47:38:42.344',-0.032,-,-,-0.040,-,-
'47:38:42.352',-0.032,-,-,-0.040,-,-
'47:38:42.360',-0.032,-,-,-0.032,-,-
'47:38:42.368',-0.032,-,-,-0.032,-,-
'47:38:42.376',-0.032,-,-,-0.032,-,-
'47:38:42.384',-0.032,-,-,-0.032,-,-
'47:38:42.392',-0.032,-,-,-0.032,-,-
'47:38:42.400',-0.032,-,-,-0.032,-,-
'47:38:42.408',-0.032,-,-,-0.032,-,-
'47:38:42.416',-0.024,-,-,-0.024,-,-
'47:38:42.424',-0.016,-,-,-0.016,-,-
'47:38:42.432',0.000,-,-,-0.008,-,-
'47:38:42.440',0.024,-,-,0.008,-,-
'47:38:42.448',0.032,-,-,0.016,-,-
'47:38:42.456',0.048,-,-,0.024,-,-
'47:38:42.464',0.064,-,-,0.032,-,-
'47:38:42.472',0.080,-,-,0.040,-,-
'47:38:42.480',0.072,-,-,0.032,-,-
'47:38:42.488',0.048,-,-,0.008,-,-
'47:38:42.496',0.024,-,-,-0.008,-,-
'47:38:42.504',0.008,-,-,-0.024,-,-
'47:38:42.512',-0.016,-,-,-0.040,-,-
'47:38:42.520',-0.048,-,-,-0.048,-,-
'47:38:42.528',-0.064,-,-,-0.056,-,-
'47:38:42.536',-0.072,-,-,-0.064,-,-
'47:38:42.544',-0.080,-,-,-0.064,-,-
'47:38:42.552',-0.080,-,-,-0.064,-,-
'47:38:42.560',-0.088,-,-,-0.064,-,-
'47:38:42.568',-0.088,-,-,-0.072,-,-
'47:38:42.576',-0.080,-,-,-0.064,-,-
'47:38:42.584',-0.080,-,-,-0.064,-,-
'47:38:42.592',-0.080,-,-,-0.064,-,-
'47:38:42.600',-0.080,-,-,-0.064,-,-
'47:38:42.608',-0.080,-,-,-0.064,-,-
'47:38:42.616',-0.072,-,-,-0.064,-,-
'47:38:42.624',-0.056,-,-,-0.064,-,-
'47:38:42.632',-0.008,-,-,-0.088,-,-
'47:38:42.640',0.152,-,-,-0.104,-,-
'47:38:42.648',0.440,-,-,-0.080,-,-
'47:38:42.656',0.720,-,-,0.056,-,-
'47:38:42.664',0.784,-,-,0.224,-,-
'47:38:42.672',0.600,-,-,0.336,-,-
'47:38:42.680',0.408,-,-,0.344,-,-
'47:38:42.688',0.216,-,-,0.248,-,-
'47:38:42.696',0.064,-,-,0.136,-,-
'47:38:42.704',-0.056,-,-,0.032,-,-
'47:38:42.712',-0.136,-,-,-0.048,-,-
'47:38:42.720',-0.160,-,-,-0.064,-,-
'47:38:42.728',-0.160,-,-,-0.064,-,-
'47:38:42.736',-0.152,-,-,-0.064,-,-
'47:38:42.744',-0.152,-,-,-0.064,-,-
'47:38:42.752',-0.152,-,-,-0.064,-,-
'47:38:42.760',-0.144,-,-,-0.064,-,-
'47:38:42.768',-0.144,-,-,-0.064,-,-
'47:38:42.776',-0.152,-,-,-0.064,-,-
'47:38:42.784',-0.144,-,-,-0.064,-,-
'47:38:42.792',-0.136,-,-,-0.056,-,-
'47:38:42.800',-0.128,-,-,-0.056,-,-
'47:38:42.808',-0.136,-,-,-0.064,-,-
'47:38:42.816',-0.136,-,-,-0.064,-,-
'47:38:42.824',-0.136,-,-,-0.056,-,-
'47:38:42.832',-0.128,-,-,-0.048,-,-
'47:38:42.840',-0.136,-,-,-0.056,-,-
'47:38:42.848',-0.136,-,-,-0.056,-,-
'47:38:42.856',-0.136,-,-,-0.056,-,-
'47:38:42.864',-0.136,-,-,-0.056,-,-
'47:38:42.872',-0.144,-,-,-0.056,-,-
'47:38:42.880',-0.144,-,-,-0.064,-,-
'47:38:42.888',-0.144,-,-,-0.064,-,-
'47:38:42.896',-0.144,-,-,-0.064,-,-
'47:38:42.904',-0.144,-,-,-0.072,-,-
'47:38:42.912',-0.144,-,-,-0.080,-,-
'47:38:42.920',-0.128,-,-,-0.072,-,-
'47:38:42.928',-0.112,-,-,-0.072,-,-
'47:38:42.936',-0.104,-,-,-0.064,-,-
'47:38:42.944',-0.080,-,-,-0.056,-,-
'47:38:42.952',-0.056,-,-,-0.040,-,-
'47:38:42.960',-0.032,-,-,-0.024,-,-
'47:38:42.968',-0.016,-,-,-0.008,-,-
'47:38:42.976',0.000,-,-,0.000,-,-
'47:38:42.984',0.008,-,-,0.000,-,-
'47:38:42.992',0.008,-,-,0.008,-,-
'47:38:43.000',0.008,-,-,0.008,-,-
'47:38:43.008',0.008,-,-,0.008,-,-
'47:38:43.016',0.008,-,-,0.008,-,-
'47:38:43.024',0.008,-,-,0.008,-,-
'47:38:43.032',0.008,-,-,0.008,-,-
'47:38:43.040',0.000,-,-,0.008,-,-
'47:38:43.048',0.000,-,-,0.008,-,-
'47:38:43.056',0.008,-,-,0.008,-,-
'47:38:43.064',0.008,-,-,0.008,-,-
'47:38:43.072',0.008,-,-,0.008,-,-
'47:38:43.080',0.008,-,-,0.008,-,-
'47:38:43.088',0.008,-,-,0.008,-,-
'47:38:43.096',0.008,-,-,0.008,-,-
'47:38:43.104',0.008,-,-,0.008,-,-
'47:38:43.112',0.008,-,-,0.008,-,-
'47:38:43.120',0.008,-,-,0.008,-,-
'47:38:43.128',0.008,-,-,0.008,-,-
'47:38:43.136',0.008,-,-,0.008,-,-
'47:38:43.144',0.008,-,-,0.008,-,-
'47:38:43.152',0.008,-,-,0.016,-,-
'47:38:43.160',0.008,-,-,0.016,-,-
'47:38:43.168',0.008,-,-,0.008,-,-
'47:38:43.176',0.008,-,-,0.008,-,-
'47:38:43.184',0.000,-,-,0.008,-,-
'47:38:43.192',0.000,-,-,0.008,-,-
'47:38:43.200',0.008,-,-,0.008,-,-
'47:38:43.208',0.008,-,-,0.008,-,-
'47:38:43.216',0.008,-,-,0.008,-,-
'47:38:43.224',0.000,-,-,0.008,-,-
'47:38:43.232',0.008,-,-,0.016,-,-
'47:38:43.240',0.016,-,-,0.024,-,-
'47:38:43.248',0.032,-,-,0.040,-,-
'47:38:43.256',0.048,-,-,0.048,-,-
'47:38:43.264',0.064,-,-,0.064,-,-
'47:38:43.272',0.080,-,-,0.064,-,-
'47:38:43.280',0.096,-,-,0.080,-,-
'47:38:43.288',0.112,-,-,0.088,-,-
'47:38:43.296',0.104,-,-,0.080,-,-
'47:38:43.304',0.080,-,-,0.056,-,-
'47:38:43.312',0.056,-,-,0.032,-,-
'47:38:43.320',0.032,-,-,0.016,-,-
'47:38:43.328',-0.008,-,-,0.000,-,-
'47:38:43.336',-0.056,-,-,-0.040,-,-
'47:38:43.344',-0.064,-,-,-0.136,-,-
'47:38:43.352',-0.048,-,-,-0.272,-,-
'47:38:43.360',-0.048,-,-,-0.400,-,-
'47:38:43.368',-0.056,-,-,-0.440,-,-
'47:38:43.376',-0.040,-,-,-0.312,-,-
'47:38:43.384',-0.024,-,-,-0.136,-,-
'47:38:43.392',-0.048,-,-,-0.008,-,-
'47:38:43.400',-0.104,-,-,0.032,-,-
'47:38:43.408',-0.184,-,-,-0.024,-,-
'47:38:43.416',-0.208,-,-,-0.080,-,-
'47:38:43.424',-0.144,-,-,-0.056,-,-
'47:38:43.432',-0.080,-,-,-0.008,-,-
'47:38:43.440',-0.064,-,-,0.000,-,-
'47:38:43.448',-0.056,-,-,0.008,-,-
'47:38:43.456',-0.048,-,-,0.008,-,-
'47:38:43.464',-0.032,-,-,0.024,-,-
'47:38:43.472',-0.024,-,-,0.032,-,-
'47:38:43.480',-0.024,-,-,0.024,-,-
'47:38:43.488',-0.024,-,-,0.032,-,-
'47:38:43.496',-0.016,-,-,0.032,-,-
'47:38:43.504',-0.008,-,-,0.032,-,-
'47:38:43.512',0.000,-,-,0.040,-,-
'47:38:43.520',0.008,-,-,0.048,-,-
'47:38:43.528',0.016,-,-,0.056,-,-
'47:38:43.536',0.016,-,-,0.056,-,-
'47:38:43.544',0.024,-,-,0.056,-,-
'47:38:43.552',0.032,-,-,0.064,-,-
'47:38:43.560',0.048,-,-,0.072,-,-
'47:38:43.568',0.064,-,-,0.088,-,-
'47:38:43.576',0.088,-,-,0.104,-,-
'47:38:43.584',0.112,-,-,0.120,-,-
'47:38:43.592',0.144,-,-,0.144,-,-
'47:38:43.600',0.176,-,-,0.160,-,-
'47:38:43.608',0.200,-,-,0.176,-,-
'47:38:43.616',0.216,-,-,0.184,-,-
'47:38:43.624',0.232,-,-,0.184,-,-
'47:38:43.632',0.232,-,-,0.176,-,-
'47:38:43.640',0.216,-,-,0.160,-,-
'47:38:43.648',0.192,-,-,0.128,-,-
'47:38:43.656',0.160,-,-,0.104,-,-
'47:38:43.664',0.120,-,-,0.072,-,-
'47:38:43.672',0.080,-,-,0.048,-,-
'47:38:43.680',0.048,-,-,0.024,-,-
'47:38:43.688',0.024,-,-,0.016,-,-
'47:38:43.696',0.008,-,-,0.008,-,-
'47:38:43.704',-0.008,-,-,0.000,-,-
'47:38:43.712',-0.016,-,-,0.000,-,-
'47:38:43.720',-0.024,-,-,-0.008,-,-
'47:38:43.728',-0.024,-,-,-0.008,-,-
'47:38:43.736',-0.024,-,-,-0.008,-,-
'47:38:43.744',-0.024,-,-,-0.008,-,-
'47:38:43.752',-0.024,-,-,0.000,-,-
'47:38:43.760',-0.024,-,-,0.000,-,-
'47:38:43.768',-0.024,-,-,0.000,-,-
'47:38:43.776',-0.016,-,-,0.000,-,-
'47:38:43.784',-0.016,-,-,-0.008,-,-
'47:38:43.792',-0.016,-,-,-0.008,-,-
'47:38:43.800',-0.024,-,-,-0.008,-,-
'47:38:43.808',-0.016,-,-,0.000,-,-
'47:38:43.816',-0.016,-,-,0.000,-,-
'47:38:43.824',-0.016,-,-,0.000,-,-
'47:38:43.832',-0.016,-,-,0.000,-,-
'47:38:43.840',-0.016,-,-,0.000,-,-
'47:38:43.848',-0.024,-,-,-0.008,-,-
'47:38:43.856',-0.024,-,-,-0.008,-,-
'47:38:43.864',-0.024,-,-,-0.008,-,-
'47:38:43.872',-0.016,-,-,-0.008,-,-
'47:38:43.880',-0.016,-,-,-0.008,-,-
'47:38:43.888',-0.016,-,-,-0.008,-,-
'47:38:43.896',-0.016,-,-,-0.008,-,-
'47:38:43.904',-0.016,-,-,-0.008,-,-
'47:38:43.912',-0.016,-,-,-0.008,-,-
'47:38:43.920',-0.016,-,-,-0.008,-,-
'47:38:43.928',-0.016,-,-,-0.008,-,-
'47:38:43.936',-0.016,-,-,-0.008,-,-
'47:38:43.944',-0.016,-,-,0.000,-,-
'47:38:43.952',-0.016,-,-,0.000,-,-
'47:38:43.960',-0.008,-,-,0.000,-,-
'47:38:43.968',-0.008,-,-,0.000,-,-
'47:38:43.976',-0.016,-,-,-0.008,-,-
'47:38:43.984',-0.016,-,-,-0.008,-,-
'47:38:43.992',-0.016,-,-,-0.008,-,-
'47:38:44.000',-0.016,-,-,0.000,-,-
'47:38:44.008',-0.016,-,-,0.000,-,-
'47:38:44.016',-0.016,-,-,0.000,-,-
'47:38:44.024',-0.016,-,-,0.000,-,-
'47:38:44.032',-0.016,-,-,0.000,-,-
'47:38:44.040',-0.008,-,-,0.000,-,-
'47:38:44.048',-0.008,-,-,0.000,-,-
'47:38:44.056',-0.016,-,-,-0.008,-,-
'47:38:44.064',-0.008,-,-,0.000,-,-
'47:38:44.072',-0.008,-,-,0.000,-,-
'47:38:44.080',0.000,-,-,0.008,-,-
'47:38:44.088',0.016,-,-,0.024,-,-
'47:38:44.096',0.040,-,-,0.040,-,-
'47:38:44.104',0.056,-,-,0.048,-,-
'47:38:44.112',0.064,-,-,0.056,-,-
'47:38:44.120',0.080,-,-,0.064,-,-
'47:38:44.128',0.096,-,-,0.064,-,-
'47:38:44.136',0.088,-,-,0.056,-,-
'47:38:44.144',0.056,-,-,0.032,-,-
'47:38:44.152',0.040,-,-,0.008,-,-
'47:38:44.160',0.016,-,-,-0.008,-,-
'47:38:44.168',-0.008,-,-,-0.016,-,-
'47:38:44.176',-0.032,-,-,-0.024,-,-
'47:38:44.184',-0.056,-,-,-0.040,-,-
'47:38:44.192',-0.064,-,-,-0.040,-,-
'47:38:44.200',-0.064,-,-,-0.040,-,-
'47:38:44.208',-0.064,-,-,-0.040,-,-
'47:38:44.216',-0.064,-,-,-0.048,-,-
'47:38:44.224',-0.072,-,-,-0.048,-,-
'47:38:44.232',-0.064,-,-,-0.040,-,-
'47:38:44.240',-0.064,-,-,-0.040,-,-
'47:38:44.248',-0.064,-,-,-0.040,-,-
'47:38:44.256',-0.056,-,-,-0.040,-,-
'47:38:44.264',-0.056,-,-,-0.040,-,-
'47:38:44.272',-0.056,-,-,-0.040,-,-
'47:38:44.280',-0.048,-,-,-0.048,-,-
'47:38:44.288',0.000,-,-,-0.056,-,-
'47:38:44.296',0.160,-,-,-0.072,-,-
'47:38:44.304',0.440,-,-,-0.048,-,-
'47:38:44.312',0.728,-,-,0.072,-,-
'47:38:44.320',0.800,-,-,0.248,-,-
'47:38:44.328',0.648,-,-,0.360,-,-
'47:38:44.336',0.448,-,-,0.376,-,-
'47:38:44.344',0.256,-,-,0.280,-,-
'47:38:44.352',0.096,-,-,0.160,-,-
'47:38:44.360',-0.032,-,-,0.056,-,-
'47:38:44.368',-0.120,-,-,-0.024,-,-
'47:38:44.376',-0.152,-,-,-0.056,-,-
'47:38:44.384',-0.152,-,-,-0.056,-,-
'47:38:44.392',-0.144,-,-,-0.048,-,-
'47:38:44.400',-0.144,-,-,-0.048,-,-
'47:38:44.408',-0.144,-,-,-0.056,-,-
'47:38:44.416',-0.136,-,-,-0.056,-,-
'47:38:44.424',-0.136,-,-,-0.056,-,-
'47:38:44.432',-0.128,-,-,-0.048,-,-
'47:38:44.440',-0.120,-,-,-0.048,-,-
'47:38:44.448',-0.120,-,-,-0.048,-,-
'47:38:44.456',-0.120,-,-,-0.040,-,-
'47:38:44.464',-0.120,-,-,-0.040,-,-
'47:38:44.472',-0.112,-,-,-0.032,-,-
'47:38:44.480',-0.112,-,-,-0.032,-,-
'47:38:44.488',-0.112,-,-,-0.032,-,-
'47:38:44.496',-0.120,-,-,-0.032,-,-
'47:38:44.504',-0.120,-,-,-0.032,-,-
'47:38:44.512',-0.120,-,-,-0.032,-,-
'47:38:44.520',-0.112,-,-,-0.032,-,-
'47:38:44.528',-0.120,-,-,-0.032,-,-
'47:38:44.536',-0.120,-,-,-0.032,-,-
'47:38:44.544',-0.120,-,-,-0.040,-,-
'47:38:44.552',-0.120,-,-,-0.040,-,-
'47:38:44.560',-0.120,-,-,-0.040,-,-
'47:38:44.568',-0.112,-,-,-0.040,-,-
'47:38:44.576',-0.096,-,-,-0.040,-,-
'47:38:44.584',-0.080,-,-,-0.040,-,-
'47:38:44.592',-0.064,-,-,-0.032,-,-
'47:38:44.600',-0.048,-,-,-0.016,-,-
'47:38:44.608',-0.016,-,-,-0.008,-,-
'47:38:44.616',0.000,-,-,0.000,-,-
'47:38:44.624',0.008,-,-,0.008,-,-
'47:38:44.632',0.016,-,-,0.016,-,-
'47:38:44.640',0.024,-,-,0.024,-,-
'47:38:44.648',0.024,-,-,0.032,-,-
'47:38:44.656',0.024,-,-,0.032,-,-
'47:38:44.664',0.024,-,-,0.032,-,-
'47:38:44.672',0.024,-,-,0.032,-,-
'47:38:44.680',0.024,-,-,0.032,-,-
'47:38:44.688',0.024,-,-,0.032,-,-
'47:38:44.696',0.024,-,-,0.032,-,-
'47:38:44.704',0.024,-,-,0.032,-,-
'47:38:44.712',0.016,-,-,0.032,-,-
'47:38:44.720',0.016,-,-,0.032,-,-
'47:38:44.728',0.024,-,-,0.032,-,-
'47:38:44.736',0.016,-,-,0.032,-,-
'47:38:44.744',0.016,-,-,0.032,-,-
'47:38:44.752',0.016,-,-,0.032,-,-
'47:38:44.760',0.016,-,-,0.032,-,-
'47:38:44.768',0.016,-,-,0.032,-,-
'47:38:44.776',0.024,-,-,0.032,-,-
'47:38:44.784',0.024,-,-,0.040,-,-
'47:38:44.792',0.024,-,-,0.040,-,-
'47:38:44.800',0.024,-,-,0.040,-,-
'47:38:44.808',0.024,-,-,0.032,-,-
'47:38:44.816',0.024,-,-,0.032,-,-
'47:38:44.824',0.024,-,-,0.032,-,-
'47:38:44.832',0.024,-,-,0.032,-,-
'47:38:44.840',0.016,-,-,0.040,-,-
'47:38:44.848',0.000,-,-,0.040,-,-
'47:38:44.856',0.000,-,-,0.008,-,-
'47:38:44.864',0.016,-,-,-0.080,-,-
'47:38:44.872',0.040,-,-,-0.208,-,-
'47:38:44.880',0.040,-,-,-0.312,-,-
'47:38:44.888',0.032,-,-,-0.328,-,-
'47:38:44.896',0.024,-,-,-0.208,-,-
'47:38:44.904',0.008,-,-,-0.048,-,-
'47:38:44.912',0.016,-,-,0.096,-,-
'47:38:44.920',-0.016,-,-,0.128,-,-
'47:38:44.928',-0.032,-,-,0.088,-,-
'47:38:44.936',0.024,-,-,0.080,-,-
'47:38:44.944',0.096,-,-,0.128,-,-
'47:38:44.952',0.112,-,-,0.136,-,-
