'Elapsed time','II','III','AVR','AVF','ABP','PAP'
'47:39:26.528',-0.040,-,-,-0.008,-,-
'47:39:26.536',-0.048,-,-,-0.032,-,-
'47:39:26.544',-0.024,-,-,-0.096,-,-
'47:39:26.552',0.032,-,-,-0.200,-,-
'47:39:26.560',0.080,-,-,-0.320,-,-
'47:39:26.568',0.104,-,-,-0.368,-,-
'47:39:26.576',0.088,-,-,-0.280,-,-
'47:39:26.584',0.056,-,-,-0.104,-,-
'47:39:26.592',0.000,-,-,0.016,-,-
'47:39:26.600',-0.080,-,-,0.032,-,-
'47:39:26.608',-0.096,-,-,-0.008,-,-
'47:39:26.616',-0.048,-,-,0.024,-,-
'47:39:26.624',-0.016,-,-,0.056,-,-
'47:39:26.632',-0.008,-,-,0.064,-,-
'47:39:26.640',0.000,-,-,0.064,-,-
'47:39:26.648',0.000,-,-,0.064,-,-
'47:39:26.656',0.000,-,-,0.064,-,-
'47:39:26.664',0.008,-,-,0.064,-,-
'47:39:26.672',0.008,-,-,0.072,-,-
'47:39:26.680',0.016,-,-,0.072,-,-
'47:39:26.688',0.016,-,-,0.072,-,-
'47:39:26.696',0.024,-,-,0.072,-,-
'47:39:26.704',0.024,-,-,0.072,-,-
'47:39:26.712',0.032,-,-,0.080,-,-
'47:39:26.720',0.032,-,-,0.088,-,-
'47:39:26.728',0.040,-,-,0.088,-,-
'47:39:26.736',0.040,-,-,0.088,-,-
'47:39:26.744',0.048,-,-,0.096,-,-
'47:39:26.752',0.064,-,-,0.104,-,-
'47:39:26.760',0.072,-,-,0.104,-,-
'47:39:26.768',0.080,-,-,0.112,-,-
'47:39:26.776',0.096,-,-,0.120,-,-
'47:39:26.784',0.112,-,-,0.136,-,-
'47:39:26.792',0.136,-,-,0.152,-,-
'47:39:26.800',0.160,-,-,0.168,-,-
'47:39:26.808',0.184,-,-,0.184,-,-
'47:39:26.816',0.200,-,-,0.200,-,-
'47:39:26.824',0.216,-,-,0.208,-,-
'47:39:26.832',0.224,-,-,0.208,-,-
'47:39:26.840',0.224,-,-,0.200,-,-
'47:39:26.848',0.200,-,-,0.176,-,-
'47:39:26.856',0.176,-,-,0.144,-,-
'47:39:26.864',0.144,-,-,0.112,-,-
'47:39:26.872',0.104,-,-,0.080,-,-
'47:39:26.880',0.080,-,-,0.056,-,-
'47:39:26.888',0.048,-,-,0.040,-,-
'47:39:26.896',0.024,-,-,0.024,-,-
'47:39:26.904',0.008,-,-,0.008,-,-
'47:39:26.912',0.000,-,-,0.008,-,-
'47:39:26.920',-0.008,-,-,0.008,-,-
'47:39:26.928',-0.008,-,-,0.000,-,-
'47:39:26.936',-0.016,-,-,0.000,-,-
'47:39:26.944',-0.016,-,-,0.000,-,-
'47:39:26.952',-0.016,-,-,0.000,-,-
'47:39:26.960',-0.016,-,-,0.000,-,-
'47:39:26.968',-0.016,-,-,-0.016,-,-
'47:39:26.976',-0.032,-,-,-0.056,-,-
'47:39:26.984',-0.064,-,-,-0.144,-,-
'47:39:26.992',-0.144,-,-,-0.280,-,-
'47:39:27.000',-0.280,-,-,-0.480,-,-
'47:39:27.008',-0.456,-,-,-0.696,-,-
'47:39:27.016',-0.608,-,-,-0.832,-,-
'47:39:27.024',-0.672,-,-,-0.848,-,-
'47:39:27.032',-0.736,-,-,-0.712,-,-
'47:39:27.040',-0.752,-,-,-0.584,-,-
'47:39:27.048',-0.656,-,-,-0.440,-,-
'47:39:27.056',-0.488,-,-,-0.272,-,-
'47:39:27.064',-0.384,-,-,-0.152,-,-
'47:39:27.072',-0.352,-,-,-0.128,-,-
'47:39:27.080',-0.312,-,-,-0.128,-,-
'47:39:27.088',-0.200,-,-,-0.072,-,-
'47:39:27.096',-0.040,-,-,0.032,-,-
'47:39:27.104',0.096,-,-,0.136,-,-
'47:39:27.112',0.184,-,-,0.200,-,-
'47:39:27.120',0.216,-,-,0.232,-,-
'47:39:27.128',0.224,-,-,0.240,-,-
'47:39:27.136',0.240,-,-,0.248,-,-
'47:39:27.144',0.248,-,-,0.256,-,-
'47:39:27.152',0.256,-,-,0.264,-,-
'47:39:27.160',0.264,-,-,0.272,-,-
'47:39:27.168',0.280,-,-,0.288,-,-
'47:39:27.176',0.304,-,-,0.312,-,-
'47:39:27.184',0.336,-,-,0.328,-,-
'47:39:27.192',0.368,-,-,0.360,-,-
'47:39:27.200',0.408,-,-,0.392,-,-
'47:39:27.208',0.440,-,-,0.416,-,-
'47:39:27.216',0.488,-,-,0.448,-,-
'47:39:27.224',0.544,-,-,0.488,-,-
'47:39:27.232',0.584,-,-,0.512,-,-
'47:39:27.240',0.608,-,-,0.520,-,-
'47:39:27.248',0.608,-,-,0.504,-,-
'47:39:27.256',0.608,-,-,0.488,-,-
'47:39:27.264',0.600,-,-,0.464,-,-
'47:39:27.272',0.560,-,-,0.432,-,-
'47:39:27.280',0.512,-,-,0.392,-,-
'47:39:27.288',0.456,-,-,0.336,-,-
'47:39:27.296',0.392,-,-,0.280,-,-
'47:39:27.304',0.328,-,-,0.232,-,-
'47:39:27.312',0.264,-,-,0.184,-,-
'47:39:27.320',0.184,-,-,0.128,-,-
'47:39:27.328',0.120,-,-,0.080,-,-
'47:39:27.336',0.056,-,-,0.048,-,-
'47:39:27.344',0.016,-,-,0.016,-,-
'47:39:27.352',-0.024,-,-,-0.008,-,-
'47:39:27.360',-0.056,-,-,-0.032,-,-
'47:39:27.368',-0.080,-,-,-0.040,-,-
'47:39:27.376',-0.088,-,-,-0.048,-,-
'47:39:27.384',-0.096,-,-,-0.048,-,-
'47:39:27.392',-0.096,-,-,-0.056,-,-
'47:39:27.400',-0.104,-,-,-0.056,-,-
'47:39:27.408',-0.104,-,-,-0.056,-,-
'47:39:27.416',-0.096,-,-,-0.056,-,-
'47:39:27.424',-0.096,-,-,-0.048,-,-
'47:39:27.432',-0.096,-,-,-0.048,-,-
'47:39:27.440',-0.096,-,-,-0.056,-,-
'47:39:27.448',-0.096,-,-,-0.056,-,-
'47:39:27.456',-0.088,-,-,-0.048,-,-
'47:39:27.464',-0.088,-,-,-0.048,-,-
'47:39:27.472',-0.080,-,-,-0.048,-,-
'47:39:27.480',-0.080,-,-,-0.040,-,-
'47:39:27.488',-0.080,-,-,-0.040,-,-
'47:39:27.496',-0.080,-,-,-0.048,-,-
'47:39:27.504',-0.080,-,-,-0.048,-,-
'47:39:27.512',-0.072,-,-,-0.040,-,-
'47:39:27.520',-0.072,-,-,-0.040,-,-
'47:39:27.528',-0.064,-,-,-0.032,-,-
'47:39:27.536',-0.064,-,-,-0.032,-,-
'47:39:27.544',-0.064,-,-,-0.032,-,-
'47:39:27.552',-0.064,-,-,-0.032,-,-
'47:39:27.560',-0.056,-,-,-0.024,-,-
'47:39:27.568',-0.056,-,-,-0.024,-,-
'47:39:27.576',-0.056,-,-,-0.024,-,-
'47:39:27.584',-0.048,-,-,-0.024,-,-
'47:39:27.592',-0.048,-,-,-0.024,-,-
'47:39:27.600',-0.040,-,-,-0.024,-,-
'47:39:27.608',-0.040,-,-,-0.016,-,-
'47:39:27.616',-0.048,-,-,-0.024,-,-
'47:39:27.624',-0.048,-,-,-0.024,-,-
'47:39:27.632',-0.040,-,-,-0.024,-,-
'47:39:27.640',-0.040,-,-,-0.024,-,-
'47:39:27.648',-0.032,-,-,-0.016,-,-
'47:39:27.656',-0.032,-,-,-0.016,-,-
'47:39:27.664',-0.032,-,-,-0.016,-,-
'47:39:27.672',-0.032,-,-,-0.016,-,-
'47:39:27.680',-0.024,-,-,-0.016,-,-
'47:39:27.688',-0.024,-,-,-0.016,-,-
'47:39:27.696',-0.032,-,-,-0.016,-,-
'47:39:27.704',-0.024,-,-,-0.016,-,-
'47:39:27.712',-0.024,-,-,-0.008,-,-
'47:39:27.720',-0.024,-,-,-0.008,-,-
'47:39:27.728',-0.024,-,-,-0.008,-,-
'47:39:27.736',-0.024,-,-,-0.008,-,-
'47:39:27.744',-0.024,-,-,-0.008,-,-
'47:39:27.752',-0.024,-,-,-0.008,-,-
'47:39:27.760',-0.024,-,-,-0.008,-,-
'47:39:27.768',-0.024,-,-,-0.008,-,-
'47:39:27.776',-0.024,-,-,-0.008,-,-
'47:39:27.784',-0.016,-,-,-0.008,-,-
'47:39:27.792',-0.008,-,-,0.000,-,-
'47:39:27.800',-0.016,-,-,0.000,-,-
'47:39:27.808',-0.016,-,-,-0.008,-,-
'47:39:27.816',-0.016,-,-,0.000,-,-
'47:39:27.824',-0.016,-,-,-0.008,-,-
'47:39:27.832',-0.016,-,-,0.000,-,-
'47:39:27.840',-0.016,-,-,0.000,-,-
'47:39:27.848',-0.016,-,-,0.000,-,-
'47:39:27.856',-0.008,-,-,0.000,-,-
'47:39:27.864',-0.008,-,-,0.000,-,-
'47:39:27.872',-0.016,-,-,0.000,-,-
'47:39:27.880',-0.016,-,-,0.000,-,-
'47:39:27.888',-0.008,-,-,0.000,-,-
'47:39:27.896',-0.008,-,-,0.000,-,-
'47:39:27.904',-0.008,-,-,0.000,-,-
'47:39:27.912',0.000,-,-,0.000,-,-
'47:39:27.920',-0.008,-,-,0.000,-,-
'47:39:27.928',-0.008,-,-,0.000,-,-
'47:39:27.936',-0.008,-,-,0.000,-,-
'47:39:27.944',-0.008,-,-,0.000,-,-
'47:39:27.952',-0.008,-,-,0.000,-,-
'47:39:27.960',-0.008,-,-,0.000,-,-
'47:39:27.968',-0.008,-,-,0.000,-,-
'47:39:27.976',-0.008,-,-,-0.008,-,-
'47:39:27.984',-0.008,-,-,0.000,-,-
'47:39:27.992',-0.008,-,-,0.000,-,-
'47:39:28.000',0.000,-,-,0.000,-,-
'47:39:28.008',0.000,-,-,0.000,-,-
'47:39:28.016',0.000,-,-,0.000,-,-
'47:39:28.024',-0.008,-,-,0.008,-,-
'47:39:28.032',0.000,-,-,0.008,-,-
'47:39:28.040',0.016,-,-,0.024,-,-
'47:39:28.048',0.024,-,-,0.032,-,-
'47:39:28.056',0.040,-,-,0.040,-,-
'47:39:28.064',0.056,-,-,0.048,-,-
'47:39:28.072',0.072,-,-,0.064,-,-
'47:39:28.080',0.088,-,-,0.080,-,-
'47:39:28.088',0.072,-,-,0.072,-,-
'47:39:28.096',0.056,-,-,0.016,-,-
'47:39:28.104',0.064,-,-,-0.088,-,-
'47:39:28.112',0.080,-,-,-0.232,-,-
'47:39:28.120',0.064,-,-,-0.352,-,-
'47:39:28.128',0.040,-,-,-0.368,-,-
'47:39:28.136',0.024,-,-,-0.208,-,-
'47:39:28.144',-0.016,-,-,-0.056,-,-
'47:39:28.152',-0.056,-,-,0.032,-,-
'47:39:28.160',-0.120,-,-,0.040,-,-
'47:39:28.168',-0.200,-,-,-0.048,-,-
'47:39:28.176',-0.208,-,-,-0.072,-,-
'47:39:28.184',-0.120,-,-,-0.040,-,-
'47:39:28.192',-0.080,-,-,-0.008,-,-
'47:39:28.200',-0.072,-,-,0.000,-,-
'47:39:28.208',-0.072,-,-,0.000,-,-
'47:39:28.216',-0.064,-,-,0.000,-,-
'47:39:28.224',-0.056,-,-,0.008,-,-
'47:39:28.232',-0.056,-,-,0.008,-,-
'47:39:28.240',-0.048,-,-,0.008,-,-
'47:39:28.248',-0.048,-,-,0.016,-,-
'47:39:28.256',-0.040,-,-,0.016,-,-
'47:39:28.264',-0.032,-,-,0.024,-,-
'47:39:28.272',-0.024,-,-,0.024,-,-
'47:39:28.280',-0.024,-,-,0.032,-,-
'47:39:28.288',-0.016,-,-,0.040,-,-
'47:39:28.296',-0.008,-,-,0.040,-,-
'47:39:28.304',0.000,-,-,0.048,-,-
'47:39:28.312',0.008,-,-,0.056,-,-
'47:39:28.320',0.016,-,-,0.064,-,-
'47:39:28.328',0.024,-,-,0.072,-,-
'47:39:28.336',0.040,-,-,0.080,-,-
'47:39:28.344',0.064,-,-,0.096,-,-
'47:39:28.352',0.088,-,-,0.112,-,-
'47:39:28.360',0.112,-,-,0.128,-,-
'47:39:28.368',0.136,-,-,0.144,-,-
'47:39:28.376',0.160,-,-,0.160,-,-
'47:39:28.384',0.184,-,-,0.168,-,-
'47:39:28.392',0.192,-,-,0.160,-,-
'47:39:28.400',0.192,-,-,0.152,-,-
'47:39:28.408',0.184,-,-,0.128,-,-
'47:39:28.416',0.152,-,-,0.104,-,-
'47:39:28.424',0.120,-,-,0.072,-,-
'47:39:28.432',0.088,-,-,0.040,-,-
'47:39:28.440',0.056,-,-,0.024,-,-
'47:39:28.448',0.024,-,-,0.000,-,-
'47:39:28.456',0.008,-,-,-0.008,-,-
'47:39:28.464',-0.008,-,-,-0.016,-,-
'47:39:28.472',-0.024,-,-,-0.024,-,-
'47:39:28.480',-0.032,-,-,-0.024,-,-
'47:39:28.488',-0.040,-,-,-0.024,-,-
'47:39:28.496',-0.040,-,-,-0.024,-,-
'47:39:28.504',-0.040,-,-,-0.024,-,-
'47:39:28.512',-0.040,-,-,-0.024,-,-
'47:39:28.520',-0.040,-,-,-0.024,-,-
'47:39:28.528',-0.040,-,-,-0.024,-,-
'47:39:28.536',-0.032,-,-,-0.024,-,-
'47:39:28.544',-0.032,-,-,-0.024,-,-
'47:39:28.552',-0.032,-,-,-0.024,-,-
'47:39:28.560',-0.032,-,-,-0.024,-,-
'47:39:28.568',-0.032,-,-,-0.024,-,-
'47:39:28.576',-0.032,-,-,-0.024,-,-
'47:39:28.584',-0.032,-,-,-0.024,-,-
'47:39:28.592',-0.040,-,-,-0.024,-,-
'47:39:28.600',-0.040,-,-,-0.024,-,-
'47:39:28.608',-0.040,-,-,-0.024,-,-
'47:39:28.616',-0.040,-,-,-0.024,-,-
'47:39:28.624',-0.040,-,-,-0.024,-,-
'47:39:28.632',-0.048,-,-,-0.032,-,-
'47:39:28.640',-0.056,-,-,-0.040,-,-
'47:39:28.648',-0.072,-,-,-0.048,-,-
'47:39:28.656',-0.088,-,-,-0.056,-,-
'47:39:28.664',-0.104,-,-,-0.056,-,-
'47:39:28.672',-0.120,-,-,-0.064,-,-
'47:39:28.680',-0.120,-,-,-0.056,-,-
'47:39:28.688',-0.096,-,-,-0.032,-,-
'47:39:28.696',-0.064,-,-,-0.016,-,-
'47:39:28.704',-0.040,-,-,0.000,-,-
'47:39:28.712',-0.032,-,-,0.000,-,-
'47:39:28.720',-0.024,-,-,0.000,-,-
'47:39:28.728',-0.024,-,-,0.000,-,-
'47:39:28.736',-0.024,-,-,-0.008,-,-
'47:39:28.744',-0.024,-,-,-0.008,-,-
'47:39:28.752',-0.016,-,-,-0.008,-,-
'47:39:28.760',-0.016,-,-,-0.008,-,-
'47:39:28.768',-0.024,-,-,-0.008,-,-
'47:39:28.776',-0.016,-,-,-0.008,-,-
'47:39:28.784',-0.016,-,-,-0.008,-,-
'47:39:28.792',-0.016,-,-,-0.008,-,-
'47:39:28.800',-0.016,-,-,-0.008,-,-
'47:39:28.808',-0.016,-,-,-0.008,-,-
'47:39:28.816',-0.016,-,-,-0.008,-,-
'47:39:28.824',-0.008,-,-,-0.008,-,-
'47:39:28.832',-0.008,-,-,-0.008,-,-
'47:39:28.840',-0.008,-,-,-0.008,-,-
'47:39:28.848',0.000,-,-,0.000,-,-
'47:39:28.856',0.000,-,-,0.000,-,-
'47:39:28.864',0.008,-,-,0.000,-,-
'47:39:28.872',0.008,-,-,0.000,-,-
'47:39:28.880',0.008,-,-,0.000,-,-
'47:39:28.888',0.016,-,-,0.008,-,-
'47:39:28.896',0.040,-,-,0.024,-,-
'47:39:28.904',0.048,-,-,0.032,-,-
'47:39:28.912',0.064,-,-,0.040,-,-
'47:39:28.920',0.080,-,-,0.048,-,-
'47:39:28.928',0.088,-,-,0.056,-,-
'47:39:28.936',0.080,-,-,0.048,-,-
'47:39:28.944',0.048,-,-,0.024,-,-
'47:39:28.952',0.024,-,-,0.000,-,-
'47:39:28.960',0.016,-,-,-0.016,-,-
'47:39:28.968',-0.016,-,-,-0.032,-,-
'47:39:28.976',-0.048,-,-,-0.040,-,-
'47:39:28.984',-0.064,-,-,-0.056,-,-
'47:39:28.992',-0.080,-,-,-0.064,-,-
'47:39:29.000',-0.088,-,-,-0.064,-,-
'47:39:29.008',-0.088,-,-,-0.064,-,-
'47:39:29.016',-0.088,-,-,-0.064,-,-
'47:39:29.024',-0.088,-,-,-0.064,-,-
'47:39:29.032',-0.088,-,-,-0.064,-,-
'47:39:29.040',-0.088,-,-,-0.064,-,-
'47:39:29.048',-0.088,-,-,-0.056,-,-
'47:39:29.056',-0.080,-,-,-0.056,-,-
'47:39:29.064',-0.072,-,-,-0.048,-,-
'47:39:29.072',-0.072,-,-,-0.048,-,-
'47:39:29.080',-0.056,-,-,-0.056,-,-
'47:39:29.088',-0.008,-,-,-0.072,-,-
'47:39:29.096',0.136,-,-,-0.080,-,-
'47:39:29.104',0.408,-,-,-0.064,-,-
'47:39:29.112',0.704,-,-,0.048,-,-
'47:39:29.120',0.800,-,-,0.224,-,-
'47:39:29.128',0.664,-,-,0.344,-,-
'47:39:29.136',0.472,-,-,0.368,-,-
'47:39:29.144',0.280,-,-,0.296,-,-
'47:39:29.152',0.120,-,-,0.184,-,-
'47:39:29.160',-0.008,-,-,0.072,-,-
'47:39:29.168',-0.104,-,-,-0.024,-,-
'47:39:29.176',-0.144,-,-,-0.056,-,-
'47:39:29.184',-0.152,-,-,-0.064,-,-
'47:39:29.192',-0.152,-,-,-0.064,-,-
'47:39:29.200',-0.144,-,-,-0.064,-,-
'47:39:29.208',-0.144,-,-,-0.064,-,-
'47:39:29.216',-0.144,-,-,-0.064,-,-
'47:39:29.224',-0.144,-,-,-0.064,-,-
'47:39:29.232',-0.136,-,-,-0.056,-,-
'47:39:29.240',-0.136,-,-,-0.056,-,-
'47:39:29.248',-0.136,-,-,-0.056,-,-
'47:39:29.256',-0.128,-,-,-0.048,-,-
'47:39:29.264',-0.128,-,-,-0.048,-,-
'47:39:29.272',-0.128,-,-,-0.048,-,-
'47:39:29.280',-0.128,-,-,-0.048,-,-
'47:39:29.288',-0.128,-,-,-0.048,-,-
'47:39:29.296',-0.128,-,-,-0.048,-,-
'47:39:29.304',-0.128,-,-,-0.048,-,-
'47:39:29.312',-0.128,-,-,-0.056,-,-
'47:39:29.320',-0.136,-,-,-0.056,-,-
'47:39:29.328',-0.136,-,-,-0.056,-,-
'47:39:29.336',-0.136,-,-,-0.056,-,-
'47:39:29.344',-0.136,-,-,-0.056,-,-
'47:39:29.352',-0.144,-,-,-0.056,-,-
'47:39:29.360',-0.144,-,-,-0.064,-,-
'47:39:29.368',-0.128,-,-,-0.064,-,-
'47:39:29.376',-0.120,-,-,-0.064,-,-
'47:39:29.384',-0.104,-,-,-0.064,-,-
'47:39:29.392',-0.088,-,-,-0.056,-,-
'47:39:29.400',-0.072,-,-,-0.040,-,-
'47:39:29.408',-0.048,-,-,-0.032,-,-
'47:39:29.416',-0.024,-,-,-0.016,-,-
'47:39:29.424',-0.008,-,-,-0.008,-,-
'47:39:29.432',0.000,-,-,0.000,-,-
'47:39:29.440',0.000,-,-,0.000,-,-
'47:39:29.448',0.000,-,-,0.000,-,-
'47:39:29.456',0.000,-,-,0.000,-,-
'47:39:29.464',0.000,-,-,0.000,-,-
'47:39:29.472',0.000,-,-,0.000,-,-
'47:39:29.480',0.000,-,-,0.008,-,-
'47:39:29.488',0.000,-,-,0.008,-,-
'47:39:29.496',0.000,-,-,0.008,-,-
'47:39:29.504',0.000,-,-,0.008,-,-
'47:39:29.512',0.000,-,-,0.000,-,-
'47:39:29.520',0.000,-,-,0.000,-,-
'47:39:29.528',0.000,-,-,0.000,-,-
'47:39:29.536',-0.008,-,-,0.000,-,-
'47:39:29.544',-0.008,-,-,0.000,-,-
'47:39:29.552',-0.008,-,-,0.000,-,-
'47:39:29.560',-0.008,-,-,0.000,-,-
'47:39:29.568',-0.008,-,-,0.000,-,-
'47:39:29.576',-0.008,-,-,0.000,-,-
'47:39:29.584',-0.008,-,-,0.000,-,-
'47:39:29.592',-0.008,-,-,0.000,-,-
'47:39:29.600',0.000,-,-,0.000,-,-
'47:39:29.608',-0.008,-,-,0.000,-,-
'47:39:29.616',-0.008,-,-,0.000,-,-
'47:39:29.624',-0.008,-,-,-0.008,-,-
'47:39:29.632',-0.008,-,-,0.000,-,-
'47:39:29.640',-0.008,-,-,-0.008,-,-
'47:39:29.648',-0.008,-,-,-0.008,-,-
'47:39:29.656',0.000,-,-,-0.008,-,-
'47:39:29.664',0.000,-,-,-0.008,-,-
'47:39:29.672',0.000,-,-,0.000,-,-
'47:39:29.680',-0.008,-,-,-0.008,-,-
'47:39:29.688',-0.008,-,-,-0.008,-,-
'47:39:29.696',0.000,-,-,0.000,-,-
'47:39:29.704',0.008,-,-,0.008,-,-
'47:39:29.712',0.024,-,-,0.016,-,-
'47:39:29.720',0.048,-,-,0.032,-,-
'47:39:29.728',0.056,-,-,0.048,-,-
'47:39:29.736',0.072,-,-,0.056,-,-
'47:39:29.744',0.088,-,-,0.064,-,-
'47:39:29.752',0.104,-,-,0.064,-,-
'47:39:29.760',0.096,-,-,0.056,-,-
'47:39:29.768',0.064,-,-,0.024,-,-
'47:39:29.776',0.040,-,-,0.008,-,-
'47:39:29.784',0.024,-,-,-0.008,-,-
'47:39:29.792',0.000,-,-,-0.024,-,-
'47:39:29.800',-0.032,-,-,-0.032,-,-
'47:39:29.808',-0.056,-,-,-0.040,-,-
'47:39:29.816',-0.064,-,-,-0.048,-,-
'47:39:29.824',-0.072,-,-,-0.048,-,-
'47:39:29.832',-0.072,-,-,-0.048,-,-
'47:39:29.840',-0.064,-,-,-0.056,-,-
'47:39:29.848',-0.064,-,-,-0.056,-,-
'47:39:29.856',-0.064,-,-,-0.056,-,-
'47:39:29.864',-0.064,-,-,-0.056,-,-
'47:39:29.872',-0.064,-,-,-0.056,-,-
'47:39:29.880',-0.064,-,-,-0.056,-,-
'47:39:29.888',-0.064,-,-,-0.056,-,-
'47:39:29.896',-0.064,-,-,-0.056,-,-
'47:39:29.904',-0.056,-,-,-0.056,-,-
'47:39:29.912',-0.032,-,-,-0.072,-,-
'47:39:29.920',0.072,-,-,-0.096,-,-
'47:39:29.928',0.304,-,-,-0.104,-,-
'47:39:29.936',0.608,-,-,-0.024,-,-
'47:39:29.944',0.776,-,-,0.152,-,-
'47:39:29.952',0.696,-,-,0.312,-,-
