'Elapsed time','II','III','AVR','AVF','ABP','PAP'
'47:30:54.760',-0.040,-,-,0.024,-,-
'47:30:54.768',-0.040,-,-,0.032,-,-
'47:30:54.776',-0.040,-,-,0.032,-,-
'47:30:54.784',-0.032,-,-,0.032,-,-
'47:30:54.792',-0.032,-,-,0.040,-,-
'47:30:54.800',-0.024,-,-,0.048,-,-
'47:30:54.808',-0.016,-,-,0.056,-,-
'47:30:54.816',-0.008,-,-,0.064,-,-
'47:30:54.824',0.000,-,-,0.072,-,-
'47:30:54.832',0.008,-,-,0.080,-,-
'47:30:54.840',0.016,-,-,0.088,-,-
'47:30:54.848',0.024,-,-,0.096,-,-
'47:30:54.856',0.040,-,-,0.096,-,-
'47:30:54.864',0.056,-,-,0.104,-,-
'47:30:54.872',0.072,-,-,0.104,-,-
'47:30:54.880',0.080,-,-,0.104,-,-
'47:30:54.888',0.080,-,-,0.096,-,-
'47:30:54.896',0.072,-,-,0.080,-,-
'47:30:54.904',0.064,-,-,0.064,-,-
'47:30:54.912',0.056,-,-,0.056,-,-
'47:30:54.920',0.048,-,-,0.040,-,-
'47:30:54.928',0.032,-,-,0.032,-,-
'47:30:54.936',0.024,-,-,0.032,-,-
'47:30:54.944',0.016,-,-,0.024,-,-
'47:30:54.952',0.016,-,-,0.016,-,-
'47:30:54.960',0.008,-,-,0.008,-,-
'47:30:54.968',0.008,-,-,0.008,-,-
'47:30:54.976',0.000,-,-,0.008,-,-
'47:30:54.984',0.000,-,-,0.008,-,-
'47:30:54.992',0.008,-,-,0.008,-,-
'47:30:55.000',0.008,-,-,0.016,-,-
'47:30:55.008',0.016,-,-,0.024,-,-
'47:30:55.016',0.016,-,-,0.024,-,-
'47:30:55.024',0.016,-,-,0.024,-,-
'47:30:55.032',0.016,-,-,0.024,-,-
'47:30:55.040',0.024,-,-,0.024,-,-
'47:30:55.048',0.016,-,-,0.024,-,-
'47:30:55.056',0.016,-,-,0.024,-,-
'47:30:55.064',0.016,-,-,0.024,-,-
'47:30:55.072',0.016,-,-,0.024,-,-
'47:30:55.080',0.016,-,-,0.024,-,-
'47:30:55.088',0.016,-,-,0.024,-,-
'47:30:55.096',0.024,-,-,0.024,-,-
'47:30:55.104',0.024,-,-,0.024,-,-
'47:30:55.112',0.024,-,-,0.024,-,-
'47:30:55.120',0.024,-,-,0.024,-,-
'47:30:55.128',0.016,-,-,0.024,-,-
'47:30:55.136',0.016,-,-,0.024,-,-
'47:30:55.144',0.024,-,-,0.024,-,-
'47:30:55.152',0.016,-,-,0.024,-,-
'47:30:55.160',0.016,-,-,0.016,-,-
'47:30:55.168',0.016,-,-,0.024,-,-
'47:30:55.176',0.016,-,-,0.024,-,-
'47:30:55.184',0.032,-,-,0.032,-,-
'47:30:55.192',0.048,-,-,0.048,-,-
'47:30:55.200',0.064,-,-,0.064,-,-
'47:30:55.208',0.080,-,-,0.072,-,-
'47:30:55.216',0.104,-,-,0.080,-,-
'47:30:55.224',0.120,-,-,0.088,-,-
'47:30:55.232',0.128,-,-,0.088,-,-
'47:30:55.240',0.112,-,-,0.080,-,-
'47:30:55.248',0.072,-,-,0.048,-,-
'47:30:55.256',0.056,-,-,0.024,-,-
'47:30:55.264',0.040,-,-,0.016,-,-
'47:30:55.272',0.016,-,-,0.000,-,-
'47:30:55.280',-0.008,-,-,-0.008,-,-
'47:30:55.288',-0.024,-,-,-0.016,-,-
'47:30:55.296',-0.040,-,-,-0.024,-,-
'47:30:55.304',-0.040,-,-,-0.024,-,-
'47:30:55.312',-0.040,-,-,-0.024,-,-
'47:30:55.320',-0.040,-,-,-0.024,-,-
'47:30:55.328',-0.040,-,-,-0.024,-,-
'47:30:55.336',-0.040,-,-,-0.024,-,-
'47:30:55.344',-0.040,-,-,-0.024,-,-
'47:30:55.352',-0.040,-,-,-0.024,-,-
'47:30:55.360',-0.040,-,-,-0.024,-,-
'47:30:55.368',-0.032,-,-,-0.024,-,-
'47:30:55.376',-0.032,-,-,-0.024,-,-
'47:30:55.384',-0.032,-,-,-0.032,-,-
'47:30:55.392',0.000,-,-,-0.064,-,-
'47:30:55.400',0.136,-,-,-0.088,-,-
'47:30:55.408',0.400,-,-,-0.096,-,-
'47:30:55.416',0.704,-,-,0.040,-,-
'47:30:55.424',0.800,-,-,0.248,-,-
'47:30:55.432',0.664,-,-,0.384,-,-
'47:30:55.440',0.464,-,-,0.400,-,-
'47:30:55.448',0.272,-,-,0.296,-,-
'47:30:55.456',0.112,-,-,0.184,-,-
'47:30:55.464',-0.008,-,-,0.072,-,-
'47:30:55.472',-0.088,-,-,-0.008,-,-
'47:30:55.480',-0.120,-,-,-0.032,-,-
'47:30:55.488',-0.120,-,-,-0.032,-,-
'47:30:55.496',-0.120,-,-,-0.032,-,-
'47:30:55.504',-0.120,-,-,-0.032,-,-
'47:30:55.512',-0.120,-,-,-0.032,-,-
'47:30:55.520',-0.112,-,-,-0.024,-,-
'47:30:55.528',-0.104,-,-,-0.024,-,-
'47:30:55.536',-0.104,-,-,-0.024,-,-
'47:30:55.544',-0.104,-,-,-0.024,-,-
'47:30:55.552',-0.096,-,-,-0.024,-,-
'47:30:55.560',-0.096,-,-,-0.024,-,-
'47:30:55.568',-0.088,-,-,-0.024,-,-
'47:30:55.576',-0.088,-,-,-0.024,-,-
'47:30:55.584',-0.088,-,-,-0.024,-,-
'47:30:55.592',-0.088,-,-,-0.024,-,-
'47:30:55.600',-0.088,-,-,-0.024,-,-
'47:30:55.608',-0.088,-,-,-0.024,-,-
'47:30:55.616',-0.088,-,-,-0.024,-,-
'47:30:55.624',-0.088,-,-,-0.024,-,-
'47:30:55.632',-0.088,-,-,-0.024,-,-
'47:30:55.640',-0.088,-,-,-0.032,-,-
'47:30:55.648',-0.096,-,-,-0.040,-,-
'47:30:55.656',-0.096,-,-,-0.040,-,-
'47:30:55.664',-0.088,-,-,-0.040,-,-
'47:30:55.672',-0.080,-,-,-0.040,-,-
'47:30:55.680',-0.072,-,-,-0.040,-,-
'47:30:55.688',-0.056,-,-,-0.032,-,-
'47:30:55.696',-0.032,-,-,-0.024,-,-
'47:30:55.704',-0.008,-,-,-0.008,-,-
'47:30:55.712',0.008,-,-,0.008,-,-
'47:30:55.720',0.024,-,-,0.024,-,-
'47:30:55.728',0.032,-,-,0.032,-,-
'47:30:55.736',0.040,-,-,0.040,-,-
'47:30:55.744',0.040,-,-,0.048,-,-
'47:30:55.752',0.040,-,-,0.040,-,-
'47:30:55.760',0.032,-,-,0.040,-,-
'47:30:55.768',0.032,-,-,0.040,-,-
'47:30:55.776',0.040,-,-,0.048,-,-
'47:30:55.784',0.040,-,-,0.048,-,-
'47:30:55.792',0.040,-,-,0.048,-,-
'47:30:55.800',0.040,-,-,0.048,-,-
'47:30:55.808',0.040,-,-,0.048,-,-
'47:30:55.816',0.032,-,-,0.048,-,-
'47:30:55.824',0.032,-,-,0.040,-,-
'47:30:55.832',0.032,-,-,0.040,-,-
'47:30:55.840',0.032,-,-,0.032,-,-
'47:30:55.848',0.032,-,-,0.032,-,-
'47:30:55.856',0.024,-,-,0.032,-,-
'47:30:55.864',0.024,-,-,0.032,-,-
'47:30:55.872',0.024,-,-,0.024,-,-
'47:30:55.880',0.024,-,-,0.024,-,-
'47:30:55.888',0.024,-,-,0.024,-,-
'47:30:55.896',0.024,-,-,0.032,-,-
'47:30:55.904',0.032,-,-,0.032,-,-
'47:30:55.912',0.032,-,-,0.032,-,-
'47:30:55.920',0.032,-,-,0.032,-,-
'47:30:55.928',0.032,-,-,0.032,-,-
'47:30:55.936',0.024,-,-,0.032,-,-
'47:30:55.944',0.024,-,-,0.032,-,-
'47:30:55.952',0.024,-,-,0.032,-,-
'47:30:55.960',0.016,-,-,0.032,-,-
'47:30:55.968',0.016,-,-,0.024,-,-
'47:30:55.976',0.016,-,-,0.024,-,-
'47:30:55.984',0.008,-,-,0.024,-,-
'47:30:55.992',0.016,-,-,0.032,-,-
'47:30:56.000',0.032,-,-,0.040,-,-
'47:30:56.008',0.048,-,-,0.056,-,-
'47:30:56.016',0.064,-,-,0.064,-,-
'47:30:56.024',0.072,-,-,0.064,-,-
'47:30:56.032',0.088,-,-,0.072,-,-
'47:30:56.040',0.096,-,-,0.088,-,-
'47:30:56.048',0.104,-,-,0.080,-,-
'47:30:56.056',0.072,-,-,0.056,-,-
'47:30:56.064',0.048,-,-,0.032,-,-
'47:30:56.072',0.024,-,-,0.008,-,-
'47:30:56.080',0.000,-,-,-0.008,-,-
'47:30:56.088',-0.032,-,-,-0.016,-,-
'47:30:56.096',-0.056,-,-,-0.032,-,-
'47:30:56.104',-0.072,-,-,-0.040,-,-
'47:30:56.112',-0.080,-,-,-0.048,-,-
'47:30:56.120',-0.080,-,-,-0.048,-,-
'47:30:56.128',-0.080,-,-,-0.048,-,-
'47:30:56.136',-0.080,-,-,-0.048,-,-
'47:30:56.144',-0.080,-,-,-0.048,-,-
'47:30:56.152',-0.080,-,-,-0.048,-,-
'47:30:56.160',-0.080,-,-,-0.048,-,-
'47:30:56.168',-0.080,-,-,-0.048,-,-
'47:30:56.176',-0.080,-,-,-0.048,-,-
'47:30:56.184',-0.088,-,-,-0.048,-,-
'47:30:56.192',-0.096,-,-,-0.056,-,-
'47:30:56.200',-0.056,-,-,-0.096,-,-
'47:30:56.208',0.064,-,-,-0.192,-,-
'47:30:56.216',0.232,-,-,-0.296,-,-
'47:30:56.224',0.392,-,-,-0.304,-,-
'47:30:56.232',0.432,-,-,-0.080,-,-
'47:30:56.240',0.256,-,-,0.024,-,-
'47:30:56.248',0.112,-,-,0.064,-,-
'47:30:56.256',0.064,-,-,0.104,-,-
'47:30:56.264',0.000,-,-,0.080,-,-
'47:30:56.272',-0.072,-,-,0.024,-,-
'47:30:56.280',-0.104,-,-,0.000,-,-
'47:30:56.288',-0.104,-,-,0.000,-,-
'47:30:56.296',-0.104,-,-,0.000,-,-
'47:30:56.304',-0.104,-,-,0.000,-,-
'47:30:56.312',-0.096,-,-,0.000,-,-
'47:30:56.320',-0.088,-,-,0.000,-,-
'47:30:56.328',-0.080,-,-,0.000,-,-
'47:30:56.336',-0.080,-,-,0.008,-,-
'47:30:56.344',-0.072,-,-,0.008,-,-
'47:30:56.352',-0.064,-,-,0.008,-,-
'47:30:56.360',-0.064,-,-,0.008,-,-
'47:30:56.368',-0.056,-,-,0.016,-,-
'47:30:56.376',-0.056,-,-,0.016,-,-
'47:30:56.384',-0.048,-,-,0.024,-,-
'47:30:56.392',-0.048,-,-,0.024,-,-
'47:30:56.400',-0.040,-,-,0.024,-,-
'47:30:56.408',-0.040,-,-,0.032,-,-
'47:30:56.416',-0.024,-,-,0.040,-,-
'47:30:56.424',-0.016,-,-,0.048,-,-
'47:30:56.432',-0.008,-,-,0.048,-,-
'47:30:56.440',0.000,-,-,0.064,-,-
'47:30:56.448',0.008,-,-,0.072,-,-
'47:30:56.456',0.024,-,-,0.088,-,-
'47:30:56.464',0.040,-,-,0.096,-,-
'47:30:56.472',0.056,-,-,0.112,-,-
'47:30:56.480',0.072,-,-,0.120,-,-
'47:30:56.488',0.088,-,-,0.128,-,-
'47:30:56.496',0.088,-,-,0.120,-,-
'47:30:56.504',0.088,-,-,0.104,-,-
'47:30:56.512',0.080,-,-,0.088,-,-
'47:30:56.520',0.064,-,-,0.064,-,-
'47:30:56.528',0.056,-,-,0.048,-,-
'47:30:56.536',0.040,-,-,0.032,-,-
'47:30:56.544',0.024,-,-,0.024,-,-
'47:30:56.552',0.016,-,-,0.008,-,-
'47:30:56.560',0.008,-,-,0.008,-,-
'47:30:56.568',0.000,-,-,0.000,-,-
'47:30:56.576',0.000,-,-,0.000,-,-
'47:30:56.584',-0.008,-,-,0.000,-,-
'47:30:56.592',-0.008,-,-,0.000,-,-
'47:30:56.600',-0.008,-,-,0.000,-,-
'47:30:56.608',-0.008,-,-,0.000,-,-
'47:30:56.616',-0.008,-,-,-0.008,-,-
'47:30:56.624',0.000,-,-,0.000,-,-
'47:30:56.632',0.000,-,-,0.000,-,-
'47:30:56.640',0.000,-,-,0.000,-,-
'47:30:56.648',0.000,-,-,0.000,-,-
'47:30:56.656',0.000,-,-,0.000,-,-
'47:30:56.664',0.000,-,-,0.000,-,-
'47:30:56.672',0.000,-,-,0.000,-,-
'47:30:56.680',0.000,-,-,0.000,-,-
'47:30:56.688',0.000,-,-,0.000,-,-
'47:30:56.696',0.000,-,-,0.000,-,-
'47:30:56.704',0.000,-,-,0.000,-,-
'47:30:56.712',0.000,-,-,0.000,-,-
'47:30:56.720',-0.008,-,-,0.000,-,-
'47:30:56.728',-0.008,-,-,0.000,-,-
'47:30:56.736',-0.008,-,-,0.000,-,-
'47:30:56.744',0.000,-,-,0.000,-,-
'47:30:56.752',0.000,-,-,0.000,-,-
'47:30:56.760',0.000,-,-,0.000,-,-
'47:30:56.768',0.000,-,-,0.000,-,-
'47:30:56.776',0.000,-,-,0.000,-,-
'47:30:56.784',0.000,-,-,0.000,-,-
'47:30:56.792',0.000,-,-,0.000,-,-
'47:30:56.800',0.008,-,-,0.008,-,-
'47:30:56.808',0.016,-,-,0.016,-,-
'47:30:56.816',0.040,-,-,0.032,-,-
'47:30:56.824',0.056,-,-,0.048,-,-
'47:30:56.832',0.072,-,-,0.056,-,-
'47:30:56.840',0.088,-,-,0.056,-,-
'47:30:56.848',0.104,-,-,0.064,-,-
'47:30:56.856',0.104,-,-,0.064,-,-
'47:30:56.864',0.088,-,-,0.048,-,-
'47:30:56.872',0.056,-,-,0.016,-,-
'47:30:56.880',0.040,-,-,0.000,-,-
'47:30:56.888',0.016,-,-,-0.016,-,-
'47:30:56.896',-0.008,-,-,-0.024,-,-
'47:30:56.904',-0.032,-,-,-0.032,-,-
'47:30:56.912',-0.048,-,-,-0.040,-,-
'47:30:56.920',-0.056,-,-,-0.040,-,-
'47:30:56.928',-0.064,-,-,-0.048,-,-
'47:30:56.936',-0.064,-,-,-0.048,-,-
'47:30:56.944',-0.064,-,-,-0.048,-,-
'47:30:56.952',-0.064,-,-,-0.048,-,-
'47:30:56.960',-0.064,-,-,-0.048,-,-
'47:30:56.968',-0.064,-,-,-0.048,-,-
'47:30:56.976',-0.064,-,-,-0.048,-,-
'47:30:56.984',-0.064,-,-,-0.048,-,-
'47:30:56.992',-0.064,-,-,-0.048,-,-
'47:30:57.000',-0.056,-,-,-0.048,-,-
'47:30:57.008',-0.040,-,-,-0.064,-,-
'47:30:57.016',0.040,-,-,-0.080,-,-
'47:30:57.024',0.240,-,-,-0.104,-,-
'47:30:57.032',0.544,-,-,-0.064,-,-
'47:30:57.040',0.752,-,-,0.088,-,-
'47:30:57.048',0.760,-,-,0.264,-,-
'47:30:57.056',0.536,-,-,0.352,-,-
'47:30:57.064',0.352,-,-,0.320,-,-
'47:30:57.072',0.184,-,-,0.232,-,-
'47:30:57.080',0.048,-,-,0.128,-,-
'47:30:57.088',-0.064,-,-,0.024,-,-
'47:30:57.096',-0.128,-,-,-0.040,-,-
'47:30:57.104',-0.136,-,-,-0.048,-,-
'47:30:57.112',-0.136,-,-,-0.048,-,-
'47:30:57.120',-0.128,-,-,-0.048,-,-
'47:30:57.128',-0.128,-,-,-0.040,-,-
'47:30:57.136',-0.120,-,-,-0.040,-,-
'47:30:57.144',-0.120,-,-,-0.040,-,-
'47:30:57.152',-0.120,-,-,-0.040,-,-
'47:30:57.160',-0.112,-,-,-0.040,-,-
'47:30:57.168',-0.112,-,-,-0.040,-,-
'47:30:57.176',-0.112,-,-,-0.032,-,-
'47:30:57.184',-0.104,-,-,-0.032,-,-
'47:30:57.192',-0.104,-,-,-0.032,-,-
'47:30:57.200',-0.104,-,-,-0.024,-,-
'47:30:57.208',-0.104,-,-,-0.024,-,-
'47:30:57.216',-0.096,-,-,-0.024,-,-
'47:30:57.224',-0.096,-,-,-0.024,-,-
'47:30:57.232',-0.096,-,-,-0.024,-,-
'47:30:57.240',-0.104,-,-,-0.032,-,-
'47:30:57.248',-0.104,-,-,-0.032,-,-
'47:30:57.256',-0.104,-,-,-0.032,-,-
'47:30:57.264',-0.104,-,-,-0.032,-,-
'47:30:57.272',-0.104,-,-,-0.032,-,-
'47:30:57.280',-0.096,-,-,-0.032,-,-
'47:30:57.288',-0.088,-,-,-0.040,-,-
'47:30:57.296',-0.088,-,-,-0.040,-,-
'47:30:57.304',-0.072,-,-,-0.040,-,-
'47:30:57.312',-0.056,-,-,-0.032,-,-
'47:30:57.320',-0.032,-,-,-0.024,-,-
'47:30:57.328',-0.016,-,-,-0.008,-,-
'47:30:57.336',0.000,-,-,0.000,-,-
'47:30:57.344',0.008,-,-,0.008,-,-
'47:30:57.352',0.016,-,-,0.008,-,-
'47:30:57.360',0.016,-,-,0.008,-,-
'47:30:57.368',0.008,-,-,0.008,-,-
'47:30:57.376',0.008,-,-,0.008,-,-
'47:30:57.384',0.016,-,-,0.016,-,-
'47:30:57.392',0.016,-,-,0.016,-,-
'47:30:57.400',0.008,-,-,0.016,-,-
'47:30:57.408',0.008,-,-,0.016,-,-
'47:30:57.416',0.008,-,-,0.016,-,-
'47:30:57.424',0.008,-,-,0.016,-,-
'47:30:57.432',0.016,-,-,0.016,-,-
'47:30:57.440',0.016,-,-,0.016,-,-
'47:30:57.448',0.008,-,-,0.016,-,-
'47:30:57.456',0.008,-,-,0.016,-,-
'47:30:57.464',0.008,-,-,0.016,-,-
'47:30:57.472',0.008,-,-,0.008,-,-
'47:30:57.480',0.008,-,-,0.008,-,-
'47:30:57.488',0.008,-,-,0.008,-,-
'47:30:57.496',0.008,-,-,0.008,-,-
'47:30:57.504',0.008,-,-,0.008,-,-
'47:30:57.512',0.008,-,-,0.008,-,-
'47:30:57.520',0.008,-,-,0.008,-,-
'47:30:57.528',0.008,-,-,0.008,-,-
'47:30:57.536',0.008,-,-,0.008,-,-
'47:30:57.544',0.008,-,-,0.008,-,-
'47:30:57.552',0.000,-,-,0.000,-,-
'47:30:57.560',0.008,-,-,0.008,-,-
'47:30:57.568',0.008,-,-,0.008,-,-
'47:30:57.576',0.008,-,-,0.008,-,-
'47:30:57.584',0.008,-,-,0.008,-,-
'47:30:57.592',0.008,-,-,0.008,-,-
'47:30:57.600',0.008,-,-,0.008,-,-
'47:30:57.608',0.008,-,-,0.008,-,-
'47:30:57.616',0.016,-,-,0.016,-,-
'47:30:57.624',0.032,-,-,0.032,-,-
'47:30:57.632',0.056,-,-,0.048,-,-
'47:30:57.640',0.072,-,-,0.064,-,-
'47:30:57.648',0.080,-,-,0.064,-,-
'47:30:57.656',0.096,-,-,0.072,-,-
'47:30:57.664',0.112,-,-,0.080,-,-
'47:30:57.672',0.120,-,-,0.080,-,-
'47:30:57.680',0.088,-,-,0.056,-,-
'47:30:57.688',0.064,-,-,0.032,-,-
'47:30:57.696',0.040,-,-,0.008,-,-
'47:30:57.704',0.016,-,-,-0.008,-,-
'47:30:57.712',-0.016,-,-,-0.016,-,-
'47:30:57.720',-0.032,-,-,-0.024,-,-
'47:30:57.728',-0.048,-,-,-0.032,-,-
'47:30:57.736',-0.056,-,-,-0.032,-,-
'47:30:57.744',-0.056,-,-,-0.032,-,-
'47:30:57.752',-0.056,-,-,-0.032,-,-
'47:30:57.760',-0.056,-,-,-0.032,-,-
'47:30:57.768',-0.056,-,-,-0.032,-,-
'47:30:57.776',-0.056,-,-,-0.032,-,-
'47:30:57.784',-0.048,-,-,-0.024,-,-
'47:30:57.792',-0.056,-,-,-0.024,-,-
'47:30:57.800',-0.056,-,-,-0.024,-,-
'47:30:57.808',-0.072,-,-,-0.024,-,-
'47:30:57.816',-0.072,-,-,-0.048,-,-
'47:30:57.824',-0.024,-,-,-0.128,-,-
'47:30:57.832',0.080,-,-,-0.256,-,-
'47:30:57.840',0.208,-,-,-0.360,-,-
'47:30:57.848',0.336,-,-,-0.304,-,-
'47:30:57.856',0.352,-,-,-0.144,-,-
'47:30:57.864',0.152,-,-,-0.064,-,-
'47:30:57.872',0.048,-,-,-0.016,-,-
'47:30:57.880',0.032,-,-,0.048,-,-
'47:30:57.888',-0.008,-,-,0.056,-,-
'47:30:57.896',-0.048,-,-,0.032,-,-
'47:30:57.904',-0.056,-,-,0.024,-,-
'47:30:57.912',-0.056,-,-,0.032,-,-
'47:30:57.920',-0.056,-,-,0.032,-,-
'47:30:57.928',-0.064,-,-,0.024,-,-
'47:30:57.936',-0.056,-,-,0.032,-,-
'47:30:57.944',-0.056,-,-,0.032,-,-
'47:30:57.952',-0.048,-,-,0.024,-,-
'47:30:57.960',-0.048,-,-,0.024,-,-
'47:30:57.968',-0.040,-,-,0.032,-,-
'47:30:57.976',-0.032,-,-,0.040,-,-
'47:30:57.984',-0.024,-,-,0.040,-,-
'47:30:57.992',-0.024,-,-,0.040,-,-
