'Elapsed time','II','V','ABP','PAP'
'48:42:33.688',0.054,-,122.280,47.520
'48:42:33.696',0.097,-,124.680,46.320
'48:42:33.704',-0.011,-,125.520,45.120
'48:42:33.712',-0.075,-,126.360,44.280
'48:42:33.720',-0.011,-,127.080,43.080
'48:42:33.728',0.000,-,127.080,42.720
'48:42:33.736',0.054,-,126.360,42.360
'48:42:33.744',0.075,-,125.520,41.880
'48:42:33.752',0.054,-,124.680,41.880
'48:42:33.760',0.118,-,123.960,41.520
'48:42:33.768',0.118,-,122.280,41.160
'48:42:33.776',0.075,-,120.720,40.680
'48:42:33.784',0.075,-,118.320,40.320
'48:42:33.792',0.054,-,115.920,39.480
'48:42:33.800',0.075,-,114.360,39.120
'48:42:33.808',0.097,-,111.960,38.280
'48:42:33.816',0.054,-,109.560,37.920
'48:42:33.824',0.011,-,107.160,37.560
'48:42:33.832',0.000,-,105.480,37.080
'48:42:33.840',-0.032,-,103.080,36.720
'48:42:33.848',-0.032,-,101.520,36.720
'48:42:33.856',0.000,-,99.960,36.720
'48:42:33.864',-0.011,-,98.280,36.360
'48:42:33.872',0.000,-,96.720,35.880
'48:42:33.880',-0.032,-,95.160,35.520
'48:42:33.888',-0.032,-,93.480,34.680
'48:42:33.896',0.000,-,92.760,34.320
'48:42:33.904',0.118,-,91.920,34.320
'48:42:33.912',0.452,-,90.360,33.960
'48:42:33.920',0.753,-,87.960,33.960
'48:42:33.928',0.452,-,85.560,33.960
'48:42:33.936',0.194,-,81.480,33.960
'48:42:33.944',0.032,-,78.360,33.960
'48:42:33.952',-0.097,-,74.280,34.320
'48:42:33.960',-0.258,-,70.320,34.680
'48:42:33.968',-0.194,-,67.080,35.520
'48:42:33.976',-0.172,-,63.960,36.360
'48:42:33.984',-0.194,-,60.720,37.920
'48:42:33.992',-0.140,-,58.320,39.960
'48:42:34.000',-0.151,-,55.920,41.880
'48:42:34.008',-0.140,-,55.080,44.280
'48:42:34.016',-0.151,-,54.360,46.680
'48:42:34.024',-0.140,-,55.080,49.080
'48:42:34.032',-0.140,-,55.920,51.480
'48:42:34.040',-0.118,-,57.480,54.720
'48:42:34.048',-0.151,-,59.160,57.960
'48:42:34.056',-0.097,-,61.560,61.080
'48:42:34.064',-0.151,-,63.960,64.320
'48:42:34.072',-0.172,-,66.360,67.560
'48:42:34.080',-0.140,-,68.760,70.680
'48:42:34.088',-0.172,-,71.160,73.080
'48:42:34.096',-0.140,-,73.560,75.120
'48:42:34.104',-0.140,-,75.960,76.680
'48:42:34.112',-0.140,-,78.360,78.360
'48:42:34.120',-0.140,-,81.480,79.080
'48:42:34.128',-0.140,-,84.720,79.080
'48:42:34.136',-0.140,-,88.680,79.080
'48:42:34.144',-0.151,-,91.920,78.720
'48:42:34.152',-0.140,-,95.160,77.880
'48:42:34.160',-0.097,-,97.560,77.520
'48:42:34.168',-0.140,-,99.960,76.320
'48:42:34.176',-0.097,-,101.520,75.120
'48:42:34.184',0.000,-,103.080,73.080
'48:42:34.192',0.011,-,104.760,71.160
'48:42:34.200',0.000,-,105.480,69.120
'48:42:34.208',0.032,-,106.320,66.720
'48:42:34.216',0.075,-,107.160,64.320
'48:42:34.224',0.118,-,107.160,61.560
'48:42:34.232',0.118,-,106.320,59.520
'48:42:34.240',0.140,-,105.480,57.960
'48:42:34.248',0.118,-,103.920,57.480
'48:42:34.256',0.075,-,102.360,57.480
'48:42:34.264',0.054,-,99.960,57.960
'48:42:34.272',0.075,-,96.720,57.960
'48:42:34.280',0.032,-,93.480,57.480
'48:42:34.288',0.054,-,90.360,57.120
'48:42:34.296',0.032,-,88.680,56.280
'48:42:34.304',0.054,-,87.960,55.920
'48:42:34.312',0.011,-,89.520,55.560
'48:42:34.320',0.032,-,91.920,55.560
'48:42:34.328',0.054,-,95.160,54.720
'48:42:34.336',0.075,-,99.120,53.880
'48:42:34.344',0.075,-,103.920,53.160
'48:42:34.352',0.054,-,107.880,52.320
'48:42:34.360',0.032,-,111.960,51.120
'48:42:34.368',0.032,-,115.920,50.280
'48:42:34.376',0.054,-,118.320,49.080
'48:42:34.384',0.032,-,120.720,47.880
'48:42:34.392',0.054,-,122.280,46.320
'48:42:34.400',0.054,-,122.280,44.760
'48:42:34.408',0.118,-,123.120,43.560
'48:42:34.416',0.075,-,123.120,42.360
'48:42:34.424',0.097,-,122.280,41.520
'48:42:34.432',0.151,-,121.560,41.160
'48:42:34.440',0.151,-,120.720,40.320
'48:42:34.448',0.140,-,119.160,39.960
'48:42:34.456',0.151,-,117.480,39.480
'48:42:34.464',0.075,-,115.920,39.120
'48:42:34.472',0.118,-,113.520,38.280
'48:42:34.480',0.118,-,111.960,37.560
'48:42:34.488',0.118,-,109.560,36.720
'48:42:34.496',0.032,-,107.880,36.360
'48:42:34.504',0.011,-,105.480,35.520
'48:42:34.512',0.000,-,103.920,35.520
'48:42:34.520',0.000,-,101.520,35.520
'48:42:34.528',-0.032,-,99.960,35.880
'48:42:34.536',-0.054,-,97.560,35.880
'48:42:34.544',-0.032,-,95.880,35.880
'48:42:34.552',-0.032,-,93.480,35.520
'48:42:34.560',-0.032,-,91.920,35.160
'48:42:34.568',-0.011,-,90.360,34.320
'48:42:34.576',0.011,-,89.520,33.960
'48:42:34.584',0.237,-,87.960,33.480
'48:42:34.592',0.591,-,86.280,33.120
'48:42:34.600',0.731,-,84.720,33.120
'48:42:34.608',0.258,-,82.320,32.760
'48:42:34.616',0.118,-,79.080,31.920
'48:42:34.624',-0.011,-,75.960,31.560
'48:42:34.632',-0.194,-,72.720,31.080
'48:42:34.640',-0.280,-,69.480,31.080
'48:42:34.648',-0.215,-,65.520,31.080
'48:42:34.656',-0.172,-,62.280,32.280
'48:42:34.664',-0.151,-,59.160,33.960
'48:42:34.672',-0.140,-,56.760,35.880
'48:42:34.680',-0.151,-,55.080,38.280
'48:42:34.688',-0.140,-,53.520,40.320
'48:42:34.696',-0.172,-,52.680,42.720
'48:42:34.704',-0.140,-,52.680,45.120
'48:42:34.712',-0.118,-,53.520,48.360
'48:42:34.720',-0.140,-,55.080,51.120
'48:42:34.728',-0.097,-,57.480,54.360
'48:42:34.736',-0.140,-,59.880,57.480
'48:42:34.744',-0.097,-,62.280,60.720
'48:42:34.752',-0.140,-,64.680,63.480
'48:42:34.760',-0.140,-,66.360,66.360
'48:42:34.768',-0.140,-,68.760,68.760
'48:42:34.776',-0.172,-,71.160,70.320
'48:42:34.784',-0.151,-,72.720,71.520
'48:42:34.792',-0.172,-,75.120,71.880
'48:42:34.800',-0.140,-,77.520,71.880
'48:42:34.808',-0.172,-,79.920,71.160
'48:42:34.816',-0.172,-,82.320,69.960
'48:42:34.824',-0.172,-,85.560,68.760
'48:42:34.832',-0.172,-,87.960,67.080
'48:42:34.840',-0.140,-,90.360,65.880
'48:42:34.848',-0.140,-,92.760,64.320
'48:42:34.856',-0.075,-,94.320,63.120
'48:42:34.864',-0.032,-,95.880,61.920
'48:42:34.872',0.011,-,97.560,60.360
'48:42:34.880',0.011,-,99.120,58.680
'48:42:34.888',0.075,-,99.960,57.120
'48:42:34.896',0.075,-,100.680,54.720
'48:42:34.904',0.118,-,100.680,53.160
'48:42:34.912',0.075,-,99.960,51.480
'48:42:34.920',0.097,-,98.280,50.280
'48:42:34.928',0.075,-,96.720,49.920
'48:42:34.936',0.075,-,93.480,49.560
'48:42:34.944',0.075,-,90.360,48.720
'48:42:34.952',0.032,-,86.280,47.880
'48:42:34.960',0.032,-,83.880,46.680
'48:42:34.968',0.032,-,82.320,45.960
'48:42:34.976',0.032,-,82.320,45.120
'48:42:34.984',0.032,-,83.160,44.760
'48:42:34.992',0.032,-,86.280,44.280
'48:42:35.000',0.032,-,90.360,43.920
'48:42:35.008',0.000,-,94.320,43.560
'48:42:35.016',0.011,-,99.120,43.080
'48:42:35.024',0.000,-,103.920,42.720
'48:42:35.032',0.011,-,107.880,41.880
'48:42:35.040',0.000,-,111.960,40.680
'48:42:35.048',0.032,-,114.360,39.480
'48:42:35.056',0.032,-,116.760,38.760
'48:42:35.064',0.000,-,117.480,37.560
'48:42:35.072',0.032,-,118.320,36.720
'48:42:35.080',0.011,-,119.160,35.880
'48:42:35.088',0.032,-,119.880,35.160
'48:42:35.096',0.032,-,119.880,34.680
'48:42:35.104',0.054,-,119.880,34.320
'48:42:35.112',0.075,-,119.160,33.480
'48:42:35.120',0.118,-,117.480,32.760
'48:42:35.128',0.118,-,115.920,32.280
'48:42:35.136',0.118,-,113.520,31.920
'48:42:35.144',0.075,-,111.120,31.080
'48:42:35.152',0.118,-,108.720,30.720
'48:42:35.160',0.075,-,106.320,30.360
'48:42:35.168',0.118,-,103.080,29.880
'48:42:35.176',0.075,-,100.680,29.520
'48:42:35.184',0.118,-,98.280,29.520
'48:42:35.192',0.054,-,95.880,29.160
'48:42:35.200',0.000,-,93.480,28.680
'48:42:35.208',0.000,-,91.920,28.680
'48:42:35.216',0.000,-,90.360,28.320
'48:42:35.224',0.000,-,89.520,27.960
'48:42:35.232',0.000,-,88.680,27.480
'48:42:35.240',0.000,-,87.120,27.120
'48:42:35.248',-0.011,-,86.280,26.760
'48:42:35.256',0.000,-,84.720,26.280
'48:42:35.264',0.000,-,83.160,26.280
'48:42:35.272',0.118,-,80.760,26.280
'48:42:35.280',0.430,-,78.360,26.760
'48:42:35.288',0.871,-,75.120,26.760
'48:42:35.296',0.935,-,71.880,27.120
'48:42:35.304',0.280,-,67.920,27.120
'48:42:35.312',0.032,-,64.680,27.480
'48:42:35.320',-0.140,-,60.720,27.480
'48:42:35.328',-0.280,-,57.480,28.320
'48:42:35.336',-0.258,-,54.360,29.160
'48:42:35.344',-0.215,-,51.120,31.080
'48:42:35.352',-0.194,-,48.720,33.120
'48:42:35.360',-0.258,-,47.160,35.160
'48:42:35.368',-0.172,-,46.320,36.720
'48:42:35.376',-0.194,-,45.480,38.280
'48:42:35.384',-0.172,-,45.480,40.320
'48:42:35.392',-0.172,-,46.320,43.080
'48:42:35.400',-0.194,-,47.880,46.680
'48:42:35.408',-0.172,-,49.560,50.280
'48:42:35.416',-0.194,-,51.960,54.360
'48:42:35.424',-0.172,-,54.360,58.320
'48:42:35.432',-0.194,-,56.760,62.280
'48:42:35.440',-0.172,-,59.880,65.520
'48:42:35.448',-0.172,-,62.280,68.760
'48:42:35.456',-0.151,-,64.680,71.880
'48:42:35.464',-0.172,-,67.080,73.920
'48:42:35.472',-0.151,-,70.320,75.480
'48:42:35.480',-0.194,-,72.720,76.680
'48:42:35.488',-0.172,-,75.960,77.160
'48:42:35.496',-0.172,-,79.080,77.160
'48:42:35.504',-0.172,-,82.320,76.680
'48:42:35.512',-0.194,-,85.560,76.320
'48:42:35.520',-0.172,-,88.680,75.480
'48:42:35.528',-0.172,-,91.080,75.120
'48:42:35.536',-0.118,-,93.480,74.280
'48:42:35.544',-0.097,-,95.880,73.080
'48:42:35.552',-0.032,-,97.560,72.360
'48:42:35.560',-0.011,-,99.120,71.160
'48:42:35.568',0.011,-,100.680,69.960
'48:42:35.576',0.032,-,101.520,68.760
'48:42:35.584',0.075,-,101.520,67.080
'48:42:35.592',0.097,-,101.520,65.520
'48:42:35.600',0.075,-,100.680,63.480
'48:42:35.608',0.118,-,99.960,61.080
'48:42:35.616',0.075,-,98.280,59.160
'48:42:35.624',0.118,-,95.880,57.480
'48:42:35.632',0.075,-,93.480,55.920
'48:42:35.640',0.075,-,91.080,55.080
'48:42:35.648',0.054,-,87.960,54.720
'48:42:35.656',0.075,-,85.560,53.880
'48:42:35.664',0.054,-,83.880,53.520
'48:42:35.672',0.054,-,83.160,53.160
'48:42:35.680',0.032,-,83.880,52.680
'48:42:35.688',0.075,-,86.280,52.320
'48:42:35.696',0.032,-,89.520,51.960
'48:42:35.704',0.054,-,93.480,51.120
'48:42:35.712',0.032,-,98.280,50.280
'48:42:35.720',0.054,-,102.360,49.560
'48:42:35.728',0.032,-,106.320,48.360
'48:42:35.736',0.054,-,109.560,47.520
'48:42:35.744',0.075,-,112.680,46.680
'48:42:35.752',0.032,-,115.080,45.480
'48:42:35.760',0.054,-,116.760,44.760
'48:42:35.768',0.054,-,117.480,43.560
'48:42:35.776',0.032,-,118.320,42.720
'48:42:35.784',0.032,-,118.320,41.880
'48:42:35.792',0.032,-,118.320,41.160
'48:42:35.800',0.054,-,117.480,40.320
'48:42:35.808',0.075,-,116.760,39.960
'48:42:35.816',0.118,-,115.920,39.480
'48:42:35.824',0.118,-,114.360,39.120
'48:42:35.832',0.140,-,112.680,38.760
'48:42:35.840',0.151,-,111.120,38.280
'48:42:35.848',0.118,-,108.720,37.920
'48:42:35.856',0.118,-,106.320,37.920
'48:42:35.864',0.075,-,103.920,37.560
'48:42:35.872',0.118,-,102.360,36.720
'48:42:35.880',0.118,-,99.960,36.360
'48:42:35.888',0.118,-,98.280,35.880
'48:42:35.896',0.054,-,95.880,35.880
'48:42:35.904',0.032,-,94.320,35.880
'48:42:35.912',0.000,-,92.760,35.880
'48:42:35.920',0.000,-,91.080,36.360
'48:42:35.928',0.000,-,89.520,36.360
'48:42:35.936',0.000,-,88.680,35.880
'48:42:35.944',0.000,-,87.960,35.880
'48:42:35.952',0.000,-,86.280,35.520
'48:42:35.960',0.000,-,85.560,35.160
'48:42:35.968',0.000,-,83.880,35.160
'48:42:35.976',0.118,-,81.480,35.160
'48:42:35.984',0.495,-,79.080,35.160
'48:42:35.992',0.839,-,75.960,35.160
'48:42:36.000',0.849,-,72.720,35.160
'48:42:36.008',0.290,-,68.760,35.160
'48:42:36.016',0.118,-,65.520,35.520
'48:42:36.024',-0.075,-,62.280,35.520
'48:42:36.032',-0.258,-,59.160,35.520
'48:42:36.040',-0.215,-,55.920,35.880
'48:42:36.048',-0.172,-,53.520,35.880
'48:42:36.056',-0.172,-,51.960,36.720
'48:42:36.064',-0.172,-,50.280,38.280
'48:42:36.072',-0.172,-,49.560,40.320
'48:42:36.080',-0.194,-,48.720,42.720
'48:42:36.088',-0.151,-,48.720,45.960
'48:42:36.096',-0.172,-,49.560,49.080
'48:42:36.104',-0.172,-,51.120,52.680
'48:42:36.112',-0.172,-,52.680,55.920
'48:42:36.120',-0.140,-,55.080,58.680
'48:42:36.128',-0.172,-,56.760,61.560
'48:42:36.136',-0.151,-,59.160,64.680
'48:42:36.144',-0.151,-,60.720,67.560
'48:42:36.152',-0.172,-,63.120,70.320
'48:42:36.160',-0.151,-,65.520,72.720
'48:42:36.168',-0.172,-,68.760,75.120
'48:42:36.176',-0.151,-,71.160,76.680
'48:42:36.184',-0.172,-,74.280,77.520
'48:42:36.192',-0.151,-,78.360,78.360
'48:42:36.200',-0.172,-,81.480,78.360
'48:42:36.208',-0.172,-,83.880,77.880
'48:42:36.216',-0.172,-,87.120,77.160
'48:42:36.224',-0.151,-,90.360,76.680
'48:42:36.232',-0.140,-,92.760,75.960
'48:42:36.240',-0.140,-,95.160,75.120
'48:42:36.248',-0.097,-,96.720,74.280
'48:42:36.256',-0.032,-,99.120,73.560
'48:42:36.264',0.000,-,99.960,72.360
'48:42:36.272',0.032,-,101.520,70.680
'48:42:36.280',0.054,-,102.360,68.760
'48:42:36.288',0.075,-,103.080,66.720
'48:42:36.296',0.118,-,103.080,64.680
'48:42:36.304',0.118,-,102.360,62.760
'48:42:36.312',0.097,-,101.520,60.720
'48:42:36.320',0.118,-,99.960,59.160
'48:42:36.328',0.075,-,97.560,57.960
'48:42:36.336',0.075,-,95.160,57.120
'48:42:36.344',0.054,-,91.920,56.760
'48:42:36.352',0.054,-,88.680,55.920
'48:42:36.360',0.032,-,85.560,55.560
'48:42:36.368',0.032,-,83.160,55.080
'48:42:36.376',0.032,-,81.480,54.720
'48:42:36.384',0.032,-,79.920,54.360
'48:42:36.392',0.032,-,80.760,53.880
'48:42:36.400',0.032,-,82.320,53.880
'48:42:36.408',0.032,-,84.720,53.160
'48:42:36.416',0.032,-,87.960,52.320
'48:42:36.424',0.032,-,91.920,51.120
'48:42:36.432',0.032,-,95.880,49.920
'48:42:36.440',0.032,-,99.960,48.720
'48:42:36.448',0.032,-,103.920,47.520
'48:42:36.456',0.032,-,107.160,46.320
'48:42:36.464',0.032,-,109.560,45.480
'48:42:36.472',0.054,-,111.960,44.280
'48:42:36.480',0.075,-,113.520,43.080
'48:42:36.488',0.118,-,115.080,42.720
'48:42:36.496',0.118,-,115.080,41.880
'48:42:36.504',0.140,-,115.920,41.520
'48:42:36.512',0.118,-,115.920,40.680
'48:42:36.520',0.118,-,115.080,40.320
'48:42:36.528',0.075,-,114.360,39.960
'48:42:36.536',0.075,-,113.520,39.120
'48:42:36.544',0.075,-,111.960,38.760
'48:42:36.552',0.097,-,110.280,37.920
'48:42:36.560',0.118,-,108.720,37.080
'48:42:36.568',0.054,-,106.320,36.360
'48:42:36.576',0.011,-,104.760,35.880
'48:42:36.584',0.000,-,102.360,35.520
'48:42:36.592',-0.011,-,99.960,35.520
'48:42:36.600',-0.032,-,98.280,35.520
'48:42:36.608',0.000,-,95.880,35.520
'48:42:36.616',0.000,-,94.320,35.160
'48:42:36.624',0.000,-,91.920,34.680
'48:42:36.632',0.000,-,91.080,34.320
'48:42:36.640',0.000,-,89.520,33.960
'48:42:36.648',0.054,-,87.960,33.960
'48:42:36.656',0.312,-,87.120,33.480
'48:42:36.664',0.699,-,86.280,33.120
'48:42:36.672',0.774,-,84.720,33.120
'48:42:36.680',0.280,-,83.880,33.120
'48:42:36.688',0.140,-,83.160,33.480
'48:42:36.696',-0.011,-,81.480,33.480
'48:42:36.704',-0.194,-,79.080,33.960
'48:42:36.712',-0.290,-,76.680,33.960
'48:42:36.720',-0.172,-,74.280,34.320
'48:42:36.728',-0.172,-,71.160,35.160
'48:42:36.736',-0.151,-,67.080,36.360
'48:42:36.744',-0.151,-,64.680,37.920
'48:42:36.752',-0.151,-,61.560,39.960
'48:42:36.760',-0.151,-,59.160,42.720
'48:42:36.768',-0.172,-,57.480,45.120
'48:42:36.776',-0.151,-,56.760,47.520
'48:42:36.784',-0.151,-,56.760,50.280
'48:42:36.792',-0.140,-,57.480,53.160
'48:42:36.800',-0.151,-,59.160,55.920
'48:42:36.808',-0.151,-,60.720,58.680
'48:42:36.816',-0.172,-,63.120,61.920
'48:42:36.824',-0.151,-,64.680,64.680
'48:42:36.832',-0.172,-,67.080,67.560
'48:42:36.840',-0.151,-,68.760,69.960
'48:42:36.848',-0.172,-,71.160,71.880
'48:42:36.856',-0.172,-,72.720,73.080
'48:42:36.864',-0.172,-,74.280,73.920
'48:42:36.872',-0.151,-,75.960,73.920
'48:42:36.880',-0.172,-,77.520,73.560
'48:42:36.888',-0.172,-,79.080,72.720
'48:42:36.896',-0.172,-,81.480,72.360
'48:42:36.904',-0.151,-,83.880,71.520
'48:42:36.912',-0.140,-,87.120,70.680
'48:42:36.920',-0.097,-,89.520,69.480
'48:42:36.928',-0.075,-,91.920,68.280
'48:42:36.936',-0.032,-,94.320,66.720
'48:42:36.944',0.000,-,96.720,65.160
'48:42:36.952',0.032,-,98.280,63.120
'48:42:36.960',0.054,-,99.960,61.080
'48:42:36.968',0.075,-,100.680,59.160
'48:42:36.976',0.097,-,100.680,57.480
'48:42:36.984',0.075,-,99.960,55.920
'48:42:36.992',0.097,-,99.120,55.080
'48:42:37.000',0.075,-,96.720,54.720
'48:42:37.008',0.075,-,94.320,54.360
'48:42:37.016',0.054,-,91.080,53.880
'48:42:37.024',0.075,-,87.120,53.520
'48:42:37.032',0.032,-,83.880,52.680
'48:42:37.040',0.054,-,81.480,51.960
'48:42:37.048',0.032,-,80.760,51.120
'48:42:37.056',0.054,-,80.760,50.760
'48:42:37.064',0.032,-,82.320,50.760
'48:42:37.072',0.032,-,85.560,50.280
'48:42:37.080',0.011,-,88.680,49.560
'48:42:37.088',0.032,-,92.760,48.720
'48:42:37.096',0.011,-,97.560,48.360
'48:42:37.104',0.032,-,101.520,47.520
'48:42:37.112',0.011,-,104.760,46.680
'48:42:37.120',0.032,-,107.880,45.960
'48:42:37.128',0.011,-,110.280,44.760
'48:42:37.136',0.011,-,111.960,43.560
'48:42:37.144',0.011,-,113.520,42.360
'48:42:37.152',0.032,-,114.360,41.160
'48:42:37.160',0.054,-,115.080,40.320
'48:42:37.168',0.075,-,115.080,39.480
'48:42:37.176',0.075,-,115.080,38.760
'48:42:37.184',0.118,-,114.360,38.280
'48:42:37.192',0.118,-,113.520,37.920
'48:42:37.200',0.118,-,112.680,37.920
'48:42:37.208',0.054,-,111.120,37.560
'48:42:37.216',0.032,-,108.720,36.720
'48:42:37.224',0.075,-,107.160,36.360
'48:42:37.232',0.075,-,104.760,35.520
'48:42:37.240',0.097,-,102.360,34.680
'48:42:37.248',0.032,-,100.680,33.960
'48:42:37.256',0.011,-,98.280,33.480
'48:42:37.264',-0.011,-,95.880,33.120
'48:42:37.272',0.000,-,94.320,33.120
'48:42:37.280',-0.011,-,91.920,33.120
'48:42:37.288',0.000,-,91.080,33.120
'48:42:37.296',-0.032,-,89.520,33.120
'48:42:37.304',-0.011,-,87.960,32.760
'48:42:37.312',-0.032,-,87.120,32.280
'48:42:37.320',0.000,-,85.560,31.920
'48:42:37.328',0.011,-,83.880,31.920
'48:42:37.336',0.258,-,81.480,31.560
'48:42:37.344',0.591,-,78.360,31.560
'48:42:37.352',0.731,-,75.120,31.560
'48:42:37.360',0.258,-,71.880,31.560
'48:42:37.368',0.075,-,67.920,31.560
'48:42:37.376',-0.032,-,64.680,31.560
'48:42:37.384',-0.237,-,60.720,31.560
'48:42:37.392',-0.312,-,57.480,31.920
'48:42:37.400',-0.215,-,54.360,32.280
'48:42:37.408',-0.172,-,51.960,33.480
'48:42:37.416',-0.172,-,49.560,34.680
'48:42:37.424',-0.151,-,47.880,36.720
'48:42:37.432',-0.172,-,47.160,38.280
'48:42:37.440',-0.172,-,47.160,40.320
'48:42:37.448',-0.140,-,47.160,42.360
'48:42:37.456',-0.151,-,47.880,45.120
'48:42:37.464',-0.172,-,48.720,47.880
'48:42:37.472',-0.140,-,51.120,50.760
'48:42:37.480',-0.172,-,52.680,53.880
'48:42:37.488',-0.151,-,55.080,56.760
'48:42:37.496',-0.172,-,57.480,59.520
'48:42:37.504',-0.172,-,59.160,62.280
'48:42:37.512',-0.151,-,61.560,64.680
'48:42:37.520',-0.172,-,64.680,67.080
'48:42:37.528',-0.194,-,67.080,68.760
'48:42:37.536',-0.172,-,70.320,69.960
'48:42:37.544',-0.194,-,73.560,70.320
'48:42:37.552',-0.172,-,77.520,70.320
'48:42:37.560',-0.194,-,80.760,69.960
'48:42:37.568',-0.172,-,83.160,68.760
'48:42:37.576',-0.194,-,86.280,67.560
'48:42:37.584',-0.151,-,88.680,66.360
'48:42:37.592',-0.172,-,91.080,65.160
'48:42:37.600',-0.140,-,93.480,63.960
'48:42:37.608',-0.097,-,95.160,62.280
'48:42:37.616',-0.032,-,96.720,61.080
'48:42:37.624',0.000,-,98.280,59.520
'48:42:37.632',0.011,-,99.120,57.960
'48:42:37.640',0.054,-,99.960,55.920
'48:42:37.648',0.032,-,99.960,53.880
'48:42:37.656',0.075,-,99.960,51.960
'48:42:37.664',0.075,-,99.120,50.280
'48:42:37.672',0.075,-,97.560,49.080
'48:42:37.680',0.054,-,95.160,48.360
'48:42:37.688',0.032,-,91.920,47.880
'48:42:37.696',0.032,-,88.680,47.160
'48:42:37.704',0.075,-,85.560,46.320
'48:42:37.712',0.011,-,83.160,45.120
'48:42:37.720',0.032,-,81.480,44.280
'48:42:37.728',0.011,-,82.320,43.560
'48:42:37.736',0.011,-,83.880,43.080
'48:42:37.744',0.000,-,87.120,42.720
'48:42:37.752',0.032,-,90.360,41.880
'48:42:37.760',0.000,-,95.160,41.520
'48:42:37.768',-0.011,-,99.120,41.160
'48:42:37.776',0.011,-,103.920,40.680
'48:42:37.784',0.000,-,107.880,39.960
'48:42:37.792',0.000,-,111.120,38.760
'48:42:37.800',0.000,-,113.520,37.560
'48:42:37.808',0.000,-,115.080,36.360
'48:42:37.816',0.011,-,115.920,35.160
'48:42:37.824',0.000,-,116.760,34.320
'48:42:37.832',0.000,-,116.760,33.120
'48:42:37.840',0.000,-,116.760,32.280
'48:42:37.848',0.000,-,116.760,31.560
'48:42:37.856',0.000,-,115.920,31.080
'48:42:37.864',0.032,-,114.360,30.360
'48:42:37.872',0.032,-,113.520,29.880
'48:42:37.880',0.032,-,111.120,29.520
'48:42:37.888',0.075,-,109.560,29.160
'48:42:37.896',0.075,-,107.160,28.680
'48:42:37.904',0.118,-,104.760,28.320
'48:42:37.912',0.075,-,102.360,27.960
'48:42:37.920',0.054,-,100.680,27.480
'48:42:37.928',0.075,-,98.280,26.760
'48:42:37.936',0.054,-,95.880,26.280
'48:42:37.944',0.075,-,93.480,25.920
