'Elapsed time','II','V','ABP','PAP'
'48:47:42.960',0.075,-,97.560,59.160
'48:47:42.968',0.054,-,95.160,58.320
'48:47:42.976',0.032,-,92.760,57.480
'48:47:42.984',0.054,-,91.920,57.120
'48:47:42.992',0.032,-,91.920,56.760
'48:47:43.000',0.054,-,93.480,56.760
'48:47:43.008',0.032,-,95.880,56.280
'48:47:43.016',0.032,-,99.120,55.560
'48:47:43.024',0.032,-,103.920,54.720
'48:47:43.032',0.032,-,107.880,53.520
'48:47:43.040',0.032,-,111.960,52.680
'48:47:43.048',0.054,-,115.920,51.480
'48:47:43.056',0.032,-,119.160,50.280
'48:47:43.064',0.054,-,122.280,49.080
'48:47:43.072',0.032,-,123.960,47.880
'48:47:43.080',0.032,-,125.520,46.680
'48:47:43.088',0.032,-,126.360,45.480
'48:47:43.096',0.032,-,127.080,44.760
'48:47:43.104',0.011,-,127.080,43.920
'48:47:43.112',0.032,-,127.920,43.080
'48:47:43.120',0.075,-,127.920,42.720
'48:47:43.128',0.097,-,127.080,41.880
'48:47:43.136',0.075,-,126.360,41.520
'48:47:43.144',0.140,-,125.520,41.160
'48:47:43.152',0.118,-,123.960,40.680
'48:47:43.160',0.118,-,122.280,40.320
'48:47:43.168',0.075,-,119.880,39.960
'48:47:43.176',0.054,-,117.480,39.480
'48:47:43.184',0.075,-,115.080,38.760
'48:47:43.192',0.118,-,112.680,38.280
'48:47:43.200',0.118,-,110.280,37.560
'48:47:43.208',0.054,-,107.880,36.720
'48:47:43.216',0.011,-,106.320,36.360
'48:47:43.224',0.000,-,104.760,36.360
'48:47:43.232',0.000,-,103.080,36.360
'48:47:43.240',-0.011,-,102.360,36.360
'48:47:43.248',0.000,-,101.520,36.360
'48:47:43.256',-0.011,-,100.680,36.360
'48:47:43.264',0.000,-,99.960,36.360
'48:47:43.272',-0.011,-,99.120,35.880
'48:47:43.280',0.000,-,98.280,35.880
'48:47:43.288',0.032,-,97.560,35.520
'48:47:43.296',0.280,-,95.880,35.520
'48:47:43.304',0.634,-,94.320,35.520
'48:47:43.312',0.753,-,91.920,35.520
'48:47:43.320',0.172,-,88.680,35.880
'48:47:43.328',0.011,-,85.560,35.880
'48:47:43.336',-0.097,-,81.480,35.880
'48:47:43.344',-0.280,-,77.520,36.360
'48:47:43.352',-0.355,-,73.560,36.360
'48:47:43.360',-0.258,-,69.480,36.720
'48:47:43.368',-0.215,-,66.360,37.560
'48:47:43.376',-0.172,-,63.120,38.760
'48:47:43.384',-0.172,-,60.720,40.680
'48:47:43.392',-0.151,-,59.160,43.080
'48:47:43.400',-0.151,-,58.320,45.480
'48:47:43.408',-0.140,-,57.480,48.360
'48:47:43.416',-0.151,-,58.320,51.120
'48:47:43.424',-0.151,-,59.160,53.880
'48:47:43.432',-0.140,-,60.720,56.760
'48:47:43.440',-0.151,-,62.280,59.880
'48:47:43.448',-0.140,-,64.680,63.120
'48:47:43.456',-0.140,-,67.080,66.360
'48:47:43.464',-0.140,-,69.480,69.960
'48:47:43.472',-0.140,-,71.880,72.720
'48:47:43.480',-0.140,-,74.280,75.120
'48:47:43.488',-0.151,-,76.680,76.680
'48:47:43.496',-0.140,-,79.080,77.880
'48:47:43.504',-0.151,-,82.320,78.720
'48:47:43.512',-0.140,-,85.560,79.080
'48:47:43.520',-0.172,-,88.680,78.720
'48:47:43.528',-0.151,-,91.920,78.360
'48:47:43.536',-0.172,-,95.160,77.520
'48:47:43.544',-0.140,-,97.560,76.680
'48:47:43.552',-0.140,-,100.680,75.960
'48:47:43.560',-0.097,-,103.080,74.760
'48:47:43.568',-0.075,-,105.480,73.920
'48:47:43.576',-0.032,-,107.880,72.720
'48:47:43.584',0.000,-,109.560,71.520
'48:47:43.592',0.011,-,111.120,69.960
'48:47:43.600',0.054,-,111.960,68.280
'48:47:43.608',0.075,-,112.680,66.360
'48:47:43.616',0.118,-,112.680,64.320
'48:47:43.624',0.118,-,111.960,62.760
'48:47:43.632',0.118,-,111.120,61.080
'48:47:43.640',0.097,-,109.560,60.360
'48:47:43.648',0.118,-,107.160,59.880
'48:47:43.656',0.075,-,103.920,59.520
'48:47:43.664',0.075,-,101.520,59.160
'48:47:43.672',0.075,-,98.280,58.320
'48:47:43.680',0.054,-,95.160,57.480
'48:47:43.688',0.054,-,93.480,57.120
'48:47:43.696',0.054,-,92.760,56.760
'48:47:43.704',0.032,-,93.480,56.280
'48:47:43.712',0.054,-,95.160,56.280
'48:47:43.720',0.032,-,98.280,55.920
'48:47:43.728',0.054,-,101.520,55.080
'48:47:43.736',0.032,-,105.480,54.360
'48:47:43.744',0.032,-,109.560,53.520
'48:47:43.752',0.032,-,113.520,52.320
'48:47:43.760',0.032,-,117.480,51.480
'48:47:43.768',0.032,-,120.720,50.280
'48:47:43.776',0.032,-,123.120,49.080
'48:47:43.784',0.032,-,124.680,47.880
'48:47:43.792',0.011,-,125.520,46.680
'48:47:43.800',0.032,-,126.360,45.480
'48:47:43.808',0.011,-,127.080,44.280
'48:47:43.816',0.032,-,127.080,43.560
'48:47:43.824',0.011,-,127.920,43.080
'48:47:43.832',0.054,-,127.920,42.360
'48:47:43.840',0.075,-,127.080,41.880
'48:47:43.848',0.118,-,126.360,41.160
'48:47:43.856',0.118,-,125.520,40.680
'48:47:43.864',0.140,-,123.960,40.320
'48:47:43.872',0.118,-,122.280,40.320
'48:47:43.880',0.075,-,119.880,39.960
'48:47:43.888',0.054,-,117.480,39.120
'48:47:43.896',0.075,-,115.080,38.760
'48:47:43.904',0.097,-,111.960,37.920
'48:47:43.912',0.118,-,109.560,37.080
'48:47:43.920',0.054,-,107.880,36.360
'48:47:43.928',0.011,-,105.480,35.880
'48:47:43.936',0.000,-,103.920,35.520
'48:47:43.944',-0.011,-,103.080,35.520
'48:47:43.952',0.000,-,102.360,35.520
'48:47:43.960',-0.011,-,101.520,35.880
'48:47:43.968',0.000,-,100.680,35.520
'48:47:43.976',-0.011,-,99.960,35.520
'48:47:43.984',0.000,-,99.120,35.160
'48:47:43.992',-0.011,-,97.560,35.160
'48:47:44.000',0.032,-,95.880,35.160
'48:47:44.008',0.215,-,94.320,35.160
'48:47:44.016',0.591,-,91.920,35.160
'48:47:44.024',0.731,-,87.960,35.160
'48:47:44.032',0.215,-,84.720,35.160
'48:47:44.040',0.000,-,79.920,35.160
'48:47:44.048',-0.140,-,75.960,35.160
'48:47:44.056',-0.290,-,71.880,35.520
'48:47:44.064',-0.376,-,67.920,35.520
'48:47:44.072',-0.280,-,64.680,35.880
'48:47:44.080',-0.215,-,61.560,36.720
'48:47:44.088',-0.215,-,59.160,37.920
'48:47:44.096',-0.194,-,56.760,39.960
'48:47:44.104',-0.215,-,55.080,41.520
'48:47:44.112',-0.151,-,54.360,43.080
'48:47:44.120',-0.172,-,54.360,45.120
'48:47:44.128',-0.172,-,55.080,47.520
'48:47:44.136',-0.172,-,56.760,50.760
'48:47:44.144',-0.151,-,57.480,53.880
'48:47:44.152',-0.172,-,59.880,57.120
'48:47:44.160',-0.172,-,62.280,60.720
'48:47:44.168',-0.172,-,64.680,63.960
'48:47:44.176',-0.172,-,67.080,67.080
'48:47:44.184',-0.172,-,69.480,69.960
'48:47:44.192',-0.172,-,71.880,72.360
'48:47:44.200',-0.172,-,75.120,73.920
'48:47:44.208',-0.194,-,78.360,75.120
'48:47:44.216',-0.172,-,81.480,75.960
'48:47:44.224',-0.194,-,84.720,75.960
'48:47:44.232',-0.172,-,88.680,75.480
'48:47:44.240',-0.194,-,91.920,74.760
'48:47:44.248',-0.215,-,95.160,73.920
'48:47:44.256',-0.194,-,97.560,72.720
'48:47:44.264',-0.151,-,100.680,71.520
'48:47:44.272',-0.172,-,103.080,70.680
'48:47:44.280',-0.118,-,104.760,69.480
'48:47:44.288',-0.097,-,107.160,68.760
'48:47:44.296',-0.032,-,107.880,67.560
'48:47:44.304',0.000,-,109.560,65.880
'48:47:44.312',0.011,-,110.280,64.320
'48:47:44.320',0.054,-,110.280,62.280
'48:47:44.328',0.075,-,110.280,60.360
'48:47:44.336',0.075,-,110.280,58.320
'48:47:44.344',0.075,-,109.560,56.280
'48:47:44.352',0.075,-,107.880,55.080
'48:47:44.360',0.054,-,105.480,54.360
'48:47:44.368',0.075,-,102.360,53.880
'48:47:44.376',0.054,-,99.120,53.520
'48:47:44.384',0.032,-,95.880,52.680
'48:47:44.392',0.032,-,93.480,51.960
'48:47:44.400',0.032,-,91.080,51.480
'48:47:44.408',0.011,-,89.520,51.120
'48:47:44.416',0.000,-,89.520,50.760
'48:47:44.424',0.011,-,90.360,50.280
'48:47:44.432',0.032,-,92.760,49.920
'48:47:44.440',0.000,-,95.880,49.560
'48:47:44.448',0.032,-,99.960,48.720
'48:47:44.456',0.000,-,103.920,47.520
'48:47:44.464',0.011,-,107.880,46.320
'48:47:44.472',0.000,-,111.960,45.120
'48:47:44.480',0.011,-,115.920,44.280
'48:47:44.488',0.000,-,119.160,43.080
'48:47:44.496',0.000,-,121.560,42.360
'48:47:44.504',0.000,-,123.120,41.160
'48:47:44.512',0.000,-,123.960,40.320
'48:47:44.520',0.011,-,124.680,39.480
'48:47:44.528',0.000,-,125.520,39.120
'48:47:44.536',0.000,-,125.520,38.280
'48:47:44.544',0.011,-,125.520,37.920
'48:47:44.552',0.000,-,125.520,37.560
'48:47:44.560',0.032,-,125.520,36.720
'48:47:44.568',0.032,-,124.680,36.360
'48:47:44.576',0.054,-,123.960,35.880
'48:47:44.584',0.054,-,122.280,35.520
'48:47:44.592',0.118,-,120.720,35.160
'48:47:44.600',0.075,-,118.320,34.680
'48:47:44.608',0.118,-,115.920,34.320
'48:47:44.616',0.032,-,112.680,33.480
'48:47:44.624',0.032,-,110.280,33.120
'48:47:44.632',0.054,-,107.880,32.760
'48:47:44.640',0.075,-,105.480,32.280
'48:47:44.648',0.075,-,103.920,32.280
'48:47:44.656',0.032,-,102.360,32.280
'48:47:44.664',0.000,-,101.520,32.280
'48:47:44.672',-0.011,-,100.680,32.280
'48:47:44.680',0.000,-,99.960,32.280
'48:47:44.688',-0.032,-,99.120,32.280
'48:47:44.696',-0.032,-,98.280,32.280
'48:47:44.704',-0.011,-,97.560,31.920
'48:47:44.712',-0.011,-,96.720,31.920
'48:47:44.720',-0.032,-,95.880,31.560
'48:47:44.728',0.000,-,94.320,31.560
'48:47:44.736',0.032,-,91.920,31.080
'48:47:44.744',0.376,-,88.680,31.080
'48:47:44.752',0.817,-,85.560,31.080
'48:47:44.760',0.892,-,81.480,31.080
'48:47:44.768',0.215,-,77.520,31.080
'48:47:44.776',0.000,-,73.560,31.560
'48:47:44.784',-0.151,-,69.480,31.920
'48:47:44.792',-0.312,-,65.520,32.760
'48:47:44.800',-0.333,-,62.280,33.120
'48:47:44.808',-0.237,-,59.160,34.320
'48:47:44.816',-0.237,-,56.760,35.880
'48:47:44.824',-0.215,-,55.080,37.920
'48:47:44.832',-0.194,-,53.520,39.960
'48:47:44.840',-0.215,-,52.680,41.520
'48:47:44.848',-0.215,-,52.680,43.560
'48:47:44.856',-0.215,-,53.520,46.320
'48:47:44.864',-0.215,-,54.360,49.920
'48:47:44.872',-0.194,-,55.920,53.880
'48:47:44.880',-0.172,-,58.320,57.960
'48:47:44.888',-0.215,-,60.720,62.280
'48:47:44.896',-0.172,-,63.120,66.360
'48:47:44.904',-0.215,-,65.520,69.960
'48:47:44.912',-0.194,-,68.760,72.720
'48:47:44.920',-0.194,-,71.160,75.480
'48:47:44.928',-0.215,-,74.280,77.520
'48:47:44.936',-0.194,-,76.680,79.080
'48:47:44.944',-0.215,-,79.920,80.280
'48:47:44.952',-0.194,-,83.160,81.120
'48:47:44.960',-0.215,-,86.280,81.120
'48:47:44.968',-0.215,-,89.520,80.760
'48:47:44.976',-0.237,-,92.760,80.280
'48:47:44.984',-0.215,-,95.160,79.560
'48:47:44.992',-0.215,-,97.560,78.720
'48:47:45.000',-0.194,-,100.680,77.880
'48:47:45.008',-0.151,-,103.080,76.680
'48:47:45.016',-0.140,-,104.760,75.960
'48:47:45.024',-0.097,-,106.320,74.760
'48:47:45.032',-0.032,-,107.880,73.920
'48:47:45.040',0.000,-,109.560,72.720
'48:47:45.048',0.032,-,110.280,71.160
'48:47:45.056',0.054,-,111.120,69.480
'48:47:45.064',0.075,-,111.960,67.560
'48:47:45.072',0.075,-,111.960,65.160
'48:47:45.080',0.118,-,111.120,63.120
'48:47:45.088',0.075,-,109.560,61.560
'48:47:45.096',0.075,-,107.160,60.360
'48:47:45.104',0.054,-,104.760,59.160
'48:47:45.112',0.054,-,101.520,58.680
'48:47:45.120',0.032,-,98.280,57.960
'48:47:45.128',0.032,-,95.160,57.480
'48:47:45.136',0.032,-,92.760,57.120
'48:47:45.144',0.032,-,91.920,56.280
'48:47:45.152',0.011,-,91.920,55.920
'48:47:45.160',0.032,-,93.480,55.560
'48:47:45.168',0.032,-,96.720,55.080
'48:47:45.176',0.032,-,100.680,54.360
'48:47:45.184',0.011,-,104.760,53.160
'48:47:45.192',0.032,-,108.720,52.320
'48:47:45.200',0.032,-,112.680,51.120
'48:47:45.208',0.032,-,116.760,50.280
'48:47:45.216',0.011,-,119.880,49.080
'48:47:45.224',0.032,-,122.280,48.360
'48:47:45.232',0.032,-,123.960,47.160
'48:47:45.240',0.032,-,125.520,46.320
'48:47:45.248',0.032,-,125.520,45.120
'48:47:45.256',0.032,-,126.360,44.280
'48:47:45.264',0.032,-,126.360,43.560
'48:47:45.272',0.011,-,126.360,42.720
'48:47:45.280',0.032,-,127.080,42.360
'48:47:45.288',0.011,-,126.360,41.520
'48:47:45.296',0.032,-,126.360,41.160
'48:47:45.304',0.054,-,124.680,40.680
'48:47:45.312',0.097,-,123.960,40.320
'48:47:45.320',0.075,-,122.280,39.960
'48:47:45.328',0.118,-,119.880,39.120
'48:47:45.336',0.140,-,117.480,38.760
'48:47:45.344',0.140,-,115.080,38.280
'48:47:45.352',0.118,-,112.680,38.280
'48:47:45.360',0.097,-,110.280,37.920
'48:47:45.368',0.075,-,107.880,37.560
'48:47:45.376',0.118,-,106.320,37.080
'48:47:45.384',0.118,-,104.760,36.720
'48:47:45.392',0.097,-,103.080,35.880
'48:47:45.400',0.054,-,101.520,35.520
'48:47:45.408',0.011,-,100.680,35.520
'48:47:45.416',0.000,-,99.960,35.520
'48:47:45.424',0.000,-,98.280,35.520
'48:47:45.432',0.000,-,97.560,35.520
'48:47:45.440',0.000,-,96.720,35.520
'48:47:45.448',0.000,-,95.880,35.520
'48:47:45.456',-0.011,-,95.160,35.520
'48:47:45.464',0.000,-,94.320,35.160
'48:47:45.472',0.011,-,92.760,35.520
'48:47:45.480',0.118,-,91.080,35.160
'48:47:45.488',0.452,-,87.960,35.160
'48:47:45.496',0.796,-,84.720,35.160
'48:47:45.504',0.817,-,80.760,35.160
'48:47:45.512',0.172,-,76.680,35.160
'48:47:45.520',0.011,-,71.880,35.160
'48:47:45.528',-0.140,-,68.760,35.520
'48:47:45.536',-0.312,-,64.680,35.520
'48:47:45.544',-0.312,-,61.560,35.520
'48:47:45.552',-0.237,-,59.160,35.880
'48:47:45.560',-0.172,-,56.760,36.720
'48:47:45.568',-0.194,-,55.080,37.920
'48:47:45.576',-0.172,-,54.360,40.320
'48:47:45.584',-0.172,-,53.520,43.080
'48:47:45.592',-0.151,-,53.520,46.320
'48:47:45.600',-0.140,-,54.360,49.920
'48:47:45.608',-0.172,-,55.080,53.520
'48:47:45.616',-0.140,-,56.760,56.760
'48:47:45.624',-0.172,-,59.160,59.880
'48:47:45.632',-0.140,-,60.720,63.120
'48:47:45.640',-0.172,-,63.120,65.880
'48:47:45.648',-0.151,-,65.520,69.120
'48:47:45.656',-0.151,-,67.920,71.880
'48:47:45.664',-0.140,-,70.320,74.280
'48:47:45.672',-0.172,-,73.560,76.680
'48:47:45.680',-0.151,-,76.680,78.360
'48:47:45.688',-0.172,-,79.920,79.080
'48:47:45.696',-0.151,-,83.160,79.560
'48:47:45.704',-0.172,-,86.280,79.560
'48:47:45.712',-0.172,-,90.360,79.080
'48:47:45.720',-0.172,-,93.480,78.720
'48:47:45.728',-0.151,-,96.720,78.360
'48:47:45.736',-0.172,-,99.960,77.520
'48:47:45.744',-0.140,-,102.360,77.160
'48:47:45.752',-0.118,-,104.760,76.320
'48:47:45.760',-0.097,-,107.160,75.480
'48:47:45.768',-0.054,-,108.720,74.280
'48:47:45.776',0.000,-,110.280,73.080
'48:47:45.784',0.000,-,111.120,71.520
'48:47:45.792',0.032,-,111.960,69.960
'48:47:45.800',0.075,-,111.960,67.920
'48:47:45.808',0.118,-,111.960,65.880
'48:47:45.816',0.097,-,111.120,63.960
'48:47:45.824',0.097,-,110.280,62.280
'48:47:45.832',0.118,-,107.880,60.720
'48:47:45.840',0.075,-,105.480,59.880
'48:47:45.848',0.075,-,103.080,59.520
'48:47:45.856',0.054,-,99.960,59.160
'48:47:45.864',0.075,-,96.720,58.320
'48:47:45.872',0.032,-,94.320,57.960
'48:47:45.880',0.054,-,92.760,57.120
'48:47:45.888',0.032,-,91.920,57.120
'48:47:45.896',0.032,-,93.480,56.760
'48:47:45.904',0.032,-,95.880,56.280
'48:47:45.912',0.032,-,99.120,55.920
'48:47:45.920',0.032,-,103.080,55.080
'48:47:45.928',0.032,-,107.880,54.360
'48:47:45.936',0.011,-,112.680,53.520
'48:47:45.944',0.032,-,116.760,52.320
'48:47:45.952',0.032,-,119.880,51.480
'48:47:45.960',0.011,-,123.120,50.280
'48:47:45.968',0.032,-,124.680,49.080
'48:47:45.976',0.032,-,126.360,47.880
'48:47:45.984',0.032,-,126.360,46.320
'48:47:45.992',0.011,-,127.080,45.120
'48:47:46.000',0.032,-,127.080,44.280
'48:47:46.008',0.032,-,127.080,43.560
'48:47:46.016',0.011,-,127.080,43.080
'48:47:46.024',0.032,-,127.080,42.720
'48:47:46.032',0.054,-,126.360,42.360
'48:47:46.040',0.075,-,126.360,41.880
'48:47:46.048',0.118,-,124.680,41.520
'48:47:46.056',0.118,-,123.120,41.160
'48:47:46.064',0.118,-,121.560,40.680
'48:47:46.072',0.075,-,119.160,39.960
'48:47:46.080',0.075,-,115.920,39.480
'48:47:46.088',0.054,-,113.520,38.760
'48:47:46.096',0.075,-,111.120,37.920
'48:47:46.104',0.075,-,108.720,37.560
'48:47:46.112',0.075,-,107.160,36.720
'48:47:46.120',0.011,-,104.760,36.360
'48:47:46.128',0.032,-,103.920,35.880
'48:47:46.136',-0.011,-,102.360,35.520
'48:47:46.144',-0.032,-,101.520,35.880
'48:47:46.152',-0.032,-,100.680,35.880
'48:47:46.160',-0.011,-,99.960,35.880
'48:47:46.168',-0.032,-,99.120,35.880
'48:47:46.176',-0.032,-,98.280,35.880
'48:47:46.184',-0.032,-,97.560,35.520
'48:47:46.192',0.000,-,96.720,35.160
'48:47:46.200',0.097,-,95.880,35.160
'48:47:46.208',0.419,-,94.320,35.160
'48:47:46.216',0.731,-,92.760,34.680
'48:47:46.224',0.452,-,91.080,34.680
'48:47:46.232',0.118,-,88.680,35.160
'48:47:46.240',-0.011,-,85.560,35.160
'48:47:46.248',-0.172,-,81.480,35.520
'48:47:46.256',-0.333,-,78.360,35.520
'48:47:46.264',-0.355,-,74.280,35.880
'48:47:46.272',-0.258,-,71.160,36.360
'48:47:46.280',-0.215,-,67.080,37.560
'48:47:46.288',-0.172,-,64.680,39.120
'48:47:46.296',-0.172,-,62.280,41.160
'48:47:46.304',-0.172,-,59.880,43.920
'48:47:46.312',-0.172,-,59.160,46.680
'48:47:46.320',-0.172,-,58.320,49.560
'48:47:46.328',-0.172,-,58.320,52.320
'48:47:46.336',-0.172,-,59.160,55.080
'48:47:46.344',-0.172,-,60.720,58.320
'48:47:46.352',-0.151,-,62.280,61.080
'48:47:46.360',-0.172,-,64.680,64.320
'48:47:46.368',-0.172,-,67.080,67.560
'48:47:46.376',-0.172,-,69.480,70.320
'48:47:46.384',-0.172,-,71.880,73.080
'48:47:46.392',-0.194,-,73.560,75.480
'48:47:46.400',-0.172,-,75.960,76.680
'48:47:46.408',-0.172,-,77.520,77.520
'48:47:46.416',-0.172,-,79.920,77.880
'48:47:46.424',-0.172,-,82.320,77.880
'48:47:46.432',-0.172,-,85.560,77.880
'48:47:46.440',-0.172,-,88.680,77.160
'48:47:46.448',-0.172,-,91.920,76.680
'48:47:46.456',-0.172,-,95.160,75.960
'48:47:46.464',-0.140,-,98.280,75.120
'48:47:46.472',-0.140,-,101.520,74.280
'48:47:46.480',-0.097,-,104.760,73.560
'48:47:46.488',-0.032,-,107.160,72.360
'48:47:46.496',0.000,-,108.720,71.160
'48:47:46.504',0.000,-,110.280,69.960
'48:47:46.512',0.032,-,111.960,67.920
'48:47:46.520',0.075,-,111.960,66.360
'48:47:46.528',0.097,-,111.960,64.320
'48:47:46.536',0.075,-,111.120,62.760
'48:47:46.544',0.075,-,109.560,61.560
'48:47:46.552',0.075,-,107.880,60.360
'48:47:46.560',0.075,-,104.760,59.880
'48:47:46.568',0.054,-,101.520,59.160
'48:47:46.576',0.075,-,98.280,58.320
'48:47:46.584',0.032,-,95.880,57.960
'48:47:46.592',0.054,-,92.760,57.120
'48:47:46.600',0.032,-,91.080,56.760
'48:47:46.608',0.032,-,91.080,56.280
'48:47:46.616',0.032,-,92.760,55.920
'48:47:46.624',0.032,-,94.320,55.920
'48:47:46.632',0.032,-,97.560,55.560
'48:47:46.640',0.032,-,101.520,54.720
'48:47:46.648',0.032,-,105.480,53.880
'48:47:46.656',0.011,-,109.560,53.160
'48:47:46.664',0.032,-,113.520,52.320
'48:47:46.672',0.032,-,117.480,51.120
'48:47:46.680',0.032,-,119.880,49.920
'48:47:46.688',0.032,-,122.280,48.360
'48:47:46.696',0.032,-,123.960,46.680
'48:47:46.704',0.032,-,124.680,45.480
'48:47:46.712',0.032,-,125.520,43.920
'48:47:46.720',0.011,-,125.520,43.080
'48:47:46.728',0.054,-,126.360,42.360
'48:47:46.736',0.075,-,126.360,41.520
'48:47:46.744',0.118,-,126.360,41.160
'48:47:46.752',0.097,-,126.360,40.680
'48:47:46.760',0.118,-,125.520,40.680
'48:47:46.768',0.140,-,123.960,40.320
'48:47:46.776',0.118,-,122.280,40.320
'48:47:46.784',0.075,-,120.720,39.960
'48:47:46.792',0.075,-,118.320,39.480
'48:47:46.800',0.075,-,115.920,39.120
'48:47:46.808',0.118,-,112.680,38.280
'48:47:46.816',0.118,-,110.280,37.560
'48:47:46.824',0.075,-,107.880,36.720
'48:47:46.832',0.032,-,106.320,36.360
'48:47:46.840',0.000,-,104.760,35.880
'48:47:46.848',0.000,-,103.080,35.880
'48:47:46.856',0.000,-,102.360,35.880
'48:47:46.864',0.000,-,101.520,35.880
'48:47:46.872',-0.011,-,100.680,35.880
'48:47:46.880',0.000,-,99.960,35.520
'48:47:46.888',0.000,-,99.120,35.520
'48:47:46.896',0.000,-,98.280,35.160
'48:47:46.904',0.032,-,97.560,35.160
'48:47:46.912',0.215,-,95.880,35.160
'48:47:46.920',0.559,-,94.320,35.160
'48:47:46.928',0.753,-,91.920,35.160
'48:47:46.936',0.258,-,88.680,35.160
'48:47:46.944',0.054,-,85.560,35.520
'48:47:46.952',-0.075,-,81.480,35.520
'48:47:46.960',-0.237,-,77.520,35.880
