'Elapsed time','II','V','MCL1','ABP'
'95:54:25.496',-0.069,-,0.000,214.400
'95:54:25.504',-0.014,-,0.000,221.600
'95:54:25.512',0.014,-,0.000,225.600
'95:54:25.520',0.042,-,0.050,225.600
'95:54:25.528',0.097,-,0.050,224.000
'95:54:25.536',0.125,-,0.050,221.600
'95:54:25.544',0.139,-,0.050,219.200
'95:54:25.552',0.125,-,0.100,216.800
'95:54:25.560',0.097,-,0.050,213.600
'95:54:25.568',0.097,-,0.000,211.200
'95:54:25.576',0.042,-,0.000,207.200
'95:54:25.584',0.000,-,0.000,204.800
'95:54:25.592',0.000,-,0.000,202.400
'95:54:25.600',-0.042,-,-0.050,199.200
'95:54:25.608',-0.069,-,-0.050,196.800
'95:54:25.616',-0.125,-,-0.100,194.400
'95:54:25.624',-0.125,-,-0.050,190.400
'95:54:25.632',-0.097,-,-0.100,187.200
'95:54:25.640',-0.069,-,0.000,182.400
'95:54:25.648',-0.042,-,0.000,176.000
'95:54:25.656',-0.042,-,0.000,170.400
'95:54:25.664',-0.042,-,0.000,163.200
'95:54:25.672',-0.042,-,0.000,156.000
'95:54:25.680',-0.042,-,0.000,148.800
'95:54:25.688',-0.042,-,0.000,141.600
'95:54:25.696',-0.014,-,0.000,136.800
'95:54:25.704',-0.014,-,0.000,132.000
'95:54:25.712',-0.014,-,0.000,129.600
'95:54:25.720',-0.014,-,0.000,127.200
'95:54:25.728',-0.042,-,0.000,125.600
'95:54:25.736',-0.069,-,0.000,125.600
'95:54:25.744',-0.069,-,0.000,124.800
'95:54:25.752',-0.042,-,0.000,124.800
'95:54:25.760',-0.042,-,0.000,124.800
'95:54:25.768',-0.042,-,0.000,124.800
'95:54:25.776',-0.042,-,0.000,124.800
'95:54:25.784',-0.042,-,0.000,124.800
'95:54:25.792',-0.042,-,0.000,123.200
'95:54:25.800',-0.042,-,0.000,122.400
'95:54:25.808',-0.042,-,0.000,120.800
'95:54:25.816',-0.042,-,0.000,120.000
'95:54:25.824',-0.042,-,0.000,120.000
'95:54:25.832',-0.042,-,0.000,118.400
'95:54:25.840',-0.042,-,0.000,116.000
'95:54:25.848',-0.042,-,0.000,115.200
'95:54:25.856',-0.042,-,-0.050,113.600
'95:54:25.864',-0.069,-,0.000,112.800
'95:54:25.872',-0.097,-,0.000,111.200
'95:54:25.880',-0.125,-,0.000,110.400
'95:54:25.888',0.069,-,0.150,108.800
'95:54:25.896',0.472,-,0.200,108.000
'95:54:25.904',0.875,-,-0.150,106.400
'95:54:25.912',0.875,-,-0.362,105.600
'95:54:25.920',0.264,-,-0.675,104.000
'95:54:25.928',0.125,-,-0.463,104.000
'95:54:25.936',0.000,-,-0.362,103.200
'95:54:25.944',-0.097,-,-0.150,101.600
'95:54:25.952',-0.125,-,-0.050,101.600
'95:54:25.960',-0.125,-,0.000,100.800
'95:54:25.968',-0.125,-,0.000,99.200
'95:54:25.976',-0.125,-,0.000,99.200
'95:54:25.984',-0.139,-,0.000,99.200
'95:54:25.992',-0.139,-,0.000,98.400
'95:54:26.000',-0.139,-,0.000,98.400
'95:54:26.008',-0.125,-,0.000,98.400
'95:54:26.016',-0.125,-,0.000,99.200
'95:54:26.024',-0.097,-,0.000,103.200
'95:54:26.032',-0.069,-,0.000,108.800
'95:54:26.040',-0.042,-,0.000,117.600
'95:54:26.048',-0.042,-,0.000,128.000
'95:54:26.056',-0.042,-,0.000,141.600
'95:54:26.064',-0.014,-,0.000,156.800
'95:54:26.072',0.000,-,0.000,172.800
'95:54:26.080',0.000,-,0.000,187.200
'95:54:26.088',0.000,-,0.000,200.000
'95:54:26.096',0.042,-,0.000,209.600
'95:54:26.104',0.042,-,0.000,216.000
'95:54:26.112',0.069,-,0.000,218.400
'95:54:26.120',0.069,-,0.000,218.400
'95:54:26.128',0.069,-,0.000,216.800
'95:54:26.136',0.042,-,0.000,214.400
'95:54:26.144',0.042,-,0.000,212.000
'95:54:26.152',0.014,-,0.000,208.800
'95:54:26.160',0.000,-,0.000,204.800
'95:54:26.168',0.000,-,0.000,202.400
'95:54:26.176',0.000,-,0.000,199.200
'95:54:26.184',0.000,-,0.000,195.200
'95:54:26.192',0.000,-,0.000,192.800
'95:54:26.200',0.000,-,0.000,189.600
'95:54:26.208',0.000,-,0.000,185.600
'95:54:26.216',0.000,-,0.000,180.800
'95:54:26.224',0.000,-,0.000,176.000
'95:54:26.232',0.000,-,0.000,170.400
'95:54:26.240',-0.014,-,0.000,164.000
'95:54:26.248',-0.042,-,0.000,156.800
'95:54:26.256',-0.042,-,0.000,149.600
'95:54:26.264',-0.042,-,0.000,142.400
'95:54:26.272',-0.069,-,0.000,136.800
'95:54:26.280',-0.097,-,0.000,132.000
'95:54:26.288',-0.097,-,0.000,128.000
'95:54:26.296',-0.069,-,0.000,125.600
'95:54:26.304',-0.069,-,0.050,124.800
'95:54:26.312',-0.139,-,0.100,123.200
'95:54:26.320',0.000,-,0.200,122.400
'95:54:26.328',0.417,-,0.150,122.400
'95:54:26.336',0.847,-,-0.150,122.400
'95:54:26.344',0.875,-,-0.312,122.400
'95:54:26.352',0.347,-,-0.575,122.400
'95:54:26.360',0.222,-,-0.362,122.400
'95:54:26.368',0.042,-,-0.263,122.400
'95:54:26.376',-0.042,-,-0.150,120.800
'95:54:26.384',-0.125,-,-0.050,120.800
'95:54:26.392',-0.097,-,0.000,120.000
'95:54:26.400',-0.125,-,0.000,118.400
'95:54:26.408',-0.125,-,0.000,117.600
'95:54:26.416',-0.125,-,0.000,117.600
'95:54:26.424',-0.139,-,0.000,116.000
'95:54:26.432',-0.139,-,0.000,115.200
'95:54:26.440',-0.139,-,0.000,115.200
'95:54:26.448',-0.125,-,0.000,116.000
'95:54:26.456',-0.125,-,0.000,118.400
'95:54:26.464',-0.042,-,0.050,123.200
'95:54:26.472',-0.042,-,0.000,130.400
'95:54:26.480',-0.042,-,0.050,141.600
'95:54:26.488',-0.042,-,0.000,153.600
'95:54:26.496',-0.014,-,0.000,166.400
'95:54:26.504',0.000,-,0.050,180.000
'95:54:26.512',0.000,-,0.000,192.000
'95:54:26.520',0.000,-,0.000,202.400
'95:54:26.528',0.014,-,0.000,209.600
'95:54:26.536',0.042,-,0.000,213.600
'95:54:26.544',0.097,-,0.000,216.000
'95:54:26.552',0.069,-,0.000,214.400
'95:54:26.560',0.042,-,0.000,212.000
'95:54:26.568',0.042,-,0.000,209.600
'95:54:26.576',0.014,-,0.000,206.400
'95:54:26.584',0.042,-,0.050,201.600
'95:54:26.592',0.014,-,0.050,197.600
'95:54:26.600',0.000,-,0.050,192.800
'95:54:26.608',0.000,-,0.000,187.200
'95:54:26.616',0.000,-,0.050,182.400
'95:54:26.624',0.000,-,0.000,175.200
'95:54:26.632',0.000,-,0.000,168.800
'95:54:26.640',-0.014,-,0.000,161.600
'95:54:26.648',-0.014,-,0.000,153.600
'95:54:26.656',-0.042,-,0.000,146.400
'95:54:26.664',-0.014,-,0.000,139.200
'95:54:26.672',-0.042,-,0.000,132.000
'95:54:26.680',-0.014,-,0.000,127.200
'95:54:26.688',-0.069,-,0.000,123.200
'95:54:26.696',-0.042,-,0.050,120.800
'95:54:26.704',-0.042,-,0.050,118.400
'95:54:26.712',-0.014,-,0.100,117.600
'95:54:26.720',-0.042,-,0.050,117.600
'95:54:26.728',-0.014,-,0.050,118.400
'95:54:26.736',-0.014,-,0.000,118.400
'95:54:26.744',-0.042,-,0.050,118.400
'95:54:26.752',-0.014,-,0.000,120.000
'95:54:26.760',-0.014,-,0.000,120.000
'95:54:26.768',-0.042,-,0.000,120.000
'95:54:26.776',-0.042,-,0.000,120.000
'95:54:26.784',-0.014,-,0.000,120.000
'95:54:26.792',-0.042,-,0.000,118.400
'95:54:26.800',-0.042,-,-0.050,117.600
'95:54:26.808',-0.042,-,0.000,116.000
'95:54:26.816',-0.014,-,0.000,116.000
'95:54:26.824',0.000,-,0.050,115.200
'95:54:26.832',-0.042,-,0.000,113.600
'95:54:26.840',-0.042,-,0.100,112.800
'95:54:26.848',-0.069,-,0.050,110.400
'95:54:26.856',0.097,-,0.200,108.800
'95:54:26.864',0.472,-,0.100,108.000
'95:54:26.872',0.792,-,-0.150,106.400
'95:54:26.880',0.819,-,-0.263,104.000
'95:54:26.888',0.264,-,-0.525,103.200
'95:54:26.896',0.125,-,-0.362,101.600
'95:54:26.904',0.000,-,-0.312,100.800
'95:54:26.912',-0.125,-,-0.150,99.200
'95:54:26.920',-0.139,-,-0.100,99.200
'95:54:26.928',-0.125,-,0.000,98.400
'95:54:26.936',-0.125,-,0.000,96.800
'95:54:26.944',-0.125,-,0.000,96.800
'95:54:26.952',-0.125,-,0.000,96.000
'95:54:26.960',-0.125,-,0.000,96.000
'95:54:26.968',-0.069,-,0.000,94.400
'95:54:26.976',-0.097,-,0.000,94.400
'95:54:26.984',-0.069,-,0.000,96.000
'95:54:26.992',-0.042,-,0.000,99.200
'95:54:27.000',-0.042,-,0.000,105.600
'95:54:27.008',-0.042,-,0.000,113.600
'95:54:27.016',-0.042,-,0.000,125.600
'95:54:27.024',-0.014,-,0.000,139.200
'95:54:27.032',-0.042,-,0.000,154.400
'95:54:27.040',-0.042,-,0.000,171.200
'95:54:27.048',-0.014,-,0.000,188.000
'95:54:27.056',0.000,-,-0.050,201.600
'95:54:27.064',0.000,-,-0.050,212.000
'95:54:27.072',0.000,-,0.000,218.400
'95:54:27.080',0.014,-,-0.050,220.800
'95:54:27.088',0.042,-,-0.050,219.200
'95:54:27.096',0.042,-,0.000,216.800
'95:54:27.104',0.042,-,0.000,213.600
'95:54:27.112',0.042,-,0.000,208.800
'95:54:27.120',0.042,-,0.000,204.000
'95:54:27.128',0.014,-,0.050,199.200
'95:54:27.136',0.000,-,0.000,194.400
'95:54:27.144',0.000,-,0.050,189.600
'95:54:27.152',0.000,-,0.050,184.800
'95:54:27.160',-0.042,-,0.000,180.000
'95:54:27.168',-0.042,-,0.000,175.200
'95:54:27.176',-0.042,-,0.000,168.800
'95:54:27.184',-0.097,-,0.000,163.200
'95:54:27.192',-0.125,-,0.000,156.000
'95:54:27.200',-0.097,-,0.000,148.800
'95:54:27.208',-0.125,-,0.000,141.600
'95:54:27.216',-0.125,-,0.000,135.200
'95:54:27.224',-0.125,-,0.000,129.600
'95:54:27.232',-0.125,-,0.000,125.600
'95:54:27.240',-0.139,-,-0.050,123.200
'95:54:27.248',-0.125,-,0.000,120.800
'95:54:27.256',-0.097,-,0.000,120.800
'95:54:27.264',-0.042,-,0.000,120.000
'95:54:27.272',-0.042,-,0.000,120.000
'95:54:27.280',-0.042,-,0.000,120.000
'95:54:27.288',-0.042,-,0.000,120.800
'95:54:27.296',-0.042,-,0.000,120.800
'95:54:27.304',-0.042,-,0.000,120.800
'95:54:27.312',-0.042,-,0.000,120.800
'95:54:27.320',-0.042,-,0.000,120.000
'95:54:27.328',-0.042,-,0.000,120.000
'95:54:27.336',-0.069,-,0.000,118.400
'95:54:27.344',-0.097,-,0.000,117.600
'95:54:27.352',-0.097,-,0.000,117.600
'95:54:27.360',-0.125,-,0.000,116.000
'95:54:27.368',-0.125,-,0.000,115.200
'95:54:27.376',-0.125,-,0.000,113.600
'95:54:27.384',-0.125,-,0.000,111.200
'95:54:27.392',-0.125,-,0.050,110.400
'95:54:27.400',-0.125,-,0.050,108.800
'95:54:27.408',0.042,-,0.200,108.000
'95:54:27.416',0.472,-,0.100,106.400
'95:54:27.424',0.819,-,-0.263,105.600
'95:54:27.432',0.847,-,-0.412,104.000
'95:54:27.440',0.194,-,-0.675,103.200
'95:54:27.448',0.097,-,-0.525,101.600
'95:54:27.456',-0.014,-,-0.362,101.600
'95:54:27.464',-0.139,-,-0.200,100.800
'95:54:27.472',-0.167,-,-0.100,99.200
'95:54:27.480',-0.167,-,0.000,99.200
'95:54:27.488',-0.167,-,0.000,98.400
'95:54:27.496',-0.194,-,0.000,98.400
'95:54:27.504',-0.194,-,0.000,96.800
'95:54:27.512',-0.194,-,0.000,96.800
'95:54:27.520',-0.167,-,0.000,96.800
'95:54:27.528',-0.125,-,0.000,98.400
'95:54:27.536',-0.097,-,0.050,100.800
'95:54:27.544',-0.097,-,0.050,105.600
'95:54:27.552',-0.069,-,0.000,113.600
'95:54:27.560',-0.069,-,0.000,125.600
'95:54:27.568',-0.069,-,0.000,139.200
'95:54:27.576',-0.042,-,0.000,156.000
'95:54:27.584',-0.069,-,0.000,172.800
'95:54:27.592',-0.042,-,0.000,188.000
'95:54:27.600',-0.042,-,0.000,202.400
'95:54:27.608',-0.014,-,0.000,213.600
'95:54:27.616',0.000,-,0.000,220.800
'95:54:27.624',0.000,-,0.000,224.000
'95:54:27.632',0.000,-,0.000,224.000
'95:54:27.640',0.000,-,0.000,221.600
'95:54:27.648',0.042,-,0.000,219.200
'95:54:27.656',0.042,-,0.000,216.000
'95:54:27.664',0.042,-,0.000,212.000
'95:54:27.672',0.042,-,0.050,208.800
'95:54:27.680',0.014,-,0.050,204.800
'95:54:27.688',0.000,-,0.000,201.600
'95:54:27.696',0.000,-,0.000,199.200
'95:54:27.704',0.000,-,0.000,195.200
'95:54:27.712',-0.014,-,0.000,192.000
'95:54:27.720',-0.042,-,0.000,188.000
'95:54:27.728',-0.042,-,0.000,184.800
'95:54:27.736',-0.042,-,0.000,180.000
'95:54:27.744',-0.069,-,0.000,175.200
'95:54:27.752',-0.097,-,0.000,168.000
'95:54:27.760',-0.097,-,0.000,160.800
'95:54:27.768',-0.125,-,0.000,153.600
'95:54:27.776',-0.097,-,0.000,146.400
'95:54:27.784',-0.097,-,0.000,140.000
'95:54:27.792',-0.125,-,0.000,134.400
'95:54:27.800',-0.069,-,0.000,130.400
'95:54:27.808',-0.042,-,0.000,127.200
'95:54:27.816',-0.042,-,0.050,125.600
'95:54:27.824',-0.042,-,0.000,124.800
'95:54:27.832',-0.042,-,0.000,123.200
'95:54:27.840',-0.014,-,0.000,123.200
'95:54:27.848',-0.014,-,0.000,123.200
'95:54:27.856',-0.042,-,0.000,123.200
'95:54:27.864',-0.042,-,0.000,123.200
'95:54:27.872',-0.042,-,0.000,123.200
'95:54:27.880',-0.069,-,0.000,123.200
'95:54:27.888',-0.069,-,0.000,122.400
'95:54:27.896',-0.097,-,0.000,120.800
'95:54:27.904',-0.097,-,0.000,120.800
'95:54:27.912',-0.097,-,0.000,120.000
'95:54:27.920',-0.097,-,-0.050,118.400
'95:54:27.928',-0.069,-,0.000,117.600
'95:54:27.936',-0.042,-,0.000,116.000
'95:54:27.944',-0.069,-,0.000,113.600
'95:54:27.952',-0.042,-,0.000,112.800
'95:54:27.960',-0.014,-,0.000,111.200
'95:54:27.968',-0.014,-,0.000,110.400
'95:54:27.976',-0.014,-,0.000,108.800
'95:54:27.984',0.000,-,0.000,108.000
'95:54:27.992',-0.014,-,0.000,106.400
'95:54:28.000',0.000,-,0.000,105.600
'95:54:28.008',-0.014,-,-0.050,104.000
'95:54:28.016',-0.042,-,0.000,103.200
'95:54:28.024',-0.014,-,0.000,101.600
'95:54:28.032',-0.042,-,0.000,101.600
'95:54:28.040',-0.069,-,0.000,100.800
'95:54:28.048',-0.069,-,0.000,99.200
'95:54:28.056',-0.042,-,0.000,99.200
'95:54:28.064',-0.069,-,0.000,98.400
'95:54:28.072',-0.125,-,0.000,98.400
'95:54:28.080',-0.125,-,0.100,96.800
'95:54:28.088',0.264,-,0.200,96.800
'95:54:28.096',0.750,-,-0.050,96.000
'95:54:28.104',0.889,-,-0.312,96.000
'95:54:28.112',0.472,-,-0.575,94.400
'95:54:28.120',0.194,-,-0.675,94.400
'95:54:28.128',0.069,-,-0.412,94.400
'95:54:28.136',-0.014,-,-0.263,93.600
'95:54:28.144',-0.097,-,-0.100,93.600
'95:54:28.152',-0.125,-,0.000,92.000
'95:54:28.160',-0.097,-,0.000,92.000
'95:54:28.168',-0.125,-,0.000,92.000
'95:54:28.176',-0.125,-,0.000,92.000
'95:54:28.184',-0.125,-,0.000,91.200
'95:54:28.192',-0.139,-,0.000,92.000
'95:54:28.200',-0.139,-,0.000,93.600
'95:54:28.208',-0.125,-,0.000,96.800
'95:54:28.216',-0.125,-,0.000,103.200
'95:54:28.224',-0.125,-,0.000,112.800
'95:54:28.232',-0.097,-,0.000,125.600
'95:54:28.240',-0.042,-,0.000,142.400
'95:54:28.248',-0.042,-,0.000,160.800
'95:54:28.256',-0.042,-,0.000,180.000
'95:54:28.264',-0.014,-,0.000,197.600
'95:54:28.272',0.000,-,0.000,213.600
'95:54:28.280',0.000,-,0.000,224.000
'95:54:28.288',0.014,-,0.000,231.200
'95:54:28.296',0.042,-,0.000,233.600
'95:54:28.304',0.042,-,0.000,233.600
'95:54:28.312',0.069,-,0.000,231.200
'95:54:28.320',0.069,-,0.000,228.800
'95:54:28.328',0.069,-,0.000,225.600
'95:54:28.336',0.042,-,0.000,221.600
'95:54:28.344',0.042,-,0.000,218.400
'95:54:28.352',0.014,-,0.000,214.400
'95:54:28.360',0.000,-,0.000,211.200
'95:54:28.368',0.000,-,0.000,208.800
'95:54:28.376',0.000,-,0.000,204.800
'95:54:28.384',0.000,-,0.000,202.400
'95:54:28.392',0.000,-,0.000,200.000
'95:54:28.400',0.000,-,0.000,197.600
'95:54:28.408',0.000,-,0.000,194.400
'95:54:28.416',0.000,-,0.000,190.400
'95:54:28.424',0.000,-,0.000,185.600
'95:54:28.432',0.000,-,0.000,180.000
'95:54:28.440',-0.014,-,0.000,172.800
'95:54:28.448',-0.042,-,0.000,165.600
'95:54:28.456',-0.042,-,0.000,158.400
'95:54:28.464',-0.069,-,0.000,149.600
'95:54:28.472',-0.069,-,0.000,142.400
'95:54:28.480',-0.097,-,0.000,137.600
'95:54:28.488',-0.069,-,0.000,132.800
'95:54:28.496',-0.097,-,0.000,129.600
'95:54:28.504',-0.042,-,0.000,127.200
'95:54:28.512',-0.042,-,0.000,125.600
'95:54:28.520',-0.014,-,0.000,124.800
'95:54:28.528',0.000,-,0.000,124.800
'95:54:28.536',0.000,-,0.000,124.800
'95:54:28.544',0.000,-,0.000,124.800
'95:54:28.552',0.000,-,0.050,124.800
'95:54:28.560',0.000,-,0.000,124.800
'95:54:28.568',0.000,-,0.050,123.200
'95:54:28.576',0.000,-,0.000,122.400
'95:54:28.584',0.000,-,0.000,122.400
'95:54:28.592',-0.014,-,0.000,120.800
'95:54:28.600',-0.014,-,0.000,120.000
'95:54:28.608',-0.042,-,0.000,118.400
'95:54:28.616',-0.069,-,0.000,117.600
'95:54:28.624',-0.042,-,0.000,116.000
'95:54:28.632',-0.069,-,-0.050,115.200
'95:54:28.640',-0.042,-,0.000,113.600
'95:54:28.648',-0.014,-,-0.050,112.800
'95:54:28.656',-0.042,-,0.000,111.200
'95:54:28.664',-0.042,-,0.000,110.400
'95:54:28.672',0.125,-,0.100,108.800
'95:54:28.680',0.514,-,0.150,108.000
'95:54:28.688',0.889,-,-0.263,106.400
'95:54:28.696',0.694,-,-0.362,104.000
'95:54:28.704',0.250,-,-0.675,104.000
'95:54:28.712',0.139,-,-0.412,103.200
'95:54:28.720',0.000,-,-0.312,101.600
'95:54:28.728',-0.069,-,-0.100,100.800
'95:54:28.736',-0.125,-,0.000,99.200
'95:54:28.744',-0.125,-,0.000,99.200
'95:54:28.752',-0.125,-,0.000,98.400
'95:54:28.760',-0.125,-,0.000,96.800
'95:54:28.768',-0.125,-,0.000,96.800
'95:54:28.776',-0.125,-,0.000,96.000
'95:54:28.784',-0.097,-,0.000,96.000
'95:54:28.792',-0.125,-,0.000,96.000
'95:54:28.800',-0.042,-,0.000,96.800
'95:54:28.808',-0.042,-,0.000,99.200
'95:54:28.816',-0.042,-,0.000,103.200
'95:54:28.824',-0.014,-,0.050,110.400
'95:54:28.832',-0.014,-,0.000,120.000
'95:54:28.840',-0.014,-,0.000,132.000
'95:54:28.848',0.000,-,0.000,144.800
'95:54:28.856',0.000,-,0.050,159.200
'95:54:28.864',0.000,-,0.000,173.600
'95:54:28.872',0.000,-,0.000,187.200
'95:54:28.880',0.014,-,0.000,197.600
'95:54:28.888',0.042,-,0.000,206.400
'95:54:28.896',0.042,-,0.000,209.600
'95:54:28.904',0.042,-,0.000,212.000
'95:54:28.912',0.097,-,0.000,211.200
'95:54:28.920',0.069,-,-0.050,208.800
'95:54:28.928',0.042,-,0.000,206.400
'95:54:28.936',0.042,-,0.000,202.400
'95:54:28.944',0.042,-,0.000,197.600
'95:54:28.952',0.042,-,0.000,194.400
'95:54:28.960',0.000,-,0.000,190.400
'95:54:28.968',0.000,-,0.000,185.600
'95:54:28.976',0.000,-,0.000,182.400
'95:54:28.984',0.000,-,0.050,178.400
'95:54:28.992',0.000,-,0.050,173.600
'95:54:29.000',0.000,-,0.050,168.800
'95:54:29.008',-0.014,-,0.000,163.200
'95:54:29.016',-0.042,-,0.000,156.800
'95:54:29.024',-0.069,-,0.000,149.600
'95:54:29.032',-0.069,-,0.000,142.400
'95:54:29.040',-0.069,-,0.000,135.200
'95:54:29.048',-0.125,-,0.000,130.400
'95:54:29.056',-0.042,-,0.000,125.600
'95:54:29.064',-0.042,-,0.000,120.800
'95:54:29.072',-0.042,-,0.050,118.400
'95:54:29.080',-0.042,-,0.100,117.600
'95:54:29.088',-0.042,-,0.050,116.000
'95:54:29.096',-0.014,-,0.000,115.200
'95:54:29.104',0.000,-,0.050,115.200
'95:54:29.112',0.000,-,0.000,116.000
'95:54:29.120',0.000,-,0.050,116.000
'95:54:29.128',0.000,-,0.000,116.000
'95:54:29.136',0.000,-,0.000,116.000
'95:54:29.144',-0.014,-,0.000,116.000
'95:54:29.152',-0.042,-,0.000,116.000
'95:54:29.160',-0.042,-,0.000,116.000
'95:54:29.168',-0.042,-,-0.050,115.200
'95:54:29.176',-0.042,-,-0.050,115.200
'95:54:29.184',-0.042,-,-0.050,113.600
'95:54:29.192',-0.069,-,0.000,112.800
'95:54:29.200',-0.042,-,0.000,111.200
'95:54:29.208',-0.014,-,0.000,110.400
'95:54:29.216',-0.014,-,0.000,108.800
'95:54:29.224',0.000,-,0.000,108.000
'95:54:29.232',0.000,-,0.000,105.600
'95:54:29.240',0.000,-,0.000,104.000
'95:54:29.248',0.000,-,0.000,103.200
'95:54:29.256',0.000,-,0.000,101.600
'95:54:29.264',0.000,-,0.000,100.800
'95:54:29.272',0.000,-,0.000,99.200
'95:54:29.280',-0.042,-,0.000,98.400
'95:54:29.288',-0.042,-,0.000,96.800
'95:54:29.296',-0.042,-,-0.050,96.800
'95:54:29.304',-0.069,-,0.000,96.000
'95:54:29.312',-0.097,-,-0.050,96.000
'95:54:29.320',-0.097,-,0.000,94.400
'95:54:29.328',-0.097,-,0.000,94.400
'95:54:29.336',-0.069,-,0.000,93.600
'95:54:29.344',-0.069,-,0.000,93.600
'95:54:29.352',-0.042,-,0.000,92.000
'95:54:29.360',-0.042,-,0.000,92.000
'95:54:29.368',-0.042,-,0.000,92.000
'95:54:29.376',-0.014,-,0.000,91.200
'95:54:29.384',0.000,-,0.000,91.200
'95:54:29.392',-0.014,-,0.000,89.600
'95:54:29.400',-0.042,-,0.050,89.600
'95:54:29.408',-0.069,-,0.100,89.600
'95:54:29.416',0.139,-,0.150,88.800
'95:54:29.424',0.625,-,0.000,88.800
'95:54:29.432',0.875,-,-0.312,87.200
'95:54:29.440',0.569,-,-0.575,87.200
'95:54:29.448',0.139,-,-0.838,87.200
'95:54:29.456',0.014,-,-0.525,86.400
'95:54:29.464',-0.097,-,-0.362,86.400
'95:54:29.472',-0.167,-,-0.150,86.400
'95:54:29.480',-0.167,-,-0.050,84.800
'95:54:29.488',-0.125,-,0.000,84.800
'95:54:29.496',-0.125,-,0.000,84.800
'95:54:29.504',-0.125,-,0.000,84.800
'95:54:29.512',-0.097,-,0.000,84.000
