'Elapsed time','II','AVL','V','MCL1','ABP','PAP'
'5:22:35.880',-0.024,-,-0.776,-,53.600,-
'5:22:35.888',-0.024,-,-0.800,-,52.800,-
'5:22:35.896',-0.032,-,-0.824,-,52.000,-
'5:22:35.904',-0.064,-,-0.840,-,52.000,-
'5:22:35.912',-0.064,-,-0.864,-,51.200,-
'5:22:35.920',-0.048,-,-0.864,-,50.400,-
'5:22:35.928',-0.048,-,-0.888,-,50.400,-
'5:22:35.936',-0.032,-,-0.912,-,50.400,-
'5:22:35.944',-0.032,-,-0.928,-,50.400,-
'5:22:35.952',-0.032,-,-0.928,-,50.400,-
'5:22:35.960',-0.032,-,-0.952,-,50.400,-
'5:22:35.968',-0.048,-,-0.976,-,49.600,-
'5:22:35.976',-0.048,-,-0.976,-,49.600,-
'5:22:35.984',-0.048,-,-1.000,-,49.600,-
'5:22:35.992',-0.048,-,-1.000,-,49.600,-
'5:22:36.000',-0.032,-,-1.016,-,49.600,-
'5:22:36.008',-0.032,-,-1.040,-,49.600,-
'5:22:36.016',-0.048,-,-1.040,-,49.600,-
'5:22:36.024',-0.048,-,-1.064,-,49.600,-
'5:22:36.032',-0.048,-,-1.064,-,48.800,-
'5:22:36.040',-0.048,-,-1.080,-,48.800,-
'5:22:36.048',-0.048,-,-1.080,-,48.800,-
'5:22:36.056',-0.032,-,-1.104,-,48.800,-
'5:22:36.064',-0.032,-,-1.104,-,48.800,-
'5:22:36.072',-0.032,-,-1.104,-,48.000,-
'5:22:36.080',-0.032,-,-1.104,-,48.000,-
'5:22:36.088',-0.024,-,-1.104,-,48.000,-
'5:22:36.096',-0.024,-,-1.128,-,47.200,-
'5:22:36.104',-0.008,-,-1.128,-,47.200,-
'5:22:36.112',0.008,-,-1.128,-,47.200,-
'5:22:36.120',0.024,-,-1.128,-,46.400,-
'5:22:36.128',0.032,-,-1.128,-,46.400,-
'5:22:36.136',0.032,-,-1.128,-,46.400,-
'5:22:36.144',-0.024,-,-1.152,-,46.400,-
'5:22:36.152',-0.168,-,-1.152,-,45.600,-
'5:22:36.160',-0.312,-,-1.168,-,45.600,-
'5:22:36.168',-0.400,-,-1.168,-,45.600,-
'5:22:36.176',-0.416,-,-1.192,-,45.600,-
'5:22:36.184',-0.352,-,-1.192,-,44.800,-
'5:22:36.192',-0.256,-,-1.192,-,44.800,-
'5:22:36.200',-0.168,-,-1.216,-,44.800,-
'5:22:36.208',-0.088,-,-1.216,-,44.800,-
'5:22:36.216',-0.032,-,-1.232,-,44.800,-
'5:22:36.224',0.000,-,-1.232,-,44.800,-
'5:22:36.232',0.024,-,-1.256,-,44.800,-
'5:22:36.240',0.024,-,-1.256,-,44.000,-
'5:22:36.248',0.032,-,-1.280,-,44.000,-
'5:22:36.256',0.032,-,-1.304,-,44.000,-
'5:22:36.264',0.032,-,-1.304,-,44.000,-
'5:22:36.272',0.032,-,-1.320,-,44.000,-
'5:22:36.280',0.048,-,-1.344,-,44.000,-
'5:22:36.288',0.048,-,-1.368,-,44.800,-
'5:22:36.296',0.048,-,-1.368,-,46.400,-
'5:22:36.304',0.064,-,-1.384,-,50.400,-
'5:22:36.312',0.064,-,-1.408,-,55.200,-
'5:22:36.320',0.064,-,-1.432,-,60.800,-
'5:22:36.328',0.064,-,-1.432,-,64.800,-
'5:22:36.336',0.064,-,-1.456,-,68.000,-
'5:22:36.344',0.064,-,-1.456,-,71.200,-
'5:22:36.352',0.064,-,-1.456,-,73.600,-
'5:22:36.360',0.072,-,-1.456,-,76.000,-
'5:22:36.368',0.072,-,-1.432,-,78.400,-
'5:22:36.376',0.072,-,-1.432,-,80.000,-
'5:22:36.384',0.072,-,-1.432,-,81.600,-
'5:22:36.392',0.064,-,-1.432,-,82.400,-
'5:22:36.400',0.048,-,-1.432,-,82.400,-
'5:22:36.408',0.032,-,-1.432,-,82.400,-
'5:22:36.416',0.024,-,-1.432,-,81.600,-
'5:22:36.424',0.008,-,-1.432,-,80.000,-
'5:22:36.432',0.000,-,-1.432,-,78.400,-
'5:22:36.440',0.000,-,-1.432,-,76.800,-
'5:22:36.448',0.000,-,-1.456,-,74.400,-
'5:22:36.456',0.000,-,-1.456,-,72.000,-
'5:22:36.464',0.000,-,-1.456,-,69.600,-
'5:22:36.472',0.000,-,-1.472,-,67.200,-
'5:22:36.480',0.000,-,-1.472,-,64.800,-
'5:22:36.488',0.000,-,-1.496,-,62.400,-
'5:22:36.496',0.000,-,-1.520,-,60.000,-
'5:22:36.504',0.000,-,-1.520,-,58.400,-
'5:22:36.512',0.000,-,-1.536,-,57.600,-
'5:22:36.520',-0.008,-,-1.560,-,56.800,-
'5:22:36.528',-0.008,-,-1.608,-,56.000,-
'5:22:36.536',-0.008,-,-1.624,-,54.400,-
'5:22:36.544',-0.008,-,-1.672,-,53.600,-
'5:22:36.552',-0.024,-,-1.688,-,53.600,-
'5:22:36.560',-0.024,-,-1.736,-,52.800,-
'5:22:36.568',-0.008,-,-1.776,-,52.000,-
'5:22:36.576',-0.008,-,-1.824,-,52.000,-
'5:22:36.584',0.000,-,-1.888,-,51.200,-
'5:22:36.592',0.000,-,-1.928,-,50.400,-
'5:22:36.600',-0.008,-,-2.000,-,50.400,-
'5:22:36.608',-0.008,-,-2.040,-,50.400,-
'5:22:36.616',-0.008,-,-2.104,-,49.600,-
'5:22:36.624',-0.008,-,-2.152,-,49.600,-
'5:22:36.632',0.000,-,-2.192,-,49.600,-
'5:22:36.640',0.024,-,-2.256,-,48.800,-
'5:22:36.648',0.032,-,-2.304,-,48.800,-
'5:22:36.656',0.048,-,-2.344,-,48.800,-
'5:22:36.664',0.048,-,-2.368,-,48.000,-
'5:22:36.672',-0.008,-,-2.408,-,48.000,-
'5:22:36.680',-0.152,-,-2.432,-,47.200,-
'5:22:36.688',-0.296,-,-2.432,-,47.200,-
'5:22:36.696',-0.368,-,-2.456,-,47.200,-
'5:22:36.704',-0.376,-,-2.456,-,46.400,-
'5:22:36.712',-0.328,-,-2.456,-,46.400,-
'5:22:36.720',-0.248,-,-2.432,-,46.400,-
'5:22:36.728',-0.152,-,-2.408,-,45.600,-
'5:22:36.736',-0.072,-,-2.384,-,45.600,-
'5:22:36.744',-0.024,-,-2.344,-,45.600,-
'5:22:36.752',0.000,-,-2.320,-,44.800,-
'5:22:36.760',0.024,-,-2.280,-,44.800,-
'5:22:36.768',0.048,-,-2.232,-,44.800,-
'5:22:36.776',0.048,-,-2.192,-,44.000,-
'5:22:36.784',0.032,-,-2.128,-,44.000,-
'5:22:36.792',0.032,-,-2.080,-,43.200,-
'5:22:36.800',0.048,-,-2.040,-,43.200,-
'5:22:36.808',0.064,-,-2.000,-,43.200,-
'5:22:36.816',0.064,-,-1.976,-,43.200,-
'5:22:36.824',0.064,-,-1.928,-,43.200,-
'5:22:36.832',0.064,-,-1.888,-,44.000,-
'5:22:36.840',0.072,-,-1.840,-,44.800,-
'5:22:36.848',0.072,-,-1.800,-,46.400,-
'5:22:36.856',0.072,-,-1.760,-,48.800,-
'5:22:36.864',0.072,-,-1.712,-,52.000,-
'5:22:36.872',0.072,-,-1.672,-,54.400,-
'5:22:36.880',0.072,-,-1.624,-,56.000,-
'5:22:36.888',0.072,-,-1.584,-,58.400,-
'5:22:36.896',0.072,-,-1.520,-,60.000,-
'5:22:36.904',0.072,-,-1.472,-,61.600,-
'5:22:36.912',0.072,-,-1.408,-,62.400,-
'5:22:36.920',0.064,-,-1.368,-,63.200,-
'5:22:36.928',0.032,-,-1.320,-,64.000,-
'5:22:36.936',0.008,-,-1.280,-,64.000,-
'5:22:36.944',0.000,-,-1.216,-,64.000,-
'5:22:36.952',-0.008,-,-1.168,-,63.200,-
'5:22:36.960',-0.008,-,-1.128,-,62.400,-
'5:22:36.968',-0.024,-,-1.080,-,60.800,-
'5:22:36.976',-0.024,-,-1.040,-,59.200,-
'5:22:36.984',-0.024,-,-1.000,-,57.600,-
'5:22:36.992',-0.024,-,-0.952,-,56.000,-
'5:22:37.000',-0.024,-,-0.912,-,54.400,-
'5:22:37.008',-0.024,-,-0.864,-,52.000,-
'5:22:37.016',-0.024,-,-0.824,-,50.400,-
'5:22:37.024',-0.008,-,-0.776,-,49.600,-
'5:22:37.032',0.000,-,-0.760,-,48.800,-
'5:22:37.040',0.008,-,-0.712,-,48.000,-
'5:22:37.048',0.024,-,-0.688,-,47.200,-
'5:22:37.056',0.024,-,-0.648,-,47.200,-
'5:22:37.064',-0.064,-,-0.624,-,46.400,-
'5:22:37.072',-0.248,-,-0.584,-,45.600,-
'5:22:37.080',-0.432,-,-0.560,-,45.600,-
'5:22:37.088',-0.560,-,-0.520,-,44.800,-
'5:22:37.096',-0.656,-,-0.496,-,44.800,-
'5:22:37.104',-0.704,-,-0.472,-,44.800,-
'5:22:37.112',-0.704,-,-0.456,-,44.800,-
'5:22:37.120',-0.640,-,-0.408,-,44.800,-
'5:22:37.128',-0.576,-,-0.384,-,44.800,-
'5:22:37.136',-0.520,-,-0.344,-,44.800,-
'5:22:37.144',-0.440,-,-0.304,-,44.800,-
'5:22:37.152',-0.296,-,-0.280,-,44.800,-
'5:22:37.160',-0.128,-,-0.232,-,44.800,-
'5:22:37.168',0.024,-,-0.192,-,44.000,-
'5:22:37.176',0.144,-,-0.168,-,44.000,-
'5:22:37.184',0.192,-,-0.128,-,44.000,-
'5:22:37.192',0.216,-,-0.104,-,44.000,-
'5:22:37.200',0.216,-,-0.080,-,44.000,-
'5:22:37.208',0.216,-,-0.040,-,44.000,-
'5:22:37.216',0.216,-,0.000,-,44.000,-
'5:22:37.224',0.232,-,0.016,-,44.000,-
'5:22:37.232',0.256,-,0.064,-,44.800,-
'5:22:37.240',0.288,-,0.104,-,45.600,-
'5:22:37.248',0.288,-,0.128,-,47.200,-
'5:22:37.256',0.288,-,0.168,-,50.400,-
'5:22:37.264',0.296,-,0.192,-,52.800,-
'5:22:37.272',0.312,-,0.232,-,55.200,-
'5:22:37.280',0.312,-,0.256,-,56.800,-
'5:22:37.288',0.312,-,0.304,-,57.600,-
'5:22:37.296',0.296,-,0.320,-,59.200,-
'5:22:37.304',0.296,-,0.368,-,60.000,-
'5:22:37.312',0.272,-,0.384,-,60.800,-
'5:22:37.320',0.256,-,0.432,-,61.600,-
'5:22:37.328',0.232,-,0.456,-,61.600,-
'5:22:37.336',0.192,-,0.496,-,61.600,-
'5:22:37.344',0.168,-,0.520,-,61.600,-
'5:22:37.352',0.144,-,0.560,-,60.800,-
'5:22:37.360',0.112,-,0.584,-,60.000,-
'5:22:37.368',0.088,-,0.624,-,58.400,-
'5:22:37.376',0.072,-,0.648,-,57.600,-
'5:22:37.384',0.048,-,0.672,-,56.000,-
'5:22:37.392',0.032,-,0.688,-,54.400,-
'5:22:37.400',0.008,-,0.712,-,52.800,-
'5:22:37.408',0.000,-,0.736,-,51.200,-
'5:22:37.416',0.000,-,0.776,-,49.600,-
'5:22:37.424',0.008,-,0.800,-,48.800,-
'5:22:37.432',0.008,-,0.824,-,48.000,-
'5:22:37.440',0.032,-,0.840,-,48.000,-
'5:22:37.448',0.064,-,0.840,-,47.200,-
'5:22:37.456',0.064,-,0.864,-,47.200,-
'5:22:37.464',-0.008,-,0.864,-,46.400,-
'5:22:37.472',-0.168,-,0.888,-,45.600,-
'5:22:37.480',-0.368,-,0.888,-,45.600,-
'5:22:37.488',-0.512,-,0.912,-,44.800,-
'5:22:37.496',-0.600,-,0.912,-,44.800,-
'5:22:37.504',-0.640,-,0.912,-,44.800,-
'5:22:37.512',-0.656,-,0.928,-,44.800,-
'5:22:37.520',-0.664,-,0.928,-,44.800,-
'5:22:37.528',-0.640,-,0.928,-,44.800,-
'5:22:37.536',-0.552,-,0.928,-,44.800,-
'5:22:37.544',-0.416,-,0.928,-,44.800,-
'5:22:37.552',-0.288,-,0.928,-,44.800,-
'5:22:37.560',-0.144,-,0.912,-,44.800,-
'5:22:37.568',-0.008,-,0.912,-,44.800,-
'5:22:37.576',0.088,-,0.912,-,44.800,-
'5:22:37.584',0.152,-,0.912,-,44.800,-
'5:22:37.592',0.168,-,0.912,-,44.800,-
'5:22:37.600',0.184,-,0.912,-,44.800,-
'5:22:37.608',0.192,-,0.888,-,44.800,-
'5:22:37.616',0.208,-,0.888,-,44.800,-
'5:22:37.624',0.216,-,0.864,-,44.800,-
'5:22:37.632',0.232,-,0.864,-,44.800,-
'5:22:37.640',0.248,-,0.840,-,45.600,-
'5:22:37.648',0.256,-,0.824,-,46.400,-
'5:22:37.656',0.272,-,0.776,-,48.800,-
'5:22:37.664',0.272,-,0.760,-,51.200,-
'5:22:37.672',0.288,-,0.712,-,54.400,-
'5:22:37.680',0.296,-,0.672,-,56.800,-
'5:22:37.688',0.296,-,0.624,-,58.400,-
'5:22:37.696',0.296,-,0.584,-,60.800,-
'5:22:37.704',0.296,-,0.536,-,61.600,-
'5:22:37.712',0.288,-,0.496,-,63.200,-
'5:22:37.720',0.256,-,0.456,-,64.800,-
'5:22:37.728',0.232,-,0.408,-,65.600,-
'5:22:37.736',0.208,-,0.344,-,65.600,-
'5:22:37.744',0.168,-,0.304,-,66.400,-
'5:22:37.752',0.128,-,0.256,-,66.400,-
'5:22:37.760',0.128,-,0.216,-,65.600,-
'5:22:37.768',0.112,-,0.192,-,64.800,-
'5:22:37.776',0.104,-,0.152,-,64.000,-
'5:22:37.784',0.072,-,0.104,-,62.400,-
'5:22:37.792',0.064,-,0.080,-,61.600,-
'5:22:37.800',0.048,-,0.040,-,60.000,-
'5:22:37.808',0.032,-,0.016,-,58.400,-
'5:22:37.816',0.024,-,0.000,-,56.000,-
'5:22:37.824',0.024,-,-0.016,-,54.400,-
'5:22:37.832',0.008,-,-0.064,-,53.600,-
'5:22:37.840',0.008,-,-0.080,-,52.000,-
'5:22:37.848',0.008,-,-0.104,-,52.000,-
'5:22:37.856',0.008,-,-0.128,-,51.200,-
'5:22:37.864',0.000,-,-0.152,-,50.400,-
'5:22:37.872',0.000,-,-0.192,-,50.400,-
'5:22:37.880',0.000,-,-0.216,-,49.600,-
'5:22:37.888',0.000,-,-0.232,-,49.600,-
'5:22:37.896',0.000,-,-0.256,-,48.800,-
'5:22:37.904',0.008,-,-0.280,-,48.800,-
'5:22:37.912',0.008,-,-0.280,-,48.000,-
'5:22:37.920',0.008,-,-0.304,-,48.000,-
'5:22:37.928',0.008,-,-0.320,-,48.000,-
'5:22:37.936',0.008,-,-0.320,-,48.000,-
'5:22:37.944',0.008,-,-0.320,-,48.000,-
'5:22:37.952',0.008,-,-0.344,-,47.200,-
'5:22:37.960',0.024,-,-0.344,-,47.200,-
'5:22:37.968',0.008,-,-0.344,-,47.200,-
'5:22:37.976',0.008,-,-0.344,-,47.200,-
'5:22:37.984',0.000,-,-0.344,-,47.200,-
'5:22:37.992',0.000,-,-0.368,-,47.200,-
'5:22:38.000',0.000,-,-0.368,-,47.200,-
'5:22:38.008',-0.024,-,-0.368,-,47.200,-
'5:22:38.016',-0.024,-,-0.368,-,47.200,-
'5:22:38.024',0.000,-,-0.368,-,46.400,-
'5:22:38.032',0.000,-,-0.368,-,46.400,-
'5:22:38.040',0.000,-,-0.368,-,46.400,-
'5:22:38.048',0.000,-,-0.344,-,46.400,-
'5:22:38.056',0.000,-,-0.344,-,46.400,-
'5:22:38.064',0.000,-,-0.320,-,46.400,-
'5:22:38.072',0.000,-,-0.304,-,45.600,-
'5:22:38.080',0.000,-,-0.304,-,45.600,-
'5:22:38.088',0.000,-,-0.280,-,45.600,-
'5:22:38.096',0.000,-,-0.280,-,44.800,-
'5:22:38.104',0.000,-,-0.256,-,44.800,-
'5:22:38.112',0.000,-,-0.256,-,44.800,-
'5:22:38.120',0.000,-,-0.232,-,44.000,-
'5:22:38.128',-0.008,-,-0.216,-,44.000,-
'5:22:38.136',-0.008,-,-0.216,-,44.000,-
'5:22:38.144',0.000,-,-0.192,-,44.000,-
'5:22:38.152',0.000,-,-0.192,-,43.200,-
'5:22:38.160',0.000,-,-0.168,-,43.200,-
'5:22:38.168',0.000,-,-0.168,-,43.200,-
'5:22:38.176',0.000,-,-0.152,-,43.200,-
'5:22:38.184',0.000,-,-0.152,-,43.200,-
'5:22:38.192',0.000,-,-0.128,-,43.200,-
'5:22:38.200',0.008,-,-0.128,-,42.400,-
'5:22:38.208',0.032,-,-0.128,-,42.400,-
'5:22:38.216',0.064,-,-0.104,-,42.400,-
'5:22:38.224',0.072,-,-0.104,-,42.400,-
'5:22:38.232',0.048,-,-0.104,-,42.400,-
'5:22:38.240',-0.072,-,-0.104,-,42.400,-
'5:22:38.248',-0.232,-,-0.080,-,42.400,-
'5:22:38.256',-0.328,-,-0.080,-,41.600,-
'5:22:38.264',-0.368,-,-0.080,-,41.600,-
'5:22:38.272',-0.352,-,-0.080,-,41.600,-
'5:22:38.280',-0.272,-,-0.080,-,41.600,-
'5:22:38.288',-0.168,-,-0.064,-,41.600,-
'5:22:38.296',-0.072,-,-0.064,-,41.600,-
'5:22:38.304',-0.008,-,-0.064,-,41.600,-
'5:22:38.312',0.008,-,-0.064,-,41.600,-
'5:22:38.320',0.032,-,-0.064,-,41.600,-
'5:22:38.328',0.048,-,-0.064,-,41.600,-
'5:22:38.336',0.064,-,-0.064,-,41.600,-
'5:22:38.344',0.048,-,-0.064,-,41.600,-
'5:22:38.352',0.032,-,-0.064,-,41.600,-
'5:22:38.360',0.032,-,-0.064,-,41.600,-
'5:22:38.368',0.048,-,-0.064,-,41.600,-
'5:22:38.376',0.064,-,-0.064,-,43.200,-
'5:22:38.384',0.064,-,-0.080,-,45.600,-
'5:22:38.392',0.064,-,-0.080,-,50.400,-
'5:22:38.400',0.064,-,-0.080,-,56.000,-
'5:22:38.408',0.064,-,-0.080,-,61.600,-
'5:22:38.416',0.064,-,-0.104,-,65.600,-
'5:22:38.424',0.072,-,-0.104,-,68.800,-
'5:22:38.432',0.072,-,-0.104,-,72.000,-
'5:22:38.440',0.072,-,-0.104,-,75.200,-
'5:22:38.448',0.088,-,-0.104,-,77.600,-
'5:22:38.456',0.088,-,-0.104,-,80.000,-
'5:22:38.464',0.088,-,-0.104,-,81.600,-
'5:22:38.472',0.088,-,-0.104,-,83.200,-
'5:22:38.480',0.104,-,-0.104,-,84.000,-
'5:22:38.488',0.088,-,-0.104,-,84.000,-
'5:22:38.496',0.088,-,-0.104,-,84.000,-
'5:22:38.504',0.072,-,-0.128,-,83.200,-
'5:22:38.512',0.064,-,-0.128,-,81.600,-
'5:22:38.520',0.064,-,-0.128,-,80.000,-
'5:22:38.528',0.032,-,-0.152,-,77.600,-
'5:22:38.536',0.008,-,-0.152,-,75.200,-
'5:22:38.544',0.008,-,-0.168,-,72.800,-
'5:22:38.552',0.008,-,-0.192,-,70.400,-
'5:22:38.560',0.008,-,-0.216,-,68.000,-
'5:22:38.568',0.008,-,-0.256,-,65.600,-
'5:22:38.576',0.000,-,-0.280,-,62.400,-
'5:22:38.584',0.000,-,-0.320,-,60.800,-
'5:22:38.592',0.000,-,-0.368,-,59.200,-
'5:22:38.600',0.000,-,-0.408,-,58.400,-
'5:22:38.608',-0.008,-,-0.472,-,56.800,-
'5:22:38.616',-0.008,-,-0.520,-,56.000,-
'5:22:38.624',-0.008,-,-0.584,-,55.200,-
'5:22:38.632',-0.008,-,-0.648,-,54.400,-
'5:22:38.640',-0.008,-,-0.736,-,53.600,-
'5:22:38.648',0.000,-,-0.800,-,52.800,-
'5:22:38.656',0.000,-,-0.888,-,52.800,-
'5:22:38.664',0.000,-,-0.952,-,52.000,-
'5:22:38.672',0.000,-,-1.016,-,52.000,-
'5:22:38.680',0.000,-,-1.104,-,52.000,-
'5:22:38.688',0.008,-,-1.168,-,51.200,-
'5:22:38.696',0.008,-,-1.232,-,51.200,-
'5:22:38.704',0.008,-,-1.304,-,50.400,-
'5:22:38.712',0.008,-,-1.344,-,50.400,-
'5:22:38.720',0.008,-,-1.384,-,50.400,-
'5:22:38.728',0.024,-,-1.408,-,50.400,-
'5:22:38.736',0.032,-,-1.432,-,50.400,-
'5:22:38.744',0.064,-,-1.472,-,50.400,-
'5:22:38.752',0.088,-,-1.496,-,49.600,-
'5:22:38.760',0.088,-,-1.520,-,49.600,-
'5:22:38.768',0.048,-,-1.536,-,49.600,-
'5:22:38.776',-0.072,-,-1.560,-,49.600,-
'5:22:38.784',-0.216,-,-1.584,-,49.600,-
'5:22:38.792',-0.312,-,-1.608,-,49.600,-
'5:22:38.800',-0.328,-,-1.624,-,48.800,-
'5:22:38.808',-0.296,-,-1.648,-,48.800,-
'5:22:38.816',-0.232,-,-1.672,-,48.800,-
'5:22:38.824',-0.144,-,-1.672,-,48.800,-
'5:22:38.832',-0.048,-,-1.672,-,48.000,-
'5:22:38.840',0.000,-,-1.672,-,48.000,-
'5:22:38.848',0.024,-,-1.672,-,48.000,-
'5:22:38.856',0.064,-,-1.672,-,47.200,-
'5:22:38.864',0.072,-,-1.648,-,47.200,-
'5:22:38.872',0.072,-,-1.624,-,47.200,-
'5:22:38.880',0.072,-,-1.624,-,46.400,-
'5:22:38.888',0.072,-,-1.608,-,46.400,-
'5:22:38.896',0.072,-,-1.584,-,46.400,-
'5:22:38.904',0.072,-,-1.584,-,46.400,-
'5:22:38.912',0.088,-,-1.560,-,46.400,-
'5:22:38.920',0.088,-,-1.536,-,46.400,-
'5:22:38.928',0.088,-,-1.496,-,47.200,-
'5:22:38.936',0.088,-,-1.472,-,48.000,-
'5:22:38.944',0.104,-,-1.456,-,49.600,-
'5:22:38.952',0.104,-,-1.432,-,52.000,-
'5:22:38.960',0.112,-,-1.408,-,55.200,-
'5:22:38.968',0.104,-,-1.384,-,58.400,-
'5:22:38.976',0.104,-,-1.368,-,60.800,-
'5:22:38.984',0.104,-,-1.320,-,63.200,-
'5:22:38.992',0.104,-,-1.304,-,64.800,-
'5:22:39.000',0.104,-,-1.280,-,66.400,-
'5:22:39.008',0.104,-,-1.232,-,67.200,-
