'Elapsed time','II','AVR','AVL','AVF','MCL1','ABP','PAP'
'44:36:01.712',0.113,-,-,0.019,-,-,-
'44:36:01.720',0.226,-,-,0.132,-,-,-
'44:36:01.728',0.387,-,-,0.255,-,-,-
'44:36:01.736',0.500,-,-,0.425,-,-,-
'44:36:01.744',0.566,-,-,0.434,-,-,-
'44:36:01.752',0.585,-,-,0.472,-,-,-
'44:36:01.760',0.434,-,-,0.387,-,-,-
'44:36:01.768',0.226,-,-,0.151,-,-,-
'44:36:01.776',0.047,-,-,-0.009,-,-,-
'44:36:01.784',-0.075,-,-,-0.113,-,-,-
'44:36:01.792',-0.179,-,-,-0.255,-,-,-
'44:36:01.800',-0.189,-,-,-0.264,-,-,-
'44:36:01.808',-0.142,-,-,-0.189,-,-,-
'44:36:01.816',-0.113,-,-,-0.132,-,-,-
'44:36:01.824',-0.057,-,-,-0.104,-,-,-
'44:36:01.832',-0.028,-,-,-0.019,-,-,-
'44:36:01.840',-0.028,-,-,-0.028,-,-,-
'44:36:01.848',-0.009,-,-,-0.009,-,-,-
'44:36:01.856',0.000,-,-,0.009,-,-,-
'44:36:01.864',0.000,-,-,-0.019,-,-,-
'44:36:01.872',0.000,-,-,0.000,-,-,-
'44:36:01.880',0.000,-,-,-0.009,-,-,-
'44:36:01.888',0.000,-,-,0.009,-,-,-
'44:36:01.896',0.000,-,-,0.000,-,-,-
'44:36:01.904',-0.009,-,-,0.000,-,-,-
'44:36:01.912',-0.009,-,-,-0.019,-,-,-
'44:36:01.920',-0.009,-,-,-0.009,-,-,-
'44:36:01.928',-0.009,-,-,0.000,-,-,-
'44:36:01.936',-0.047,-,-,-0.028,-,-,-
'44:36:01.944',-0.047,-,-,-0.047,-,-,-
'44:36:01.952',-0.047,-,-,-0.019,-,-,-
'44:36:01.960',-0.047,-,-,-0.057,-,-,-
'44:36:01.968',-0.057,-,-,-0.047,-,-,-
'44:36:01.976',-0.047,-,-,-0.038,-,-,-
'44:36:01.984',-0.047,-,-,-0.057,-,-,-
'44:36:01.992',-0.009,-,-,-0.038,-,-,-
'44:36:02.000',0.009,-,-,-0.009,-,-,-
'44:36:02.008',0.047,-,-,0.019,-,-,-
'44:36:02.016',0.075,-,-,0.047,-,-,-
'44:36:02.024',0.113,-,-,0.057,-,-,-
'44:36:02.032',0.113,-,-,0.085,-,-,-
'44:36:02.040',0.094,-,-,0.094,-,-,-
'44:36:02.048',0.094,-,-,0.057,-,-,-
'44:36:02.056',0.075,-,-,0.085,-,-,-
'44:36:02.064',0.057,-,-,0.047,-,-,-
'44:36:02.072',0.047,-,-,0.038,-,-,-
'44:36:02.080',0.047,-,-,0.028,-,-,-
'44:36:02.088',0.047,-,-,0.038,-,-,-
'44:36:02.096',0.057,-,-,0.028,-,-,-
'44:36:02.104',0.075,-,-,0.057,-,-,-
'44:36:02.112',0.075,-,-,0.066,-,-,-
'44:36:02.120',0.075,-,-,0.057,-,-,-
'44:36:02.128',0.094,-,-,0.057,-,-,-
'44:36:02.136',0.094,-,-,0.085,-,-,-
'44:36:02.144',0.094,-,-,0.085,-,-,-
'44:36:02.152',0.094,-,-,0.057,-,-,-
'44:36:02.160',0.075,-,-,0.066,-,-,-
'44:36:02.168',0.057,-,-,0.047,-,-,-
'44:36:02.176',0.047,-,-,0.028,-,-,-
'44:36:02.184',0.028,-,-,0.019,-,-,-
'44:36:02.192',0.009,-,-,0.000,-,-,-
'44:36:02.200',0.000,-,-,-0.009,-,-,-
'44:36:02.208',0.000,-,-,-0.019,-,-,-
'44:36:02.216',0.000,-,-,0.000,-,-,-
'44:36:02.224',0.000,-,-,0.000,-,-,-
'44:36:02.232',0.000,-,-,0.000,-,-,-
'44:36:02.240',0.000,-,-,0.000,-,-,-
'44:36:02.248',0.000,-,-,-0.028,-,-,-
'44:36:02.256',0.000,-,-,-0.019,-,-,-
'44:36:02.264',0.000,-,-,-0.028,-,-,-
'44:36:02.272',0.000,-,-,-0.038,-,-,-
'44:36:02.280',0.009,-,-,0.000,-,-,-
'44:36:02.288',0.075,-,-,-0.009,-,-,-
'44:36:02.296',0.179,-,-,0.094,-,-,-
'44:36:02.304',0.321,-,-,0.179,-,-,-
'44:36:02.312',0.453,-,-,0.340,-,-,-
'44:36:02.320',0.519,-,-,0.434,-,-,-
'44:36:02.328',0.538,-,-,0.377,-,-,-
'44:36:02.336',0.472,-,-,0.396,-,-,-
'44:36:02.344',0.292,-,-,0.226,-,-,-
'44:36:02.352',0.113,-,-,0.019,-,-,-
'44:36:02.360',-0.028,-,-,-0.066,-,-,-
'44:36:02.368',-0.160,-,-,-0.189,-,-,-
'44:36:02.376',-0.226,-,-,-0.274,-,-,-
'44:36:02.384',-0.208,-,-,-0.283,-,-,-
'44:36:02.392',-0.160,-,-,-0.189,-,-,-
'44:36:02.400',-0.123,-,-,-0.142,-,-,-
'44:36:02.408',-0.075,-,-,-0.094,-,-,-
'44:36:02.416',-0.047,-,-,-0.047,-,-,-
'44:36:02.424',-0.047,-,-,-0.019,-,-,-
'44:36:02.432',-0.028,-,-,-0.028,-,-,-
'44:36:02.440',-0.028,-,-,-0.019,-,-,-
'44:36:02.448',-0.028,-,-,-0.019,-,-,-
'44:36:02.456',-0.028,-,-,-0.019,-,-,-
'44:36:02.464',-0.047,-,-,-0.019,-,-,-
'44:36:02.472',-0.047,-,-,-0.028,-,-,-
'44:36:02.480',-0.047,-,-,-0.019,-,-,-
'44:36:02.488',-0.047,-,-,-0.028,-,-,-
'44:36:02.496',-0.057,-,-,-0.019,-,-,-
'44:36:02.504',-0.057,-,-,-0.038,-,-,-
'44:36:02.512',-0.057,-,-,-0.047,-,-,-
'44:36:02.520',-0.075,-,-,-0.038,-,-,-
'44:36:02.528',-0.094,-,-,-0.066,-,-,-
'44:36:02.536',-0.113,-,-,-0.085,-,-,-
'44:36:02.544',-0.113,-,-,-0.066,-,-,-
'44:36:02.552',-0.113,-,-,-0.094,-,-,-
'44:36:02.560',-0.113,-,-,-0.094,-,-,-
'44:36:02.568',-0.094,-,-,-0.085,-,-,-
'44:36:02.576',-0.057,-,-,-0.066,-,-,-
'44:36:02.584',-0.028,-,-,-0.047,-,-,-
'44:36:02.592',0.000,-,-,-0.019,-,-,-
'44:36:02.600',0.028,-,-,0.000,-,-,-
'44:36:02.608',0.047,-,-,0.038,-,-,-
'44:36:02.616',0.047,-,-,0.047,-,-,-
'44:36:02.624',0.028,-,-,0.028,-,-,-
'44:36:02.632',0.009,-,-,0.009,-,-,-
'44:36:02.640',0.009,-,-,0.009,-,-,-
'44:36:02.648',0.000,-,-,0.000,-,-,-
'44:36:02.656',0.000,-,-,0.009,-,-,-
'44:36:02.664',0.000,-,-,0.000,-,-,-
'44:36:02.672',0.000,-,-,0.009,-,-,-
'44:36:02.680',0.009,-,-,0.000,-,-,-
'44:36:02.688',0.009,-,-,0.028,-,-,-
'44:36:02.696',0.028,-,-,0.019,-,-,-
'44:36:02.704',0.028,-,-,0.038,-,-,-
'44:36:02.712',0.047,-,-,0.028,-,-,-
'44:36:02.720',0.047,-,-,0.047,-,-,-
'44:36:02.728',0.028,-,-,0.038,-,-,-
'44:36:02.736',0.028,-,-,0.019,-,-,-
'44:36:02.744',0.028,-,-,0.028,-,-,-
'44:36:02.752',0.009,-,-,0.019,-,-,-
'44:36:02.760',0.000,-,-,0.009,-,-,-
'44:36:02.768',-0.009,-,-,-0.019,-,-,-
'44:36:02.776',-0.009,-,-,-0.028,-,-,-
'44:36:02.784',-0.028,-,-,-0.019,-,-,-
'44:36:02.792',-0.009,-,-,-0.038,-,-,-
'44:36:02.800',-0.028,-,-,-0.019,-,-,-
'44:36:02.808',-0.028,-,-,-0.047,-,-,-
'44:36:02.816',-0.028,-,-,-0.047,-,-,-
'44:36:02.824',-0.028,-,-,-0.019,-,-,-
'44:36:02.832',-0.009,-,-,-0.028,-,-,-
'44:36:02.840',-0.009,-,-,-0.019,-,-,-
'44:36:02.848',-0.028,-,-,-0.019,-,-,-
'44:36:02.856',-0.028,-,-,-0.028,-,-,-
'44:36:02.864',0.000,-,-,-0.047,-,-,-
'44:36:02.872',0.094,-,-,0.019,-,-,-
'44:36:02.880',0.226,-,-,0.132,-,-,-
'44:36:02.888',0.406,-,-,0.292,-,-,-
'44:36:02.896',0.557,-,-,0.472,-,-,-
'44:36:02.904',0.623,-,-,0.519,-,-,-
'44:36:02.912',0.623,-,-,0.547,-,-,-
'44:36:02.920',0.453,-,-,0.472,-,-,-
'44:36:02.928',0.208,-,-,0.189,-,-,-
'44:36:02.936',0.000,-,-,0.009,-,-,-
'44:36:02.944',-0.160,-,-,-0.151,-,-,-
'44:36:02.952',-0.255,-,-,-0.302,-,-,-
'44:36:02.960',-0.274,-,-,-0.311,-,-,-
'44:36:02.968',-0.245,-,-,-0.236,-,-,-
'44:36:02.976',-0.189,-,-,-0.226,-,-,-
'44:36:02.984',-0.142,-,-,-0.151,-,-,-
'44:36:02.992',-0.113,-,-,-0.094,-,-,-
'44:36:03.000',-0.094,-,-,-0.066,-,-,-
'44:36:03.008',-0.094,-,-,-0.066,-,-,-
'44:36:03.016',-0.094,-,-,-0.085,-,-,-
'44:36:03.024',-0.094,-,-,-0.066,-,-,-
'44:36:03.032',-0.094,-,-,-0.085,-,-,-
'44:36:03.040',-0.075,-,-,-0.066,-,-,-
'44:36:03.048',-0.075,-,-,-0.066,-,-,-
'44:36:03.056',-0.094,-,-,-0.057,-,-,-
'44:36:03.064',-0.094,-,-,-0.085,-,-,-
'44:36:03.072',-0.094,-,-,-0.066,-,-,-
'44:36:03.080',-0.094,-,-,-0.085,-,-,-
'44:36:03.088',-0.094,-,-,-0.094,-,-,-
'44:36:03.096',-0.113,-,-,-0.066,-,-,-
'44:36:03.104',-0.123,-,-,-0.104,-,-,-
'44:36:03.112',-0.142,-,-,-0.132,-,-,-
'44:36:03.120',-0.142,-,-,-0.113,-,-,-
'44:36:03.128',-0.160,-,-,-0.142,-,-,-
'44:36:03.136',-0.142,-,-,-0.151,-,-,-
'44:36:03.144',-0.113,-,-,-0.132,-,-,-
'44:36:03.152',-0.094,-,-,-0.104,-,-,-
'44:36:03.160',-0.047,-,-,-0.113,-,-,-
'44:36:03.168',-0.009,-,-,-0.047,-,-,-
'44:36:03.176',0.000,-,-,-0.028,-,-,-
'44:36:03.184',0.000,-,-,-0.019,-,-,-
'44:36:03.192',0.009,-,-,-0.009,-,-,-
'44:36:03.200',0.009,-,-,0.009,-,-,-
'44:36:03.208',0.009,-,-,0.000,-,-,-
'44:36:03.216',0.009,-,-,0.019,-,-,-
'44:36:03.224',0.009,-,-,0.000,-,-,-
'44:36:03.232',0.000,-,-,0.000,-,-,-
'44:36:03.240',0.000,-,-,0.019,-,-,-
'44:36:03.248',0.000,-,-,0.000,-,-,-
'44:36:03.256',0.000,-,-,0.019,-,-,-
'44:36:03.264',0.000,-,-,-0.009,-,-,-
'44:36:03.272',0.000,-,-,-0.019,-,-,-
'44:36:03.280',0.000,-,-,0.000,-,-,-
'44:36:03.288',0.000,-,-,0.009,-,-,-
'44:36:03.296',0.000,-,-,0.019,-,-,-
'44:36:03.304',0.000,-,-,0.000,-,-,-
'44:36:03.312',0.000,-,-,0.019,-,-,-
'44:36:03.320',0.000,-,-,-0.009,-,-,-
'44:36:03.328',0.000,-,-,-0.019,-,-,-
'44:36:03.336',0.009,-,-,0.000,-,-,-
'44:36:03.344',0.047,-,-,0.009,-,-,-
'44:36:03.352',0.142,-,-,0.057,-,-,-
'44:36:03.360',0.292,-,-,0.179,-,-,-
'44:36:03.368',0.491,-,-,0.368,-,-,-
'44:36:03.376',0.623,-,-,0.566,-,-,-
'44:36:03.384',0.698,-,-,0.594,-,-,-
'44:36:03.392',0.717,-,-,0.670,-,-,-
'44:36:03.400',0.538,-,-,0.566,-,-,-
'44:36:03.408',0.255,-,-,0.255,-,-,-
'44:36:03.416',0.047,-,-,0.047,-,-,-
'44:36:03.424',-0.094,-,-,-0.094,-,-,-
'44:36:03.432',-0.160,-,-,-0.208,-,-,-
'44:36:03.440',-0.142,-,-,-0.189,-,-,-
'44:36:03.448',-0.123,-,-,-0.142,-,-,-
'44:36:03.456',-0.113,-,-,-0.132,-,-,-
'44:36:03.464',-0.075,-,-,-0.104,-,-,-
'44:36:03.472',-0.057,-,-,-0.057,-,-,-
'44:36:03.480',-0.057,-,-,-0.047,-,-,-
'44:36:03.488',-0.057,-,-,-0.066,-,-,-
'44:36:03.496',-0.057,-,-,-0.066,-,-,-
'44:36:03.504',-0.057,-,-,-0.047,-,-,-
'44:36:03.512',-0.057,-,-,-0.057,-,-,-
'44:36:03.520',-0.057,-,-,-0.038,-,-,-
'44:36:03.528',-0.075,-,-,-0.066,-,-,-
'44:36:03.536',-0.075,-,-,-0.085,-,-,-
'44:36:03.544',-0.057,-,-,-0.057,-,-,-
'44:36:03.552',-0.075,-,-,-0.047,-,-,-
'44:36:03.560',-0.075,-,-,-0.066,-,-,-
'44:36:03.568',-0.094,-,-,-0.066,-,-,-
'44:36:03.576',-0.113,-,-,-0.094,-,-,-
'44:36:03.584',-0.142,-,-,-0.113,-,-,-
'44:36:03.592',-0.160,-,-,-0.132,-,-,-
'44:36:03.600',-0.142,-,-,-0.142,-,-,-
'44:36:03.608',-0.123,-,-,-0.132,-,-,-
'44:36:03.616',-0.113,-,-,-0.113,-,-,-
'44:36:03.624',-0.075,-,-,-0.094,-,-,-
'44:36:03.632',-0.028,-,-,-0.057,-,-,-
'44:36:03.640',0.000,-,-,-0.019,-,-,-
'44:36:03.648',0.028,-,-,0.009,-,-,-
'44:36:03.656',0.057,-,-,0.038,-,-,-
'44:36:03.664',0.075,-,-,0.028,-,-,-
'44:36:03.672',0.075,-,-,0.085,-,-,-
'44:36:03.680',0.075,-,-,0.047,-,-,-
'44:36:03.688',0.057,-,-,0.047,-,-,-
'44:36:03.696',0.057,-,-,0.057,-,-,-
'44:36:03.704',0.047,-,-,0.038,-,-,-
'44:36:03.712',0.028,-,-,0.019,-,-,-
'44:36:03.720',0.028,-,-,0.019,-,-,-
'44:36:03.728',0.009,-,-,0.028,-,-,-
'44:36:03.736',0.009,-,-,0.009,-,-,-
'44:36:03.744',0.009,-,-,0.019,-,-,-
'44:36:03.752',0.009,-,-,0.000,-,-,-
'44:36:03.760',0.009,-,-,-0.009,-,-,-
'44:36:03.768',0.028,-,-,0.019,-,-,-
'44:36:03.776',0.028,-,-,0.019,-,-,-
'44:36:03.784',0.009,-,-,0.009,-,-,-
'44:36:03.792',0.009,-,-,0.019,-,-,-
'44:36:03.800',0.009,-,-,0.000,-,-,-
'44:36:03.808',0.009,-,-,0.019,-,-,-
'44:36:03.816',0.009,-,-,0.000,-,-,-
'44:36:03.824',0.028,-,-,0.019,-,-,-
'44:36:03.832',0.028,-,-,0.009,-,-,-
'44:36:03.840',0.047,-,-,0.028,-,-,-
'44:36:03.848',0.047,-,-,0.019,-,-,-
'44:36:03.856',0.047,-,-,0.038,-,-,-
'44:36:03.864',0.057,-,-,0.028,-,-,-
'44:36:03.872',0.057,-,-,0.057,-,-,-
'44:36:03.880',0.057,-,-,0.057,-,-,-
'44:36:03.888',0.057,-,-,0.028,-,-,-
'44:36:03.896',0.057,-,-,0.038,-,-,-
'44:36:03.904',0.075,-,-,0.047,-,-,-
'44:36:03.912',0.057,-,-,0.047,-,-,-
'44:36:03.920',0.047,-,-,0.038,-,-,-
'44:36:03.928',0.028,-,-,0.000,-,-,-
'44:36:03.936',0.009,-,-,0.019,-,-,-
'44:36:03.944',0.009,-,-,-0.019,-,-,-
'44:36:03.952',0.000,-,-,-0.028,-,-,-
'44:36:03.960',0.000,-,-,-0.019,-,-,-
'44:36:03.968',0.000,-,-,-0.028,-,-,-
'44:36:03.976',0.000,-,-,0.000,-,-,-
'44:36:03.984',0.000,-,-,0.000,-,-,-
'44:36:03.992',0.000,-,-,-0.019,-,-,-
'44:36:04.000',0.000,-,-,0.000,-,-,-
'44:36:04.008',0.000,-,-,-0.019,-,-,-
'44:36:04.016',0.000,-,-,-0.019,-,-,-
'44:36:04.024',0.000,-,-,-0.019,-,-,-
'44:36:04.032',0.000,-,-,-0.028,-,-,-
'44:36:04.040',0.047,-,-,0.000,-,-,-
'44:36:04.048',0.142,-,-,0.038,-,-,-
'44:36:04.056',0.292,-,-,0.179,-,-,-
'44:36:04.064',0.472,-,-,0.302,-,-,-
'44:36:04.072',0.623,-,-,0.472,-,-,-
'44:36:04.080',0.651,-,-,0.519,-,-,-
'44:36:04.088',0.604,-,-,0.462,-,-,-
'44:36:04.096',0.434,-,-,0.406,-,-,-
'44:36:04.104',0.208,-,-,0.142,-,-,-
'44:36:04.112',0.047,-,-,-0.047,-,-,-
'44:36:04.120',-0.075,-,-,-0.104,-,-,-
'44:36:04.128',-0.189,-,-,-0.236,-,-,-
'44:36:04.136',-0.226,-,-,-0.283,-,-,-
'44:36:04.144',-0.189,-,-,-0.302,-,-,-
'44:36:04.152',-0.160,-,-,-0.189,-,-,-
'44:36:04.160',-0.123,-,-,-0.142,-,-,-
'44:36:04.168',-0.113,-,-,-0.094,-,-,-
'44:36:04.176',-0.094,-,-,-0.113,-,-,-
'44:36:04.184',-0.075,-,-,-0.085,-,-,-
'44:36:04.192',-0.075,-,-,-0.066,-,-,-
'44:36:04.200',-0.094,-,-,-0.094,-,-,-
'44:36:04.208',-0.094,-,-,-0.113,-,-,-
'44:36:04.216',-0.094,-,-,-0.085,-,-,-
'44:36:04.224',-0.113,-,-,-0.113,-,-,-
'44:36:04.232',-0.094,-,-,-0.104,-,-,-
'44:36:04.240',-0.075,-,-,-0.085,-,-,-
'44:36:04.248',-0.075,-,-,-0.066,-,-,-
'44:36:04.256',-0.075,-,-,-0.085,-,-,-
'44:36:04.264',-0.094,-,-,-0.094,-,-,-
'44:36:04.272',-0.113,-,-,-0.085,-,-,-
'44:36:04.280',-0.113,-,-,-0.104,-,-,-
'44:36:04.288',-0.123,-,-,-0.113,-,-,-
'44:36:04.296',-0.142,-,-,-0.123,-,-,-
'44:36:04.304',-0.160,-,-,-0.132,-,-,-
'44:36:04.312',-0.160,-,-,-0.170,-,-,-
'44:36:04.320',-0.160,-,-,-0.142,-,-,-
'44:36:04.328',-0.142,-,-,-0.132,-,-,-
'44:36:04.336',-0.113,-,-,-0.123,-,-,-
'44:36:04.344',-0.094,-,-,-0.113,-,-,-
'44:36:04.352',-0.057,-,-,-0.094,-,-,-
'44:36:04.360',-0.028,-,-,-0.066,-,-,-
'44:36:04.368',0.000,-,-,-0.047,-,-,-
'44:36:04.376',0.009,-,-,-0.019,-,-,-
'44:36:04.384',0.009,-,-,0.000,-,-,-
'44:36:04.392',0.009,-,-,-0.019,-,-,-
'44:36:04.400',0.028,-,-,0.000,-,-,-
'44:36:04.408',0.047,-,-,0.019,-,-,-
'44:36:04.416',0.047,-,-,0.028,-,-,-
'44:36:04.424',0.047,-,-,0.019,-,-,-
'44:36:04.432',0.047,-,-,0.028,-,-,-
'44:36:04.440',0.028,-,-,0.019,-,-,-
'44:36:04.448',0.028,-,-,0.019,-,-,-
'44:36:04.456',0.047,-,-,0.028,-,-,-
'44:36:04.464',0.047,-,-,0.019,-,-,-
'44:36:04.472',0.057,-,-,0.028,-,-,-
'44:36:04.480',0.047,-,-,0.038,-,-,-
'44:36:04.488',0.047,-,-,0.019,-,-,-
'44:36:04.496',0.047,-,-,0.038,-,-,-
'44:36:04.504',0.028,-,-,0.028,-,-,-
'44:36:04.512',0.028,-,-,0.019,-,-,-
'44:36:04.520',0.009,-,-,0.009,-,-,-
'44:36:04.528',0.000,-,-,-0.019,-,-,-
'44:36:04.536',-0.009,-,-,-0.028,-,-,-
'44:36:04.544',-0.028,-,-,-0.047,-,-,-
'44:36:04.552',-0.028,-,-,-0.038,-,-,-
'44:36:04.560',-0.028,-,-,-0.028,-,-,-
'44:36:04.568',-0.028,-,-,-0.057,-,-,-
'44:36:04.576',0.000,-,-,-0.019,-,-,-
'44:36:04.584',0.000,-,-,-0.009,-,-,-
'44:36:04.592',0.000,-,-,0.000,-,-,-
'44:36:04.600',0.000,-,-,-0.019,-,-,-
'44:36:04.608',0.000,-,-,0.000,-,-,-
'44:36:04.616',0.009,-,-,-0.019,-,-,-
'44:36:04.624',0.094,-,-,0.019,-,-,-
'44:36:04.632',0.208,-,-,0.104,-,-,-
'44:36:04.640',0.358,-,-,0.236,-,-,-
'44:36:04.648',0.453,-,-,0.377,-,-,-
'44:36:04.656',0.491,-,-,0.396,-,-,-
'44:36:04.664',0.472,-,-,0.340,-,-,-
'44:36:04.672',0.321,-,-,0.368,-,-,-
'44:36:04.680',0.123,-,-,0.038,-,-,-
'44:36:04.688',-0.009,-,-,-0.066,-,-,-
'44:36:04.696',-0.160,-,-,-0.179,-,-,-
'44:36:04.704',-0.245,-,-,-0.292,-,-,-
'44:36:04.712',-0.245,-,-,-0.274,-,-,-
'44:36:04.720',-0.189,-,-,-0.208,-,-,-
'44:36:04.728',-0.142,-,-,-0.189,-,-,-
'44:36:04.736',-0.094,-,-,-0.094,-,-,-
'44:36:04.744',-0.047,-,-,-0.047,-,-,-
'44:36:04.752',-0.047,-,-,-0.019,-,-,-
'44:36:04.760',-0.047,-,-,-0.009,-,-,-
'44:36:04.768',-0.047,-,-,-0.019,-,-,-
'44:36:04.776',-0.047,-,-,-0.019,-,-,-
'44:36:04.784',-0.047,-,-,-0.009,-,-,-
'44:36:04.792',-0.047,-,-,-0.019,-,-,-
'44:36:04.800',-0.047,-,-,-0.038,-,-,-
'44:36:04.808',-0.047,-,-,-0.019,-,-,-
'44:36:04.816',-0.057,-,-,-0.009,-,-,-
'44:36:04.824',-0.075,-,-,-0.047,-,-,-
'44:36:04.832',-0.075,-,-,-0.066,-,-,-
'44:36:04.840',-0.057,-,-,-0.028,-,-,-
'44:36:04.848',-0.047,-,-,-0.019,-,-,-
'44:36:04.856',-0.075,-,-,-0.038,-,-,-
'44:36:04.864',-0.094,-,-,-0.066,-,-,-
'44:36:04.872',-0.113,-,-,-0.066,-,-,-
'44:36:04.880',-0.094,-,-,-0.094,-,-,-
'44:36:04.888',-0.057,-,-,-0.094,-,-,-
'44:36:04.896',-0.028,-,-,-0.019,-,-,-
'44:36:04.904',-0.009,-,-,0.000,-,-,-
'44:36:04.912',-0.009,-,-,-0.019,-,-,-
'44:36:04.920',0.000,-,-,0.000,-,-,-
'44:36:04.928',0.047,-,-,0.019,-,-,-
'44:36:04.936',0.113,-,-,0.085,-,-,-
'44:36:04.944',0.123,-,-,0.151,-,-,-
'44:36:04.952',0.113,-,-,0.132,-,-,-
'44:36:04.960',0.113,-,-,0.057,-,-,-
'44:36:04.968',0.113,-,-,0.066,-,-,-
'44:36:04.976',0.094,-,-,0.085,-,-,-
'44:36:04.984',0.075,-,-,0.104,-,-,-
'44:36:04.992',0.047,-,-,0.047,-,-,-
'44:36:05.000',0.028,-,-,0.028,-,-,-
'44:36:05.008',0.028,-,-,0.019,-,-,-
'44:36:05.016',0.047,-,-,0.047,-,-,-
'44:36:05.024',0.057,-,-,0.094,-,-,-
'44:36:05.032',0.047,-,-,0.066,-,-,-
'44:36:05.040',0.057,-,-,0.057,-,-,-
'44:36:05.048',0.075,-,-,0.066,-,-,-
'44:36:05.056',0.113,-,-,0.094,-,-,-
'44:36:05.064',0.123,-,-,0.066,-,-,-
'44:36:05.072',0.123,-,-,0.085,-,-,-
'44:36:05.080',0.075,-,-,0.094,-,-,-
'44:36:05.088',0.009,-,-,0.019,-,-,-
'44:36:05.096',-0.028,-,-,-0.019,-,-,-
'44:36:05.104',-0.057,-,-,-0.038,-,-,-
'44:36:05.112',-0.057,-,-,-0.057,-,-,-
'44:36:05.120',-0.009,-,-,-0.028,-,-,-
'44:36:05.128',0.000,-,-,0.019,-,-,-
'44:36:05.136',-0.028,-,-,0.019,-,-,-
'44:36:05.144',-0.047,-,-,-0.019,-,-,-
'44:36:05.152',-0.047,-,-,-0.038,-,-,-
'44:36:05.160',-0.028,-,-,-0.066,-,-,-
