'Elapsed time','II','V','MCL1','ABP'
'1:09:52.528',0.057,-0.782,-,135.200
'1:09:52.536',0.057,-0.782,-,139.880
'1:09:52.544',0.057,-0.782,-,143.000
'1:09:52.552',0.057,-0.782,-,144.560
'1:09:52.560',0.057,-0.782,-,146.120
'1:09:52.568',0.057,-0.782,-,146.120
'1:09:52.576',0.086,-0.782,-,145.600
'1:09:52.584',0.086,-0.782,-,144.560
'1:09:52.592',0.114,-0.782,-,141.960
'1:09:52.600',0.086,-0.770,-,139.880
'1:09:52.608',0.057,-0.770,-,137.280
'1:09:52.616',0.057,-0.770,-,133.120
'1:09:52.624',0.057,-0.770,-,129.480
'1:09:52.632',0.057,-0.770,-,125.320
'1:09:52.640',0.000,-0.770,-,120.640
'1:09:52.648',0.000,-0.759,-,115.960
'1:09:52.656',0.000,-0.759,-,110.760
'1:09:52.664',0.000,-0.759,-,107.120
'1:09:52.672',0.000,-0.759,-,104.000
'1:09:52.680',0.000,-0.759,-,100.360
'1:09:52.688',0.000,-0.759,-,98.800
'1:09:52.696',0.000,-0.759,-,97.240
'1:09:52.704',0.000,-0.759,-,96.720
'1:09:52.712',0.000,-0.770,-,95.680
'1:09:52.720',0.029,-0.770,-,95.680
'1:09:52.728',0.057,-0.770,-,95.160
'1:09:52.736',0.057,-0.770,-,95.160
'1:09:52.744',0.057,-0.770,-,95.160
'1:09:52.752',0.057,-0.770,-,94.120
'1:09:52.760',0.057,-0.770,-,94.120
'1:09:52.768',0.029,-0.770,-,93.600
'1:09:52.776',0.029,-0.770,-,93.600
'1:09:52.784',0.057,-0.782,-,92.560
'1:09:52.792',0.057,-0.782,-,92.560
'1:09:52.800',0.057,-0.782,-,91.520
'1:09:52.808',0.086,-0.782,-,91.000
'1:09:52.816',0.086,-0.782,-,91.000
'1:09:52.824',0.086,-0.782,-,89.960
'1:09:52.832',0.057,-0.782,-,89.440
'1:09:52.840',0.029,-0.782,-,88.400
'1:09:52.848',0.057,-0.793,-,87.880
'1:09:52.856',0.057,-0.793,-,86.840
'1:09:52.864',0.029,-0.793,-,86.320
'1:09:52.872',0.000,-0.805,-,85.280
'1:09:52.880',0.000,-0.805,-,84.760
'1:09:52.888',-0.029,-0.805,-,83.720
'1:09:52.896',-0.057,-0.816,-,83.200
'1:09:52.904',-0.057,-0.816,-,82.160
'1:09:52.912',-0.057,-0.816,-,81.120
'1:09:52.920',-0.057,-0.816,-,81.120
'1:09:52.928',-0.057,-0.816,-,80.600
'1:09:52.936',-0.057,-0.816,-,79.560
'1:09:52.944',-0.057,-0.816,-,79.040
'1:09:52.952',-0.057,-0.816,-,79.040
'1:09:52.960',-0.057,-0.816,-,78.000
'1:09:52.968',-0.057,-0.816,-,78.000
'1:09:52.976',-0.029,-0.816,-,77.480
'1:09:52.984',0.171,-0.816,-,77.480
'1:09:52.992',0.314,-0.816,-,76.440
'1:09:53.000',0.314,-0.816,-,76.440
'1:09:53.008',0.343,-0.816,-,75.920
'1:09:53.016',-0.343,-0.816,-,75.920
'1:09:53.024',-0.829,-0.805,-,74.880
'1:09:53.032',-0.886,-0.805,-,74.880
'1:09:53.040',-0.257,-0.805,-,74.360
'1:09:53.048',-0.086,-0.805,-,74.360
'1:09:53.056',-0.057,-0.805,-,74.360
'1:09:53.064',-0.029,-0.805,-,73.320
'1:09:53.072',-0.029,-0.805,-,72.800
'1:09:53.080',0.000,-0.805,-,72.800
'1:09:53.088',-0.029,-0.805,-,72.800
'1:09:53.096',0.000,-0.805,-,71.760
'1:09:53.104',0.000,-0.805,-,71.760
'1:09:53.112',0.000,-0.805,-,70.720
'1:09:53.120',0.000,-0.805,-,70.720
'1:09:53.128',0.000,-0.805,-,70.720
'1:09:53.136',0.000,-0.805,-,70.720
'1:09:53.144',0.000,-0.816,-,70.720
'1:09:53.152',0.000,-0.816,-,71.760
'1:09:53.160',0.000,-0.816,-,73.320
'1:09:53.168',0.000,-0.816,-,76.440
'1:09:53.176',0.000,-0.816,-,81.120
'1:09:53.184',0.000,-0.816,-,86.320
'1:09:53.192',0.000,-0.816,-,92.560
'1:09:53.200',0.000,-0.816,-,98.800
'1:09:53.208',0.000,-0.816,-,106.080
'1:09:53.216',0.029,-0.816,-,112.320
'1:09:53.224',0.000,-0.816,-,119.080
'1:09:53.232',0.000,-0.816,-,124.800
'1:09:53.240',0.029,-0.816,-,130.000
'1:09:53.248',0.000,-0.816,-,133.120
'1:09:53.256',0.000,-0.816,-,136.760
'1:09:53.264',0.000,-0.816,-,138.320
'1:09:53.272',0.000,-0.816,-,139.880
'1:09:53.280',0.000,-0.805,-,139.880
'1:09:53.288',0.000,-0.805,-,138.840
'1:09:53.296',0.000,-0.805,-,138.320
'1:09:53.304',0.000,-0.805,-,136.760
'1:09:53.312',0.000,-0.805,-,134.160
'1:09:53.320',0.000,-0.793,-,131.040
'1:09:53.328',0.000,-0.793,-,127.920
'1:09:53.336',0.000,-0.793,-,123.760
'1:09:53.344',0.000,-0.782,-,119.600
'1:09:53.352',0.000,-0.782,-,114.920
'1:09:53.360',0.000,-0.782,-,110.760
'1:09:53.368',0.000,-0.782,-,106.080
'1:09:53.376',-0.029,-0.770,-,102.960
'1:09:53.384',0.000,-0.770,-,99.840
'1:09:53.392',0.000,-0.770,-,97.240
'1:09:53.400',0.000,-0.770,-,95.680
'1:09:53.408',0.000,-0.770,-,94.120
'1:09:53.416',0.000,-0.770,-,93.600
'1:09:53.424',0.000,-0.759,-,93.600
'1:09:53.432',0.000,-0.759,-,92.560
'1:09:53.440',0.057,-0.759,-,92.560
'1:09:53.448',0.114,-0.759,-,92.560
'1:09:53.456',0.200,-0.759,-,92.560
'1:09:53.464',0.314,-0.759,-,91.520
'1:09:53.472',0.457,-0.759,-,91.520
'1:09:53.480',0.657,-0.770,-,91.000
'1:09:53.488',0.857,-0.770,-,91.000
'1:09:53.496',1.057,-0.770,-,89.960
'1:09:53.504',1.200,-0.770,-,89.960
'1:09:53.512',1.429,-0.770,-,89.440
'1:09:53.520',1.657,-0.770,-,88.400
'1:09:53.528',1.800,-0.770,-,88.400
'1:09:53.536',1.857,-0.770,-,87.880
'1:09:53.544',1.943,-0.770,-,86.840
'1:09:53.552',1.714,-0.770,-,86.320
'1:09:53.560',0.600,-0.770,-,86.320
'1:09:53.568',0.057,-0.770,-,85.280
'1:09:53.576',-0.400,-0.770,-,84.760
'1:09:53.584',-0.571,-0.770,-,83.720
'1:09:53.592',-0.543,-0.770,-,83.200
'1:09:53.600',-0.486,-0.770,-,82.160
'1:09:53.608',-0.514,-0.759,-,81.120
'1:09:53.616',-0.514,-0.759,-,80.600
'1:09:53.624',-0.571,-0.747,-,80.600
'1:09:53.632',-0.571,-0.747,-,79.560
'1:09:53.640',-0.571,-0.736,-,79.040
'1:09:53.648',-0.600,-0.736,-,79.040
'1:09:53.656',-0.600,-0.724,-,78.000
'1:09:53.664',-0.600,-0.724,-,78.000
'1:09:53.672',-0.629,-0.713,-,77.480
'1:09:53.680',-0.629,-0.713,-,77.480
'1:09:53.688',-0.629,-0.713,-,76.440
'1:09:53.696',-0.657,-0.713,-,76.440
'1:09:53.704',-0.686,-0.713,-,75.920
'1:09:53.712',-0.686,-0.713,-,75.920
'1:09:53.720',-0.714,-0.713,-,75.920
'1:09:53.728',-0.743,-0.713,-,76.440
'1:09:53.736',-0.771,-0.724,-,78.000
'1:09:53.744',-0.800,-0.724,-,79.560
'1:09:53.752',-0.829,-0.724,-,82.160
'1:09:53.760',-0.829,-0.736,-,84.760
'1:09:53.768',-0.829,-0.736,-,86.840
'1:09:53.776',-0.829,-0.747,-,89.960
'1:09:53.784',-0.800,-0.759,-,92.560
'1:09:53.792',-0.771,-0.759,-,95.160
'1:09:53.800',-0.714,-0.770,-,97.240
'1:09:53.808',-0.629,-0.770,-,98.800
'1:09:53.816',-0.571,-0.782,-,99.840
'1:09:53.824',-0.486,-0.782,-,99.840
