'Elapsed time','I','II','III','AVR','AVL','AVF','V','MCL1','ABP','PAP'
'56:34.000',-,-,-,-,-,-,-0.400,-0.504,67.200,-
'56:34.008',-,-,-,-,-,-,-0.272,-0.368,67.200,-
'56:34.016',-,-,-,-,-,-,-0.184,-0.248,66.000,-
'56:34.024',-,-,-,-,-,-,-0.120,-0.160,66.000,-
'56:34.032',-,-,-,-,-,-,-0.080,-0.112,66.000,-
'56:34.040',-,-,-,-,-,-,-0.080,-0.088,67.200,-
'56:34.048',-,-,-,-,-,-,-0.080,-0.112,68.400,-
'56:34.056',-,-,-,-,-,-,-0.040,-0.040,69.600,-
'56:34.064',-,-,-,-,-,-,-0.040,-0.016,74.400,-
'56:34.072',-,-,-,-,-,-,-0.040,-0.016,80.400,-
'56:34.080',-,-,-,-,-,-,-0.040,-0.040,87.600,-
'56:34.088',-,-,-,-,-,-,-0.016,-0.040,92.400,-
'56:34.096',-,-,-,-,-,-,0.000,-0.016,96.000,-
'56:34.104',-,-,-,-,-,-,0.000,0.000,98.400,-
'56:34.112',-,-,-,-,-,-,0.000,0.000,99.600,-
'56:34.120',-,-,-,-,-,-,0.016,0.000,100.800,-
'56:34.128',-,-,-,-,-,-,0.040,0.016,102.000,-
'56:34.136',-,-,-,-,-,-,0.080,0.040,103.200,-
'56:34.144',-,-,-,-,-,-,0.120,0.088,102.000,-
'56:34.152',-,-,-,-,-,-,0.168,0.136,102.000,-
'56:34.160',-,-,-,-,-,-,0.208,0.184,102.000,-
'56:34.168',-,-,-,-,-,-,0.272,0.232,102.000,-
'56:34.176',-,-,-,-,-,-,0.336,0.272,100.800,-
'56:34.184',-,-,-,-,-,-,0.400,0.368,99.600,-
'56:34.192',-,-,-,-,-,-,0.464,0.440,98.400,-
'56:34.200',-,-,-,-,-,-,0.464,0.464,97.200,-
'56:34.208',-,-,-,-,-,-,0.464,0.440,96.000,-
'56:34.216',-,-,-,-,-,-,0.424,0.440,94.800,-
'56:34.224',-,-,-,-,-,-,0.360,0.368,93.600,-
'56:34.232',-,-,-,-,-,-,0.296,0.296,91.200,-
'56:34.240',-,-,-,-,-,-,0.208,0.232,90.000,-
'56:34.248',-,-,-,-,-,-,0.144,0.160,86.400,-
'56:34.256',-,-,-,-,-,-,0.080,0.064,84.000,-
'56:34.264',-,-,-,-,-,-,0.016,0.000,81.600,-
'56:34.272',-,-,-,-,-,-,0.016,0.000,79.200,-
'56:34.280',-,-,-,-,-,-,0.000,0.000,78.000,-
'56:34.288',-,-,-,-,-,-,0.016,-0.016,78.000,-
'56:34.296',-,-,-,-,-,-,0.000,0.000,76.800,-
'56:34.304',-,-,-,-,-,-,0.000,-0.016,76.800,-
'56:34.312',-,-,-,-,-,-,-0.016,-0.016,75.600,-
'56:34.320',-,-,-,-,-,-,-0.016,-0.040,75.600,-
'56:34.328',-,-,-,-,-,-,-0.040,-0.040,74.400,-
'56:34.336',-,-,-,-,-,-,-0.056,-0.112,74.400,-
'56:34.344',-,-,-,-,-,-,-0.040,-0.088,74.400,-
'56:34.352',-,-,-,-,-,-,-0.016,-0.040,73.200,-
'56:34.360',-,-,-,-,-,-,0.000,-0.016,73.200,-
'56:34.368',-,-,-,-,-,-,-0.016,-0.040,72.000,-
'56:34.376',-,-,-,-,-,-,-0.040,-0.040,72.000,-
'56:34.384',-,-,-,-,-,-,-0.040,-0.040,72.000,-
'56:34.392',-,-,-,-,-,-,-0.040,-0.040,72.000,-
'56:34.400',-,-,-,-,-,-,-0.040,-0.064,70.800,-
'56:34.408',-,-,-,-,-,-,-0.040,-0.040,70.800,-
'56:34.416',-,-,-,-,-,-,-0.016,-0.040,70.800,-
'56:34.424',-,-,-,-,-,-,-0.016,-0.040,69.600,-
'56:34.432',-,-,-,-,-,-,-0.040,-0.040,69.600,-
'56:34.440',-,-,-,-,-,-,-0.040,-0.040,69.600,-
'56:34.448',-,-,-,-,-,-,-0.040,-0.064,68.400,-
'56:34.456',-,-,-,-,-,-,-0.040,-0.040,68.400,-
'56:34.464',-,-,-,-,-,-,-0.040,-0.040,68.400,-
'56:34.472',-,-,-,-,-,-,-0.016,-0.064,67.200,-
'56:34.480',-,-,-,-,-,-,-0.016,-0.040,67.200,-
'56:34.488',-,-,-,-,-,-,-0.016,-0.016,66.000,-
'56:34.496',-,-,-,-,-,-,-0.016,-0.016,66.000,-
'56:34.504',-,-,-,-,-,-,-0.040,-0.040,66.000,-
'56:34.512',-,-,-,-,-,-,-0.040,-0.064,64.800,-
'56:34.520',-,-,-,-,-,-,-0.040,-0.064,64.800,-
'56:34.528',-,-,-,-,-,-,-0.040,-0.040,64.800,-
'56:34.536',-,-,-,-,-,-,-0.040,-0.064,64.800,-
'56:34.544',-,-,-,-,-,-,-0.040,-0.040,64.800,-
'56:34.552',-,-,-,-,-,-,-0.016,-0.016,63.600,-
'56:34.560',-,-,-,-,-,-,-0.040,-0.040,63.600,-
'56:34.568',-,-,-,-,-,-,-0.040,-0.064,62.400,-
'56:34.576',-,-,-,-,-,-,0.000,0.000,62.400,-
'56:34.584',-,-,-,-,-,-,0.016,0.000,62.400,-
'56:34.592',-,-,-,-,-,-,0.016,0.040,61.200,-
'56:34.600',-,-,-,-,-,-,0.000,0.000,61.200,-
'56:34.608',-,-,-,-,-,-,-0.040,-0.040,60.000,-
'56:34.616',-,-,-,-,-,-,-0.056,-0.064,61.200,-
'56:34.624',-,-,-,-,-,-,-0.080,-0.112,61.200,-
'56:34.632',-,-,-,-,-,-,-0.056,-0.064,61.200,-
'56:34.640',-,-,-,-,-,-,-0.040,-0.088,60.000,-
'56:34.648',-,-,-,-,-,-,-0.016,-0.040,58.800,-
'56:34.656',-,-,-,-,-,-,-0.016,-0.016,58.800,-
'56:34.664',-,-,-,-,-,-,-0.040,-0.040,60.000,-
'56:34.672',-,-,-,-,-,-,-0.040,-0.040,60.000,-
'56:34.680',-,-,-,-,-,-,-0.056,-0.088,60.000,-
'56:34.688',-,-,-,-,-,-,-0.056,-0.064,60.000,-
'56:34.696',-,-,-,-,-,-,-0.056,-0.088,60.000,-
'56:34.704',-,-,-,-,-,-,-0.056,-0.064,58.800,-
'56:34.712',-,-,-,-,-,-,-0.080,-0.088,58.800,-
'56:34.720',-,-,-,-,-,-,-0.080,-0.112,58.800,-
'56:34.728',-,-,-,-,-,-,-0.080,-0.112,58.800,-
'56:34.736',-,-,-,-,-,-,-0.040,-0.088,58.800,-
'56:34.744',-,-,-,-,-,-,0.040,-0.040,57.600,-
'56:34.752',-,-,-,-,-,-,0.104,0.088,57.600,-
'56:34.760',-,-,-,-,-,-,-0.016,0.136,57.600,-
'56:34.768',-,-,-,-,-,-,-0.272,-0.088,57.600,-
'56:34.776',-,-,-,-,-,-,-0.552,-0.392,56.400,-
'56:34.784',-,-,-,-,-,-,-0.616,-0.720,56.400,-
'56:34.792',-,-,-,-,-,-,-0.488,-0.552,55.200,-
'56:34.800',-,-,-,-,-,-,-0.312,-0.368,55.200,-
'56:34.808',-,-,-,-,-,-,-0.232,-0.248,55.200,-
'56:34.816',-,-,-,-,-,-,-0.184,-0.208,55.200,-
'56:34.824',-,-,-,-,-,-,-0.144,-0.160,55.200,-
'56:34.832',-,-,-,-,-,-,-0.120,-0.112,56.400,-
'56:34.840',-,-,-,-,-,-,-0.120,-0.136,58.800,-
'56:34.848',-,-,-,-,-,-,-0.104,-0.136,63.600,-
'56:34.856',-,-,-,-,-,-,-0.080,-0.064,70.800,-
'56:34.864',-,-,-,-,-,-,-0.080,-0.064,79.200,-
'56:34.872',-,-,-,-,-,-,-0.080,-0.088,87.600,-
'56:34.880',-,-,-,-,-,-,-0.056,-0.112,92.400,-
'56:34.888',-,-,-,-,-,-,-0.040,-0.040,94.800,-
'56:34.896',-,-,-,-,-,-,-0.040,-0.040,96.000,-
'56:34.904',-,-,-,-,-,-,-0.016,-0.040,97.200,-
'56:34.912',-,-,-,-,-,-,-0.016,-0.016,98.400,-
'56:34.920',-,-,-,-,-,-,0.000,-0.040,99.600,-
'56:34.928',-,-,-,-,-,-,0.000,0.000,99.600,-
'56:34.936',-,-,-,-,-,-,0.016,0.000,99.600,-
'56:34.944',-,-,-,-,-,-,0.056,0.016,99.600,-
'56:34.952',-,-,-,-,-,-,0.104,0.064,99.600,-
'56:34.960',-,-,-,-,-,-,0.168,0.088,100.800,-
'56:34.968',-,-,-,-,-,-,0.232,0.208,99.600,-
'56:34.976',-,-,-,-,-,-,0.272,0.248,99.600,-
'56:34.984',-,-,-,-,-,-,0.336,0.296,98.400,-
'56:34.992',-,-,-,-,-,-,0.424,0.392,97.200,-
'56:35.000',-,-,-,-,-,-,0.488,0.440,96.000,-
'56:35.008',-,-,-,-,-,-,0.528,0.464,94.800,-
'56:35.016',-,-,-,-,-,-,0.552,0.504,93.600,-
'56:35.024',-,-,-,-,-,-,0.504,0.528,92.400,-
'56:35.032',-,-,-,-,-,-,0.424,0.416,90.000,-
'56:35.040',-,-,-,-,-,-,0.336,0.320,87.600,-
'56:35.048',-,-,-,-,-,-,0.232,0.232,85.200,-
'56:35.056',-,-,-,-,-,-,0.144,0.136,82.800,-
'56:35.064',-,-,-,-,-,-,0.080,0.088,79.200,-
'56:35.072',-,-,-,-,-,-,0.040,0.016,76.800,-
'56:35.080',-,-,-,-,-,-,0.016,-0.016,74.400,-
'56:35.088',-,-,-,-,-,-,0.000,0.000,74.400,-
'56:35.096',-,-,-,-,-,-,0.000,-0.016,73.200,-
'56:35.104',-,-,-,-,-,-,-0.040,-0.040,73.200,-
'56:35.112',-,-,-,-,-,-,-0.056,-0.064,72.000,-
'56:35.120',-,-,-,-,-,-,-0.080,-0.088,70.800,-
'56:35.128',-,-,-,-,-,-,-0.104,-0.112,70.800,-
'56:35.136',-,-,-,-,-,-,-0.104,-0.160,70.800,-
'56:35.144',-,-,-,-,-,-,-0.104,-0.160,69.600,-
'56:35.152',-,-,-,-,-,-,-0.104,-0.112,69.600,-
'56:35.160',-,-,-,-,-,-,-0.104,-0.136,68.400,-
'56:35.168',-,-,-,-,-,-,-0.104,-0.112,68.400,-
'56:35.176',-,-,-,-,-,-,-0.104,-0.112,68.400,-
'56:35.184',-,-,-,-,-,-,-0.120,-0.112,68.400,-
'56:35.192',-,-,-,-,-,-,-0.144,-0.160,67.200,-
'56:35.200',-,-,-,-,-,-,-0.144,-0.136,67.200,-
'56:35.208',-,-,-,-,-,-,-0.120,-0.160,67.200,-
'56:35.216',-,-,-,-,-,-,-0.080,-0.112,66.000,-
'56:35.224',-,-,-,-,-,-,-0.056,-0.064,66.000,-
'56:35.232',-,-,-,-,-,-,-0.080,-0.064,64.800,-
'56:35.240',-,-,-,-,-,-,-0.080,-0.088,64.800,-
'56:35.248',-,-,-,-,-,-,-0.104,-0.112,63.600,-
'56:35.256',-,-,-,-,-,-,-0.120,-0.160,63.600,-
'56:35.264',-,-,-,-,-,-,-0.120,-0.160,63.600,-
'56:35.272',-,-,-,-,-,-,-0.120,-0.160,62.400,-
'56:35.280',-,-,-,-,-,-,-0.120,-0.136,62.400,-
'56:35.288',-,-,-,-,-,-,-0.120,-0.160,62.400,-
'56:35.296',-,-,-,-,-,-,-0.120,-0.136,62.400,-
'56:35.304',-,-,-,-,-,-,-0.104,-0.136,62.400,-
'56:35.312',-,-,-,-,-,-,-0.104,-0.112,62.400,-
'56:35.320',-,-,-,-,-,-,-0.104,-0.112,62.400,-
'56:35.328',-,-,-,-,-,-,-0.120,-0.136,62.400,-
'56:35.336',-,-,-,-,-,-,-0.120,-0.160,62.400,-
'56:35.344',-,-,-,-,-,-,-0.120,-0.160,62.400,-
'56:35.352',-,-,-,-,-,-,-0.144,-0.136,61.200,-
'56:35.360',-,-,-,-,-,-,-0.144,-0.184,61.200,-
'56:35.368',-,-,-,-,-,-,-0.144,-0.136,60.000,-
'56:35.376',-,-,-,-,-,-,-0.080,-0.160,60.000,-
'56:35.384',-,-,-,-,-,-,0.016,-0.040,58.800,-
'56:35.392',-,-,-,-,-,-,0.080,0.064,58.800,-
'56:35.400',-,-,-,-,-,-,-0.040,0.088,58.800,-
'56:35.408',-,-,-,-,-,-,-0.312,-0.136,57.600,-
'56:35.416',-,-,-,-,-,-,-0.592,-0.504,57.600,-
'56:35.424',-,-,-,-,-,-,-0.656,-0.808,56.400,-
'56:35.432',-,-,-,-,-,-,-0.504,-0.600,56.400,-
'56:35.440',-,-,-,-,-,-,-0.376,-0.464,55.200,-
'56:35.448',-,-,-,-,-,-,-0.296,-0.368,55.200,-
'56:35.456',-,-,-,-,-,-,-0.248,-0.248,55.200,-
'56:35.464',-,-,-,-,-,-,-0.232,-0.232,55.200,-
'56:35.472',-,-,-,-,-,-,-0.184,-0.184,56.400,-
'56:35.480',-,-,-,-,-,-,-0.168,-0.136,58.800,-
'56:35.488',-,-,-,-,-,-,-0.168,-0.160,61.200,-
'56:35.496',-,-,-,-,-,-,-0.168,-0.184,66.000,-
'56:35.504',-,-,-,-,-,-,-0.144,-0.160,73.200,-
'56:35.512',-,-,-,-,-,-,-0.104,-0.136,80.400,-
'56:35.520',-,-,-,-,-,-,-0.080,-0.112,85.200,-
'56:35.528',-,-,-,-,-,-,-0.056,-0.064,88.800,-
'56:35.536',-,-,-,-,-,-,-0.040,-0.040,90.000,-
'56:35.544',-,-,-,-,-,-,-0.040,-0.064,91.200,-
'56:35.552',-,-,-,-,-,-,-0.040,-0.040,93.600,-
'56:35.560',-,-,-,-,-,-,-0.040,-0.064,94.800,-
'56:35.568',-,-,-,-,-,-,-0.016,-0.040,96.000,-
'56:35.576',-,-,-,-,-,-,0.000,-0.016,96.000,-
'56:35.584',-,-,-,-,-,-,0.040,0.000,94.800,-
'56:35.592',-,-,-,-,-,-,0.104,0.040,96.000,-
'56:35.600',-,-,-,-,-,-,0.184,0.136,96.000,-
'56:35.608',-,-,-,-,-,-,0.248,0.208,96.000,-
'56:35.616',-,-,-,-,-,-,0.312,0.296,94.800,-
'56:35.624',-,-,-,-,-,-,0.376,0.320,93.600,-
'56:35.632',-,-,-,-,-,-,0.440,0.392,93.600,-
'56:35.640',-,-,-,-,-,-,0.504,0.464,92.400,-
'56:35.648',-,-,-,-,-,-,0.552,0.528,91.200,-
'56:35.656',-,-,-,-,-,-,0.528,0.552,90.000,-
'56:35.664',-,-,-,-,-,-,0.488,0.488,88.800,-
'56:35.672',-,-,-,-,-,-,0.400,0.392,86.400,-
'56:35.680',-,-,-,-,-,-,0.296,0.296,84.000,-
'56:35.688',-,-,-,-,-,-,0.184,0.208,81.600,-
'56:35.696',-,-,-,-,-,-,0.104,0.088,78.000,-
'56:35.704',-,-,-,-,-,-,0.056,0.040,75.600,-
'56:35.712',-,-,-,-,-,-,0.016,0.000,73.200,-
'56:35.720',-,-,-,-,-,-,0.000,0.000,72.000,-
'56:35.728',-,-,-,-,-,-,-0.016,-0.040,72.000,-
'56:35.736',-,-,-,-,-,-,-0.040,-0.040,70.800,-
'56:35.744',-,-,-,-,-,-,-0.056,-0.064,69.600,-
'56:35.752',-,-,-,-,-,-,-0.080,-0.088,69.600,-
'56:35.760',-,-,-,-,-,-,-0.104,-0.112,68.400,-
'56:35.768',-,-,-,-,-,-,-0.104,-0.112,68.400,-
'56:35.776',-,-,-,-,-,-,-0.080,-0.040,68.400,-
'56:35.784',-,-,-,-,-,-,-0.080,-0.040,67.200,-
'56:35.792',-,-,-,-,-,-,-0.080,-0.112,67.200,-
'56:35.800',-,-,-,-,-,-,-0.080,-0.112,66.000,-
'56:35.808',-,-,-,-,-,-,-0.080,-0.112,66.000,-
'56:35.816',-,-,-,-,-,-,-0.080,-0.112,64.800,-
'56:35.824',-,-,-,-,-,-,-0.080,-0.088,64.800,-
'56:35.832',-,-,-,-,-,-,-0.080,-0.112,64.800,-
'56:35.840',-,-,-,-,-,-,-0.080,-0.088,63.600,-
'56:35.848',-,-,-,-,-,-,-0.080,-0.088,63.600,-
'56:35.856',-,-,-,-,-,-,-0.080,-0.088,63.600,-
'56:35.864',-,-,-,-,-,-,-0.056,-0.040,62.400,-
'56:35.872',-,-,-,-,-,-,-0.080,-0.064,62.400,-
'56:35.880',-,-,-,-,-,-,-0.104,-0.112,62.400,-
'56:35.888',-,-,-,-,-,-,-0.120,-0.160,62.400,-
'56:35.896',-,-,-,-,-,-,-0.104,-0.136,62.400,-
'56:35.904',-,-,-,-,-,-,-0.080,-0.112,61.200,-
'56:35.912',-,-,-,-,-,-,-0.104,-0.112,61.200,-
'56:35.920',-,-,-,-,-,-,-0.104,-0.112,61.200,-
'56:35.928',-,-,-,-,-,-,-0.104,-0.112,61.200,-
'56:35.936',-,-,-,-,-,-,-0.080,-0.112,61.200,-
'56:35.944',-,-,-,-,-,-,-0.080,-0.112,61.200,-
'56:35.952',-,-,-,-,-,-,-0.104,-0.112,61.200,-
'56:35.960',-,-,-,-,-,-,-0.104,-0.136,61.200,-
'56:35.968',-,-,-,-,-,-,-0.104,-0.112,61.200,-
'56:35.976',-,-,-,-,-,-,-0.104,-0.112,60.000,-
'56:35.984',-,-,-,-,-,-,-0.104,-0.136,60.000,-
'56:35.992',-,-,-,-,-,-,-0.104,-0.112,60.000,-
'56:36.000',-,-,-,-,-,-,-0.080,-0.112,58.800,-
'56:36.008',-,-,-,-,-,-,-0.056,-0.112,58.800,-
'56:36.016',-,-,-,-,-,-,0.000,-0.088,57.600,-
'56:36.024',-,-,-,-,-,-,0.080,0.000,57.600,-
'56:36.032',-,-,-,-,-,-,0.080,0.088,56.400,-
'56:36.040',-,-,-,-,-,-,-0.120,0.000,56.400,-
'56:36.048',-,-,-,-,-,-,-0.424,-0.248,56.400,-
'56:36.056',-,-,-,-,-,-,-0.632,-0.696,55.200,-
'56:36.064',-,-,-,-,-,-,-0.568,-0.784,55.200,-
'56:36.072',-,-,-,-,-,-,-0.424,-0.488,54.000,-
'56:36.080',-,-,-,-,-,-,-0.312,-0.368,54.000,-
'56:36.088',-,-,-,-,-,-,-0.248,-0.272,54.000,-
'56:36.096',-,-,-,-,-,-,-0.232,-0.232,54.000,-
'56:36.104',-,-,-,-,-,-,-0.208,-0.184,55.200,-
'56:36.112',-,-,-,-,-,-,-0.184,-0.208,56.400,-
'56:36.120',-,-,-,-,-,-,-0.120,-0.136,57.600,-
'56:36.128',-,-,-,-,-,-,-0.104,-0.112,61.200,-
'56:36.136',-,-,-,-,-,-,-0.104,-0.112,66.000,-
'56:36.144',-,-,-,-,-,-,-0.080,-0.112,73.200,-
'56:36.152',-,-,-,-,-,-,-0.080,-0.064,80.400,-
'56:36.160',-,-,-,-,-,-,-0.056,-0.040,84.000,-
'56:36.168',-,-,-,-,-,-,-0.056,-0.040,87.600,-
'56:36.176',-,-,-,-,-,-,-0.056,-0.040,88.800,-
'56:36.184',-,-,-,-,-,-,-0.056,-0.064,90.000,-
'56:36.192',-,-,-,-,-,-,-0.016,-0.040,92.400,-
'56:36.200',-,-,-,-,-,-,0.000,-0.016,93.600,-
'56:36.208',-,-,-,-,-,-,0.016,-0.040,93.600,-
'56:36.216',-,-,-,-,-,-,0.056,0.040,93.600,-
'56:36.224',-,-,-,-,-,-,0.104,0.064,93.600,-
'56:36.232',-,-,-,-,-,-,0.168,0.112,93.600,-
'56:36.240',-,-,-,-,-,-,0.232,0.184,93.600,-
'56:36.248',-,-,-,-,-,-,0.312,0.296,93.600,-
'56:36.256',-,-,-,-,-,-,0.376,0.344,92.400,-
'56:36.264',-,-,-,-,-,-,0.440,0.392,91.200,-
'56:36.272',-,-,-,-,-,-,0.528,0.488,90.000,-
'56:36.280',-,-,-,-,-,-,0.592,0.576,88.800,-
'56:36.288',-,-,-,-,-,-,0.592,0.576,87.600,-
'56:36.296',-,-,-,-,-,-,0.552,0.552,86.400,-
'56:36.304',-,-,-,-,-,-,0.464,0.488,85.200,-
'56:36.312',-,-,-,-,-,-,0.376,0.392,82.800,-
'56:36.320',-,-,-,-,-,-,0.272,0.248,80.400,-
'56:36.328',-,-,-,-,-,-,0.208,0.208,78.000,-
'56:36.336',-,-,-,-,-,-,0.144,0.136,74.400,-
'56:36.344',-,-,-,-,-,-,0.104,0.088,72.000,-
'56:36.352',-,-,-,-,-,-,0.040,0.040,70.800,-
'56:36.360',-,-,-,-,-,-,0.000,0.000,69.600,-
'56:36.368',-,-,-,-,-,-,0.000,-0.016,69.600,-
'56:36.376',-,-,-,-,-,-,-0.016,-0.016,68.400,-
'56:36.384',-,-,-,-,-,-,-0.016,-0.016,68.400,-
'56:36.392',-,-,-,-,-,-,-0.040,-0.040,67.200,-
'56:36.400',-,-,-,-,-,-,-0.040,-0.040,67.200,-
'56:36.408',-,-,-,-,-,-,-0.056,-0.064,67.200,-
'56:36.416',-,-,-,-,-,-,-0.056,-0.064,66.000,-
'56:36.424',-,-,-,-,-,-,-0.056,-0.088,66.000,-
'56:36.432',-,-,-,-,-,-,-0.056,-0.064,64.800,-
'56:36.440',-,-,-,-,-,-,-0.080,-0.112,64.800,-
'56:36.448',-,-,-,-,-,-,-0.080,-0.088,63.600,-
'56:36.456',-,-,-,-,-,-,-0.080,-0.112,63.600,-
'56:36.464',-,-,-,-,-,-,-0.080,-0.112,63.600,-
'56:36.472',-,-,-,-,-,-,-0.040,-0.064,63.600,-
'56:36.480',-,-,-,-,-,-,-0.016,-0.016,62.400,-
'56:36.488',-,-,-,-,-,-,-0.016,-0.016,62.400,-
'56:36.496',-,-,-,-,-,-,-0.016,-0.040,62.400,-
'56:36.504',-,-,-,-,-,-,-0.016,-0.016,61.200,-
'56:36.512',-,-,-,-,-,-,-0.040,-0.040,61.200,-
'56:36.520',-,-,-,-,-,-,-0.056,-0.088,61.200,-
'56:36.528',-,-,-,-,-,-,-0.104,-0.112,60.000,-
'56:36.536',-,-,-,-,-,-,-0.104,-0.160,60.000,-
'56:36.544',-,-,-,-,-,-,-0.104,-0.112,60.000,-
'56:36.552',-,-,-,-,-,-,-0.056,-0.088,60.000,-
'56:36.560',-,-,-,-,-,-,-0.056,-0.088,60.000,-
'56:36.568',-,-,-,-,-,-,-0.056,-0.040,60.000,-
'56:36.576',-,-,-,-,-,-,-0.080,-0.088,60.000,-
'56:36.584',-,-,-,-,-,-,-0.080,-0.112,60.000,-
'56:36.592',-,-,-,-,-,-,-0.080,-0.112,60.000,-
'56:36.600',-,-,-,-,-,-,-0.056,-0.088,60.000,-
'56:36.608',-,-,-,-,-,-,-0.080,-0.088,58.800,-
'56:36.616',-,-,-,-,-,-,-0.080,-0.112,58.800,-
'56:36.624',-,-,-,-,-,-,-0.080,-0.112,58.800,-
'56:36.632',-,-,-,-,-,-,-0.080,-0.112,57.600,-
'56:36.640',-,-,-,-,-,-,-0.056,-0.112,57.600,-
'56:36.648',-,-,-,-,-,-,0.016,-0.064,57.600,-
'56:36.656',-,-,-,-,-,-,0.120,0.040,56.400,-
'56:36.664',-,-,-,-,-,-,0.120,0.136,56.400,-
'56:36.672',-,-,-,-,-,-,-0.104,0.040,55.200,-
'56:36.680',-,-,-,-,-,-,-0.424,-0.208,54.000,-
'56:36.688',-,-,-,-,-,-,-0.632,-0.720,54.000,-
'56:36.696',-,-,-,-,-,-,-0.552,-0.808,52.800,-
'56:36.704',-,-,-,-,-,-,-0.376,-0.440,52.800,-
'56:36.712',-,-,-,-,-,-,-0.296,-0.344,51.600,-
'56:36.720',-,-,-,-,-,-,-0.248,-0.248,51.600,-
'56:36.728',-,-,-,-,-,-,-0.232,-0.208,52.800,-
'56:36.736',-,-,-,-,-,-,-0.208,-0.184,52.800,-
'56:36.744',-,-,-,-,-,-,-0.168,-0.160,54.000,-
'56:36.752',-,-,-,-,-,-,-0.120,-0.112,56.400,-
'56:36.760',-,-,-,-,-,-,-0.080,-0.088,60.000,-
'56:36.768',-,-,-,-,-,-,-0.056,-0.040,66.000,-
'56:36.776',-,-,-,-,-,-,-0.040,-0.016,72.000,-
'56:36.784',-,-,-,-,-,-,-0.040,0.000,79.200,-
'56:36.792',-,-,-,-,-,-,-0.016,-0.016,82.800,-
'56:36.800',-,-,-,-,-,-,0.000,0.000,85.200,-
'56:36.808',-,-,-,-,-,-,0.000,0.000,86.400,-
'56:36.816',-,-,-,-,-,-,0.000,0.000,88.800,-
'56:36.824',-,-,-,-,-,-,0.000,0.000,91.200,-
'56:36.832',-,-,-,-,-,-,0.000,0.000,92.400,-
'56:36.840',-,-,-,-,-,-,0.040,0.016,92.400,-
'56:36.848',-,-,-,-,-,-,0.104,0.088,92.400,-
'56:36.856',-,-,-,-,-,-,0.144,0.136,91.200,-
'56:36.864',-,-,-,-,-,-,0.232,0.208,91.200,-
'56:36.872',-,-,-,-,-,-,0.312,0.296,91.200,-
'56:36.880',-,-,-,-,-,-,0.424,0.392,91.200,-
'56:36.888',-,-,-,-,-,-,0.504,0.488,90.000,-
'56:36.896',-,-,-,-,-,-,0.568,0.600,88.800,-
'56:36.904',-,-,-,-,-,-,0.616,0.624,87.600,-
'56:36.912',-,-,-,-,-,-,0.632,0.624,87.600,-
'56:36.920',-,-,-,-,-,-,0.656,0.672,86.400,-
'56:36.928',-,-,-,-,-,-,0.632,0.696,85.200,-
'56:36.936',-,-,-,-,-,-,0.552,0.600,84.000,-
'56:36.944',-,-,-,-,-,-,0.464,0.504,81.600,-
'56:36.952',-,-,-,-,-,-,0.376,0.416,79.200,-
'56:36.960',-,-,-,-,-,-,0.296,0.344,76.800,-
'56:36.968',-,-,-,-,-,-,0.208,0.248,73.200,-
'56:36.976',-,-,-,-,-,-,0.168,0.160,70.800,-
'56:36.984',-,-,-,-,-,-,0.120,0.136,69.600,-
