'Elapsed time','II','III','AVF','V','ABP'
'14:23:44.808',-0.014,-,-,0.000,74.400
'14:23:44.816',-0.014,-,-,0.000,74.400
'14:23:44.824',-0.014,-,-,0.000,73.600
'14:23:44.832',-0.014,-,-,0.000,72.800
'14:23:44.840',-0.014,-,-,0.000,72.800
'14:23:44.848',-0.028,-,-,0.000,72.000
'14:23:44.856',-0.028,-,-,0.000,72.000
'14:23:44.864',-0.028,-,-,0.000,71.200
'14:23:44.872',-0.042,-,-,0.000,71.200
'14:23:44.880',0.000,-,-,-0.028,70.400
'14:23:44.888',-0.042,-,-,0.028,70.400
'14:23:44.896',-0.167,-,-,0.056,69.600
'14:23:44.904',-0.361,-,-,0.028,69.600
'14:23:44.912',-0.583,-,-,-0.141,68.800
'14:23:44.920',-0.833,-,-,-0.479,68.800
'14:23:44.928',-1.097,-,-,-0.873,68.000
'14:23:44.936',-1.306,-,-,-1.197,68.000
'14:23:44.944',-1.347,-,-,-1.338,68.000
'14:23:44.952',-1.097,-,-,-1.268,67.200
'14:23:44.960',-0.764,-,-,-1.000,67.200
'14:23:44.968',-0.431,-,-,-0.563,67.200
'14:23:44.976',-0.208,-,-,-0.282,67.200
'14:23:44.984',-0.056,-,-,-0.070,67.200
'14:23:44.992',0.056,-,-,0.056,66.400
'14:23:45.000',0.125,-,-,0.155,66.400
'14:23:45.008',0.153,-,-,0.183,66.400
'14:23:45.016',0.167,-,-,0.169,65.600
'14:23:45.024',0.167,-,-,0.169,65.600
'14:23:45.032',0.181,-,-,0.169,65.600
'14:23:45.040',0.194,-,-,0.155,64.800
'14:23:45.048',0.208,-,-,0.155,65.600
'14:23:45.056',0.250,-,-,0.169,66.400
'14:23:45.064',0.278,-,-,0.169,69.600
'14:23:45.072',0.292,-,-,0.183,75.200
'14:23:45.080',0.306,-,-,0.169,83.200
'14:23:45.088',0.319,-,-,0.197,92.800
'14:23:45.096',0.361,-,-,0.197,103.200
'14:23:45.104',0.361,-,-,0.197,112.000
'14:23:45.112',0.375,-,-,0.197,117.600
'14:23:45.120',0.389,-,-,0.197,120.000
'14:23:45.128',0.389,-,-,0.225,120.000
'14:23:45.136',0.389,-,-,0.225,118.400
'14:23:45.144',0.389,-,-,0.225,116.800
'14:23:45.152',0.375,-,-,0.197,114.400
'14:23:45.160',0.347,-,-,0.197,112.800
'14:23:45.168',0.306,-,-,0.183,112.000
'14:23:45.176',0.278,-,-,0.169,111.200
'14:23:45.184',0.236,-,-,0.155,110.400
'14:23:45.192',0.181,-,-,0.127,109.600
'14:23:45.200',0.153,-,-,0.113,108.800
'14:23:45.208',0.097,-,-,0.070,107.200
'14:23:45.216',0.069,-,-,0.056,104.800
'14:23:45.224',0.042,-,-,0.042,102.400
'14:23:45.232',0.028,-,-,0.042,99.200
'14:23:45.240',0.014,-,-,0.042,96.000
'14:23:45.248',0.000,-,-,0.042,92.800
'14:23:45.256',0.000,-,-,0.042,89.600
'14:23:45.264',0.000,-,-,0.042,87.200
'14:23:45.272',0.000,-,-,0.042,86.400
'14:23:45.280',-0.014,-,-,0.028,85.600
'14:23:45.288',-0.014,-,-,0.028,86.400
'14:23:45.296',-0.028,-,-,0.028,86.400
'14:23:45.304',-0.028,-,-,0.028,87.200
'14:23:45.312',-0.028,-,-,0.028,87.200
'14:23:45.320',-0.042,-,-,0.014,87.200
'14:23:45.328',-0.042,-,-,0.014,87.200
'14:23:45.336',-0.056,-,-,0.028,86.400
'14:23:45.344',-0.056,-,-,0.000,85.600
'14:23:45.352',-0.056,-,-,0.014,84.800
'14:23:45.360',-0.056,-,-,0.000,84.000
'14:23:45.368',-0.056,-,-,0.000,82.400
'14:23:45.376',-0.056,-,-,0.000,81.600
'14:23:45.384',-0.056,-,-,0.000,81.600
'14:23:45.392',-0.056,-,-,0.000,80.800
'14:23:45.400',-0.042,-,-,0.000,80.000
'14:23:45.408',-0.028,-,-,0.000,79.200
'14:23:45.416',-0.028,-,-,0.028,78.400
'14:23:45.424',-0.028,-,-,0.000,77.600
'14:23:45.432',-0.028,-,-,0.014,77.600
'14:23:45.440',-0.042,-,-,0.000,76.800
'14:23:45.448',-0.042,-,-,0.014,76.000
'14:23:45.456',-0.028,-,-,0.028,76.000
'14:23:45.464',0.042,-,-,0.085,75.200
'14:23:45.472',0.264,-,-,0.296,75.200
'14:23:45.480',0.458,-,-,0.451,74.400
'14:23:45.488',0.472,-,-,0.127,74.400
'14:23:45.496',0.042,-,-,-0.380,73.600
'14:23:45.504',-0.167,-,-,-0.352,72.800
'14:23:45.512',-0.264,-,-,-0.521,72.800
'14:23:45.520',-0.264,-,-,-0.254,72.800
'14:23:45.528',-0.236,-,-,-0.113,72.000
'14:23:45.536',-0.208,-,-,-0.042,72.000
'14:23:45.544',-0.194,-,-,-0.028,72.000
'14:23:45.552',-0.194,-,-,-0.056,71.200
'14:23:45.560',-0.194,-,-,-0.056,71.200
'14:23:45.568',-0.194,-,-,-0.056,70.400
'14:23:45.576',-0.181,-,-,-0.056,70.400
'14:23:45.584',-0.181,-,-,-0.056,71.200
'14:23:45.592',-0.181,-,-,-0.070,72.800
'14:23:45.600',-0.181,-,-,-0.056,78.400
'14:23:45.608',-0.181,-,-,-0.070,86.400
'14:23:45.616',-0.194,-,-,-0.085,96.800
'14:23:45.624',-0.208,-,-,-0.070,108.800
'14:23:45.632',-0.236,-,-,-0.127,119.200
'14:23:45.640',-0.250,-,-,-0.141,126.400
'14:23:45.648',-0.264,-,-,-0.169,128.800
'14:23:45.656',-0.278,-,-,-0.183,128.000
'14:23:45.664',-0.278,-,-,-0.197,125.600
'14:23:45.672',-0.292,-,-,-0.225,123.200
'14:23:45.680',-0.292,-,-,-0.254,121.600
'14:23:45.688',-0.292,-,-,-0.254,120.000
'14:23:45.696',-0.306,-,-,-0.268,119.200
'14:23:45.704',-0.306,-,-,-0.254,118.400
'14:23:45.712',-0.319,-,-,-0.282,118.400
'14:23:45.720',-0.250,-,-,-0.296,117.600
'14:23:45.728',-0.194,-,-,-0.239,116.000
'14:23:45.736',-0.181,-,-,-0.197,114.400
'14:23:45.744',-0.153,-,-,-0.169,112.800
'14:23:45.752',-0.097,-,-,-0.141,110.400
'14:23:45.760',-0.069,-,-,-0.070,108.000
'14:23:45.768',-0.042,-,-,-0.056,104.800
'14:23:45.776',-0.028,-,-,-0.014,101.600
'14:23:45.784',-0.014,-,-,0.000,97.600
'14:23:45.792',0.000,-,-,0.014,94.400
'14:23:45.800',0.000,-,-,0.028,92.000
'14:23:45.808',0.014,-,-,0.042,89.600
'14:23:45.816',0.014,-,-,0.056,88.800
'14:23:45.824',0.014,-,-,0.056,88.800
'14:23:45.832',0.014,-,-,0.056,89.600
'14:23:45.840',0.014,-,-,0.070,89.600
'14:23:45.848',0.028,-,-,0.085,90.400
'14:23:45.856',0.014,-,-,0.085,89.600
'14:23:45.864',0.014,-,-,0.070,89.600
'14:23:45.872',0.014,-,-,0.056,88.800
'14:23:45.880',0.014,-,-,0.056,88.000
'14:23:45.888',0.014,-,-,0.056,86.400
'14:23:45.896',0.000,-,-,0.056,85.600
'14:23:45.904',0.000,-,-,0.042,84.800
'14:23:45.912',0.000,-,-,0.056,84.000
'14:23:45.920',0.000,-,-,0.056,83.200
'14:23:45.928',0.014,-,-,0.056,82.400
'14:23:45.936',0.014,-,-,0.056,81.600
'14:23:45.944',0.028,-,-,0.070,80.800
'14:23:45.952',0.028,-,-,0.056,80.800
'14:23:45.960',0.028,-,-,0.085,80.000
'14:23:45.968',0.014,-,-,0.070,79.200
'14:23:45.976',0.014,-,-,0.085,78.400
'14:23:45.984',0.014,-,-,0.056,77.600
'14:23:45.992',0.014,-,-,0.056,77.600
'14:23:46.000',0.000,-,-,0.056,76.800
'14:23:46.008',0.000,-,-,0.056,76.800
'14:23:46.016',0.000,-,-,0.042,76.000
'14:23:46.024',0.000,-,-,0.042,75.200
'14:23:46.032',0.000,-,-,0.042,75.200
'14:23:46.040',0.000,-,-,0.028,74.400
'14:23:46.048',0.000,-,-,0.042,74.400
'14:23:46.056',0.000,-,-,0.028,73.600
'14:23:46.064',0.000,-,-,0.042,73.600
'14:23:46.072',0.028,-,-,0.028,72.800
'14:23:46.080',0.139,-,-,0.127,72.800
'14:23:46.088',0.375,-,-,0.338,72.800
'14:23:46.096',0.514,-,-,0.465,72.000
'14:23:46.104',0.361,-,-,0.113,72.000
'14:23:46.112',0.069,-,-,-0.352,71.200
'14:23:46.120',-0.083,-,-,-0.423,71.200
'14:23:46.128',-0.167,-,-,-0.282,70.400
'14:23:46.136',-0.181,-,-,-0.155,70.400
'14:23:46.144',-0.153,-,-,-0.056,69.600
'14:23:46.152',-0.097,-,-,0.000,69.600
'14:23:46.160',-0.083,-,-,0.000,68.800
'14:23:46.168',-0.097,-,-,0.000,68.800
'14:23:46.176',-0.125,-,-,0.000,68.000
'14:23:46.184',-0.139,-,-,0.000,68.000
'14:23:46.192',-0.125,-,-,0.000,68.800
'14:23:46.200',-0.097,-,-,0.000,71.200
'14:23:46.208',-0.097,-,-,-0.014,76.800
'14:23:46.216',-0.097,-,-,-0.028,86.400
'14:23:46.224',-0.125,-,-,-0.028,100.000
'14:23:46.232',-0.139,-,-,-0.056,114.400
'14:23:46.240',-0.139,-,-,-0.070,127.200
'14:23:46.248',-0.125,-,-,-0.113,135.200
'14:23:46.256',-0.097,-,-,-0.113,137.600
'14:23:46.264',-0.097,-,-,-0.113,136.800
'14:23:46.272',-0.125,-,-,-0.113,133.600
'14:23:46.280',-0.097,-,-,-0.141,131.200
'14:23:46.288',-0.069,-,-,-0.141,129.600
'14:23:46.296',-0.069,-,-,-0.127,128.000
'14:23:46.304',-0.056,-,-,-0.141,128.000
'14:23:46.312',-0.042,-,-,-0.141,128.000
'14:23:46.320',-0.042,-,-,-0.141,127.200
'14:23:46.328',-0.028,-,-,-0.141,126.400
'14:23:46.336',-0.042,-,-,-0.141,124.800
'14:23:46.344',-0.028,-,-,-0.141,123.200
'14:23:46.352',0.000,-,-,-0.113,120.800
'14:23:46.360',0.028,-,-,-0.085,118.400
'14:23:46.368',0.028,-,-,-0.070,116.000
'14:23:46.376',0.028,-,-,-0.085,112.800
'14:23:46.384',0.042,-,-,-0.056,110.400
'14:23:46.392',0.042,-,-,-0.014,107.200
'14:23:46.400',0.069,-,-,0.014,103.200
'14:23:46.408',0.083,-,-,0.014,100.000
'14:23:46.416',0.083,-,-,0.042,96.800
'14:23:46.424',0.097,-,-,0.042,94.400
'14:23:46.432',0.139,-,-,0.056,92.800
'14:23:46.440',0.139,-,-,0.056,92.800
'14:23:46.448',0.139,-,-,0.085,93.600
'14:23:46.456',0.153,-,-,0.113,94.400
'14:23:46.464',0.153,-,-,0.113,94.400
'14:23:46.472',0.153,-,-,0.127,94.400
'14:23:46.480',0.167,-,-,0.085,93.600
'14:23:46.488',0.167,-,-,0.113,92.800
'14:23:46.496',0.153,-,-,0.113,92.000
'14:23:46.504',0.139,-,-,0.127,90.400
'14:23:46.512',0.139,-,-,0.113,89.600
'14:23:46.520',0.125,-,-,0.085,88.800
'14:23:46.528',0.097,-,-,0.070,88.000
'14:23:46.536',0.097,-,-,0.085,87.200
'14:23:46.544',0.083,-,-,0.085,86.400
'14:23:46.552',0.097,-,-,0.056,86.400
'14:23:46.560',0.083,-,-,0.056,85.600
'14:23:46.568',0.083,-,-,0.056,84.800
'14:23:46.576',0.083,-,-,0.056,84.000
'14:23:46.584',0.083,-,-,0.056,84.000
'14:23:46.592',0.083,-,-,0.056,83.200
'14:23:46.600',0.083,-,-,0.056,82.400
'14:23:46.608',0.083,-,-,0.042,81.600
'14:23:46.616',0.083,-,-,0.056,80.800
'14:23:46.624',0.083,-,-,0.042,80.000
'14:23:46.632',0.083,-,-,0.056,79.200
'14:23:46.640',0.097,-,-,0.056,79.200
'14:23:46.648',0.125,-,-,0.028,78.400
'14:23:46.656',0.139,-,-,0.141,77.600
'14:23:46.664',0.083,-,-,0.042,76.800
'14:23:46.672',0.069,-,-,0.042,76.000
'14:23:46.680',0.069,-,-,0.042,75.200
'14:23:46.688',0.056,-,-,0.056,74.400
'14:23:46.696',0.056,-,-,0.028,74.400
'14:23:46.704',0.069,-,-,0.042,73.600
'14:23:46.712',0.069,-,-,0.028,72.800
'14:23:46.720',0.069,-,-,0.028,72.800
'14:23:46.728',0.069,-,-,0.042,72.000
'14:23:46.736',0.056,-,-,0.028,72.000
'14:23:46.744',0.056,-,-,0.028,72.000
'14:23:46.752',0.056,-,-,0.014,72.000
'14:23:46.760',0.042,-,-,0.000,71.200
'14:23:46.768',0.028,-,-,0.000,71.200
'14:23:46.776',0.042,-,-,0.000,71.200
'14:23:46.784',0.056,-,-,0.014,70.400
'14:23:46.792',0.069,-,-,0.000,70.400
'14:23:46.800',0.069,-,-,0.028,69.600
'14:23:46.808',0.069,-,-,0.028,68.800
'14:23:46.816',0.069,-,-,0.028,68.800
'14:23:46.824',0.069,-,-,0.028,68.000
'14:23:46.832',0.069,-,-,0.028,67.200
'14:23:46.840',0.083,-,-,0.028,66.400
'14:23:46.848',0.083,-,-,0.042,66.400
'14:23:46.856',0.083,-,-,0.028,65.600
'14:23:46.864',0.056,-,-,0.042,64.800
'14:23:46.872',0.056,-,-,-0.028,64.800
'14:23:46.880',0.083,-,-,0.042,64.000
'14:23:46.888',0.028,-,-,0.028,63.200
'14:23:46.896',-0.097,-,-,0.028,63.200
'14:23:46.904',-0.278,-,-,0.000,63.200
'14:23:46.912',-0.500,-,-,-0.254,63.200
'14:23:46.920',-0.736,-,-,-0.592,62.400
'14:23:46.928',-0.986,-,-,-0.958,62.400
'14:23:46.936',-1.153,-,-,-1.239,62.400
'14:23:46.944',-1.181,-,-,-1.282,62.400
'14:23:46.952',-0.847,-,-,-1.085,61.600
'14:23:46.960',-0.472,-,-,-0.761,61.600
'14:23:46.968',-0.097,-,-,-0.310,60.800
'14:23:46.976',0.125,-,-,0.000,60.800
'14:23:46.984',0.236,-,-,0.155,60.000
'14:23:46.992',0.264,-,-,0.197,59.200
'14:23:47.000',0.264,-,-,0.225,59.200
'14:23:47.008',0.250,-,-,0.197,58.400
'14:23:47.016',0.250,-,-,0.197,58.400
'14:23:47.024',0.250,-,-,0.225,57.600
'14:23:47.032',0.264,-,-,0.169,57.600
'14:23:47.040',0.278,-,-,0.197,58.400
'14:23:47.048',0.292,-,-,0.197,60.000
'14:23:47.056',0.292,-,-,0.183,64.000
'14:23:47.064',0.306,-,-,0.197,71.200
'14:23:47.072',0.319,-,-,0.197,81.600
'14:23:47.080',0.347,-,-,0.197,93.600
'14:23:47.088',0.361,-,-,0.183,104.800
'14:23:47.096',0.375,-,-,0.197,112.800
'14:23:47.104',0.389,-,-,0.183,117.600
'14:23:47.112',0.403,-,-,0.169,119.200
'14:23:47.120',0.417,-,-,0.183,118.400
'14:23:47.128',0.431,-,-,0.197,116.800
'14:23:47.136',0.431,-,-,0.183,115.200
'14:23:47.144',0.431,-,-,0.225,113.600
'14:23:47.152',0.417,-,-,0.239,112.800
'14:23:47.160',0.403,-,-,0.225,112.000
'14:23:47.168',0.389,-,-,0.239,112.000
'14:23:47.176',0.375,-,-,0.197,112.000
'14:23:47.184',0.319,-,-,0.183,111.200
'14:23:47.192',0.292,-,-,0.169,110.400
'14:23:47.200',0.250,-,-,0.169,108.800
'14:23:47.208',0.194,-,-,0.127,107.200
'14:23:47.216',0.167,-,-,0.113,104.800
'14:23:47.224',0.139,-,-,0.085,102.400
'14:23:47.232',0.097,-,-,0.085,100.000
'14:23:47.240',0.069,-,-,0.056,96.800
'14:23:47.248',0.042,-,-,0.070,93.600
'14:23:47.256',0.042,-,-,0.056,90.400
'14:23:47.264',0.042,-,-,0.070,87.200
'14:23:47.272',0.042,-,-,0.056,84.800
'14:23:47.280',0.028,-,-,0.085,83.200
'14:23:47.288',0.014,-,-,0.070,82.400
'14:23:47.296',0.028,-,-,0.085,82.400
'14:23:47.304',0.042,-,-,0.085,83.200
'14:23:47.312',0.014,-,-,0.070,83.200
'14:23:47.320',0.014,-,-,0.056,84.000
'14:23:47.328',0.028,-,-,0.085,83.200
'14:23:47.336',0.028,-,-,0.085,83.200
'14:23:47.344',0.028,-,-,0.056,82.400
'14:23:47.352',0.028,-,-,0.070,80.800
'14:23:47.360',0.014,-,-,0.056,80.000
'14:23:47.368',0.000,-,-,0.056,79.200
'14:23:47.376',-0.014,-,-,0.042,78.400
'14:23:47.384',-0.014,-,-,0.056,77.600
'14:23:47.392',-0.028,-,-,0.028,76.800
'14:23:47.400',-0.042,-,-,0.028,76.000
'14:23:47.408',-0.069,-,-,0.042,76.000
'14:23:47.416',-0.069,-,-,0.028,75.200
'14:23:47.424',-0.028,-,-,0.000,75.200
'14:23:47.432',-0.028,-,-,0.056,74.400
'14:23:47.440',-0.208,-,-,0.056,74.400
'14:23:47.448',-0.375,-,-,0.056,73.600
'14:23:47.456',-0.597,-,-,-0.127,72.800
'14:23:47.464',-0.833,-,-,-0.423,72.800
'14:23:47.472',-1.069,-,-,-0.789,72.000
'14:23:47.480',-1.306,-,-,-1.070,72.000
'14:23:47.488',-1.375,-,-,-1.225,71.200
'14:23:47.496',-1.181,-,-,-1.155,70.400
'14:23:47.504',-0.861,-,-,-0.958,70.400
'14:23:47.512',-0.514,-,-,-0.535,69.600
'14:23:47.520',-0.278,-,-,-0.254,69.600
'14:23:47.528',-0.097,-,-,-0.070,68.800
'14:23:47.536',0.028,-,-,0.070,68.000
'14:23:47.544',0.125,-,-,0.169,68.000
'14:23:47.552',0.153,-,-,0.225,67.200
'14:23:47.560',0.167,-,-,0.197,67.200
'14:23:47.568',0.181,-,-,0.197,66.400
'14:23:47.576',0.194,-,-,0.197,66.400
'14:23:47.584',0.208,-,-,0.169,65.600
'14:23:47.592',0.236,-,-,0.183,65.600
'14:23:47.600',0.250,-,-,0.197,65.600
'14:23:47.608',0.264,-,-,0.197,66.400
'14:23:47.616',0.278,-,-,0.225,67.200
'14:23:47.624',0.292,-,-,0.197,69.600
'14:23:47.632',0.306,-,-,0.197,75.200
'14:23:47.640',0.347,-,-,0.197,82.400
'14:23:47.648',0.375,-,-,0.183,90.400
'14:23:47.656',0.389,-,-,0.225,99.200
'14:23:47.664',0.403,-,-,0.197,105.600
'14:23:47.672',0.403,-,-,0.225,110.400
'14:23:47.680',0.403,-,-,0.225,112.000
'14:23:47.688',0.403,-,-,0.225,112.000
'14:23:47.696',0.389,-,-,0.197,110.400
'14:23:47.704',0.361,-,-,0.225,108.000
'14:23:47.712',0.306,-,-,0.183,106.400
'14:23:47.720',0.278,-,-,0.169,104.800
'14:23:47.728',0.236,-,-,0.155,103.200
'14:23:47.736',0.181,-,-,0.127,102.400
'14:23:47.744',0.139,-,-,0.113,101.600
'14:23:47.752',0.097,-,-,0.085,100.800
'14:23:47.760',0.069,-,-,0.056,100.000
'14:23:47.768',0.042,-,-,0.056,97.600
'14:23:47.776',0.028,-,-,0.056,95.200
'14:23:47.784',0.014,-,-,0.056,92.000
'14:23:47.792',0.014,-,-,0.042,88.800
'14:23:47.800',0.014,-,-,0.056,85.600
'14:23:47.808',0.014,-,-,0.042,82.400
'14:23:47.816',0.014,-,-,0.056,80.800
'14:23:47.824',0.014,-,-,0.042,80.000
'14:23:47.832',0.028,-,-,0.042,80.000
'14:23:47.840',0.028,-,-,0.042,80.800
'14:23:47.848',0.014,-,-,0.028,81.600
'14:23:47.856',0.014,-,-,0.028,81.600
'14:23:47.864',0.014,-,-,0.028,82.400
'14:23:47.872',0.028,-,-,0.028,81.600
'14:23:47.880',0.028,-,-,0.028,81.600
'14:23:47.888',0.028,-,-,0.028,80.800
'14:23:47.896',0.028,-,-,0.028,80.000
'14:23:47.904',0.028,-,-,0.028,79.200
'14:23:47.912',0.028,-,-,0.028,78.400
'14:23:47.920',0.028,-,-,0.042,78.400
'14:23:47.928',0.028,-,-,0.042,77.600
'14:23:47.936',0.014,-,-,0.042,76.800
'14:23:47.944',0.014,-,-,0.028,76.000
'14:23:47.952',0.000,-,-,0.028,75.200
'14:23:47.960',0.000,-,-,0.014,75.200
'14:23:47.968',0.000,-,-,0.014,74.400
'14:23:47.976',-0.014,-,-,0.000,74.400
'14:23:47.984',-0.028,-,-,0.000,73.600
'14:23:47.992',-0.014,-,-,-0.028,72.800
'14:23:48.000',0.000,-,-,0.014,72.800
'14:23:48.008',-0.125,-,-,0.000,72.000
'14:23:48.016',-0.278,-,-,0.028,72.000
'14:23:48.024',-0.472,-,-,-0.056,71.200
'14:23:48.032',-0.694,-,-,-0.338,70.400
'14:23:48.040',-0.958,-,-,-0.718,70.400
'14:23:48.048',-1.194,-,-,-1.056,69.600
'14:23:48.056',-1.306,-,-,-1.296,69.600
'14:23:48.064',-1.167,-,-,-1.338,68.800
'14:23:48.072',-0.875,-,-,-1.127,68.800
'14:23:48.080',-0.528,-,-,-0.732,68.000
'14:23:48.088',-0.250,-,-,-0.352,68.000
'14:23:48.096',-0.069,-,-,-0.141,68.000
'14:23:48.104',0.056,-,-,0.028,67.200
'14:23:48.112',0.167,-,-,0.169,67.200
'14:23:48.120',0.208,-,-,0.225,67.200
'14:23:48.128',0.236,-,-,0.239,66.400
'14:23:48.136',0.250,-,-,0.239,66.400
'14:23:48.144',0.264,-,-,0.239,65.600
'14:23:48.152',0.278,-,-,0.225,65.600
'14:23:48.160',0.278,-,-,0.225,65.600
'14:23:48.168',0.292,-,-,0.197,66.400
'14:23:48.176',0.306,-,-,0.183,68.800
'14:23:48.184',0.319,-,-,0.169,73.600
'14:23:48.192',0.347,-,-,0.169,81.600
'14:23:48.200',0.375,-,-,0.169,91.200
'14:23:48.208',0.389,-,-,0.169,102.400
'14:23:48.216',0.403,-,-,0.169,111.200
'14:23:48.224',0.431,-,-,0.169,118.400
'14:23:48.232',0.458,-,-,0.197,121.600
'14:23:48.240',0.472,-,-,0.225,122.400
'14:23:48.248',0.472,-,-,0.225,120.800
'14:23:48.256',0.472,-,-,0.239,119.200
'14:23:48.264',0.472,-,-,0.239,117.600
'14:23:48.272',0.431,-,-,0.239,116.000
'14:23:48.280',0.403,-,-,0.225,114.400
'14:23:48.288',0.375,-,-,0.197,114.400
'14:23:48.296',0.319,-,-,0.197,113.600
'14:23:48.304',0.278,-,-,0.169,112.800
'14:23:48.312',0.236,-,-,0.141,112.000
'14:23:48.320',0.181,-,-,0.113,111.200
'14:23:48.328',0.139,-,-,0.085,108.800
'14:23:48.336',0.097,-,-,0.085,107.200
'14:23:48.344',0.069,-,-,0.070,104.000
'14:23:48.352',0.042,-,-,0.042,101.600
'14:23:48.360',0.028,-,-,0.028,97.600
'14:23:48.368',0.014,-,-,0.042,94.400
'14:23:48.376',0.014,-,-,0.028,91.200
'14:23:48.384',0.014,-,-,0.028,88.800
'14:23:48.392',0.014,-,-,0.028,86.400
'14:23:48.400',0.028,-,-,0.028,86.400
'14:23:48.408',0.028,-,-,0.028,86.400
'14:23:48.416',0.028,-,-,0.028,86.400
'14:23:48.424',0.028,-,-,0.042,87.200
'14:23:48.432',0.028,-,-,0.028,87.200
'14:23:48.440',0.028,-,-,0.042,87.200
'14:23:48.448',0.028,-,-,0.028,86.400
'14:23:48.456',0.014,-,-,0.042,85.600
'14:23:48.464',0.000,-,-,0.042,84.800
'14:23:48.472',0.000,-,-,0.028,84.000
'14:23:48.480',0.000,-,-,0.028,82.400
'14:23:48.488',0.000,-,-,0.028,81.600
'14:23:48.496',-0.014,-,-,0.014,80.800
'14:23:48.504',-0.014,-,-,0.028,80.000
'14:23:48.512',-0.014,-,-,0.014,79.200
'14:23:48.520',-0.014,-,-,0.028,78.400
'14:23:48.528',-0.014,-,-,0.028,78.400
'14:23:48.536',-0.014,-,-,0.028,77.600
'14:23:48.544',-0.014,-,-,0.028,76.800
'14:23:48.552',-0.014,-,-,0.028,76.000
'14:23:48.560',-0.014,-,-,0.028,76.000
'14:23:48.568',-0.014,-,-,0.028,75.200
'14:23:48.576',-0.014,-,-,0.014,75.200
'14:23:48.584',-0.028,-,-,0.000,74.400
'14:23:48.592',-0.028,-,-,0.000,74.400
'14:23:48.600',-0.028,-,-,0.000,73.600
'14:23:48.608',-0.028,-,-,0.000,72.800
'14:23:48.616',-0.028,-,-,0.000,72.800
'14:23:48.624',-0.028,-,-,0.014,72.000
'14:23:48.632',-0.028,-,-,0.000,71.200
'14:23:48.640',-0.028,-,-,0.000,71.200
'14:23:48.648',-0.028,-,-,0.014,70.400
'14:23:48.656',-0.042,-,-,0.000,70.400
'14:23:48.664',-0.056,-,-,0.014,69.600
'14:23:48.672',-0.014,-,-,-0.014,69.600
'14:23:48.680',-0.014,-,-,0.028,68.800
'14:23:48.688',-0.125,-,-,0.042,68.800
'14:23:48.696',-0.278,-,-,0.056,68.000
'14:23:48.704',-0.486,-,-,-0.056,68.000
'14:23:48.712',-0.722,-,-,-0.352,67.200
'14:23:48.720',-0.986,-,-,-0.746,67.200
'14:23:48.728',-1.236,-,-,-1.085,67.200
'14:23:48.736',-1.319,-,-,-1.310,66.400
'14:23:48.744',-1.167,-,-,-1.338,66.400
'14:23:48.752',-0.847,-,-,-1.056,65.600
'14:23:48.760',-0.472,-,-,-0.690,65.600
'14:23:48.768',-0.153,-,-,-0.282,64.800
'14:23:48.776',0.028,-,-,-0.014,64.800
