'Elapsed time','I','II','III','AVR','AVL','AVF','V','MCL1','ABP','PAP'
'18:30.656',-0.016,-0.040,-,-,-,-,-,-,87.600,-
'18:30.664',-0.048,-0.064,-,-,-,-,-,-,86.400,-
'18:30.672',0.000,-0.008,-,-,-,-,-,-,87.600,-
'18:30.680',0.008,0.000,-,-,-,-,-,-,90.000,-
'18:30.688',-0.032,-0.032,-,-,-,-,-,-,90.000,-
'18:30.696',-0.032,-0.024,-,-,-,-,-,-,86.400,-
'18:30.704',0.000,-0.008,-,-,-,-,-,-,82.800,-
'18:30.712',0.000,0.000,-,-,-,-,-,-,82.800,-
'18:30.720',0.000,-0.016,-,-,-,-,-,-,82.800,-
'18:30.728',-0.024,-0.016,-,-,-,-,-,-,82.800,-
'18:30.736',0.000,-0.024,-,-,-,-,-,-,82.800,-
'18:30.744',0.000,0.016,-,-,-,-,-,-,81.600,-
'18:30.752',0.032,-0.008,-,-,-,-,-,-,81.600,-
'18:30.760',-0.048,-0.032,-,-,-,-,-,-,81.600,-
'18:30.768',0.008,0.008,-,-,-,-,-,-,80.400,-
'18:30.776',-0.040,-0.032,-,-,-,-,-,-,78.000,-
'18:30.784',0.000,0.000,-,-,-,-,-,-,75.600,-
'18:30.792',-0.008,-0.016,-,-,-,-,-,-,76.800,-
'18:30.800',0.024,0.016,-,-,-,-,-,-,79.200,-
'18:30.808',-0.016,-0.008,-,-,-,-,-,-,80.400,-
'18:30.816',-0.024,0.000,-,-,-,-,-,-,81.600,-
'18:30.824',0.008,0.008,-,-,-,-,-,-,79.200,-
'18:30.832',-0.056,-0.032,-,-,-,-,-,-,76.800,-
'18:30.840',-0.016,-0.040,-,-,-,-,-,-,75.600,-
'18:30.848',0.000,0.008,-,-,-,-,-,-,75.600,-
'18:30.856',-0.032,-0.032,-,-,-,-,-,-,79.200,-
'18:30.864',0.040,0.024,-,-,-,-,-,-,80.400,-
'18:30.872',-0.024,-0.008,-,-,-,-,-,-,79.200,-
'18:30.880',0.000,0.008,-,-,-,-,-,-,76.800,-
'18:30.888',0.008,0.016,-,-,-,-,-,-,74.400,-
'18:30.896',-0.016,-0.008,-,-,-,-,-,-,74.400,-
'18:30.904',-0.032,-0.016,-,-,-,-,-,-,75.600,-
'18:30.912',0.016,0.024,-,-,-,-,-,-,78.000,-
'18:30.920',-0.048,-0.040,-,-,-,-,-,-,78.000,-
'18:30.928',-0.072,-0.064,-,-,-,-,-,-,75.600,-
'18:30.936',-0.016,-0.008,-,-,-,-,-,-,74.400,-
'18:30.944',0.000,0.000,-,-,-,-,-,-,74.400,-
'18:30.952',-0.016,-0.024,-,-,-,-,-,-,74.400,-
'18:30.960',-0.032,-0.016,-,-,-,-,-,-,74.400,-
'18:30.968',-0.040,0.016,-,-,-,-,-,-,74.400,-
'18:30.976',0.016,0.072,-,-,-,-,-,-,73.200,-
'18:30.984',0.040,0.112,-,-,-,-,-,-,70.800,-
'18:30.992',0.000,0.088,-,-,-,-,-,-,70.800,-
'18:31.000',0.032,0.112,-,-,-,-,-,-,72.000,-
'18:31.008',-0.024,0.032,-,-,-,-,-,-,73.200,-
'18:31.016',-0.008,0.016,-,-,-,-,-,-,72.000,-
'18:31.024',-0.032,0.016,-,-,-,-,-,-,69.600,-
'18:31.032',0.000,-0.008,-,-,-,-,-,-,67.200,-
'18:31.040',-0.040,0.000,-,-,-,-,-,-,67.200,-
'18:31.048',-0.032,-0.040,-,-,-,-,-,-,68.400,-
'18:31.056',-0.040,-0.032,-,-,-,-,-,-,69.600,-
'18:31.064',-0.024,-0.040,-,-,-,-,-,-,68.400,-
'18:31.072',0.000,-0.008,-,-,-,-,-,-,66.000,-
'18:31.080',-0.016,-0.032,-,-,-,-,-,-,64.800,-
'18:31.088',-0.024,-0.016,-,-,-,-,-,-,66.000,-
'18:31.096',-0.040,-0.024,-,-,-,-,-,-,67.200,-
'18:31.104',-0.008,-0.016,-,-,-,-,-,-,70.800,-
'18:31.112',-0.024,-0.112,-,-,-,-,-,-,74.400,-
'18:31.120',0.008,0.000,-,-,-,-,-,-,76.800,-
'18:31.128',0.064,0.176,-,-,-,-,-,-,75.600,-
'18:31.136',0.008,0.192,-,-,-,-,-,-,72.000,-
'18:31.144',-0.048,-0.032,-,-,-,-,-,-,67.200,-
'18:31.152',-0.032,-0.040,-,-,-,-,-,-,64.800,-
'18:31.160',-0.008,-0.008,-,-,-,-,-,-,64.800,-
'18:31.168',-0.048,-0.016,-,-,-,-,-,-,64.800,-
'18:31.176',0.008,0.048,-,-,-,-,-,-,63.600,-
'18:31.184',-0.032,0.016,-,-,-,-,-,-,61.200,-
'18:31.192',-0.024,0.032,-,-,-,-,-,-,60.000,-
'18:31.200',-0.064,-0.016,-,-,-,-,-,-,63.600,-
'18:31.208',0.000,0.016,-,-,-,-,-,-,73.200,-
'18:31.216',-0.032,0.000,-,-,-,-,-,-,88.800,-
'18:31.224',-0.016,0.000,-,-,-,-,-,-,104.400,-
'18:31.232',-0.040,-0.016,-,-,-,-,-,-,114.000,-
'18:31.240',-0.024,-0.008,-,-,-,-,-,-,117.600,-
'18:31.248',-0.048,-0.016,-,-,-,-,-,-,117.600,-
'18:31.256',-0.024,-0.008,-,-,-,-,-,-,117.600,-
'18:31.264',-0.016,-0.016,-,-,-,-,-,-,118.800,-
'18:31.272',-0.040,-0.032,-,-,-,-,-,-,120.000,-
'18:31.280',0.000,-0.008,-,-,-,-,-,-,118.800,-
'18:31.288',-0.048,-0.040,-,-,-,-,-,-,116.400,-
'18:31.296',-0.008,-0.024,-,-,-,-,-,-,116.400,-
'18:31.304',-0.048,-0.064,-,-,-,-,-,-,117.600,-
'18:31.312',-0.008,-0.024,-,-,-,-,-,-,120.000,-
'18:31.320',0.000,-0.016,-,-,-,-,-,-,121.200,-
'18:31.328',-0.024,-0.040,-,-,-,-,-,-,120.000,-
'18:31.336',0.000,-0.008,-,-,-,-,-,-,117.600,-
'18:31.344',0.048,0.008,-,-,-,-,-,-,117.600,-
'18:31.352',-0.048,-0.072,-,-,-,-,-,-,118.800,-
'18:31.360',-0.048,-0.080,-,-,-,-,-,-,117.600,-
'18:31.368',-0.056,-0.096,-,-,-,-,-,-,112.800,-
'18:31.376',-0.032,-0.080,-,-,-,-,-,-,109.200,-
'18:31.384',-0.040,-0.112,-,-,-,-,-,-,109.200,-
'18:31.392',0.016,-0.080,-,-,-,-,-,-,112.800,-
'18:31.400',-0.024,-0.112,-,-,-,-,-,-,115.200,-
'18:31.408',-0.016,-0.088,-,-,-,-,-,-,114.000,-
'18:31.416',-0.056,-0.112,-,-,-,-,-,-,106.800,-
'18:31.424',-0.040,-0.080,-,-,-,-,-,-,98.400,-
'18:31.432',-0.016,-0.040,-,-,-,-,-,-,92.400,-
'18:31.440',0.000,-0.032,-,-,-,-,-,-,90.000,-
'18:31.448',-0.016,-0.064,-,-,-,-,-,-,91.200,-
'18:31.456',-0.008,-0.064,-,-,-,-,-,-,91.200,-
'18:31.464',-0.032,-0.064,-,-,-,-,-,-,91.200,-
'18:31.472',-0.008,-0.040,-,-,-,-,-,-,90.000,-
'18:31.480',-0.008,-0.016,-,-,-,-,-,-,88.800,-
'18:31.488',-0.024,-0.040,-,-,-,-,-,-,87.600,-
'18:31.496',-0.016,-0.040,-,-,-,-,-,-,86.400,-
'18:31.504',-0.048,-0.040,-,-,-,-,-,-,85.200,-
'18:31.512',-0.024,-0.032,-,-,-,-,-,-,85.200,-
'18:31.520',-0.040,-0.040,-,-,-,-,-,-,86.400,-
'18:31.528',-0.016,-0.016,-,-,-,-,-,-,87.600,-
'18:31.536',-0.048,-0.032,-,-,-,-,-,-,87.600,-
'18:31.544',0.016,0.024,-,-,-,-,-,-,86.400,-
'18:31.552',-0.016,-0.016,-,-,-,-,-,-,84.000,-
'18:31.560',-0.064,-0.064,-,-,-,-,-,-,82.800,-
'18:31.568',-0.040,-0.016,-,-,-,-,-,-,82.800,-
'18:31.576',0.008,0.016,-,-,-,-,-,-,84.000,-
'18:31.584',-0.008,0.024,-,-,-,-,-,-,85.200,-
'18:31.592',0.024,0.000,-,-,-,-,-,-,85.200,-
'18:31.600',-0.008,0.016,-,-,-,-,-,-,84.000,-
'18:31.608',-0.032,-0.024,-,-,-,-,-,-,81.600,-
'18:31.616',0.000,0.000,-,-,-,-,-,-,79.200,-
'18:31.624',0.000,0.008,-,-,-,-,-,-,78.000,-
'18:31.632',-0.048,-0.040,-,-,-,-,-,-,76.800,-
'18:31.640',-0.064,-0.040,-,-,-,-,-,-,78.000,-
'18:31.648',0.032,0.032,-,-,-,-,-,-,78.000,-
'18:31.656',-0.016,0.000,-,-,-,-,-,-,79.200,-
'18:31.664',0.000,0.016,-,-,-,-,-,-,79.200,-
'18:31.672',0.008,0.016,-,-,-,-,-,-,80.400,-
'18:31.680',0.000,0.032,-,-,-,-,-,-,80.400,-
'18:31.688',-0.008,0.048,-,-,-,-,-,-,80.400,-
'18:31.696',0.032,0.000,-,-,-,-,-,-,80.400,-
'18:31.704',-0.008,0.016,-,-,-,-,-,-,79.200,-
'18:31.712',0.040,0.032,-,-,-,-,-,-,79.200,-
'18:31.720',0.048,0.048,-,-,-,-,-,-,78.000,-
'18:31.728',0.016,0.016,-,-,-,-,-,-,76.800,-
'18:31.736',-0.024,0.000,-,-,-,-,-,-,75.600,-
'18:31.744',-0.040,-0.008,-,-,-,-,-,-,75.600,-
'18:31.752',-0.008,0.008,-,-,-,-,-,-,75.600,-
'18:31.760',0.000,-0.016,-,-,-,-,-,-,75.600,-
'18:31.768',-0.040,-0.064,-,-,-,-,-,-,74.400,-
'18:31.776',-0.048,-0.072,-,-,-,-,-,-,72.000,-
'18:31.784',0.000,-0.008,-,-,-,-,-,-,72.000,-
'18:31.792',0.008,0.000,-,-,-,-,-,-,72.000,-
'18:31.800',-0.024,-0.032,-,-,-,-,-,-,73.200,-
'18:31.808',0.000,-0.016,-,-,-,-,-,-,74.400,-
'18:31.816',0.016,-0.008,-,-,-,-,-,-,74.400,-
'18:31.824',0.024,-0.080,-,-,-,-,-,-,74.400,-
'18:31.832',0.000,-0.088,-,-,-,-,-,-,73.200,-
'18:31.840',0.056,0.064,-,-,-,-,-,-,74.400,-
'18:31.848',0.024,0.160,-,-,-,-,-,-,74.400,-
'18:31.856',0.040,0.168,-,-,-,-,-,-,73.200,-
'18:31.864',-0.008,-0.016,-,-,-,-,-,-,72.000,-
'18:31.872',0.000,-0.024,-,-,-,-,-,-,69.600,-
'18:31.880',-0.032,-0.008,-,-,-,-,-,-,69.600,-
'18:31.888',-0.008,0.000,-,-,-,-,-,-,70.800,-
'18:31.896',-0.040,0.016,-,-,-,-,-,-,73.200,-
'18:31.904',0.000,0.024,-,-,-,-,-,-,74.400,-
'18:31.912',-0.040,0.008,-,-,-,-,-,-,75.600,-
'18:31.920',0.000,0.000,-,-,-,-,-,-,79.200,-
'18:31.928',-0.008,0.024,-,-,-,-,-,-,85.200,-
'18:31.936',0.024,0.000,-,-,-,-,-,-,92.400,-
'18:31.944',0.040,0.048,-,-,-,-,-,-,99.600,-
'18:31.952',-0.016,-0.008,-,-,-,-,-,-,104.400,-
'18:31.960',-0.024,0.000,-,-,-,-,-,-,109.200,-
'18:31.968',0.000,0.008,-,-,-,-,-,-,111.600,-
'18:31.976',-0.024,-0.016,-,-,-,-,-,-,115.200,-
'18:31.984',-0.008,-0.016,-,-,-,-,-,-,117.600,-
'18:31.992',0.000,0.000,-,-,-,-,-,-,118.800,-
'18:32.000',-0.024,-0.024,-,-,-,-,-,-,118.800,-
'18:32.008',0.016,0.008,-,-,-,-,-,-,118.800,-
'18:32.016',-0.032,-0.040,-,-,-,-,-,-,118.800,-
'18:32.024',0.000,0.000,-,-,-,-,-,-,118.800,-
'18:32.032',0.024,0.008,-,-,-,-,-,-,118.800,-
'18:32.040',0.000,-0.024,-,-,-,-,-,-,118.800,-
'18:32.048',0.008,0.000,-,-,-,-,-,-,118.800,-
'18:32.056',-0.008,-0.016,-,-,-,-,-,-,118.800,-
'18:32.064',0.016,0.000,-,-,-,-,-,-,117.600,-
'18:32.072',0.008,-0.016,-,-,-,-,-,-,117.600,-
'18:32.080',0.016,-0.040,-,-,-,-,-,-,117.600,-
'18:32.088',-0.024,-0.072,-,-,-,-,-,-,116.400,-
'18:32.096',0.040,-0.024,-,-,-,-,-,-,115.200,-
'18:32.104',-0.008,-0.096,-,-,-,-,-,-,112.800,-
'18:32.112',0.024,-0.080,-,-,-,-,-,-,111.600,-
'18:32.120',0.000,-0.088,-,-,-,-,-,-,110.400,-
'18:32.128',-0.032,-0.096,-,-,-,-,-,-,108.000,-
'18:32.136',-0.016,-0.112,-,-,-,-,-,-,104.400,-
'18:32.144',0.032,-0.040,-,-,-,-,-,-,100.800,-
'18:32.152',0.040,-0.032,-,-,-,-,-,-,98.400,-
'18:32.160',0.000,-0.080,-,-,-,-,-,-,96.000,-
'18:32.168',0.032,-0.032,-,-,-,-,-,-,94.800,-
'18:32.176',0.000,-0.024,-,-,-,-,-,-,93.600,-
'18:32.184',-0.016,-0.040,-,-,-,-,-,-,92.400,-
'18:32.192',0.000,-0.016,-,-,-,-,-,-,91.200,-
'18:32.200',0.024,-0.024,-,-,-,-,-,-,91.200,-
'18:32.208',-0.008,0.000,-,-,-,-,-,-,91.200,-
'18:32.216',-0.024,-0.040,-,-,-,-,-,-,90.000,-
'18:32.224',0.000,0.000,-,-,-,-,-,-,88.800,-
'18:32.232',0.000,0.000,-,-,-,-,-,-,88.800,-
'18:32.240',-0.016,-0.016,-,-,-,-,-,-,87.600,-
'18:32.248',0.048,0.032,-,-,-,-,-,-,86.400,-
'18:32.256',0.064,0.048,-,-,-,-,-,-,85.200,-
'18:32.264',0.008,0.016,-,-,-,-,-,-,84.000,-
'18:32.272',-0.016,-0.008,-,-,-,-,-,-,82.800,-
'18:32.280',0.016,0.032,-,-,-,-,-,-,84.000,-
'18:32.288',-0.008,0.016,-,-,-,-,-,-,84.000,-
'18:32.296',0.008,0.024,-,-,-,-,-,-,84.000,-
'18:32.304',0.032,0.048,-,-,-,-,-,-,82.800,-
'18:32.312',0.088,0.128,-,-,-,-,-,-,81.600,-
'18:32.320',0.024,0.072,-,-,-,-,-,-,80.400,-
'18:32.328',0.016,0.048,-,-,-,-,-,-,80.400,-
'18:32.336',0.000,0.016,-,-,-,-,-,-,80.400,-
'18:32.344',0.056,0.016,-,-,-,-,-,-,81.600,-
'18:32.352',0.064,0.064,-,-,-,-,-,-,81.600,-
'18:32.360',0.008,0.016,-,-,-,-,-,-,82.800,-
'18:32.368',-0.016,0.000,-,-,-,-,-,-,84.000,-
'18:32.376',0.000,0.000,-,-,-,-,-,-,82.800,-
'18:32.384',0.040,0.032,-,-,-,-,-,-,81.600,-
'18:32.392',0.024,0.032,-,-,-,-,-,-,80.400,-
'18:32.400',0.032,0.016,-,-,-,-,-,-,79.200,-
'18:32.408',0.016,0.024,-,-,-,-,-,-,79.200,-
'18:32.416',0.048,0.008,-,-,-,-,-,-,79.200,-
'18:32.424',-0.024,-0.024,-,-,-,-,-,-,78.000,-
'18:32.432',0.032,-0.032,-,-,-,-,-,-,76.800,-
'18:32.440',-0.024,0.024,-,-,-,-,-,-,78.000,-
'18:32.448',0.048,-0.016,-,-,-,-,-,-,78.000,-
'18:32.456',0.000,0.032,-,-,-,-,-,-,78.000,-
'18:32.464',0.024,-0.016,-,-,-,-,-,-,78.000,-
'18:32.472',0.008,-0.072,-,-,-,-,-,-,75.600,-
'18:32.480',-0.008,-0.088,-,-,-,-,-,-,73.200,-
'18:32.488',0.040,0.088,-,-,-,-,-,-,73.200,-
'18:32.496',0.064,0.224,-,-,-,-,-,-,73.200,-
'18:32.504',0.080,0.128,-,-,-,-,-,-,73.200,-
'18:32.512',0.040,0.008,-,-,-,-,-,-,73.200,-
'18:32.520',-0.008,-0.008,-,-,-,-,-,-,72.000,-
'18:32.528',-0.016,0.016,-,-,-,-,-,-,72.000,-
'18:32.536',0.024,0.072,-,-,-,-,-,-,72.000,-
'18:32.544',0.000,0.048,-,-,-,-,-,-,73.200,-
'18:32.552',0.008,0.064,-,-,-,-,-,-,73.200,-
'18:32.560',-0.024,0.016,-,-,-,-,-,-,74.400,-
'18:32.568',0.016,0.008,-,-,-,-,-,-,76.800,-
'18:32.576',0.056,0.064,-,-,-,-,-,-,82.800,-
'18:32.584',0.032,0.032,-,-,-,-,-,-,91.200,-
'18:32.592',0.016,0.032,-,-,-,-,-,-,99.600,-
'18:32.600',-0.008,0.000,-,-,-,-,-,-,105.600,-
'18:32.608',0.008,-0.008,-,-,-,-,-,-,108.000,-
'18:32.616',-0.008,0.000,-,-,-,-,-,-,110.400,-
'18:32.624',0.016,0.000,-,-,-,-,-,-,112.800,-
'18:32.632',0.024,0.000,-,-,-,-,-,-,116.400,-
'18:32.640',-0.032,-0.040,-,-,-,-,-,-,118.800,-
'18:32.648',0.016,0.000,-,-,-,-,-,-,120.000,-
'18:32.656',0.000,-0.008,-,-,-,-,-,-,120.000,-
'18:32.664',0.032,0.016,-,-,-,-,-,-,120.000,-
'18:32.672',0.008,-0.016,-,-,-,-,-,-,120.000,-
'18:32.680',0.016,0.000,-,-,-,-,-,-,121.200,-
'18:32.688',0.000,0.000,-,-,-,-,-,-,121.200,-
'18:32.696',-0.024,-0.016,-,-,-,-,-,-,121.200,-
'18:32.704',0.024,0.008,-,-,-,-,-,-,120.000,-
'18:32.712',0.000,-0.016,-,-,-,-,-,-,118.800,-
'18:32.720',0.024,-0.016,-,-,-,-,-,-,117.600,-
'18:32.728',0.040,-0.008,-,-,-,-,-,-,116.400,-
'18:32.736',-0.008,-0.096,-,-,-,-,-,-,115.200,-
'18:32.744',0.016,-0.072,-,-,-,-,-,-,112.800,-
'18:32.752',0.016,-0.080,-,-,-,-,-,-,110.400,-
'18:32.760',0.008,-0.064,-,-,-,-,-,-,109.200,-
'18:32.768',0.040,-0.040,-,-,-,-,-,-,105.600,-
'18:32.776',-0.008,-0.080,-,-,-,-,-,-,103.200,-
'18:32.784',-0.016,-0.088,-,-,-,-,-,-,99.600,-
'18:32.792',-0.024,-0.072,-,-,-,-,-,-,97.200,-
'18:32.800',0.024,-0.080,-,-,-,-,-,-,94.800,-
'18:32.808',0.040,-0.008,-,-,-,-,-,-,92.400,-
'18:32.816',0.000,-0.040,-,-,-,-,-,-,92.400,-
'18:32.824',0.000,-0.064,-,-,-,-,-,-,92.400,-
'18:32.832',-0.016,-0.032,-,-,-,-,-,-,93.600,-
'18:32.840',0.000,-0.040,-,-,-,-,-,-,92.400,-
'18:32.848',0.008,-0.016,-,-,-,-,-,-,91.200,-
'18:32.856',0.048,0.008,-,-,-,-,-,-,88.800,-
'18:32.864',-0.024,-0.024,-,-,-,-,-,-,86.400,-
'18:32.872',0.016,0.000,-,-,-,-,-,-,85.200,-
'18:32.880',-0.016,-0.016,-,-,-,-,-,-,84.000,-
'18:32.888',-0.008,-0.008,-,-,-,-,-,-,84.000,-
'18:32.896',0.016,-0.016,-,-,-,-,-,-,84.000,-
'18:32.904',-0.008,0.000,-,-,-,-,-,-,84.000,-
'18:32.912',0.008,0.008,-,-,-,-,-,-,84.000,-
'18:32.920',0.000,-0.016,-,-,-,-,-,-,84.000,-
'18:32.928',-0.008,-0.008,-,-,-,-,-,-,84.000,-
'18:32.936',-0.016,-0.016,-,-,-,-,-,-,84.000,-
'18:32.944',0.024,0.048,-,-,-,-,-,-,84.000,-
'18:32.952',0.048,0.080,-,-,-,-,-,-,82.800,-
'18:32.960',0.032,0.064,-,-,-,-,-,-,81.600,-
'18:32.968',0.040,0.048,-,-,-,-,-,-,80.400,-
'18:32.976',0.016,0.016,-,-,-,-,-,-,79.200,-
'18:32.984',0.008,0.016,-,-,-,-,-,-,79.200,-
'18:32.992',0.056,0.048,-,-,-,-,-,-,79.200,-
'18:33.000',0.016,0.016,-,-,-,-,-,-,78.000,-
'18:33.008',0.048,0.048,-,-,-,-,-,-,78.000,-
