'Elapsed time','I','II','III','AVF','MCL1','ABP','PAP'
'33:11:14.776',-,-0.060,-,-,0.000,-,90.000
'33:11:14.784',-,0.220,-,-,0.000,-,90.000
'33:11:14.792',-,-0.780,-,-,0.000,-,90.000
'33:11:14.800',-,0.920,-,-,0.000,-,90.000
'33:11:14.808',-,0.300,-,-,0.000,-,90.000
'33:11:14.816',-,0.380,-,-,0.000,-,90.000
'33:11:14.824',-,0.340,-,-,0.000,-,90.000
'33:11:14.832',-,0.420,-,-,0.000,-,90.000
'33:11:14.840',-,0.400,-,-,0.000,-,90.000
'33:11:14.848',-,0.560,-,-,0.000,-,90.000
'33:11:14.856',-,0.700,-,-,0.000,-,90.000
'33:11:14.864',-,0.940,-,-,0.000,-,90.000
'33:11:14.872',-,1.100,-,-,0.000,-,90.000
'33:11:14.880',-,0.560,-,-,0.000,-,90.000
'33:11:14.888',-,-0.360,-,-,0.000,-,90.000
'33:11:14.896',-,-1.140,-,-,0.000,-,90.000
'33:11:14.904',-,-1.300,-,-,0.000,-,90.000
'33:11:14.912',-,-1.300,-,-,0.000,-,90.000
'33:11:14.920',-,-1.340,-,-,0.000,-,90.000
'33:11:14.928',-,-1.320,-,-,0.000,-,90.000
'33:11:14.936',-,-1.320,-,-,0.000,-,90.000
'33:11:14.944',-,-1.260,-,-,0.000,-,90.000
'33:11:14.952',-,-1.220,-,-,0.000,-,90.000
'33:11:14.960',-,-1.240,-,-,0.000,-,90.000
'33:11:14.968',-,-1.220,-,-,0.000,-,90.000
'33:11:14.976',-,-1.200,-,-,0.000,-,90.000
'33:11:14.984',-,-1.220,-,-,0.000,-,90.000
'33:11:14.992',-,-1.260,-,-,0.000,-,90.000
'33:11:15.000',-,-1.280,-,-,0.000,-,90.000
'33:11:15.008',-,-1.320,-,-,0.000,-,90.000
'33:11:15.016',-,-1.340,-,-,0.000,-,90.000
'33:11:15.024',-,-1.400,-,-,0.000,-,90.000
'33:11:15.032',-,-1.440,-,-,0.000,-,90.000
'33:11:15.040',-,-1.480,-,-,0.000,-,90.000
'33:11:15.048',-,-1.480,-,-,0.000,-,90.000
'33:11:15.056',-,-1.480,-,-,0.000,-,90.000
'33:11:15.064',-,-1.420,-,-,0.000,-,90.000
'33:11:15.072',-,-1.380,-,-,0.000,-,90.000
'33:11:15.080',-,-1.240,-,-,0.000,-,90.000
'33:11:15.088',-,-1.140,-,-,0.000,-,90.000
'33:11:15.096',-,-1.040,-,-,0.000,-,90.000
'33:11:15.104',-,-0.920,-,-,0.000,-,90.000
'33:11:15.112',-,-0.760,-,-,0.000,-,90.000
'33:11:15.120',-,-0.660,-,-,0.000,-,90.000
'33:11:15.128',-,-0.540,-,-,0.000,-,90.000
'33:11:15.136',-,-0.480,-,-,0.000,-,90.000
'33:11:15.144',-,-0.440,-,-,0.000,-,90.000
'33:11:15.152',-,-0.400,-,-,0.000,-,90.000
'33:11:15.160',-,-0.400,-,-,0.000,-,90.000
'33:11:15.168',-,-0.400,-,-,0.000,-,90.000
'33:11:15.176',-,-0.420,-,-,0.000,-,90.000
'33:11:15.184',-,-0.440,-,-,0.000,-,90.000
'33:11:15.192',-,-0.480,-,-,0.000,-,90.000
'33:11:15.200',-,-0.440,-,-,0.000,-,90.000
'33:11:15.208',-,-0.420,-,-,0.000,-,90.000
'33:11:15.216',-,-0.380,-,-,0.000,-,90.000
'33:11:15.224',-,-0.340,-,-,0.000,-,90.000
'33:11:15.232',-,-0.320,-,-,0.000,-,90.000
'33:11:15.240',-,-0.320,-,-,0.000,-,90.000
'33:11:15.248',-,-0.300,-,-,0.000,-,90.000
'33:11:15.256',-,-0.320,-,-,0.000,-,90.000
'33:11:15.264',-,-0.280,-,-,0.000,-,90.000
'33:11:15.272',-,-0.260,-,-,0.000,-,90.000
'33:11:15.280',-,-0.260,-,-,0.000,-,90.000
'33:11:15.288',-,-0.260,-,-,0.000,-,90.000
'33:11:15.296',-,-0.260,-,-,0.000,-,90.000
'33:11:15.304',-,-0.280,-,-,0.000,-,90.000
'33:11:15.312',-,-0.260,-,-,0.000,-,90.000
'33:11:15.320',-,-0.280,-,-,0.000,-,90.000
'33:11:15.328',-,-0.260,-,-,0.000,-,90.000
'33:11:15.336',-,-0.240,-,-,0.000,-,90.000
'33:11:15.344',-,-0.220,-,-,0.000,-,90.000
'33:11:15.352',-,-0.180,-,-,0.000,-,90.000
'33:11:15.360',-,-0.220,-,-,0.000,-,90.000
'33:11:15.368',-,-0.220,-,-,0.000,-,90.000
'33:11:15.376',-,-0.180,-,-,0.000,-,90.000
'33:11:15.384',-,-0.220,-,-,0.000,-,90.000
'33:11:15.392',-,-0.200,-,-,0.000,-,90.000
'33:11:15.400',-,-0.180,-,-,0.000,-,90.000
'33:11:15.408',-,-0.180,-,-,0.000,-,90.000
'33:11:15.416',-,-0.220,-,-,0.000,-,90.000
'33:11:15.424',-,-0.180,-,-,0.000,-,90.000
'33:11:15.432',-,-0.160,-,-,0.000,-,90.000
'33:11:15.440',-,-0.180,-,-,0.000,-,90.000
'33:11:15.448',-,-0.160,-,-,0.000,-,90.000
'33:11:15.456',-,-0.180,-,-,0.000,-,90.000
'33:11:15.464',-,-0.160,-,-,0.000,-,90.000
'33:11:15.472',-,-0.180,-,-,0.000,-,90.000
'33:11:15.480',-,-0.140,-,-,0.000,-,90.000
'33:11:15.488',-,-0.140,-,-,0.000,-,90.000
'33:11:15.496',-,-0.140,-,-,0.000,-,90.000
'33:11:15.504',-,-0.100,-,-,0.000,-,90.000
'33:11:15.512',-,-0.060,-,-,0.000,-,90.000
'33:11:15.520',-,-0.040,-,-,0.000,-,90.000
'33:11:15.528',-,-0.060,-,-,0.000,-,90.000
'33:11:15.536',-,-0.100,-,-,0.000,-,90.000
'33:11:15.544',-,-0.080,-,-,0.000,-,90.000
'33:11:15.552',-,-0.140,-,-,0.000,-,90.000
'33:11:15.560',-,-0.140,-,-,0.000,-,90.000
'33:11:15.568',-,-0.160,-,-,0.000,-,90.000
'33:11:15.576',-,-0.140,-,-,0.000,-,90.000
'33:11:15.584',-,-0.160,-,-,0.000,-,90.000
'33:11:15.592',-,-0.140,-,-,0.000,-,90.000
'33:11:15.600',-,-0.180,-,-,0.000,-,90.000
'33:11:15.608',-,0.000,-,-,0.000,-,90.000
'33:11:15.616',-,0.680,-,-,0.000,-,90.000
'33:11:15.624',-,0.840,-,-,0.000,-,90.000
'33:11:15.632',-,0.460,-,-,0.000,-,90.000
'33:11:15.640',-,0.120,-,-,0.000,-,90.000
'33:11:15.648',-,0.100,-,-,0.000,-,90.000
'33:11:15.656',-,0.000,-,-,0.000,-,90.000
'33:11:15.664',-,-0.080,-,-,0.000,-,90.000
'33:11:15.672',-,-0.100,-,-,0.000,-,90.000
'33:11:15.680',-,-0.140,-,-,0.000,-,90.000
'33:11:15.688',-,-0.120,-,-,0.000,-,90.000
'33:11:15.696',-,-0.140,-,-,0.000,-,90.000
'33:11:15.704',-,-0.140,-,-,0.000,-,90.000
'33:11:15.712',-,-0.120,-,-,0.000,-,90.000
'33:11:15.720',-,-0.080,-,-,0.000,-,90.000
'33:11:15.728',-,-0.120,-,-,0.000,-,90.000
'33:11:15.736',-,-0.100,-,-,0.000,-,90.000
'33:11:15.744',-,-0.060,-,-,0.000,-,90.000
'33:11:15.752',-,-0.060,-,-,0.000,-,90.000
'33:11:15.760',-,-0.100,-,-,0.000,-,90.000
'33:11:15.768',-,-0.060,-,-,0.000,-,90.000
'33:11:15.776',-,-0.060,-,-,0.000,-,90.000
'33:11:15.784',-,-0.040,-,-,0.000,-,90.000
'33:11:15.792',-,-0.060,-,-,0.000,-,90.000
'33:11:15.800',-,-0.040,-,-,0.000,-,90.000
'33:11:15.808',-,-0.020,-,-,0.000,-,90.000
'33:11:15.816',-,-0.040,-,-,0.000,-,90.000
'33:11:15.824',-,0.000,-,-,0.000,-,90.000
'33:11:15.832',-,0.040,-,-,0.000,-,90.000
'33:11:15.840',-,0.040,-,-,0.000,-,90.000
'33:11:15.848',-,0.060,-,-,0.000,-,90.000
'33:11:15.856',-,0.040,-,-,0.000,-,90.000
'33:11:15.864',-,0.060,-,-,0.000,-,90.000
'33:11:15.872',-,0.080,-,-,0.000,-,90.000
'33:11:15.880',-,0.080,-,-,0.000,-,90.000
'33:11:15.888',-,0.040,-,-,0.000,-,90.000
'33:11:15.896',-,0.060,-,-,0.000,-,90.000
'33:11:15.904',-,0.000,-,-,0.000,-,90.000
'33:11:15.912',-,0.000,-,-,0.000,-,90.000
'33:11:15.920',-,-0.020,-,-,0.000,-,90.000
'33:11:15.928',-,-0.040,-,-,0.000,-,90.000
'33:11:15.936',-,-0.080,-,-,0.000,-,90.000
'33:11:15.944',-,-0.060,-,-,0.000,-,90.000
'33:11:15.952',-,-0.060,-,-,0.000,-,90.000
'33:11:15.960',-,-0.080,-,-,0.000,-,90.000
'33:11:15.968',-,-0.060,-,-,0.000,-,90.000
'33:11:15.976',-,-0.100,-,-,0.000,-,90.000
'33:11:15.984',-,-0.080,-,-,0.000,-,90.000
'33:11:15.992',-,-0.100,-,-,0.000,-,90.000
'33:11:16.000',-,-0.080,-,-,0.000,-,90.000
'33:11:16.008',-,-0.040,-,-,0.000,-,90.000
'33:11:16.016',-,-0.040,-,-,0.000,-,90.000
'33:11:16.024',-,-0.060,-,-,0.000,-,90.000
'33:11:16.032',-,-0.060,-,-,0.000,-,90.000
'33:11:16.040',-,-0.040,-,-,0.000,-,90.000
'33:11:16.048',-,0.000,-,-,0.000,-,90.000
'33:11:16.056',-,0.020,-,-,0.000,-,90.000
'33:11:16.064',-,-0.040,-,-,0.000,-,90.000
'33:11:16.072',-,-0.060,-,-,0.000,-,90.000
'33:11:16.080',-,-0.060,-,-,0.000,-,90.000
'33:11:16.088',-,-0.080,-,-,0.000,-,90.000
'33:11:16.096',-,-0.040,-,-,0.000,-,90.000
'33:11:16.104',-,-0.020,-,-,0.000,-,90.000
'33:11:16.112',-,-0.040,-,-,0.000,-,90.000
'33:11:16.120',-,0.000,-,-,0.000,-,90.000
'33:11:16.128',-,0.040,-,-,0.000,-,90.000
'33:11:16.136',-,0.000,-,-,0.000,-,90.000
'33:11:16.144',-,0.020,-,-,0.000,-,90.000
'33:11:16.152',-,-0.040,-,-,0.000,-,90.000
'33:11:16.160',-,-0.100,-,-,0.000,-,90.000
'33:11:16.168',-,0.000,-,-,0.000,-,90.000
'33:11:16.176',-,-0.040,-,-,0.000,-,90.000
'33:11:16.184',-,-0.100,-,-,0.000,-,90.000
'33:11:16.192',-,-0.140,-,-,0.000,-,90.000
'33:11:16.200',-,-0.160,-,-,0.000,-,90.000
'33:11:16.208',-,-0.120,-,-,0.000,-,90.000
'33:11:16.216',-,-0.140,-,-,0.000,-,90.000
'33:11:16.224',-,0.260,-,-,0.000,-,90.000
'33:11:16.232',-,0.740,-,-,0.000,-,90.000
'33:11:16.240',-,0.560,-,-,0.000,-,90.000
'33:11:16.248',-,0.260,-,-,0.000,-,90.000
'33:11:16.256',-,0.140,-,-,0.000,-,90.000
'33:11:16.264',-,0.120,-,-,0.000,-,90.000
'33:11:16.272',-,0.000,-,-,0.000,-,90.000
'33:11:16.280',-,-0.020,-,-,0.000,-,90.000
'33:11:16.288',-,-0.040,-,-,0.000,-,90.000
'33:11:16.296',-,0.000,-,-,0.000,-,90.000
'33:11:16.304',-,-0.060,-,-,0.000,-,90.000
'33:11:16.312',-,-0.080,-,-,0.000,-,90.000
'33:11:16.320',-,0.020,-,-,0.000,-,90.000
'33:11:16.328',-,-0.020,-,-,0.000,-,90.000
'33:11:16.336',-,-0.080,-,-,0.000,-,90.000
'33:11:16.344',-,-0.060,-,-,0.000,-,90.000
'33:11:16.352',-,-0.100,-,-,0.000,-,90.000
'33:11:16.360',-,-0.080,-,-,0.000,-,90.000
'33:11:16.368',-,-0.040,-,-,0.000,-,90.000
'33:11:16.376',-,0.000,-,-,0.000,-,90.000
'33:11:16.384',-,0.000,-,-,0.000,-,90.000
'33:11:16.392',-,-0.020,-,-,0.000,-,90.000
'33:11:16.400',-,0.040,-,-,0.000,-,90.000
'33:11:16.408',-,0.000,-,-,0.000,-,90.000
'33:11:16.416',-,0.020,-,-,0.000,-,90.000
'33:11:16.424',-,0.000,-,-,0.000,-,90.000
'33:11:16.432',-,0.120,-,-,0.000,-,90.000
'33:11:16.440',-,0.060,-,-,0.000,-,90.000
'33:11:16.448',-,0.040,-,-,0.000,-,90.000
'33:11:16.456',-,0.060,-,-,0.000,-,90.000
'33:11:16.464',-,0.040,-,-,0.000,-,90.000
'33:11:16.472',-,0.100,-,-,0.000,-,90.000
'33:11:16.480',-,0.080,-,-,0.000,-,90.000
'33:11:16.488',-,0.080,-,-,0.000,-,90.000
'33:11:16.496',-,0.120,-,-,0.000,-,90.000
'33:11:16.504',-,0.080,-,-,0.000,-,90.000
'33:11:16.512',-,0.060,-,-,0.000,-,90.000
'33:11:16.520',-,0.020,-,-,0.000,-,90.000
'33:11:16.528',-,0.020,-,-,0.000,-,90.000
'33:11:16.536',-,0.000,-,-,0.000,-,90.000
'33:11:16.544',-,0.000,-,-,0.000,-,90.000
'33:11:16.552',-,0.000,-,-,0.000,-,90.000
'33:11:16.560',-,-0.020,-,-,0.000,-,90.000
'33:11:16.568',-,0.020,-,-,0.000,-,90.000
'33:11:16.576',-,-0.040,-,-,0.000,-,90.000
'33:11:16.584',-,-0.060,-,-,0.000,-,90.000
'33:11:16.592',-,-0.040,-,-,0.000,-,90.000
'33:11:16.600',-,-0.040,-,-,0.000,-,90.000
'33:11:16.608',-,-0.080,-,-,0.000,-,90.000
'33:11:16.616',-,-0.060,-,-,0.000,-,90.000
'33:11:16.624',-,-0.040,-,-,0.000,-,90.000
'33:11:16.632',-,-0.040,-,-,0.000,-,90.000
'33:11:16.640',-,-0.040,-,-,0.000,-,90.000
'33:11:16.648',-,-0.040,-,-,0.000,-,90.000
'33:11:16.656',-,-0.060,-,-,0.000,-,90.000
'33:11:16.664',-,0.000,-,-,0.000,-,90.000
'33:11:16.672',-,-0.040,-,-,0.000,-,90.000
'33:11:16.680',-,-0.040,-,-,0.000,-,90.000
'33:11:16.688',-,-0.020,-,-,0.000,-,90.000
'33:11:16.696',-,0.000,-,-,0.000,-,90.000
'33:11:16.704',-,0.020,-,-,0.000,-,90.000
'33:11:16.712',-,0.000,-,-,0.000,-,90.000
'33:11:16.720',-,-0.100,-,-,0.000,-,90.000
'33:11:16.728',-,-0.040,-,-,0.000,-,90.000
'33:11:16.736',-,0.000,-,-,0.000,-,90.000
'33:11:16.744',-,0.040,-,-,0.000,-,90.000
'33:11:16.752',-,0.000,-,-,0.000,-,90.000
'33:11:16.760',-,0.000,-,-,0.000,-,90.000
'33:11:16.768',-,0.100,-,-,0.000,-,90.000
'33:11:16.776',-,0.280,-,-,0.000,-,90.000
'33:11:16.784',-,0.420,-,-,0.000,-,90.000
'33:11:16.792',-,0.600,-,-,0.000,-,90.000
'33:11:16.800',-,0.720,-,-,0.000,-,90.000
'33:11:16.808',-,0.800,-,-,0.000,-,90.000
'33:11:16.816',-,0.940,-,-,0.000,-,90.000
'33:11:16.824',-,1.160,-,-,0.000,-,90.000
'33:11:16.832',-,1.600,-,-,0.000,-,90.000
'33:11:16.840',-,2.000,-,-,0.000,-,90.000
'33:11:16.848',-,1.220,-,-,0.000,-,90.000
'33:11:16.856',-,0.340,-,-,0.000,-,90.000
'33:11:16.864',-,-0.200,-,-,0.000,-,90.000
'33:11:16.872',-,-0.360,-,-,0.000,-,90.000
'33:11:16.880',-,-0.440,-,-,0.000,-,90.000
'33:11:16.888',-,-0.460,-,-,0.000,-,90.000
'33:11:16.896',-,-0.440,-,-,0.000,-,90.000
'33:11:16.904',-,-0.460,-,-,0.000,-,90.000
'33:11:16.912',-,-0.440,-,-,0.000,-,90.000
'33:11:16.920',-,-0.440,-,-,0.000,-,90.000
'33:11:16.928',-,-0.440,-,-,0.000,-,90.000
'33:11:16.936',-,-0.440,-,-,0.000,-,90.000
'33:11:16.944',-,-0.480,-,-,0.000,-,90.000
'33:11:16.952',-,-0.500,-,-,0.000,-,90.000
'33:11:16.960',-,-0.480,-,-,0.000,-,90.000
'33:11:16.968',-,-0.540,-,-,0.000,-,90.000
'33:11:16.976',-,-0.620,-,-,0.000,-,90.000
'33:11:16.984',-,-0.660,-,-,0.000,-,90.000
'33:11:16.992',-,-0.680,-,-,0.000,-,90.000
'33:11:17.000',-,-0.700,-,-,0.000,-,90.000
'33:11:17.008',-,-0.740,-,-,0.000,-,90.000
'33:11:17.016',-,-0.740,-,-,0.000,-,90.000
'33:11:17.024',-,-0.780,-,-,0.000,-,90.000
'33:11:17.032',-,-0.720,-,-,0.000,-,90.000
'33:11:17.040',-,-0.640,-,-,0.000,-,90.000
'33:11:17.048',-,-0.660,-,-,0.000,-,90.000
'33:11:17.056',-,-0.580,-,-,0.000,-,90.000
'33:11:17.064',-,-0.520,-,-,0.000,-,90.000
'33:11:17.072',-,-0.400,-,-,0.000,-,90.000
'33:11:17.080',-,-0.260,-,-,0.000,-,90.000
'33:11:17.088',-,-0.180,-,-,0.000,-,90.000
'33:11:17.096',-,-0.140,-,-,0.000,-,90.000
'33:11:17.104',-,-0.060,-,-,0.000,-,90.000
'33:11:17.112',-,0.000,-,-,0.000,-,90.000
'33:11:17.120',-,0.000,-,-,0.000,-,90.000
'33:11:17.128',-,0.020,-,-,0.000,-,90.000
'33:11:17.136',-,0.040,-,-,0.000,-,90.000
'33:11:17.144',-,0.020,-,-,0.000,-,90.000
'33:11:17.152',-,0.040,-,-,0.000,-,90.000
'33:11:17.160',-,0.020,-,-,0.000,-,90.000
'33:11:17.168',-,0.060,-,-,0.000,-,90.000
'33:11:17.176',-,0.000,-,-,0.000,-,90.000
'33:11:17.184',-,-0.020,-,-,0.000,-,90.000
'33:11:17.192',-,0.060,-,-,0.000,-,90.000
'33:11:17.200',-,0.000,-,-,0.000,-,90.000
'33:11:17.208',-,-0.040,-,-,0.000,-,90.000
'33:11:17.216',-,0.000,-,-,0.000,-,90.000
'33:11:17.224',-,0.000,-,-,0.000,-,90.000
'33:11:17.232',-,-0.040,-,-,0.000,-,90.000
'33:11:17.240',-,-0.020,-,-,0.000,-,90.000
'33:11:17.248',-,0.040,-,-,0.000,-,90.000
'33:11:17.256',-,0.000,-,-,0.000,-,90.000
'33:11:17.264',-,0.000,-,-,0.000,-,90.000
'33:11:17.272',-,0.040,-,-,0.000,-,90.000
'33:11:17.280',-,0.000,-,-,0.000,-,90.000
'33:11:17.288',-,0.000,-,-,0.000,-,90.000
