'Elapsed time','I','II','III','AVL','AVF','MCL1','ABP','PAP'
'5:35:46.928',-0.208,-,-,-,0.000,-,40.000,41.600
'5:35:46.936',-0.176,-,-,-,0.020,-,39.200,42.200
'5:35:46.944',-0.144,-,-,-,0.000,-,38.400,42.600
'5:35:46.952',-0.104,-,-,-,0.000,-,38.400,42.800
'5:35:46.960',-0.088,-,-,-,0.000,-,39.200,42.800
'5:35:46.968',-0.072,-,-,-,0.020,-,39.200,43.000
'5:35:46.976',-0.072,-,-,-,0.000,-,40.000,43.400
'5:35:46.984',-0.072,-,-,-,0.000,-,40.800,43.800
'5:35:46.992',-0.064,-,-,-,0.000,-,42.400,44.200
'5:35:47.000',-0.072,-,-,-,0.020,-,45.600,44.400
'5:35:47.008',-0.064,-,-,-,0.000,-,49.600,44.600
'5:35:47.016',-0.064,-,-,-,0.020,-,57.600,44.800
'5:35:47.024',-0.064,-,-,-,0.000,-,66.400,44.800
'5:35:47.032',-0.064,-,-,-,0.020,-,75.200,44.800
'5:35:47.040',-0.064,-,-,-,0.020,-,83.200,44.600
'5:35:47.048',-0.064,-,-,-,0.020,-,89.600,44.600
'5:35:47.056',-0.056,-,-,-,0.040,-,95.200,44.400
'5:35:47.064',-0.056,-,-,-,0.040,-,98.400,44.400
'5:35:47.072',-0.048,-,-,-,0.040,-,100.000,44.600
'5:35:47.080',-0.048,-,-,-,0.040,-,100.800,44.800
'5:35:47.088',-0.056,-,-,-,0.040,-,100.000,44.800
'5:35:47.096',-0.048,-,-,-,0.040,-,99.200,44.800
'5:35:47.104',-0.056,-,-,-,0.040,-,98.400,44.800
'5:35:47.112',-0.048,-,-,-,0.060,-,97.600,44.800
'5:35:47.120',-0.048,-,-,-,0.060,-,96.800,44.800
'5:35:47.128',-0.048,-,-,-,0.060,-,96.000,44.800
'5:35:47.136',-0.048,-,-,-,0.080,-,95.200,44.600
'5:35:47.144',-0.048,-,-,-,0.060,-,94.400,44.600
'5:35:47.152',-0.048,-,-,-,0.080,-,92.800,44.400
'5:35:47.160',-0.048,-,-,-,0.080,-,91.200,44.000
'5:35:47.168',-0.040,-,-,-,0.080,-,89.600,43.600
'5:35:47.176',-0.040,-,-,-,0.080,-,87.200,43.200
'5:35:47.184',-0.032,-,-,-,0.080,-,84.800,42.800
'5:35:47.192',-0.032,-,-,-,0.060,-,82.400,42.400
'5:35:47.200',-0.024,-,-,-,0.080,-,79.200,42.000
'5:35:47.208',-0.032,-,-,-,0.060,-,76.000,41.800
'5:35:47.216',-0.016,-,-,-,0.040,-,72.800,41.400
'5:35:47.224',0.000,-,-,-,0.060,-,71.200,41.200
'5:35:47.232',0.000,-,-,-,0.040,-,69.600,41.000
'5:35:47.240',0.008,-,-,-,0.020,-,68.800,40.800
'5:35:47.248',0.000,-,-,-,0.020,-,69.600,40.600
'5:35:47.256',0.016,-,-,-,0.000,-,71.200,40.400
'5:35:47.264',0.024,-,-,-,0.000,-,74.400,40.200
'5:35:47.272',0.032,-,-,-,0.000,-,77.600,40.000
'5:35:47.280',0.024,-,-,-,0.000,-,81.600,39.600
'5:35:47.288',0.032,-,-,-,0.000,-,85.600,39.200
'5:35:47.296',0.032,-,-,-,-0.020,-,88.800,39.000
'5:35:47.304',0.040,-,-,-,-0.020,-,91.200,38.800
'5:35:47.312',0.032,-,-,-,-0.040,-,93.600,38.600
'5:35:47.320',0.024,-,-,-,-0.040,-,94.400,38.400
'5:35:47.328',0.032,-,-,-,-0.040,-,94.400,38.000
'5:35:47.336',0.032,-,-,-,-0.040,-,94.400,37.200
'5:35:47.344',0.024,-,-,-,-0.040,-,93.600,36.400
'5:35:47.352',0.016,-,-,-,-0.040,-,92.000,35.800
'5:35:47.360',0.016,-,-,-,-0.040,-,88.000,35.200
'5:35:47.368',0.016,-,-,-,-0.040,-,83.200,34.600
'5:35:47.376',0.008,-,-,-,-0.040,-,76.800,34.000
'5:35:47.384',0.008,-,-,-,-0.040,-,72.800,33.600
'5:35:47.392',0.008,-,-,-,-0.040,-,69.600,33.000
'5:35:47.400',0.000,-,-,-,-0.040,-,68.000,32.800
'5:35:47.408',0.008,-,-,-,-0.040,-,67.200,32.600
'5:35:47.416',0.000,-,-,-,-0.040,-,68.000,32.600
'5:35:47.424',0.008,-,-,-,-0.040,-,68.800,32.600
'5:35:47.432',0.000,-,-,-,-0.040,-,70.400,32.800
'5:35:47.440',0.008,-,-,-,-0.040,-,72.000,32.800
'5:35:47.448',0.000,-,-,-,-0.040,-,72.800,33.000
'5:35:47.456',0.000,-,-,-,-0.040,-,73.600,33.000
'5:35:47.464',0.000,-,-,-,-0.040,-,73.600,33.000
'5:35:47.472',0.000,-,-,-,-0.040,-,72.800,33.000
'5:35:47.480',0.000,-,-,-,-0.040,-,72.000,33.000
'5:35:47.488',0.000,-,-,-,-0.040,-,69.600,33.200
'5:35:47.496',0.000,-,-,-,-0.040,-,68.000,33.200
'5:35:47.504',0.000,-,-,-,-0.040,-,67.200,33.400
'5:35:47.512',0.000,-,-,-,-0.040,-,65.600,33.400
'5:35:47.520',0.000,-,-,-,-0.040,-,64.800,33.200
'5:35:47.528',0.000,-,-,-,-0.040,-,64.000,33.200
'5:35:47.536',0.000,-,-,-,-0.040,-,63.200,33.200
'5:35:47.544',0.000,-,-,-,-0.040,-,63.200,33.200
'5:35:47.552',0.000,-,-,-,-0.040,-,62.400,33.400
'5:35:47.560',0.000,-,-,-,-0.040,-,62.400,33.600
'5:35:47.568',0.000,-,-,-,-0.020,-,62.400,33.800
'5:35:47.576',0.000,-,-,-,-0.040,-,62.400,34.000
'5:35:47.584',0.000,-,-,-,-0.020,-,62.400,33.800
'5:35:47.592',0.000,-,-,-,-0.040,-,62.400,33.800
'5:35:47.600',0.000,-,-,-,-0.040,-,62.400,33.800
'5:35:47.608',0.000,-,-,-,-0.020,-,61.600,33.800
'5:35:47.616',0.000,-,-,-,-0.040,-,61.600,33.800
'5:35:47.624',0.000,-,-,-,-0.020,-,60.800,34.000
'5:35:47.632',0.000,-,-,-,-0.040,-,60.800,34.200
'5:35:47.640',0.000,-,-,-,-0.020,-,60.000,34.600
'5:35:47.648',0.000,-,-,-,-0.040,-,59.200,34.800
'5:35:47.656',0.000,-,-,-,-0.020,-,59.200,34.800
'5:35:47.664',0.000,-,-,-,-0.040,-,58.400,35.000
'5:35:47.672',0.000,-,-,-,-0.020,-,58.400,35.200
'5:35:47.680',0.000,-,-,-,-0.040,-,57.600,35.600
'5:35:47.688',0.000,-,-,-,-0.020,-,57.600,35.800
'5:35:47.696',0.000,-,-,-,-0.020,-,57.600,36.200
'5:35:47.704',0.000,-,-,-,-0.020,-,56.800,36.400
'5:35:47.712',0.000,-,-,-,-0.040,-,56.800,36.600
'5:35:47.720',0.000,-,-,-,-0.020,-,56.800,36.800
'5:35:47.728',0.000,-,-,-,-0.020,-,56.800,37.000
'5:35:47.736',0.000,-,-,-,-0.020,-,56.000,37.200
'5:35:47.744',0.000,-,-,-,-0.020,-,56.000,37.200
'5:35:47.752',0.000,-,-,-,0.000,-,56.000,37.600
'5:35:47.760',0.000,-,-,-,-0.020,-,55.200,37.800
'5:35:47.768',0.000,-,-,-,0.000,-,55.200,38.000
'5:35:47.776',0.000,-,-,-,-0.020,-,55.200,38.400
'5:35:47.784',0.000,-,-,-,0.000,-,54.400,38.800
'5:35:47.792',0.000,-,-,-,-0.020,-,54.400,39.200
'5:35:47.800',0.000,-,-,-,0.000,-,54.400,39.600
'5:35:47.808',0.000,-,-,-,0.000,-,54.400,40.000
'5:35:47.816',0.000,-,-,-,0.000,-,53.600,40.200
'5:35:47.824',0.000,-,-,-,-0.020,-,53.600,40.400
'5:35:47.832',0.000,-,-,-,-0.020,-,53.600,40.800
'5:35:47.840',0.008,-,-,-,-0.020,-,53.600,41.200
'5:35:47.848',0.016,-,-,-,-0.020,-,53.600,41.600
'5:35:47.856',0.008,-,-,-,-0.020,-,53.600,42.000
'5:35:47.864',0.016,-,-,-,-0.020,-,53.600,42.600
'5:35:47.872',0.008,-,-,-,0.000,-,53.600,43.000
'5:35:47.880',0.016,-,-,-,0.000,-,52.800,43.400
'5:35:47.888',0.000,-,-,-,0.020,-,52.800,43.600
'5:35:47.896',0.056,-,-,-,0.040,-,52.800,43.800
'5:35:47.904',0.136,-,-,-,0.060,-,52.000,44.000
'5:35:47.912',0.208,-,-,-,0.140,-,52.000,44.000
'5:35:47.920',0.264,-,-,-,0.300,-,51.200,44.000
'5:35:47.928',0.312,-,-,-,0.420,-,51.200,43.800
'5:35:47.936',0.368,-,-,-,0.560,-,50.400,43.400
'5:35:47.944',0.400,-,-,-,0.740,-,50.400,43.000
'5:35:47.952',0.424,-,-,-,0.860,-,49.600,42.800
'5:35:47.960',0.432,-,-,-,0.900,-,48.800,42.800
'5:35:47.968',0.296,-,-,-,0.840,-,48.800,43.000
'5:35:47.976',0.224,-,-,-,0.820,-,48.800,43.000
'5:35:47.984',0.104,-,-,-,0.760,-,48.000,43.200
'5:35:47.992',-0.024,-,-,-,0.660,-,48.000,43.600
'5:35:48.000',-0.072,-,-,-,0.540,-,47.200,43.800
'5:35:48.008',-0.072,-,-,-,0.380,-,46.400,44.000
'5:35:48.016',-0.088,-,-,-,0.160,-,45.600,44.200
'5:35:48.024',-0.128,-,-,-,-0.060,-,44.800,44.400
'5:35:48.032',-0.144,-,-,-,-0.180,-,44.000,44.400
'5:35:48.040',-0.144,-,-,-,-0.240,-,43.200,44.200
'5:35:48.048',-0.152,-,-,-,-0.260,-,42.400,44.000
'5:35:48.056',-0.152,-,-,-,-0.260,-,42.400,43.800
'5:35:48.064',-0.160,-,-,-,-0.260,-,42.400,43.400
'5:35:48.072',-0.152,-,-,-,-0.260,-,42.400,43.000
'5:35:48.080',-0.160,-,-,-,-0.260,-,43.200,42.800
'5:35:48.088',-0.152,-,-,-,-0.260,-,44.000,42.800
'5:35:48.096',-0.160,-,-,-,-0.260,-,46.400,42.600
'5:35:48.104',-0.152,-,-,-,-0.260,-,50.400,42.600
'5:35:48.112',-0.168,-,-,-,-0.260,-,56.000,42.400
'5:35:48.120',-0.160,-,-,-,-0.260,-,63.200,42.200
'5:35:48.128',-0.160,-,-,-,-0.260,-,72.000,42.000
'5:35:48.136',-0.160,-,-,-,-0.240,-,80.800,41.600
'5:35:48.144',-0.168,-,-,-,-0.260,-,88.000,40.800
'5:35:48.152',-0.168,-,-,-,-0.240,-,92.800,40.200
'5:35:48.160',-0.168,-,-,-,-0.260,-,96.800,39.400
'5:35:48.168',-0.168,-,-,-,-0.240,-,98.400,38.800
'5:35:48.176',-0.176,-,-,-,-0.260,-,98.400,38.200
'5:35:48.184',-0.168,-,-,-,-0.240,-,96.800,37.600
'5:35:48.192',-0.160,-,-,-,-0.260,-,95.200,37.000
'5:35:48.200',-0.168,-,-,-,-0.240,-,92.800,36.600
'5:35:48.208',-0.168,-,-,-,-0.260,-,90.400,36.200
'5:35:48.216',-0.168,-,-,-,-0.260,-,88.000,35.800
'5:35:48.224',-0.168,-,-,-,-0.260,-,86.400,35.400
'5:35:48.232',-0.176,-,-,-,-0.260,-,84.800,35.200
'5:35:48.240',-0.160,-,-,-,-0.260,-,84.800,35.000
'5:35:48.248',-0.168,-,-,-,-0.260,-,84.800,34.800
'5:35:48.256',-0.152,-,-,-,-0.260,-,84.800,34.800
'5:35:48.264',-0.144,-,-,-,-0.260,-,85.600,34.600
'5:35:48.272',-0.128,-,-,-,-0.240,-,86.400,34.600
'5:35:48.280',-0.112,-,-,-,-0.260,-,86.400,34.400
'5:35:48.288',-0.128,-,-,-,-0.220,-,87.200,34.400
'5:35:48.296',-0.088,-,-,-,-0.220,-,88.000,34.200
'5:35:48.304',-0.088,-,-,-,-0.200,-,89.600,34.200
'5:35:48.312',-0.072,-,-,-,-0.200,-,91.200,34.200
'5:35:48.320',-0.056,-,-,-,-0.180,-,92.000,34.600
'5:35:48.328',-0.048,-,-,-,-0.180,-,92.800,34.800
'5:35:48.336',-0.024,-,-,-,-0.160,-,92.800,34.800
'5:35:48.344',-0.016,-,-,-,-0.140,-,92.800,34.800
'5:35:48.352',0.000,-,-,-,-0.140,-,92.800,35.000
'5:35:48.360',0.000,-,-,-,-0.120,-,92.000,35.000
'5:35:48.368',0.008,-,-,-,-0.100,-,91.200,35.000
'5:35:48.376',0.016,-,-,-,-0.100,-,90.400,34.800
'5:35:48.384',0.024,-,-,-,-0.080,-,89.600,34.400
'5:35:48.392',0.016,-,-,-,-0.060,-,87.200,34.200
'5:35:48.400',0.024,-,-,-,-0.080,-,82.400,34.000
'5:35:48.408',0.032,-,-,-,-0.040,-,76.800,33.800
'5:35:48.416',0.024,-,-,-,-0.040,-,72.800,33.800
'5:35:48.424',0.032,-,-,-,-0.020,-,71.200,33.800
'5:35:48.432',0.024,-,-,-,-0.040,-,70.400,33.800
'5:35:48.440',0.032,-,-,-,0.000,-,69.600,33.800
'5:35:48.448',0.024,-,-,-,0.000,-,70.400,33.600
'5:35:48.456',0.024,-,-,-,0.000,-,71.200,33.400
'5:35:48.464',0.016,-,-,-,0.000,-,72.000,33.200
'5:35:48.472',0.024,-,-,-,0.000,-,72.800,33.000
'5:35:48.480',0.016,-,-,-,0.000,-,72.800,33.000
'5:35:48.488',0.024,-,-,-,0.000,-,72.800,33.000
'5:35:48.496',0.016,-,-,-,0.000,-,72.800,32.800
