'Elapsed time','I','AVF','MCL1','ABP'
'34:36:42.312',0.040,-,-,103.200
'34:36:42.320',0.024,-,-,102.400
'34:36:42.328',0.008,-,-,101.600
'34:36:42.336',-0.008,-,-,100.000
'34:36:42.344',-0.016,-,-,98.400
'34:36:42.352',-0.024,-,-,96.800
'34:36:42.360',-0.032,-,-,94.400
'34:36:42.368',-0.032,-,-,92.800
'34:36:42.376',-0.040,-,-,89.600
'34:36:42.384',-0.048,-,-,87.200
'34:36:42.392',-0.048,-,-,84.000
'34:36:42.400',-0.056,-,-,80.800
'34:36:42.408',-0.056,-,-,78.400
'34:36:42.416',-0.056,-,-,75.200
'34:36:42.424',-0.056,-,-,72.800
'34:36:42.432',-0.056,-,-,69.600
'34:36:42.440',-0.056,-,-,68.000
'34:36:42.448',-0.048,-,-,65.600
'34:36:42.456',-0.040,-,-,64.000
'34:36:42.464',-0.032,-,-,63.200
'34:36:42.472',-0.016,-,-,62.400
'34:36:42.480',0.008,-,-,61.600
'34:36:42.488',0.032,-,-,60.800
'34:36:42.496',0.064,-,-,60.800
'34:36:42.504',0.104,-,-,60.800
'34:36:42.512',0.152,-,-,60.800
'34:36:42.520',0.200,-,-,61.600
'34:36:42.528',0.240,-,-,61.600
'34:36:42.536',0.272,-,-,62.400
'34:36:42.544',0.304,-,-,62.400
'34:36:42.552',0.352,-,-,62.400
'34:36:42.560',0.400,-,-,63.200
'34:36:42.568',0.408,-,-,63.200
'34:36:42.576',0.392,-,-,63.200
'34:36:42.584',0.384,-,-,62.400
'34:36:42.592',0.328,-,-,62.400
'34:36:42.600',0.160,-,-,62.400
'34:36:42.608',-0.048,-,-,61.600
'34:36:42.616',-0.192,-,-,61.600
'34:36:42.624',-0.248,-,-,60.800
'34:36:42.632',-0.256,-,-,60.800
'34:36:42.640',-0.248,-,-,60.000
'34:36:42.648',-0.224,-,-,59.200
'34:36:42.656',-0.208,-,-,59.200
'34:36:42.664',-0.184,-,-,58.400
'34:36:42.672',-0.168,-,-,57.600
'34:36:42.680',-0.160,-,-,57.600
'34:36:42.688',-0.144,-,-,56.800
'34:36:42.696',-0.128,-,-,56.800
'34:36:42.704',-0.112,-,-,56.000
'34:36:42.712',-0.104,-,-,56.000
'34:36:42.720',-0.104,-,-,55.200
'34:36:42.728',-0.104,-,-,55.200
'34:36:42.736',-0.104,-,-,54.400
'34:36:42.744',-0.104,-,-,54.400
'34:36:42.752',-0.104,-,-,54.400
'34:36:42.760',-0.104,-,-,55.200
'34:36:42.768',-0.096,-,-,55.200
'34:36:42.776',-0.096,-,-,56.800
'34:36:42.784',-0.096,-,-,57.600
'34:36:42.792',-0.088,-,-,59.200
'34:36:42.800',-0.072,-,-,61.600
'34:36:42.808',-0.056,-,-,63.200
'34:36:42.816',-0.040,-,-,65.600
'34:36:42.824',-0.016,-,-,68.000
'34:36:42.832',0.000,-,-,70.400
'34:36:42.840',0.016,-,-,72.800
'34:36:42.848',0.032,-,-,74.400
'34:36:42.856',0.040,-,-,76.800
'34:36:42.864',0.048,-,-,77.600
'34:36:42.872',0.056,-,-,78.400
'34:36:42.880',0.056,-,-,79.200
'34:36:42.888',0.048,-,-,79.200
'34:36:42.896',0.032,-,-,78.400
'34:36:42.904',0.024,-,-,76.800
'34:36:42.912',0.008,-,-,75.200
'34:36:42.920',0.000,-,-,73.600
'34:36:42.928',-0.016,-,-,71.200
'34:36:42.936',-0.024,-,-,68.800
'34:36:42.944',-0.040,-,-,66.400
'34:36:42.952',-0.056,-,-,63.200
'34:36:42.960',-0.064,-,-,60.800
'34:36:42.968',-0.072,-,-,58.400
'34:36:42.976',-0.072,-,-,56.800
'34:36:42.984',-0.064,-,-,54.400
'34:36:42.992',-0.056,-,-,52.800
'34:36:43.000',-0.048,-,-,51.200
'34:36:43.008',-0.032,-,-,50.400
'34:36:43.016',0.000,-,-,49.600
'34:36:43.024',0.056,-,-,48.800
'34:36:43.032',0.112,-,-,48.800
'34:36:43.040',0.168,-,-,48.000
'34:36:43.048',0.216,-,-,48.000
'34:36:43.056',0.240,-,-,48.800
'34:36:43.064',0.232,-,-,48.800
'34:36:43.072',0.192,-,-,49.600
'34:36:43.080',0.152,-,-,49.600
'34:36:43.088',0.080,-,-,50.400
'34:36:43.096',-0.016,-,-,50.400
'34:36:43.104',-0.112,-,-,51.200
'34:36:43.112',-0.184,-,-,51.200
'34:36:43.120',-0.208,-,-,52.000
'34:36:43.128',-0.232,-,-,52.000
'34:36:43.136',-0.256,-,-,52.000
'34:36:43.144',-0.240,-,-,52.000
'34:36:43.152',-0.192,-,-,52.000
'34:36:43.160',-0.136,-,-,52.000
'34:36:43.168',-0.080,-,-,51.200
'34:36:43.176',-0.056,-,-,51.200
'34:36:43.184',-0.056,-,-,51.200
'34:36:43.192',-0.048,-,-,50.400
'34:36:43.200',-0.040,-,-,50.400
'34:36:43.208',-0.024,-,-,50.400
'34:36:43.216',-0.016,-,-,50.400
'34:36:43.224',0.000,-,-,49.600
'34:36:43.232',0.008,-,-,49.600
'34:36:43.240',0.016,-,-,49.600
'34:36:43.248',0.032,-,-,48.800
'34:36:43.256',0.032,-,-,48.800
'34:36:43.264',0.048,-,-,48.800
'34:36:43.272',0.048,-,-,48.000
'34:36:43.280',0.056,-,-,48.000
'34:36:43.288',0.064,-,-,48.000
'34:36:43.296',0.072,-,-,48.800
'34:36:43.304',0.088,-,-,49.600
'34:36:43.312',0.096,-,-,52.000
'34:36:43.320',0.104,-,-,54.400
'34:36:43.328',0.104,-,-,56.800
'34:36:43.336',0.104,-,-,60.000
'34:36:43.344',0.112,-,-,63.200
'34:36:43.352',0.112,-,-,67.200
'34:36:43.360',0.112,-,-,70.400
'34:36:43.368',0.120,-,-,73.600
'34:36:43.376',0.112,-,-,76.800
'34:36:43.384',0.104,-,-,79.200
'34:36:43.392',0.088,-,-,81.600
'34:36:43.400',0.064,-,-,83.200
'34:36:43.408',0.048,-,-,84.000
'34:36:43.416',0.032,-,-,84.000
'34:36:43.424',0.016,-,-,83.200
'34:36:43.432',-0.008,-,-,82.400
'34:36:43.440',-0.016,-,-,80.800
'34:36:43.448',-0.032,-,-,79.200
'34:36:43.456',-0.040,-,-,76.000
'34:36:43.464',-0.048,-,-,73.600
'34:36:43.472',-0.056,-,-,70.400
'34:36:43.480',-0.064,-,-,67.200
'34:36:43.488',-0.072,-,-,64.000
'34:36:43.496',-0.072,-,-,60.800
'34:36:43.504',-0.072,-,-,58.400
'34:36:43.512',-0.088,-,-,56.000
'34:36:43.520',-0.096,-,-,53.600
'34:36:43.528',-0.096,-,-,52.000
'34:36:43.536',-0.088,-,-,50.400
'34:36:43.544',-0.080,-,-,48.800
'34:36:43.552',-0.072,-,-,48.000
'34:36:43.560',-0.072,-,-,48.000
'34:36:43.568',-0.072,-,-,48.000
'34:36:43.576',-0.072,-,-,48.000
'34:36:43.584',-0.072,-,-,48.000
'34:36:43.592',-0.072,-,-,48.800
'34:36:43.600',-0.072,-,-,49.600
'34:36:43.608',-0.080,-,-,50.400
'34:36:43.616',-0.088,-,-,51.200
'34:36:43.624',-0.088,-,-,51.200
'34:36:43.632',-0.088,-,-,52.000
'34:36:43.640',-0.088,-,-,52.800
'34:36:43.648',-0.088,-,-,52.800
'34:36:43.656',-0.088,-,-,53.600
'34:36:43.664',-0.088,-,-,53.600
'34:36:43.672',-0.088,-,-,53.600
'34:36:43.680',-0.088,-,-,53.600
'34:36:43.688',-0.088,-,-,53.600
'34:36:43.696',-0.080,-,-,53.600
'34:36:43.704',-0.080,-,-,53.600
'34:36:43.712',-0.072,-,-,53.600
'34:36:43.720',-0.072,-,-,52.800
'34:36:43.728',-0.064,-,-,52.800
'34:36:43.736',-0.064,-,-,52.000
'34:36:43.744',-0.064,-,-,52.000
'34:36:43.752',-0.064,-,-,52.000
'34:36:43.760',-0.056,-,-,51.200
'34:36:43.768',-0.056,-,-,51.200
'34:36:43.776',-0.056,-,-,50.400
'34:36:43.784',-0.056,-,-,50.400
'34:36:43.792',-0.056,-,-,50.400
'34:36:43.800',-0.064,-,-,49.600
'34:36:43.808',-0.064,-,-,49.600
'34:36:43.816',-0.064,-,-,49.600
'34:36:43.824',-0.064,-,-,49.600
'34:36:43.832',-0.064,-,-,48.800
'34:36:43.840',-0.064,-,-,48.800
'34:36:43.848',-0.064,-,-,48.800
'34:36:43.856',-0.064,-,-,48.800
'34:36:43.864',-0.064,-,-,48.000
'34:36:43.872',-0.056,-,-,48.000
'34:36:43.880',-0.056,-,-,48.000
'34:36:43.888',-0.048,-,-,48.000
'34:36:43.896',-0.040,-,-,48.000
'34:36:43.904',-0.040,-,-,47.200
'34:36:43.912',-0.040,-,-,47.200
'34:36:43.920',-0.032,-,-,47.200
'34:36:43.928',-0.032,-,-,47.200
'34:36:43.936',-0.032,-,-,47.200
'34:36:43.944',-0.040,-,-,47.200
'34:36:43.952',-0.024,-,-,46.400
'34:36:43.960',0.024,-,-,46.400
'34:36:43.968',0.144,-,-,46.400
'34:36:43.976',0.288,-,-,46.400
'34:36:43.984',0.392,-,-,46.400
'34:36:43.992',0.424,-,-,46.400
'34:36:44.000',0.392,-,-,45.600
'34:36:44.008',0.304,-,-,45.600
'34:36:44.016',0.160,-,-,45.600
'34:36:44.024',0.024,-,-,45.600
'34:36:44.032',-0.048,-,-,45.600
'34:36:44.040',-0.072,-,-,45.600
'34:36:44.048',-0.072,-,-,44.800
'34:36:44.056',-0.056,-,-,44.800
'34:36:44.064',-0.040,-,-,44.800
'34:36:44.072',-0.032,-,-,44.800
'34:36:44.080',-0.032,-,-,44.000
'34:36:44.088',-0.024,-,-,44.000
'34:36:44.096',-0.024,-,-,44.000
'34:36:44.104',-0.024,-,-,44.000
'34:36:44.112',-0.024,-,-,44.000
'34:36:44.120',-0.024,-,-,44.000
'34:36:44.128',-0.016,-,-,44.000
'34:36:44.136',-0.016,-,-,45.600
'34:36:44.144',-0.008,-,-,47.200
'34:36:44.152',-0.008,-,-,49.600
'34:36:44.160',0.000,-,-,53.600
'34:36:44.168',0.000,-,-,58.400
'34:36:44.176',0.008,-,-,63.200
'34:36:44.184',0.008,-,-,68.000
'34:36:44.192',0.024,-,-,73.600
'34:36:44.200',0.024,-,-,79.200
'34:36:44.208',0.032,-,-,84.000
'34:36:44.216',0.040,-,-,89.600
'34:36:44.224',0.048,-,-,93.600
'34:36:44.232',0.048,-,-,97.600
'34:36:44.240',0.048,-,-,100.000
'34:36:44.248',0.048,-,-,102.400
'34:36:44.256',0.048,-,-,104.000
'34:36:44.264',0.040,-,-,104.800
'34:36:44.272',0.040,-,-,104.800
'34:36:44.280',0.040,-,-,104.000
'34:36:44.288',0.032,-,-,103.200
'34:36:44.296',0.024,-,-,102.400
'34:36:44.304',0.008,-,-,100.800
'34:36:44.312',0.000,-,-,99.200
'34:36:44.320',-0.008,-,-,96.800
'34:36:44.328',-0.016,-,-,94.400
'34:36:44.336',-0.016,-,-,92.000
'34:36:44.344',-0.024,-,-,88.800
'34:36:44.352',-0.024,-,-,86.400
'34:36:44.360',-0.024,-,-,83.200
'34:36:44.368',-0.016,-,-,80.000
'34:36:44.376',-0.008,-,-,76.800
'34:36:44.384',-0.008,-,-,74.400
'34:36:44.392',0.000,-,-,71.200
'34:36:44.400',0.000,-,-,69.600
'34:36:44.408',0.000,-,-,67.200
'34:36:44.416',0.008,-,-,65.600
'34:36:44.424',0.008,-,-,64.000
'34:36:44.432',0.000,-,-,63.200
'34:36:44.440',-0.008,-,-,62.400
'34:36:44.448',-0.016,-,-,61.600
'34:36:44.456',-0.024,-,-,61.600
'34:36:44.464',-0.032,-,-,61.600
'34:36:44.472',-0.032,-,-,61.600
'34:36:44.480',-0.040,-,-,61.600
'34:36:44.488',-0.048,-,-,62.400
'34:36:44.496',-0.056,-,-,62.400
'34:36:44.504',-0.056,-,-,62.400
'34:36:44.512',-0.064,-,-,62.400
'34:36:44.520',-0.064,-,-,63.200
'34:36:44.528',-0.064,-,-,63.200
'34:36:44.536',-0.064,-,-,62.400
'34:36:44.544',-0.056,-,-,62.400
'34:36:44.552',-0.048,-,-,62.400
'34:36:44.560',-0.040,-,-,62.400
'34:36:44.568',-0.040,-,-,61.600
'34:36:44.576',-0.032,-,-,61.600
'34:36:44.584',-0.040,-,-,60.800
'34:36:44.592',-0.040,-,-,60.800
'34:36:44.600',-0.040,-,-,60.000
'34:36:44.608',-0.040,-,-,59.200
'34:36:44.616',-0.048,-,-,59.200
'34:36:44.624',-0.056,-,-,58.400
'34:36:44.632',-0.056,-,-,58.400
'34:36:44.640',-0.064,-,-,57.600
'34:36:44.648',-0.064,-,-,57.600
'34:36:44.656',-0.064,-,-,56.800
'34:36:44.664',-0.064,-,-,56.800
'34:36:44.672',-0.072,-,-,56.000
'34:36:44.680',-0.072,-,-,56.000
'34:36:44.688',-0.072,-,-,56.000
'34:36:44.696',-0.064,-,-,55.200
'34:36:44.704',-0.064,-,-,55.200
'34:36:44.712',-0.056,-,-,54.400
'34:36:44.720',-0.048,-,-,54.400
'34:36:44.728',-0.040,-,-,53.600
'34:36:44.736',-0.032,-,-,53.600
'34:36:44.744',-0.024,-,-,52.800
'34:36:44.752',-0.024,-,-,52.800
'34:36:44.760',-0.032,-,-,52.800
'34:36:44.768',-0.024,-,-,52.000
'34:36:44.776',0.032,-,-,52.000
'34:36:44.784',0.160,-,-,51.200
'34:36:44.792',0.296,-,-,51.200
'34:36:44.800',0.392,-,-,51.200
'34:36:44.808',0.408,-,-,50.400
'34:36:44.816',0.384,-,-,50.400
'34:36:44.824',0.296,-,-,50.400
'34:36:44.832',0.152,-,-,50.400
'34:36:44.840',0.016,-,-,49.600
'34:36:44.848',-0.048,-,-,49.600
'34:36:44.856',-0.072,-,-,49.600
'34:36:44.864',-0.064,-,-,49.600
'34:36:44.872',-0.048,-,-,49.600
'34:36:44.880',-0.040,-,-,49.600
'34:36:44.888',-0.032,-,-,48.800
'34:36:44.896',-0.016,-,-,48.800
'34:36:44.904',-0.016,-,-,48.800
'34:36:44.912',-0.008,-,-,48.800
'34:36:44.920',-0.008,-,-,48.800
'34:36:44.928',-0.008,-,-,48.800
'34:36:44.936',0.000,-,-,48.800
'34:36:44.944',0.000,-,-,48.800
'34:36:44.952',0.000,-,-,49.600
'34:36:44.960',0.000,-,-,50.400
'34:36:44.968',-0.008,-,-,52.000
'34:36:44.976',-0.008,-,-,54.400
'34:36:44.984',-0.008,-,-,56.800
'34:36:44.992',-0.008,-,-,60.800
'34:36:45.000',-0.016,-,-,65.600
'34:36:45.008',-0.008,-,-,69.600
'34:36:45.016',0.000,-,-,74.400
'34:36:45.024',0.008,-,-,79.200
'34:36:45.032',0.016,-,-,84.000
'34:36:45.040',0.032,-,-,88.000
'34:36:45.048',0.048,-,-,92.000
'34:36:45.056',0.056,-,-,96.000
'34:36:45.064',0.064,-,-,98.400
'34:36:45.072',0.064,-,-,100.800
'34:36:45.080',0.064,-,-,101.600
'34:36:45.088',0.064,-,-,103.200
'34:36:45.096',0.064,-,-,103.200
'34:36:45.104',0.056,-,-,103.200
'34:36:45.112',0.048,-,-,102.400
'34:36:45.120',0.032,-,-,101.600
'34:36:45.128',0.008,-,-,100.000
'34:36:45.136',-0.008,-,-,98.400
'34:36:45.144',-0.024,-,-,96.800
'34:36:45.152',-0.040,-,-,94.400
'34:36:45.160',-0.048,-,-,92.800
'34:36:45.168',-0.056,-,-,89.600
'34:36:45.176',-0.064,-,-,87.200
'34:36:45.184',-0.056,-,-,84.000
'34:36:45.192',-0.048,-,-,80.800
'34:36:45.200',-0.040,-,-,77.600
'34:36:45.208',-0.048,-,-,74.400
'34:36:45.216',-0.040,-,-,72.000
'34:36:45.224',-0.032,-,-,68.800
'34:36:45.232',-0.024,-,-,67.200
'34:36:45.240',-0.024,-,-,64.800
'34:36:45.248',-0.024,-,-,63.200
'34:36:45.256',-0.032,-,-,61.600
'34:36:45.264',-0.040,-,-,60.800
'34:36:45.272',-0.040,-,-,60.000
'34:36:45.280',-0.048,-,-,60.000
'34:36:45.288',-0.048,-,-,60.000
'34:36:45.296',-0.048,-,-,60.000
'34:36:45.304',-0.048,-,-,60.000
'34:36:45.312',-0.056,-,-,60.000
'34:36:45.320',-0.064,-,-,60.800
'34:36:45.328',-0.072,-,-,60.800
'34:36:45.336',-0.072,-,-,60.800
'34:36:45.344',-0.072,-,-,60.800
'34:36:45.352',-0.072,-,-,60.800
'34:36:45.360',-0.064,-,-,60.800
'34:36:45.368',-0.056,-,-,60.800
'34:36:45.376',-0.048,-,-,60.800
'34:36:45.384',-0.048,-,-,60.800
'34:36:45.392',-0.056,-,-,60.000
'34:36:45.400',-0.056,-,-,60.000
'34:36:45.408',-0.056,-,-,60.000
'34:36:45.416',-0.064,-,-,59.200
'34:36:45.424',-0.064,-,-,58.400
'34:36:45.432',-0.072,-,-,58.400
'34:36:45.440',-0.072,-,-,57.600
'34:36:45.448',-0.072,-,-,56.800
'34:36:45.456',-0.072,-,-,56.800
'34:36:45.464',-0.072,-,-,56.000
'34:36:45.472',-0.072,-,-,55.200
'34:36:45.480',-0.064,-,-,55.200
'34:36:45.488',-0.064,-,-,54.400
'34:36:45.496',-0.056,-,-,53.600
'34:36:45.504',-0.056,-,-,53.600
'34:36:45.512',-0.056,-,-,52.800
'34:36:45.520',-0.056,-,-,52.800
'34:36:45.528',-0.056,-,-,52.000
'34:36:45.536',-0.048,-,-,51.200
'34:36:45.544',-0.048,-,-,51.200
'34:36:45.552',-0.040,-,-,50.400
'34:36:45.560',-0.032,-,-,50.400
'34:36:45.568',-0.032,-,-,50.400
'34:36:45.576',-0.040,-,-,49.600
'34:36:45.584',-0.056,-,-,49.600
'34:36:45.592',-0.064,-,-,49.600
'34:36:45.600',-0.048,-,-,49.600
'34:36:45.608',0.040,-,-,48.800
'34:36:45.616',0.192,-,-,48.800
'34:36:45.624',0.352,-,-,48.800
'34:36:45.632',0.440,-,-,48.800
'34:36:45.640',0.448,-,-,48.800
'34:36:45.648',0.368,-,-,48.800
'34:36:45.656',0.248,-,-,48.000
'34:36:45.664',0.096,-,-,48.000
'34:36:45.672',-0.024,-,-,48.000
'34:36:45.680',-0.072,-,-,48.000
'34:36:45.688',-0.072,-,-,48.000
'34:36:45.696',-0.048,-,-,47.200
'34:36:45.704',-0.040,-,-,47.200
'34:36:45.712',-0.040,-,-,47.200
'34:36:45.720',-0.032,-,-,47.200
'34:36:45.728',-0.032,-,-,46.400
'34:36:45.736',-0.024,-,-,46.400
'34:36:45.744',-0.032,-,-,46.400
'34:36:45.752',-0.032,-,-,46.400
'34:36:45.760',-0.032,-,-,46.400
'34:36:45.768',-0.032,-,-,46.400
'34:36:45.776',-0.032,-,-,46.400
'34:36:45.784',-0.024,-,-,46.400
'34:36:45.792',-0.016,-,-,46.400
'34:36:45.800',-0.016,-,-,47.200
'34:36:45.808',-0.008,-,-,48.000
'34:36:45.816',-0.008,-,-,49.600
'34:36:45.824',0.000,-,-,52.000
'34:36:45.832',0.016,-,-,56.000
'34:36:45.840',0.024,-,-,60.000
'34:36:45.848',0.032,-,-,64.000
'34:36:45.856',0.040,-,-,68.000
'34:36:45.864',0.056,-,-,72.800
'34:36:45.872',0.064,-,-,77.600
'34:36:45.880',0.072,-,-,81.600
'34:36:45.888',0.072,-,-,85.600
'34:36:45.896',0.064,-,-,89.600
'34:36:45.904',0.064,-,-,92.000
'34:36:45.912',0.056,-,-,94.400
'34:36:45.920',0.048,-,-,96.000
'34:36:45.928',0.040,-,-,96.800
'34:36:45.936',0.032,-,-,97.600
'34:36:45.944',0.016,-,-,97.600
'34:36:45.952',-0.008,-,-,96.800
'34:36:45.960',-0.024,-,-,96.000
'34:36:45.968',-0.032,-,-,95.200
'34:36:45.976',-0.040,-,-,93.600
'34:36:45.984',-0.048,-,-,91.200
'34:36:45.992',-0.048,-,-,89.600
'34:36:46.000',-0.048,-,-,87.200
'34:36:46.008',-0.048,-,-,84.800
'34:36:46.016',-0.048,-,-,82.400
'34:36:46.024',-0.040,-,-,79.200
'34:36:46.032',-0.040,-,-,76.800
'34:36:46.040',-0.032,-,-,73.600
'34:36:46.048',-0.024,-,-,71.200
'34:36:46.056',-0.024,-,-,68.800
'34:36:46.064',-0.024,-,-,66.400
'34:36:46.072',-0.024,-,-,64.000
'34:36:46.080',-0.040,-,-,62.400
'34:36:46.088',-0.040,-,-,61.600
'34:36:46.096',0.000,-,-,60.000
'34:36:46.104',0.104,-,-,59.200
'34:36:46.112',0.256,-,-,59.200
'34:36:46.120',0.376,-,-,58.400
'34:36:46.128',0.432,-,-,58.400
'34:36:46.136',0.408,-,-,58.400
'34:36:46.144',0.272,-,-,59.200
'34:36:46.152',0.096,-,-,59.200
'34:36:46.160',-0.048,-,-,60.000
'34:36:46.168',-0.096,-,-,60.000
'34:36:46.176',-0.104,-,-,60.000
'34:36:46.184',-0.080,-,-,60.800
'34:36:46.192',-0.072,-,-,60.800
'34:36:46.200',-0.064,-,-,60.800
'34:36:46.208',-0.056,-,-,60.800
'34:36:46.216',-0.056,-,-,60.800
'34:36:46.224',-0.056,-,-,60.800
'34:36:46.232',-0.056,-,-,60.000
'34:36:46.240',-0.056,-,-,60.000
'34:36:46.248',-0.056,-,-,60.000
'34:36:46.256',-0.056,-,-,60.000
'34:36:46.264',-0.056,-,-,60.000
'34:36:46.272',-0.056,-,-,60.000
'34:36:46.280',-0.048,-,-,59.200
