'Elapsed time','I','II','AVR','AVL','V','ABP','PAP'
'15:18.520',-0.104,-,-,-,-,52.800,44.880
'15:18.528',-0.113,-,-,-,-,50.400,44.280
'15:18.536',-0.043,-,-,-,-,47.200,43.560
'15:18.544',0.052,-,-,-,-,44.000,43.080
'15:18.552',0.104,-,-,-,-,41.600,43.560
'15:18.560',0.096,-,-,-,-,38.400,44.760
'15:18.568',0.070,-,-,-,-,35.200,44.880
'15:18.576',0.070,-,-,-,-,32.800,44.880
'15:18.584',0.070,-,-,-,-,30.400,44.880
'15:18.592',0.052,-,-,-,-,28.000,44.880
'15:18.600',0.052,-,-,-,-,25.600,44.880
'15:18.608',0.052,-,-,-,-,24.000,43.560
'15:18.616',0.052,-,-,-,-,22.400,41.760
'15:18.624',0.043,-,-,-,-,21.600,42.120
'15:18.632',0.043,-,-,-,-,21.600,44.520
'15:18.640',0.035,-,-,-,-,22.400,44.880
'15:18.648',0.043,-,-,-,-,24.000,44.880
'15:18.656',0.043,-,-,-,-,25.600,44.880
'15:18.664',0.043,-,-,-,-,27.200,44.880
'15:18.672',0.043,-,-,-,-,29.600,44.880
'15:18.680',0.043,-,-,-,-,32.000,44.880
'15:18.688',0.043,-,-,-,-,34.400,44.880
'15:18.696',0.035,-,-,-,-,36.800,44.880
'15:18.704',0.017,-,-,-,-,38.400,44.880
'15:18.712',0.009,-,-,-,-,40.000,44.880
'15:18.720',0.000,-,-,-,-,40.800,44.880
'15:18.728',0.000,-,-,-,-,42.400,44.880
'15:18.736',-0.009,-,-,-,-,43.200,44.880
'15:18.744',-0.009,-,-,-,-,44.000,44.880
'15:18.752',-0.009,-,-,-,-,44.000,44.880
'15:18.760',-0.009,-,-,-,-,44.800,44.880
'15:18.768',-0.009,-,-,-,-,44.800,44.880
'15:18.776',-0.009,-,-,-,-,44.800,44.880
'15:18.784',0.000,-,-,-,-,44.000,44.880
'15:18.792',0.000,-,-,-,-,44.000,44.880
'15:18.800',0.000,-,-,-,-,43.200,44.760
'15:18.808',0.000,-,-,-,-,42.400,41.280
'15:18.816',0.000,-,-,-,-,41.600,39.120
'15:18.824',0.009,-,-,-,-,40.800,38.760
'15:18.832',0.009,-,-,-,-,40.000,40.560
'15:18.840',0.009,-,-,-,-,40.000,43.560
'15:18.848',0.009,-,-,-,-,40.800,44.880
'15:18.856',0.009,-,-,-,-,41.600,44.880
'15:18.864',0.017,-,-,-,-,42.400,43.680
'15:18.872',0.035,-,-,-,-,44.000,41.760
'15:18.880',0.035,-,-,-,-,44.800,40.560
'15:18.888',0.052,-,-,-,-,46.400,40.080
'15:18.896',0.070,-,-,-,-,48.000,41.160
'15:18.904',0.078,-,-,-,-,49.600,42.480
'15:18.912',0.078,-,-,-,-,51.200,42.360
'15:18.920',0.070,-,-,-,-,52.800,41.160
'15:18.928',0.043,-,-,-,-,54.400,40.560
'15:18.936',0.017,-,-,-,-,56.800,42.960
'15:18.944',0.000,-,-,-,-,58.400,44.880
'15:18.952',0.000,-,-,-,-,60.000,44.880
'15:18.960',-0.009,-,-,-,-,60.800,44.880
'15:18.968',0.000,-,-,-,-,61.600,44.520
'15:18.976',0.000,-,-,-,-,61.600,40.320
'15:18.984',0.000,-,-,-,-,60.800,37.920
'15:18.992',-0.009,-,-,-,-,59.200,37.920
'15:19.000',-0.009,-,-,-,-,57.600,39.120
'15:19.008',-0.009,-,-,-,-,55.200,40.560
'15:19.016',-0.043,-,-,-,-,52.800,41.520
'15:19.024',-0.096,-,-,-,-,49.600,42.120
'15:19.032',-0.113,-,-,-,-,46.400,42.120
'15:19.040',-0.070,-,-,-,-,44.000,41.760
'15:19.048',0.035,-,-,-,-,40.800,41.280
'15:19.056',0.113,-,-,-,-,37.600,41.280
'15:19.064',0.104,-,-,-,-,34.400,42.120
'15:19.072',0.070,-,-,-,-,32.000,44.520
'15:19.080',0.052,-,-,-,-,29.600,44.880
'15:19.088',0.052,-,-,-,-,27.200,44.880
'15:19.096',0.043,-,-,-,-,24.800,44.880
'15:19.104',0.043,-,-,-,-,22.400,42.960
'15:19.112',0.043,-,-,-,-,20.800,37.920
'15:19.120',0.043,-,-,-,-,19.200,34.680
'15:19.128',0.043,-,-,-,-,19.200,34.680
'15:19.136',0.043,-,-,-,-,19.200,37.320
'15:19.144',0.052,-,-,-,-,20.000,40.560
'15:19.152',0.052,-,-,-,-,21.600,41.880
'15:19.160',0.070,-,-,-,-,23.200,41.520
'15:19.168',0.070,-,-,-,-,24.800,39.960
'15:19.176',0.070,-,-,-,-,27.200,38.520
'15:19.184',0.070,-,-,-,-,29.600,37.920
'15:19.192',0.052,-,-,-,-,32.000,38.880
'15:19.200',0.043,-,-,-,-,33.600,40.680
'15:19.208',0.017,-,-,-,-,36.000,41.760
'15:19.216',0.009,-,-,-,-,37.600,42.360
'15:19.224',0.000,-,-,-,-,38.400,42.360
'15:19.232',0.000,-,-,-,-,40.000,41.880
'15:19.240',-0.009,-,-,-,-,40.800,41.160
'15:19.248',0.000,-,-,-,-,41.600,39.720
'15:19.256',0.000,-,-,-,-,42.400,38.160
'15:19.264',-0.009,-,-,-,-,42.400,36.960
'15:19.272',-0.009,-,-,-,-,42.400,35.880
'15:19.280',-0.009,-,-,-,-,42.400,35.520
'15:19.288',0.000,-,-,-,-,42.400,35.160
'15:19.296',0.000,-,-,-,-,41.600,34.680
'15:19.304',0.000,-,-,-,-,40.800,33.720
'15:19.312',0.000,-,-,-,-,40.000,31.560
'15:19.320',0.000,-,-,-,-,39.200,29.760
'15:19.328',0.009,-,-,-,-,38.400,29.280
'15:19.336',0.000,-,-,-,-,38.400,30.480
'15:19.344',0.000,-,-,-,-,39.200,32.160
'15:19.352',-0.017,-,-,-,-,40.000,33.960
'15:19.360',-0.009,-,-,-,-,40.800,35.760
'15:19.368',0.009,-,-,-,-,41.600,37.080
'15:19.376',0.009,-,-,-,-,43.200,37.920
'15:19.384',0.035,-,-,-,-,44.800,37.560
'15:19.392',0.043,-,-,-,-,46.400,35.880
'15:19.400',0.052,-,-,-,-,48.000,32.760
'15:19.408',0.043,-,-,-,-,49.600,28.920
'15:19.416',0.043,-,-,-,-,51.200,26.160
'15:19.424',0.017,-,-,-,-,52.800,24.480
'15:19.432',-0.009,-,-,-,-,55.200,24.480
'15:19.440',-0.017,-,-,-,-,56.800,25.680
'15:19.448',-0.017,-,-,-,-,58.400,27.960
'15:19.456',-0.035,-,-,-,-,59.200,28.920
'15:19.464',-0.035,-,-,-,-,60.000,28.680
'15:19.472',-0.035,-,-,-,-,60.800,28.320
'15:19.480',-0.035,-,-,-,-,60.000,28.320
'15:19.488',-0.009,-,-,-,-,58.400,28.680
'15:19.496',-0.009,-,-,-,-,56.800,28.920
'15:19.504',-0.017,-,-,-,-,54.400,28.920
'15:19.512',-0.035,-,-,-,-,52.000,28.920
'15:19.520',-0.052,-,-,-,-,48.800,28.920
'15:19.528',-0.096,-,-,-,-,45.600,28.680
'15:19.536',-0.113,-,-,-,-,42.400,27.960
'15:19.544',-0.052,-,-,-,-,39.200,26.880
'15:19.552',0.035,-,-,-,-,36.000,25.920
'15:19.560',0.078,-,-,-,-,32.800,25.080
'15:19.568',0.096,-,-,-,-,29.600,24.480
'15:19.576',0.052,-,-,-,-,27.200,25.080
'15:19.584',0.043,-,-,-,-,24.800,27.120
'15:19.592',0.043,-,-,-,-,21.600,28.920
'15:19.600',0.043,-,-,-,-,20.000,26.280
'15:19.608',0.035,-,-,-,-,17.600,19.080
'15:19.616',0.035,-,-,-,-,16.000,12.960
'15:19.624',0.035,-,-,-,-,15.200,12.960
'15:19.632',0.035,-,-,-,-,15.200,19.920
'15:19.640',0.035,-,-,-,-,16.000,30.720
'15:19.648',0.043,-,-,-,-,17.600,42.480
'15:19.656',0.052,-,-,-,-,19.200,44.880
'15:19.664',0.043,-,-,-,-,20.800,44.880
'15:19.672',0.035,-,-,-,-,23.200,44.880
'15:19.680',0.043,-,-,-,-,25.600,44.880
'15:19.688',0.043,-,-,-,-,28.000,44.880
'15:19.696',0.035,-,-,-,-,30.400,43.920
'15:19.704',0.009,-,-,-,-,32.000,43.320
'15:19.712',0.009,-,-,-,-,33.600,43.320
'15:19.720',0.000,-,-,-,-,35.200,42.480
'15:19.728',0.000,-,-,-,-,36.800,40.920
'15:19.736',-0.009,-,-,-,-,38.400,38.760
'15:19.744',-0.009,-,-,-,-,39.200,36.360
'15:19.752',-0.009,-,-,-,-,40.000,34.320
'15:19.760',-0.009,-,-,-,-,40.800,33.120
'15:19.768',-0.009,-,-,-,-,41.600,32.880
'15:19.776',-0.009,-,-,-,-,41.600,33.720
'15:19.784',-0.017,-,-,-,-,41.600,34.320
'15:19.792',-0.009,-,-,-,-,41.600,34.320
'15:19.800',0.000,-,-,-,-,40.800,33.360
'15:19.808',0.000,-,-,-,-,40.800,31.320
'15:19.816',0.009,-,-,-,-,40.000,28.680
'15:19.824',0.009,-,-,-,-,39.200,25.920
'15:19.832',0.009,-,-,-,-,37.600,24.120
'15:19.840',0.009,-,-,-,-,36.800,24.360
'15:19.848',0.009,-,-,-,-,36.800,25.920
'15:19.856',0.009,-,-,-,-,36.800,27.960
'15:19.864',0.000,-,-,-,-,37.600,29.520
'15:19.872',0.000,-,-,-,-,38.400,30.120
'15:19.880',0.000,-,-,-,-,39.200,29.880
'15:19.888',0.009,-,-,-,-,40.800,29.280
'15:19.896',0.035,-,-,-,-,42.400,28.320
'15:19.904',0.035,-,-,-,-,44.000,27.960
'15:19.912',0.017,-,-,-,-,46.400,28.080
'15:19.920',0.035,-,-,-,-,48.000,28.920
'15:19.928',0.017,-,-,-,-,49.600,30.120
'15:19.936',0.009,-,-,-,-,52.000,31.680
'15:19.944',0.009,-,-,-,-,54.400,32.520
'15:19.952',0.000,-,-,-,-,56.000,31.560
'15:19.960',-0.009,-,-,-,-,58.400,28.560
'15:19.968',-0.009,-,-,-,-,60.000,25.560
'15:19.976',0.000,-,-,-,-,61.600,24.960
'15:19.984',0.000,-,-,-,-,62.400,26.520
'15:19.992',0.000,-,-,-,-,62.400,28.920
'15:20.000',0.000,-,-,-,-,61.600,30.960
'15:20.008',-0.009,-,-,-,-,60.000,31.920
'15:20.016',-0.035,-,-,-,-,58.400,32.160
'15:20.024',-0.052,-,-,-,-,56.000,31.680
'15:20.032',-0.096,-,-,-,-,52.800,31.920
'15:20.040',-0.104,-,-,-,-,49.600,33.960
'15:20.048',-0.043,-,-,-,-,46.400,37.320
'15:20.056',0.017,-,-,-,-,43.200,40.080
'15:20.064',0.052,-,-,-,-,39.200,40.080
'15:20.072',0.070,-,-,-,-,36.000,37.920
'15:20.080',0.052,-,-,-,-,32.800,35.760
'15:20.088',0.052,-,-,-,-,30.400,34.680
'15:20.096',0.052,-,-,-,-,27.200,32.280
'15:20.104',0.052,-,-,-,-,24.800,25.320
'15:20.112',0.052,-,-,-,-,22.400,16.920
'15:20.120',0.052,-,-,-,-,20.800,13.680
'15:20.128',0.052,-,-,-,-,19.200,20.160
'15:20.136',0.070,-,-,-,-,18.400,33.360
'15:20.144',0.052,-,-,-,-,19.200,44.880
'15:20.152',0.052,-,-,-,-,20.000,44.880
'15:20.160',0.052,-,-,-,-,21.600,44.880
'15:20.168',0.043,-,-,-,-,24.000,44.880
'15:20.176',0.043,-,-,-,-,26.400,44.880
'15:20.184',0.035,-,-,-,-,28.000,41.760
'15:20.192',0.035,-,-,-,-,30.400,38.280
'15:20.200',0.017,-,-,-,-,32.000,37.320
'15:20.208',0.017,-,-,-,-,34.400,37.560
'15:20.216',0.009,-,-,-,-,36.000,38.160
'15:20.224',0.000,-,-,-,-,36.800,38.760
'15:20.232',-0.009,-,-,-,-,38.400,39.120
'15:20.240',-0.009,-,-,-,-,40.000,38.280
'15:20.248',0.000,-,-,-,-,40.800,36.120
'15:20.256',0.000,-,-,-,-,41.600,32.760
'15:20.264',0.000,-,-,-,-,41.600,30.360
'15:20.272',0.009,-,-,-,-,42.400,29.160
'15:20.280',0.009,-,-,-,-,42.400,28.920
'15:20.288',0.009,-,-,-,-,42.400,29.760
'15:20.296',0.009,-,-,-,-,42.400,30.720
'15:20.304',0.009,-,-,-,-,41.600,31.560
'15:20.312',0.009,-,-,-,-,41.600,31.560
'15:20.320',0.009,-,-,-,-,40.800,30.720
'15:20.328',0.009,-,-,-,-,40.000,29.760
'15:20.336',0.009,-,-,-,-,39.200,29.880
'15:20.344',0.000,-,-,-,-,39.200,31.320
'15:20.352',0.000,-,-,-,-,40.000,33.480
'15:20.360',0.009,-,-,-,-,40.800,35.880
'15:20.368',0.009,-,-,-,-,41.600,38.160
'15:20.376',0.017,-,-,-,-,43.200,39.120
'15:20.384',0.017,-,-,-,-,44.800,39.720
'15:20.392',0.035,-,-,-,-,46.400,40.080
'15:20.400',0.052,-,-,-,-,48.800,40.080
'15:20.408',0.070,-,-,-,-,50.400,39.480
'15:20.416',0.070,-,-,-,-,52.800,38.880
'15:20.424',0.052,-,-,-,-,55.200,39.360
'15:20.432',0.035,-,-,-,-,56.800,41.160
'15:20.440',0.017,-,-,-,-,59.200,44.160
'15:20.448',0.009,-,-,-,-,61.600,44.880
'15:20.456',0.009,-,-,-,-,63.200,44.880
'15:20.464',0.009,-,-,-,-,64.800,43.080
'15:20.472',0.009,-,-,-,-,65.600,38.880
'15:20.480',0.000,-,-,-,-,66.400,34.680
'15:20.488',0.000,-,-,-,-,65.600,32.280
'15:20.496',0.009,-,-,-,-,64.800,32.280
'15:20.504',0.009,-,-,-,-,62.400,34.320
'15:20.512',-0.009,-,-,-,-,60.800,38.160
'15:20.520',-0.035,-,-,-,-,57.600,42.120
'15:20.528',-0.070,-,-,-,-,54.400,44.880
'15:20.536',-0.096,-,-,-,-,51.200,44.880
'15:20.544',-0.052,-,-,-,-,48.000,44.160
'15:20.552',0.035,-,-,-,-,44.800,42.360
'15:20.560',0.096,-,-,-,-,41.600,41.160
'15:20.568',0.096,-,-,-,-,38.400,41.280
'15:20.576',0.070,-,-,-,-,35.200,43.080
'15:20.584',0.070,-,-,-,-,32.800,44.880
'15:20.592',0.070,-,-,-,-,29.600,44.880
'15:20.600',0.070,-,-,-,-,27.200,42.720
'15:20.608',0.070,-,-,-,-,25.600,39.720
'15:20.616',0.070,-,-,-,-,23.200,37.080
'15:20.624',0.052,-,-,-,-,22.400,35.880
'15:20.632',0.070,-,-,-,-,22.400,38.160
'15:20.640',0.070,-,-,-,-,23.200,43.560
'15:20.648',0.052,-,-,-,-,24.000,44.880
'15:20.656',0.052,-,-,-,-,25.600,44.880
'15:20.664',0.052,-,-,-,-,28.000,44.880
'15:20.672',0.070,-,-,-,-,30.400,44.880
'15:20.680',0.078,-,-,-,-,32.800,44.880
'15:20.688',0.078,-,-,-,-,35.200,44.880
'15:20.696',0.052,-,-,-,-,36.800,44.880
'15:20.704',0.043,-,-,-,-,39.200,44.880
'15:20.712',0.035,-,-,-,-,40.800,44.880
'15:20.720',0.017,-,-,-,-,43.200,44.880
'15:20.728',0.009,-,-,-,-,44.000,44.880
'15:20.736',0.000,-,-,-,-,45.600,44.880
'15:20.744',0.000,-,-,-,-,46.400,44.880
'15:20.752',0.000,-,-,-,-,47.200,44.880
'15:20.760',0.000,-,-,-,-,48.000,44.880
'15:20.768',0.000,-,-,-,-,48.800,44.880
'15:20.776',0.000,-,-,-,-,48.800,44.880
'15:20.784',0.009,-,-,-,-,48.800,44.880
'15:20.792',0.009,-,-,-,-,48.000,44.880
'15:20.800',0.009,-,-,-,-,48.000,44.880
'15:20.808',0.009,-,-,-,-,47.200,44.880
'15:20.816',0.009,-,-,-,-,46.400,43.680
'15:20.824',0.017,-,-,-,-,44.800,40.680
'15:20.832',0.009,-,-,-,-,44.000,39.360
'15:20.840',0.009,-,-,-,-,44.000,39.960
'15:20.848',0.009,-,-,-,-,44.000,41.880
'15:20.856',0.009,-,-,-,-,44.000,44.280
'15:20.864',0.009,-,-,-,-,44.800,44.880
'15:20.872',0.017,-,-,-,-,46.400,44.880
'15:20.880',0.035,-,-,-,-,47.200,44.280
'15:20.888',0.043,-,-,-,-,48.800,43.320
'15:20.896',0.070,-,-,-,-,50.400,42.720
'15:20.904',0.078,-,-,-,-,51.200,42.720
'15:20.912',0.078,-,-,-,-,53.600,42.720
'15:20.920',0.070,-,-,-,-,55.200,42.960
'15:20.928',0.043,-,-,-,-,56.800,43.560
'15:20.936',0.035,-,-,-,-,58.400,44.880
'15:20.944',0.009,-,-,-,-,60.000,44.880
'15:20.952',0.000,-,-,-,-,62.400,44.880
'15:20.960',-0.009,-,-,-,-,63.200,44.880
'15:20.968',-0.017,-,-,-,-,64.800,44.280
'15:20.976',-0.017,-,-,-,-,64.800,42.120
'15:20.984',-0.009,-,-,-,-,64.800,41.520
'15:20.992',-0.017,-,-,-,-,64.000,42.360
'15:21.000',-0.035,-,-,-,-,63.200,43.920
'15:21.008',-0.035,-,-,-,-,60.800,44.880
'15:21.016',-0.052,-,-,-,-,58.400,44.880
'15:21.024',-0.104,-,-,-,-,56.000,44.880
'15:21.032',-0.139,-,-,-,-,52.800,43.920
'15:21.040',-0.113,-,-,-,-,49.600,42.720
'15:21.048',-0.017,-,-,-,-,46.400,41.880
'15:21.056',0.052,-,-,-,-,43.200,41.880
'15:21.064',0.078,-,-,-,-,40.000,41.880
'15:21.072',0.052,-,-,-,-,36.800,42.720
'15:21.080',0.017,-,-,-,-,34.400,44.880
'15:21.088',0.009,-,-,-,-,32.000,44.880
'15:21.096',0.000,-,-,-,-,28.800,44.880
'15:21.104',0.009,-,-,-,-,26.400,42.960
'15:21.112',0.000,-,-,-,-,24.800,38.280
'15:21.120',0.000,-,-,-,-,23.200,35.520
'15:21.128',-0.009,-,-,-,-,22.400,35.760
'15:21.136',-0.009,-,-,-,-,22.400,39.120
'15:21.144',0.000,-,-,-,-,23.200,44.160
'15:21.152',0.000,-,-,-,-,24.000,44.880
'15:21.160',0.000,-,-,-,-,26.400,44.880
'15:21.168',0.009,-,-,-,-,28.000,44.880
'15:21.176',0.017,-,-,-,-,30.400,44.880
'15:21.184',0.017,-,-,-,-,32.800,44.880
'15:21.192',0.017,-,-,-,-,35.200,44.880
'15:21.200',0.009,-,-,-,-,37.600,44.880
'15:21.208',0.000,-,-,-,-,39.200,44.880
'15:21.216',0.000,-,-,-,-,40.800,44.880
'15:21.224',0.000,-,-,-,-,42.400,44.880
'15:21.232',0.000,-,-,-,-,44.000,44.880
'15:21.240',0.000,-,-,-,-,44.800,44.880
'15:21.248',-0.009,-,-,-,-,46.400,44.280
'15:21.256',-0.009,-,-,-,-,46.400,43.560
'15:21.264',-0.009,-,-,-,-,47.200,42.960
'15:21.272',-0.009,-,-,-,-,47.200,43.080
'15:21.280',-0.009,-,-,-,-,47.200,43.080
'15:21.288',-0.009,-,-,-,-,47.200,42.360
'15:21.296',0.000,-,-,-,-,46.400,40.560
'15:21.304',0.009,-,-,-,-,46.400,38.760
'15:21.312',0.017,-,-,-,-,45.600,37.560
'15:21.320',0.017,-,-,-,-,44.800,37.560
'15:21.328',0.009,-,-,-,-,44.800,38.520
'15:21.336',0.009,-,-,-,-,44.800,40.560
'15:21.344',0.000,-,-,-,-,44.800,42.120
'15:21.352',-0.009,-,-,-,-,45.600,42.960
'15:21.360',-0.017,-,-,-,-,46.400,42.480
'15:21.368',-0.017,-,-,-,-,47.200,41.880
'15:21.376',-0.009,-,-,-,-,48.800,41.520
'15:21.384',-0.009,-,-,-,-,49.600,41.760
'15:21.392',0.000,-,-,-,-,51.200,42.360
'15:21.400',0.009,-,-,-,-,52.800,42.360
'15:21.408',0.017,-,-,-,-,54.400,41.280
'15:21.416',0.035,-,-,-,-,56.000,39.480
'15:21.424',0.035,-,-,-,-,57.600,37.080
'15:21.432',0.017,-,-,-,-,59.200,35.280
'15:21.440',0.017,-,-,-,-,60.800,36.720
'15:21.448',0.017,-,-,-,-,62.400,41.520
'15:21.456',0.009,-,-,-,-,63.200,44.880
'15:21.464',0.000,-,-,-,-,63.200,44.880
'15:21.472',-0.009,-,-,-,-,62.400,44.880
'15:21.480',0.000,-,-,-,-,61.600,41.520
'15:21.488',0.000,-,-,-,-,60.000,37.560
'15:21.496',0.000,-,-,-,-,57.600,35.520
'15:21.504',0.000,-,-,-,-,55.200,36.360
'15:21.512',-0.009,-,-,-,-,52.000,39.120
'15:21.520',-0.052,-,-,-,-,49.600,42.480
'15:21.528',-0.104,-,-,-,-,46.400,44.760
'15:21.536',-0.139,-,-,-,-,43.200,44.280
'15:21.544',-0.139,-,-,-,-,40.000,41.760
'15:21.552',-0.017,-,-,-,-,37.600,38.280
'15:21.560',0.070,-,-,-,-,34.400,35.280
'15:21.568',0.078,-,-,-,-,32.000,34.680
'15:21.576',0.035,-,-,-,-,29.600,36.960
'15:21.584',0.009,-,-,-,-,27.200,41.520
'15:21.592',0.000,-,-,-,-,24.800,44.880
'15:21.600',-0.009,-,-,-,-,23.200,44.880
'15:21.608',-0.035,-,-,-,-,21.600,41.880
'15:21.616',-0.035,-,-,-,-,20.800,36.960
'15:21.624',-0.017,-,-,-,-,20.000,33.120
'15:21.632',-0.009,-,-,-,-,20.800,32.280
'15:21.640',0.000,-,-,-,-,21.600,35.280
'15:21.648',0.000,-,-,-,-,22.400,41.520
'15:21.656',0.000,-,-,-,-,24.000,44.880
'15:21.664',0.000,-,-,-,-,26.400,44.880
'15:21.672',-0.009,-,-,-,-,28.800,44.880
'15:21.680',-0.017,-,-,-,-,31.200,44.880
'15:21.688',-0.017,-,-,-,-,33.600,44.880
'15:21.696',0.000,-,-,-,-,36.000,44.160
'15:21.704',0.000,-,-,-,-,37.600,42.360
'15:21.712',-0.009,-,-,-,-,40.000,42.480
'15:21.720',-0.017,-,-,-,-,42.400,44.160
'15:21.728',-0.009,-,-,-,-,44.000,44.880
'15:21.736',0.009,-,-,-,-,45.600,44.880
'15:21.744',0.000,-,-,-,-,46.400,44.880
'15:21.752',-0.017,-,-,-,-,48.000,44.280
'15:21.760',-0.043,-,-,-,-,48.800,42.720
'15:21.768',-0.052,-,-,-,-,48.800,41.280
'15:21.776',-0.070,-,-,-,-,49.600,40.680
'15:21.784',-0.052,-,-,-,-,49.600,40.320
'15:21.792',-0.052,-,-,-,-,49.600,40.080
'15:21.800',-0.052,-,-,-,-,48.800,39.480
'15:21.808',-0.052,-,-,-,-,48.800,38.520
'15:21.816',-0.043,-,-,-,-,48.000,37.080
'15:21.824',-0.043,-,-,-,-,47.200,36.480
'15:21.832',-0.043,-,-,-,-,45.600,36.720
'15:21.840',-0.043,-,-,-,-,44.800,38.160
'15:21.848',-0.043,-,-,-,-,44.000,40.560
'15:21.856',-0.043,-,-,-,-,44.000,42.720
'15:21.864',-0.043,-,-,-,-,44.800,44.160
'15:21.872',-0.043,-,-,-,-,45.600,43.920
'15:21.880',-0.043,-,-,-,-,46.400,42.360
'15:21.888',-0.035,-,-,-,-,48.000,39.720
'15:21.896',-0.009,-,-,-,-,48.800,37.080
'15:21.904',0.000,-,-,-,-,50.400,35.160
'15:21.912',0.000,-,-,-,-,52.000,34.080
'15:21.920',0.009,-,-,-,-,53.600,34.080
'15:21.928',0.000,-,-,-,-,55.200,34.560
'15:21.936',-0.009,-,-,-,-,56.800,35.760
'15:21.944',-0.035,-,-,-,-,58.400,39.480
'15:21.952',-0.043,-,-,-,-,60.000,44.880
'15:21.960',-0.043,-,-,-,-,61.600,44.880
'15:21.968',-0.052,-,-,-,-,63.200,44.880
'15:21.976',-0.070,-,-,-,-,64.800,44.880
'15:21.984',-0.052,-,-,-,-,64.800,39.960
'15:21.992',-0.052,-,-,-,-,64.800,32.520
'15:22.000',-0.052,-,-,-,-,64.800,28.920
'15:22.008',-0.052,-,-,-,-,63.200,29.880
'15:22.016',-0.052,-,-,-,-,61.600,34.560
'15:22.024',-0.096,-,-,-,-,59.200,39.960
'15:22.032',-0.157,-,-,-,-,56.000,43.680
'15:22.040',-0.165,-,-,-,-,53.600,44.880
'15:22.048',-0.096,-,-,-,-,50.400,43.560
'15:22.056',0.017,-,-,-,-,47.200,40.680
'15:22.064',0.078,-,-,-,-,44.000,38.160
'15:22.072',0.070,-,-,-,-,40.800,37.080
'15:22.080',0.070,-,-,-,-,37.600,39.120
'15:22.088',0.052,-,-,-,-,35.200,42.480
'15:22.096',0.035,-,-,-,-,32.800,44.160
'15:22.104',0.009,-,-,-,-,30.400,42.360
'15:22.112',0.009,-,-,-,-,28.000,38.160
'15:22.120',0.000,-,-,-,-,25.600,34.080
'15:22.128',0.000,-,-,-,-,24.000,32.280
'15:22.136',0.000,-,-,-,-,24.000,33.960
'15:22.144',0.000,-,-,-,-,24.000,38.520
'15:22.152',0.000,-,-,-,-,24.800,43.920
'15:22.160',0.000,-,-,-,-,26.400,44.880
'15:22.168',-0.009,-,-,-,-,28.000,44.880
'15:22.176',-0.009,-,-,-,-,29.600,44.880
'15:22.184',-0.009,-,-,-,-,32.000,44.160
'15:22.192',-0.017,-,-,-,-,34.400,42.720
'15:22.200',-0.035,-,-,-,-,36.800,42.480
'15:22.208',-0.035,-,-,-,-,38.400,43.320
'15:22.216',-0.035,-,-,-,-,40.800,43.560
'15:22.224',-0.043,-,-,-,-,42.400,42.480
'15:22.232',-0.043,-,-,-,-,44.000,40.920
'15:22.240',-0.052,-,-,-,-,44.800,41.160
'15:22.248',-0.052,-,-,-,-,45.600,43.320
'15:22.256',-0.052,-,-,-,-,46.400,44.880
