'Elapsed time','I','II','III','AVF','V','MCL1','ABP','PAP'
'35:24:18.656',-,-0.480,-,-,0.000,-,59.520,-
'35:24:18.664',-,-0.544,-,-,0.032,-,59.520,-
'35:24:18.672',-,-0.480,-,-,0.080,-,59.520,-
'35:24:18.680',-,-0.344,-,-,0.072,-,59.520,-
'35:24:18.688',-,-0.200,-,-,0.072,-,59.520,-
'35:24:18.696',-,-0.096,-,-,0.048,-,58.560,-
'35:24:18.704',-,-0.064,-,-,0.048,-,58.560,-
'35:24:18.712',-,-0.064,-,-,0.048,-,58.560,-
'35:24:18.720',-,-0.032,-,-,0.072,-,58.560,-
'35:24:18.728',-,-0.064,-,-,0.080,-,58.560,-
'35:24:18.736',-,-0.032,-,-,0.072,-,58.560,-
'35:24:18.744',-,-0.032,-,-,0.072,-,58.560,-
'35:24:18.752',-,-0.032,-,-,0.072,-,58.560,-
'35:24:18.760',-,-0.032,-,-,0.072,-,59.520,-
'35:24:18.768',-,-0.032,-,-,0.080,-,61.920,-
'35:24:18.776',-,-0.032,-,-,0.080,-,64.320,-
'35:24:18.784',-,-0.032,-,-,0.088,-,66.720,-
'35:24:18.792',-,-0.032,-,-,0.072,-,70.560,-
'35:24:18.800',-,0.000,-,-,0.088,-,73.920,-
'35:24:18.808',-,0.000,-,-,0.080,-,76.320,-
'35:24:18.816',-,0.000,-,-,0.088,-,80.160,-
'35:24:18.824',-,0.000,-,-,0.088,-,83.520,-
'35:24:18.832',-,0.000,-,-,0.080,-,85.920,-
'35:24:18.840',-,0.000,-,-,0.080,-,88.320,-
'35:24:18.848',-,0.032,-,-,0.072,-,89.760,-
'35:24:18.856',-,0.064,-,-,0.072,-,90.720,-
'35:24:18.864',-,0.064,-,-,0.048,-,92.160,-
'35:24:18.872',-,0.096,-,-,0.032,-,92.160,-
'35:24:18.880',-,0.096,-,-,0.016,-,92.160,-
'35:24:18.888',-,0.136,-,-,0.000,-,90.720,-
'35:24:18.896',-,0.136,-,-,-0.016,-,89.760,-
'35:24:18.904',-,0.136,-,-,-0.024,-,88.320,-
'35:24:18.912',-,0.096,-,-,-0.032,-,87.360,-
'35:24:18.920',-,0.064,-,-,-0.032,-,84.960,-
'35:24:18.928',-,0.064,-,-,-0.032,-,82.560,-
'35:24:18.936',-,0.096,-,-,-0.032,-,80.160,-
'35:24:18.944',-,0.136,-,-,-0.024,-,77.760,-
'35:24:18.952',-,0.136,-,-,-0.040,-,75.360,-
'35:24:18.960',-,0.200,-,-,-0.080,-,72.960,-
'35:24:18.968',-,0.200,-,-,-0.112,-,70.560,-
'35:24:18.976',-,0.240,-,-,-0.136,-,69.120,-
'35:24:18.984',-,0.240,-,-,-0.144,-,66.720,-
'35:24:18.992',-,0.200,-,-,-0.128,-,65.760,-
'35:24:19.000',-,0.200,-,-,-0.112,-,65.760,-
'35:24:19.008',-,0.064,-,-,-0.080,-,64.320,-
'35:24:19.016',-,0.032,-,-,-0.040,-,64.320,-
'35:24:19.024',-,0.000,-,-,-0.016,-,65.760,-
'35:24:19.032',-,0.000,-,-,-0.008,-,65.760,-
'35:24:19.040',-,0.000,-,-,0.000,-,65.760,-
'35:24:19.048',-,-0.032,-,-,-0.008,-,66.720,-
'35:24:19.056',-,-0.032,-,-,0.000,-,66.720,-
'35:24:19.064',-,-0.032,-,-,-0.008,-,68.160,-
'35:24:19.072',-,-0.032,-,-,0.000,-,68.160,-
'35:24:19.080',-,-0.032,-,-,-0.008,-,68.160,-
'35:24:19.088',-,0.000,-,-,0.000,-,68.160,-
'35:24:19.096',-,-0.032,-,-,0.000,-,68.160,-
'35:24:19.104',-,0.000,-,-,0.000,-,68.160,-
'35:24:19.112',-,-0.032,-,-,0.000,-,68.160,-
'35:24:19.120',-,0.000,-,-,0.000,-,66.720,-
'35:24:19.128',-,-0.032,-,-,0.000,-,66.720,-
'35:24:19.136',-,-0.032,-,-,0.000,-,66.720,-
'35:24:19.144',-,0.000,-,-,0.000,-,65.760,-
'35:24:19.152',-,0.000,-,-,-0.016,-,65.760,-
'35:24:19.160',-,0.136,-,-,-0.064,-,64.320,-
'35:24:19.168',-,0.168,-,-,-0.064,-,64.320,-
'35:24:19.176',-,0.136,-,-,-0.064,-,64.320,-
'35:24:19.184',-,0.096,-,-,-0.152,-,63.360,-
'35:24:19.192',-,0.096,-,-,-0.176,-,63.360,-
'35:24:19.200',-,0.136,-,-,-0.152,-,61.920,-
'35:24:19.208',-,0.136,-,-,-0.144,-,61.920,-
'35:24:19.216',-,0.064,-,-,-0.136,-,61.920,-
'35:24:19.224',-,-0.064,-,-,-0.112,-,60.960,-
'35:24:19.232',-,-0.200,-,-,-0.080,-,60.960,-
'35:24:19.240',-,-0.408,-,-,-0.032,-,60.960,-
'35:24:19.248',-,-0.512,-,-,0.000,-,60.960,-
'35:24:19.256',-,-0.584,-,-,0.048,-,59.520,-
'35:24:19.264',-,-0.448,-,-,0.080,-,59.520,-
'35:24:19.272',-,-0.344,-,-,0.072,-,59.520,-
'35:24:19.280',-,-0.200,-,-,0.064,-,59.520,-
'35:24:19.288',-,-0.096,-,-,0.048,-,59.520,-
'35:24:19.296',-,-0.064,-,-,0.064,-,59.520,-
'35:24:19.304',-,-0.064,-,-,0.048,-,58.560,-
'35:24:19.312',-,-0.064,-,-,0.072,-,58.560,-
'35:24:19.320',-,-0.064,-,-,0.080,-,58.560,-
'35:24:19.328',-,-0.032,-,-,0.072,-,58.560,-
'35:24:19.336',-,-0.064,-,-,0.072,-,58.560,-
'35:24:19.344',-,-0.032,-,-,0.080,-,59.520,-
'35:24:19.352',-,-0.032,-,-,0.072,-,60.960,-
'35:24:19.360',-,-0.064,-,-,0.080,-,61.920,-
'35:24:19.368',-,-0.032,-,-,0.080,-,65.760,-
'35:24:19.376',-,-0.032,-,-,0.088,-,68.160,-
'35:24:19.384',-,-0.032,-,-,0.072,-,71.520,-
'35:24:19.392',-,-0.032,-,-,0.080,-,75.360,-
'35:24:19.400',-,-0.032,-,-,0.088,-,78.720,-
'35:24:19.408',-,0.000,-,-,0.080,-,81.120,-
'35:24:19.416',-,0.000,-,-,0.088,-,84.960,-
'35:24:19.424',-,0.000,-,-,0.080,-,87.360,-
'35:24:19.432',-,0.000,-,-,0.088,-,89.760,-
'35:24:19.440',-,0.000,-,-,0.072,-,90.720,-
'35:24:19.448',-,0.064,-,-,0.048,-,92.160,-
'35:24:19.456',-,0.064,-,-,0.032,-,92.160,-
'35:24:19.464',-,0.096,-,-,0.016,-,93.120,-
'35:24:19.472',-,0.096,-,-,0.008,-,92.160,-
'35:24:19.480',-,0.136,-,-,-0.008,-,92.160,-
'35:24:19.488',-,0.136,-,-,-0.016,-,90.720,-
'35:24:19.496',-,0.096,-,-,-0.024,-,89.760,-
'35:24:19.504',-,0.136,-,-,-0.032,-,88.320,-
'35:24:19.512',-,0.064,-,-,-0.040,-,85.920,-
'35:24:19.520',-,0.096,-,-,-0.032,-,83.520,-
'35:24:19.528',-,0.136,-,-,-0.040,-,81.120,-
'35:24:19.536',-,0.136,-,-,-0.040,-,78.720,-
'35:24:19.544',-,0.168,-,-,-0.064,-,76.320,-
'35:24:19.552',-,0.200,-,-,-0.096,-,73.920,-
'35:24:19.560',-,0.200,-,-,-0.128,-,71.520,-
'35:24:19.568',-,0.200,-,-,-0.144,-,69.120,-
'35:24:19.576',-,0.200,-,-,-0.136,-,68.160,-
'35:24:19.584',-,0.168,-,-,-0.112,-,66.720,-
'35:24:19.592',-,0.096,-,-,-0.080,-,65.760,-
'35:24:19.600',-,0.064,-,-,-0.064,-,65.760,-
'35:24:19.608',-,0.000,-,-,-0.032,-,65.760,-
'35:24:19.616',-,0.000,-,-,-0.016,-,65.760,-
'35:24:19.624',-,-0.032,-,-,-0.016,-,66.720,-
'35:24:19.632',-,-0.032,-,-,-0.016,-,66.720,-
'35:24:19.640',-,-0.064,-,-,-0.016,-,68.160,-
'35:24:19.648',-,-0.032,-,-,-0.016,-,68.160,-
'35:24:19.656',-,-0.032,-,-,-0.016,-,68.160,-
'35:24:19.664',-,-0.032,-,-,-0.008,-,69.120,-
'35:24:19.672',-,-0.032,-,-,-0.008,-,69.120,-
'35:24:19.680',-,-0.032,-,-,-0.008,-,69.120,-
'35:24:19.688',-,-0.032,-,-,-0.008,-,69.120,-
'35:24:19.696',-,-0.032,-,-,-0.008,-,69.120,-
'35:24:19.704',-,0.000,-,-,0.000,-,68.160,-
'35:24:19.712',-,-0.032,-,-,0.000,-,68.160,-
'35:24:19.720',-,-0.032,-,-,0.000,-,68.160,-
'35:24:19.728',-,0.000,-,-,-0.008,-,68.160,-
'35:24:19.736',-,0.000,-,-,-0.008,-,66.720,-
'35:24:19.744',-,0.064,-,-,-0.032,-,66.720,-
'35:24:19.752',-,0.200,-,-,-0.080,-,66.720,-
'35:24:19.760',-,0.200,-,-,-0.072,-,65.760,-
'35:24:19.768',-,0.136,-,-,-0.112,-,65.760,-
'35:24:19.776',-,0.168,-,-,-0.176,-,64.320,-
'35:24:19.784',-,0.136,-,-,-0.168,-,64.320,-
'35:24:19.792',-,0.168,-,-,-0.152,-,64.320,-
'35:24:19.800',-,0.136,-,-,-0.160,-,63.360,-
'35:24:19.808',-,0.000,-,-,-0.144,-,63.360,-
'35:24:19.816',-,-0.096,-,-,-0.112,-,61.920,-
'35:24:19.824',-,-0.304,-,-,-0.064,-,61.920,-
'35:24:19.832',-,-0.480,-,-,-0.016,-,61.920,-
'35:24:19.840',-,-0.544,-,-,0.032,-,60.960,-
'35:24:19.848',-,-0.584,-,-,0.072,-,60.960,-
'35:24:19.856',-,-0.376,-,-,0.080,-,60.960,-
'35:24:19.864',-,-0.272,-,-,0.064,-,60.960,-
'35:24:19.872',-,-0.168,-,-,0.048,-,60.960,-
'35:24:19.880',-,-0.064,-,-,0.032,-,59.520,-
'35:24:19.888',-,-0.064,-,-,0.048,-,59.520,-
'35:24:19.896',-,-0.064,-,-,0.048,-,59.520,-
'35:24:19.904',-,-0.064,-,-,0.064,-,59.520,-
'35:24:19.912',-,-0.064,-,-,0.072,-,59.520,-
'35:24:19.920',-,-0.032,-,-,0.064,-,59.520,-
'35:24:19.928',-,-0.064,-,-,0.048,-,60.960,-
'35:24:19.936',-,-0.032,-,-,0.064,-,61.920,-
'35:24:19.944',-,-0.064,-,-,0.072,-,63.360,-
'35:24:19.952',-,-0.032,-,-,0.064,-,66.720,-
'35:24:19.960',-,-0.064,-,-,0.072,-,69.120,-
'35:24:19.968',-,-0.032,-,-,0.072,-,72.960,-
'35:24:19.976',-,-0.032,-,-,0.072,-,76.320,-
'35:24:19.984',-,-0.032,-,-,0.080,-,80.160,-
'35:24:19.992',-,-0.032,-,-,0.080,-,82.560,-
'35:24:20.000',-,0.000,-,-,0.080,-,85.920,-
'35:24:20.008',-,0.000,-,-,0.080,-,88.320,-
'35:24:20.016',-,0.000,-,-,0.088,-,89.760,-
'35:24:20.024',-,0.000,-,-,0.064,-,92.160,-
'35:24:20.032',-,0.032,-,-,0.048,-,92.160,-
'35:24:20.040',-,0.064,-,-,0.032,-,93.120,-
'35:24:20.048',-,0.064,-,-,0.016,-,93.120,-
'35:24:20.056',-,0.096,-,-,0.008,-,93.120,-
'35:24:20.064',-,0.136,-,-,0.000,-,93.120,-
'35:24:20.072',-,0.136,-,-,-0.016,-,92.160,-
'35:24:20.080',-,0.136,-,-,-0.032,-,90.720,-
'35:24:20.088',-,0.136,-,-,-0.024,-,89.760,-
'35:24:20.096',-,0.136,-,-,-0.040,-,87.360,-
'35:24:20.104',-,0.168,-,-,-0.040,-,85.920,-
'35:24:20.112',-,0.200,-,-,-0.040,-,83.520,-
'35:24:20.120',-,0.200,-,-,-0.080,-,81.120,-
'35:24:20.128',-,0.240,-,-,-0.112,-,78.720,-
'35:24:20.136',-,0.200,-,-,-0.136,-,75.360,-
'35:24:20.144',-,0.240,-,-,-0.128,-,72.960,-
'35:24:20.152',-,0.200,-,-,-0.112,-,70.560,-
'35:24:20.160',-,0.136,-,-,-0.096,-,69.120,-
'35:24:20.168',-,0.064,-,-,-0.080,-,68.160,-
'35:24:20.176',-,0.032,-,-,-0.040,-,66.720,-
'35:24:20.184',-,0.000,-,-,-0.024,-,66.720,-
'35:24:20.192',-,-0.032,-,-,-0.016,-,66.720,-
'35:24:20.200',-,-0.032,-,-,-0.016,-,66.720,-
'35:24:20.208',-,-0.032,-,-,-0.008,-,68.160,-
'35:24:20.216',-,-0.032,-,-,-0.016,-,68.160,-
'35:24:20.224',-,-0.064,-,-,-0.008,-,68.160,-
'35:24:20.232',-,-0.032,-,-,-0.008,-,69.120,-
'35:24:20.240',-,-0.064,-,-,-0.008,-,69.120,-
'35:24:20.248',-,-0.032,-,-,-0.008,-,69.120,-
'35:24:20.256',-,-0.064,-,-,0.000,-,69.120,-
'35:24:20.264',-,-0.032,-,-,0.000,-,69.120,-
'35:24:20.272',-,-0.032,-,-,0.000,-,69.120,-
'35:24:20.280',-,-0.032,-,-,-0.008,-,69.120,-
'35:24:20.288',-,-0.064,-,-,0.000,-,69.120,-
'35:24:20.296',-,-0.032,-,-,0.000,-,69.120,-
'35:24:20.304',-,0.000,-,-,0.000,-,68.160,-
'35:24:20.312',-,0.000,-,-,-0.016,-,68.160,-
'35:24:20.320',-,0.136,-,-,-0.064,-,66.720,-
'35:24:20.328',-,0.200,-,-,-0.072,-,66.720,-
'35:24:20.336',-,0.168,-,-,-0.080,-,65.760,-
'35:24:20.344',-,0.136,-,-,-0.152,-,65.760,-
'35:24:20.352',-,0.168,-,-,-0.176,-,64.320,-
'35:24:20.360',-,0.136,-,-,-0.152,-,64.320,-
'35:24:20.368',-,0.168,-,-,-0.152,-,63.360,-
'35:24:20.376',-,0.064,-,-,-0.144,-,63.360,-
'35:24:20.384',-,-0.032,-,-,-0.136,-,63.360,-
'35:24:20.392',-,-0.200,-,-,-0.080,-,61.920,-
'35:24:20.400',-,-0.376,-,-,-0.040,-,61.920,-
'35:24:20.408',-,-0.544,-,-,0.016,-,61.920,-
'35:24:20.416',-,-0.616,-,-,0.072,-,60.960,-
'35:24:20.424',-,-0.480,-,-,0.088,-,60.960,-
'35:24:20.432',-,-0.344,-,-,0.072,-,60.960,-
'35:24:20.440',-,-0.240,-,-,0.064,-,60.960,-
'35:24:20.448',-,-0.096,-,-,0.048,-,60.960,-
'35:24:20.456',-,-0.064,-,-,0.048,-,59.520,-
'35:24:20.464',-,-0.064,-,-,0.048,-,59.520,-
'35:24:20.472',-,-0.064,-,-,0.064,-,59.520,-
'35:24:20.480',-,-0.064,-,-,0.072,-,59.520,-
'35:24:20.488',-,-0.064,-,-,0.072,-,59.520,-
'35:24:20.496',-,-0.064,-,-,0.072,-,59.520,-
'35:24:20.504',-,-0.064,-,-,0.072,-,59.520,-
'35:24:20.512',-,-0.064,-,-,0.072,-,60.960,-
'35:24:20.520',-,-0.064,-,-,0.072,-,63.360,-
'35:24:20.528',-,-0.064,-,-,0.080,-,65.760,-
'35:24:20.536',-,-0.032,-,-,0.072,-,68.160,-
'35:24:20.544',-,-0.064,-,-,0.088,-,71.520,-
'35:24:20.552',-,-0.032,-,-,0.080,-,75.360,-
'35:24:20.560',-,-0.032,-,-,0.088,-,77.760,-
'35:24:20.568',-,0.000,-,-,0.096,-,81.120,-
'35:24:20.576',-,0.000,-,-,0.088,-,84.960,-
'35:24:20.584',-,0.000,-,-,0.080,-,87.360,-
'35:24:20.592',-,0.000,-,-,0.088,-,88.320,-
'35:24:20.600',-,0.032,-,-,0.072,-,89.760,-
'35:24:20.608',-,0.064,-,-,0.064,-,90.720,-
'35:24:20.616',-,0.064,-,-,0.032,-,92.160,-
'35:24:20.624',-,0.096,-,-,0.024,-,92.160,-
'35:24:20.632',-,0.096,-,-,0.000,-,90.720,-
'35:24:20.640',-,0.136,-,-,0.000,-,90.720,-
'35:24:20.648',-,0.136,-,-,-0.016,-,89.760,-
'35:24:20.656',-,0.136,-,-,-0.016,-,88.320,-
'35:24:20.664',-,0.096,-,-,-0.032,-,85.920,-
'35:24:20.672',-,0.064,-,-,-0.024,-,84.960,-
'35:24:20.680',-,0.064,-,-,-0.032,-,82.560,-
'35:24:20.688',-,0.064,-,-,-0.016,-,80.160,-
'35:24:20.696',-,0.064,-,-,-0.024,-,77.760,-
'35:24:20.704',-,0.096,-,-,-0.016,-,73.920,-
'35:24:20.712',-,0.136,-,-,-0.016,-,71.520,-
'35:24:20.720',-,0.136,-,-,-0.064,-,69.120,-
'35:24:20.728',-,0.200,-,-,-0.088,-,68.160,-
'35:24:20.736',-,0.200,-,-,-0.112,-,66.720,-
'35:24:20.744',-,0.200,-,-,-0.112,-,65.760,-
'35:24:20.752',-,0.200,-,-,-0.096,-,64.320,-
'35:24:20.760',-,0.136,-,-,-0.088,-,64.320,-
'35:24:20.768',-,0.064,-,-,-0.064,-,64.320,-
'35:24:20.776',-,0.032,-,-,-0.040,-,65.760,-
'35:24:20.784',-,0.000,-,-,-0.016,-,65.760,-
'35:24:20.792',-,-0.032,-,-,-0.008,-,65.760,-
'35:24:20.800',-,-0.032,-,-,0.000,-,66.720,-
'35:24:20.808',-,-0.064,-,-,0.000,-,66.720,-
'35:24:20.816',-,-0.032,-,-,0.000,-,66.720,-
'35:24:20.824',-,-0.064,-,-,0.000,-,66.720,-
'35:24:20.832',-,-0.032,-,-,0.000,-,66.720,-
'35:24:20.840',-,-0.064,-,-,0.000,-,68.160,-
'35:24:20.848',-,-0.032,-,-,0.000,-,66.720,-
'35:24:20.856',-,-0.064,-,-,0.000,-,66.720,-
'35:24:20.864',-,-0.032,-,-,0.000,-,66.720,-
'35:24:20.872',-,-0.064,-,-,0.008,-,66.720,-
'35:24:20.880',-,-0.032,-,-,0.008,-,66.720,-
'35:24:20.888',-,-0.064,-,-,0.000,-,65.760,-
'35:24:20.896',-,-0.032,-,-,0.008,-,65.760,-
'35:24:20.904',-,-0.032,-,-,0.000,-,65.760,-
'35:24:20.912',-,0.000,-,-,0.000,-,64.320,-
'35:24:20.920',-,0.136,-,-,-0.040,-,64.320,-
'35:24:20.928',-,0.168,-,-,-0.064,-,64.320,-
'35:24:20.936',-,0.136,-,-,-0.072,-,63.360,-
'35:24:20.944',-,0.096,-,-,-0.144,-,63.360,-
'35:24:20.952',-,0.136,-,-,-0.168,-,63.360,-
'35:24:20.960',-,0.136,-,-,-0.144,-,61.920,-
'35:24:20.968',-,0.136,-,-,-0.144,-,61.920,-
'35:24:20.976',-,0.064,-,-,-0.136,-,61.920,-
'35:24:20.984',-,-0.032,-,-,-0.128,-,60.960,-
'35:24:20.992',-,-0.200,-,-,-0.080,-,60.960,-
'35:24:21.000',-,-0.376,-,-,-0.040,-,59.520,-
'35:24:21.008',-,-0.512,-,-,0.008,-,59.520,-
'35:24:21.016',-,-0.584,-,-,0.048,-,59.520,-
'35:24:21.024',-,-0.480,-,-,0.088,-,58.560,-
'35:24:21.032',-,-0.344,-,-,0.080,-,58.560,-
'35:24:21.040',-,-0.200,-,-,0.072,-,58.560,-
