'Elapsed time','II','III','AVF','V','ABP'
'14:31:42.880',-0.083,-,-,0.000,66.400
'14:31:42.888',-0.083,-,-,0.000,65.600
'14:31:42.896',-0.083,-,-,-0.014,65.600
'14:31:42.904',-0.083,-,-,0.000,65.600
'14:31:42.912',-0.083,-,-,-0.014,64.800
'14:31:42.920',-0.083,-,-,0.000,64.800
'14:31:42.928',-0.069,-,-,0.000,64.800
'14:31:42.936',-0.069,-,-,0.000,64.000
'14:31:42.944',-0.056,-,-,0.000,64.000
'14:31:42.952',-0.042,-,-,0.000,63.200
'14:31:42.960',-0.028,-,-,0.000,63.200
'14:31:42.968',-0.014,-,-,0.000,63.200
'14:31:42.976',-0.014,-,-,0.000,63.200
'14:31:42.984',-0.014,-,-,0.014,63.200
'14:31:42.992',0.000,-,-,0.028,62.400
'14:31:43.000',0.000,-,-,0.028,62.400
'14:31:43.008',0.000,-,-,0.028,62.400
'14:31:43.016',0.000,-,-,0.028,62.400
'14:31:43.024',0.000,-,-,0.028,62.400
'14:31:43.032',0.000,-,-,0.028,61.600
'14:31:43.040',-0.014,-,-,0.014,61.600
'14:31:43.048',-0.014,-,-,0.028,61.600
'14:31:43.056',-0.014,-,-,0.000,61.600
'14:31:43.064',-0.014,-,-,0.000,60.800
'14:31:43.072',-0.014,-,-,0.000,60.800
'14:31:43.080',-0.014,-,-,0.000,60.800
'14:31:43.088',0.000,-,-,0.000,60.800
'14:31:43.096',0.000,-,-,0.014,60.800
'14:31:43.104',0.042,-,-,0.028,60.000
'14:31:43.112',0.181,-,-,0.155,60.000
'14:31:43.120',0.431,-,-,0.352,60.000
'14:31:43.128',0.569,-,-,0.465,59.200
'14:31:43.136',0.361,-,-,0.000,59.200
'14:31:43.144',0.069,-,-,-0.408,58.400
'14:31:43.152',-0.083,-,-,-0.479,58.400
'14:31:43.160',-0.181,-,-,-0.352,57.600
'14:31:43.168',-0.181,-,-,-0.225,57.600
'14:31:43.176',-0.153,-,-,-0.113,57.600
'14:31:43.184',-0.125,-,-,-0.056,57.600
'14:31:43.192',-0.125,-,-,-0.028,56.800
'14:31:43.200',-0.125,-,-,-0.028,56.800
'14:31:43.208',-0.139,-,-,-0.056,56.800
'14:31:43.216',-0.139,-,-,-0.042,56.800
'14:31:43.224',-0.153,-,-,-0.056,57.600
'14:31:43.232',-0.153,-,-,-0.070,60.000
'14:31:43.240',-0.153,-,-,-0.070,65.600
'14:31:43.248',-0.153,-,-,-0.070,76.000
'14:31:43.256',-0.167,-,-,-0.085,88.800
'14:31:43.264',-0.167,-,-,-0.113,102.400
'14:31:43.272',-0.167,-,-,-0.127,112.800
'14:31:43.280',-0.167,-,-,-0.127,118.400
'14:31:43.288',-0.153,-,-,-0.127,120.000
'14:31:43.296',-0.153,-,-,-0.141,118.400
'14:31:43.304',-0.153,-,-,-0.141,115.200
'14:31:43.312',-0.153,-,-,-0.155,112.000
'14:31:43.320',-0.139,-,-,-0.169,108.800
'14:31:43.328',-0.139,-,-,-0.183,106.400
'14:31:43.336',-0.139,-,-,-0.183,105.600
'14:31:43.344',-0.139,-,-,-0.183,104.800
'14:31:43.352',-0.125,-,-,-0.183,104.000
'14:31:43.360',-0.083,-,-,-0.183,103.200
'14:31:43.368',-0.069,-,-,-0.169,102.400
'14:31:43.376',-0.056,-,-,-0.155,100.800
'14:31:43.384',-0.042,-,-,-0.141,99.200
'14:31:43.392',-0.042,-,-,-0.127,97.600
'14:31:43.400',-0.042,-,-,-0.113,95.200
'14:31:43.408',-0.042,-,-,-0.113,93.600
'14:31:43.416',-0.042,-,-,-0.085,92.000
'14:31:43.424',-0.028,-,-,-0.056,89.600
'14:31:43.432',-0.028,-,-,-0.028,88.000
'14:31:43.440',-0.028,-,-,0.000,85.600
'14:31:43.448',-0.028,-,-,0.000,84.000
'14:31:43.456',-0.028,-,-,0.014,82.400
'14:31:43.464',-0.014,-,-,0.028,81.600
'14:31:43.472',-0.014,-,-,0.042,81.600
'14:31:43.480',0.000,-,-,0.056,81.600
'14:31:43.488',0.000,-,-,0.056,81.600
'14:31:43.496',0.000,-,-,0.056,81.600
'14:31:43.504',0.000,-,-,0.056,81.600
'14:31:43.512',0.000,-,-,0.042,81.600
'14:31:43.520',0.000,-,-,0.042,80.800
'14:31:43.528',-0.014,-,-,0.028,80.000
'14:31:43.536',-0.014,-,-,0.042,79.200
'14:31:43.544',-0.014,-,-,0.028,78.400
'14:31:43.552',-0.014,-,-,0.000,77.600
'14:31:43.560',-0.014,-,-,0.000,76.800
'14:31:43.568',-0.014,-,-,0.000,76.000
'14:31:43.576',-0.028,-,-,0.000,76.000
'14:31:43.584',-0.028,-,-,0.000,75.200
'14:31:43.592',-0.028,-,-,0.014,75.200
'14:31:43.600',-0.014,-,-,0.000,74.400
'14:31:43.608',-0.028,-,-,0.000,74.400
'14:31:43.616',-0.014,-,-,0.014,73.600
'14:31:43.624',-0.014,-,-,0.028,73.600
'14:31:43.632',0.000,-,-,0.042,72.800
'14:31:43.640',0.097,-,-,0.113,72.800
'14:31:43.648',0.319,-,-,0.338,72.000
'14:31:43.656',0.500,-,-,0.479,71.200
'14:31:43.664',0.514,-,-,0.085,71.200
'14:31:43.672',0.125,-,-,-0.408,70.400
'14:31:43.680',-0.069,-,-,-0.493,69.600
'14:31:43.688',-0.167,-,-,-0.352,69.600
'14:31:43.696',-0.181,-,-,-0.183,68.800
'14:31:43.704',-0.153,-,-,-0.042,68.800
'14:31:43.712',-0.139,-,-,-0.014,68.800
'14:31:43.720',-0.139,-,-,-0.014,68.000
'14:31:43.728',-0.139,-,-,-0.014,68.000
'14:31:43.736',-0.125,-,-,-0.014,67.200
'14:31:43.744',-0.125,-,-,-0.014,67.200
'14:31:43.752',-0.139,-,-,0.000,67.200
'14:31:43.760',-0.139,-,-,-0.028,67.200
'14:31:43.768',-0.139,-,-,-0.056,68.000
'14:31:43.776',-0.153,-,-,-0.056,71.200
'14:31:43.784',-0.153,-,-,-0.056,76.000
'14:31:43.792',-0.167,-,-,-0.070,84.800
'14:31:43.800',-0.167,-,-,-0.070,94.400
'14:31:43.808',-0.167,-,-,-0.113,104.800
'14:31:43.816',-0.167,-,-,-0.113,112.800
'14:31:43.824',-0.167,-,-,-0.113,116.800
'14:31:43.832',-0.167,-,-,-0.113,118.400
'14:31:43.840',-0.181,-,-,-0.141,116.800
'14:31:43.848',-0.181,-,-,-0.141,114.400
'14:31:43.856',-0.194,-,-,-0.169,112.000
'14:31:43.864',-0.208,-,-,-0.183,110.400
'14:31:43.872',-0.194,-,-,-0.169,108.800
'14:31:43.880',-0.181,-,-,-0.183,108.000
'14:31:43.888',-0.181,-,-,-0.183,107.200
'14:31:43.896',-0.167,-,-,-0.183,106.400
'14:31:43.904',-0.139,-,-,-0.169,105.600
'14:31:43.912',-0.097,-,-,-0.141,104.800
'14:31:43.920',-0.069,-,-,-0.141,103.200
'14:31:43.928',-0.042,-,-,-0.070,100.800
'14:31:43.936',-0.028,-,-,-0.028,98.400
'14:31:43.944',-0.028,-,-,-0.028,96.000
'14:31:43.952',-0.014,-,-,0.000,93.600
'14:31:43.960',0.000,-,-,0.014,90.400
'14:31:43.968',0.014,-,-,0.028,87.200
'14:31:43.976',0.014,-,-,0.042,84.800
'14:31:43.984',0.028,-,-,0.056,83.200
'14:31:43.992',0.042,-,-,0.085,82.400
'14:31:44.000',0.056,-,-,0.085,82.400
'14:31:44.008',0.069,-,-,0.113,82.400
'14:31:44.016',0.083,-,-,0.113,82.400
'14:31:44.024',0.083,-,-,0.127,83.200
'14:31:44.032',0.083,-,-,0.085,82.400
'14:31:44.040',0.069,-,-,0.085,82.400
'14:31:44.048',0.056,-,-,0.085,81.600
'14:31:44.056',0.042,-,-,0.085,80.800
'14:31:44.064',0.028,-,-,0.056,80.000
'14:31:44.072',0.014,-,-,0.056,79.200
'14:31:44.080',0.028,-,-,0.028,79.200
'14:31:44.088',0.028,-,-,0.042,78.400
'14:31:44.096',0.028,-,-,0.042,77.600
'14:31:44.104',0.014,-,-,0.056,76.800
'14:31:44.112',0.014,-,-,0.042,76.800
'14:31:44.120',0.000,-,-,0.056,76.000
'14:31:44.128',0.000,-,-,0.056,75.200
'14:31:44.136',-0.014,-,-,0.028,75.200
'14:31:44.144',-0.028,-,-,0.056,74.400
'14:31:44.152',-0.028,-,-,0.028,74.400
'14:31:44.160',0.000,-,-,0.056,73.600
'14:31:44.168',0.028,-,-,0.042,72.800
'14:31:44.176',0.042,-,-,0.085,72.800
'14:31:44.184',0.028,-,-,0.042,72.000
'14:31:44.192',0.028,-,-,0.028,72.000
'14:31:44.200',0.042,-,-,0.113,72.000
'14:31:44.208',0.056,-,-,0.056,71.200
'14:31:44.216',0.069,-,-,0.056,71.200
'14:31:44.224',0.069,-,-,0.056,71.200
'14:31:44.232',0.056,-,-,0.056,71.200
'14:31:44.240',0.028,-,-,0.056,71.200
'14:31:44.248',0.014,-,-,0.042,71.200
'14:31:44.256',0.000,-,-,0.028,71.200
'14:31:44.264',0.000,-,-,0.042,71.200
'14:31:44.272',0.014,-,-,0.028,71.200
'14:31:44.280',0.014,-,-,0.014,71.200
'14:31:44.288',0.000,-,-,0.028,71.200
'14:31:44.296',0.000,-,-,0.042,72.000
'14:31:44.304',0.000,-,-,0.028,72.000
'14:31:44.312',0.000,-,-,0.042,72.000
'14:31:44.320',-0.014,-,-,0.028,72.000
'14:31:44.328',0.000,-,-,0.042,72.000
'14:31:44.336',0.000,-,-,0.056,71.200
'14:31:44.344',0.014,-,-,0.028,71.200
'14:31:44.352',0.014,-,-,0.056,70.400
'14:31:44.360',0.014,-,-,0.056,69.600
'14:31:44.368',0.028,-,-,0.042,69.600
'14:31:44.376',0.042,-,-,0.028,68.800
'14:31:44.384',0.042,-,-,0.028,68.800
'14:31:44.392',0.042,-,-,0.070,68.000
'14:31:44.400',0.056,-,-,0.042,68.000
'14:31:44.408',0.069,-,-,0.028,67.200
'14:31:44.416',0.083,-,-,0.070,66.400
'14:31:44.424',0.042,-,-,0.042,66.400
'14:31:44.432',0.056,-,-,0.000,65.600
'14:31:44.440',0.056,-,-,0.085,65.600
'14:31:44.448',-0.069,-,-,0.042,65.600
'14:31:44.456',-0.208,-,-,0.056,65.600
'14:31:44.464',-0.403,-,-,-0.028,65.600
'14:31:44.472',-0.625,-,-,-0.310,65.600
'14:31:44.480',-0.861,-,-,-0.676,65.600
'14:31:44.488',-1.069,-,-,-0.972,65.600
'14:31:44.496',-1.097,-,-,-1.085,65.600
'14:31:44.504',-0.792,-,-,-1.000,65.600
'14:31:44.512',-0.403,-,-,-0.732,65.600
'14:31:44.520',-0.056,-,-,-0.296,66.400
'14:31:44.528',0.153,-,-,0.028,66.400
'14:31:44.536',0.250,-,-,0.155,66.400
'14:31:44.544',0.292,-,-,0.169,66.400
'14:31:44.552',0.292,-,-,0.169,65.600
'14:31:44.560',0.306,-,-,0.197,65.600
'14:31:44.568',0.306,-,-,0.169,65.600
'14:31:44.576',0.319,-,-,0.197,65.600
'14:31:44.584',0.347,-,-,0.183,65.600
'14:31:44.592',0.361,-,-,0.169,66.400
'14:31:44.600',0.347,-,-,0.155,68.800
'14:31:44.608',0.347,-,-,0.183,74.400
'14:31:44.616',0.361,-,-,0.155,82.400
'14:31:44.624',0.361,-,-,0.155,92.800
'14:31:44.632',0.375,-,-,0.155,104.000
'14:31:44.640',0.389,-,-,0.155,112.800
'14:31:44.648',0.389,-,-,0.155,117.600
'14:31:44.656',0.403,-,-,0.169,120.000
'14:31:44.664',0.403,-,-,0.169,119.200
'14:31:44.672',0.403,-,-,0.127,117.600
'14:31:44.680',0.417,-,-,0.155,115.200
'14:31:44.688',0.431,-,-,0.169,113.600
'14:31:44.696',0.431,-,-,0.155,112.000
'14:31:44.704',0.458,-,-,0.169,111.200
'14:31:44.712',0.472,-,-,0.155,110.400
'14:31:44.720',0.472,-,-,0.169,109.600
'14:31:44.728',0.472,-,-,0.183,108.800
'14:31:44.736',0.458,-,-,0.169,108.000
'14:31:44.744',0.417,-,-,0.183,106.400
'14:31:44.752',0.389,-,-,0.127,104.800
'14:31:44.760',0.361,-,-,0.085,103.200
'14:31:44.768',0.292,-,-,0.113,100.800
'14:31:44.776',0.250,-,-,0.085,99.200
'14:31:44.784',0.194,-,-,0.056,96.800
'14:31:44.792',0.181,-,-,0.056,95.200
'14:31:44.800',0.167,-,-,0.042,92.800
'14:31:44.808',0.153,-,-,0.014,91.200
'14:31:44.816',0.139,-,-,0.042,88.800
'14:31:44.824',0.125,-,-,0.056,87.200
'14:31:44.832',0.139,-,-,0.042,85.600
'14:31:44.840',0.139,-,-,0.042,85.600
'14:31:44.848',0.125,-,-,0.028,85.600
'14:31:44.856',0.125,-,-,0.042,85.600
'14:31:44.864',0.097,-,-,0.056,86.400
'14:31:44.872',0.097,-,-,0.028,86.400
'14:31:44.880',0.097,-,-,0.056,86.400
'14:31:44.888',0.125,-,-,0.056,86.400
'14:31:44.896',0.125,-,-,0.085,85.600
'14:31:44.904',0.125,-,-,0.056,84.800
'14:31:44.912',0.125,-,-,0.070,83.200
'14:31:44.920',0.125,-,-,0.070,82.400
'14:31:44.928',0.125,-,-,0.056,81.600
'14:31:44.936',0.125,-,-,0.070,80.800
'14:31:44.944',0.083,-,-,0.056,80.000
'14:31:44.952',0.083,-,-,0.056,79.200
'14:31:44.960',0.056,-,-,0.141,78.400
'14:31:44.968',0.042,-,-,0.014,76.800
'14:31:44.976',0.028,-,-,0.028,76.000
'14:31:44.984',0.042,-,-,0.028,75.200
'14:31:44.992',0.042,-,-,0.042,74.400
'14:31:45.000',0.028,-,-,0.028,74.400
'14:31:45.008',0.028,-,-,0.028,73.600
'14:31:45.016',0.014,-,-,0.028,72.800
'14:31:45.024',0.000,-,-,0.028,72.000
'14:31:45.032',0.000,-,-,0.014,71.200
'14:31:45.040',0.000,-,-,0.028,70.400
'14:31:45.048',0.000,-,-,0.014,70.400
'14:31:45.056',0.000,-,-,0.000,69.600
'14:31:45.064',0.000,-,-,0.028,68.800
'14:31:45.072',0.014,-,-,0.014,68.000
'14:31:45.080',0.014,-,-,0.028,68.000
'14:31:45.088',0.028,-,-,0.028,67.200
'14:31:45.096',0.042,-,-,0.042,66.400
'14:31:45.104',0.042,-,-,0.042,65.600
'14:31:45.112',0.042,-,-,0.042,64.800
'14:31:45.120',0.056,-,-,0.056,64.800
'14:31:45.128',0.056,-,-,0.042,64.000
'14:31:45.136',0.056,-,-,0.042,63.200
'14:31:45.144',0.042,-,-,0.042,63.200
'14:31:45.152',0.042,-,-,0.042,62.400
'14:31:45.160',0.042,-,-,0.028,62.400
'14:31:45.168',0.014,-,-,0.042,61.600
'14:31:45.176',0.014,-,-,0.028,61.600
'14:31:45.184',0.042,-,-,-0.014,60.800
'14:31:45.192',0.000,-,-,0.042,60.800
'14:31:45.200',-0.083,-,-,0.056,60.000
'14:31:45.208',-0.125,-,-,0.127,60.000
'14:31:45.216',-0.139,-,-,0.141,60.000
'14:31:45.224',-0.125,-,-,-0.127,59.200
'14:31:45.232',-0.306,-,-,-0.592,59.200
'14:31:45.240',-0.361,-,-,-0.676,58.400
'14:31:45.248',-0.250,-,-,-0.408,58.400
'14:31:45.256',-0.083,-,-,-0.197,58.400
'14:31:45.264',0.000,-,-,-0.028,57.600
'14:31:45.272',0.056,-,-,0.028,57.600
'14:31:45.280',0.083,-,-,0.042,56.800
'14:31:45.288',0.097,-,-,0.056,56.800
'14:31:45.296',0.125,-,-,0.056,56.800
'14:31:45.304',0.125,-,-,0.056,56.000
'14:31:45.312',0.125,-,-,0.056,56.000
'14:31:45.320',0.125,-,-,0.042,56.000
'14:31:45.328',0.125,-,-,0.056,56.000
'14:31:45.336',0.125,-,-,0.028,57.600
'14:31:45.344',0.097,-,-,0.028,61.600
'14:31:45.352',0.097,-,-,0.028,69.600
'14:31:45.360',0.125,-,-,0.028,79.200
'14:31:45.368',0.083,-,-,0.042,90.400
'14:31:45.376',0.069,-,-,-0.028,100.800
'14:31:45.384',0.056,-,-,-0.042,108.000
'14:31:45.392',0.056,-,-,-0.056,111.200
'14:31:45.400',0.042,-,-,-0.070,112.000
'14:31:45.408',0.042,-,-,-0.070,110.400
'14:31:45.416',0.028,-,-,-0.113,108.800
'14:31:45.424',0.014,-,-,-0.113,106.400
'14:31:45.432',0.014,-,-,-0.113,105.600
'14:31:45.440',0.028,-,-,-0.127,104.000
'14:31:45.448',0.042,-,-,-0.113,104.000
'14:31:45.456',0.056,-,-,-0.085,103.200
'14:31:45.464',0.056,-,-,-0.113,102.400
'14:31:45.472',0.069,-,-,-0.070,100.800
'14:31:45.480',0.097,-,-,-0.042,99.200
'14:31:45.488',0.097,-,-,-0.028,97.600
'14:31:45.496',0.125,-,-,-0.028,96.000
'14:31:45.504',0.125,-,-,-0.028,93.600
'14:31:45.512',0.125,-,-,0.000,91.200
'14:31:45.520',0.097,-,-,0.000,88.800
'14:31:45.528',0.097,-,-,0.028,86.400
'14:31:45.536',0.097,-,-,0.056,84.000
'14:31:45.544',0.097,-,-,0.056,81.600
'14:31:45.552',0.083,-,-,0.042,79.200
'14:31:45.560',0.097,-,-,0.056,77.600
'14:31:45.568',0.097,-,-,0.070,76.800
'14:31:45.576',0.097,-,-,0.085,76.000
'14:31:45.584',0.083,-,-,0.085,76.000
'14:31:45.592',0.083,-,-,0.085,76.800
'14:31:45.600',0.083,-,-,0.056,76.800
'14:31:45.608',0.069,-,-,0.085,76.800
'14:31:45.616',0.056,-,-,0.070,76.000
'14:31:45.624',0.069,-,-,0.085,76.000
'14:31:45.632',0.069,-,-,0.056,75.200
'14:31:45.640',0.083,-,-,0.085,74.400
'14:31:45.648',0.069,-,-,0.085,73.600
'14:31:45.656',0.069,-,-,0.085,72.800
'14:31:45.664',0.069,-,-,0.085,72.000
'14:31:45.672',0.069,-,-,0.070,71.200
'14:31:45.680',0.056,-,-,0.085,70.400
'14:31:45.688',0.042,-,-,0.056,69.600
'14:31:45.696',0.042,-,-,0.085,69.600
'14:31:45.704',0.042,-,-,0.056,68.800
'14:31:45.712',0.028,-,-,0.056,68.000
'14:31:45.720',0.014,-,-,0.056,68.000
'14:31:45.728',0.000,-,-,0.056,68.000
'14:31:45.736',0.000,-,-,0.056,67.200
'14:31:45.744',0.000,-,-,0.056,67.200
'14:31:45.752',-0.014,-,-,0.028,67.200
'14:31:45.760',-0.028,-,-,0.028,66.400
'14:31:45.768',-0.042,-,-,0.014,66.400
'14:31:45.776',-0.042,-,-,0.028,65.600
'14:31:45.784',-0.056,-,-,0.014,65.600
'14:31:45.792',-0.056,-,-,0.000,64.800
'14:31:45.800',-0.056,-,-,0.028,64.800
'14:31:45.808',-0.042,-,-,0.000,64.000
'14:31:45.816',-0.042,-,-,0.028,64.000
'14:31:45.824',-0.056,-,-,0.028,63.200
'14:31:45.832',-0.056,-,-,0.028,63.200
'14:31:45.840',-0.042,-,-,0.028,62.400
'14:31:45.848',-0.042,-,-,0.014,62.400
'14:31:45.856',-0.042,-,-,0.028,61.600
'14:31:45.864',-0.028,-,-,0.028,61.600
'14:31:45.872',0.000,-,-,0.014,60.800
'14:31:45.880',0.125,-,-,0.127,60.800
'14:31:45.888',0.361,-,-,0.282,60.000
'14:31:45.896',0.500,-,-,0.408,60.000
'14:31:45.904',0.361,-,-,0.169,59.200
'14:31:45.912',0.097,-,-,-0.225,59.200
'14:31:45.920',-0.069,-,-,-0.338,59.200
'14:31:45.928',-0.194,-,-,-0.282,58.400
'14:31:45.936',-0.236,-,-,-0.197,58.400
'14:31:45.944',-0.208,-,-,-0.113,58.400
'14:31:45.952',-0.194,-,-,-0.056,57.600
'14:31:45.960',-0.250,-,-,-0.042,57.600
'14:31:45.968',-0.264,-,-,-0.070,57.600
'14:31:45.976',-0.264,-,-,-0.070,57.600
'14:31:45.984',-0.278,-,-,-0.085,57.600
'14:31:45.992',-0.264,-,-,-0.070,56.800
'14:31:46.000',-0.264,-,-,-0.085,56.800
'14:31:46.008',-0.264,-,-,-0.113,57.600
'14:31:46.016',-0.250,-,-,-0.113,60.000
'14:31:46.024',-0.250,-,-,-0.085,64.000
'14:31:46.032',-0.250,-,-,-0.113,71.200
'14:31:46.040',-0.264,-,-,-0.113,80.000
'14:31:46.048',-0.278,-,-,-0.141,90.400
'14:31:46.056',-0.278,-,-,-0.155,98.400
'14:31:46.064',-0.306,-,-,-0.169,104.000
'14:31:46.072',-0.306,-,-,-0.183,106.400
'14:31:46.080',-0.306,-,-,-0.197,107.200
'14:31:46.088',-0.306,-,-,-0.239,105.600
'14:31:46.096',-0.306,-,-,-0.225,103.200
'14:31:46.104',-0.306,-,-,-0.254,100.800
'14:31:46.112',-0.306,-,-,-0.254,99.200
'14:31:46.120',-0.306,-,-,-0.268,97.600
'14:31:46.128',-0.292,-,-,-0.268,96.800
'14:31:46.136',-0.278,-,-,-0.268,96.000
'14:31:46.144',-0.250,-,-,-0.254,95.200
'14:31:46.152',-0.236,-,-,-0.268,94.400
'14:31:46.160',-0.208,-,-,-0.239,93.600
'14:31:46.168',-0.181,-,-,-0.197,92.000
'14:31:46.176',-0.139,-,-,-0.169,90.400
'14:31:46.184',-0.097,-,-,-0.127,88.800
'14:31:46.192',-0.083,-,-,-0.085,86.400
'14:31:46.200',-0.056,-,-,-0.056,84.000
'14:31:46.208',-0.042,-,-,-0.028,81.600
'14:31:46.216',-0.028,-,-,0.000,79.200
'14:31:46.224',-0.014,-,-,0.000,77.600
'14:31:46.232',0.000,-,-,0.028,76.000
'14:31:46.240',0.000,-,-,0.028,74.400
'14:31:46.248',0.000,-,-,0.042,74.400
'14:31:46.256',0.000,-,-,0.028,74.400
'14:31:46.264',0.000,-,-,0.042,75.200
'14:31:46.272',0.000,-,-,0.056,75.200
'14:31:46.280',-0.014,-,-,0.042,76.000
'14:31:46.288',-0.014,-,-,0.042,75.200
'14:31:46.296',-0.028,-,-,0.042,75.200
'14:31:46.304',-0.028,-,-,0.028,74.400
'14:31:46.312',-0.028,-,-,0.028,74.400
'14:31:46.320',-0.042,-,-,0.014,73.600
'14:31:46.328',-0.042,-,-,0.000,72.800
'14:31:46.336',-0.042,-,-,0.014,72.000
'14:31:46.344',-0.028,-,-,0.000,72.000
'14:31:46.352',-0.028,-,-,0.028,71.200
'14:31:46.360',-0.014,-,-,0.028,71.200
'14:31:46.368',-0.014,-,-,0.028,70.400
'14:31:46.376',0.000,-,-,0.028,69.600
'14:31:46.384',0.000,-,-,0.042,69.600
'14:31:46.392',0.000,-,-,0.042,68.800
'14:31:46.400',0.014,-,-,0.042,68.000
'14:31:46.408',0.014,-,-,0.056,68.000
'14:31:46.416',0.014,-,-,0.042,67.200
'14:31:46.424',0.014,-,-,0.056,66.400
'14:31:46.432',0.014,-,-,0.042,66.400
'14:31:46.440',0.014,-,-,0.056,65.600
'14:31:46.448',0.014,-,-,0.056,65.600
'14:31:46.456',0.000,-,-,0.127,64.800
'14:31:46.464',-0.014,-,-,0.028,64.800
'14:31:46.472',-0.014,-,-,0.042,64.000
'14:31:46.480',-0.028,-,-,0.028,64.000
'14:31:46.488',-0.028,-,-,0.028,64.000
'14:31:46.496',-0.028,-,-,0.028,63.200
'14:31:46.504',-0.028,-,-,0.028,63.200
'14:31:46.512',-0.028,-,-,0.028,63.200
'14:31:46.520',0.056,-,-,0.056,63.200
'14:31:46.528',0.264,-,-,0.268,62.400
'14:31:46.536',0.486,-,-,0.479,62.400
'14:31:46.544',0.514,-,-,0.479,62.400
'14:31:46.552',0.194,-,-,-0.254,62.400
'14:31:46.560',-0.014,-,-,-0.479,61.600
'14:31:46.568',-0.125,-,-,-0.366,61.600
'14:31:46.576',-0.153,-,-,-0.254,60.800
'14:31:46.584',-0.097,-,-,-0.070,60.800
'14:31:46.592',-0.069,-,-,0.000,60.800
'14:31:46.600',-0.056,-,-,0.000,60.000
'14:31:46.608',-0.083,-,-,0.000,60.000
'14:31:46.616',-0.083,-,-,0.000,60.000
'14:31:46.624',-0.083,-,-,0.000,59.200
'14:31:46.632',-0.083,-,-,0.000,59.200
'14:31:46.640',-0.083,-,-,0.000,59.200
'14:31:46.648',-0.097,-,-,-0.014,60.000
'14:31:46.656',-0.097,-,-,-0.028,62.400
'14:31:46.664',-0.125,-,-,-0.028,68.000
'14:31:46.672',-0.139,-,-,-0.056,76.000
'14:31:46.680',-0.153,-,-,-0.070,87.200
'14:31:46.688',-0.167,-,-,-0.113,98.400
'14:31:46.696',-0.181,-,-,-0.127,108.000
'14:31:46.704',-0.181,-,-,-0.141,113.600
'14:31:46.712',-0.181,-,-,-0.141,116.800
'14:31:46.720',-0.181,-,-,-0.169,116.000
'14:31:46.728',-0.167,-,-,-0.183,114.400
