'Elapsed time','I','II','III','AVF','V','MCL1','ABP','PAP'
'34:39:48.944',-,-0.064,-,-,0.072,-,64.320,-
'34:39:48.952',-,-0.032,-,-,0.080,-,66.720,-
'34:39:48.960',-,-0.032,-,-,0.096,-,70.560,-
'34:39:48.968',-,-0.032,-,-,0.088,-,73.920,-
'34:39:48.976',-,-0.032,-,-,0.096,-,76.320,-
'34:39:48.984',-,0.000,-,-,0.088,-,80.160,-
'34:39:48.992',-,0.000,-,-,0.096,-,82.560,-
'34:39:49.000',-,0.000,-,-,0.080,-,83.520,-
'34:39:49.008',-,0.000,-,-,0.088,-,85.920,-
'34:39:49.016',-,0.000,-,-,0.072,-,87.360,-
'34:39:49.024',-,0.032,-,-,0.064,-,87.360,-
'34:39:49.032',-,0.064,-,-,0.048,-,87.360,-
'34:39:49.040',-,0.064,-,-,0.032,-,87.360,-
'34:39:49.048',-,0.096,-,-,0.008,-,87.360,-
'34:39:49.056',-,0.096,-,-,0.000,-,85.920,-
'34:39:49.064',-,0.096,-,-,-0.016,-,84.960,-
'34:39:49.072',-,0.064,-,-,-0.016,-,83.520,-
'34:39:49.080',-,0.064,-,-,-0.032,-,82.560,-
'34:39:49.088',-,0.064,-,-,-0.040,-,80.160,-
'34:39:49.096',-,0.064,-,-,-0.032,-,78.720,-
'34:39:49.104',-,0.032,-,-,-0.040,-,76.320,-
'34:39:49.112',-,0.000,-,-,-0.032,-,73.920,-
'34:39:49.120',-,0.032,-,-,-0.024,-,71.520,-
'34:39:49.128',-,0.000,-,-,-0.032,-,69.120,-
'34:39:49.136',-,0.000,-,-,-0.024,-,66.720,-
'34:39:49.144',-,0.000,-,-,-0.040,-,64.320,-
'34:39:49.152',-,0.000,-,-,-0.040,-,63.360,-
'34:39:49.160',-,0.000,-,-,-0.032,-,61.920,-
'34:39:49.168',-,0.064,-,-,-0.040,-,60.960,-
'34:39:49.176',-,0.064,-,-,-0.040,-,60.960,-
'34:39:49.184',-,0.096,-,-,-0.064,-,60.960,-
'34:39:49.192',-,0.096,-,-,-0.064,-,60.960,-
'34:39:49.200',-,0.136,-,-,-0.096,-,60.960,-
'34:39:49.208',-,0.136,-,-,-0.096,-,60.960,-
'34:39:49.216',-,0.096,-,-,-0.096,-,61.920,-
'34:39:49.224',-,0.064,-,-,-0.064,-,61.920,-
'34:39:49.232',-,0.000,-,-,-0.032,-,63.360,-
'34:39:49.240',-,0.000,-,-,-0.016,-,63.360,-
'34:39:49.248',-,0.000,-,-,-0.016,-,63.360,-
'34:39:49.256',-,0.000,-,-,-0.016,-,63.360,-
'34:39:49.264',-,0.000,-,-,-0.008,-,64.320,-
'34:39:49.272',-,0.000,-,-,-0.016,-,64.320,-
'34:39:49.280',-,0.000,-,-,-0.008,-,64.320,-
'34:39:49.288',-,0.000,-,-,-0.016,-,64.320,-
'34:39:49.296',-,0.000,-,-,-0.016,-,63.360,-
'34:39:49.304',-,0.000,-,-,-0.008,-,63.360,-
'34:39:49.312',-,0.000,-,-,-0.008,-,63.360,-
'34:39:49.320',-,0.000,-,-,-0.016,-,63.360,-
'34:39:49.328',-,0.000,-,-,-0.008,-,63.360,-
'34:39:49.336',-,0.000,-,-,-0.016,-,61.920,-
'34:39:49.344',-,0.000,-,-,-0.016,-,61.920,-
'34:39:49.352',-,0.096,-,-,-0.040,-,61.920,-
'34:39:49.360',-,0.200,-,-,-0.080,-,60.960,-
'34:39:49.368',-,0.136,-,-,-0.072,-,60.960,-
'34:39:49.376',-,0.064,-,-,-0.096,-,60.960,-
'34:39:49.384',-,0.096,-,-,-0.160,-,59.520,-
'34:39:49.392',-,0.064,-,-,-0.144,-,59.520,-
'34:39:49.400',-,0.136,-,-,-0.136,-,59.520,-
'34:39:49.408',-,0.096,-,-,-0.128,-,58.560,-
'34:39:49.416',-,0.000,-,-,-0.136,-,58.560,-
'34:39:49.424',-,-0.168,-,-,-0.080,-,57.120,-
'34:39:49.432',-,-0.304,-,-,-0.064,-,57.120,-
'34:39:49.440',-,-0.448,-,-,0.000,-,57.120,-
'34:39:49.448',-,-0.512,-,-,0.032,-,56.160,-
'34:39:49.456',-,-0.544,-,-,0.080,-,56.160,-
'34:39:49.464',-,-0.376,-,-,0.088,-,56.160,-
'34:39:49.472',-,-0.240,-,-,0.072,-,56.160,-
'34:39:49.480',-,-0.096,-,-,0.048,-,56.160,-
'34:39:49.488',-,-0.064,-,-,0.048,-,54.720,-
'34:39:49.496',-,-0.032,-,-,0.048,-,54.720,-
'34:39:49.504',-,-0.064,-,-,0.048,-,54.720,-
'34:39:49.512',-,-0.032,-,-,0.072,-,54.720,-
'34:39:49.520',-,-0.064,-,-,0.072,-,54.720,-
'34:39:49.528',-,-0.032,-,-,0.072,-,54.720,-
'34:39:49.536',-,-0.032,-,-,0.072,-,56.160,-
'34:39:49.544',-,-0.032,-,-,0.072,-,56.160,-
'34:39:49.552',-,-0.032,-,-,0.072,-,57.120,-
'34:39:49.560',-,-0.032,-,-,0.072,-,59.520,-
'34:39:49.568',-,-0.032,-,-,0.072,-,61.920,-
'34:39:49.576',-,-0.032,-,-,0.072,-,64.320,-
'34:39:49.584',-,-0.032,-,-,0.080,-,68.160,-
'34:39:49.592',-,-0.032,-,-,0.080,-,70.560,-
'34:39:49.600',-,0.000,-,-,0.088,-,73.920,-
'34:39:49.608',-,0.000,-,-,0.088,-,76.320,-
'34:39:49.616',-,0.000,-,-,0.088,-,80.160,-
'34:39:49.624',-,0.000,-,-,0.088,-,82.560,-
'34:39:49.632',-,0.000,-,-,0.080,-,83.520,-
'34:39:49.640',-,0.000,-,-,0.080,-,85.920,-
'34:39:49.648',-,0.032,-,-,0.072,-,85.920,-
'34:39:49.656',-,0.032,-,-,0.064,-,87.360,-
'34:39:49.664',-,0.064,-,-,0.032,-,87.360,-
'34:39:49.672',-,0.064,-,-,0.024,-,87.360,-
'34:39:49.680',-,0.096,-,-,0.008,-,87.360,-
'34:39:49.688',-,0.096,-,-,0.000,-,85.920,-
'34:39:49.696',-,0.136,-,-,-0.016,-,84.960,-
'34:39:49.704',-,0.096,-,-,-0.024,-,83.520,-
'34:39:49.712',-,0.064,-,-,-0.032,-,82.560,-
'34:39:49.720',-,0.096,-,-,-0.040,-,80.160,-
'34:39:49.728',-,0.064,-,-,-0.032,-,78.720,-
'34:39:49.736',-,0.032,-,-,-0.040,-,76.320,-
'34:39:49.744',-,0.032,-,-,-0.040,-,73.920,-
'34:39:49.752',-,0.032,-,-,-0.032,-,71.520,-
'34:39:49.760',-,0.000,-,-,-0.032,-,69.120,-
'34:39:49.768',-,0.000,-,-,-0.032,-,66.720,-
'34:39:49.776',-,0.000,-,-,-0.040,-,64.320,-
'34:39:49.784',-,0.032,-,-,-0.040,-,63.360,-
'34:39:49.792',-,0.064,-,-,-0.032,-,61.920,-
'34:39:49.800',-,0.064,-,-,-0.040,-,61.920,-
'34:39:49.808',-,0.096,-,-,-0.064,-,60.960,-
'34:39:49.816',-,0.136,-,-,-0.072,-,60.960,-
'34:39:49.824',-,0.096,-,-,-0.080,-,60.960,-
'34:39:49.832',-,0.136,-,-,-0.112,-,60.960,-
'34:39:49.840',-,0.136,-,-,-0.112,-,61.920,-
'34:39:49.848',-,0.136,-,-,-0.096,-,61.920,-
'34:39:49.856',-,0.064,-,-,-0.064,-,61.920,-
'34:39:49.864',-,0.032,-,-,-0.032,-,63.360,-
'34:39:49.872',-,0.000,-,-,-0.016,-,63.360,-
'34:39:49.880',-,0.000,-,-,-0.016,-,63.360,-
'34:39:49.888',-,0.000,-,-,-0.016,-,63.360,-
'34:39:49.896',-,0.000,-,-,-0.008,-,64.320,-
'34:39:49.904',-,0.000,-,-,-0.016,-,64.320,-
'34:39:49.912',-,0.000,-,-,-0.008,-,64.320,-
'34:39:49.920',-,0.000,-,-,-0.016,-,64.320,-
'34:39:49.928',-,0.000,-,-,-0.008,-,63.360,-
'34:39:49.936',-,0.000,-,-,-0.016,-,63.360,-
'34:39:49.944',-,0.000,-,-,-0.008,-,63.360,-
'34:39:49.952',-,0.000,-,-,-0.016,-,63.360,-
'34:39:49.960',-,0.000,-,-,0.000,-,63.360,-
'34:39:49.968',-,0.000,-,-,-0.008,-,61.920,-
'34:39:49.976',-,0.000,-,-,-0.016,-,61.920,-
'34:39:49.984',-,0.096,-,-,-0.040,-,61.920,-
'34:39:49.992',-,0.200,-,-,-0.080,-,60.960,-
'34:39:50.000',-,0.168,-,-,-0.064,-,60.960,-
'34:39:50.008',-,0.096,-,-,-0.096,-,60.960,-
'34:39:50.016',-,0.096,-,-,-0.160,-,59.520,-
'34:39:50.024',-,0.096,-,-,-0.144,-,59.520,-
'34:39:50.032',-,0.136,-,-,-0.136,-,59.520,-
'34:39:50.040',-,0.096,-,-,-0.112,-,58.560,-
'34:39:50.048',-,0.000,-,-,-0.112,-,58.560,-
'34:39:50.056',-,-0.136,-,-,-0.080,-,58.560,-
'34:39:50.064',-,-0.304,-,-,-0.040,-,57.120,-
'34:39:50.072',-,-0.448,-,-,0.000,-,57.120,-
'34:39:50.080',-,-0.512,-,-,0.032,-,57.120,-
'34:39:50.088',-,-0.544,-,-,0.088,-,56.160,-
'34:39:50.096',-,-0.376,-,-,0.096,-,56.160,-
'34:39:50.104',-,-0.240,-,-,0.072,-,56.160,-
'34:39:50.112',-,-0.096,-,-,0.064,-,56.160,-
'34:39:50.120',-,-0.064,-,-,0.048,-,56.160,-
'34:39:50.128',-,-0.032,-,-,0.048,-,56.160,-
'34:39:50.136',-,-0.032,-,-,0.064,-,56.160,-
'34:39:50.144',-,-0.064,-,-,0.072,-,56.160,-
'34:39:50.152',-,-0.032,-,-,0.072,-,56.160,-
'34:39:50.160',-,-0.032,-,-,0.072,-,56.160,-
'34:39:50.168',-,-0.032,-,-,0.064,-,56.160,-
'34:39:50.176',-,-0.032,-,-,0.072,-,57.120,-
'34:39:50.184',-,-0.032,-,-,0.072,-,58.560,-
'34:39:50.192',-,-0.032,-,-,0.072,-,59.520,-
'34:39:50.200',-,-0.032,-,-,0.072,-,61.920,-
'34:39:50.208',-,-0.032,-,-,0.072,-,65.760,-
'34:39:50.216',-,-0.032,-,-,0.072,-,68.160,-
'34:39:50.224',-,0.000,-,-,0.080,-,71.520,-
'34:39:50.232',-,-0.032,-,-,0.072,-,73.920,-
'34:39:50.240',-,0.000,-,-,0.088,-,77.760,-
'34:39:50.248',-,0.000,-,-,0.080,-,80.160,-
'34:39:50.256',-,0.000,-,-,0.088,-,82.560,-
'34:39:50.264',-,0.000,-,-,0.072,-,84.960,-
'34:39:50.272',-,0.000,-,-,0.072,-,85.920,-
'34:39:50.280',-,0.032,-,-,0.064,-,87.360,-
'34:39:50.288',-,0.032,-,-,0.048,-,88.320,-
'34:39:50.296',-,0.064,-,-,0.032,-,88.320,-
'34:39:50.304',-,0.064,-,-,0.016,-,88.320,-
'34:39:50.312',-,0.096,-,-,0.000,-,87.360,-
'34:39:50.320',-,0.096,-,-,-0.008,-,87.360,-
'34:39:50.328',-,0.096,-,-,-0.016,-,85.920,-
'34:39:50.336',-,0.136,-,-,-0.032,-,84.960,-
'34:39:50.344',-,0.064,-,-,-0.040,-,83.520,-
'34:39:50.352',-,0.096,-,-,-0.040,-,81.120,-
'34:39:50.360',-,0.064,-,-,-0.040,-,78.720,-
'34:39:50.368',-,0.064,-,-,-0.040,-,76.320,-
'34:39:50.376',-,0.032,-,-,-0.040,-,75.360,-
'34:39:50.384',-,0.032,-,-,-0.040,-,72.960,-
'34:39:50.392',-,0.000,-,-,-0.040,-,70.560,-
'34:39:50.400',-,0.032,-,-,-0.032,-,68.160,-
'34:39:50.408',-,0.000,-,-,-0.032,-,65.760,-
'34:39:50.416',-,0.064,-,-,-0.040,-,64.320,-
'34:39:50.424',-,0.064,-,-,-0.040,-,63.360,-
'34:39:50.432',-,0.136,-,-,-0.040,-,63.360,-
'34:39:50.440',-,0.136,-,-,-0.080,-,61.920,-
'34:39:50.448',-,0.136,-,-,-0.096,-,61.920,-
'34:39:50.456',-,0.136,-,-,-0.112,-,61.920,-
'34:39:50.464',-,0.168,-,-,-0.136,-,63.360,-
'34:39:50.472',-,0.136,-,-,-0.112,-,63.360,-
'34:39:50.480',-,0.096,-,-,-0.096,-,63.360,-
'34:39:50.488',-,0.064,-,-,-0.072,-,64.320,-
'34:39:50.496',-,0.000,-,-,-0.040,-,64.320,-
'34:39:50.504',-,0.000,-,-,-0.016,-,64.320,-
'34:39:50.512',-,0.000,-,-,-0.016,-,64.320,-
'34:39:50.520',-,0.000,-,-,-0.016,-,65.760,-
'34:39:50.528',-,0.000,-,-,-0.016,-,65.760,-
'34:39:50.536',-,0.000,-,-,-0.016,-,64.320,-
'34:39:50.544',-,0.000,-,-,-0.016,-,64.320,-
'34:39:50.552',-,0.000,-,-,-0.016,-,64.320,-
'34:39:50.560',-,0.000,-,-,-0.016,-,64.320,-
'34:39:50.568',-,0.000,-,-,-0.008,-,64.320,-
'34:39:50.576',-,0.000,-,-,-0.008,-,64.320,-
'34:39:50.584',-,0.000,-,-,-0.016,-,64.320,-
'34:39:50.592',-,0.000,-,-,-0.008,-,64.320,-
'34:39:50.600',-,0.000,-,-,-0.016,-,63.360,-
'34:39:50.608',-,0.000,-,-,-0.008,-,63.360,-
'34:39:50.616',-,0.032,-,-,-0.024,-,63.360,-
'34:39:50.624',-,0.168,-,-,-0.072,-,63.360,-
'34:39:50.632',-,0.200,-,-,-0.080,-,61.920,-
'34:39:50.640',-,0.168,-,-,-0.080,-,61.920,-
'34:39:50.648',-,0.136,-,-,-0.144,-,61.920,-
'34:39:50.656',-,0.136,-,-,-0.160,-,60.960,-
'34:39:50.664',-,0.136,-,-,-0.136,-,60.960,-
'34:39:50.672',-,0.136,-,-,-0.136,-,60.960,-
'34:39:50.680',-,0.064,-,-,-0.128,-,59.520,-
'34:39:50.688',-,-0.032,-,-,-0.096,-,59.520,-
'34:39:50.696',-,-0.168,-,-,-0.072,-,58.560,-
'34:39:50.704',-,-0.376,-,-,-0.016,-,58.560,-
'34:39:50.712',-,-0.512,-,-,0.016,-,58.560,-
'34:39:50.720',-,-0.584,-,-,0.072,-,57.120,-
'34:39:50.728',-,-0.448,-,-,0.088,-,57.120,-
'34:39:50.736',-,-0.344,-,-,0.080,-,57.120,-
'34:39:50.744',-,-0.200,-,-,0.064,-,57.120,-
'34:39:50.752',-,-0.096,-,-,0.048,-,57.120,-
'34:39:50.760',-,-0.064,-,-,0.048,-,57.120,-
'34:39:50.768',-,-0.064,-,-,0.048,-,57.120,-
'34:39:50.776',-,-0.064,-,-,0.064,-,57.120,-
'34:39:50.784',-,-0.064,-,-,0.072,-,57.120,-
'34:39:50.792',-,-0.064,-,-,0.072,-,57.120,-
'34:39:50.800',-,-0.064,-,-,0.064,-,57.120,-
'34:39:50.808',-,-0.064,-,-,0.072,-,58.560,-
'34:39:50.816',-,-0.032,-,-,0.048,-,59.520,-
'34:39:50.824',-,-0.064,-,-,0.072,-,60.960,-
'34:39:50.832',-,-0.032,-,-,0.064,-,63.360,-
'34:39:50.840',-,-0.064,-,-,0.072,-,66.720,-
'34:39:50.848',-,-0.064,-,-,0.072,-,69.120,-
'34:39:50.856',-,-0.064,-,-,0.072,-,72.960,-
'34:39:50.864',-,-0.032,-,-,0.080,-,76.320,-
'34:39:50.872',-,-0.064,-,-,0.080,-,78.720,-
'34:39:50.880',-,-0.032,-,-,0.080,-,81.120,-
'34:39:50.888',-,-0.032,-,-,0.088,-,83.520,-
'34:39:50.896',-,0.000,-,-,0.080,-,85.920,-
'34:39:50.904',-,0.000,-,-,0.072,-,87.360,-
'34:39:50.912',-,0.000,-,-,0.080,-,88.320,-
'34:39:50.920',-,0.000,-,-,0.064,-,89.760,-
'34:39:50.928',-,0.032,-,-,0.048,-,89.760,-
'34:39:50.936',-,0.064,-,-,0.032,-,89.760,-
'34:39:50.944',-,0.064,-,-,0.016,-,88.320,-
'34:39:50.952',-,0.096,-,-,0.000,-,88.320,-
'34:39:50.960',-,0.064,-,-,0.000,-,87.360,-
'34:39:50.968',-,0.096,-,-,-0.024,-,85.920,-
'34:39:50.976',-,0.064,-,-,-0.016,-,84.960,-
'34:39:50.984',-,0.096,-,-,-0.032,-,82.560,-
'34:39:50.992',-,0.064,-,-,-0.032,-,81.120,-
'34:39:51.000',-,0.064,-,-,-0.040,-,78.720,-
'34:39:51.008',-,0.032,-,-,-0.032,-,76.320,-
'34:39:51.016',-,0.064,-,-,-0.032,-,73.920,-
'34:39:51.024',-,0.064,-,-,-0.024,-,71.520,-
'34:39:51.032',-,0.096,-,-,-0.040,-,69.120,-
'34:39:51.040',-,0.136,-,-,-0.024,-,66.720,-
'34:39:51.048',-,0.168,-,-,-0.080,-,65.760,-
'34:39:51.056',-,0.200,-,-,-0.096,-,64.320,-
'34:39:51.064',-,0.200,-,-,-0.112,-,63.360,-
'34:39:51.072',-,0.168,-,-,-0.112,-,63.360,-
'34:39:51.080',-,0.168,-,-,-0.096,-,63.360,-
'34:39:51.088',-,0.136,-,-,-0.080,-,63.360,-
'34:39:51.096',-,0.064,-,-,-0.072,-,63.360,-
'34:39:51.104',-,0.000,-,-,-0.024,-,63.360,-
'34:39:51.112',-,-0.032,-,-,-0.016,-,64.320,-
'34:39:51.120',-,-0.032,-,-,-0.008,-,64.320,-
'34:39:51.128',-,-0.064,-,-,-0.008,-,64.320,-
'34:39:51.136',-,-0.032,-,-,-0.008,-,64.320,-
'34:39:51.144',-,-0.064,-,-,-0.008,-,65.760,-
'34:39:51.152',-,-0.032,-,-,-0.008,-,65.760,-
'34:39:51.160',-,-0.064,-,-,0.000,-,65.760,-
'34:39:51.168',-,-0.032,-,-,-0.008,-,65.760,-
'34:39:51.176',-,-0.064,-,-,0.000,-,64.320,-
'34:39:51.184',-,-0.032,-,-,-0.008,-,64.320,-
'34:39:51.192',-,-0.064,-,-,0.000,-,64.320,-
'34:39:51.200',-,-0.032,-,-,-0.008,-,64.320,-
'34:39:51.208',-,-0.064,-,-,0.000,-,64.320,-
'34:39:51.216',-,-0.032,-,-,0.000,-,64.320,-
'34:39:51.224',-,-0.064,-,-,0.000,-,63.360,-
'34:39:51.232',-,-0.064,-,-,-0.016,-,63.360,-
'34:39:51.240',-,0.000,-,-,-0.040,-,63.360,-
'34:39:51.248',-,0.136,-,-,-0.064,-,61.920,-
'34:39:51.256',-,0.200,-,-,-0.008,-,61.920,-
'34:39:51.264',-,0.272,-,-,0.000,-,61.920,-
'34:39:51.272',-,0.376,-,-,-0.040,-,60.960,-
'34:39:51.280',-,0.304,-,-,0.000,-,60.960,-
'34:39:51.288',-,0.064,-,-,0.064,-,59.520,-
'34:39:51.296',-,-0.136,-,-,0.112,-,59.520,-
'34:39:51.304',-,-0.200,-,-,0.088,-,58.560,-
'34:39:51.312',-,-0.168,-,-,0.064,-,58.560,-
'34:39:51.320',-,-0.168,-,-,0.048,-,58.560,-
'34:39:51.328',-,-0.168,-,-,0.032,-,57.120,-
'34:39:51.336',-,-0.168,-,-,0.032,-,57.120,-
'34:39:51.344',-,-0.168,-,-,0.032,-,57.120,-
'34:39:51.352',-,-0.168,-,-,0.032,-,56.160,-
'34:39:51.360',-,-0.168,-,-,0.032,-,56.160,-
'34:39:51.368',-,-0.136,-,-,0.032,-,56.160,-
'34:39:51.376',-,-0.168,-,-,0.032,-,56.160,-
'34:39:51.384',-,-0.136,-,-,0.024,-,56.160,-
'34:39:51.392',-,-0.168,-,-,0.032,-,56.160,-
'34:39:51.400',-,-0.136,-,-,0.024,-,57.120,-
'34:39:51.408',-,-0.136,-,-,0.032,-,58.560,-
'34:39:51.416',-,-0.136,-,-,0.024,-,60.960,-
'34:39:51.424',-,-0.136,-,-,0.032,-,63.360,-
'34:39:51.432',-,-0.136,-,-,0.024,-,66.720,-
'34:39:51.440',-,-0.136,-,-,0.024,-,70.560,-
'34:39:51.448',-,-0.136,-,-,0.024,-,73.920,-
'34:39:51.456',-,-0.168,-,-,0.032,-,77.760,-
'34:39:51.464',-,-0.136,-,-,0.016,-,81.120,-
'34:39:51.472',-,-0.168,-,-,0.016,-,83.520,-
'34:39:51.480',-,-0.168,-,-,0.016,-,85.920,-
'34:39:51.488',-,-0.136,-,-,0.016,-,88.320,-
'34:39:51.496',-,-0.168,-,-,0.008,-,89.760,-
'34:39:51.504',-,-0.136,-,-,0.000,-,89.760,-
'34:39:51.512',-,-0.096,-,-,-0.008,-,89.760,-
'34:39:51.520',-,-0.096,-,-,-0.008,-,89.760,-
'34:39:51.528',-,-0.064,-,-,-0.016,-,89.760,-
'34:39:51.536',-,-0.064,-,-,-0.016,-,88.320,-
'34:39:51.544',-,-0.032,-,-,-0.016,-,87.360,-
'34:39:51.552',-,0.000,-,-,-0.024,-,85.920,-
'34:39:51.560',-,0.000,-,-,-0.016,-,83.520,-
'34:39:51.568',-,0.000,-,-,-0.024,-,82.560,-
'34:39:51.576',-,0.000,-,-,-0.016,-,80.160,-
'34:39:51.584',-,0.000,-,-,-0.016,-,77.760,-
'34:39:51.592',-,0.000,-,-,-0.016,-,75.360,-
'34:39:51.600',-,0.000,-,-,-0.016,-,72.960,-
'34:39:51.608',-,0.000,-,-,-0.008,-,70.560,-
'34:39:51.616',-,0.000,-,-,-0.016,-,68.160,-
'34:39:51.624',-,0.000,-,-,-0.008,-,65.760,-
'34:39:51.632',-,0.000,-,-,-0.016,-,64.320,-
'34:39:51.640',-,0.000,-,-,-0.008,-,63.360,-
'34:39:51.648',-,0.000,-,-,-0.008,-,61.920,-
'34:39:51.656',-,0.032,-,-,0.000,-,61.920,-
'34:39:51.664',-,0.064,-,-,-0.008,-,61.920,-
'34:39:51.672',-,0.096,-,-,-0.016,-,61.920,-
'34:39:51.680',-,0.136,-,-,-0.064,-,61.920,-
'34:39:51.688',-,0.168,-,-,-0.080,-,63.360,-
'34:39:51.696',-,0.200,-,-,-0.112,-,63.360,-
'34:39:51.704',-,0.200,-,-,-0.096,-,63.360,-
'34:39:51.712',-,0.168,-,-,-0.096,-,64.320,-
'34:39:51.720',-,0.136,-,-,-0.072,-,64.320,-
'34:39:51.728',-,0.064,-,-,-0.040,-,64.320,-
'34:39:51.736',-,0.000,-,-,-0.016,-,64.320,-
'34:39:51.744',-,0.000,-,-,0.000,-,64.320,-
'34:39:51.752',-,-0.032,-,-,0.008,-,64.320,-
'34:39:51.760',-,-0.032,-,-,0.008,-,64.320,-
'34:39:51.768',-,-0.032,-,-,0.000,-,63.360,-
'34:39:51.776',-,-0.032,-,-,0.016,-,63.360,-
'34:39:51.784',-,-0.032,-,-,0.008,-,63.360,-
'34:39:51.792',-,-0.032,-,-,0.016,-,63.360,-
'34:39:51.800',-,-0.032,-,-,0.008,-,63.360,-
'34:39:51.808',-,-0.032,-,-,0.016,-,63.360,-
'34:39:51.816',-,-0.032,-,-,0.016,-,61.920,-
'34:39:51.824',-,-0.032,-,-,0.016,-,61.920,-
'34:39:51.832',-,-0.032,-,-,0.008,-,61.920,-
'34:39:51.840',-,-0.032,-,-,0.016,-,61.920,-
'34:39:51.848',-,-0.032,-,-,0.016,-,60.960,-
'34:39:51.856',-,-0.032,-,-,0.016,-,60.960,-
'34:39:51.864',-,0.000,-,-,0.008,-,60.960,-
'34:39:51.872',-,0.000,-,-,0.000,-,59.520,-
'34:39:51.880',-,0.136,-,-,-0.040,-,59.520,-
'34:39:51.888',-,0.168,-,-,-0.064,-,59.520,-
'34:39:51.896',-,0.096,-,-,-0.040,-,58.560,-
'34:39:51.904',-,0.064,-,-,-0.112,-,58.560,-
'34:39:51.912',-,0.064,-,-,-0.144,-,58.560,-
'34:39:51.920',-,0.096,-,-,-0.112,-,57.120,-
'34:39:51.928',-,0.096,-,-,-0.112,-,57.120,-
'34:39:51.936',-,0.000,-,-,-0.096,-,57.120,-
'34:39:51.944',-,-0.096,-,-,-0.080,-,56.160,-
'34:39:51.952',-,-0.240,-,-,-0.040,-,56.160,-
'34:39:51.960',-,-0.448,-,-,-0.008,-,56.160,-
'34:39:51.968',-,-0.544,-,-,0.032,-,56.160,-
'34:39:51.976',-,-0.584,-,-,0.080,-,54.720,-
'34:39:51.984',-,-0.448,-,-,0.112,-,54.720,-
'34:39:51.992',-,-0.344,-,-,0.080,-,54.720,-
'34:39:52.000',-,-0.168,-,-,0.072,-,54.720,-
'34:39:52.008',-,-0.096,-,-,0.072,-,54.720,-
'34:39:52.016',-,-0.064,-,-,0.064,-,54.720,-
'34:39:52.024',-,-0.064,-,-,0.072,-,54.720,-
'34:39:52.032',-,-0.064,-,-,0.080,-,54.720,-
'34:39:52.040',-,-0.064,-,-,0.088,-,54.720,-
