'Elapsed time','I','II','III','AVF','V','MCL1','ABP','PAP','CVP'
'37:13:35.520',-,0.000,-,-,-,-,69.600,27.120,45.000
'37:13:35.528',-,0.000,-,-,-,-,69.600,26.760,45.000
'37:13:35.536',-,0.000,-,-,-,-,68.400,26.760,45.000
'37:13:35.544',-,0.000,-,-,-,-,68.400,26.280,45.000
'37:13:35.552',-,0.000,-,-,-,-,68.400,26.280,45.000
'37:13:35.560',-,0.000,-,-,-,-,67.200,25.920,45.000
'37:13:35.568',-,0.000,-,-,-,-,67.200,25.920,45.000
'37:13:35.576',-,-0.008,-,-,-,-,67.200,25.920,45.000
'37:13:35.584',-,-0.024,-,-,-,-,66.000,25.920,45.000
'37:13:35.592',-,-0.024,-,-,-,-,66.000,25.560,45.000
'37:13:35.600',-,0.008,-,-,-,-,64.800,25.560,45.000
'37:13:35.608',-,0.024,-,-,-,-,64.800,25.560,45.000
'37:13:35.616',-,0.000,-,-,-,-,64.800,25.080,45.000
'37:13:35.624',-,0.000,-,-,-,-,63.600,25.080,45.000
'37:13:35.632',-,0.008,-,-,-,-,63.600,24.720,45.000
'37:13:35.640',-,0.024,-,-,-,-,63.600,24.720,45.000
'37:13:35.648',-,0.024,-,-,-,-,62.400,24.720,45.000
'37:13:35.656',-,0.040,-,-,-,-,62.400,24.720,45.000
'37:13:35.664',-,0.040,-,-,-,-,62.400,24.360,45.000
'37:13:35.672',-,0.024,-,-,-,-,62.400,24.360,45.000
'37:13:35.680',-,0.008,-,-,-,-,61.200,24.360,45.000
'37:13:35.688',-,0.000,-,-,-,-,61.200,23.880,45.000
'37:13:35.696',-,-0.008,-,-,-,-,61.200,23.880,45.000
'37:13:35.704',-,-0.040,-,-,-,-,61.200,23.880,45.000
'37:13:35.712',-,-0.056,-,-,-,-,60.000,23.880,45.000
'37:13:35.720',-,-0.064,-,-,-,-,60.000,23.880,45.000
'37:13:35.728',-,-0.064,-,-,-,-,60.000,23.880,45.000
'37:13:35.736',-,-0.064,-,-,-,-,60.000,23.520,45.000
'37:13:35.744',-,-0.056,-,-,-,-,60.000,23.160,45.000
'37:13:35.752',-,-0.064,-,-,-,-,60.000,22.320,45.000
'37:13:35.760',-,-0.080,-,-,-,-,60.000,21.960,45.000
'37:13:35.768',-,-0.112,-,-,-,-,60.000,21.960,45.000
'37:13:35.776',-,-0.136,-,-,-,-,60.000,21.960,45.000
'37:13:35.784',-,-0.184,-,-,-,-,58.800,21.960,45.000
'37:13:35.792',-,-0.208,-,-,-,-,58.800,22.320,45.000
'37:13:35.800',-,-0.224,-,-,-,-,58.800,22.680,45.000
'37:13:35.808',-,-0.128,-,-,-,-,58.800,23.880,45.000
'37:13:35.816',-,-0.024,-,-,-,-,58.800,25.920,45.000
'37:13:35.824',-,0.064,-,-,-,-,58.800,28.680,45.000
'37:13:35.832',-,0.128,-,-,-,-,57.600,31.080,45.000
'37:13:35.840',-,0.128,-,-,-,-,57.600,31.560,45.000
'37:13:35.848',-,0.040,-,-,-,-,57.600,29.160,45.000
'37:13:35.856',-,-0.008,-,-,-,-,57.600,24.720,45.000
'37:13:35.864',-,-0.024,-,-,-,-,57.600,19.920,45.000
'37:13:35.872',-,0.000,-,-,-,-,56.400,17.520,45.000
'37:13:35.880',-,0.024,-,-,-,-,56.400,17.880,45.000
'37:13:35.888',-,0.040,-,-,-,-,56.400,20.760,45.000
'37:13:35.896',-,0.040,-,-,-,-,56.400,25.560,45.000
'37:13:35.904',-,0.024,-,-,-,-,55.200,31.080,45.000
'37:13:35.912',-,0.024,-,-,-,-,55.200,36.360,45.000
'37:13:35.920',-,0.008,-,-,-,-,55.200,40.680,45.000
'37:13:35.928',-,0.008,-,-,-,-,55.200,43.560,45.000
'37:13:35.936',-,0.008,-,-,-,-,55.200,44.760,45.000
'37:13:35.944',-,0.008,-,-,-,-,55.200,45.120,45.000
'37:13:35.952',-,0.008,-,-,-,-,55.200,45.480,45.000
'37:13:35.960',-,0.008,-,-,-,-,55.200,46.320,45.000
'37:13:35.968',-,0.008,-,-,-,-,55.200,47.160,45.000
'37:13:35.976',-,0.008,-,-,-,-,55.200,47.880,45.000
'37:13:35.984',-,0.024,-,-,-,-,55.200,48.360,45.000
'37:13:35.992',-,0.024,-,-,-,-,56.400,47.880,45.000
'37:13:36.000',-,0.024,-,-,-,-,60.000,47.520,45.000
'37:13:36.008',-,0.024,-,-,-,-,67.200,46.680,45.000
'37:13:36.016',-,0.024,-,-,-,-,78.000,46.320,45.000
'37:13:36.024',-,0.024,-,-,-,-,90.000,45.480,45.000
'37:13:36.032',-,0.040,-,-,-,-,100.800,45.120,45.000
'37:13:36.040',-,0.040,-,-,-,-,110.400,44.760,45.000
'37:13:36.048',-,0.040,-,-,-,-,116.400,43.920,45.000
'37:13:36.056',-,0.040,-,-,-,-,121.200,43.080,45.000
'37:13:36.064',-,0.040,-,-,-,-,122.400,42.720,45.000
'37:13:36.072',-,0.040,-,-,-,-,123.600,42.360,45.000
'37:13:36.080',-,0.040,-,-,-,-,122.400,41.880,45.000
'37:13:36.088',-,0.040,-,-,-,-,122.400,41.520,45.000
'37:13:36.096',-,0.040,-,-,-,-,121.200,41.520,45.000
'37:13:36.104',-,0.040,-,-,-,-,120.000,41.160,45.000
'37:13:36.112',-,0.040,-,-,-,-,118.800,40.680,45.000
'37:13:36.120',-,0.040,-,-,-,-,116.400,40.320,45.000
'37:13:36.128',-,0.040,-,-,-,-,115.200,39.480,45.000
'37:13:36.136',-,0.024,-,-,-,-,114.000,38.280,45.000
'37:13:36.144',-,0.024,-,-,-,-,112.800,37.560,45.000
'37:13:36.152',-,0.024,-,-,-,-,111.600,37.080,45.000
'37:13:36.160',-,0.008,-,-,-,-,110.400,37.080,45.000
'37:13:36.168',-,0.008,-,-,-,-,108.000,37.080,45.000
'37:13:36.176',-,0.000,-,-,-,-,106.800,37.080,45.000
'37:13:36.184',-,0.000,-,-,-,-,104.400,36.720,45.000
'37:13:36.192',-,0.000,-,-,-,-,102.000,35.880,45.000
'37:13:36.200',-,0.000,-,-,-,-,98.400,35.160,45.000
'37:13:36.208',-,0.000,-,-,-,-,94.800,34.680,45.000
'37:13:36.216',-,0.000,-,-,-,-,91.200,34.320,45.000
'37:13:36.224',-,0.000,-,-,-,-,87.600,34.320,45.000
'37:13:36.232',-,0.008,-,-,-,-,84.000,34.320,45.000
'37:13:36.240',-,0.008,-,-,-,-,79.200,34.680,45.000
'37:13:36.248',-,0.008,-,-,-,-,76.800,34.680,45.000
'37:13:36.256',-,0.008,-,-,-,-,76.800,34.680,45.000
'37:13:36.264',-,0.008,-,-,-,-,76.800,34.320,45.000
'37:13:36.272',-,0.024,-,-,-,-,79.200,34.320,45.000
'37:13:36.280',-,0.024,-,-,-,-,80.400,33.960,45.000
'37:13:36.288',-,0.008,-,-,-,-,80.400,33.960,45.000
'37:13:36.296',-,0.008,-,-,-,-,81.600,33.960,45.000
'37:13:36.304',-,0.008,-,-,-,-,81.600,33.480,45.000
'37:13:36.312',-,0.008,-,-,-,-,81.600,33.120,45.000
'37:13:36.320',-,0.000,-,-,-,-,81.600,32.760,45.000
'37:13:36.328',-,0.000,-,-,-,-,81.600,31.920,45.000
'37:13:36.336',-,0.000,-,-,-,-,81.600,31.080,45.000
'37:13:36.344',-,0.000,-,-,-,-,80.400,30.720,45.000
'37:13:36.352',-,0.000,-,-,-,-,80.400,30.360,45.000
'37:13:36.360',-,0.000,-,-,-,-,80.400,29.880,45.000
'37:13:36.368',-,0.000,-,-,-,-,79.200,29.880,45.000
'37:13:36.376',-,0.000,-,-,-,-,79.200,29.880,45.000
'37:13:36.384',-,0.000,-,-,-,-,78.000,29.880,45.000
'37:13:36.392',-,0.000,-,-,-,-,78.000,30.360,45.000
'37:13:36.400',-,0.000,-,-,-,-,78.000,30.360,45.000
'37:13:36.408',-,-0.008,-,-,-,-,76.800,30.360,45.000
'37:13:36.416',-,-0.024,-,-,-,-,76.800,30.360,45.000
'37:13:36.424',-,-0.024,-,-,-,-,75.600,30.360,45.000
'37:13:36.432',-,0.024,-,-,-,-,75.600,30.360,45.000
'37:13:36.440',-,0.152,-,-,-,-,75.600,29.880,45.000
'37:13:36.448',-,0.328,-,-,-,-,74.400,29.520,45.000
'37:13:36.456',-,0.424,-,-,-,-,74.400,29.160,45.000
'37:13:36.464',-,0.440,-,-,-,-,73.200,28.320,45.000
'37:13:36.472',-,0.352,-,-,-,-,73.200,27.960,45.000
'37:13:36.480',-,0.296,-,-,-,-,72.000,27.480,45.000
'37:13:36.488',-,0.224,-,-,-,-,72.000,27.120,45.000
'37:13:36.496',-,0.152,-,-,-,-,72.000,27.120,45.000
'37:13:36.504',-,0.128,-,-,-,-,70.800,27.480,45.000
'37:13:36.512',-,0.064,-,-,-,-,70.800,27.960,45.000
'37:13:36.520',-,-0.024,-,-,-,-,69.600,28.680,45.000
'37:13:36.528',-,-0.064,-,-,-,-,69.600,29.520,45.000
'37:13:36.536',-,-0.064,-,-,-,-,69.600,30.720,45.000
'37:13:36.544',-,-0.064,-,-,-,-,68.400,32.280,45.000
'37:13:36.552',-,-0.080,-,-,-,-,68.400,33.960,45.000
'37:13:36.560',-,-0.064,-,-,-,-,68.400,34.320,45.000
'37:13:36.568',-,-0.064,-,-,-,-,67.200,33.120,45.000
'37:13:36.576',-,-0.064,-,-,-,-,67.200,30.720,45.000
'37:13:36.584',-,-0.064,-,-,-,-,67.200,27.960,45.000
'37:13:36.592',-,-0.080,-,-,-,-,66.000,26.760,45.000
'37:13:36.600',-,-0.080,-,-,-,-,66.000,27.120,45.000
'37:13:36.608',-,-0.080,-,-,-,-,67.200,29.160,45.000
'37:13:36.616',-,-0.080,-,-,-,-,69.600,32.280,45.000
'37:13:36.624',-,-0.080,-,-,-,-,74.400,35.880,45.000
'37:13:36.632',-,-0.080,-,-,-,-,81.600,39.480,45.000
'37:13:36.640',-,-0.080,-,-,-,-,90.000,42.360,45.000
'37:13:36.648',-,-0.064,-,-,-,-,96.000,44.280,45.000
'37:13:36.656',-,-0.056,-,-,-,-,102.000,44.760,45.000
'37:13:36.664',-,-0.040,-,-,-,-,105.600,44.280,45.000
'37:13:36.672',-,-0.008,-,-,-,-,109.200,43.080,45.000
'37:13:36.680',-,-0.008,-,-,-,-,110.400,41.520,45.000
'37:13:36.688',-,-0.024,-,-,-,-,111.600,39.960,45.000
'37:13:36.696',-,-0.056,-,-,-,-,112.800,39.120,45.000
'37:13:36.704',-,-0.096,-,-,-,-,111.600,39.120,45.000
'37:13:36.712',-,-0.136,-,-,-,-,111.600,39.480,45.000
'37:13:36.720',-,-0.168,-,-,-,-,110.400,40.320,45.000
'37:13:36.728',-,-0.200,-,-,-,-,108.000,41.160,45.000
'37:13:36.736',-,-0.208,-,-,-,-,106.800,41.520,45.000
'37:13:36.744',-,-0.224,-,-,-,-,105.600,41.520,45.000
'37:13:36.752',-,-0.208,-,-,-,-,104.400,40.680,45.000
'37:13:36.760',-,-0.184,-,-,-,-,102.000,39.480,45.000
'37:13:36.768',-,-0.152,-,-,-,-,99.600,38.280,45.000
'37:13:36.776',-,-0.128,-,-,-,-,96.000,36.720,45.000
'37:13:36.784',-,-0.112,-,-,-,-,92.400,35.520,45.000
'37:13:36.792',-,-0.080,-,-,-,-,88.800,34.680,45.000
'37:13:36.800',-,-0.064,-,-,-,-,84.000,34.320,45.000
'37:13:36.808',-,-0.040,-,-,-,-,79.200,33.960,45.000
'37:13:36.816',-,-0.024,-,-,-,-,75.600,33.960,45.000
'37:13:36.824',-,-0.008,-,-,-,-,72.000,34.320,45.000
'37:13:36.832',-,0.000,-,-,-,-,70.800,35.160,45.000
'37:13:36.840',-,0.000,-,-,-,-,72.000,35.880,45.000
'37:13:36.848',-,0.000,-,-,-,-,73.200,36.360,45.000
'37:13:36.856',-,0.000,-,-,-,-,74.400,36.720,45.000
'37:13:36.864',-,0.000,-,-,-,-,74.400,36.720,45.000
'37:13:36.872',-,0.000,-,-,-,-,74.400,35.880,45.000
'37:13:36.880',-,0.000,-,-,-,-,75.600,34.680,45.000
'37:13:36.888',-,0.000,-,-,-,-,75.600,33.480,45.000
'37:13:36.896',-,0.000,-,-,-,-,75.600,32.760,45.000
'37:13:36.904',-,0.000,-,-,-,-,75.600,32.280,45.000
'37:13:36.912',-,0.000,-,-,-,-,76.800,32.280,45.000
'37:13:36.920',-,0.000,-,-,-,-,76.800,33.120,45.000
'37:13:36.928',-,0.000,-,-,-,-,75.600,33.480,45.000
'37:13:36.936',-,0.000,-,-,-,-,75.600,34.320,45.000
'37:13:36.944',-,0.000,-,-,-,-,75.600,34.680,45.000
'37:13:36.952',-,0.000,-,-,-,-,74.400,34.680,45.000
'37:13:36.960',-,0.000,-,-,-,-,74.400,34.320,45.000
'37:13:36.968',-,0.000,-,-,-,-,73.200,33.960,45.000
'37:13:36.976',-,0.000,-,-,-,-,73.200,33.120,45.000
'37:13:36.984',-,0.000,-,-,-,-,72.000,32.280,45.000
'37:13:36.992',-,0.000,-,-,-,-,72.000,31.560,45.000
'37:13:37.000',-,0.000,-,-,-,-,70.800,31.080,45.000
'37:13:37.008',-,0.000,-,-,-,-,70.800,30.360,45.000
'37:13:37.016',-,0.000,-,-,-,-,70.800,29.880,45.000
'37:13:37.024',-,0.000,-,-,-,-,70.800,29.520,45.000
'37:13:37.032',-,0.000,-,-,-,-,69.600,29.160,45.000
'37:13:37.040',-,0.000,-,-,-,-,69.600,29.160,45.000
'37:13:37.048',-,0.008,-,-,-,-,69.600,28.680,45.000
'37:13:37.056',-,0.008,-,-,-,-,69.600,28.680,45.000
'37:13:37.064',-,0.008,-,-,-,-,68.400,28.680,45.000
'37:13:37.072',-,0.008,-,-,-,-,68.400,28.680,45.000
'37:13:37.080',-,0.008,-,-,-,-,68.400,28.680,45.000
'37:13:37.088',-,0.008,-,-,-,-,67.200,28.680,45.000
'37:13:37.096',-,0.008,-,-,-,-,67.200,28.320,45.000
'37:13:37.104',-,0.008,-,-,-,-,67.200,28.320,45.000
'37:13:37.112',-,0.000,-,-,-,-,67.200,27.960,45.000
'37:13:37.120',-,0.008,-,-,-,-,66.000,27.480,45.000
'37:13:37.128',-,0.008,-,-,-,-,66.000,27.120,45.000
'37:13:37.136',-,0.000,-,-,-,-,64.800,27.120,45.000
'37:13:37.144',-,0.000,-,-,-,-,64.800,26.760,45.000
'37:13:37.152',-,0.008,-,-,-,-,64.800,26.760,45.000
'37:13:37.160',-,0.008,-,-,-,-,64.800,26.760,45.000
'37:13:37.168',-,0.000,-,-,-,-,63.600,26.760,45.000
'37:13:37.176',-,0.000,-,-,-,-,63.600,26.760,45.000
'37:13:37.184',-,0.000,-,-,-,-,63.600,26.760,45.000
'37:13:37.192',-,0.000,-,-,-,-,62.400,26.280,45.000
'37:13:37.200',-,0.000,-,-,-,-,62.400,26.280,45.000
'37:13:37.208',-,0.000,-,-,-,-,62.400,25.920,45.000
'37:13:37.216',-,0.008,-,-,-,-,61.200,25.920,45.000
'37:13:37.224',-,0.000,-,-,-,-,61.200,25.920,45.000
'37:13:37.232',-,0.000,-,-,-,-,61.200,25.560,45.000
'37:13:37.240',-,0.000,-,-,-,-,61.200,25.560,45.000
'37:13:37.248',-,0.000,-,-,-,-,60.000,25.080,45.000
'37:13:37.256',-,0.000,-,-,-,-,60.000,25.080,45.000
'37:13:37.264',-,0.000,-,-,-,-,60.000,24.720,45.000
'37:13:37.272',-,0.008,-,-,-,-,58.800,24.720,45.000
'37:13:37.280',-,0.008,-,-,-,-,58.800,24.360,45.000
'37:13:37.288',-,0.008,-,-,-,-,58.800,24.360,45.000
'37:13:37.296',-,0.008,-,-,-,-,58.800,24.360,45.000
'37:13:37.304',-,0.008,-,-,-,-,58.800,24.360,45.000
'37:13:37.312',-,0.008,-,-,-,-,57.600,24.360,45.000
'37:13:37.320',-,0.008,-,-,-,-,57.600,24.360,45.000
'37:13:37.328',-,0.008,-,-,-,-,57.600,23.880,45.000
'37:13:37.336',-,0.008,-,-,-,-,57.600,23.880,45.000
'37:13:37.344',-,0.008,-,-,-,-,57.600,23.880,45.000
'37:13:37.352',-,-0.024,-,-,-,-,57.600,23.880,45.000
'37:13:37.360',-,0.008,-,-,-,-,57.600,23.520,45.000
'37:13:37.368',-,0.056,-,-,-,-,56.400,23.520,45.000
'37:13:37.376',-,0.024,-,-,-,-,56.400,23.520,45.000
'37:13:37.384',-,0.024,-,-,-,-,56.400,23.520,45.000
'37:13:37.392',-,0.040,-,-,-,-,56.400,23.520,45.000
'37:13:37.400',-,0.056,-,-,-,-,56.400,23.160,45.000
'37:13:37.408',-,0.064,-,-,-,-,56.400,23.160,45.000
'37:13:37.416',-,0.064,-,-,-,-,55.200,23.160,45.000
'37:13:37.424',-,0.080,-,-,-,-,55.200,23.160,45.000
'37:13:37.432',-,0.080,-,-,-,-,55.200,23.160,45.000
'37:13:37.440',-,0.064,-,-,-,-,55.200,23.160,45.000
'37:13:37.448',-,0.056,-,-,-,-,55.200,23.160,45.000
'37:13:37.456',-,0.024,-,-,-,-,55.200,22.680,45.000
'37:13:37.464',-,0.008,-,-,-,-,55.200,22.680,45.000
'37:13:37.472',-,0.000,-,-,-,-,55.200,22.320,45.000
'37:13:37.480',-,-0.024,-,-,-,-,54.000,22.320,45.000
'37:13:37.488',-,-0.040,-,-,-,-,54.000,22.320,45.000
'37:13:37.496',-,-0.056,-,-,-,-,54.000,22.320,45.000
'37:13:37.504',-,-0.040,-,-,-,-,54.000,22.320,45.000
'37:13:37.512',-,-0.056,-,-,-,-,54.000,21.960,45.000
'37:13:37.520',-,-0.064,-,-,-,-,54.000,21.480,45.000
'37:13:37.528',-,-0.080,-,-,-,-,54.000,21.120,45.000
'37:13:37.536',-,-0.096,-,-,-,-,54.000,21.120,45.000
'37:13:37.544',-,-0.136,-,-,-,-,54.000,21.120,45.000
'37:13:37.552',-,-0.200,-,-,-,-,54.000,21.120,45.000
'37:13:37.560',-,-0.208,-,-,-,-,54.000,21.480,45.000
'37:13:37.568',-,-0.168,-,-,-,-,52.800,21.960,45.000
'37:13:37.576',-,-0.064,-,-,-,-,52.800,23.160,45.000
'37:13:37.584',-,0.024,-,-,-,-,52.800,25.080,45.000
'37:13:37.592',-,0.128,-,-,-,-,52.800,27.960,45.000
'37:13:37.600',-,0.152,-,-,-,-,52.800,29.880,45.000
'37:13:37.608',-,0.096,-,-,-,-,52.800,30.360,45.000
'37:13:37.616',-,0.024,-,-,-,-,51.600,27.480,45.000
'37:13:37.624',-,0.000,-,-,-,-,51.600,23.160,45.000
'37:13:37.632',-,-0.008,-,-,-,-,51.600,19.080,45.000
'37:13:37.640',-,0.024,-,-,-,-,51.600,17.880,45.000
'37:13:37.648',-,0.056,-,-,-,-,51.600,19.080,45.000
'37:13:37.656',-,0.056,-,-,-,-,51.600,23.160,45.000
'37:13:37.664',-,0.056,-,-,-,-,50.400,28.320,45.000
'37:13:37.672',-,0.056,-,-,-,-,50.400,33.960,45.000
'37:13:37.680',-,0.040,-,-,-,-,50.400,38.280,45.000
'37:13:37.688',-,0.024,-,-,-,-,50.400,41.880,45.000
'37:13:37.696',-,0.024,-,-,-,-,50.400,43.920,45.000
'37:13:37.704',-,0.024,-,-,-,-,50.400,45.120,45.000
'37:13:37.712',-,0.024,-,-,-,-,50.400,45.480,45.000
'37:13:37.720',-,0.024,-,-,-,-,50.400,46.320,45.000
'37:13:37.728',-,0.024,-,-,-,-,50.400,46.680,45.000
'37:13:37.736',-,0.024,-,-,-,-,50.400,47.160,45.000
'37:13:37.744',-,0.024,-,-,-,-,51.600,47.520,45.000
'37:13:37.752',-,0.024,-,-,-,-,54.000,47.160,45.000
'37:13:37.760',-,0.040,-,-,-,-,61.200,46.320,45.000
'37:13:37.768',-,0.024,-,-,-,-,72.000,45.960,45.000
'37:13:37.776',-,0.040,-,-,-,-,86.400,45.120,45.000
'37:13:37.784',-,0.040,-,-,-,-,99.600,44.760,45.000
'37:13:37.792',-,0.040,-,-,-,-,110.400,44.280,45.000
'37:13:37.800',-,0.056,-,-,-,-,118.800,43.920,45.000
'37:13:37.808',-,0.056,-,-,-,-,123.600,43.560,45.000
'37:13:37.816',-,0.056,-,-,-,-,126.000,42.720,45.000
'37:13:37.824',-,0.064,-,-,-,-,127.200,42.360,45.000
'37:13:37.832',-,0.056,-,-,-,-,127.200,41.880,45.000
'37:13:37.840',-,0.056,-,-,-,-,126.000,41.520,45.000
'37:13:37.848',-,0.056,-,-,-,-,124.800,41.160,45.000
'37:13:37.856',-,0.056,-,-,-,-,124.800,40.680,45.000
'37:13:37.864',-,0.056,-,-,-,-,123.600,39.960,45.000
'37:13:37.872',-,0.056,-,-,-,-,122.400,39.480,45.000
'37:13:37.880',-,0.040,-,-,-,-,121.200,39.480,45.000
'37:13:37.888',-,0.040,-,-,-,-,120.000,39.120,45.000
'37:13:37.896',-,0.040,-,-,-,-,118.800,38.280,45.000
'37:13:37.904',-,0.024,-,-,-,-,117.600,37.080,45.000
'37:13:37.912',-,0.024,-,-,-,-,116.400,36.360,45.000
'37:13:37.920',-,0.024,-,-,-,-,114.000,35.520,45.000
'37:13:37.928',-,0.024,-,-,-,-,112.800,35.520,45.000
'37:13:37.936',-,0.008,-,-,-,-,110.400,35.160,45.000
'37:13:37.944',-,0.008,-,-,-,-,108.000,34.680,45.000
'37:13:37.952',-,0.000,-,-,-,-,104.400,34.680,45.000
'37:13:37.960',-,0.000,-,-,-,-,100.800,34.320,45.000
'37:13:37.968',-,0.000,-,-,-,-,97.200,34.320,45.000
'37:13:37.976',-,0.000,-,-,-,-,92.400,34.320,45.000
'37:13:37.984',-,0.000,-,-,-,-,88.800,34.320,45.000
'37:13:37.992',-,0.000,-,-,-,-,84.000,34.320,45.000
'37:13:38.000',-,0.008,-,-,-,-,80.400,34.680,45.000
'37:13:38.008',-,0.008,-,-,-,-,78.000,34.680,45.000
'37:13:38.016',-,0.008,-,-,-,-,78.000,34.680,45.000
'37:13:38.024',-,0.024,-,-,-,-,78.000,34.680,45.000
'37:13:38.032',-,0.024,-,-,-,-,80.400,34.320,45.000
'37:13:38.040',-,0.024,-,-,-,-,81.600,34.320,45.000
'37:13:38.048',-,0.040,-,-,-,-,81.600,34.680,45.000
'37:13:38.056',-,0.024,-,-,-,-,82.800,34.680,45.000
'37:13:38.064',-,0.024,-,-,-,-,82.800,34.320,45.000
'37:13:38.072',-,0.024,-,-,-,-,82.800,33.960,45.000
'37:13:38.080',-,0.024,-,-,-,-,82.800,33.480,45.000
'37:13:38.088',-,0.024,-,-,-,-,82.800,32.760,45.000
'37:13:38.096',-,0.008,-,-,-,-,82.800,32.280,45.000
'37:13:38.104',-,0.008,-,-,-,-,81.600,32.280,45.000
'37:13:38.112',-,0.008,-,-,-,-,81.600,31.920,45.000
'37:13:38.120',-,0.008,-,-,-,-,81.600,31.920,45.000
'37:13:38.128',-,0.000,-,-,-,-,80.400,31.920,45.000
'37:13:38.136',-,0.000,-,-,-,-,80.400,31.560,45.000
'37:13:38.144',-,0.000,-,-,-,-,80.400,31.560,45.000
'37:13:38.152',-,0.000,-,-,-,-,79.200,31.560,45.000
'37:13:38.160',-,0.000,-,-,-,-,79.200,31.560,45.000
'37:13:38.168',-,0.000,-,-,-,-,79.200,31.560,45.000
'37:13:38.176',-,0.000,-,-,-,-,78.000,31.560,45.000
'37:13:38.184',-,0.000,-,-,-,-,78.000,31.920,45.000
'37:13:38.192',-,0.000,-,-,-,-,76.800,31.920,45.000
'37:13:38.200',-,0.000,-,-,-,-,76.800,31.920,45.000
'37:13:38.208',-,0.000,-,-,-,-,76.800,31.560,45.000
