'Elapsed time','I','II','AVR','AVL','V','ABP','PAP'
'34:18.840',0.000,-,-,-,-,91.200,22.320
'34:18.848',0.000,-,-,-,-,94.400,18.120
'34:18.856',-0.009,-,-,-,-,96.800,16.080
'34:18.864',-0.017,-,-,-,-,99.200,17.160
'34:18.872',-0.009,-,-,-,-,101.600,19.680
'34:18.880',-0.017,-,-,-,-,103.200,22.560
'34:18.888',-0.043,-,-,-,-,104.800,24.120
'34:18.896',-0.035,-,-,-,-,105.600,24.360
'34:18.904',-0.009,-,-,-,-,106.400,23.280
'34:18.912',0.000,-,-,-,-,107.200,21.480
'34:18.920',-0.009,-,-,-,-,108.000,19.560
'34:18.928',-0.017,-,-,-,-,108.000,17.880
'34:18.936',-0.009,-,-,-,-,108.000,17.160
'34:18.944',0.000,-,-,-,-,107.200,16.920
'34:18.952',-0.009,-,-,-,-,107.200,16.920
'34:18.960',-0.009,-,-,-,-,106.400,16.320
'34:18.968',-0.009,-,-,-,-,104.800,15.120
'34:18.976',0.000,-,-,-,-,103.200,12.960
'34:18.984',0.000,-,-,-,-,102.400,11.040
'34:18.992',-0.009,-,-,-,-,100.800,10.440
'34:19.000',-0.035,-,-,-,-,100.000,11.040
'34:19.008',-0.052,-,-,-,-,100.800,12.360
'34:19.016',-0.043,-,-,-,-,101.600,13.680
'34:19.024',-0.009,-,-,-,-,103.200,15.360
'34:19.032',0.017,-,-,-,-,104.800,16.320
'34:19.040',0.035,-,-,-,-,106.400,16.560
'34:19.048',0.043,-,-,-,-,108.800,16.080
'34:19.056',0.043,-,-,-,-,111.200,15.120
'34:19.064',0.043,-,-,-,-,113.600,14.280
'34:19.072',0.043,-,-,-,-,116.000,13.680
'34:19.080',0.017,-,-,-,-,118.400,12.960
'34:19.088',0.009,-,-,-,-,120.800,12.720
'34:19.096',-0.009,-,-,-,-,124.000,13.320
'34:19.104',-0.043,-,-,-,-,126.400,14.760
'34:19.112',-0.070,-,-,-,-,128.000,16.080
'34:19.120',-0.070,-,-,-,-,129.600,16.320
'34:19.128',-0.070,-,-,-,-,130.400,15.720
'34:19.136',-0.043,-,-,-,-,130.400,15.120
'34:19.144',-0.017,-,-,-,-,129.600,14.520
'34:19.152',-0.017,-,-,-,-,127.200,14.280
'34:19.160',-0.017,-,-,-,-,124.800,14.760
'34:19.168',-0.017,-,-,-,-,121.600,15.480
'34:19.176',-0.035,-,-,-,-,117.600,16.680
'34:19.184',-0.052,-,-,-,-,113.600,17.760
'34:19.192',-0.096,-,-,-,-,108.800,18.120
'34:19.200',-0.096,-,-,-,-,104.800,17.880
'34:19.208',-0.017,-,-,-,-,100.800,17.520
'34:19.216',0.043,-,-,-,-,96.800,17.160
'34:19.224',0.070,-,-,-,-,93.600,17.160
'34:19.232',0.052,-,-,-,-,89.600,18.120
'34:19.240',0.043,-,-,-,-,87.200,20.880
'34:19.248',0.043,-,-,-,-,84.000,24.720
'34:19.256',0.043,-,-,-,-,81.600,27.480
'34:19.264',0.052,-,-,-,-,79.200,26.880
'34:19.272',0.052,-,-,-,-,77.600,22.080
'34:19.280',0.035,-,-,-,-,76.800,15.480
'34:19.288',0.009,-,-,-,-,76.000,12.120
'34:19.296',0.000,-,-,-,-,76.800,14.880
'34:19.304',0.000,-,-,-,-,78.400,22.680
'34:19.312',0.009,-,-,-,-,80.800,31.920
'34:19.320',0.017,-,-,-,-,83.200,38.880
'34:19.328',0.043,-,-,-,-,86.400,41.880
'34:19.336',0.070,-,-,-,-,89.600,40.560
'34:19.344',0.052,-,-,-,-,92.800,35.880
'34:19.352',0.017,-,-,-,-,96.000,30.720
'34:19.360',0.009,-,-,-,-,99.200,26.760
'34:19.368',0.000,-,-,-,-,101.600,25.320
'34:19.376',0.000,-,-,-,-,104.000,26.160
'34:19.384',0.000,-,-,-,-,105.600,28.320
'34:19.392',-0.009,-,-,-,-,107.200,30.720
'34:19.400',-0.009,-,-,-,-,108.800,32.280
'34:19.408',-0.017,-,-,-,-,109.600,32.520
'34:19.416',-0.017,-,-,-,-,110.400,31.560
'34:19.424',-0.035,-,-,-,-,111.200,29.880
'34:19.432',-0.043,-,-,-,-,111.200,28.320
'34:19.440',-0.017,-,-,-,-,111.200,26.880
'34:19.448',0.009,-,-,-,-,111.200,26.160
'34:19.456',0.009,-,-,-,-,110.400,25.680
'34:19.464',0.009,-,-,-,-,109.600,25.320
'34:19.472',0.000,-,-,-,-,108.800,24.720
'34:19.480',-0.009,-,-,-,-,107.200,23.520
'34:19.488',-0.017,-,-,-,-,106.400,21.960
'34:19.496',-0.017,-,-,-,-,104.800,21.120
'34:19.504',-0.009,-,-,-,-,103.200,21.480
'34:19.512',0.000,-,-,-,-,103.200,22.560
'34:19.520',0.000,-,-,-,-,104.000,23.760
'34:19.528',0.000,-,-,-,-,104.800,24.960
'34:19.536',0.000,-,-,-,-,106.400,25.560
'34:19.544',0.009,-,-,-,-,108.000,25.560
'34:19.552',0.017,-,-,-,-,109.600,25.320
'34:19.560',0.017,-,-,-,-,112.000,25.080
'34:19.568',0.017,-,-,-,-,113.600,24.960
'34:19.576',0.017,-,-,-,-,116.000,24.360
'34:19.584',0.035,-,-,-,-,118.400,23.280
'34:19.592',0.043,-,-,-,-,120.800,22.320
'34:19.600',0.043,-,-,-,-,123.200,22.680
'34:19.608',0.035,-,-,-,-,125.600,24.960
'34:19.616',0.017,-,-,-,-,128.000,27.360
'34:19.624',0.017,-,-,-,-,129.600,28.080
'34:19.632',0.035,-,-,-,-,131.200,26.880
'34:19.640',0.043,-,-,-,-,132.000,24.720
'34:19.648',0.043,-,-,-,-,132.000,22.920
'34:19.656',0.009,-,-,-,-,130.400,21.960
'34:19.664',0.000,-,-,-,-,128.000,22.320
'34:19.672',0.000,-,-,-,-,124.800,23.280
'34:19.680',-0.009,-,-,-,-,121.600,24.720
'34:19.688',-0.052,-,-,-,-,117.600,25.560
'34:19.696',-0.113,-,-,-,-,113.600,25.920
'34:19.704',-0.139,-,-,-,-,108.800,25.560
'34:19.712',-0.078,-,-,-,-,104.800,24.960
'34:19.720',0.017,-,-,-,-,100.800,23.880
'34:19.728',0.096,-,-,-,-,97.600,23.160
'34:19.736',0.104,-,-,-,-,93.600,23.160
'34:19.744',0.096,-,-,-,-,90.400,24.720
'34:19.752',0.104,-,-,-,-,88.000,27.480
'34:19.760',0.130,-,-,-,-,84.800,29.760
'34:19.768',0.113,-,-,-,-,82.400,29.280
'34:19.776',0.096,-,-,-,-,80.800,25.920
'34:19.784',0.070,-,-,-,-,78.400,21.480
'34:19.792',0.052,-,-,-,-,77.600,18.480
'34:19.800',0.052,-,-,-,-,78.400,18.720
'34:19.808',0.052,-,-,-,-,79.200,22.560
'34:19.816',0.043,-,-,-,-,81.600,28.320
'34:19.824',0.035,-,-,-,-,84.000,33.720
'34:19.832',0.035,-,-,-,-,87.200,37.320
'34:19.840',0.017,-,-,-,-,90.400,37.920
'34:19.848',0.017,-,-,-,-,93.600,35.760
'34:19.856',0.009,-,-,-,-,96.800,32.280
'34:19.864',0.000,-,-,-,-,100.000,29.160
'34:19.872',0.000,-,-,-,-,102.400,27.120
'34:19.880',0.000,-,-,-,-,104.800,26.880
'34:19.888',-0.009,-,-,-,-,107.200,27.720
'34:19.896',-0.017,-,-,-,-,108.800,28.920
'34:19.904',-0.009,-,-,-,-,110.400,29.880
'34:19.912',-0.009,-,-,-,-,111.200,29.880
'34:19.920',-0.009,-,-,-,-,112.000,29.280
'34:19.928',0.000,-,-,-,-,112.800,28.320
'34:19.936',0.009,-,-,-,-,112.800,26.760
'34:19.944',0.000,-,-,-,-,112.800,25.320
'34:19.952',0.000,-,-,-,-,112.000,24.120
'34:19.960',0.000,-,-,-,-,111.200,23.160
'34:19.968',-0.009,-,-,-,-,110.400,22.080
'34:19.976',-0.009,-,-,-,-,108.800,21.120
'34:19.984',-0.009,-,-,-,-,108.000,19.920
'34:19.992',-0.009,-,-,-,-,106.400,19.080
'34:20.000',-0.009,-,-,-,-,104.000,19.080
'34:20.008',0.000,-,-,-,-,103.200,19.680
'34:20.016',0.000,-,-,-,-,102.400,20.520
'34:20.024',0.000,-,-,-,-,101.600,21.360
'34:20.032',0.000,-,-,-,-,102.400,21.960
'34:20.040',0.009,-,-,-,-,104.000,21.960
'34:20.048',0.017,-,-,-,-,104.800,21.360
'34:20.056',0.043,-,-,-,-,107.200,20.880
'34:20.064',0.070,-,-,-,-,108.800,20.760
'34:20.072',0.052,-,-,-,-,111.200,20.880
'34:20.080',0.052,-,-,-,-,113.600,20.760
'34:20.088',0.070,-,-,-,-,116.000,20.160
'34:20.096',0.070,-,-,-,-,118.400,19.080
'34:20.104',0.052,-,-,-,-,120.800,18.360
'34:20.112',0.043,-,-,-,-,123.200,19.560
'34:20.120',0.035,-,-,-,-,125.600,22.320
'34:20.128',0.043,-,-,-,-,128.000,24.960
'34:20.136',0.070,-,-,-,-,129.600,25.320
'34:20.144',0.113,-,-,-,-,131.200,23.880
'34:20.152',0.130,-,-,-,-,131.200,21.720
'34:20.160',0.139,-,-,-,-,131.200,20.160
'34:20.168',0.165,-,-,-,-,129.600,19.320
'34:20.176',0.200,-,-,-,-,127.200,19.560
'34:20.184',0.200,-,-,-,-,124.000,20.760
'34:20.192',0.191,-,-,-,-,120.000,22.080
'34:20.200',0.157,-,-,-,-,116.000,23.520
'34:20.208',0.096,-,-,-,-,112.000,23.880
'34:20.216',0.052,-,-,-,-,108.000,23.880
'34:20.224',0.104,-,-,-,-,104.000,23.520
'34:20.232',0.191,-,-,-,-,100.000,22.560
'34:20.240',0.209,-,-,-,-,96.800,21.960
'34:20.248',0.174,-,-,-,-,92.800,22.080
'34:20.256',0.165,-,-,-,-,89.600,24.360
'34:20.264',0.130,-,-,-,-,87.200,27.480
'34:20.272',0.070,-,-,-,-,84.000,29.160
'34:20.280',0.035,-,-,-,-,81.600,26.880
'34:20.288',0.000,-,-,-,-,80.000,21.480
'34:20.296',-0.017,-,-,-,-,78.400,17.280
'34:20.304',-0.043,-,-,-,-,77.600,17.760
'34:20.312',-0.043,-,-,-,-,77.600,21.960
'34:20.320',-0.043,-,-,-,-,79.200,27.120
'34:20.328',-0.017,-,-,-,-,81.600,32.160
'34:20.336',-0.017,-,-,-,-,84.000,35.520
'34:20.344',-0.017,-,-,-,-,86.400,36.360
'34:20.352',-0.009,-,-,-,-,89.600,34.680
'34:20.360',0.000,-,-,-,-,92.800,32.160
'34:20.368',-0.009,-,-,-,-,96.000,29.280
'34:20.376',-0.009,-,-,-,-,99.200,27.480
'34:20.384',-0.017,-,-,-,-,101.600,26.880
'34:20.392',-0.035,-,-,-,-,104.000,27.720
'34:20.400',-0.043,-,-,-,-,105.600,29.280
'34:20.408',-0.009,-,-,-,-,107.200,30.720
'34:20.416',-0.017,-,-,-,-,108.800,31.560
'34:20.424',-0.043,-,-,-,-,110.400,31.320
'34:20.432',-0.052,-,-,-,-,111.200,30.360
'34:20.440',-0.052,-,-,-,-,111.200,29.160
'34:20.448',-0.052,-,-,-,-,112.000,27.960
'34:20.456',-0.078,-,-,-,-,112.000,27.480
'34:20.464',-0.104,-,-,-,-,112.000,27.720
'34:20.472',-0.130,-,-,-,-,111.200,28.080
'34:20.480',-0.157,-,-,-,-,110.400,27.960
'34:20.488',-0.165,-,-,-,-,109.600,26.760
'34:20.496',-0.165,-,-,-,-,108.000,24.720
'34:20.504',-0.165,-,-,-,-,106.400,22.680
'34:20.512',-0.191,-,-,-,-,104.800,21.960
'34:20.520',-0.200,-,-,-,-,104.000,22.320
'34:20.528',-0.191,-,-,-,-,103.200,23.760
'34:20.536',-0.165,-,-,-,-,103.200,25.080
'34:20.544',-0.130,-,-,-,-,104.000,25.920
'34:20.552',-0.078,-,-,-,-,105.600,25.560
'34:20.560',-0.052,-,-,-,-,107.200,24.960
'34:20.568',-0.035,-,-,-,-,108.800,24.480
'34:20.576',0.000,-,-,-,-,110.400,24.120
'34:20.584',0.017,-,-,-,-,112.800,23.760
'34:20.592',0.017,-,-,-,-,114.400,23.160
'34:20.600',0.009,-,-,-,-,116.800,22.680
'34:20.608',0.000,-,-,-,-,119.200,22.680
'34:20.616',-0.009,-,-,-,-,120.800,23.520
'34:20.624',-0.017,-,-,-,-,123.200,25.080
'34:20.632',-0.043,-,-,-,-,125.600,26.880
'34:20.640',-0.070,-,-,-,-,127.200,27.360
'34:20.648',-0.096,-,-,-,-,128.800,25.680
'34:20.656',-0.104,-,-,-,-,129.600,23.520
'34:20.664',-0.104,-,-,-,-,130.400,21.960
'34:20.672',-0.104,-,-,-,-,129.600,21.120
'34:20.680',-0.096,-,-,-,-,128.000,21.480
'34:20.688',-0.096,-,-,-,-,125.600,22.680
'34:20.696',-0.113,-,-,-,-,121.600,24.360
'34:20.704',-0.157,-,-,-,-,118.400,25.680
'34:20.712',-0.165,-,-,-,-,114.400,26.280
'34:20.720',-0.165,-,-,-,-,110.400,26.280
'34:20.728',-0.130,-,-,-,-,106.400,25.920
'34:20.736',-0.043,-,-,-,-,102.400,24.960
'34:20.744',0.017,-,-,-,-,98.400,23.880
'34:20.752',0.017,-,-,-,-,95.200,23.880
'34:20.760',0.000,-,-,-,-,92.000,25.920
'34:20.768',-0.009,-,-,-,-,88.800,29.280
'34:20.776',-0.009,-,-,-,-,86.400,31.680
'34:20.784',-0.009,-,-,-,-,84.000,30.960
'34:20.792',-0.017,-,-,-,-,81.600,26.880
'34:20.800',-0.017,-,-,-,-,80.000,22.080
'34:20.808',-0.035,-,-,-,-,78.400,19.680
'34:20.816',-0.070,-,-,-,-,78.400,21.120
'34:20.824',-0.078,-,-,-,-,79.200,24.480
'34:20.832',-0.070,-,-,-,-,80.800,27.960
'34:20.840',-0.078,-,-,-,-,82.400,30.360
'34:20.848',-0.078,-,-,-,-,85.600,31.680
'34:20.856',-0.078,-,-,-,-,88.000,31.680
'34:20.864',-0.070,-,-,-,-,91.200,30.720
'34:20.872',-0.052,-,-,-,-,94.400,28.920
'34:20.880',-0.043,-,-,-,-,97.600,26.880
'34:20.888',-0.052,-,-,-,-,100.000,25.560
'34:20.896',-0.070,-,-,-,-,102.400,24.960
'34:20.904',-0.078,-,-,-,-,104.000,24.960
'34:20.912',-0.078,-,-,-,-,106.400,25.320
'34:20.920',-0.070,-,-,-,-,107.200,25.680
'34:20.928',-0.052,-,-,-,-,108.800,25.680
'34:20.936',-0.052,-,-,-,-,109.600,25.320
'34:20.944',-0.043,-,-,-,-,110.400,24.360
'34:20.952',-0.070,-,-,-,-,110.400,23.160
'34:20.960',-0.070,-,-,-,-,110.400,22.080
'34:20.968',-0.070,-,-,-,-,110.400,21.360
'34:20.976',-0.070,-,-,-,-,109.600,20.880
'34:20.984',-0.070,-,-,-,-,108.800,20.280
'34:20.992',-0.078,-,-,-,-,108.000,19.560
'34:21.000',-0.096,-,-,-,-,106.400,18.120
'34:21.008',-0.104,-,-,-,-,105.600,16.320
'34:21.016',-0.096,-,-,-,-,103.200,15.120
'34:21.024',-0.096,-,-,-,-,101.600,14.880
'34:21.032',-0.104,-,-,-,-,100.800,15.720
'34:21.040',-0.078,-,-,-,-,100.000,16.920
'34:21.048',-0.052,-,-,-,-,100.800,18.120
'34:21.056',-0.043,-,-,-,-,101.600,18.480
'34:21.064',-0.009,-,-,-,-,103.200,18.120
'34:21.072',0.000,-,-,-,-,104.800,17.520
'34:21.080',0.009,-,-,-,-,106.400,16.920
'34:21.088',0.043,-,-,-,-,108.800,16.560
'34:21.096',0.078,-,-,-,-,111.200,16.080
'34:21.104',0.113,-,-,-,-,113.600,15.480
'34:21.112',0.139,-,-,-,-,115.200,14.880
'34:21.120',0.157,-,-,-,-,117.600,14.160
'34:21.128',0.157,-,-,-,-,120.000,13.680
'34:21.136',0.130,-,-,-,-,122.400,14.160
'34:21.144',0.104,-,-,-,-,124.800,15.720
'34:21.152',0.078,-,-,-,-,126.400,16.920
'34:21.160',0.070,-,-,-,-,128.000,16.920
'34:21.168',0.070,-,-,-,-,128.800,15.720
'34:21.176',0.052,-,-,-,-,128.800,14.280
'34:21.184',0.052,-,-,-,-,127.200,13.320
'34:21.192',0.052,-,-,-,-,125.600,12.720
'34:21.200',0.043,-,-,-,-,122.400,12.720
'34:21.208',0.035,-,-,-,-,118.400,13.320
'34:21.216',0.000,-,-,-,-,115.200,14.280
'34:21.224',-0.052,-,-,-,-,110.400,14.880
'34:21.232',-0.096,-,-,-,-,106.400,15.360
'34:21.240',-0.078,-,-,-,-,102.400,15.360
'34:21.248',0.000,-,-,-,-,98.400,15.360
'34:21.256',0.052,-,-,-,-,94.400,15.360
'34:21.264',0.052,-,-,-,-,91.200,15.360
'34:21.272',0.078,-,-,-,-,88.000,16.080
'34:21.280',0.113,-,-,-,-,84.800,17.760
'34:21.288',0.130,-,-,-,-,82.400,20.280
'34:21.296',0.104,-,-,-,-,80.000,21.960
'34:21.304',0.078,-,-,-,-,77.600,20.160
'34:21.312',0.070,-,-,-,-,75.200,14.880
'34:21.320',0.070,-,-,-,-,74.400,10.680
'34:21.328',0.052,-,-,-,-,73.600,10.680
'34:21.336',0.043,-,-,-,-,74.400,14.280
'34:21.344',0.052,-,-,-,-,76.000,19.680
'34:21.352',0.043,-,-,-,-,78.400,25.560
'34:21.360',0.043,-,-,-,-,80.800,30.360
'34:21.368',0.070,-,-,-,-,84.000,32.280
'34:21.376',0.078,-,-,-,-,87.200,31.080
'34:21.384',0.043,-,-,-,-,90.400,27.720
'34:21.392',0.009,-,-,-,-,92.800,23.880
'34:21.400',0.009,-,-,-,-,96.000,21.120
'34:21.408',0.009,-,-,-,-,98.400,20.160
'34:21.416',0.017,-,-,-,-,100.800,20.280
'34:21.424',0.052,-,-,-,-,102.400,21.480
'34:21.432',0.052,-,-,-,-,104.000,22.680
'34:21.440',0.035,-,-,-,-,105.600,23.520
'34:21.448',0.009,-,-,-,-,106.400,23.520
'34:21.456',0.000,-,-,-,-,107.200,22.680
'34:21.464',0.009,-,-,-,-,108.000,21.720
'34:21.472',0.017,-,-,-,-,108.000,20.280
'34:21.480',0.035,-,-,-,-,108.000,19.080
'34:21.488',0.035,-,-,-,-,108.000,18.120
'34:21.496',0.035,-,-,-,-,107.200,17.760
'34:21.504',0.035,-,-,-,-,106.400,17.280
'34:21.512',0.035,-,-,-,-,105.600,16.320
'34:21.520',0.035,-,-,-,-,104.000,14.520
'34:21.528',0.052,-,-,-,-,102.400,12.480
'34:21.536',0.070,-,-,-,-,100.800,11.400
'34:21.544',0.078,-,-,-,-,100.000,11.640
'34:21.552',0.078,-,-,-,-,100.000,12.360
'34:21.560',0.078,-,-,-,-,100.800,13.320
'34:21.568',0.096,-,-,-,-,101.600,14.280
'34:21.576',0.078,-,-,-,-,103.200,15.120
'34:21.584',0.096,-,-,-,-,104.800,15.720
'34:21.592',0.104,-,-,-,-,107.200,15.720
'34:21.600',0.130,-,-,-,-,108.800,15.360
'34:21.608',0.157,-,-,-,-,111.200,14.880
'34:21.616',0.157,-,-,-,-,113.600,13.920
'34:21.624',0.139,-,-,-,-,116.000,12.960
'34:21.632',0.130,-,-,-,-,119.200,12.120
'34:21.640',0.104,-,-,-,-,121.600,12.360
'34:21.648',0.096,-,-,-,-,124.000,13.320
'34:21.656',0.096,-,-,-,-,125.600,14.760
'34:21.664',0.078,-,-,-,-,128.000,15.360
'34:21.672',0.078,-,-,-,-,128.800,14.760
'34:21.680',0.096,-,-,-,-,129.600,13.680
'34:21.688',0.078,-,-,-,-,128.800,12.720
'34:21.696',0.078,-,-,-,-,127.200,12.000
'34:21.704',0.078,-,-,-,-,124.800,11.640
'34:21.712',0.070,-,-,-,-,121.600,11.880
'34:21.720',0.043,-,-,-,-,118.400,12.360
'34:21.728',0.000,-,-,-,-,113.600,13.560
'34:21.736',-0.052,-,-,-,-,109.600,14.520
'34:21.744',-0.113,-,-,-,-,105.600,14.760
'34:21.752',-0.130,-,-,-,-,101.600,14.520
'34:21.760',-0.035,-,-,-,-,97.600,14.280
'34:21.768',0.035,-,-,-,-,93.600,14.280
'34:21.776',0.043,-,-,-,-,90.400,14.760
'34:21.784',0.035,-,-,-,-,87.200,16.320
'34:21.792',0.017,-,-,-,-,84.000,19.080
'34:21.800',0.017,-,-,-,-,81.600,22.080
'34:21.808',0.035,-,-,-,-,79.200,22.920
'34:21.816',0.035,-,-,-,-,76.800,19.080
'34:21.824',0.052,-,-,-,-,75.200,12.120
'34:21.832',0.070,-,-,-,-,74.400,6.600
'34:21.840',0.078,-,-,-,-,74.400,7.200
'34:21.848',0.070,-,-,-,-,75.200,13.560
'34:21.856',0.052,-,-,-,-,77.600,23.160
'34:21.864',0.043,-,-,-,-,80.000,31.560
'34:21.872',0.043,-,-,-,-,82.400,36.120
'34:21.880',0.035,-,-,-,-,85.600,35.880
'34:21.888',0.035,-,-,-,-,88.800,31.560
'34:21.896',0.043,-,-,-,-,92.000,25.560
'34:21.904',0.043,-,-,-,-,95.200,20.160
'34:21.912',0.035,-,-,-,-,97.600,17.280
'34:21.920',0.009,-,-,-,-,100.000,17.160
'34:21.928',0.009,-,-,-,-,102.400,19.320
'34:21.936',0.017,-,-,-,-,104.000,22.680
'34:21.944',0.017,-,-,-,-,105.600,25.320
'34:21.952',0.009,-,-,-,-,107.200,25.920
'34:21.960',0.009,-,-,-,-,108.000,24.960
'34:21.968',0.000,-,-,-,-,108.800,22.920
'34:21.976',-0.017,-,-,-,-,108.800,20.520
'34:21.984',-0.009,-,-,-,-,108.800,18.720
'34:21.992',0.009,-,-,-,-,108.800,17.760
'34:22.000',0.009,-,-,-,-,108.800,17.760
'34:22.008',0.000,-,-,-,-,108.000,18.120
'34:22.016',0.000,-,-,-,-,107.200,18.480
'34:22.024',-0.009,-,-,-,-,106.400,17.520
'34:22.032',-0.009,-,-,-,-,104.800,15.360
'34:22.040',-0.009,-,-,-,-,103.200,13.080
'34:22.048',0.000,-,-,-,-,101.600,12.120
'34:22.056',0.009,-,-,-,-,101.600,12.480
'34:22.064',0.017,-,-,-,-,101.600,13.560
'34:22.072',0.000,-,-,-,-,102.400,15.120
'34:22.080',0.000,-,-,-,-,103.200,16.920
'34:22.088',0.009,-,-,-,-,104.800,18.360
'34:22.096',0.017,-,-,-,-,107.200,18.720
'34:22.104',0.052,-,-,-,-,108.800,18.480
'34:22.112',0.096,-,-,-,-,111.200,18.120
'34:22.120',0.104,-,-,-,-,114.400,17.520
'34:22.128',0.070,-,-,-,-,116.800,16.920
'34:22.136',0.052,-,-,-,-,119.200,15.960
'34:22.144',0.043,-,-,-,-,121.600,15.120
'34:22.152',0.043,-,-,-,-,124.800,15.360
'34:22.160',0.043,-,-,-,-,127.200,16.920
'34:22.168',0.035,-,-,-,-,128.800,18.960
'34:22.176',0.009,-,-,-,-,131.200,19.920
'34:22.184',0.000,-,-,-,-,132.000,19.320
'34:22.192',0.000,-,-,-,-,132.000,18.120
'34:22.200',-0.009,-,-,-,-,131.200,16.920
'34:22.208',-0.017,-,-,-,-,129.600,16.320
'34:22.216',-0.009,-,-,-,-,126.400,16.320
'34:22.224',-0.009,-,-,-,-,123.200,16.920
'34:22.232',-0.017,-,-,-,-,119.200,18.120
'34:22.240',-0.043,-,-,-,-,115.200,19.320
