'Elapsed time','I','AVF','MCL1','ABP'
'34:29:54.264',-0.056,-,-,56.000
'34:29:54.272',-0.056,-,-,56.000
'34:29:54.280',-0.056,-,-,56.000
'34:29:54.288',-0.056,-,-,55.200
'34:29:54.296',-0.056,-,-,55.200
'34:29:54.304',-0.048,-,-,54.400
'34:29:54.312',-0.048,-,-,54.400
'34:29:54.320',-0.048,-,-,53.600
'34:29:54.328',-0.048,-,-,53.600
'34:29:54.336',-0.048,-,-,52.800
'34:29:54.344',-0.048,-,-,52.800
'34:29:54.352',-0.048,-,-,52.800
'34:29:54.360',-0.040,-,-,52.000
'34:29:54.368',0.000,-,-,52.000
'34:29:54.376',0.104,-,-,52.000
'34:29:54.384',0.256,-,-,52.000
'34:29:54.392',0.384,-,-,51.200
'34:29:54.400',0.440,-,-,51.200
'34:29:54.408',0.448,-,-,51.200
'34:29:54.416',0.384,-,-,51.200
'34:29:54.424',0.264,-,-,50.400
'34:29:54.432',0.104,-,-,50.400
'34:29:54.440',-0.008,-,-,50.400
'34:29:54.448',-0.056,-,-,50.400
'34:29:54.456',-0.064,-,-,50.400
'34:29:54.464',-0.040,-,-,50.400
'34:29:54.472',-0.032,-,-,49.600
'34:29:54.480',-0.032,-,-,49.600
'34:29:54.488',-0.024,-,-,49.600
'34:29:54.496',-0.024,-,-,49.600
'34:29:54.504',-0.024,-,-,49.600
'34:29:54.512',-0.024,-,-,48.800
'34:29:54.520',-0.032,-,-,48.800
'34:29:54.528',-0.032,-,-,48.800
'34:29:54.536',-0.040,-,-,48.800
'34:29:54.544',-0.032,-,-,49.600
'34:29:54.552',-0.032,-,-,50.400
'34:29:54.560',-0.024,-,-,52.000
'34:29:54.568',-0.024,-,-,54.400
'34:29:54.576',-0.016,-,-,57.600
'34:29:54.584',-0.008,-,-,61.600
'34:29:54.592',0.000,-,-,66.400
'34:29:54.600',0.008,-,-,71.200
'34:29:54.608',0.016,-,-,76.800
'34:29:54.616',0.024,-,-,81.600
'34:29:54.624',0.040,-,-,87.200
'34:29:54.632',0.056,-,-,91.200
'34:29:54.640',0.072,-,-,96.000
'34:29:54.648',0.080,-,-,99.200
'34:29:54.656',0.088,-,-,102.400
'34:29:54.664',0.080,-,-,104.800
'34:29:54.672',0.080,-,-,105.600
'34:29:54.680',0.080,-,-,107.200
'34:29:54.688',0.072,-,-,107.200
'34:29:54.696',0.056,-,-,107.200
'34:29:54.704',0.040,-,-,106.400
'34:29:54.712',0.016,-,-,104.800
'34:29:54.720',0.000,-,-,104.000
'34:29:54.728',-0.016,-,-,102.400
'34:29:54.736',-0.024,-,-,100.800
'34:29:54.744',-0.040,-,-,98.400
'34:29:54.752',-0.048,-,-,96.800
'34:29:54.760',-0.048,-,-,93.600
'34:29:54.768',-0.056,-,-,91.200
'34:29:54.776',-0.056,-,-,88.000
'34:29:54.784',-0.048,-,-,85.600
'34:29:54.792',-0.040,-,-,81.600
'34:29:54.800',-0.040,-,-,79.200
'34:29:54.808',-0.032,-,-,76.000
'34:29:54.816',-0.024,-,-,72.800
'34:29:54.824',-0.016,-,-,70.400
'34:29:54.832',-0.016,-,-,68.000
'34:29:54.840',-0.016,-,-,66.400
'34:29:54.848',-0.016,-,-,64.800
'34:29:54.856',-0.024,-,-,63.200
'34:29:54.864',-0.032,-,-,62.400
'34:29:54.872',-0.032,-,-,62.400
'34:29:54.880',-0.048,-,-,61.600
'34:29:54.888',-0.064,-,-,61.600
'34:29:54.896',-0.072,-,-,61.600
'34:29:54.904',-0.072,-,-,61.600
'34:29:54.912',-0.080,-,-,61.600
'34:29:54.920',-0.080,-,-,61.600
'34:29:54.928',-0.080,-,-,62.400
'34:29:54.936',-0.088,-,-,62.400
'34:29:54.944',-0.080,-,-,62.400
'34:29:54.952',-0.080,-,-,62.400
'34:29:54.960',-0.072,-,-,62.400
'34:29:54.968',-0.072,-,-,62.400
'34:29:54.976',-0.072,-,-,62.400
'34:29:54.984',-0.064,-,-,62.400
'34:29:54.992',-0.056,-,-,61.600
'34:29:55.000',-0.056,-,-,61.600
'34:29:55.008',-0.056,-,-,60.800
'34:29:55.016',-0.056,-,-,60.800
'34:29:55.024',-0.048,-,-,60.000
'34:29:55.032',-0.048,-,-,60.000
'34:29:55.040',-0.056,-,-,59.200
'34:29:55.048',-0.056,-,-,59.200
'34:29:55.056',-0.064,-,-,58.400
'34:29:55.064',-0.064,-,-,57.600
'34:29:55.072',-0.064,-,-,56.800
'34:29:55.080',-0.072,-,-,56.800
'34:29:55.088',-0.072,-,-,56.000
'34:29:55.096',-0.072,-,-,55.200
'34:29:55.104',-0.072,-,-,55.200
'34:29:55.112',-0.072,-,-,54.400
'34:29:55.120',-0.072,-,-,53.600
'34:29:55.128',-0.048,-,-,53.600
'34:29:55.136',0.040,-,-,52.800
'34:29:55.144',0.200,-,-,52.800
'34:29:55.152',0.360,-,-,52.000
'34:29:55.160',0.448,-,-,52.000
'34:29:55.168',0.456,-,-,52.000
'34:29:55.176',0.376,-,-,51.200
'34:29:55.184',0.264,-,-,51.200
'34:29:55.192',0.120,-,-,51.200
'34:29:55.200',0.000,-,-,51.200
'34:29:55.208',-0.072,-,-,50.400
'34:29:55.216',-0.088,-,-,50.400
'34:29:55.224',-0.080,-,-,50.400
'34:29:55.232',-0.072,-,-,50.400
'34:29:55.240',-0.072,-,-,50.400
'34:29:55.248',-0.072,-,-,49.600
'34:29:55.256',-0.080,-,-,49.600
'34:29:55.264',-0.080,-,-,49.600
'34:29:55.272',-0.072,-,-,49.600
'34:29:55.280',-0.056,-,-,49.600
'34:29:55.288',-0.048,-,-,49.600
'34:29:55.296',-0.040,-,-,49.600
'34:29:55.304',-0.032,-,-,49.600
'34:29:55.312',-0.024,-,-,49.600
'34:29:55.320',-0.008,-,-,49.600
'34:29:55.328',0.000,-,-,50.400
'34:29:55.336',0.008,-,-,51.200
'34:29:55.344',0.016,-,-,52.800
'34:29:55.352',0.024,-,-,55.200
'34:29:55.360',0.024,-,-,58.400
'34:29:55.368',0.032,-,-,62.400
'34:29:55.376',0.040,-,-,66.400
'34:29:55.384',0.048,-,-,71.200
'34:29:55.392',0.048,-,-,76.000
'34:29:55.400',0.048,-,-,80.000
'34:29:55.408',0.048,-,-,84.800
'34:29:55.416',0.040,-,-,88.800
'34:29:55.424',0.032,-,-,92.000
'34:29:55.432',0.024,-,-,95.200
'34:29:55.440',0.032,-,-,97.600
'34:29:55.448',0.040,-,-,99.200
'34:29:55.456',0.032,-,-,100.800
'34:29:55.464',0.024,-,-,100.800
'34:29:55.472',0.016,-,-,100.800
'34:29:55.480',0.016,-,-,100.800
'34:29:55.488',0.000,-,-,100.000
'34:29:55.496',-0.008,-,-,98.400
'34:29:55.504',-0.016,-,-,96.800
'34:29:55.512',-0.016,-,-,95.200
'34:29:55.520',-0.024,-,-,92.800
'34:29:55.528',-0.032,-,-,90.400
'34:29:55.536',-0.032,-,-,88.000
'34:29:55.544',-0.040,-,-,85.600
'34:29:55.552',-0.040,-,-,82.400
'34:29:55.560',-0.040,-,-,79.200
'34:29:55.568',-0.040,-,-,76.800
'34:29:55.576',-0.048,-,-,73.600
'34:29:55.584',-0.056,-,-,71.200
'34:29:55.592',-0.064,-,-,68.800
'34:29:55.600',-0.064,-,-,66.400
'34:29:55.608',-0.064,-,-,64.000
'34:29:55.616',-0.056,-,-,62.400
'34:29:55.624',-0.056,-,-,61.600
'34:29:55.632',-0.048,-,-,60.800
'34:29:55.640',-0.040,-,-,60.000
'34:29:55.648',-0.040,-,-,60.000
'34:29:55.656',-0.040,-,-,60.000
'34:29:55.664',-0.040,-,-,60.000
'34:29:55.672',-0.040,-,-,60.000
'34:29:55.680',-0.040,-,-,60.800
'34:29:55.688',-0.040,-,-,60.800
'34:29:55.696',-0.040,-,-,61.600
'34:29:55.704',-0.040,-,-,61.600
'34:29:55.712',-0.048,-,-,61.600
'34:29:55.720',-0.056,-,-,62.400
'34:29:55.728',-0.056,-,-,62.400
'34:29:55.736',-0.064,-,-,62.400
'34:29:55.744',-0.072,-,-,62.400
'34:29:55.752',-0.072,-,-,62.400
'34:29:55.760',-0.080,-,-,62.400
'34:29:55.768',-0.080,-,-,61.600
'34:29:55.776',-0.080,-,-,61.600
'34:29:55.784',-0.080,-,-,61.600
'34:29:55.792',-0.072,-,-,60.800
'34:29:55.800',-0.064,-,-,60.000
'34:29:55.808',-0.064,-,-,60.000
'34:29:55.816',-0.056,-,-,59.200
'34:29:55.824',-0.048,-,-,58.400
'34:29:55.832',-0.040,-,-,58.400
'34:29:55.840',-0.040,-,-,57.600
'34:29:55.848',-0.040,-,-,56.800
'34:29:55.856',-0.040,-,-,56.800
'34:29:55.864',0.008,-,-,56.000
'34:29:55.872',0.112,-,-,56.000
'34:29:55.880',0.264,-,-,55.200
'34:29:55.888',0.392,-,-,55.200
'34:29:55.896',0.440,-,-,54.400
'34:29:55.904',0.416,-,-,54.400
'34:29:55.912',0.336,-,-,53.600
'34:29:55.920',0.208,-,-,53.600
'34:29:55.928',0.056,-,-,53.600
'34:29:55.936',-0.040,-,-,52.800
'34:29:55.944',-0.072,-,-,52.800
'34:29:55.952',-0.080,-,-,52.000
'34:29:55.960',-0.064,-,-,52.000
'34:29:55.968',-0.056,-,-,52.000
'34:29:55.976',-0.048,-,-,52.000
'34:29:55.984',-0.040,-,-,51.200
'34:29:55.992',-0.048,-,-,51.200
'34:29:56.000',-0.040,-,-,51.200
'34:29:56.008',-0.040,-,-,51.200
'34:29:56.016',-0.040,-,-,50.400
'34:29:56.024',-0.032,-,-,50.400
'34:29:56.032',-0.032,-,-,50.400
'34:29:56.040',-0.032,-,-,51.200
'34:29:56.048',-0.032,-,-,51.200
'34:29:56.056',-0.024,-,-,52.000
'34:29:56.064',-0.016,-,-,53.600
'34:29:56.072',-0.008,-,-,56.000
'34:29:56.080',0.000,-,-,59.200
'34:29:56.088',0.000,-,-,63.200
'34:29:56.096',0.008,-,-,67.200
'34:29:56.104',0.016,-,-,72.000
'34:29:56.112',0.032,-,-,76.800
'34:29:56.120',0.048,-,-,81.600
'34:29:56.128',0.056,-,-,86.400
'34:29:56.136',0.072,-,-,91.200
'34:29:56.144',0.080,-,-,95.200
'34:29:56.152',0.088,-,-,98.400
'34:29:56.160',0.088,-,-,100.800
'34:29:56.168',0.088,-,-,103.200
'34:29:56.176',0.080,-,-,104.800
'34:29:56.184',0.072,-,-,105.600
'34:29:56.192',0.064,-,-,105.600
'34:29:56.200',0.040,-,-,104.800
'34:29:56.208',0.024,-,-,104.800
'34:29:56.216',0.000,-,-,103.200
'34:29:56.224',-0.016,-,-,101.600
'34:29:56.232',-0.032,-,-,100.000
'34:29:56.240',-0.048,-,-,98.400
'34:29:56.248',-0.056,-,-,96.000
'34:29:56.256',-0.056,-,-,94.400
'34:29:56.264',-0.056,-,-,91.200
'34:29:56.272',-0.048,-,-,88.800
'34:29:56.280',-0.048,-,-,85.600
'34:29:56.288',-0.040,-,-,82.400
'34:29:56.296',-0.032,-,-,79.200
'34:29:56.304',-0.024,-,-,76.800
'34:29:56.312',-0.016,-,-,73.600
'34:29:56.320',-0.016,-,-,71.200
'34:29:56.328',-0.016,-,-,68.800
'34:29:56.336',-0.016,-,-,67.200
'34:29:56.344',-0.024,-,-,65.600
'34:29:56.352',-0.024,-,-,64.000
'34:29:56.360',-0.032,-,-,63.200
'34:29:56.368',-0.040,-,-,62.400
'34:29:56.376',-0.048,-,-,62.400
'34:29:56.384',-0.056,-,-,61.600
'34:29:56.392',-0.056,-,-,62.400
'34:29:56.400',-0.056,-,-,62.400
'34:29:56.408',-0.056,-,-,62.400
'34:29:56.416',-0.048,-,-,63.200
'34:29:56.424',-0.024,-,-,63.200
'34:29:56.432',0.016,-,-,63.200
'34:29:56.440',0.064,-,-,64.000
'34:29:56.448',0.120,-,-,64.000
'34:29:56.456',0.168,-,-,64.000
'34:29:56.464',0.200,-,-,64.000
'34:29:56.472',0.240,-,-,64.000
'34:29:56.480',0.272,-,-,64.000
'34:29:56.488',0.312,-,-,64.000
'34:29:56.496',0.376,-,-,63.200
'34:29:56.504',0.424,-,-,63.200
'34:29:56.512',0.432,-,-,62.400
'34:29:56.520',0.424,-,-,62.400
'34:29:56.528',0.408,-,-,61.600
'34:29:56.536',0.304,-,-,60.800
'34:29:56.544',0.112,-,-,60.800
'34:29:56.552',-0.080,-,-,60.000
'34:29:56.560',-0.192,-,-,59.200
'34:29:56.568',-0.232,-,-,59.200
'34:29:56.576',-0.240,-,-,58.400
'34:29:56.584',-0.232,-,-,57.600
'34:29:56.592',-0.216,-,-,57.600
'34:29:56.600',-0.192,-,-,56.800
'34:29:56.608',-0.176,-,-,56.800
'34:29:56.616',-0.152,-,-,56.000
'34:29:56.624',-0.136,-,-,56.000
'34:29:56.632',-0.128,-,-,55.200
'34:29:56.640',-0.112,-,-,55.200
'34:29:56.648',-0.096,-,-,54.400
'34:29:56.656',-0.088,-,-,54.400
'34:29:56.664',-0.088,-,-,54.400
'34:29:56.672',-0.080,-,-,54.400
'34:29:56.680',-0.080,-,-,54.400
'34:29:56.688',-0.088,-,-,55.200
'34:29:56.696',-0.096,-,-,56.000
'34:29:56.704',-0.096,-,-,56.800
'34:29:56.712',-0.096,-,-,59.200
'34:29:56.720',-0.096,-,-,61.600
'34:29:56.728',-0.096,-,-,64.000
'34:29:56.736',-0.096,-,-,67.200
'34:29:56.744',-0.088,-,-,70.400
'34:29:56.752',-0.072,-,-,72.800
'34:29:56.760',-0.056,-,-,76.800
'34:29:56.768',-0.032,-,-,79.200
'34:29:56.776',-0.016,-,-,82.400
'34:29:56.784',0.000,-,-,84.800
'34:29:56.792',0.016,-,-,86.400
'34:29:56.800',0.032,-,-,88.000
'34:29:56.808',0.048,-,-,88.000
'34:29:56.816',0.064,-,-,88.800
'34:29:56.824',0.064,-,-,88.000
'34:29:56.832',0.064,-,-,87.200
'34:29:56.840',0.056,-,-,85.600
'34:29:56.848',0.048,-,-,83.200
'34:29:56.856',0.032,-,-,80.800
'34:29:56.864',0.016,-,-,78.400
'34:29:56.872',0.000,-,-,75.200
'34:29:56.880',-0.008,-,-,72.000
'34:29:56.888',-0.024,-,-,68.800
'34:29:56.896',-0.040,-,-,66.400
'34:29:56.904',-0.048,-,-,63.200
'34:29:56.912',-0.064,-,-,60.800
'34:29:56.920',-0.064,-,-,58.400
'34:29:56.928',-0.064,-,-,56.000
'34:29:56.936',-0.064,-,-,54.400
'34:29:56.944',-0.056,-,-,53.600
'34:29:56.952',-0.056,-,-,52.800
'34:29:56.960',-0.048,-,-,52.000
'34:29:56.968',-0.040,-,-,51.200
'34:29:56.976',-0.040,-,-,51.200
'34:29:56.984',-0.040,-,-,51.200
'34:29:56.992',-0.040,-,-,52.000
'34:29:57.000',-0.040,-,-,52.000
'34:29:57.008',-0.040,-,-,52.800
'34:29:57.016',-0.040,-,-,53.600
'34:29:57.024',-0.048,-,-,54.400
'34:29:57.032',-0.056,-,-,54.400
'34:29:57.040',-0.056,-,-,55.200
'34:29:57.048',-0.064,-,-,55.200
'34:29:57.056',-0.064,-,-,56.000
'34:29:57.064',-0.072,-,-,56.000
'34:29:57.072',-0.080,-,-,56.000
'34:29:57.080',-0.080,-,-,56.000
'34:29:57.088',-0.072,-,-,56.000
'34:29:57.096',-0.080,-,-,56.000
'34:29:57.104',-0.080,-,-,55.200
'34:29:57.112',-0.080,-,-,55.200
'34:29:57.120',-0.072,-,-,54.400
'34:29:57.128',-0.064,-,-,53.600
'34:29:57.136',-0.056,-,-,53.600
'34:29:57.144',-0.056,-,-,52.800
'34:29:57.152',-0.056,-,-,52.800
'34:29:57.160',-0.048,-,-,52.000
'34:29:57.168',0.008,-,-,51.200
'34:29:57.176',0.128,-,-,51.200
'34:29:57.184',0.288,-,-,50.400
'34:29:57.192',0.400,-,-,50.400
'34:29:57.200',0.416,-,-,49.600
'34:29:57.208',0.368,-,-,49.600
'34:29:57.216',0.288,-,-,48.800
'34:29:57.224',0.160,-,-,48.800
'34:29:57.232',0.024,-,-,48.800
'34:29:57.240',-0.064,-,-,48.000
'34:29:57.248',-0.088,-,-,48.000
'34:29:57.256',-0.096,-,-,48.000
'34:29:57.264',-0.080,-,-,47.200
'34:29:57.272',-0.056,-,-,47.200
'34:29:57.280',-0.048,-,-,47.200
'34:29:57.288',-0.048,-,-,47.200
'34:29:57.296',-0.040,-,-,46.400
'34:29:57.304',-0.040,-,-,46.400
'34:29:57.312',-0.040,-,-,46.400
'34:29:57.320',-0.032,-,-,46.400
'34:29:57.328',-0.032,-,-,46.400
'34:29:57.336',-0.032,-,-,46.400
'34:29:57.344',-0.024,-,-,46.400
'34:29:57.352',-0.024,-,-,47.200
'34:29:57.360',-0.024,-,-,47.200
'34:29:57.368',-0.024,-,-,48.800
'34:29:57.376',-0.024,-,-,51.200
'34:29:57.384',-0.016,-,-,54.400
'34:29:57.392',-0.008,-,-,58.400
'34:29:57.400',-0.008,-,-,62.400
'34:29:57.408',0.000,-,-,67.200
'34:29:57.416',0.008,-,-,72.000
'34:29:57.424',0.008,-,-,76.800
'34:29:57.432',0.016,-,-,81.600
'34:29:57.440',0.032,-,-,86.400
'34:29:57.448',0.040,-,-,90.400
'34:29:57.456',0.048,-,-,94.400
'34:29:57.464',0.056,-,-,97.600
'34:29:57.472',0.056,-,-,100.000
'34:29:57.480',0.056,-,-,101.600
'34:29:57.488',0.048,-,-,102.400
'34:29:57.496',0.040,-,-,102.400
'34:29:57.504',0.024,-,-,102.400
'34:29:57.512',0.016,-,-,101.600
'34:29:57.520',0.000,-,-,100.000
'34:29:57.528',-0.016,-,-,98.400
'34:29:57.536',-0.032,-,-,96.800
'34:29:57.544',-0.040,-,-,94.400
'34:29:57.552',-0.048,-,-,92.800
'34:29:57.560',-0.056,-,-,89.600
'34:29:57.568',-0.064,-,-,87.200
'34:29:57.576',-0.064,-,-,84.000
'34:29:57.584',-0.064,-,-,80.800
'34:29:57.592',-0.064,-,-,77.600
'34:29:57.600',-0.056,-,-,74.400
'34:29:57.608',-0.048,-,-,71.200
'34:29:57.616',-0.040,-,-,68.000
'34:29:57.624',-0.040,-,-,65.600
'34:29:57.632',-0.040,-,-,64.000
'34:29:57.640',-0.040,-,-,62.400
'34:29:57.648',-0.032,-,-,60.800
'34:29:57.656',-0.032,-,-,60.000
'34:29:57.664',-0.024,-,-,59.200
'34:29:57.672',-0.016,-,-,59.200
'34:29:57.680',0.008,-,-,59.200
'34:29:57.688',0.056,-,-,59.200
'34:29:57.696',0.160,-,-,59.200
'34:29:57.704',0.304,-,-,60.000
'34:29:57.712',0.440,-,-,60.000
'34:29:57.720',0.504,-,-,60.800
'34:29:57.728',0.472,-,-,61.600
'34:29:57.736',0.384,-,-,61.600
'34:29:57.744',0.288,-,-,61.600
'34:29:57.752',0.208,-,-,62.400
'34:29:57.760',0.144,-,-,62.400
'34:29:57.768',0.072,-,-,62.400
'34:29:57.776',0.008,-,-,62.400
'34:29:57.784',-0.048,-,-,62.400
'34:29:57.792',-0.064,-,-,62.400
'34:29:57.800',-0.032,-,-,62.400
'34:29:57.808',-0.024,-,-,62.400
'34:29:57.816',-0.072,-,-,62.400
'34:29:57.824',-0.112,-,-,61.600
'34:29:57.832',-0.136,-,-,61.600
'34:29:57.840',-0.144,-,-,60.800
'34:29:57.848',-0.144,-,-,60.800
'34:29:57.856',-0.152,-,-,60.800
'34:29:57.864',-0.152,-,-,60.000
'34:29:57.872',-0.160,-,-,60.000
'34:29:57.880',-0.160,-,-,59.200
'34:29:57.888',-0.168,-,-,59.200
'34:29:57.896',-0.176,-,-,58.400
'34:29:57.904',-0.168,-,-,58.400
'34:29:57.912',-0.168,-,-,57.600
'34:29:57.920',-0.160,-,-,56.800
'34:29:57.928',-0.152,-,-,56.800
'34:29:57.936',-0.144,-,-,56.800
'34:29:57.944',-0.128,-,-,56.800
'34:29:57.952',-0.112,-,-,57.600
'34:29:57.960',-0.096,-,-,58.400
'34:29:57.968',-0.088,-,-,60.000
'34:29:57.976',-0.072,-,-,62.400
'34:29:57.984',-0.056,-,-,64.800
'34:29:57.992',-0.040,-,-,68.000
'34:29:58.000',-0.032,-,-,71.200
'34:29:58.008',-0.024,-,-,74.400
'34:29:58.016',-0.016,-,-,77.600
'34:29:58.024',-0.016,-,-,80.800
'34:29:58.032',-0.016,-,-,83.200
'34:29:58.040',-0.024,-,-,85.600
'34:29:58.048',-0.040,-,-,87.200
'34:29:58.056',-0.048,-,-,88.800
'34:29:58.064',-0.056,-,-,88.800
'34:29:58.072',-0.064,-,-,88.800
'34:29:58.080',-0.064,-,-,88.000
'34:29:58.088',-0.064,-,-,86.400
'34:29:58.096',-0.064,-,-,84.000
'34:29:58.104',-0.056,-,-,81.600
'34:29:58.112',-0.056,-,-,78.400
'34:29:58.120',-0.048,-,-,75.200
'34:29:58.128',-0.040,-,-,72.000
'34:29:58.136',-0.040,-,-,68.800
'34:29:58.144',-0.040,-,-,65.600
'34:29:58.152',-0.032,-,-,63.200
'34:29:58.160',-0.032,-,-,60.800
'34:29:58.168',-0.032,-,-,58.400
'34:29:58.176',-0.032,-,-,56.000
'34:29:58.184',-0.032,-,-,55.200
'34:29:58.192',-0.032,-,-,53.600
'34:29:58.200',-0.032,-,-,52.800
'34:29:58.208',-0.032,-,-,52.800
'34:29:58.216',-0.032,-,-,52.000
'34:29:58.224',-0.040,-,-,52.800
'34:29:58.232',-0.048,-,-,52.800
'34:29:58.240',-0.040,-,-,53.600
'34:29:58.248',-0.040,-,-,53.600
'34:29:58.256',-0.032,-,-,54.400
'34:29:58.264',-0.032,-,-,55.200
