'Elapsed time','II','III','AVF','V','ABP'
'14:04:12.784',-0.500,-,-,-0.718,59.200
'14:04:12.792',-0.208,-,-,-0.338,59.200
'14:04:12.800',-0.042,-,-,-0.113,59.200
'14:04:12.808',0.069,-,-,0.085,58.400
'14:04:12.816',0.167,-,-,0.197,58.400
'14:04:12.824',0.194,-,-,0.225,58.400
'14:04:12.832',0.194,-,-,0.197,57.600
'14:04:12.840',0.167,-,-,0.197,57.600
'14:04:12.848',0.167,-,-,0.197,57.600
'14:04:12.856',0.167,-,-,0.169,56.800
'14:04:12.864',0.167,-,-,0.155,57.600
'14:04:12.872',0.181,-,-,0.169,58.400
'14:04:12.880',0.194,-,-,0.141,60.800
'14:04:12.888',0.208,-,-,0.127,64.800
'14:04:12.896',0.236,-,-,0.155,72.800
'14:04:12.904',0.236,-,-,0.141,83.200
'14:04:12.912',0.250,-,-,0.141,93.600
'14:04:12.920',0.278,-,-,0.155,104.000
'14:04:12.928',0.292,-,-,0.141,112.000
'14:04:12.936',0.306,-,-,0.155,116.800
'14:04:12.944',0.347,-,-,0.155,119.200
'14:04:12.952',0.347,-,-,0.169,119.200
'14:04:12.960',0.361,-,-,0.197,118.400
'14:04:12.968',0.375,-,-,0.197,117.600
'14:04:12.976',0.389,-,-,0.225,116.000
'14:04:12.984',0.403,-,-,0.239,115.200
'14:04:12.992',0.375,-,-,0.225,113.600
'14:04:13.000',0.347,-,-,0.239,112.800
'14:04:13.008',0.292,-,-,0.197,112.000
'14:04:13.016',0.250,-,-,0.169,110.400
'14:04:13.024',0.194,-,-,0.127,108.800
'14:04:13.032',0.153,-,-,0.085,107.200
'14:04:13.040',0.125,-,-,0.056,105.600
'14:04:13.048',0.069,-,-,0.042,103.200
'14:04:13.056',0.042,-,-,0.056,100.800
'14:04:13.064',0.014,-,-,0.028,98.400
'14:04:13.072',-0.014,-,-,0.028,96.000
'14:04:13.080',-0.028,-,-,0.014,92.800
'14:04:13.088',-0.028,-,-,0.028,89.600
'14:04:13.096',-0.042,-,-,0.000,86.400
'14:04:13.104',-0.028,-,-,0.028,83.200
'14:04:13.112',-0.042,-,-,0.000,80.800
'14:04:13.120',-0.042,-,-,0.014,80.000
'14:04:13.128',-0.042,-,-,0.000,79.200
'14:04:13.136',-0.028,-,-,0.028,80.000
'14:04:13.144',-0.028,-,-,0.028,80.800
'14:04:13.152',-0.014,-,-,0.028,81.600
'14:04:13.160',0.000,-,-,0.042,81.600
'14:04:13.168',-0.014,-,-,0.056,81.600
'14:04:13.176',-0.028,-,-,0.042,81.600
'14:04:13.184',-0.028,-,-,0.056,81.600
'14:04:13.192',-0.042,-,-,0.042,80.800
'14:04:13.200',-0.042,-,-,0.028,79.200
'14:04:13.208',-0.069,-,-,0.014,78.400
'14:04:13.216',-0.083,-,-,-0.028,77.600
'14:04:13.224',-0.056,-,-,0.014,77.600
'14:04:13.232',-0.139,-,-,0.000,76.800
'14:04:13.240',-0.292,-,-,0.028,76.000
'14:04:13.248',-0.514,-,-,-0.056,75.200
'14:04:13.256',-0.750,-,-,-0.310,75.200
'14:04:13.264',-1.014,-,-,-0.648,74.400
'14:04:13.272',-1.236,-,-,-0.958,74.400
'14:04:13.280',-1.361,-,-,-1.239,73.600
'14:04:13.288',-1.375,-,-,-1.282,73.600
'14:04:13.296',-1.028,-,-,-1.127,72.800
'14:04:13.304',-0.694,-,-,-0.803,72.800
'14:04:13.312',-0.403,-,-,-0.408,72.000
'14:04:13.320',-0.208,-,-,-0.225,72.000
'14:04:13.328',-0.069,-,-,-0.028,71.200
'14:04:13.336',0.028,-,-,0.070,70.400
'14:04:13.344',0.097,-,-,0.169,70.400
'14:04:13.352',0.153,-,-,0.197,69.600
'14:04:13.360',0.167,-,-,0.197,69.600
'14:04:13.368',0.181,-,-,0.183,68.800
'14:04:13.376',0.194,-,-,0.169,68.000
'14:04:13.384',0.194,-,-,0.169,68.000
'14:04:13.392',0.194,-,-,0.155,67.200
'14:04:13.400',0.208,-,-,0.127,68.000
'14:04:13.408',0.250,-,-,0.127,68.000
'14:04:13.416',0.264,-,-,0.127,70.400
'14:04:13.424',0.292,-,-,0.141,73.600
'14:04:13.432',0.306,-,-,0.155,79.200
'14:04:13.440',0.347,-,-,0.169,87.200
'14:04:13.448',0.347,-,-,0.169,96.000
'14:04:13.456',0.361,-,-,0.169,104.800
'14:04:13.464',0.375,-,-,0.183,111.200
'14:04:13.472',0.375,-,-,0.197,116.000
'14:04:13.480',0.375,-,-,0.197,117.600
'14:04:13.488',0.375,-,-,0.197,118.400
'14:04:13.496',0.361,-,-,0.197,117.600
'14:04:13.504',0.319,-,-,0.183,116.800
'14:04:13.512',0.292,-,-,0.197,115.200
'14:04:13.520',0.264,-,-,0.169,114.400
'14:04:13.528',0.208,-,-,0.127,112.800
'14:04:13.536',0.167,-,-,0.113,111.200
'14:04:13.544',0.139,-,-,0.085,110.400
'14:04:13.552',0.097,-,-,0.085,108.000
'14:04:13.560',0.069,-,-,0.056,106.400
'14:04:13.568',0.042,-,-,0.056,104.000
'14:04:13.576',0.028,-,-,0.042,101.600
'14:04:13.584',0.014,-,-,0.056,98.400
'14:04:13.592',0.000,-,-,0.028,95.200
'14:04:13.600',0.000,-,-,0.028,91.200
'14:04:13.608',0.000,-,-,0.028,88.000
'14:04:13.616',0.000,-,-,0.028,84.800
'14:04:13.624',0.000,-,-,0.014,83.200
'14:04:13.632',0.000,-,-,0.028,81.600
'14:04:13.640',0.000,-,-,0.028,80.800
'14:04:13.648',0.000,-,-,0.028,81.600
'14:04:13.656',0.000,-,-,0.028,81.600
'14:04:13.664',0.000,-,-,0.028,82.400
'14:04:13.672',0.000,-,-,0.014,83.200
'14:04:13.680',0.000,-,-,0.028,83.200
'14:04:13.688',0.000,-,-,0.028,83.200
'14:04:13.696',0.000,-,-,0.028,82.400
'14:04:13.704',0.000,-,-,0.028,82.400
'14:04:13.712',-0.014,-,-,0.028,81.600
'14:04:13.720',0.000,-,-,-0.028,80.800
'14:04:13.728',0.014,-,-,0.042,80.000
'14:04:13.736',-0.097,-,-,0.028,79.200
'14:04:13.744',-0.264,-,-,0.042,78.400
'14:04:13.752',-0.472,-,-,-0.085,77.600
'14:04:13.760',-0.708,-,-,-0.394,77.600
'14:04:13.768',-0.972,-,-,-0.761,76.800
'14:04:13.776',-1.208,-,-,-1.127,76.000
'14:04:13.784',-1.278,-,-,-1.296,75.200
'14:04:13.792',-1.125,-,-,-1.338,74.400
'14:04:13.800',-0.806,-,-,-1.070,74.400
'14:04:13.808',-0.472,-,-,-0.648,73.600
'14:04:13.816',-0.208,-,-,-0.338,72.800
'14:04:13.824',-0.056,-,-,-0.141,72.000
'14:04:13.832',0.069,-,-,0.028,72.000
'14:04:13.840',0.167,-,-,0.155,71.200
'14:04:13.848',0.194,-,-,0.197,71.200
'14:04:13.856',0.208,-,-,0.197,70.400
'14:04:13.864',0.236,-,-,0.225,70.400
'14:04:13.872',0.250,-,-,0.225,69.600
'14:04:13.880',0.264,-,-,0.197,69.600
'14:04:13.888',0.278,-,-,0.197,69.600
'14:04:13.896',0.292,-,-,0.197,69.600
'14:04:13.904',0.319,-,-,0.197,71.200
'14:04:13.912',0.347,-,-,0.197,75.200
'14:04:13.920',0.361,-,-,0.197,80.800
'14:04:13.928',0.375,-,-,0.197,89.600
'14:04:13.936',0.389,-,-,0.225,99.200
'14:04:13.944',0.403,-,-,0.239,108.800
'14:04:13.952',0.417,-,-,0.239,116.800
'14:04:13.960',0.431,-,-,0.239,121.600
'14:04:13.968',0.431,-,-,0.254,123.200
'14:04:13.976',0.458,-,-,0.254,123.200
'14:04:13.984',0.431,-,-,0.268,123.200
'14:04:13.992',0.417,-,-,0.254,121.600
'14:04:14.000',0.389,-,-,0.239,120.800
'14:04:14.008',0.361,-,-,0.225,119.200
'14:04:14.016',0.306,-,-,0.197,118.400
'14:04:14.024',0.264,-,-,0.169,116.800
'14:04:14.032',0.208,-,-,0.141,116.000
'14:04:14.040',0.167,-,-,0.127,113.600
'14:04:14.048',0.125,-,-,0.085,112.000
'14:04:14.056',0.083,-,-,0.070,109.600
'14:04:14.064',0.056,-,-,0.056,107.200
'14:04:14.072',0.042,-,-,0.056,104.800
'14:04:14.080',0.014,-,-,0.042,101.600
'14:04:14.088',0.014,-,-,0.042,97.600
'14:04:14.096',0.014,-,-,0.028,94.400
'14:04:14.104',0.000,-,-,0.085,91.200
'14:04:14.112',-0.014,-,-,0.014,88.000
'14:04:14.120',-0.014,-,-,0.042,85.600
'14:04:14.128',-0.014,-,-,0.028,84.000
'14:04:14.136',-0.014,-,-,0.028,84.000
'14:04:14.144',0.000,-,-,0.042,84.000
'14:04:14.152',0.000,-,-,0.028,84.800
'14:04:14.160',0.000,-,-,0.028,84.800
'14:04:14.168',0.000,-,-,0.042,84.800
'14:04:14.176',-0.014,-,-,0.028,84.800
'14:04:14.184',0.000,-,-,0.042,84.800
'14:04:14.192',0.000,-,-,0.028,84.000
'14:04:14.200',0.000,-,-,0.028,84.000
'14:04:14.208',0.000,-,-,0.028,83.200
'14:04:14.216',-0.028,-,-,0.028,82.400
'14:04:14.224',-0.042,-,-,-0.042,81.600
'14:04:14.232',-0.014,-,-,0.042,80.800
'14:04:14.240',-0.083,-,-,0.028,80.000
'14:04:14.248',-0.236,-,-,0.028,79.200
'14:04:14.256',-0.417,-,-,-0.028,78.400
'14:04:14.264',-0.639,-,-,-0.282,77.600
'14:04:14.272',-0.861,-,-,-0.676,76.800
'14:04:14.280',-1.125,-,-,-1.000,76.800
'14:04:14.288',-1.264,-,-,-1.268,76.000
'14:04:14.296',-1.278,-,-,-1.352,75.200
'14:04:14.304',-0.917,-,-,-1.169,74.400
'14:04:14.312',-0.583,-,-,-0.803,73.600
'14:04:14.320',-0.292,-,-,-0.408,73.600
'14:04:14.328',-0.125,-,-,-0.197,72.800
'14:04:14.336',0.014,-,-,-0.014,72.000
'14:04:14.344',0.125,-,-,0.113,72.000
'14:04:14.352',0.181,-,-,0.197,71.200
'14:04:14.360',0.208,-,-,0.225,70.400
'14:04:14.368',0.236,-,-,0.239,70.400
'14:04:14.376',0.250,-,-,0.225,69.600
'14:04:14.384',0.264,-,-,0.225,69.600
'14:04:14.392',0.264,-,-,0.197,68.800
'14:04:14.400',0.264,-,-,0.225,69.600
'14:04:14.408',0.278,-,-,0.197,70.400
'14:04:14.416',0.292,-,-,0.197,72.800
'14:04:14.424',0.319,-,-,0.225,78.400
'14:04:14.432',0.347,-,-,0.225,86.400
'14:04:14.440',0.361,-,-,0.225,96.000
'14:04:14.448',0.375,-,-,0.239,106.400
'14:04:14.456',0.389,-,-,0.225,115.200
'14:04:14.464',0.403,-,-,0.239,120.800
'14:04:14.472',0.417,-,-,0.254,124.000
'14:04:14.480',0.417,-,-,0.254,124.000
'14:04:14.488',0.417,-,-,0.268,123.200
'14:04:14.496',0.417,-,-,0.268,122.400
'14:04:14.504',0.403,-,-,0.254,120.800
'14:04:14.512',0.389,-,-,0.254,120.000
'14:04:14.520',0.361,-,-,0.239,118.400
'14:04:14.528',0.319,-,-,0.225,117.600
'14:04:14.536',0.278,-,-,0.197,116.000
'14:04:14.544',0.236,-,-,0.169,114.400
'14:04:14.552',0.181,-,-,0.141,112.000
'14:04:14.560',0.139,-,-,0.127,110.400
'14:04:14.568',0.097,-,-,0.085,108.000
'14:04:14.576',0.056,-,-,0.056,104.800
'14:04:14.584',0.028,-,-,0.056,101.600
'14:04:14.592',0.014,-,-,0.042,98.400
'14:04:14.600',0.000,-,-,0.028,95.200
'14:04:14.608',0.000,-,-,0.042,92.000
'14:04:14.616',0.000,-,-,0.028,88.800
'14:04:14.624',0.014,-,-,0.028,86.400
'14:04:14.632',0.014,-,-,0.028,85.600
'14:04:14.640',0.014,-,-,0.127,84.800
'14:04:14.648',0.000,-,-,0.000,84.800
'14:04:14.656',0.000,-,-,0.028,85.600
'14:04:14.664',0.014,-,-,0.028,86.400
'14:04:14.672',0.000,-,-,0.028,86.400
'14:04:14.680',0.014,-,-,0.028,86.400
'14:04:14.688',0.028,-,-,0.042,85.600
'14:04:14.696',0.028,-,-,0.042,85.600
'14:04:14.704',0.042,-,-,0.056,84.800
'14:04:14.712',0.042,-,-,0.042,84.000
'14:04:14.720',0.042,-,-,0.056,83.200
'14:04:14.728',0.028,-,-,0.042,82.400
'14:04:14.736',0.028,-,-,0.056,81.600
'14:04:14.744',0.014,-,-,0.042,80.800
'14:04:14.752',0.014,-,-,0.056,80.000
'14:04:14.760',0.014,-,-,0.056,79.200
'14:04:14.768',0.000,-,-,0.028,78.400
'14:04:14.776',-0.042,-,-,0.028,77.600
'14:04:14.784',-0.042,-,-,0.000,76.800
'14:04:14.792',-0.028,-,-,-0.113,76.000
'14:04:14.800',-0.069,-,-,0.028,75.200
'14:04:14.808',-0.208,-,-,0.000,75.200
'14:04:14.816',-0.403,-,-,-0.028,74.400
'14:04:14.824',-0.611,-,-,-0.268,73.600
'14:04:14.832',-0.833,-,-,-0.606,72.800
'14:04:14.840',-1.097,-,-,-0.944,72.800
'14:04:14.848',-1.292,-,-,-1.268,72.000
'14:04:14.856',-1.319,-,-,-1.380,71.200
'14:04:14.864',-1.069,-,-,-1.268,70.400
'14:04:14.872',-0.736,-,-,-1.014,70.400
'14:04:14.880',-0.403,-,-,-0.535,69.600
'14:04:14.888',-0.181,-,-,-0.268,69.600
'14:04:14.896',-0.042,-,-,-0.070,68.800
'14:04:14.904',0.083,-,-,0.085,68.000
'14:04:14.912',0.181,-,-,0.197,68.000
'14:04:14.920',0.236,-,-,0.239,67.200
'14:04:14.928',0.250,-,-,0.239,67.200
'14:04:14.936',0.264,-,-,0.239,66.400
'14:04:14.944',0.264,-,-,0.239,66.400
'14:04:14.952',0.278,-,-,0.254,66.400
'14:04:14.960',0.292,-,-,0.239,66.400
'14:04:14.968',0.292,-,-,0.225,68.000
'14:04:14.976',0.306,-,-,0.225,70.400
'14:04:14.984',0.306,-,-,0.197,76.000
'14:04:14.992',0.319,-,-,0.225,84.800
'14:04:15.000',0.347,-,-,0.225,95.200
'14:04:15.008',0.375,-,-,0.225,105.600
'14:04:15.016',0.389,-,-,0.239,114.400
'14:04:15.024',0.403,-,-,0.254,120.000
'14:04:15.032',0.403,-,-,0.239,122.400
'14:04:15.040',0.403,-,-,0.254,123.200
'14:04:15.048',0.389,-,-,0.239,122.400
'14:04:15.056',0.389,-,-,0.254,120.800
'14:04:15.064',0.389,-,-,0.239,120.000
'14:04:15.072',0.389,-,-,0.254,118.400
'14:04:15.080',0.361,-,-,0.239,116.800
'14:04:15.088',0.306,-,-,0.254,115.200
'14:04:15.096',0.278,-,-,0.225,114.400
'14:04:15.104',0.250,-,-,0.197,112.000
'14:04:15.112',0.194,-,-,0.169,110.400
'14:04:15.120',0.139,-,-,0.141,108.800
'14:04:15.128',0.097,-,-,0.127,106.400
'14:04:15.136',0.069,-,-,0.113,104.000
'14:04:15.144',0.042,-,-,0.085,101.600
'14:04:15.152',0.028,-,-,0.056,98.400
'14:04:15.160',0.014,-,-,0.056,95.200
'14:04:15.168',0.028,-,-,0.070,91.200
'14:04:15.176',0.028,-,-,0.085,88.000
'14:04:15.184',0.014,-,-,0.056,85.600
'14:04:15.192',0.000,-,-,0.042,84.000
'14:04:15.200',0.000,-,-,0.028,83.200
'14:04:15.208',0.000,-,-,0.000,82.400
'14:04:15.216',-0.014,-,-,0.085,83.200
'14:04:15.224',-0.042,-,-,-0.014,83.200
'14:04:15.232',-0.056,-,-,0.000,84.000
'14:04:15.240',-0.056,-,-,0.000,84.000
'14:04:15.248',-0.056,-,-,0.000,84.000
'14:04:15.256',-0.056,-,-,0.000,83.200
'14:04:15.264',-0.056,-,-,0.000,82.400
'14:04:15.272',-0.056,-,-,0.000,81.600
'14:04:15.280',-0.056,-,-,0.000,80.800
'14:04:15.288',-0.056,-,-,0.014,80.000
'14:04:15.296',-0.056,-,-,0.000,79.200
'14:04:15.304',-0.056,-,-,0.000,78.400
'14:04:15.312',-0.042,-,-,0.000,77.600
'14:04:15.320',-0.056,-,-,0.014,77.600
'14:04:15.328',-0.056,-,-,0.000,76.800
'14:04:15.336',-0.056,-,-,0.028,76.000
'14:04:15.344',-0.042,-,-,0.000,75.200
'14:04:15.352',-0.042,-,-,0.028,75.200
'14:04:15.360',-0.042,-,-,0.028,74.400
'14:04:15.368',-0.056,-,-,0.028,74.400
'14:04:15.376',-0.056,-,-,0.042,73.600
'14:04:15.384',-0.056,-,-,-0.028,72.800
'14:04:15.392',-0.097,-,-,0.028,72.000
'14:04:15.400',-0.250,-,-,0.028,71.200
'14:04:15.408',-0.431,-,-,0.000,71.200
'14:04:15.416',-0.653,-,-,-0.169,70.400
'14:04:15.424',-0.917,-,-,-0.451,69.600
'14:04:15.432',-1.167,-,-,-0.817,69.600
'14:04:15.440',-1.389,-,-,-1.155,68.800
'14:04:15.448',-1.458,-,-,-1.338,68.800
'14:04:15.456',-1.264,-,-,-1.338,68.800
'14:04:15.464',-0.944,-,-,-1.085,68.000
'14:04:15.472',-0.597,-,-,-0.690,68.000
'14:04:15.480',-0.319,-,-,-0.380,68.000
'14:04:15.488',-0.153,-,-,-0.169,67.200
'14:04:15.496',-0.014,-,-,0.000,67.200
'14:04:15.504',0.069,-,-,0.085,67.200
'14:04:15.512',0.139,-,-,0.155,67.200
'14:04:15.520',0.167,-,-,0.169,66.400
'14:04:15.528',0.194,-,-,0.169,66.400
'14:04:15.536',0.208,-,-,0.183,65.600
'14:04:15.544',0.236,-,-,0.169,65.600
'14:04:15.552',0.250,-,-,0.169,65.600
'14:04:15.560',0.250,-,-,0.169,65.600
'14:04:15.568',0.264,-,-,0.169,67.200
'14:04:15.576',0.278,-,-,0.155,69.600
'14:04:15.584',0.292,-,-,0.169,75.200
'14:04:15.592',0.292,-,-,0.127,83.200
'14:04:15.600',0.292,-,-,0.127,92.800
'14:04:15.608',0.306,-,-,0.113,103.200
'14:04:15.616',0.319,-,-,0.113,112.000
'14:04:15.624',0.347,-,-,0.113,117.600
'14:04:15.632',0.375,-,-,0.127,120.000
'14:04:15.640',0.389,-,-,0.127,120.800
'14:04:15.648',0.389,-,-,0.155,120.000
'14:04:15.656',0.389,-,-,0.169,118.400
'14:04:15.664',0.389,-,-,0.169,116.000
'14:04:15.672',0.375,-,-,0.169,114.400
'14:04:15.680',0.361,-,-,0.169,112.800
'14:04:15.688',0.319,-,-,0.169,111.200
'14:04:15.696',0.292,-,-,0.169,110.400
'14:04:15.704',0.264,-,-,0.155,108.800
'14:04:15.712',0.236,-,-,0.127,107.200
'14:04:15.720',0.181,-,-,0.113,104.800
'14:04:15.728',0.139,-,-,0.085,102.400
'14:04:15.736',0.097,-,-,0.085,100.000
'14:04:15.744',0.069,-,-,0.056,97.600
'14:04:15.752',0.042,-,-,0.056,94.400
'14:04:15.760',0.028,-,-,0.056,91.200
'14:04:15.768',0.014,-,-,0.042,88.000
'14:04:15.776',0.014,-,-,0.028,84.800
'14:04:15.784',0.000,-,-,0.028,83.200
'14:04:15.792',0.000,-,-,0.000,81.600
'14:04:15.800',0.000,-,-,0.000,81.600
'14:04:15.808',0.000,-,-,0.000,81.600
'14:04:15.816',0.000,-,-,0.000,82.400
'14:04:15.824',0.000,-,-,0.000,83.200
'14:04:15.832',0.014,-,-,0.000,83.200
'14:04:15.840',0.014,-,-,0.000,83.200
'14:04:15.848',0.014,-,-,0.000,83.200
'14:04:15.856',0.028,-,-,0.014,83.200
'14:04:15.864',0.028,-,-,0.028,82.400
'14:04:15.872',0.042,-,-,0.028,81.600
'14:04:15.880',0.056,-,-,0.028,80.800
'14:04:15.888',0.056,-,-,0.042,80.000
'14:04:15.896',0.042,-,-,0.042,79.200
'14:04:15.904',0.042,-,-,0.056,78.400
'14:04:15.912',0.042,-,-,0.042,77.600
'14:04:15.920',0.028,-,-,0.056,76.800
'14:04:15.928',0.028,-,-,0.042,76.800
'14:04:15.936',0.014,-,-,0.042,76.000
'14:04:15.944',0.014,-,-,0.042,75.200
'14:04:15.952',0.014,-,-,0.028,74.400
'14:04:15.960',0.000,-,-,0.042,73.600
'14:04:15.968',0.000,-,-,0.028,73.600
'14:04:15.976',0.000,-,-,0.028,72.800
'14:04:15.984',0.000,-,-,0.000,72.800
'14:04:15.992',-0.028,-,-,0.014,72.000
'14:04:16.000',-0.042,-,-,0.000,72.000
'14:04:16.008',-0.028,-,-,-0.070,71.200
'14:04:16.016',-0.028,-,-,0.000,70.400
'14:04:16.024',-0.139,-,-,0.000,70.400
'14:04:16.032',-0.236,-,-,0.028,69.600
'14:04:16.040',-0.250,-,-,0.070,69.600
'14:04:16.048',-0.236,-,-,0.085,68.800
'14:04:16.056',-0.319,-,-,-0.408,68.800
'14:04:16.064',-0.417,-,-,-0.746,68.800
'14:04:16.072',-0.417,-,-,-0.761,68.000
'14:04:16.080',-0.208,-,-,-0.380,68.000
'14:04:16.088',-0.069,-,-,-0.141,67.200
'14:04:16.096',-0.014,-,-,0.000,67.200
'14:04:16.104',0.014,-,-,0.028,67.200
'14:04:16.112',0.014,-,-,0.028,67.200
'14:04:16.120',0.000,-,-,0.014,66.400
'14:04:16.128',0.000,-,-,0.014,66.400
'14:04:16.136',0.000,-,-,0.000,65.600
'14:04:16.144',0.000,-,-,0.000,65.600
'14:04:16.152',0.000,-,-,0.000,66.400
'14:04:16.160',0.000,-,-,-0.014,68.000
'14:04:16.168',0.000,-,-,-0.028,72.800
'14:04:16.176',0.000,-,-,-0.028,80.800
'14:04:16.184',0.000,-,-,-0.056,92.000
'14:04:16.192',-0.014,-,-,-0.070,104.800
'14:04:16.200',-0.014,-,-,-0.113,116.000
'14:04:16.208',-0.014,-,-,-0.113,124.000
'14:04:16.216',-0.014,-,-,-0.127,128.000
'14:04:16.224',-0.014,-,-,-0.141,128.800
'14:04:16.232',0.000,-,-,-0.141,128.000
'14:04:16.240',0.000,-,-,-0.141,127.200
'14:04:16.248',0.014,-,-,-0.141,125.600
'14:04:16.256',0.014,-,-,-0.141,124.000
'14:04:16.264',0.014,-,-,-0.141,122.400
'14:04:16.272',0.014,-,-,-0.141,120.800
'14:04:16.280',0.014,-,-,-0.141,120.000
'14:04:16.288',0.028,-,-,-0.141,118.400
'14:04:16.296',0.042,-,-,-0.113,116.000
'14:04:16.304',0.042,-,-,-0.113,113.600
'14:04:16.312',0.042,-,-,-0.070,111.200
'14:04:16.320',0.042,-,-,-0.056,108.800
'14:04:16.328',0.042,-,-,-0.028,106.400
'14:04:16.336',0.042,-,-,-0.014,103.200
'14:04:16.344',0.042,-,-,0.000,100.800
'14:04:16.352',0.042,-,-,0.014,97.600
'14:04:16.360',0.042,-,-,0.028,94.400
'14:04:16.368',0.042,-,-,0.042,91.200
'14:04:16.376',0.042,-,-,0.056,88.800
'14:04:16.384',0.042,-,-,0.056,87.200
'14:04:16.392',0.042,-,-,0.070,86.400
'14:04:16.400',0.056,-,-,0.085,86.400
'14:04:16.408',0.056,-,-,0.070,86.400
'14:04:16.416',0.069,-,-,0.085,86.400
'14:04:16.424',0.069,-,-,0.085,87.200
'14:04:16.432',0.056,-,-,0.070,87.200
'14:04:16.440',0.056,-,-,0.056,86.400
'14:04:16.448',0.042,-,-,0.070,86.400
'14:04:16.456',0.042,-,-,0.056,85.600
'14:04:16.464',0.028,-,-,0.056,84.800
'14:04:16.472',0.028,-,-,0.042,83.200
'14:04:16.480',0.028,-,-,0.042,82.400
'14:04:16.488',0.028,-,-,0.042,81.600
'14:04:16.496',0.028,-,-,0.042,80.800
'14:04:16.504',0.028,-,-,0.042,80.000
'14:04:16.512',0.028,-,-,0.042,79.200
'14:04:16.520',0.028,-,-,0.056,78.400
'14:04:16.528',0.042,-,-,0.056,77.600
'14:04:16.536',0.139,-,-,0.155,77.600
'14:04:16.544',0.375,-,-,0.380,76.800
'14:04:16.552',0.542,-,-,0.493,76.000
'14:04:16.560',0.542,-,-,0.014,75.200
'14:04:16.568',0.125,-,-,-0.465,75.200
'14:04:16.576',-0.056,-,-,-0.493,74.400
'14:04:16.584',-0.125,-,-,-0.310,73.600
'14:04:16.592',-0.125,-,-,-0.127,72.800
'14:04:16.600',-0.069,-,-,0.000,72.800
'14:04:16.608',-0.069,-,-,0.000,72.000
'14:04:16.616',-0.083,-,-,0.000,72.000
'14:04:16.624',-0.097,-,-,0.000,71.200
'14:04:16.632',-0.097,-,-,-0.014,70.400
'14:04:16.640',-0.097,-,-,-0.028,70.400
'14:04:16.648',-0.125,-,-,-0.028,69.600
'14:04:16.656',-0.125,-,-,-0.028,70.400
'14:04:16.664',-0.125,-,-,-0.042,71.200
'14:04:16.672',-0.125,-,-,-0.056,75.200
'14:04:16.680',-0.125,-,-,-0.070,81.600
'14:04:16.688',-0.139,-,-,-0.070,91.200
'14:04:16.696',-0.139,-,-,-0.070,103.200
'14:04:16.704',-0.139,-,-,-0.085,114.400
'14:04:16.712',-0.139,-,-,-0.113,122.400
'14:04:16.720',-0.153,-,-,-0.113,128.000
'14:04:16.728',-0.153,-,-,-0.141,129.600
'14:04:16.736',-0.153,-,-,-0.141,128.800
'14:04:16.744',-0.153,-,-,-0.169,127.200
'14:04:16.752',-0.153,-,-,-0.169,124.800
'14:04:16.760',-0.153,-,-,-0.169,123.200
'14:04:16.768',-0.139,-,-,-0.169,121.600
