'Elapsed time','I','II','III','AVR','AVL','AVF','V','MCL1','ABP','PAP'
'1:13:31.224',-,-,-,-,-,-,0.040,0.040,63.600,-
'1:13:31.232',-,-,-,-,-,-,0.040,0.040,62.400,-
'1:13:31.240',-,-,-,-,-,-,0.040,0.016,62.400,-
'1:13:31.248',-,-,-,-,-,-,0.040,0.040,62.400,-
'1:13:31.256',-,-,-,-,-,-,0.040,0.016,61.200,-
'1:13:31.264',-,-,-,-,-,-,0.040,0.040,61.200,-
'1:13:31.272',-,-,-,-,-,-,0.040,0.040,61.200,-
'1:13:31.280',-,-,-,-,-,-,0.056,0.064,60.000,-
'1:13:31.288',-,-,-,-,-,-,0.040,0.088,60.000,-
'1:13:31.296',-,-,-,-,-,-,0.016,0.000,60.000,-
'1:13:31.304',-,-,-,-,-,-,0.000,0.000,60.000,-
'1:13:31.312',-,-,-,-,-,-,0.016,0.000,58.800,-
'1:13:31.320',-,-,-,-,-,-,0.016,0.000,58.800,-
'1:13:31.328',-,-,-,-,-,-,0.016,0.000,58.800,-
'1:13:31.336',-,-,-,-,-,-,0.016,0.000,58.800,-
'1:13:31.344',-,-,-,-,-,-,0.016,0.000,58.800,-
'1:13:31.352',-,-,-,-,-,-,0.000,0.000,58.800,-
'1:13:31.360',-,-,-,-,-,-,0.000,-0.016,58.800,-
'1:13:31.368',-,-,-,-,-,-,0.000,0.000,58.800,-
'1:13:31.376',-,-,-,-,-,-,0.016,0.000,57.600,-
'1:13:31.384',-,-,-,-,-,-,0.000,0.000,57.600,-
'1:13:31.392',-,-,-,-,-,-,0.000,0.000,57.600,-
'1:13:31.400',-,-,-,-,-,-,0.000,0.000,57.600,-
'1:13:31.408',-,-,-,-,-,-,0.000,0.000,57.600,-
'1:13:31.416',-,-,-,-,-,-,0.016,0.000,56.400,-
'1:13:31.424',-,-,-,-,-,-,0.080,0.000,56.400,-
'1:13:31.432',-,-,-,-,-,-,0.168,0.112,56.400,-
'1:13:31.440',-,-,-,-,-,-,0.120,0.184,55.200,-
'1:13:31.448',-,-,-,-,-,-,-0.056,0.040,55.200,-
'1:13:31.456',-,-,-,-,-,-,-0.312,-0.184,54.000,-
'1:13:31.464',-,-,-,-,-,-,-0.440,-0.552,54.000,-
'1:13:31.472',-,-,-,-,-,-,-0.360,-0.576,54.000,-
'1:13:31.480',-,-,-,-,-,-,-0.248,-0.296,52.800,-
'1:13:31.488',-,-,-,-,-,-,-0.184,-0.248,52.800,-
'1:13:31.496',-,-,-,-,-,-,-0.144,-0.208,52.800,-
'1:13:31.504',-,-,-,-,-,-,-0.080,-0.112,52.800,-
'1:13:31.512',-,-,-,-,-,-,-0.040,-0.040,52.800,-
'1:13:31.520',-,-,-,-,-,-,-0.040,-0.040,54.000,-
'1:13:31.528',-,-,-,-,-,-,-0.040,-0.016,56.400,-
'1:13:31.536',-,-,-,-,-,-,-0.016,-0.040,60.000,-
'1:13:31.544',-,-,-,-,-,-,-0.016,-0.016,64.800,-
'1:13:31.552',-,-,-,-,-,-,0.000,0.000,72.000,-
'1:13:31.560',-,-,-,-,-,-,0.000,-0.016,78.000,-
'1:13:31.568',-,-,-,-,-,-,0.000,0.000,82.800,-
'1:13:31.576',-,-,-,-,-,-,0.016,0.000,86.400,-
'1:13:31.584',-,-,-,-,-,-,0.016,0.000,87.600,-
'1:13:31.592',-,-,-,-,-,-,0.016,0.000,90.000,-
'1:13:31.600',-,-,-,-,-,-,0.016,0.000,91.200,-
'1:13:31.608',-,-,-,-,-,-,0.040,0.016,92.400,-
'1:13:31.616',-,-,-,-,-,-,0.056,0.040,92.400,-
'1:13:31.624',-,-,-,-,-,-,0.104,0.016,92.400,-
'1:13:31.632',-,-,-,-,-,-,0.120,0.088,92.400,-
'1:13:31.640',-,-,-,-,-,-,0.168,0.136,92.400,-
'1:13:31.648',-,-,-,-,-,-,0.208,0.160,92.400,-
'1:13:31.656',-,-,-,-,-,-,0.248,0.232,92.400,-
'1:13:31.664',-,-,-,-,-,-,0.336,0.272,91.200,-
'1:13:31.672',-,-,-,-,-,-,0.400,0.344,91.200,-
'1:13:31.680',-,-,-,-,-,-,0.464,0.440,90.000,-
'1:13:31.688',-,-,-,-,-,-,0.488,0.464,90.000,-
'1:13:31.696',-,-,-,-,-,-,0.504,0.488,88.800,-
'1:13:31.704',-,-,-,-,-,-,0.488,0.464,87.600,-
'1:13:31.712',-,-,-,-,-,-,0.464,0.488,86.400,-
'1:13:31.720',-,-,-,-,-,-,0.424,0.392,85.200,-
'1:13:31.728',-,-,-,-,-,-,0.360,0.344,82.800,-
'1:13:31.736',-,-,-,-,-,-,0.296,0.296,81.600,-
'1:13:31.744',-,-,-,-,-,-,0.232,0.208,79.200,-
'1:13:31.752',-,-,-,-,-,-,0.144,0.160,75.600,-
'1:13:31.760',-,-,-,-,-,-,0.104,0.064,73.200,-
'1:13:31.768',-,-,-,-,-,-,0.080,0.040,70.800,-
'1:13:31.776',-,-,-,-,-,-,0.056,0.016,70.800,-
'1:13:31.784',-,-,-,-,-,-,0.040,0.000,69.600,-
'1:13:31.792',-,-,-,-,-,-,0.016,-0.016,69.600,-
'1:13:31.800',-,-,-,-,-,-,0.016,0.000,68.400,-
'1:13:31.808',-,-,-,-,-,-,0.000,0.000,67.200,-
'1:13:31.816',-,-,-,-,-,-,-0.016,-0.040,67.200,-
'1:13:31.824',-,-,-,-,-,-,-0.016,-0.040,67.200,-
'1:13:31.832',-,-,-,-,-,-,-0.016,-0.016,66.000,-
'1:13:31.840',-,-,-,-,-,-,-0.016,-0.040,66.000,-
'1:13:31.848',-,-,-,-,-,-,-0.016,-0.040,64.800,-
'1:13:31.856',-,-,-,-,-,-,-0.016,0.000,64.800,-
'1:13:31.864',-,-,-,-,-,-,-0.016,-0.040,64.800,-
'1:13:31.872',-,-,-,-,-,-,-0.016,-0.040,63.600,-
'1:13:31.880',-,-,-,-,-,-,-0.016,-0.016,63.600,-
'1:13:31.888',-,-,-,-,-,-,-0.016,-0.064,62.400,-
'1:13:31.896',-,-,-,-,-,-,-0.016,-0.040,62.400,-
'1:13:31.904',-,-,-,-,-,-,-0.016,-0.016,61.200,-
'1:13:31.912',-,-,-,-,-,-,-0.016,-0.040,61.200,-
'1:13:31.920',-,-,-,-,-,-,0.000,0.000,61.200,-
'1:13:31.928',-,-,-,-,-,-,0.000,0.000,60.000,-
'1:13:31.936',-,-,-,-,-,-,-0.016,0.000,60.000,-
'1:13:31.944',-,-,-,-,-,-,-0.040,-0.040,60.000,-
'1:13:31.952',-,-,-,-,-,-,-0.056,-0.088,60.000,-
'1:13:31.960',-,-,-,-,-,-,-0.056,-0.088,60.000,-
'1:13:31.968',-,-,-,-,-,-,-0.040,-0.040,60.000,-
'1:13:31.976',-,-,-,-,-,-,-0.056,-0.064,58.800,-
'1:13:31.984',-,-,-,-,-,-,-0.056,-0.112,58.800,-
'1:13:31.992',-,-,-,-,-,-,-0.040,-0.088,58.800,-
'1:13:32.000',-,-,-,-,-,-,-0.040,-0.040,58.800,-
'1:13:32.008',-,-,-,-,-,-,-0.056,-0.040,58.800,-
'1:13:32.016',-,-,-,-,-,-,-0.056,-0.088,57.600,-
'1:13:32.024',-,-,-,-,-,-,-0.056,-0.064,57.600,-
'1:13:32.032',-,-,-,-,-,-,-0.056,-0.088,57.600,-
'1:13:32.040',-,-,-,-,-,-,-0.080,-0.064,57.600,-
'1:13:32.048',-,-,-,-,-,-,-0.056,-0.112,57.600,-
'1:13:32.056',-,-,-,-,-,-,-0.056,-0.088,57.600,-
'1:13:32.064',-,-,-,-,-,-,-0.040,-0.088,56.400,-
'1:13:32.072',-,-,-,-,-,-,-0.016,-0.088,56.400,-
'1:13:32.080',-,-,-,-,-,-,0.056,-0.016,55.200,-
'1:13:32.088',-,-,-,-,-,-,0.104,0.064,55.200,-
'1:13:32.096',-,-,-,-,-,-,0.000,0.088,55.200,-
'1:13:32.104',-,-,-,-,-,-,-0.232,-0.088,54.000,-
'1:13:32.112',-,-,-,-,-,-,-0.464,-0.392,54.000,-
'1:13:32.120',-,-,-,-,-,-,-0.528,-0.672,52.800,-
'1:13:32.128',-,-,-,-,-,-,-0.400,-0.504,52.800,-
'1:13:32.136',-,-,-,-,-,-,-0.296,-0.392,51.600,-
'1:13:32.144',-,-,-,-,-,-,-0.232,-0.296,51.600,-
'1:13:32.152',-,-,-,-,-,-,-0.208,-0.232,51.600,-
'1:13:32.160',-,-,-,-,-,-,-0.184,-0.208,51.600,-
'1:13:32.168',-,-,-,-,-,-,-0.144,-0.184,52.800,-
'1:13:32.176',-,-,-,-,-,-,-0.104,-0.136,54.000,-
'1:13:32.184',-,-,-,-,-,-,-0.080,-0.112,56.400,-
'1:13:32.192',-,-,-,-,-,-,-0.080,-0.088,61.200,-
'1:13:32.200',-,-,-,-,-,-,-0.104,-0.112,67.200,-
'1:13:32.208',-,-,-,-,-,-,-0.104,-0.112,74.400,-
'1:13:32.216',-,-,-,-,-,-,-0.056,-0.112,80.400,-
'1:13:32.224',-,-,-,-,-,-,-0.040,-0.064,84.000,-
'1:13:32.232',-,-,-,-,-,-,-0.016,-0.040,85.200,-
'1:13:32.240',-,-,-,-,-,-,0.000,-0.040,87.600,-
'1:13:32.248',-,-,-,-,-,-,-0.016,-0.016,90.000,-
'1:13:32.256',-,-,-,-,-,-,-0.016,-0.040,91.200,-
'1:13:32.264',-,-,-,-,-,-,-0.016,-0.064,92.400,-
'1:13:32.272',-,-,-,-,-,-,-0.016,-0.040,92.400,-
'1:13:32.280',-,-,-,-,-,-,0.016,-0.040,92.400,-
'1:13:32.288',-,-,-,-,-,-,0.080,0.000,92.400,-
'1:13:32.296',-,-,-,-,-,-,0.144,0.088,92.400,-
'1:13:32.304',-,-,-,-,-,-,0.184,0.136,92.400,-
'1:13:32.312',-,-,-,-,-,-,0.248,0.184,91.200,-
'1:13:32.320',-,-,-,-,-,-,0.312,0.248,91.200,-
'1:13:32.328',-,-,-,-,-,-,0.376,0.320,90.000,-
'1:13:32.336',-,-,-,-,-,-,0.440,0.392,88.800,-
'1:13:32.344',-,-,-,-,-,-,0.488,0.440,88.800,-
'1:13:32.352',-,-,-,-,-,-,0.488,0.440,87.600,-
'1:13:32.360',-,-,-,-,-,-,0.464,0.440,86.400,-
'1:13:32.368',-,-,-,-,-,-,0.424,0.392,85.200,-
'1:13:32.376',-,-,-,-,-,-,0.360,0.296,82.800,-
'1:13:32.384',-,-,-,-,-,-,0.296,0.248,81.600,-
'1:13:32.392',-,-,-,-,-,-,0.232,0.208,79.200,-
'1:13:32.400',-,-,-,-,-,-,0.144,0.112,76.800,-
'1:13:32.408',-,-,-,-,-,-,0.104,0.064,73.200,-
'1:13:32.416',-,-,-,-,-,-,0.056,0.000,70.800,-
'1:13:32.424',-,-,-,-,-,-,0.016,0.000,69.600,-
'1:13:32.432',-,-,-,-,-,-,0.016,-0.040,68.400,-
'1:13:32.440',-,-,-,-,-,-,0.016,-0.016,67.200,-
'1:13:32.448',-,-,-,-,-,-,0.000,-0.040,67.200,-
'1:13:32.456',-,-,-,-,-,-,0.000,-0.040,66.000,-
'1:13:32.464',-,-,-,-,-,-,-0.016,-0.088,66.000,-
'1:13:32.472',-,-,-,-,-,-,-0.040,-0.112,64.800,-
'1:13:32.480',-,-,-,-,-,-,-0.040,-0.112,64.800,-
'1:13:32.488',-,-,-,-,-,-,-0.056,-0.112,64.800,-
'1:13:32.496',-,-,-,-,-,-,-0.056,-0.112,63.600,-
'1:13:32.504',-,-,-,-,-,-,-0.040,-0.112,63.600,-
'1:13:32.512',-,-,-,-,-,-,-0.040,-0.112,62.400,-
'1:13:32.520',-,-,-,-,-,-,-0.016,-0.088,62.400,-
'1:13:32.528',-,-,-,-,-,-,-0.016,-0.088,62.400,-
'1:13:32.536',-,-,-,-,-,-,-0.040,-0.112,61.200,-
'1:13:32.544',-,-,-,-,-,-,-0.040,-0.112,61.200,-
'1:13:32.552',-,-,-,-,-,-,-0.040,-0.112,61.200,-
'1:13:32.560',-,-,-,-,-,-,-0.040,-0.088,60.000,-
'1:13:32.568',-,-,-,-,-,-,-0.040,-0.112,60.000,-
'1:13:32.576',-,-,-,-,-,-,-0.016,-0.040,60.000,-
'1:13:32.584',-,-,-,-,-,-,-0.016,-0.040,60.000,-
'1:13:32.592',-,-,-,-,-,-,-0.040,-0.088,58.800,-
'1:13:32.600',-,-,-,-,-,-,-0.040,-0.112,58.800,-
'1:13:32.608',-,-,-,-,-,-,-0.040,-0.088,58.800,-
'1:13:32.616',-,-,-,-,-,-,-0.040,-0.112,58.800,-
'1:13:32.624',-,-,-,-,-,-,-0.056,-0.112,57.600,-
'1:13:32.632',-,-,-,-,-,-,-0.056,-0.136,57.600,-
'1:13:32.640',-,-,-,-,-,-,-0.040,-0.112,57.600,-
'1:13:32.648',-,-,-,-,-,-,-0.040,-0.088,57.600,-
'1:13:32.656',-,-,-,-,-,-,-0.056,-0.112,57.600,-
'1:13:32.664',-,-,-,-,-,-,-0.056,-0.112,57.600,-
'1:13:32.672',-,-,-,-,-,-,-0.056,-0.112,56.400,-
'1:13:32.680',-,-,-,-,-,-,-0.080,-0.160,56.400,-
'1:13:32.688',-,-,-,-,-,-,-0.056,-0.136,56.400,-
'1:13:32.696',-,-,-,-,-,-,-0.056,-0.112,56.400,-
'1:13:32.704',-,-,-,-,-,-,-0.056,-0.112,56.400,-
'1:13:32.712',-,-,-,-,-,-,-0.056,-0.112,55.200,-
'1:13:32.720',-,-,-,-,-,-,-0.040,-0.112,55.200,-
'1:13:32.728',-,-,-,-,-,-,0.016,-0.112,55.200,-
'1:13:32.736',-,-,-,-,-,-,0.104,0.000,54.000,-
'1:13:32.744',-,-,-,-,-,-,0.120,0.088,54.000,-
'1:13:32.752',-,-,-,-,-,-,-0.040,0.040,52.800,-
'1:13:32.760',-,-,-,-,-,-,-0.312,-0.184,52.800,-
'1:13:32.768',-,-,-,-,-,-,-0.528,-0.600,51.600,-
'1:13:32.776',-,-,-,-,-,-,-0.552,-0.720,51.600,-
'1:13:32.784',-,-,-,-,-,-,-0.376,-0.504,50.400,-
'1:13:32.792',-,-,-,-,-,-,-0.272,-0.368,50.400,-
'1:13:32.800',-,-,-,-,-,-,-0.184,-0.248,50.400,-
'1:13:32.808',-,-,-,-,-,-,-0.144,-0.160,50.400,-
'1:13:32.816',-,-,-,-,-,-,-0.120,-0.136,51.600,-
'1:13:32.824',-,-,-,-,-,-,-0.120,-0.160,52.800,-
'1:13:32.832',-,-,-,-,-,-,-0.104,-0.112,54.000,-
'1:13:32.840',-,-,-,-,-,-,-0.080,-0.112,57.600,-
'1:13:32.848',-,-,-,-,-,-,-0.080,-0.088,62.400,-
'1:13:32.856',-,-,-,-,-,-,-0.080,-0.112,69.600,-
'1:13:32.864',-,-,-,-,-,-,-0.080,-0.112,75.600,-
'1:13:32.872',-,-,-,-,-,-,-0.080,-0.112,80.400,-
'1:13:32.880',-,-,-,-,-,-,-0.056,-0.088,82.800,-
'1:13:32.888',-,-,-,-,-,-,-0.016,-0.040,85.200,-
'1:13:32.896',-,-,-,-,-,-,0.000,-0.016,87.600,-
'1:13:32.904',-,-,-,-,-,-,0.000,0.000,88.800,-
'1:13:32.912',-,-,-,-,-,-,0.000,0.000,90.000,-
'1:13:32.920',-,-,-,-,-,-,0.000,0.000,91.200,-
'1:13:32.928',-,-,-,-,-,-,0.016,-0.016,90.000,-
'1:13:32.936',-,-,-,-,-,-,0.040,0.000,90.000,-
'1:13:32.944',-,-,-,-,-,-,0.080,0.040,91.200,-
'1:13:32.952',-,-,-,-,-,-,0.144,0.112,91.200,-
'1:13:32.960',-,-,-,-,-,-,0.232,0.160,90.000,-
'1:13:32.968',-,-,-,-,-,-,0.312,0.272,90.000,-
'1:13:32.976',-,-,-,-,-,-,0.376,0.344,88.800,-
'1:13:32.984',-,-,-,-,-,-,0.424,0.392,87.600,-
'1:13:32.992',-,-,-,-,-,-,0.440,0.440,87.600,-
'1:13:33.000',-,-,-,-,-,-,0.464,0.464,86.400,-
'1:13:33.008',-,-,-,-,-,-,0.488,0.440,85.200,-
'1:13:33.016',-,-,-,-,-,-,0.464,0.464,84.000,-
'1:13:33.024',-,-,-,-,-,-,0.424,0.440,81.600,-
'1:13:33.032',-,-,-,-,-,-,0.360,0.344,80.400,-
'1:13:33.040',-,-,-,-,-,-,0.248,0.272,78.000,-
'1:13:33.048',-,-,-,-,-,-,0.144,0.136,75.600,-
'1:13:33.056',-,-,-,-,-,-,0.080,0.064,73.200,-
'1:13:33.064',-,-,-,-,-,-,0.040,0.016,69.600,-
'1:13:33.072',-,-,-,-,-,-,0.016,0.000,68.400,-
'1:13:33.080',-,-,-,-,-,-,0.000,0.000,67.200,-
'1:13:33.088',-,-,-,-,-,-,-0.016,-0.016,66.000,-
'1:13:33.096',-,-,-,-,-,-,-0.040,-0.040,66.000,-
'1:13:33.104',-,-,-,-,-,-,-0.040,-0.040,64.800,-
'1:13:33.112',-,-,-,-,-,-,-0.056,-0.040,64.800,-
'1:13:33.120',-,-,-,-,-,-,-0.056,-0.040,63.600,-
'1:13:33.128',-,-,-,-,-,-,-0.080,-0.064,63.600,-
'1:13:33.136',-,-,-,-,-,-,-0.080,-0.088,63.600,-
'1:13:33.144',-,-,-,-,-,-,-0.080,-0.088,62.400,-
'1:13:33.152',-,-,-,-,-,-,-0.080,-0.064,62.400,-
'1:13:33.160',-,-,-,-,-,-,-0.080,-0.088,61.200,-
'1:13:33.168',-,-,-,-,-,-,-0.104,-0.112,61.200,-
'1:13:33.176',-,-,-,-,-,-,-0.104,-0.112,61.200,-
'1:13:33.184',-,-,-,-,-,-,-0.104,-0.112,60.000,-
'1:13:33.192',-,-,-,-,-,-,-0.080,-0.088,60.000,-
'1:13:33.200',-,-,-,-,-,-,-0.080,-0.088,60.000,-
'1:13:33.208',-,-,-,-,-,-,-0.080,-0.064,58.800,-
'1:13:33.216',-,-,-,-,-,-,-0.056,-0.040,58.800,-
'1:13:33.224',-,-,-,-,-,-,-0.040,-0.064,58.800,-
'1:13:33.232',-,-,-,-,-,-,-0.040,0.000,57.600,-
'1:13:33.240',-,-,-,-,-,-,-0.080,-0.040,57.600,-
'1:13:33.248',-,-,-,-,-,-,-0.104,-0.088,57.600,-
'1:13:33.256',-,-,-,-,-,-,-0.120,-0.112,57.600,-
'1:13:33.264',-,-,-,-,-,-,-0.104,-0.112,56.400,-
'1:13:33.272',-,-,-,-,-,-,-0.104,-0.088,56.400,-
'1:13:33.280',-,-,-,-,-,-,-0.104,-0.112,56.400,-
'1:13:33.288',-,-,-,-,-,-,-0.120,-0.112,56.400,-
'1:13:33.296',-,-,-,-,-,-,-0.104,-0.112,56.400,-
'1:13:33.304',-,-,-,-,-,-,-0.104,-0.088,56.400,-
'1:13:33.312',-,-,-,-,-,-,-0.104,-0.112,56.400,-
'1:13:33.320',-,-,-,-,-,-,-0.104,-0.088,56.400,-
'1:13:33.328',-,-,-,-,-,-,-0.104,-0.064,55.200,-
'1:13:33.336',-,-,-,-,-,-,-0.104,-0.112,55.200,-
'1:13:33.344',-,-,-,-,-,-,-0.120,-0.112,55.200,-
'1:13:33.352',-,-,-,-,-,-,-0.120,-0.112,55.200,-
'1:13:33.360',-,-,-,-,-,-,-0.120,-0.112,54.000,-
'1:13:33.368',-,-,-,-,-,-,-0.120,-0.112,54.000,-
'1:13:33.376',-,-,-,-,-,-,-0.080,-0.112,54.000,-
'1:13:33.384',-,-,-,-,-,-,0.016,-0.040,52.800,-
'1:13:33.392',-,-,-,-,-,-,0.080,0.064,52.800,-
'1:13:33.400',-,-,-,-,-,-,0.040,0.112,51.600,-
'1:13:33.408',-,-,-,-,-,-,-0.184,0.016,51.600,-
'1:13:33.416',-,-,-,-,-,-,-0.488,-0.296,50.400,-
'1:13:33.424',-,-,-,-,-,-,-0.616,-0.720,50.400,-
'1:13:33.432',-,-,-,-,-,-,-0.528,-0.600,50.400,-
'1:13:33.440',-,-,-,-,-,-,-0.376,-0.416,49.200,-
'1:13:33.448',-,-,-,-,-,-,-0.312,-0.320,49.200,-
'1:13:33.456',-,-,-,-,-,-,-0.248,-0.248,49.200,-
'1:13:33.464',-,-,-,-,-,-,-0.208,-0.184,49.200,-
'1:13:33.472',-,-,-,-,-,-,-0.184,-0.160,50.400,-
'1:13:33.480',-,-,-,-,-,-,-0.184,-0.184,51.600,-
'1:13:33.488',-,-,-,-,-,-,-0.168,-0.136,52.800,-
'1:13:33.496',-,-,-,-,-,-,-0.144,-0.136,56.400,-
'1:13:33.504',-,-,-,-,-,-,-0.120,-0.112,62.400,-
'1:13:33.512',-,-,-,-,-,-,-0.104,-0.112,69.600,-
'1:13:33.520',-,-,-,-,-,-,-0.080,-0.064,75.600,-
'1:13:33.528',-,-,-,-,-,-,-0.056,-0.040,79.200,-
'1:13:33.536',-,-,-,-,-,-,-0.056,-0.016,81.600,-
'1:13:33.544',-,-,-,-,-,-,-0.040,-0.016,84.000,-
'1:13:33.552',-,-,-,-,-,-,-0.040,-0.016,85.200,-
'1:13:33.560',-,-,-,-,-,-,-0.016,0.000,87.600,-
'1:13:33.568',-,-,-,-,-,-,0.000,0.016,88.800,-
'1:13:33.576',-,-,-,-,-,-,0.016,0.040,88.800,-
'1:13:33.584',-,-,-,-,-,-,0.016,0.016,88.800,-
'1:13:33.592',-,-,-,-,-,-,0.056,0.040,88.800,-
'1:13:33.600',-,-,-,-,-,-,0.120,0.088,88.800,-
'1:13:33.608',-,-,-,-,-,-,0.184,0.184,88.800,-
'1:13:33.616',-,-,-,-,-,-,0.248,0.248,88.800,-
'1:13:33.624',-,-,-,-,-,-,0.336,0.320,87.600,-
'1:13:33.632',-,-,-,-,-,-,0.440,0.416,86.400,-
'1:13:33.640',-,-,-,-,-,-,0.488,0.488,86.400,-
'1:13:33.648',-,-,-,-,-,-,0.528,0.528,85.200,-
'1:13:33.656',-,-,-,-,-,-,0.528,0.552,84.000,-
'1:13:33.664',-,-,-,-,-,-,0.552,0.552,82.800,-
'1:13:33.672',-,-,-,-,-,-,0.504,0.552,81.600,-
'1:13:33.680',-,-,-,-,-,-,0.440,0.488,80.400,-
'1:13:33.688',-,-,-,-,-,-,0.360,0.392,78.000,-
'1:13:33.696',-,-,-,-,-,-,0.272,0.320,75.600,-
'1:13:33.704',-,-,-,-,-,-,0.208,0.248,73.200,-
'1:13:33.712',-,-,-,-,-,-,0.144,0.184,70.800,-
'1:13:33.720',-,-,-,-,-,-,0.104,0.112,68.400,-
'1:13:33.728',-,-,-,-,-,-,0.056,0.088,67.200,-
'1:13:33.736',-,-,-,-,-,-,0.056,0.088,66.000,-
'1:13:33.744',-,-,-,-,-,-,0.056,0.064,66.000,-
'1:13:33.752',-,-,-,-,-,-,0.040,0.064,66.000,-
'1:13:33.760',-,-,-,-,-,-,0.016,0.040,64.800,-
'1:13:33.768',-,-,-,-,-,-,0.000,0.016,63.600,-
'1:13:33.776',-,-,-,-,-,-,0.000,0.000,63.600,-
'1:13:33.784',-,-,-,-,-,-,0.000,0.000,63.600,-
'1:13:33.792',-,-,-,-,-,-,0.000,0.000,62.400,-
'1:13:33.800',-,-,-,-,-,-,0.000,0.016,62.400,-
'1:13:33.808',-,-,-,-,-,-,0.000,0.000,62.400,-
'1:13:33.816',-,-,-,-,-,-,0.000,0.000,61.200,-
'1:13:33.824',-,-,-,-,-,-,0.016,0.016,61.200,-
'1:13:33.832',-,-,-,-,-,-,0.016,0.000,61.200,-
