'Elapsed time','I','II','III','AVR','AVL','AVF','V','MCL1','ABP','PAP'
'19:10.160',-0.024,-,-2.000,-,-,-,-,-,73.200,-
'19:10.168',0.016,-,2.000,-,-,-,-,-,72.000,-
'19:10.176',-0.032,-,-3.000,-,-,-,-,-,72.000,-
'19:10.184',-0.008,-,-1.000,-,-,-,-,-,72.000,-
'19:10.192',-0.040,-,-3.000,-,-,-,-,-,72.000,-
'19:10.200',-0.008,-,-2.000,-,-,-,-,-,72.000,-
'19:10.208',0.000,-,-2.000,-,-,-,-,-,70.800,-
'19:10.216',0.008,-,-2.000,-,-,-,-,-,70.800,-
'19:10.224',-0.056,-,-8.000,-,-,-,-,-,70.800,-
'19:10.232',-0.016,-,-5.000,-,-,-,-,-,70.800,-
'19:10.240',-0.024,-,-7.000,-,-,-,-,-,70.800,-
'19:10.248',-0.008,-,-5.000,-,-,-,-,-,69.600,-
'19:10.256',-0.016,-,0.000,-,-,-,-,-,69.600,-
'19:10.264',0.032,-,1.000,-,-,-,-,-,69.600,-
'19:10.272',-0.032,-,-11.000,-,-,-,-,-,68.400,-
'19:10.280',-0.040,-,-16.000,-,-,-,-,-,68.400,-
'19:10.288',0.000,-,-5.000,-,-,-,-,-,68.400,-
'19:10.296',0.056,-,15.000,-,-,-,-,-,67.200,-
'19:10.304',0.008,-,19.000,-,-,-,-,-,67.200,-
'19:10.312',-0.040,-,-7.000,-,-,-,-,-,66.000,-
'19:10.320',-0.008,-,-8.000,-,-,-,-,-,66.000,-
'19:10.328',-0.024,-,-5.000,-,-,-,-,-,64.800,-
'19:10.336',-0.016,-,-2.000,-,-,-,-,-,64.800,-
'19:10.344',-0.048,-,0.000,-,-,-,-,-,64.800,-
'19:10.352',0.016,-,6.000,-,-,-,-,-,66.000,-
'19:10.360',0.000,-,3.000,-,-,-,-,-,67.200,-
'19:10.368',0.000,-,4.000,-,-,-,-,-,69.600,-
'19:10.376',-0.032,-,-2.000,-,-,-,-,-,75.600,-
'19:10.384',0.000,-,-1.000,-,-,-,-,-,82.800,-
'19:10.392',0.024,-,2.000,-,-,-,-,-,91.200,-
'19:10.400',-0.032,-,-2.000,-,-,-,-,-,98.400,-
'19:10.408',-0.048,-,0.000,-,-,-,-,-,103.200,-
'19:10.416',0.000,-,2.000,-,-,-,-,-,105.600,-
'19:10.424',-0.024,-,0.000,-,-,-,-,-,108.000,-
'19:10.432',0.008,-,2.000,-,-,-,-,-,110.400,-
'19:10.440',0.000,-,1.000,-,-,-,-,-,111.600,-
'19:10.448',0.032,-,4.000,-,-,-,-,-,112.800,-
'19:10.456',-0.024,-,-3.000,-,-,-,-,-,112.800,-
'19:10.464',-0.016,-,-2.000,-,-,-,-,-,112.800,-
'19:10.472',-0.040,-,-2.000,-,-,-,-,-,112.800,-
'19:10.480',0.000,-,0.000,-,-,-,-,-,114.000,-
'19:10.488',0.008,-,-1.000,-,-,-,-,-,112.800,-
'19:10.496',-0.024,-,-2.000,-,-,-,-,-,112.800,-
'19:10.504',0.008,-,0.000,-,-,-,-,-,111.600,-
'19:10.512',0.000,-,-1.000,-,-,-,-,-,110.400,-
'19:10.520',0.024,-,0.000,-,-,-,-,-,110.400,-
'19:10.528',0.000,-,-3.000,-,-,-,-,-,109.200,-
'19:10.536',0.008,-,-7.000,-,-,-,-,-,109.200,-
'19:10.544',0.000,-,-9.000,-,-,-,-,-,108.000,-
'19:10.552',-0.008,-,-11.000,-,-,-,-,-,106.800,-
'19:10.560',0.000,-,-9.000,-,-,-,-,-,104.400,-
'19:10.568',0.016,-,-8.000,-,-,-,-,-,102.000,-
'19:10.576',0.000,-,-7.000,-,-,-,-,-,99.600,-
'19:10.584',-0.016,-,-9.000,-,-,-,-,-,96.000,-
'19:10.592',0.000,-,-7.000,-,-,-,-,-,92.400,-
'19:10.600',0.016,-,-4.000,-,-,-,-,-,88.800,-
'19:10.608',-0.008,-,-7.000,-,-,-,-,-,86.400,-
'19:10.616',0.008,-,-2.000,-,-,-,-,-,85.200,-
'19:10.624',-0.032,-,-7.000,-,-,-,-,-,85.200,-
'19:10.632',0.000,-,-5.000,-,-,-,-,-,85.200,-
'19:10.640',-0.008,-,-4.000,-,-,-,-,-,84.000,-
'19:10.648',0.008,-,-2.000,-,-,-,-,-,84.000,-
'19:10.656',0.000,-,-3.000,-,-,-,-,-,82.800,-
'19:10.664',0.040,-,2.000,-,-,-,-,-,82.800,-
'19:10.672',0.008,-,0.000,-,-,-,-,-,81.600,-
'19:10.680',0.000,-,0.000,-,-,-,-,-,80.400,-
'19:10.688',-0.008,-,-3.000,-,-,-,-,-,78.000,-
'19:10.696',0.000,-,-4.000,-,-,-,-,-,78.000,-
'19:10.704',-0.024,-,1.000,-,-,-,-,-,76.800,-
'19:10.712',0.040,-,4.000,-,-,-,-,-,76.800,-
'19:10.720',0.016,-,2.000,-,-,-,-,-,76.800,-
'19:10.728',0.056,-,7.000,-,-,-,-,-,75.600,-
'19:10.736',-0.024,-,0.000,-,-,-,-,-,75.600,-
'19:10.744',0.008,-,6.000,-,-,-,-,-,75.600,-
'19:10.752',0.000,-,6.000,-,-,-,-,-,74.400,-
'19:10.760',0.056,-,13.000,-,-,-,-,-,74.400,-
'19:10.768',0.064,-,13.000,-,-,-,-,-,74.400,-
'19:10.776',0.032,-,6.000,-,-,-,-,-,73.200,-
'19:10.784',0.016,-,4.000,-,-,-,-,-,73.200,-
'19:10.792',0.000,-,2.000,-,-,-,-,-,73.200,-
'19:10.800',0.000,-,2.000,-,-,-,-,-,73.200,-
'19:10.808',0.016,-,4.000,-,-,-,-,-,72.000,-
'19:10.816',0.000,-,2.000,-,-,-,-,-,72.000,-
'19:10.824',0.048,-,6.000,-,-,-,-,-,72.000,-
'19:10.832',0.008,-,2.000,-,-,-,-,-,72.000,-
'19:10.840',-0.024,-,0.000,-,-,-,-,-,72.000,-
'19:10.848',-0.032,-,-1.000,-,-,-,-,-,70.800,-
'19:10.856',0.008,-,0.000,-,-,-,-,-,70.800,-
'19:10.864',0.024,-,2.000,-,-,-,-,-,70.800,-
'19:10.872',0.000,-,-2.000,-,-,-,-,-,69.600,-
'19:10.880',-0.032,-,-3.000,-,-,-,-,-,69.600,-
'19:10.888',0.008,-,0.000,-,-,-,-,-,69.600,-
'19:10.896',0.000,-,0.000,-,-,-,-,-,68.400,-
'19:10.904',-0.024,-,-7.000,-,-,-,-,-,68.400,-
'19:10.912',-0.024,-,-13.000,-,-,-,-,-,68.400,-
'19:10.920',0.016,-,1.000,-,-,-,-,-,67.200,-
'19:10.928',0.088,-,25.000,-,-,-,-,-,67.200,-
'19:10.936',0.032,-,26.000,-,-,-,-,-,66.000,-
'19:10.944',0.008,-,2.000,-,-,-,-,-,66.000,-
'19:10.952',-0.008,-,-2.000,-,-,-,-,-,64.800,-
'19:10.960',0.000,-,1.000,-,-,-,-,-,64.800,-
'19:10.968',0.008,-,6.000,-,-,-,-,-,64.800,-
'19:10.976',-0.016,-,9.000,-,-,-,-,-,64.800,-
'19:10.984',0.000,-,8.000,-,-,-,-,-,64.800,-
'19:10.992',-0.056,-,4.000,-,-,-,-,-,66.000,-
'19:11.000',0.000,-,8.000,-,-,-,-,-,69.600,-
'19:11.008',-0.008,-,6.000,-,-,-,-,-,74.400,-
'19:11.016',-0.032,-,4.000,-,-,-,-,-,81.600,-
'19:11.024',-0.016,-,4.000,-,-,-,-,-,90.000,-
'19:11.032',0.008,-,6.000,-,-,-,-,-,97.200,-
'19:11.040',0.032,-,8.000,-,-,-,-,-,100.800,-
'19:11.048',-0.008,-,2.000,-,-,-,-,-,103.200,-
'19:11.056',-0.032,-,0.000,-,-,-,-,-,105.600,-
'19:11.064',-0.040,-,0.000,-,-,-,-,-,108.000,-
'19:11.072',-0.024,-,2.000,-,-,-,-,-,110.400,-
'19:11.080',-0.008,-,1.000,-,-,-,-,-,110.400,-
'19:11.088',-0.016,-,2.000,-,-,-,-,-,111.600,-
'19:11.096',0.000,-,3.000,-,-,-,-,-,111.600,-
'19:11.104',-0.008,-,1.000,-,-,-,-,-,111.600,-
'19:11.112',0.008,-,4.000,-,-,-,-,-,111.600,-
'19:11.120',-0.016,-,1.000,-,-,-,-,-,111.600,-
'19:11.128',-0.024,-,2.000,-,-,-,-,-,110.400,-
'19:11.136',0.000,-,0.000,-,-,-,-,-,110.400,-
'19:11.144',-0.008,-,-2.000,-,-,-,-,-,109.200,-
'19:11.152',0.000,-,-1.000,-,-,-,-,-,109.200,-
'19:11.160',-0.008,-,-5.000,-,-,-,-,-,108.000,-
'19:11.168',-0.016,-,-8.000,-,-,-,-,-,106.800,-
'19:11.176',-0.032,-,-9.000,-,-,-,-,-,105.600,-
'19:11.184',0.024,-,-5.000,-,-,-,-,-,104.400,-
'19:11.192',0.000,-,-10.000,-,-,-,-,-,102.000,-
'19:11.200',0.008,-,-7.000,-,-,-,-,-,99.600,-
'19:11.208',-0.032,-,-11.000,-,-,-,-,-,97.200,-
'19:11.216',0.000,-,-7.000,-,-,-,-,-,93.600,-
'19:11.224',-0.016,-,-7.000,-,-,-,-,-,90.000,-
'19:11.232',-0.024,-,-5.000,-,-,-,-,-,86.400,-
'19:11.240',0.024,-,-1.000,-,-,-,-,-,85.200,-
'19:11.248',0.040,-,2.000,-,-,-,-,-,84.000,-
'19:11.256',-0.024,-,0.000,-,-,-,-,-,84.000,-
'19:11.264',-0.040,-,0.000,-,-,-,-,-,84.000,-
'19:11.272',0.024,-,4.000,-,-,-,-,-,82.800,-
'19:11.280',0.000,-,2.000,-,-,-,-,-,81.600,-
'19:11.288',0.024,-,4.000,-,-,-,-,-,81.600,-
'19:11.296',0.032,-,6.000,-,-,-,-,-,81.600,-
'19:11.304',-0.008,-,7.000,-,-,-,-,-,80.400,-
'19:11.312',0.000,-,2.000,-,-,-,-,-,80.400,-
'19:11.320',-0.032,-,0.000,-,-,-,-,-,79.200,-
'19:11.328',-0.008,-,3.000,-,-,-,-,-,79.200,-
'19:11.336',0.008,-,6.000,-,-,-,-,-,79.200,-
'19:11.344',0.016,-,4.000,-,-,-,-,-,78.000,-
'19:11.352',0.000,-,6.000,-,-,-,-,-,76.800,-
'19:11.360',0.016,-,-4.000,-,-,-,-,-,76.800,-
'19:11.368',-0.016,-,-5.000,-,-,-,-,-,75.600,-
'19:11.376',0.040,-,10.000,-,-,-,-,-,75.600,-
'19:11.384',0.024,-,26.000,-,-,-,-,-,74.400,-
'19:11.392',0.064,-,28.000,-,-,-,-,-,74.400,-
'19:11.400',0.024,-,8.000,-,-,-,-,-,73.200,-
'19:11.408',0.008,-,4.000,-,-,-,-,-,72.000,-
'19:11.416',-0.016,-,8.000,-,-,-,-,-,72.000,-
'19:11.424',0.000,-,13.000,-,-,-,-,-,70.800,-
'19:11.432',0.024,-,16.000,-,-,-,-,-,70.800,-
'19:11.440',-0.008,-,13.000,-,-,-,-,-,70.800,-
'19:11.448',0.016,-,15.000,-,-,-,-,-,72.000,-
'19:11.456',0.008,-,13.000,-,-,-,-,-,73.200,-
'19:11.464',0.024,-,11.000,-,-,-,-,-,75.600,-
'19:11.472',-0.024,-,6.000,-,-,-,-,-,80.400,-
'19:11.480',0.000,-,4.000,-,-,-,-,-,87.600,-
'19:11.488',0.008,-,7.000,-,-,-,-,-,94.800,-
'19:11.496',0.024,-,9.000,-,-,-,-,-,99.600,-
'19:11.504',0.000,-,6.000,-,-,-,-,-,103.200,-
'19:11.512',-0.008,-,4.000,-,-,-,-,-,104.400,-
'19:11.520',0.000,-,4.000,-,-,-,-,-,105.600,-
'19:11.528',-0.024,-,1.000,-,-,-,-,-,108.000,-
'19:11.536',0.000,-,3.000,-,-,-,-,-,109.200,-
'19:11.544',0.048,-,7.000,-,-,-,-,-,110.400,-
'19:11.552',0.008,-,8.000,-,-,-,-,-,110.400,-
'19:11.560',-0.008,-,2.000,-,-,-,-,-,110.400,-
'19:11.568',0.000,-,4.000,-,-,-,-,-,110.400,-
'19:11.576',-0.016,-,1.000,-,-,-,-,-,110.400,-
'19:11.584',0.000,-,3.000,-,-,-,-,-,109.200,-
'19:11.592',-0.016,-,1.000,-,-,-,-,-,109.200,-
'19:11.600',0.000,-,0.000,-,-,-,-,-,108.000,-
'19:11.608',0.000,-,0.000,-,-,-,-,-,106.800,-
'19:11.616',0.000,-,-4.000,-,-,-,-,-,105.600,-
'19:11.624',-0.040,-,-9.000,-,-,-,-,-,104.400,-
'19:11.632',-0.016,-,-8.000,-,-,-,-,-,102.000,-
'19:11.640',-0.024,-,-9.000,-,-,-,-,-,100.800,-
'19:11.648',-0.008,-,-5.000,-,-,-,-,-,97.200,-
'19:11.656',-0.016,-,-4.000,-,-,-,-,-,94.800,-
'19:11.664',0.000,-,-5.000,-,-,-,-,-,91.200,-
'19:11.672',0.008,-,-2.000,-,-,-,-,-,87.600,-
'19:11.680',-0.008,-,-4.000,-,-,-,-,-,85.200,-
'19:11.688',0.008,-,0.000,-,-,-,-,-,84.000,-
'19:11.696',-0.008,-,0.000,-,-,-,-,-,82.800,-
'19:11.704',0.016,-,2.000,-,-,-,-,-,82.800,-
'19:11.712',-0.040,-,-3.000,-,-,-,-,-,81.600,-
'19:11.720',-0.072,-,-5.000,-,-,-,-,-,80.400,-
'19:11.728',-0.040,-,-1.000,-,-,-,-,-,79.200,-
'19:11.736',-0.024,-,-2.000,-,-,-,-,-,79.200,-
'19:11.744',0.000,-,2.000,-,-,-,-,-,79.200,-
'19:11.752',-0.008,-,2.000,-,-,-,-,-,78.000,-
'19:11.760',0.016,-,2.000,-,-,-,-,-,76.800,-
'19:11.768',0.000,-,-2.000,-,-,-,-,-,76.800,-
'19:11.776',-0.040,-,-2.000,-,-,-,-,-,76.800,-
'19:11.784',-0.016,-,2.000,-,-,-,-,-,75.600,-
'19:11.792',0.016,-,7.000,-,-,-,-,-,75.600,-
'19:11.800',0.000,-,4.000,-,-,-,-,-,75.600,-
'19:11.808',0.000,-,6.000,-,-,-,-,-,75.600,-
'19:11.816',0.000,-,4.000,-,-,-,-,-,75.600,-
'19:11.824',-0.008,-,1.000,-,-,-,-,-,75.600,-
'19:11.832',0.016,-,4.000,-,-,-,-,-,74.400,-
'19:11.840',0.024,-,2.000,-,-,-,-,-,74.400,-
'19:11.848',-0.016,-,1.000,-,-,-,-,-,74.400,-
'19:11.856',-0.024,-,3.000,-,-,-,-,-,74.400,-
'19:11.864',0.000,-,4.000,-,-,-,-,-,74.400,-
'19:11.872',0.000,-,2.000,-,-,-,-,-,73.200,-
'19:11.880',0.032,-,7.000,-,-,-,-,-,73.200,-
'19:11.888',-0.024,-,-7.000,-,-,-,-,-,72.000,-
'19:11.896',0.024,-,-7.000,-,-,-,-,-,70.800,-
'19:11.904',0.048,-,19.000,-,-,-,-,-,70.800,-
'19:11.912',0.064,-,28.000,-,-,-,-,-,69.600,-
'19:11.920',0.000,-,10.000,-,-,-,-,-,68.400,-
'19:11.928',-0.016,-,0.000,-,-,-,-,-,68.400,-
'19:11.936',0.024,-,6.000,-,-,-,-,-,67.200,-
'19:11.944',0.000,-,3.000,-,-,-,-,-,67.200,-
'19:11.952',-0.016,-,9.000,-,-,-,-,-,67.200,-
'19:11.960',0.000,-,12.000,-,-,-,-,-,67.200,-
'19:11.968',-0.040,-,6.000,-,-,-,-,-,68.400,-
'19:11.976',-0.008,-,8.000,-,-,-,-,-,69.600,-
'19:11.984',0.000,-,9.000,-,-,-,-,-,72.000,-
'19:11.992',0.008,-,4.000,-,-,-,-,-,76.800,-
'19:12.000',-0.032,-,3.000,-,-,-,-,-,85.200,-
'19:12.008',-0.008,-,7.000,-,-,-,-,-,93.600,-
'19:12.016',0.008,-,6.000,-,-,-,-,-,99.600,-
'19:12.024',0.024,-,6.000,-,-,-,-,-,102.000,-
'19:12.032',-0.016,-,2.000,-,-,-,-,-,103.200,-
'19:12.040',-0.024,-,1.000,-,-,-,-,-,105.600,-
'19:12.048',-0.008,-,0.000,-,-,-,-,-,108.000,-
'19:12.056',0.000,-,2.000,-,-,-,-,-,110.400,-
'19:12.064',0.000,-,2.000,-,-,-,-,-,110.400,-
'19:12.072',0.024,-,4.000,-,-,-,-,-,110.400,-
'19:12.080',-0.008,-,1.000,-,-,-,-,-,110.400,-
'19:12.088',-0.024,-,-2.000,-,-,-,-,-,111.600,-
'19:12.096',-0.040,-,-3.000,-,-,-,-,-,111.600,-
'19:12.104',-0.008,-,-1.000,-,-,-,-,-,110.400,-
'19:12.112',-0.032,-,-3.000,-,-,-,-,-,109.200,-
'19:12.120',0.024,-,0.000,-,-,-,-,-,108.000,-
'19:12.128',0.032,-,-3.000,-,-,-,-,-,108.000,-
'19:12.136',0.000,-,-7.000,-,-,-,-,-,106.800,-
'19:12.144',0.000,-,-10.000,-,-,-,-,-,105.600,-
'19:12.152',-0.032,-,-15.000,-,-,-,-,-,103.200,-
'19:12.160',-0.024,-,-16.000,-,-,-,-,-,102.000,-
'19:12.168',0.000,-,-11.000,-,-,-,-,-,99.600,-
'19:12.176',-0.048,-,-17.000,-,-,-,-,-,96.000,-
'19:12.184',0.000,-,-8.000,-,-,-,-,-,92.400,-
'19:12.192',-0.008,-,-9.000,-,-,-,-,-,88.800,-
'19:12.200',-0.040,-,-9.000,-,-,-,-,-,86.400,-
'19:12.208',-0.056,-,-13.000,-,-,-,-,-,84.000,-
'19:12.216',-0.008,-,-5.000,-,-,-,-,-,82.800,-
'19:12.224',-0.048,-,-9.000,-,-,-,-,-,82.800,-
'19:12.232',-0.016,-,-4.000,-,-,-,-,-,81.600,-
'19:12.240',-0.032,-,-5.000,-,-,-,-,-,80.400,-
'19:12.248',-0.064,-,-9.000,-,-,-,-,-,80.400,-
'19:12.256',-0.016,-,-7.000,-,-,-,-,-,79.200,-
'19:12.264',0.008,-,-4.000,-,-,-,-,-,79.200,-
'19:12.272',0.000,-,-2.000,-,-,-,-,-,78.000,-
'19:12.280',0.008,-,-1.000,-,-,-,-,-,76.800,-
'19:12.288',-0.040,-,-4.000,-,-,-,-,-,76.800,-
'19:12.296',-0.032,-,-7.000,-,-,-,-,-,75.600,-
'19:12.304',-0.040,-,-9.000,-,-,-,-,-,75.600,-
'19:12.312',-0.008,-,-4.000,-,-,-,-,-,75.600,-
'19:12.320',-0.024,-,-5.000,-,-,-,-,-,74.400,-
'19:12.328',0.000,-,-3.000,-,-,-,-,-,74.400,-
'19:12.336',-0.008,-,-5.000,-,-,-,-,-,74.400,-
'19:12.344',-0.032,-,-7.000,-,-,-,-,-,73.200,-
'19:12.352',-0.048,-,-8.000,-,-,-,-,-,73.200,-
'19:12.360',0.000,-,-3.000,-,-,-,-,-,72.000,-
'19:12.368',-0.016,-,-5.000,-,-,-,-,-,72.000,-
'19:12.376',0.000,-,-3.000,-,-,-,-,-,72.000,-
'19:12.384',-0.024,-,-7.000,-,-,-,-,-,70.800,-
'19:12.392',0.000,-,-5.000,-,-,-,-,-,70.800,-
'19:12.400',-0.024,-,-3.000,-,-,-,-,-,70.800,-
'19:12.408',0.000,-,-2.000,-,-,-,-,-,70.800,-
'19:12.416',-0.016,-,-4.000,-,-,-,-,-,69.600,-
'19:12.424',0.000,-,-2.000,-,-,-,-,-,69.600,-
'19:12.432',-0.032,-,-5.000,-,-,-,-,-,69.600,-
'19:12.440',-0.048,-,-1.000,-,-,-,-,-,69.600,-
'19:12.448',0.000,-,2.000,-,-,-,-,-,68.400,-
'19:12.456',-0.016,-,-2.000,-,-,-,-,-,68.400,-
'19:12.464',-0.024,-,0.000,-,-,-,-,-,68.400,-
'19:12.472',-0.040,-,-3.000,-,-,-,-,-,67.200,-
'19:12.480',0.016,-,3.000,-,-,-,-,-,67.200,-
'19:12.488',-0.008,-,0.000,-,-,-,-,-,67.200,-
'19:12.496',0.016,-,3.000,-,-,-,-,-,66.000,-
'19:12.504',0.024,-,4.000,-,-,-,-,-,66.000,-
'19:12.512',-0.024,-,-1.000,-,-,-,-,-,66.000,-
'19:12.520',0.000,-,2.000,-,-,-,-,-,64.800,-
'19:12.528',-0.016,-,0.000,-,-,-,-,-,64.800,-
'19:12.536',-0.032,-,-1.000,-,-,-,-,-,64.800,-
'19:12.544',-0.024,-,0.000,-,-,-,-,-,64.800,-
'19:12.552',0.000,-,0.000,-,-,-,-,-,63.600,-
'19:12.560',-0.016,-,2.000,-,-,-,-,-,63.600,-
'19:12.568',-0.024,-,0.000,-,-,-,-,-,63.600,-
'19:12.576',-0.032,-,4.000,-,-,-,-,-,63.600,-
'19:12.584',0.016,-,1.000,-,-,-,-,-,62.400,-
'19:12.592',0.000,-,6.000,-,-,-,-,-,62.400,-
'19:12.600',0.064,-,7.000,-,-,-,-,-,62.400,-
'19:12.608',-0.008,-,2.000,-,-,-,-,-,62.400,-
'19:12.616',-0.016,-,9.000,-,-,-,-,-,62.400,-
'19:12.624',0.032,-,13.000,-,-,-,-,-,61.200,-
'19:12.632',0.056,-,15.000,-,-,-,-,-,61.200,-
'19:12.640',0.016,-,13.000,-,-,-,-,-,61.200,-
'19:12.648',-0.024,-,7.000,-,-,-,-,-,61.200,-
'19:12.656',0.008,-,8.000,-,-,-,-,-,61.200,-
'19:12.664',-0.024,-,-1.000,-,-,-,-,-,61.200,-
'19:12.672',-0.040,-,-4.000,-,-,-,-,-,61.200,-
'19:12.680',0.000,-,-2.000,-,-,-,-,-,61.200,-
'19:12.688',-0.024,-,-11.000,-,-,-,-,-,61.200,-
'19:12.696',0.016,-,2.000,-,-,-,-,-,62.400,-
'19:12.704',0.088,-,21.000,-,-,-,-,-,62.400,-
'19:12.712',0.104,-,26.000,-,-,-,-,-,62.400,-
'19:12.720',0.000,-,-4.000,-,-,-,-,-,62.400,-
'19:12.728',-0.024,-,-9.000,-,-,-,-,-,62.400,-
'19:12.736',-0.024,-,-7.000,-,-,-,-,-,62.400,-
'19:12.744',-0.016,-,-2.000,-,-,-,-,-,61.200,-
'19:12.752',-0.024,-,0.000,-,-,-,-,-,60.000,-
'19:12.760',-0.024,-,-1.000,-,-,-,-,-,60.000,-
'19:12.768',-0.056,-,-3.000,-,-,-,-,-,60.000,-
'19:12.776',0.000,-,1.000,-,-,-,-,-,62.400,-
'19:12.784',0.016,-,-1.000,-,-,-,-,-,66.000,-
'19:12.792',-0.016,-,0.000,-,-,-,-,-,70.800,-
'19:12.800',-0.048,-,-7.000,-,-,-,-,-,79.200,-
'19:12.808',-0.072,-,-8.000,-,-,-,-,-,87.600,-
'19:12.816',-0.024,-,-5.000,-,-,-,-,-,94.800,-
'19:12.824',-0.008,-,-3.000,-,-,-,-,-,99.600,-
'19:12.832',-0.032,-,-2.000,-,-,-,-,-,102.000,-
'19:12.840',-0.016,-,-4.000,-,-,-,-,-,103.200,-
'19:12.848',-0.008,-,-2.000,-,-,-,-,-,104.400,-
'19:12.856',-0.024,-,-5.000,-,-,-,-,-,105.600,-
'19:12.864',-0.032,-,-5.000,-,-,-,-,-,105.600,-
'19:12.872',-0.008,-,-5.000,-,-,-,-,-,105.600,-
'19:12.880',-0.032,-,-5.000,-,-,-,-,-,105.600,-
'19:12.888',-0.048,-,-7.000,-,-,-,-,-,105.600,-
'19:12.896',0.024,-,-1.000,-,-,-,-,-,105.600,-
'19:12.904',-0.016,-,-7.000,-,-,-,-,-,105.600,-
'19:12.912',-0.032,-,-3.000,-,-,-,-,-,104.400,-
'19:12.920',0.000,-,-9.000,-,-,-,-,-,104.400,-
'19:12.928',-0.056,-,-10.000,-,-,-,-,-,103.200,-
'19:12.936',-0.032,-,-7.000,-,-,-,-,-,103.200,-
'19:12.944',-0.056,-,-9.000,-,-,-,-,-,102.000,-
'19:12.952',0.032,-,-5.000,-,-,-,-,-,100.800,-
'19:12.960',-0.040,-,-15.000,-,-,-,-,-,98.400,-
'19:12.968',0.000,-,-10.000,-,-,-,-,-,97.200,-
'19:12.976',-0.040,-,-13.000,-,-,-,-,-,94.800,-
'19:12.984',-0.056,-,-14.000,-,-,-,-,-,92.400,-
'19:12.992',0.000,-,-10.000,-,-,-,-,-,88.800,-
'19:13.000',-0.032,-,-13.000,-,-,-,-,-,86.400,-
'19:13.008',0.008,-,-7.000,-,-,-,-,-,84.000,-
