'Elapsed time','I','AVF','MCL1','ABP'
'34:35:28.320',-0.080,-,-,57.600
'34:35:28.328',-0.088,-,-,58.400
'34:35:28.336',-0.088,-,-,58.400
'34:35:28.344',-0.048,-,-,59.200
'34:35:28.352',0.072,-,-,59.200
'34:35:28.360',0.216,-,-,60.000
'34:35:28.368',0.320,-,-,60.000
'34:35:28.376',0.344,-,-,60.000
'34:35:28.384',0.312,-,-,60.800
'34:35:28.392',0.240,-,-,60.800
'34:35:28.400',0.128,-,-,60.800
'34:35:28.408',0.008,-,-,60.000
'34:35:28.416',-0.064,-,-,60.000
'34:35:28.424',-0.088,-,-,60.000
'34:35:28.432',-0.080,-,-,60.000
'34:35:28.440',-0.064,-,-,59.200
'34:35:28.448',-0.056,-,-,58.400
'34:35:28.456',-0.056,-,-,58.400
'34:35:28.464',-0.056,-,-,57.600
'34:35:28.472',-0.056,-,-,57.600
'34:35:28.480',-0.048,-,-,56.800
'34:35:28.488',-0.048,-,-,56.800
'34:35:28.496',-0.056,-,-,56.000
'34:35:28.504',-0.056,-,-,56.000
'34:35:28.512',-0.064,-,-,56.000
'34:35:28.520',-0.056,-,-,55.200
'34:35:28.528',-0.048,-,-,55.200
'34:35:28.536',-0.040,-,-,55.200
'34:35:28.544',-0.032,-,-,55.200
'34:35:28.552',-0.016,-,-,56.000
'34:35:28.560',-0.016,-,-,57.600
'34:35:28.568',-0.008,-,-,60.000
'34:35:28.576',0.000,-,-,62.400
'34:35:28.584',0.008,-,-,65.600
'34:35:28.592',0.016,-,-,68.800
'34:35:28.600',0.024,-,-,72.800
'34:35:28.608',0.032,-,-,76.800
'34:35:28.616',0.040,-,-,80.800
'34:35:28.624',0.040,-,-,84.000
'34:35:28.632',0.040,-,-,88.000
'34:35:28.640',0.040,-,-,91.200
'34:35:28.648',0.040,-,-,93.600
'34:35:28.656',0.032,-,-,95.200
'34:35:28.664',0.024,-,-,96.800
'34:35:28.672',0.008,-,-,97.600
'34:35:28.680',-0.016,-,-,97.600
'34:35:28.688',-0.032,-,-,97.600
'34:35:28.696',-0.032,-,-,96.800
'34:35:28.704',-0.040,-,-,96.000
'34:35:28.712',-0.040,-,-,94.400
'34:35:28.720',-0.048,-,-,92.800
'34:35:28.728',-0.056,-,-,90.400
'34:35:28.736',-0.064,-,-,88.000
'34:35:28.744',-0.064,-,-,84.800
'34:35:28.752',-0.064,-,-,82.400
'34:35:28.760',-0.064,-,-,79.200
'34:35:28.768',-0.056,-,-,76.000
'34:35:28.776',-0.056,-,-,72.800
'34:35:28.784',-0.048,-,-,70.400
'34:35:28.792',-0.040,-,-,67.200
'34:35:28.800',-0.032,-,-,65.600
'34:35:28.808',-0.032,-,-,63.200
'34:35:28.816',-0.032,-,-,61.600
'34:35:28.824',-0.032,-,-,60.000
'34:35:28.832',-0.032,-,-,59.200
'34:35:28.840',-0.032,-,-,58.400
'34:35:28.848',-0.032,-,-,58.400
'34:35:28.856',-0.032,-,-,57.600
'34:35:28.864',-0.024,-,-,57.600
'34:35:28.872',-0.008,-,-,58.400
'34:35:28.880',0.024,-,-,58.400
'34:35:28.888',0.072,-,-,59.200
'34:35:28.896',0.120,-,-,59.200
'34:35:28.904',0.152,-,-,60.000
'34:35:28.912',0.176,-,-,60.000
'34:35:28.920',0.200,-,-,60.000
'34:35:28.928',0.216,-,-,60.800
'34:35:28.936',0.248,-,-,60.800
'34:35:28.944',0.304,-,-,60.800
'34:35:28.952',0.352,-,-,60.800
'34:35:28.960',0.360,-,-,60.800
'34:35:28.968',0.360,-,-,60.000
'34:35:28.976',0.368,-,-,60.000
'34:35:28.984',0.272,-,-,60.000
'34:35:28.992',0.088,-,-,59.200
'34:35:29.000',-0.096,-,-,59.200
'34:35:29.008',-0.192,-,-,58.400
'34:35:29.016',-0.224,-,-,57.600
'34:35:29.024',-0.232,-,-,57.600
'34:35:29.032',-0.216,-,-,56.800
'34:35:29.040',-0.192,-,-,56.800
'34:35:29.048',-0.176,-,-,56.000
'34:35:29.056',-0.168,-,-,56.000
'34:35:29.064',-0.160,-,-,55.200
'34:35:29.072',-0.152,-,-,55.200
'34:35:29.080',-0.144,-,-,54.400
'34:35:29.088',-0.144,-,-,53.600
'34:35:29.096',-0.152,-,-,53.600
'34:35:29.104',-0.152,-,-,53.600
'34:35:29.112',-0.144,-,-,52.800
'34:35:29.120',-0.144,-,-,52.800
'34:35:29.128',-0.136,-,-,53.600
'34:35:29.136',-0.136,-,-,54.400
'34:35:29.144',-0.128,-,-,56.000
'34:35:29.152',-0.120,-,-,57.600
'34:35:29.160',-0.120,-,-,60.000
'34:35:29.168',-0.104,-,-,63.200
'34:35:29.176',-0.096,-,-,66.400
'34:35:29.184',-0.088,-,-,69.600
'34:35:29.192',-0.072,-,-,73.600
'34:35:29.200',-0.056,-,-,76.800
'34:35:29.208',-0.032,-,-,80.000
'34:35:29.216',-0.016,-,-,83.200
'34:35:29.224',0.008,-,-,85.600
'34:35:29.232',0.024,-,-,87.200
'34:35:29.240',0.040,-,-,88.800
'34:35:29.248',0.048,-,-,89.600
'34:35:29.256',0.040,-,-,89.600
'34:35:29.264',0.040,-,-,88.800
'34:35:29.272',0.032,-,-,88.000
'34:35:29.280',0.024,-,-,86.400
'34:35:29.288',0.016,-,-,84.000
'34:35:29.296',0.008,-,-,81.600
'34:35:29.304',0.000,-,-,79.200
'34:35:29.312',-0.008,-,-,76.800
'34:35:29.320',-0.024,-,-,73.600
'34:35:29.328',-0.032,-,-,70.400
'34:35:29.336',-0.040,-,-,67.200
'34:35:29.344',-0.048,-,-,64.800
'34:35:29.352',-0.048,-,-,62.400
'34:35:29.360',-0.048,-,-,60.000
'34:35:29.368',-0.048,-,-,57.600
'34:35:29.376',-0.040,-,-,56.000
'34:35:29.384',-0.040,-,-,55.200
'34:35:29.392',-0.032,-,-,53.600
'34:35:29.400',-0.032,-,-,53.600
'34:35:29.408',-0.032,-,-,52.800
'34:35:29.416',-0.032,-,-,52.800
'34:35:29.424',-0.032,-,-,52.800
'34:35:29.432',-0.032,-,-,52.800
'34:35:29.440',-0.040,-,-,53.600
'34:35:29.448',-0.048,-,-,54.400
'34:35:29.456',-0.048,-,-,54.400
'34:35:29.464',-0.048,-,-,55.200
'34:35:29.472',-0.048,-,-,55.200
'34:35:29.480',-0.056,-,-,56.000
'34:35:29.488',-0.064,-,-,56.000
'34:35:29.496',-0.072,-,-,56.800
'34:35:29.504',-0.072,-,-,56.800
'34:35:29.512',-0.064,-,-,56.800
'34:35:29.520',-0.064,-,-,56.800
'34:35:29.528',-0.064,-,-,56.800
'34:35:29.536',-0.064,-,-,56.000
'34:35:29.544',-0.064,-,-,56.000
'34:35:29.552',-0.056,-,-,56.000
'34:35:29.560',-0.048,-,-,55.200
'34:35:29.568',-0.048,-,-,55.200
'34:35:29.576',-0.048,-,-,54.400
'34:35:29.584',-0.048,-,-,54.400
'34:35:29.592',-0.048,-,-,53.600
'34:35:29.600',-0.048,-,-,53.600
'34:35:29.608',-0.048,-,-,52.800
'34:35:29.616',-0.040,-,-,52.000
'34:35:29.624',-0.040,-,-,52.000
'34:35:29.632',-0.040,-,-,51.200
'34:35:29.640',-0.040,-,-,51.200
'34:35:29.648',-0.040,-,-,50.400
'34:35:29.656',-0.040,-,-,50.400
'34:35:29.664',-0.040,-,-,49.600
'34:35:29.672',-0.040,-,-,49.600
'34:35:29.680',-0.040,-,-,49.600
'34:35:29.688',-0.032,-,-,48.800
'34:35:29.696',-0.032,-,-,48.800
'34:35:29.704',-0.032,-,-,48.000
'34:35:29.712',-0.032,-,-,48.000
'34:35:29.720',-0.032,-,-,48.000
'34:35:29.728',-0.016,-,-,47.200
'34:35:29.736',-0.016,-,-,47.200
'34:35:29.744',-0.024,-,-,47.200
'34:35:29.752',-0.032,-,-,46.400
'34:35:29.760',-0.040,-,-,46.400
'34:35:29.768',-0.048,-,-,46.400
'34:35:29.776',-0.048,-,-,46.400
'34:35:29.784',-0.056,-,-,46.400
'34:35:29.792',-0.056,-,-,46.400
'34:35:29.800',-0.048,-,-,45.600
'34:35:29.808',-0.040,-,-,45.600
'34:35:29.816',-0.032,-,-,45.600
'34:35:29.824',-0.032,-,-,45.600
'34:35:29.832',-0.024,-,-,45.600
'34:35:29.840',-0.024,-,-,45.600
'34:35:29.848',-0.016,-,-,44.800
'34:35:29.856',-0.016,-,-,44.800
'34:35:29.864',-0.016,-,-,44.800
'34:35:29.872',-0.016,-,-,44.800
'34:35:29.880',-0.008,-,-,44.800
'34:35:29.888',-0.008,-,-,44.000
'34:35:29.896',-0.008,-,-,44.000
'34:35:29.904',-0.008,-,-,44.000
'34:35:29.912',-0.016,-,-,44.000
'34:35:29.920',-0.016,-,-,44.000
'34:35:29.928',0.040,-,-,44.000
'34:35:29.936',0.152,-,-,43.200
'34:35:29.944',0.296,-,-,43.200
'34:35:29.952',0.416,-,-,43.200
'34:35:29.960',0.464,-,-,43.200
'34:35:29.968',0.472,-,-,43.200
'34:35:29.976',0.392,-,-,42.400
'34:35:29.984',0.240,-,-,42.400
'34:35:29.992',0.080,-,-,42.400
'34:35:30.000',-0.016,-,-,42.400
'34:35:30.008',-0.040,-,-,41.600
'34:35:30.016',-0.032,-,-,41.600
'34:35:30.024',-0.024,-,-,41.600
'34:35:30.032',-0.024,-,-,40.800
'34:35:30.040',-0.024,-,-,40.800
'34:35:30.048',-0.024,-,-,40.800
'34:35:30.056',-0.024,-,-,40.800
'34:35:30.064',-0.024,-,-,40.000
'34:35:30.072',-0.016,-,-,40.000
'34:35:30.080',-0.016,-,-,40.000
'34:35:30.088',-0.024,-,-,40.000
'34:35:30.096',-0.016,-,-,40.800
'34:35:30.104',-0.016,-,-,41.600
'34:35:30.112',-0.016,-,-,42.400
'34:35:30.120',-0.024,-,-,44.800
'34:35:30.128',-0.024,-,-,48.800
'34:35:30.136',-0.024,-,-,53.600
'34:35:30.144',-0.024,-,-,58.400
'34:35:30.152',-0.016,-,-,64.000
'34:35:30.160',-0.008,-,-,69.600
'34:35:30.168',0.000,-,-,75.200
'34:35:30.176',0.016,-,-,80.800
'34:35:30.184',0.032,-,-,85.600
'34:35:30.192',0.040,-,-,90.400
'34:35:30.200',0.048,-,-,94.400
'34:35:30.208',0.048,-,-,97.600
'34:35:30.216',0.040,-,-,100.000
'34:35:30.224',0.040,-,-,101.600
'34:35:30.232',0.040,-,-,103.200
'34:35:30.240',0.040,-,-,103.200
'34:35:30.248',0.040,-,-,103.200
'34:35:30.256',0.040,-,-,102.400
'34:35:30.264',0.032,-,-,101.600
'34:35:30.272',0.024,-,-,100.800
'34:35:30.280',0.024,-,-,99.200
'34:35:30.288',0.008,-,-,97.600
'34:35:30.296',0.000,-,-,96.000
'34:35:30.304',-0.008,-,-,93.600
'34:35:30.312',-0.024,-,-,91.200
'34:35:30.320',-0.032,-,-,88.800
'34:35:30.328',-0.032,-,-,85.600
'34:35:30.336',-0.032,-,-,82.400
'34:35:30.344',-0.024,-,-,79.200
'34:35:30.352',-0.024,-,-,76.000
'34:35:30.360',-0.024,-,-,72.800
'34:35:30.368',-0.024,-,-,70.400
'34:35:30.376',-0.024,-,-,68.000
'34:35:30.384',-0.024,-,-,65.600
'34:35:30.392',-0.024,-,-,63.200
'34:35:30.400',-0.024,-,-,61.600
'34:35:30.408',-0.024,-,-,60.800
'34:35:30.416',-0.024,-,-,60.000
'34:35:30.424',-0.032,-,-,59.200
'34:35:30.432',-0.032,-,-,59.200
'34:35:30.440',-0.032,-,-,59.200
'34:35:30.448',-0.040,-,-,59.200
'34:35:30.456',-0.040,-,-,59.200
'34:35:30.464',-0.048,-,-,59.200
'34:35:30.472',-0.056,-,-,60.000
'34:35:30.480',-0.056,-,-,60.000
'34:35:30.488',-0.064,-,-,60.000
'34:35:30.496',-0.056,-,-,60.800
'34:35:30.504',-0.056,-,-,60.800
'34:35:30.512',-0.056,-,-,60.800
'34:35:30.520',-0.056,-,-,60.800
'34:35:30.528',-0.056,-,-,60.800
'34:35:30.536',-0.056,-,-,60.800
'34:35:30.544',-0.056,-,-,60.800
'34:35:30.552',-0.056,-,-,60.800
'34:35:30.560',-0.056,-,-,60.800
'34:35:30.568',-0.056,-,-,60.000
'34:35:30.576',-0.056,-,-,60.000
'34:35:30.584',-0.056,-,-,60.000
'34:35:30.592',-0.056,-,-,59.200
'34:35:30.600',-0.056,-,-,58.400
'34:35:30.608',-0.056,-,-,58.400
'34:35:30.616',-0.056,-,-,57.600
'34:35:30.624',-0.056,-,-,57.600
'34:35:30.632',-0.056,-,-,56.800
'34:35:30.640',-0.056,-,-,56.800
'34:35:30.648',-0.064,-,-,56.000
'34:35:30.656',-0.072,-,-,56.000
'34:35:30.664',-0.072,-,-,55.200
'34:35:30.672',-0.024,-,-,55.200
'34:35:30.680',0.088,-,-,54.400
'34:35:30.688',0.248,-,-,54.400
'34:35:30.696',0.384,-,-,54.400
'34:35:30.704',0.440,-,-,53.600
'34:35:30.712',0.416,-,-,53.600
'34:35:30.720',0.328,-,-,53.600
'34:35:30.728',0.200,-,-,52.800
'34:35:30.736',0.072,-,-,52.800
'34:35:30.744',-0.016,-,-,52.800
'34:35:30.752',-0.056,-,-,52.000
'34:35:30.760',-0.064,-,-,52.000
'34:35:30.768',-0.048,-,-,52.000
'34:35:30.776',-0.040,-,-,52.000
'34:35:30.784',-0.040,-,-,52.000
'34:35:30.792',-0.040,-,-,51.200
'34:35:30.800',-0.040,-,-,51.200
'34:35:30.808',-0.040,-,-,51.200
'34:35:30.816',-0.040,-,-,51.200
'34:35:30.824',-0.040,-,-,51.200
'34:35:30.832',-0.048,-,-,51.200
'34:35:30.840',-0.040,-,-,51.200
'34:35:30.848',-0.032,-,-,51.200
'34:35:30.856',-0.024,-,-,51.200
'34:35:30.864',-0.016,-,-,52.000
'34:35:30.872',0.000,-,-,52.800
'34:35:30.880',0.008,-,-,54.400
'34:35:30.888',0.024,-,-,56.000
'34:35:30.896',0.032,-,-,59.200
'34:35:30.904',0.040,-,-,62.400
'34:35:30.912',0.056,-,-,65.600
'34:35:30.920',0.064,-,-,69.600
'34:35:30.928',0.072,-,-,74.400
'34:35:30.936',0.072,-,-,78.400
'34:35:30.944',0.080,-,-,82.400
'34:35:30.952',0.080,-,-,86.400
'34:35:30.960',0.072,-,-,89.600
'34:35:30.968',0.064,-,-,92.800
'34:35:30.976',0.056,-,-,95.200
'34:35:30.984',0.048,-,-,97.600
'34:35:30.992',0.040,-,-,98.400
'34:35:31.000',0.024,-,-,99.200
'34:35:31.008',0.008,-,-,99.200
'34:35:31.016',0.000,-,-,99.200
'34:35:31.024',-0.016,-,-,98.400
'34:35:31.032',-0.024,-,-,97.600
'34:35:31.040',-0.032,-,-,96.000
'34:35:31.048',-0.032,-,-,94.400
'34:35:31.056',-0.032,-,-,92.800
'34:35:31.064',-0.024,-,-,90.400
'34:35:31.072',-0.024,-,-,88.000
'34:35:31.080',-0.024,-,-,84.800
'34:35:31.088',-0.024,-,-,81.600
'34:35:31.096',-0.024,-,-,79.200
'34:35:31.104',-0.024,-,-,76.000
'34:35:31.112',-0.024,-,-,72.800
'34:35:31.120',-0.032,-,-,70.400
'34:35:31.128',-0.032,-,-,68.000
'34:35:31.136',-0.040,-,-,65.600
'34:35:31.144',-0.048,-,-,64.000
'34:35:31.152',-0.048,-,-,62.400
'34:35:31.160',-0.056,-,-,61.600
'34:35:31.168',-0.056,-,-,60.800
'34:35:31.176',-0.056,-,-,60.000
'34:35:31.184',-0.064,-,-,60.000
'34:35:31.192',-0.064,-,-,60.000
'34:35:31.200',-0.056,-,-,60.000
'34:35:31.208',-0.048,-,-,60.000
'34:35:31.216',-0.040,-,-,60.000
'34:35:31.224',-0.040,-,-,60.800
'34:35:31.232',-0.040,-,-,60.800
'34:35:31.240',-0.040,-,-,60.800
'34:35:31.248',-0.040,-,-,60.800
'34:35:31.256',-0.032,-,-,61.600
'34:35:31.264',-0.032,-,-,61.600
