'Elapsed time','I','II','III','AVF','V','MCL1','ABP','PAP'
'35:03:14.968',-,-0.616,-,-,0.072,-,63.360,-
'35:03:14.976',-,-0.448,-,-,0.096,-,63.360,-
'35:03:14.984',-,-0.344,-,-,0.080,-,61.920,-
'35:03:14.992',-,-0.168,-,-,0.064,-,61.920,-
'35:03:15.000',-,-0.096,-,-,0.048,-,61.920,-
'35:03:15.008',-,-0.064,-,-,0.048,-,61.920,-
'35:03:15.016',-,-0.064,-,-,0.072,-,61.920,-
'35:03:15.024',-,-0.064,-,-,0.072,-,61.920,-
'35:03:15.032',-,-0.064,-,-,0.080,-,60.960,-
'35:03:15.040',-,-0.064,-,-,0.072,-,60.960,-
'35:03:15.048',-,-0.064,-,-,0.072,-,60.960,-
'35:03:15.056',-,-0.064,-,-,0.072,-,61.920,-
'35:03:15.064',-,-0.064,-,-,0.080,-,61.920,-
'35:03:15.072',-,-0.032,-,-,0.080,-,64.320,-
'35:03:15.080',-,-0.064,-,-,0.088,-,66.720,-
'35:03:15.088',-,-0.032,-,-,0.080,-,69.120,-
'35:03:15.096',-,-0.032,-,-,0.088,-,71.520,-
'35:03:15.104',-,0.000,-,-,0.080,-,75.360,-
'35:03:15.112',-,-0.032,-,-,0.096,-,78.720,-
'35:03:15.120',-,0.000,-,-,0.088,-,81.120,-
'35:03:15.128',-,0.000,-,-,0.096,-,83.520,-
'35:03:15.136',-,0.000,-,-,0.080,-,85.920,-
'35:03:15.144',-,0.032,-,-,0.072,-,87.360,-
'35:03:15.152',-,0.064,-,-,0.064,-,89.760,-
'35:03:15.160',-,0.096,-,-,0.048,-,89.760,-
'35:03:15.168',-,0.136,-,-,0.024,-,90.720,-
'35:03:15.176',-,0.136,-,-,0.016,-,90.720,-
'35:03:15.184',-,0.136,-,-,0.000,-,90.720,-
'35:03:15.192',-,0.136,-,-,-0.016,-,89.760,-
'35:03:15.200',-,0.136,-,-,-0.016,-,88.320,-
'35:03:15.208',-,0.096,-,-,-0.024,-,87.360,-
'35:03:15.216',-,0.064,-,-,-0.016,-,84.960,-
'35:03:15.224',-,0.096,-,-,-0.024,-,82.560,-
'35:03:15.232',-,0.136,-,-,-0.016,-,80.160,-
'35:03:15.240',-,0.136,-,-,-0.016,-,77.760,-
'35:03:15.248',-,0.136,-,-,-0.040,-,75.360,-
'35:03:15.256',-,0.200,-,-,-0.088,-,72.960,-
'35:03:15.264',-,0.200,-,-,-0.112,-,70.560,-
'35:03:15.272',-,0.200,-,-,-0.128,-,69.120,-
'35:03:15.280',-,0.200,-,-,-0.112,-,68.160,-
'35:03:15.288',-,0.136,-,-,-0.096,-,68.160,-
'35:03:15.296',-,0.064,-,-,-0.064,-,66.720,-
'35:03:15.304',-,0.032,-,-,-0.040,-,66.720,-
'35:03:15.312',-,0.000,-,-,-0.016,-,66.720,-
'35:03:15.320',-,-0.032,-,-,0.000,-,66.720,-
'35:03:15.328',-,-0.064,-,-,0.000,-,66.720,-
'35:03:15.336',-,-0.064,-,-,0.000,-,66.720,-
'35:03:15.344',-,-0.064,-,-,0.000,-,66.720,-
'35:03:15.352',-,-0.064,-,-,0.000,-,66.720,-
'35:03:15.360',-,-0.064,-,-,0.000,-,66.720,-
'35:03:15.368',-,-0.064,-,-,0.000,-,66.720,-
'35:03:15.376',-,-0.064,-,-,0.008,-,66.720,-
'35:03:15.384',-,-0.064,-,-,0.000,-,66.720,-
'35:03:15.392',-,-0.064,-,-,0.008,-,66.720,-
'35:03:15.400',-,-0.064,-,-,0.008,-,66.720,-
'35:03:15.408',-,-0.064,-,-,0.016,-,66.720,-
'35:03:15.416',-,-0.064,-,-,0.016,-,65.760,-
'35:03:15.424',-,-0.032,-,-,0.008,-,65.760,-
'35:03:15.432',-,-0.064,-,-,0.016,-,65.760,-
'35:03:15.440',-,0.000,-,-,0.000,-,65.760,-
'35:03:15.448',-,0.064,-,-,-0.024,-,64.320,-
'35:03:15.456',-,0.168,-,-,-0.064,-,64.320,-
'35:03:15.464',-,0.136,-,-,-0.040,-,64.320,-
'35:03:15.472',-,0.096,-,-,-0.136,-,64.320,-
'35:03:15.480',-,0.136,-,-,-0.176,-,63.360,-
'35:03:15.488',-,0.136,-,-,-0.152,-,63.360,-
'35:03:15.496',-,0.136,-,-,-0.144,-,63.360,-
'35:03:15.504',-,0.096,-,-,-0.144,-,61.920,-
'35:03:15.512',-,0.000,-,-,-0.128,-,61.920,-
'35:03:15.520',-,-0.168,-,-,-0.080,-,61.920,-
'35:03:15.528',-,-0.376,-,-,-0.032,-,60.960,-
'35:03:15.536',-,-0.544,-,-,0.016,-,60.960,-
'35:03:15.544',-,-0.616,-,-,0.072,-,60.960,-
'35:03:15.552',-,-0.512,-,-,0.104,-,59.520,-
'35:03:15.560',-,-0.376,-,-,0.088,-,59.520,-
'35:03:15.568',-,-0.240,-,-,0.072,-,59.520,-
'35:03:15.576',-,-0.096,-,-,0.048,-,59.520,-
'35:03:15.584',-,-0.064,-,-,0.064,-,59.520,-
'35:03:15.592',-,-0.064,-,-,0.048,-,59.520,-
'35:03:15.600',-,-0.064,-,-,0.072,-,58.560,-
'35:03:15.608',-,-0.064,-,-,0.080,-,58.560,-
'35:03:15.616',-,-0.064,-,-,0.072,-,58.560,-
'35:03:15.624',-,-0.032,-,-,0.072,-,59.520,-
'35:03:15.632',-,-0.032,-,-,0.080,-,59.520,-
'35:03:15.640',-,-0.032,-,-,0.072,-,61.920,-
'35:03:15.648',-,-0.032,-,-,0.080,-,64.320,-
'35:03:15.656',-,-0.032,-,-,0.088,-,66.720,-
'35:03:15.664',-,-0.032,-,-,0.088,-,69.120,-
'35:03:15.672',-,-0.032,-,-,0.088,-,72.960,-
'35:03:15.680',-,0.000,-,-,0.096,-,76.320,-
'35:03:15.688',-,0.000,-,-,0.096,-,78.720,-
'35:03:15.696',-,0.000,-,-,0.104,-,82.560,-
'35:03:15.704',-,0.000,-,-,0.096,-,84.960,-
'35:03:15.712',-,0.000,-,-,0.088,-,87.360,-
'35:03:15.720',-,0.032,-,-,0.072,-,89.760,-
'35:03:15.728',-,0.064,-,-,0.080,-,90.720,-
'35:03:15.736',-,0.064,-,-,0.048,-,92.160,-
'35:03:15.744',-,0.096,-,-,0.032,-,93.120,-
'35:03:15.752',-,0.136,-,-,0.016,-,93.120,-
'35:03:15.760',-,0.136,-,-,0.008,-,93.120,-
'35:03:15.768',-,0.136,-,-,-0.008,-,93.120,-
'35:03:15.776',-,0.136,-,-,-0.016,-,92.160,-
'35:03:15.784',-,0.096,-,-,-0.016,-,89.760,-
'35:03:15.792',-,0.096,-,-,-0.024,-,88.320,-
'35:03:15.800',-,0.136,-,-,-0.016,-,85.920,-
'35:03:15.808',-,0.136,-,-,-0.024,-,83.520,-
'35:03:15.816',-,0.168,-,-,-0.032,-,81.120,-
'35:03:15.824',-,0.200,-,-,-0.080,-,78.720,-
'35:03:15.832',-,0.200,-,-,-0.112,-,76.320,-
'35:03:15.840',-,0.240,-,-,-0.136,-,73.920,-
'35:03:15.848',-,0.200,-,-,-0.128,-,71.520,-
'35:03:15.856',-,0.200,-,-,-0.112,-,70.560,-
'35:03:15.864',-,0.136,-,-,-0.080,-,69.120,-
'35:03:15.872',-,0.064,-,-,-0.064,-,68.160,-
'35:03:15.880',-,0.000,-,-,-0.024,-,68.160,-
'35:03:15.888',-,0.000,-,-,-0.008,-,68.160,-
'35:03:15.896',-,-0.064,-,-,0.000,-,68.160,-
'35:03:15.904',-,-0.032,-,-,0.000,-,68.160,-
'35:03:15.912',-,-0.064,-,-,0.000,-,68.160,-
'35:03:15.920',-,-0.032,-,-,0.000,-,68.160,-
'35:03:15.928',-,-0.064,-,-,0.000,-,68.160,-
'35:03:15.936',-,-0.064,-,-,0.000,-,69.120,-
'35:03:15.944',-,-0.032,-,-,0.000,-,69.120,-
'35:03:15.952',-,-0.064,-,-,0.000,-,69.120,-
'35:03:15.960',-,-0.064,-,-,0.000,-,68.160,-
'35:03:15.968',-,-0.064,-,-,0.000,-,68.160,-
'35:03:15.976',-,-0.064,-,-,0.008,-,68.160,-
'35:03:15.984',-,-0.064,-,-,0.008,-,68.160,-
'35:03:15.992',-,-0.032,-,-,0.000,-,66.720,-
'35:03:16.000',-,-0.064,-,-,0.008,-,66.720,-
'35:03:16.008',-,-0.032,-,-,0.000,-,66.720,-
'35:03:16.016',-,0.000,-,-,-0.008,-,66.720,-
'35:03:16.024',-,0.136,-,-,-0.064,-,65.760,-
'35:03:16.032',-,0.136,-,-,-0.040,-,65.760,-
'35:03:16.040',-,0.096,-,-,-0.080,-,65.760,-
'35:03:16.048',-,0.064,-,-,-0.168,-,64.320,-
'35:03:16.056',-,0.136,-,-,-0.176,-,64.320,-
'35:03:16.064',-,0.136,-,-,-0.152,-,64.320,-
'35:03:16.072',-,0.136,-,-,-0.144,-,63.360,-
'35:03:16.080',-,0.032,-,-,-0.144,-,63.360,-
'35:03:16.088',-,-0.064,-,-,-0.112,-,63.360,-
'35:03:16.096',-,-0.272,-,-,-0.064,-,61.920,-
'35:03:16.104',-,-0.480,-,-,-0.016,-,61.920,-
'35:03:16.112',-,-0.584,-,-,0.024,-,61.920,-
'35:03:16.120',-,-0.616,-,-,0.072,-,61.920,-
'35:03:16.128',-,-0.448,-,-,0.088,-,60.960,-
'35:03:16.136',-,-0.304,-,-,0.072,-,60.960,-
'35:03:16.144',-,-0.168,-,-,0.064,-,60.960,-
'35:03:16.152',-,-0.064,-,-,0.048,-,60.960,-
'35:03:16.160',-,-0.064,-,-,0.048,-,60.960,-
'35:03:16.168',-,-0.064,-,-,0.072,-,59.520,-
'35:03:16.176',-,-0.064,-,-,0.080,-,59.520,-
'35:03:16.184',-,-0.064,-,-,0.072,-,59.520,-
'35:03:16.192',-,-0.064,-,-,0.080,-,59.520,-
'35:03:16.200',-,-0.032,-,-,0.072,-,59.520,-
'35:03:16.208',-,-0.032,-,-,0.080,-,60.960,-
'35:03:16.216',-,-0.064,-,-,0.072,-,61.920,-
'35:03:16.224',-,-0.032,-,-,0.088,-,64.320,-
'35:03:16.232',-,-0.064,-,-,0.080,-,66.720,-
'35:03:16.240',-,-0.032,-,-,0.088,-,70.560,-
'35:03:16.248',-,-0.032,-,-,0.096,-,72.960,-
'35:03:16.256',-,-0.032,-,-,0.096,-,76.320,-
'35:03:16.264',-,0.000,-,-,0.104,-,80.160,-
'35:03:16.272',-,0.000,-,-,0.096,-,82.560,-
'35:03:16.280',-,0.000,-,-,0.096,-,84.960,-
'35:03:16.288',-,0.000,-,-,0.088,-,87.360,-
'35:03:16.296',-,0.032,-,-,0.072,-,89.760,-
'35:03:16.304',-,0.064,-,-,0.064,-,90.720,-
'35:03:16.312',-,0.064,-,-,0.048,-,92.160,-
'35:03:16.320',-,0.096,-,-,0.024,-,92.160,-
'35:03:16.328',-,0.136,-,-,0.016,-,92.160,-
'35:03:16.336',-,0.136,-,-,0.000,-,92.160,-
'35:03:16.344',-,0.136,-,-,-0.016,-,90.720,-
'35:03:16.352',-,0.136,-,-,-0.016,-,89.760,-
'35:03:16.360',-,0.096,-,-,-0.016,-,88.320,-
'35:03:16.368',-,0.136,-,-,-0.016,-,85.920,-
'35:03:16.376',-,0.136,-,-,-0.016,-,84.960,-
'35:03:16.384',-,0.136,-,-,-0.032,-,82.560,-
'35:03:16.392',-,0.168,-,-,-0.080,-,80.160,-
'35:03:16.400',-,0.200,-,-,-0.096,-,76.320,-
'35:03:16.408',-,0.200,-,-,-0.136,-,73.920,-
'35:03:16.416',-,0.200,-,-,-0.128,-,71.520,-
'35:03:16.424',-,0.200,-,-,-0.112,-,69.120,-
'35:03:16.432',-,0.136,-,-,-0.088,-,68.160,-
'35:03:16.440',-,0.064,-,-,-0.064,-,66.720,-
'35:03:16.448',-,0.000,-,-,-0.032,-,66.720,-
'35:03:16.456',-,0.000,-,-,-0.008,-,65.760,-
'35:03:16.464',-,-0.064,-,-,0.000,-,65.760,-
'35:03:16.472',-,-0.064,-,-,0.000,-,65.760,-
'35:03:16.480',-,-0.064,-,-,0.000,-,66.720,-
'35:03:16.488',-,-0.064,-,-,0.000,-,66.720,-
'35:03:16.496',-,-0.064,-,-,0.000,-,66.720,-
'35:03:16.504',-,-0.064,-,-,0.000,-,66.720,-
'35:03:16.512',-,-0.064,-,-,0.000,-,68.160,-
'35:03:16.520',-,-0.064,-,-,0.000,-,68.160,-
'35:03:16.528',-,-0.064,-,-,0.008,-,68.160,-
'35:03:16.536',-,-0.064,-,-,0.000,-,68.160,-
'35:03:16.544',-,-0.064,-,-,0.008,-,66.720,-
'35:03:16.552',-,-0.064,-,-,0.000,-,66.720,-
'35:03:16.560',-,-0.064,-,-,0.008,-,66.720,-
'35:03:16.568',-,-0.064,-,-,0.008,-,66.720,-
'35:03:16.576',-,-0.032,-,-,0.000,-,65.760,-
'35:03:16.584',-,0.000,-,-,0.008,-,65.760,-
'35:03:16.592',-,0.096,-,-,-0.040,-,65.760,-
'35:03:16.600',-,0.136,-,-,-0.064,-,64.320,-
'35:03:16.608',-,0.096,-,-,-0.072,-,64.320,-
'35:03:16.616',-,0.064,-,-,-0.144,-,64.320,-
'35:03:16.624',-,0.096,-,-,-0.176,-,63.360,-
'35:03:16.632',-,0.136,-,-,-0.152,-,63.360,-
'35:03:16.640',-,0.136,-,-,-0.144,-,63.360,-
'35:03:16.648',-,0.064,-,-,-0.144,-,61.920,-
'35:03:16.656',-,-0.064,-,-,-0.128,-,61.920,-
'35:03:16.664',-,-0.240,-,-,-0.080,-,61.920,-
'35:03:16.672',-,-0.448,-,-,-0.024,-,60.960,-
'35:03:16.680',-,-0.544,-,-,0.016,-,60.960,-
'35:03:16.688',-,-0.616,-,-,0.072,-,60.960,-
'35:03:16.696',-,-0.512,-,-,0.088,-,60.960,-
'35:03:16.704',-,-0.344,-,-,0.080,-,60.960,-
'35:03:16.712',-,-0.200,-,-,0.072,-,59.520,-
'35:03:16.720',-,-0.096,-,-,0.048,-,59.520,-
'35:03:16.728',-,-0.064,-,-,0.048,-,59.520,-
'35:03:16.736',-,-0.064,-,-,0.064,-,59.520,-
'35:03:16.744',-,-0.064,-,-,0.072,-,59.520,-
'35:03:16.752',-,-0.064,-,-,0.080,-,59.520,-
'35:03:16.760',-,-0.064,-,-,0.072,-,59.520,-
'35:03:16.768',-,-0.064,-,-,0.080,-,59.520,-
'35:03:16.776',-,-0.032,-,-,0.072,-,60.960,-
'35:03:16.784',-,-0.064,-,-,0.080,-,61.920,-
'35:03:16.792',-,-0.032,-,-,0.072,-,64.320,-
'35:03:16.800',-,-0.064,-,-,0.080,-,66.720,-
'35:03:16.808',-,-0.032,-,-,0.088,-,69.120,-
'35:03:16.816',-,-0.032,-,-,0.096,-,72.960,-
'35:03:16.824',-,-0.032,-,-,0.096,-,76.320,-
'35:03:16.832',-,0.000,-,-,0.104,-,78.720,-
'35:03:16.840',-,0.000,-,-,0.096,-,82.560,-
'35:03:16.848',-,0.000,-,-,0.096,-,84.960,-
'35:03:16.856',-,0.000,-,-,0.080,-,87.360,-
'35:03:16.864',-,0.032,-,-,0.072,-,89.760,-
'35:03:16.872',-,0.064,-,-,0.072,-,90.720,-
'35:03:16.880',-,0.064,-,-,0.048,-,92.160,-
'35:03:16.888',-,0.096,-,-,0.024,-,93.120,-
'35:03:16.896',-,0.136,-,-,0.016,-,93.120,-
'35:03:16.904',-,0.136,-,-,0.000,-,93.120,-
'35:03:16.912',-,0.136,-,-,-0.008,-,92.160,-
'35:03:16.920',-,0.136,-,-,-0.024,-,90.720,-
'35:03:16.928',-,0.096,-,-,-0.016,-,89.760,-
'35:03:16.936',-,0.136,-,-,-0.024,-,87.360,-
'35:03:16.944',-,0.136,-,-,-0.016,-,85.920,-
'35:03:16.952',-,0.168,-,-,-0.040,-,83.520,-
'35:03:16.960',-,0.200,-,-,-0.080,-,81.120,-
'35:03:16.968',-,0.200,-,-,-0.112,-,78.720,-
'35:03:16.976',-,0.240,-,-,-0.136,-,75.360,-
'35:03:16.984',-,0.200,-,-,-0.136,-,73.920,-
'35:03:16.992',-,0.200,-,-,-0.112,-,71.520,-
'35:03:17.000',-,0.136,-,-,-0.088,-,70.560,-
'35:03:17.008',-,0.064,-,-,-0.064,-,69.120,-
'35:03:17.016',-,0.000,-,-,-0.032,-,68.160,-
'35:03:17.024',-,0.000,-,-,-0.016,-,68.160,-
'35:03:17.032',-,-0.032,-,-,0.000,-,68.160,-
'35:03:17.040',-,-0.064,-,-,0.000,-,68.160,-
'35:03:17.048',-,-0.064,-,-,0.000,-,68.160,-
'35:03:17.056',-,-0.064,-,-,0.000,-,68.160,-
'35:03:17.064',-,-0.064,-,-,0.000,-,68.160,-
'35:03:17.072',-,-0.064,-,-,0.000,-,69.120,-
'35:03:17.080',-,-0.064,-,-,0.000,-,69.120,-
'35:03:17.088',-,-0.064,-,-,0.000,-,69.120,-
'35:03:17.096',-,-0.064,-,-,0.000,-,69.120,-
'35:03:17.104',-,-0.064,-,-,0.008,-,68.160,-
'35:03:17.112',-,-0.064,-,-,0.000,-,68.160,-
'35:03:17.120',-,-0.064,-,-,0.008,-,68.160,-
'35:03:17.128',-,-0.064,-,-,0.016,-,68.160,-
'35:03:17.136',-,-0.064,-,-,0.008,-,66.720,-
'35:03:17.144',-,-0.032,-,-,0.000,-,66.720,-
'35:03:17.152',-,0.000,-,-,0.000,-,66.720,-
'35:03:17.160',-,0.096,-,-,-0.040,-,65.760,-
'35:03:17.168',-,0.136,-,-,-0.064,-,65.760,-
'35:03:17.176',-,0.096,-,-,-0.072,-,65.760,-
'35:03:17.184',-,0.064,-,-,-0.152,-,65.760,-
'35:03:17.192',-,0.096,-,-,-0.176,-,64.320,-
'35:03:17.200',-,0.136,-,-,-0.152,-,64.320,-
'35:03:17.208',-,0.136,-,-,-0.152,-,64.320,-
'35:03:17.216',-,0.064,-,-,-0.144,-,63.360,-
'35:03:17.224',-,-0.064,-,-,-0.128,-,63.360,-
'35:03:17.232',-,-0.240,-,-,-0.080,-,61.920,-
'35:03:17.240',-,-0.448,-,-,-0.032,-,61.920,-
'35:03:17.248',-,-0.544,-,-,0.016,-,61.920,-
'35:03:17.256',-,-0.616,-,-,0.072,-,61.920,-
'35:03:17.264',-,-0.480,-,-,0.088,-,61.920,-
'35:03:17.272',-,-0.344,-,-,0.072,-,60.960,-
'35:03:17.280',-,-0.168,-,-,0.064,-,60.960,-
'35:03:17.288',-,-0.064,-,-,0.048,-,60.960,-
'35:03:17.296',-,-0.064,-,-,0.048,-,60.960,-
'35:03:17.304',-,-0.064,-,-,0.064,-,60.960,-
'35:03:17.312',-,-0.064,-,-,0.072,-,59.520,-
'35:03:17.320',-,-0.064,-,-,0.072,-,59.520,-
'35:03:17.328',-,-0.032,-,-,0.072,-,59.520,-
'35:03:17.336',-,-0.064,-,-,0.072,-,59.520,-
'35:03:17.344',-,-0.032,-,-,0.080,-,60.960,-
'35:03:17.352',-,-0.064,-,-,0.072,-,61.920,-
'35:03:17.360',-,-0.032,-,-,0.080,-,64.320,-
'35:03:17.368',-,-0.032,-,-,0.080,-,66.720,-
'35:03:17.376',-,-0.032,-,-,0.088,-,69.120,-
'35:03:17.384',-,-0.032,-,-,0.088,-,72.960,-
'35:03:17.392',-,-0.032,-,-,0.096,-,76.320,-
'35:03:17.400',-,0.000,-,-,0.088,-,78.720,-
'35:03:17.408',-,0.000,-,-,0.096,-,82.560,-
'35:03:17.416',-,0.000,-,-,0.088,-,84.960,-
'35:03:17.424',-,0.000,-,-,0.080,-,87.360,-
'35:03:17.432',-,0.032,-,-,0.072,-,89.760,-
'35:03:17.440',-,0.064,-,-,0.064,-,90.720,-
'35:03:17.448',-,0.064,-,-,0.048,-,92.160,-
'35:03:17.456',-,0.096,-,-,0.024,-,92.160,-
'35:03:17.464',-,0.136,-,-,0.008,-,93.120,-
'35:03:17.472',-,0.136,-,-,0.000,-,92.160,-
'35:03:17.480',-,0.136,-,-,-0.016,-,92.160,-
'35:03:17.488',-,0.136,-,-,-0.024,-,90.720,-
'35:03:17.496',-,0.136,-,-,-0.016,-,89.760,-
'35:03:17.504',-,0.136,-,-,-0.024,-,87.360,-
'35:03:17.512',-,0.168,-,-,-0.032,-,84.960,-
'35:03:17.520',-,0.200,-,-,-0.064,-,82.560,-
'35:03:17.528',-,0.200,-,-,-0.096,-,80.160,-
'35:03:17.536',-,0.240,-,-,-0.128,-,77.760,-
'35:03:17.544',-,0.240,-,-,-0.144,-,75.360,-
'35:03:17.552',-,0.200,-,-,-0.128,-,72.960,-
'35:03:17.560',-,0.200,-,-,-0.112,-,70.560,-
'35:03:17.568',-,0.136,-,-,-0.088,-,69.120,-
'35:03:17.576',-,0.064,-,-,-0.064,-,68.160,-
'35:03:17.584',-,0.000,-,-,-0.024,-,68.160,-
'35:03:17.592',-,-0.032,-,-,-0.016,-,66.720,-
'35:03:17.600',-,-0.032,-,-,0.000,-,66.720,-
'35:03:17.608',-,-0.064,-,-,0.000,-,66.720,-
'35:03:17.616',-,-0.064,-,-,0.000,-,66.720,-
'35:03:17.624',-,-0.064,-,-,-0.008,-,68.160,-
'35:03:17.632',-,-0.064,-,-,0.000,-,68.160,-
'35:03:17.640',-,-0.064,-,-,0.000,-,68.160,-
'35:03:17.648',-,-0.064,-,-,0.000,-,68.160,-
'35:03:17.656',-,-0.032,-,-,0.000,-,68.160,-
'35:03:17.664',-,-0.064,-,-,0.000,-,68.160,-
'35:03:17.672',-,-0.032,-,-,0.000,-,68.160,-
'35:03:17.680',-,-0.064,-,-,0.000,-,68.160,-
'35:03:17.688',-,-0.032,-,-,0.000,-,68.160,-
'35:03:17.696',-,-0.064,-,-,0.000,-,66.720,-
'35:03:17.704',-,-0.032,-,-,0.000,-,66.720,-
'35:03:17.712',-,-0.032,-,-,0.000,-,66.720,-
'35:03:17.720',-,0.000,-,-,-0.016,-,66.720,-
'35:03:17.728',-,0.136,-,-,-0.064,-,65.760,-
'35:03:17.736',-,0.136,-,-,-0.064,-,65.760,-
'35:03:17.744',-,0.064,-,-,-0.088,-,65.760,-
'35:03:17.752',-,0.096,-,-,-0.176,-,64.320,-
'35:03:17.760',-,0.096,-,-,-0.168,-,64.320,-
'35:03:17.768',-,0.136,-,-,-0.160,-,64.320,-
'35:03:17.776',-,0.136,-,-,-0.152,-,63.360,-
'35:03:17.784',-,0.000,-,-,-0.144,-,63.360,-
'35:03:17.792',-,-0.136,-,-,-0.096,-,63.360,-
'35:03:17.800',-,-0.304,-,-,-0.064,-,61.920,-
'35:03:17.808',-,-0.512,-,-,-0.016,-,61.920,-
'35:03:17.816',-,-0.584,-,-,0.024,-,61.920,-
'35:03:17.824',-,-0.616,-,-,0.072,-,61.920,-
'35:03:17.832',-,-0.448,-,-,0.080,-,61.920,-
'35:03:17.840',-,-0.304,-,-,0.072,-,60.960,-
'35:03:17.848',-,-0.168,-,-,0.048,-,60.960,-
'35:03:17.856',-,-0.064,-,-,0.048,-,60.960,-
'35:03:17.864',-,-0.064,-,-,0.048,-,60.960,-
'35:03:17.872',-,-0.064,-,-,0.064,-,60.960,-
'35:03:17.880',-,-0.064,-,-,0.072,-,59.520,-
'35:03:17.888',-,-0.064,-,-,0.072,-,59.520,-
'35:03:17.896',-,-0.064,-,-,0.072,-,59.520,-
'35:03:17.904',-,-0.064,-,-,0.072,-,60.960,-
'35:03:17.912',-,-0.032,-,-,0.072,-,61.920,-
'35:03:17.920',-,-0.064,-,-,0.072,-,63.360,-
'35:03:17.928',-,-0.032,-,-,0.080,-,65.760,-
'35:03:17.936',-,-0.032,-,-,0.072,-,68.160,-
'35:03:17.944',-,-0.064,-,-,0.080,-,71.520,-
'35:03:17.952',-,-0.032,-,-,0.088,-,73.920,-
'35:03:17.960',-,-0.032,-,-,0.088,-,77.760,-
'35:03:17.968',-,0.000,-,-,0.088,-,81.120,-
'35:03:17.976',-,0.000,-,-,0.080,-,83.520,-
'35:03:17.984',-,0.000,-,-,0.088,-,85.920,-
'35:03:17.992',-,0.000,-,-,0.072,-,88.320,-
'35:03:18.000',-,0.032,-,-,0.064,-,90.720,-
'35:03:18.008',-,0.064,-,-,0.048,-,92.160,-
'35:03:18.016',-,0.096,-,-,0.032,-,93.120,-
'35:03:18.024',-,0.096,-,-,0.016,-,93.120,-
'35:03:18.032',-,0.136,-,-,0.000,-,93.120,-
'35:03:18.040',-,0.136,-,-,-0.016,-,93.120,-
'35:03:18.048',-,0.136,-,-,-0.016,-,92.160,-
