'Elapsed time','I','II','AVR','AVL','V','ABP','PAP'
'16:51.496',-0.139,-,-,-,-,54.400,28.920
'16:51.504',-0.165,-,-,-,-,51.200,28.320
'16:51.512',-0.096,-,-,-,-,48.000,27.960
'16:51.520',0.009,-,-,-,-,44.800,27.720
'16:51.528',0.052,-,-,-,-,41.600,28.080
'16:51.536',0.052,-,-,-,-,39.200,29.760
'16:51.544',0.017,-,-,-,-,36.000,32.760
'16:51.552',0.009,-,-,-,-,33.600,35.880
'16:51.560',0.009,-,-,-,-,31.200,37.560
'16:51.568',0.000,-,-,-,-,28.800,35.160
'16:51.576',0.000,-,-,-,-,26.400,29.280
'16:51.584',-0.009,-,-,-,-,25.600,23.760
'16:51.592',-0.009,-,-,-,-,24.800,22.080
'16:51.600',-0.009,-,-,-,-,24.800,25.680
'16:51.608',0.000,-,-,-,-,25.600,32.280
'16:51.616',0.000,-,-,-,-,27.200,38.760
'16:51.624',0.009,-,-,-,-,28.800,43.080
'16:51.632',0.000,-,-,-,-,30.400,44.160
'16:51.640',0.009,-,-,-,-,32.800,41.880
'16:51.648',0.009,-,-,-,-,35.200,38.160
'16:51.656',0.000,-,-,-,-,37.600,34.320
'16:51.664',0.000,-,-,-,-,39.200,32.280
'16:51.672',-0.009,-,-,-,-,41.600,32.280
'16:51.680',-0.017,-,-,-,-,43.200,33.720
'16:51.688',-0.035,-,-,-,-,44.800,35.280
'16:51.696',-0.043,-,-,-,-,46.400,36.720
'16:51.704',-0.043,-,-,-,-,47.200,36.960
'16:51.712',-0.043,-,-,-,-,48.800,36.120
'16:51.720',-0.043,-,-,-,-,49.600,34.680
'16:51.728',-0.035,-,-,-,-,50.400,32.880
'16:51.736',-0.035,-,-,-,-,50.400,31.680
'16:51.744',-0.035,-,-,-,-,51.200,31.320
'16:51.752',-0.017,-,-,-,-,51.200,31.080
'16:51.760',0.000,-,-,-,-,51.200,31.320
'16:51.768',0.000,-,-,-,-,50.400,31.080
'16:51.776',0.000,-,-,-,-,49.600,30.360
'16:51.784',0.000,-,-,-,-,49.600,28.560
'16:51.792',0.009,-,-,-,-,48.800,26.880
'16:51.800',0.017,-,-,-,-,47.200,26.280
'16:51.808',0.035,-,-,-,-,47.200,27.360
'16:51.816',0.043,-,-,-,-,47.200,29.160
'16:51.824',0.052,-,-,-,-,48.000,31.080
'16:51.832',0.043,-,-,-,-,48.800,31.920
'16:51.840',0.035,-,-,-,-,49.600,31.680
'16:51.848',0.035,-,-,-,-,51.200,30.480
'16:51.856',0.035,-,-,-,-,52.000,29.280
'16:51.864',0.043,-,-,-,-,53.600,28.320
'16:51.872',0.078,-,-,-,-,55.200,28.080
'16:51.880',0.096,-,-,-,-,56.800,28.080
'16:51.888',0.078,-,-,-,-,59.200,27.480
'16:51.896',0.078,-,-,-,-,60.800,26.280
'16:51.904',0.096,-,-,-,-,63.200,25.320
'16:51.912',0.078,-,-,-,-,64.800,26.160
'16:51.920',0.070,-,-,-,-,66.400,28.680
'16:51.928',0.052,-,-,-,-,68.000,30.960
'16:51.936',0.043,-,-,-,-,69.600,31.080
'16:51.944',0.043,-,-,-,-,70.400,29.280
'16:51.952',0.035,-,-,-,-,70.400,26.880
'16:51.960',0.043,-,-,-,-,69.600,25.080
'16:51.968',0.052,-,-,-,-,68.000,24.480
'16:51.976',0.070,-,-,-,-,65.600,25.080
'16:51.984',0.070,-,-,-,-,63.200,26.520
'16:51.992',0.052,-,-,-,-,60.800,27.960
'16:52.000',0.017,-,-,-,-,57.600,28.680
'16:52.008',-0.017,-,-,-,-,54.400,28.680
'16:52.016',-0.035,-,-,-,-,51.200,28.080
'16:52.024',0.017,-,-,-,-,48.000,27.480
'16:52.032',0.139,-,-,-,-,44.800,27.120
'16:52.040',0.200,-,-,-,-,41.600,26.880
'16:52.048',0.174,-,-,-,-,38.400,27.720
'16:52.056',0.157,-,-,-,-,36.000,29.880
'16:52.064',0.157,-,-,-,-,33.600,33.120
'16:52.072',0.157,-,-,-,-,30.400,35.760
'16:52.080',0.157,-,-,-,-,28.800,35.280
'16:52.088',0.139,-,-,-,-,26.400,31.320
'16:52.096',0.130,-,-,-,-,25.600,25.680
'16:52.104',0.113,-,-,-,-,24.800,22.560
'16:52.112',0.096,-,-,-,-,24.800,23.520
'16:52.120',0.104,-,-,-,-,25.600,28.080
'16:52.128',0.113,-,-,-,-,26.400,33.720
'16:52.136',0.104,-,-,-,-,28.000,38.880
'16:52.144',0.078,-,-,-,-,29.600,41.880
'16:52.152',0.078,-,-,-,-,32.000,41.760
'16:52.160',0.096,-,-,-,-,34.400,38.880
'16:52.168',0.104,-,-,-,-,36.800,35.160
'16:52.176',0.096,-,-,-,-,39.200,32.160
'16:52.184',0.070,-,-,-,-,40.800,30.720
'16:52.192',0.052,-,-,-,-,43.200,31.080
'16:52.200',0.043,-,-,-,-,44.800,32.760
'16:52.208',0.017,-,-,-,-,46.400,34.680
'16:52.216',0.000,-,-,-,-,48.000,35.760
'16:52.224',-0.009,-,-,-,-,48.800,35.760
'16:52.232',-0.017,-,-,-,-,49.600,34.680
'16:52.240',-0.017,-,-,-,-,50.400,33.360
'16:52.248',-0.009,-,-,-,-,51.200,32.520
'16:52.256',-0.009,-,-,-,-,51.200,32.520
'16:52.264',-0.009,-,-,-,-,52.000,32.880
'16:52.272',-0.009,-,-,-,-,52.000,33.120
'16:52.280',0.000,-,-,-,-,51.200,32.280
'16:52.288',0.009,-,-,-,-,51.200,30.720
'16:52.296',0.009,-,-,-,-,50.400,28.680
'16:52.304',0.009,-,-,-,-,49.600,27.360
'16:52.312',0.000,-,-,-,-,48.800,27.480
'16:52.320',-0.009,-,-,-,-,48.800,29.280
'16:52.328',-0.035,-,-,-,-,49.600,31.560
'16:52.336',-0.043,-,-,-,-,49.600,32.880
'16:52.344',-0.052,-,-,-,-,51.200,32.760
'16:52.352',-0.070,-,-,-,-,52.000,31.320
'16:52.360',-0.070,-,-,-,-,53.600,29.880
'16:52.368',-0.043,-,-,-,-,54.400,29.280
'16:52.376',-0.035,-,-,-,-,56.000,29.880
'16:52.384',-0.035,-,-,-,-,58.400,30.960
'16:52.392',-0.009,-,-,-,-,60.000,31.320
'16:52.400',0.009,-,-,-,-,61.600,30.360
'16:52.408',0.017,-,-,-,-,63.200,27.480
'16:52.416',0.035,-,-,-,-,64.800,23.880
'16:52.424',0.009,-,-,-,-,66.400,22.080
'16:52.432',0.000,-,-,-,-,68.000,23.880
'16:52.440',0.000,-,-,-,-,68.800,27.120
'16:52.448',-0.009,-,-,-,-,69.600,28.680
'16:52.456',-0.017,-,-,-,-,70.400,28.080
'16:52.464',-0.043,-,-,-,-,69.600,26.520
'16:52.472',-0.052,-,-,-,-,68.800,24.120
'16:52.480',-0.070,-,-,-,-,67.200,22.320
'16:52.488',-0.070,-,-,-,-,64.800,21.120
'16:52.496',-0.070,-,-,-,-,62.400,21.120
'16:52.504',-0.078,-,-,-,-,59.200,21.960
'16:52.512',-0.104,-,-,-,-,56.000,22.680
'16:52.520',-0.157,-,-,-,-,52.800,23.280
'16:52.528',-0.200,-,-,-,-,49.600,23.520
'16:52.536',-0.165,-,-,-,-,46.400,23.520
'16:52.544',-0.052,-,-,-,-,43.200,23.280
'16:52.552',0.035,-,-,-,-,40.000,23.160
'16:52.560',0.043,-,-,-,-,36.800,23.160
'16:52.568',0.017,-,-,-,-,33.600,24.360
'16:52.576',0.035,-,-,-,-,31.200,26.880
'16:52.584',0.052,-,-,-,-,28.800,29.760
'16:52.592',0.043,-,-,-,-,26.400,30.480
'16:52.600',0.043,-,-,-,-,24.000,27.720
'16:52.608',0.035,-,-,-,-,23.200,21.720
'16:52.616',0.017,-,-,-,-,21.600,16.560
'16:52.624',0.009,-,-,-,-,21.600,15.360
'16:52.632',0.009,-,-,-,-,21.600,18.480
'16:52.640',0.009,-,-,-,-,23.200,24.480
'16:52.648',0.017,-,-,-,-,24.800,31.320
'16:52.656',0.035,-,-,-,-,26.400,36.120
'16:52.664',0.035,-,-,-,-,28.800,36.960
'16:52.672',0.017,-,-,-,-,30.400,34.080
'16:52.680',0.017,-,-,-,-,32.800,29.280
'16:52.688',0.017,-,-,-,-,35.200,24.480
'16:52.696',0.035,-,-,-,-,36.800,21.360
'16:52.704',0.035,-,-,-,-,38.400,20.760
'16:52.712',0.035,-,-,-,-,40.000,21.720
'16:52.720',0.009,-,-,-,-,41.600,23.520
'16:52.728',0.009,-,-,-,-,43.200,24.720
'16:52.736',0.000,-,-,-,-,44.000,24.960
'16:52.744',-0.009,-,-,-,-,44.800,24.120
'16:52.752',-0.009,-,-,-,-,45.600,22.320
'16:52.760',0.000,-,-,-,-,45.600,20.280
'16:52.768',0.000,-,-,-,-,46.400,18.960
'16:52.776',0.017,-,-,-,-,46.400,18.480
'16:52.784',0.035,-,-,-,-,46.400,18.720
'16:52.792',0.017,-,-,-,-,46.400,18.720
'16:52.800',0.017,-,-,-,-,45.600,18.120
'16:52.808',0.035,-,-,-,-,44.800,16.560
'16:52.816',0.035,-,-,-,-,44.000,14.280
'16:52.824',0.035,-,-,-,-,43.200,12.960
'16:52.832',0.043,-,-,-,-,42.400,13.080
'16:52.840',0.043,-,-,-,-,41.600,14.520
'16:52.848',0.035,-,-,-,-,41.600,16.320
'16:52.856',0.017,-,-,-,-,41.600,17.880
'16:52.864',0.009,-,-,-,-,42.400,18.360
'16:52.872',0.009,-,-,-,-,44.000,17.760
'16:52.880',0.017,-,-,-,-,44.800,16.560
'16:52.888',0.035,-,-,-,-,46.400,15.480
'16:52.896',0.052,-,-,-,-,48.000,15.360
'16:52.904',0.052,-,-,-,-,49.600,15.960
'16:52.912',0.043,-,-,-,-,52.000,16.560
'16:52.920',0.035,-,-,-,-,53.600,16.080
'16:52.928',0.017,-,-,-,-,56.000,15.360
'16:52.936',0.009,-,-,-,-,57.600,15.360
'16:52.944',-0.009,-,-,-,-,60.000,15.960
'16:52.952',-0.017,-,-,-,-,62.400,16.920
'16:52.960',-0.017,-,-,-,-,64.000,16.920
'16:52.968',-0.017,-,-,-,-,65.600,15.720
'16:52.976',-0.043,-,-,-,-,67.200,14.280
'16:52.984',-0.052,-,-,-,-,68.000,13.680
'16:52.992',-0.052,-,-,-,-,68.000,14.160
'16:53.000',-0.052,-,-,-,-,67.200,15.360
'16:53.008',-0.043,-,-,-,-,65.600,16.680
'16:53.016',-0.043,-,-,-,-,63.200,17.880
'16:53.024',-0.070,-,-,-,-,60.800,17.760
'16:53.032',-0.130,-,-,-,-,57.600,16.680
'16:53.040',-0.191,-,-,-,-,54.400,15.360
'16:53.048',-0.191,-,-,-,-,50.400,14.760
'16:53.056',-0.070,-,-,-,-,47.200,15.360
'16:53.064',0.017,-,-,-,-,43.200,17.160
'16:53.072',0.035,-,-,-,-,40.000,19.320
'16:53.080',0.017,-,-,-,-,36.800,22.080
'16:53.088',0.009,-,-,-,-,33.600,25.320
'16:53.096',0.009,-,-,-,-,31.200,27.720
'16:53.104',0.017,-,-,-,-,28.800,26.880
'16:53.112',0.009,-,-,-,-,25.600,21.120
'16:53.120',0.009,-,-,-,-,24.000,11.640
'16:53.128',0.017,-,-,-,-,22.400,4.800
'16:53.136',0.043,-,-,-,-,21.600,6.240
'16:53.144',0.035,-,-,-,-,21.600,16.080
'16:53.152',0.035,-,-,-,-,22.400,28.560
'16:53.160',0.009,-,-,-,-,24.000,37.920
'16:53.168',0.009,-,-,-,-,25.600,41.280
'16:53.176',0.017,-,-,-,-,27.200,38.760
'16:53.184',0.043,-,-,-,-,29.600,32.280
'16:53.192',0.043,-,-,-,-,32.000,25.560
'16:53.200',0.043,-,-,-,-,33.600,21.120
'16:53.208',0.035,-,-,-,-,36.000,20.160
'16:53.216',0.017,-,-,-,-,37.600,21.720
'16:53.224',0.017,-,-,-,-,39.200,24.720
'16:53.232',0.017,-,-,-,-,40.800,27.360
'16:53.240',0.017,-,-,-,-,41.600,28.560
'16:53.248',0.009,-,-,-,-,43.200,28.320
'16:53.256',-0.009,-,-,-,-,44.000,26.880
'16:53.264',-0.017,-,-,-,-,44.800,25.080
'16:53.272',-0.017,-,-,-,-,45.600,23.880
'16:53.280',-0.035,-,-,-,-,46.400,23.160
'16:53.288',-0.035,-,-,-,-,46.400,22.560
'16:53.296',-0.017,-,-,-,-,46.400,22.320
'16:53.304',-0.009,-,-,-,-,46.400,21.720
'16:53.312',0.000,-,-,-,-,45.600,20.760
'16:53.320',-0.009,-,-,-,-,45.600,18.960
'16:53.328',-0.009,-,-,-,-,44.800,16.320
'16:53.336',0.000,-,-,-,-,44.000,14.160
'16:53.344',0.017,-,-,-,-,43.200,13.680
'16:53.352',0.035,-,-,-,-,43.200,14.880
'16:53.360',0.043,-,-,-,-,44.000,17.160
'16:53.368',0.009,-,-,-,-,44.800,19.320
'16:53.376',0.009,-,-,-,-,45.600,20.880
'16:53.384',0.017,-,-,-,-,47.200,21.480
'16:53.392',0.035,-,-,-,-,48.000,21.360
'16:53.400',0.043,-,-,-,-,49.600,20.280
'16:53.408',0.052,-,-,-,-,52.000,19.680
'16:53.416',0.043,-,-,-,-,53.600,19.560
'16:53.424',0.043,-,-,-,-,56.000,19.560
'16:53.432',0.043,-,-,-,-,57.600,19.320
'16:53.440',0.035,-,-,-,-,60.000,18.960
'16:53.448',0.009,-,-,-,-,62.400,19.080
'16:53.456',0.000,-,-,-,-,64.000,19.680
'16:53.464',-0.017,-,-,-,-,65.600,19.920
'16:53.472',-0.017,-,-,-,-,67.200,19.320
'16:53.480',-0.017,-,-,-,-,68.800,17.880
'16:53.488',-0.009,-,-,-,-,68.800,16.920
'16:53.496',-0.009,-,-,-,-,68.000,16.560
'16:53.504',-0.035,-,-,-,-,66.400,16.920
'16:53.512',-0.043,-,-,-,-,64.800,17.880
'16:53.520',-0.052,-,-,-,-,62.400,19.320
'16:53.528',-0.035,-,-,-,-,59.200,20.280
'16:53.536',-0.017,-,-,-,-,56.000,20.760
'16:53.544',-0.043,-,-,-,-,52.800,20.520
'16:53.552',-0.078,-,-,-,-,49.600,20.160
'16:53.560',-0.052,-,-,-,-,45.600,19.680
'16:53.568',0.017,-,-,-,-,42.400,20.160
'16:53.576',0.070,-,-,-,-,39.200,20.880
'16:53.584',0.052,-,-,-,-,36.000,22.560
'16:53.592',0.035,-,-,-,-,33.600,25.080
'16:53.600',0.035,-,-,-,-,30.400,28.920
'16:53.608',0.017,-,-,-,-,28.000,32.280
'16:53.616',0.009,-,-,-,-,25.600,31.680
'16:53.624',0.009,-,-,-,-,24.000,25.680
'16:53.632',0.017,-,-,-,-,22.400,16.920
'16:53.640',0.009,-,-,-,-,21.600,11.400
'16:53.648',0.000,-,-,-,-,21.600,13.680
'16:53.656',0.035,-,-,-,-,22.400,23.160
'16:53.664',0.070,-,-,-,-,24.000,34.080
'16:53.672',0.070,-,-,-,-,25.600,42.120
'16:53.680',0.070,-,-,-,-,27.200,44.520
'16:53.688',0.052,-,-,-,-,29.600,41.520
'16:53.696',0.043,-,-,-,-,32.000,35.520
'16:53.704',0.043,-,-,-,-,34.400,29.760
'16:53.712',0.017,-,-,-,-,36.000,26.160
'16:53.720',-0.009,-,-,-,-,38.400,25.920
'16:53.728',-0.017,-,-,-,-,40.000,28.320
'16:53.736',-0.017,-,-,-,-,42.400,31.560
'16:53.744',-0.035,-,-,-,-,44.000,34.080
'16:53.752',-0.043,-,-,-,-,44.800,34.680
'16:53.760',-0.035,-,-,-,-,46.400,34.080
'16:53.768',-0.043,-,-,-,-,47.200,32.280
'16:53.776',-0.035,-,-,-,-,48.000,30.360
'16:53.784',-0.009,-,-,-,-,48.800,28.560
'16:53.792',0.000,-,-,-,-,48.800,27.720
'16:53.800',0.000,-,-,-,-,49.600,27.720
'16:53.808',0.000,-,-,-,-,49.600,28.080
'16:53.816',0.009,-,-,-,-,48.800,28.680
'16:53.824',0.009,-,-,-,-,48.800,28.320
'16:53.832',0.000,-,-,-,-,48.000,26.880
'16:53.840',-0.009,-,-,-,-,47.200,24.480
'16:53.848',0.000,-,-,-,-,46.400,22.680
'16:53.856',-0.009,-,-,-,-,45.600,23.160
'16:53.864',-0.009,-,-,-,-,44.800,24.960
'16:53.872',0.000,-,-,-,-,44.000,27.480
'16:53.880',0.000,-,-,-,-,44.000,29.760
'16:53.888',0.009,-,-,-,-,44.800,30.720
'16:53.896',0.009,-,-,-,-,45.600,30.120
'16:53.904',0.017,-,-,-,-,46.400,28.560
'16:53.912',0.017,-,-,-,-,48.000,27.120
'16:53.920',0.035,-,-,-,-,49.600,26.760
'16:53.928',0.052,-,-,-,-,51.200,27.120
'16:53.936',0.052,-,-,-,-,52.800,27.360
'16:53.944',0.043,-,-,-,-,55.200,26.760
'16:53.952',0.035,-,-,-,-,56.800,25.680
'16:53.960',0.017,-,-,-,-,59.200,25.560
'16:53.968',0.017,-,-,-,-,60.800,26.760
'16:53.976',0.017,-,-,-,-,63.200,28.320
'16:53.984',0.009,-,-,-,-,65.600,29.160
'16:53.992',0.000,-,-,-,-,67.200,28.560
'16:54.000',-0.009,-,-,-,-,68.800,27.120
'16:54.008',-0.017,-,-,-,-,69.600,25.920
'16:54.016',-0.017,-,-,-,-,70.400,25.560
'16:54.024',-0.035,-,-,-,-,69.600,26.280
'16:54.032',-0.043,-,-,-,-,68.800,27.960
'16:54.040',-0.043,-,-,-,-,67.200,29.280
'16:54.048',-0.052,-,-,-,-,64.800,30.360
'16:54.056',-0.113,-,-,-,-,61.600,30.480
'16:54.064',-0.165,-,-,-,-,59.200,30.120
'16:54.072',-0.139,-,-,-,-,56.000,29.520
'16:54.080',-0.043,-,-,-,-,52.800,29.280
'16:54.088',0.043,-,-,-,-,49.600,29.520
'16:54.096',0.052,-,-,-,-,46.400,30.480
'16:54.104',0.043,-,-,-,-,43.200,32.760
'16:54.112',0.017,-,-,-,-,40.000,36.120
'16:54.120',0.009,-,-,-,-,37.600,38.880
'16:54.128',0.009,-,-,-,-,34.400,38.880
'16:54.136',0.017,-,-,-,-,32.000,35.160
'16:54.144',0.035,-,-,-,-,30.400,29.160
'16:54.152',0.017,-,-,-,-,28.800,24.120
'16:54.160',0.009,-,-,-,-,28.000,24.480
'16:54.168',0.009,-,-,-,-,28.000,30.480
'16:54.176',0.009,-,-,-,-,28.800,39.360
'16:54.184',0.009,-,-,-,-,30.400,44.880
'16:54.192',0.009,-,-,-,-,32.000,44.880
'16:54.200',0.017,-,-,-,-,34.400,44.880
'16:54.208',0.035,-,-,-,-,36.800,43.560
'16:54.216',0.052,-,-,-,-,39.200,38.760
'16:54.224',0.043,-,-,-,-,40.800,35.520
'16:54.232',0.017,-,-,-,-,43.200,34.680
'16:54.240',0.017,-,-,-,-,44.800,36.120
'16:54.248',0.009,-,-,-,-,46.400,38.280
'16:54.256',0.000,-,-,-,-,48.000,40.320
'16:54.264',-0.017,-,-,-,-,48.800,40.920
'16:54.272',-0.035,-,-,-,-,50.400,40.080
'16:54.280',-0.035,-,-,-,-,51.200,38.280
'16:54.288',-0.043,-,-,-,-,51.200,36.360
'16:54.296',-0.043,-,-,-,-,52.000,34.680
'16:54.304',-0.035,-,-,-,-,52.000,33.960
'16:54.312',-0.017,-,-,-,-,52.000,33.960
'16:54.320',-0.009,-,-,-,-,52.000,34.080
'16:54.328',0.000,-,-,-,-,52.000,33.960
'16:54.336',0.000,-,-,-,-,51.200,32.760
'16:54.344',0.000,-,-,-,-,50.400,30.120
'16:54.352',0.000,-,-,-,-,49.600,27.480
'16:54.360',0.000,-,-,-,-,48.800,26.760
'16:54.368',-0.009,-,-,-,-,48.000,27.960
'16:54.376',-0.009,-,-,-,-,47.200,30.480
'16:54.384',-0.009,-,-,-,-,47.200,33.360
'16:54.392',0.000,-,-,-,-,48.000,34.680
'16:54.400',0.009,-,-,-,-,48.800,34.560
'16:54.408',0.000,-,-,-,-,49.600,32.880
'16:54.416',0.000,-,-,-,-,51.200,31.560
'16:54.424',-0.017,-,-,-,-,52.000,30.480
'16:54.432',-0.017,-,-,-,-,53.600,30.480
'16:54.440',-0.017,-,-,-,-,55.200,31.320
'16:54.448',-0.009,-,-,-,-,57.600,31.680
'16:54.456',0.000,-,-,-,-,59.200,30.720
'16:54.464',0.009,-,-,-,-,60.800,28.560
'16:54.472',-0.009,-,-,-,-,63.200,27.120
'16:54.480',-0.035,-,-,-,-,64.800,28.080
'16:54.488',-0.043,-,-,-,-,67.200,30.480
'16:54.496',-0.035,-,-,-,-,68.800,32.280
'16:54.504',-0.035,-,-,-,-,69.600,32.520
'16:54.512',-0.052,-,-,-,-,70.400,31.320
'16:54.520',-0.052,-,-,-,-,70.400,29.760
'16:54.528',-0.043,-,-,-,-,69.600,29.160
'16:54.536',-0.035,-,-,-,-,68.800,29.280
'16:54.544',-0.017,-,-,-,-,66.400,29.880
'16:54.552',-0.035,-,-,-,-,64.000,30.480
'16:54.560',-0.052,-,-,-,-,61.600,31.080
'16:54.568',-0.096,-,-,-,-,58.400,31.320
'16:54.576',-0.139,-,-,-,-,55.200,31.080
'16:54.584',-0.157,-,-,-,-,52.000,31.080
'16:54.592',-0.052,-,-,-,-,48.800,31.320
'16:54.600',0.017,-,-,-,-,45.600,31.320
'16:54.608',0.035,-,-,-,-,42.400,31.560
'16:54.616',0.000,-,-,-,-,39.200,32.520
'16:54.624',-0.009,-,-,-,-,36.800,34.680
'16:54.632',-0.009,-,-,-,-,34.400,36.720
'16:54.640',0.000,-,-,-,-,31.200,36.720
'16:54.648',0.009,-,-,-,-,29.600,34.320
'16:54.656',0.017,-,-,-,-,27.200,30.360
'16:54.664',0.017,-,-,-,-,26.400,26.280
'16:54.672',0.009,-,-,-,-,25.600,24.960
'16:54.680',0.035,-,-,-,-,26.400,27.480
'16:54.688',0.035,-,-,-,-,27.200,32.760
'16:54.696',0.017,-,-,-,-,28.800,37.920
'16:54.704',0.009,-,-,-,-,30.400,41.160
'16:54.712',0.017,-,-,-,-,32.800,41.520
'16:54.720',0.017,-,-,-,-,34.400,39.720
'16:54.728',0.017,-,-,-,-,36.800,36.360
'16:54.736',0.035,-,-,-,-,39.200,33.360
'16:54.744',0.017,-,-,-,-,40.800,31.680
'16:54.752',0.009,-,-,-,-,43.200,31.920
'16:54.760',0.009,-,-,-,-,44.800,33.120
'16:54.768',0.000,-,-,-,-,46.400,34.560
'16:54.776',-0.017,-,-,-,-,47.200,35.160
'16:54.784',-0.035,-,-,-,-,48.800,35.160
'16:54.792',0.000,-,-,-,-,49.600,34.320
'16:54.800',0.070,-,-,-,-,50.400,33.120
'16:54.808',0.096,-,-,-,-,50.400,32.160
'16:54.816',0.096,-,-,-,-,51.200,31.560
'16:54.824',0.096,-,-,-,-,51.200,31.320
'16:54.832',0.078,-,-,-,-,51.200,31.320
'16:54.840',0.070,-,-,-,-,51.200,31.320
'16:54.848',0.052,-,-,-,-,50.400,30.480
'16:54.856',0.052,-,-,-,-,49.600,29.280
'16:54.864',0.070,-,-,-,-,48.800,28.080
'16:54.872',0.043,-,-,-,-,48.000,27.720
'16:54.880',0.017,-,-,-,-,48.000,28.680
'16:54.888',0.035,-,-,-,-,47.200,30.480
'16:54.896',0.043,-,-,-,-,48.000,32.160
'16:54.904',0.052,-,-,-,-,48.000,32.760
'16:54.912',0.052,-,-,-,-,48.800,31.920
'16:54.920',0.052,-,-,-,-,50.400,30.480
'16:54.928',0.070,-,-,-,-,51.200,29.760
'16:54.936',0.070,-,-,-,-,52.800,29.880
'16:54.944',0.078,-,-,-,-,54.400,30.480
'16:54.952',0.096,-,-,-,-,56.000,30.960
'16:54.960',0.096,-,-,-,-,57.600,30.480
'16:54.968',0.078,-,-,-,-,59.200,28.560
'16:54.976',0.070,-,-,-,-,60.800,25.920
'16:54.984',0.052,-,-,-,-,62.400,23.880
'16:54.992',0.035,-,-,-,-,64.800,25.080
'16:55.000',0.017,-,-,-,-,65.600,28.560
'16:55.008',0.017,-,-,-,-,67.200,31.680
'16:55.016',0.017,-,-,-,-,68.000,32.280
'16:55.024',0.009,-,-,-,-,68.800,30.720
'16:55.032',0.009,-,-,-,-,68.800,28.080
'16:55.040',0.000,-,-,-,-,68.000,25.680
'16:55.048',0.000,-,-,-,-,66.400,24.360
'16:55.056',0.000,-,-,-,-,64.000,24.720
'16:55.064',0.009,-,-,-,-,61.600,26.280
'16:55.072',-0.009,-,-,-,-,58.400,28.320
'16:55.080',-0.052,-,-,-,-,56.000,30.120
'16:55.088',-0.104,-,-,-,-,52.800,31.080
'16:55.096',-0.113,-,-,-,-,49.600,31.320
'16:55.104',-0.043,-,-,-,-,46.400,30.960
'16:55.112',0.070,-,-,-,-,44.000,30.360
'16:55.120',0.113,-,-,-,-,40.800,30.480
'16:55.128',0.078,-,-,-,-,38.400,31.680
'16:55.136',0.043,-,-,-,-,35.200,34.680
'16:55.144',0.035,-,-,-,-,32.800,37.320
'16:55.152',0.035,-,-,-,-,30.400,37.680
'16:55.160',0.017,-,-,-,-,28.800,35.760
'16:55.168',0.009,-,-,-,-,26.400,31.920
'16:55.176',0.009,-,-,-,-,25.600,28.320
'16:55.184',0.009,-,-,-,-,24.800,26.160
'16:55.192',0.009,-,-,-,-,24.800,26.520
'16:55.200',0.017,-,-,-,-,25.600,28.920
'16:55.208',0.009,-,-,-,-,26.400,31.920
'16:55.216',0.009,-,-,-,-,28.000,34.680
'16:55.224',0.017,-,-,-,-,29.600,36.480
'16:55.232',0.017,-,-,-,-,31.200,36.480
'16:55.240',0.035,-,-,-,-,33.600,35.160
'16:55.248',0.043,-,-,-,-,36.000,32.760
