'Elapsed time','I','AVF','MCL1','ABP'
'34:49:06.200',0.008,-,-,48.000
'34:49:06.208',0.008,-,-,48.800
'34:49:06.216',0.016,-,-,50.400
'34:49:06.224',0.016,-,-,52.800
'34:49:06.232',0.016,-,-,56.000
'34:49:06.240',0.016,-,-,60.000
'34:49:06.248',0.024,-,-,64.800
'34:49:06.256',0.032,-,-,69.600
'34:49:06.264',0.040,-,-,74.400
'34:49:06.272',0.048,-,-,79.200
'34:49:06.280',0.056,-,-,84.000
'34:49:06.288',0.072,-,-,88.000
'34:49:06.296',0.080,-,-,92.000
'34:49:06.304',0.072,-,-,96.000
'34:49:06.312',0.064,-,-,98.400
'34:49:06.320',0.056,-,-,100.000
'34:49:06.328',0.048,-,-,101.600
'34:49:06.336',0.040,-,-,102.400
'34:49:06.344',0.032,-,-,102.400
'34:49:06.352',0.024,-,-,101.600
'34:49:06.360',0.016,-,-,100.800
'34:49:06.368',0.000,-,-,100.000
'34:49:06.376',-0.008,-,-,98.400
'34:49:06.384',-0.024,-,-,96.800
'34:49:06.392',-0.032,-,-,95.200
'34:49:06.400',-0.040,-,-,92.800
'34:49:06.408',-0.048,-,-,90.400
'34:49:06.416',-0.056,-,-,88.000
'34:49:06.424',-0.056,-,-,85.600
'34:49:06.432',-0.056,-,-,82.400
'34:49:06.440',-0.056,-,-,80.000
'34:49:06.448',-0.048,-,-,76.800
'34:49:06.456',-0.048,-,-,73.600
'34:49:06.464',-0.040,-,-,70.400
'34:49:06.472',-0.032,-,-,68.000
'34:49:06.480',-0.032,-,-,66.400
'34:49:06.488',-0.032,-,-,64.000
'34:49:06.496',-0.040,-,-,62.400
'34:49:06.504',-0.048,-,-,61.600
'34:49:06.512',-0.048,-,-,60.800
'34:49:06.520',-0.040,-,-,60.000
'34:49:06.528',-0.040,-,-,60.000
'34:49:06.536',-0.048,-,-,60.000
'34:49:06.544',-0.048,-,-,60.000
'34:49:06.552',-0.056,-,-,60.800
'34:49:06.560',-0.064,-,-,60.800
'34:49:06.568',-0.064,-,-,61.600
'34:49:06.576',-0.072,-,-,61.600
'34:49:06.584',-0.072,-,-,62.400
'34:49:06.592',-0.072,-,-,62.400
'34:49:06.600',-0.064,-,-,63.200
'34:49:06.608',-0.056,-,-,63.200
'34:49:06.616',-0.048,-,-,63.200
'34:49:06.624',-0.040,-,-,63.200
'34:49:06.632',-0.016,-,-,63.200
'34:49:06.640',0.008,-,-,63.200
'34:49:06.648',0.048,-,-,63.200
'34:49:06.656',0.088,-,-,62.400
'34:49:06.664',0.128,-,-,62.400
'34:49:06.672',0.144,-,-,61.600
'34:49:06.680',0.144,-,-,61.600
'34:49:06.688',0.120,-,-,60.800
'34:49:06.696',0.096,-,-,60.000
'34:49:06.704',0.072,-,-,60.000
'34:49:06.712',0.056,-,-,59.200
'34:49:06.720',0.032,-,-,58.400
'34:49:06.728',-0.024,-,-,58.400
'34:49:06.736',-0.096,-,-,57.600
'34:49:06.744',-0.144,-,-,56.800
'34:49:06.752',-0.152,-,-,56.800
'34:49:06.760',-0.104,-,-,56.000
'34:49:06.768',-0.096,-,-,56.000
'34:49:06.776',-0.088,-,-,55.200
'34:49:06.784',-0.064,-,-,55.200
'34:49:06.792',-0.040,-,-,54.400
'34:49:06.800',-0.032,-,-,54.400
'34:49:06.808',-0.024,-,-,54.400
'34:49:06.816',-0.016,-,-,53.600
'34:49:06.824',-0.008,-,-,53.600
'34:49:06.832',-0.008,-,-,53.600
'34:49:06.840',0.000,-,-,53.600
'34:49:06.848',0.016,-,-,53.600
'34:49:06.856',0.024,-,-,53.600
'34:49:06.864',0.024,-,-,53.600
'34:49:06.872',0.032,-,-,52.800
'34:49:06.880',0.048,-,-,52.800
'34:49:06.888',0.064,-,-,52.800
'34:49:06.896',0.072,-,-,53.600
'34:49:06.904',0.088,-,-,53.600
'34:49:06.912',0.096,-,-,55.200
'34:49:06.920',0.104,-,-,56.800
'34:49:06.928',0.112,-,-,58.400
'34:49:06.936',0.112,-,-,61.600
'34:49:06.944',0.104,-,-,64.800
'34:49:06.952',0.104,-,-,68.000
'34:49:06.960',0.104,-,-,71.200
'34:49:06.968',0.104,-,-,74.400
'34:49:06.976',0.104,-,-,78.400
'34:49:06.984',0.104,-,-,81.600
'34:49:06.992',0.096,-,-,84.800
'34:49:07.000',0.088,-,-,87.200
'34:49:07.008',0.080,-,-,88.800
'34:49:07.016',0.072,-,-,90.400
'34:49:07.024',0.064,-,-,90.400
'34:49:07.032',0.056,-,-,90.400
'34:49:07.040',0.048,-,-,89.600
'34:49:07.048',0.040,-,-,88.800
'34:49:07.056',0.040,-,-,86.400
'34:49:07.064',0.056,-,-,84.000
'34:49:07.072',0.064,-,-,81.600
'34:49:07.080',0.080,-,-,79.200
'34:49:07.088',0.104,-,-,76.000
'34:49:07.096',0.128,-,-,72.800
'34:49:07.104',0.152,-,-,69.600
'34:49:07.112',0.184,-,-,66.400
'34:49:07.120',0.216,-,-,63.200
'34:49:07.128',0.248,-,-,60.800
'34:49:07.136',0.288,-,-,59.200
'34:49:07.144',0.336,-,-,56.800
'34:49:07.152',0.368,-,-,55.200
'34:49:07.160',0.376,-,-,54.400
'34:49:07.168',0.392,-,-,53.600
'34:49:07.176',0.344,-,-,53.600
'34:49:07.184',0.152,-,-,53.600
'34:49:07.192',-0.072,-,-,53.600
'34:49:07.200',-0.216,-,-,53.600
'34:49:07.208',-0.272,-,-,54.400
'34:49:07.216',-0.280,-,-,55.200
'34:49:07.224',-0.264,-,-,56.000
'34:49:07.232',-0.248,-,-,56.000
'34:49:07.240',-0.224,-,-,56.800
'34:49:07.248',-0.200,-,-,57.600
'34:49:07.256',-0.192,-,-,57.600
'34:49:07.264',-0.184,-,-,58.400
'34:49:07.272',-0.176,-,-,58.400
'34:49:07.280',-0.176,-,-,58.400
'34:49:07.288',-0.176,-,-,58.400
'34:49:07.296',-0.168,-,-,58.400
'34:49:07.304',-0.160,-,-,58.400
'34:49:07.312',-0.152,-,-,58.400
'34:49:07.320',-0.144,-,-,58.400
'34:49:07.328',-0.136,-,-,57.600
'34:49:07.336',-0.136,-,-,57.600
'34:49:07.344',-0.128,-,-,57.600
'34:49:07.352',-0.128,-,-,57.600
'34:49:07.360',-0.128,-,-,57.600
'34:49:07.368',-0.128,-,-,57.600
'34:49:07.376',-0.120,-,-,57.600
'34:49:07.384',-0.112,-,-,58.400
'34:49:07.392',-0.104,-,-,59.200
'34:49:07.400',-0.088,-,-,60.800
'34:49:07.408',-0.080,-,-,61.600
'34:49:07.416',-0.072,-,-,63.200
'34:49:07.424',-0.056,-,-,64.000
'34:49:07.432',-0.048,-,-,65.600
'34:49:07.440',-0.048,-,-,66.400
'34:49:07.448',-0.040,-,-,67.200
'34:49:07.456',-0.040,-,-,67.200
'34:49:07.464',-0.032,-,-,68.000
'34:49:07.472',-0.032,-,-,67.200
'34:49:07.480',-0.032,-,-,67.200
'34:49:07.488',-0.032,-,-,65.600
'34:49:07.496',-0.040,-,-,64.800
'34:49:07.504',-0.048,-,-,63.200
'34:49:07.512',-0.048,-,-,61.600
'34:49:07.520',-0.048,-,-,59.200
'34:49:07.528',-0.048,-,-,57.600
'34:49:07.536',-0.056,-,-,56.000
'34:49:07.544',-0.048,-,-,54.400
'34:49:07.552',-0.048,-,-,52.800
'34:49:07.560',-0.048,-,-,52.000
'34:49:07.568',-0.048,-,-,50.400
'34:49:07.576',-0.048,-,-,49.600
'34:49:07.584',-0.056,-,-,48.800
'34:49:07.592',-0.064,-,-,48.800
'34:49:07.600',-0.080,-,-,48.000
'34:49:07.608',-0.088,-,-,48.000
'34:49:07.616',-0.088,-,-,48.000
'34:49:07.624',-0.088,-,-,48.000
'34:49:07.632',-0.088,-,-,48.000
'34:49:07.640',-0.080,-,-,48.800
'34:49:07.648',-0.080,-,-,48.800
'34:49:07.656',-0.080,-,-,48.800
'34:49:07.664',-0.080,-,-,48.800
'34:49:07.672',-0.072,-,-,49.600
'34:49:07.680',-0.072,-,-,49.600
'34:49:07.688',-0.064,-,-,49.600
'34:49:07.696',-0.064,-,-,49.600
'34:49:07.704',-0.056,-,-,49.600
'34:49:07.712',-0.056,-,-,49.600
'34:49:07.720',-0.056,-,-,49.600
'34:49:07.728',-0.056,-,-,49.600
'34:49:07.736',-0.056,-,-,49.600
'34:49:07.744',-0.056,-,-,49.600
'34:49:07.752',-0.064,-,-,49.600
'34:49:07.760',-0.072,-,-,49.600
'34:49:07.768',-0.072,-,-,49.600
'34:49:07.776',-0.072,-,-,48.800
'34:49:07.784',-0.072,-,-,48.800
'34:49:07.792',-0.072,-,-,48.800
'34:49:07.800',-0.072,-,-,48.000
'34:49:07.808',-0.064,-,-,48.000
'34:49:07.816',-0.064,-,-,48.000
'34:49:07.824',-0.056,-,-,47.200
'34:49:07.832',-0.056,-,-,47.200
'34:49:07.840',-0.048,-,-,47.200
'34:49:07.848',-0.040,-,-,46.400
'34:49:07.856',-0.032,-,-,46.400
'34:49:07.864',-0.024,-,-,46.400
'34:49:07.872',-0.024,-,-,45.600
'34:49:07.880',-0.024,-,-,45.600
'34:49:07.888',-0.016,-,-,45.600
'34:49:07.896',-0.024,-,-,44.800
'34:49:07.904',-0.024,-,-,44.800
'34:49:07.912',-0.032,-,-,44.800
'34:49:07.920',-0.040,-,-,44.000
'34:49:07.928',-0.048,-,-,44.000
'34:49:07.936',-0.048,-,-,44.000
'34:49:07.944',-0.048,-,-,44.000
'34:49:07.952',-0.048,-,-,44.000
'34:49:07.960',-0.048,-,-,43.200
'34:49:07.968',-0.048,-,-,43.200
'34:49:07.976',-0.048,-,-,43.200
'34:49:07.984',-0.048,-,-,43.200
'34:49:07.992',-0.040,-,-,43.200
'34:49:08.000',-0.040,-,-,43.200
'34:49:08.008',-0.040,-,-,43.200
'34:49:08.016',-0.032,-,-,42.400
'34:49:08.024',-0.024,-,-,42.400
'34:49:08.032',-0.024,-,-,42.400
'34:49:08.040',-0.016,-,-,42.400
'34:49:08.048',-0.016,-,-,42.400
'34:49:08.056',-0.016,-,-,42.400
'34:49:08.064',-0.016,-,-,42.400
'34:49:08.072',-0.024,-,-,41.600
'34:49:08.080',-0.024,-,-,41.600
'34:49:08.088',-0.024,-,-,41.600
'34:49:08.096',-0.032,-,-,41.600
'34:49:08.104',-0.024,-,-,41.600
'34:49:08.112',0.040,-,-,41.600
'34:49:08.120',0.168,-,-,41.600
'34:49:08.128',0.320,-,-,41.600
'34:49:08.136',0.440,-,-,41.600
'34:49:08.144',0.504,-,-,40.800
'34:49:08.152',0.512,-,-,40.800
'34:49:08.160',0.408,-,-,40.800
'34:49:08.168',0.232,-,-,40.800
'34:49:08.176',0.072,-,-,40.800
'34:49:08.184',-0.016,-,-,40.800
'34:49:08.192',-0.032,-,-,40.000
'34:49:08.200',-0.024,-,-,40.000
'34:49:08.208',-0.016,-,-,40.000
'34:49:08.216',-0.024,-,-,40.000
'34:49:08.224',-0.024,-,-,40.000
'34:49:08.232',-0.024,-,-,39.200
'34:49:08.240',-0.032,-,-,39.200
'34:49:08.248',-0.040,-,-,39.200
'34:49:08.256',-0.040,-,-,39.200
'34:49:08.264',-0.040,-,-,39.200
'34:49:08.272',-0.040,-,-,39.200
'34:49:08.280',-0.040,-,-,40.000
'34:49:08.288',-0.040,-,-,41.600
'34:49:08.296',-0.032,-,-,44.000
'34:49:08.304',-0.024,-,-,47.200
'34:49:08.312',-0.016,-,-,52.000
'34:49:08.320',-0.008,-,-,57.600
'34:49:08.328',-0.008,-,-,63.200
'34:49:08.336',-0.008,-,-,68.800
'34:49:08.344',0.000,-,-,75.200
'34:49:08.352',0.008,-,-,80.800
'34:49:08.360',0.016,-,-,86.400
'34:49:08.368',0.024,-,-,91.200
'34:49:08.376',0.040,-,-,96.000
'34:49:08.384',0.048,-,-,99.200
'34:49:08.392',0.056,-,-,102.400
'34:49:08.400',0.056,-,-,104.000
'34:49:08.408',0.048,-,-,104.800
'34:49:08.416',0.048,-,-,105.600
'34:49:08.424',0.040,-,-,105.600
'34:49:08.432',0.032,-,-,105.600
'34:49:08.440',0.032,-,-,104.800
'34:49:08.448',0.024,-,-,104.000
'34:49:08.456',0.016,-,-,102.400
'34:49:08.464',0.008,-,-,100.800
'34:49:08.472',0.000,-,-,98.400
'34:49:08.480',-0.008,-,-,96.800
'34:49:08.488',-0.016,-,-,94.400
'34:49:08.496',-0.024,-,-,91.200
'34:49:08.504',-0.032,-,-,88.000
'34:49:08.512',-0.032,-,-,84.800
'34:49:08.520',-0.032,-,-,81.600
'34:49:08.528',-0.032,-,-,77.600
'34:49:08.536',-0.032,-,-,74.400
'34:49:08.544',-0.024,-,-,72.000
'34:49:08.552',-0.024,-,-,68.800
'34:49:08.560',-0.016,-,-,66.400
'34:49:08.568',-0.016,-,-,64.800
'34:49:08.576',-0.024,-,-,63.200
'34:49:08.584',-0.024,-,-,61.600
'34:49:08.592',-0.024,-,-,60.800
'34:49:08.600',-0.032,-,-,60.000
'34:49:08.608',-0.032,-,-,59.200
'34:49:08.616',-0.040,-,-,59.200
'34:49:08.624',-0.040,-,-,59.200
'34:49:08.632',-0.048,-,-,60.000
'34:49:08.640',-0.056,-,-,60.000
'34:49:08.648',-0.056,-,-,60.800
'34:49:08.656',-0.056,-,-,60.800
'34:49:08.664',-0.056,-,-,61.600
'34:49:08.672',-0.064,-,-,61.600
'34:49:08.680',-0.064,-,-,62.400
'34:49:08.688',-0.072,-,-,62.400
'34:49:08.696',-0.072,-,-,62.400
'34:49:08.704',-0.072,-,-,63.200
'34:49:08.712',-0.064,-,-,63.200
'34:49:08.720',-0.064,-,-,63.200
'34:49:08.728',-0.056,-,-,62.400
'34:49:08.736',-0.056,-,-,62.400
'34:49:08.744',-0.056,-,-,62.400
'34:49:08.752',-0.056,-,-,61.600
'34:49:08.760',-0.064,-,-,61.600
'34:49:08.768',-0.064,-,-,60.800
'34:49:08.776',-0.064,-,-,60.800
'34:49:08.784',-0.064,-,-,60.000
'34:49:08.792',-0.064,-,-,59.200
'34:49:08.800',-0.056,-,-,59.200
'34:49:08.808',-0.056,-,-,58.400
'34:49:08.816',-0.064,-,-,57.600
'34:49:08.824',-0.064,-,-,57.600
'34:49:08.832',-0.056,-,-,56.800
'34:49:08.840',-0.056,-,-,56.000
'34:49:08.848',-0.056,-,-,56.000
'34:49:08.856',-0.056,-,-,55.200
'34:49:08.864',-0.056,-,-,55.200
'34:49:08.872',-0.056,-,-,54.400
'34:49:08.880',-0.056,-,-,54.400
'34:49:08.888',-0.056,-,-,54.400
'34:49:08.896',-0.056,-,-,54.400
'34:49:08.904',-0.048,-,-,53.600
'34:49:08.912',-0.048,-,-,53.600
'34:49:08.920',-0.048,-,-,53.600
'34:49:08.928',-0.056,-,-,53.600
'34:49:08.936',-0.064,-,-,52.800
'34:49:08.944',0.016,-,-,52.800
'34:49:08.952',0.160,-,-,52.800
'34:49:08.960',0.320,-,-,52.800
'34:49:08.968',0.408,-,-,52.800
'34:49:08.976',0.416,-,-,52.000
'34:49:08.984',0.360,-,-,52.000
'34:49:08.992',0.256,-,-,52.000
'34:49:09.000',0.128,-,-,52.000
'34:49:09.008',0.024,-,-,52.000
'34:49:09.016',-0.040,-,-,52.000
'34:49:09.024',-0.056,-,-,51.200
'34:49:09.032',-0.048,-,-,51.200
'34:49:09.040',-0.032,-,-,51.200
'34:49:09.048',-0.032,-,-,51.200
'34:49:09.056',-0.032,-,-,50.400
'34:49:09.064',-0.032,-,-,50.400
'34:49:09.072',-0.032,-,-,50.400
'34:49:09.080',-0.032,-,-,50.400
'34:49:09.088',-0.032,-,-,49.600
'34:49:09.096',-0.032,-,-,49.600
'34:49:09.104',-0.024,-,-,49.600
'34:49:09.112',-0.024,-,-,49.600
'34:49:09.120',-0.016,-,-,50.400
'34:49:09.128',-0.016,-,-,50.400
'34:49:09.136',-0.008,-,-,52.000
'34:49:09.144',0.000,-,-,53.600
'34:49:09.152',0.008,-,-,56.800
'34:49:09.160',0.016,-,-,60.000
'34:49:09.168',0.024,-,-,64.000
'34:49:09.176',0.040,-,-,68.800
'34:49:09.184',0.048,-,-,73.600
'34:49:09.192',0.056,-,-,78.400
'34:49:09.200',0.064,-,-,83.200
'34:49:09.208',0.072,-,-,87.200
'34:49:09.216',0.072,-,-,91.200
'34:49:09.224',0.072,-,-,95.200
'34:49:09.232',0.064,-,-,98.400
'34:49:09.240',0.064,-,-,100.800
'34:49:09.248',0.056,-,-,102.400
'34:49:09.256',0.048,-,-,104.000
'34:49:09.264',0.048,-,-,104.000
'34:49:09.272',0.032,-,-,104.000
'34:49:09.280',0.024,-,-,103.200
'34:49:09.288',0.008,-,-,102.400
'34:49:09.296',0.000,-,-,101.600
'34:49:09.304',-0.016,-,-,100.000
'34:49:09.312',-0.024,-,-,98.400
'34:49:09.320',-0.032,-,-,96.000
'34:49:09.328',-0.040,-,-,93.600
'34:49:09.336',-0.040,-,-,91.200
'34:49:09.344',-0.040,-,-,88.800
'34:49:09.352',-0.040,-,-,85.600
'34:49:09.360',-0.040,-,-,82.400
'34:49:09.368',-0.040,-,-,79.200
'34:49:09.376',-0.040,-,-,76.800
'34:49:09.384',-0.032,-,-,73.600
'34:49:09.392',-0.032,-,-,71.200
'34:49:09.400',-0.032,-,-,68.800
'34:49:09.408',-0.032,-,-,66.400
'34:49:09.416',-0.032,-,-,64.800
'34:49:09.424',-0.032,-,-,64.000
'34:49:09.432',-0.032,-,-,62.400
'34:49:09.440',-0.032,-,-,62.400
'34:49:09.448',-0.040,-,-,61.600
'34:49:09.456',-0.048,-,-,61.600
'34:49:09.464',-0.048,-,-,61.600
'34:49:09.472',-0.056,-,-,61.600
'34:49:09.480',-0.056,-,-,61.600
'34:49:09.488',-0.064,-,-,62.400
'34:49:09.496',-0.064,-,-,62.400
'34:49:09.504',-0.064,-,-,63.200
'34:49:09.512',-0.064,-,-,63.200
'34:49:09.520',-0.064,-,-,63.200
'34:49:09.528',-0.064,-,-,63.200
'34:49:09.536',-0.064,-,-,63.200
'34:49:09.544',-0.064,-,-,63.200
'34:49:09.552',-0.064,-,-,63.200
'34:49:09.560',-0.064,-,-,62.400
'34:49:09.568',-0.064,-,-,62.400
'34:49:09.576',-0.064,-,-,62.400
'34:49:09.584',-0.064,-,-,61.600
'34:49:09.592',-0.056,-,-,61.600
'34:49:09.600',-0.056,-,-,60.800
'34:49:09.608',-0.064,-,-,60.000
'34:49:09.616',-0.064,-,-,60.000
'34:49:09.624',-0.064,-,-,59.200
'34:49:09.632',-0.064,-,-,59.200
'34:49:09.640',-0.064,-,-,58.400
'34:49:09.648',-0.056,-,-,57.600
'34:49:09.656',-0.056,-,-,57.600
'34:49:09.664',-0.056,-,-,56.800
'34:49:09.672',-0.056,-,-,56.800
'34:49:09.680',-0.056,-,-,56.000
'34:49:09.688',-0.064,-,-,56.000
'34:49:09.696',-0.064,-,-,55.200
'34:49:09.704',-0.056,-,-,55.200
'34:49:09.712',-0.056,-,-,54.400
'34:49:09.720',-0.056,-,-,54.400
'34:49:09.728',-0.064,-,-,53.600
'34:49:09.736',-0.064,-,-,53.600
'34:49:09.744',-0.056,-,-,53.600
'34:49:09.752',-0.048,-,-,52.800
'34:49:09.760',-0.048,-,-,52.800
'34:49:09.768',-0.040,-,-,52.000
'34:49:09.776',-0.040,-,-,52.000
'34:49:09.784',-0.048,-,-,52.000
'34:49:09.792',-0.048,-,-,52.000
'34:49:09.800',-0.048,-,-,51.200
'34:49:09.808',-0.032,-,-,51.200
'34:49:09.816',0.024,-,-,51.200
'34:49:09.824',0.152,-,-,51.200
'34:49:09.832',0.304,-,-,51.200
'34:49:09.840',0.416,-,-,50.400
'34:49:09.848',0.456,-,-,50.400
'34:49:09.856',0.440,-,-,50.400
'34:49:09.864',0.360,-,-,50.400
'34:49:09.872',0.208,-,-,49.600
'34:49:09.880',0.048,-,-,49.600
'34:49:09.888',-0.040,-,-,49.600
'34:49:09.896',-0.072,-,-,49.600
'34:49:09.904',-0.064,-,-,49.600
'34:49:09.912',-0.048,-,-,48.800
'34:49:09.920',-0.040,-,-,48.800
'34:49:09.928',-0.040,-,-,48.800
'34:49:09.936',-0.040,-,-,48.800
'34:49:09.944',-0.032,-,-,48.800
'34:49:09.952',-0.024,-,-,48.000
'34:49:09.960',-0.016,-,-,48.000
'34:49:09.968',-0.016,-,-,48.000
'34:49:09.976',-0.016,-,-,48.000
'34:49:09.984',-0.016,-,-,48.000
'34:49:09.992',-0.016,-,-,48.000
'34:49:10.000',-0.008,-,-,48.800
'34:49:10.008',0.000,-,-,50.400
'34:49:10.016',0.000,-,-,52.800
'34:49:10.024',0.000,-,-,56.000
'34:49:10.032',0.000,-,-,60.000
'34:49:10.040',0.008,-,-,64.000
'34:49:10.048',0.016,-,-,68.800
'34:49:10.056',0.024,-,-,73.600
'34:49:10.064',0.032,-,-,79.200
'34:49:10.072',0.040,-,-,84.000
'34:49:10.080',0.048,-,-,88.800
'34:49:10.088',0.056,-,-,92.800
'34:49:10.096',0.072,-,-,96.800
'34:49:10.104',0.072,-,-,100.000
'34:49:10.112',0.072,-,-,102.400
'34:49:10.120',0.072,-,-,104.000
'34:49:10.128',0.064,-,-,104.800
'34:49:10.136',0.056,-,-,105.600
'34:49:10.144',0.048,-,-,104.800
'34:49:10.152',0.032,-,-,104.800
'34:49:10.160',0.016,-,-,104.000
'34:49:10.168',0.008,-,-,102.400
'34:49:10.176',-0.008,-,-,100.800
'34:49:10.184',-0.016,-,-,99.200
'34:49:10.192',-0.024,-,-,97.600
'34:49:10.200',-0.032,-,-,95.200
'34:49:10.208',-0.040,-,-,93.600
'34:49:10.216',-0.048,-,-,91.200
'34:49:10.224',-0.048,-,-,88.000
'34:49:10.232',-0.048,-,-,85.600
'34:49:10.240',-0.048,-,-,82.400
'34:49:10.248',-0.040,-,-,79.200
'34:49:10.256',-0.032,-,-,76.000
'34:49:10.264',-0.032,-,-,73.600
'34:49:10.272',-0.032,-,-,70.400
'34:49:10.280',-0.032,-,-,68.800
