'Elapsed time','I','II','III','AVL','AVF','MCL1','ABP','PAP'
'5:45:11.104',-0.008,-,-,-,-0.020,-,37.600,32.800
'5:45:11.112',0.000,-,-,-,-0.020,-,37.600,33.000
'5:45:11.120',-0.008,-,-,-,-0.020,-,37.600,33.200
'5:45:11.128',0.000,-,-,-,-0.020,-,37.600,33.400
'5:45:11.136',-0.008,-,-,-,-0.020,-,37.600,33.400
'5:45:11.144',0.000,-,-,-,-0.020,-,38.400,33.600
'5:45:11.152',0.000,-,-,-,-0.020,-,38.400,33.800
'5:45:11.160',-0.008,-,-,-,-0.020,-,38.400,34.200
'5:45:11.168',0.000,-,-,-,-0.020,-,38.400,34.400
'5:45:11.176',0.000,-,-,-,-0.020,-,38.400,34.600
'5:45:11.184',-0.008,-,-,-,-0.020,-,38.400,35.000
'5:45:11.192',0.000,-,-,-,-0.020,-,38.400,35.200
'5:45:11.200',-0.008,-,-,-,0.000,-,37.600,35.400
'5:45:11.208',0.000,-,-,-,-0.020,-,37.600,35.600
'5:45:11.216',-0.008,-,-,-,-0.020,-,37.600,35.800
'5:45:11.224',0.000,-,-,-,0.000,-,37.600,36.200
'5:45:11.232',0.000,-,-,-,-0.020,-,37.600,36.600
'5:45:11.240',-0.008,-,-,-,0.000,-,37.600,36.800
'5:45:11.248',0.000,-,-,-,-0.020,-,37.600,37.200
'5:45:11.256',0.008,-,-,-,0.000,-,37.600,37.400
'5:45:11.264',0.032,-,-,-,0.000,-,37.600,37.800
'5:45:11.272',0.064,-,-,-,0.040,-,37.600,38.200
'5:45:11.280',0.120,-,-,-,0.080,-,37.600,38.800
'5:45:11.288',0.176,-,-,-,0.040,-,37.600,39.200
'5:45:11.296',0.240,-,-,-,-0.040,-,37.600,39.600
'5:45:11.304',0.296,-,-,-,0.000,-,37.600,40.000
'5:45:11.312',0.280,-,-,-,0.000,-,36.800,40.600
'5:45:11.320',0.208,-,-,-,-0.140,-,36.800,41.200
'5:45:11.328',0.128,-,-,-,-0.240,-,36.800,42.000
'5:45:11.336',0.040,-,-,-,-0.140,-,36.000,43.000
'5:45:11.344',-0.112,-,-,-,0.000,-,36.000,43.800
'5:45:11.352',-0.208,-,-,-,0.000,-,36.800,44.600
'5:45:11.360',-0.216,-,-,-,-0.020,-,36.800,45.000
'5:45:11.368',-0.176,-,-,-,-0.020,-,37.600,45.000
'5:45:11.376',-0.128,-,-,-,-0.040,-,38.400,45.000
'5:45:11.384',-0.088,-,-,-,-0.040,-,38.400,45.000
'5:45:11.392',-0.072,-,-,-,-0.040,-,39.200,45.000
'5:45:11.400',-0.064,-,-,-,0.000,-,40.800,45.000
'5:45:11.408',-0.064,-,-,-,0.000,-,43.200,45.000
'5:45:11.416',-0.056,-,-,-,0.000,-,48.800,45.000
'5:45:11.424',-0.048,-,-,-,0.000,-,58.400,45.000
'5:45:11.432',-0.056,-,-,-,0.000,-,70.400,45.000
'5:45:11.440',-0.040,-,-,-,0.000,-,83.200,45.000
'5:45:11.448',-0.056,-,-,-,0.000,-,96.800,45.000
'5:45:11.456',-0.064,-,-,-,0.020,-,108.800,45.000
'5:45:11.464',-0.048,-,-,-,0.000,-,118.400,45.000
'5:45:11.472',-0.064,-,-,-,0.040,-,125.600,45.000
'5:45:11.480',-0.056,-,-,-,0.020,-,129.600,45.000
'5:45:11.488',-0.048,-,-,-,0.040,-,131.200,45.000
'5:45:11.496',-0.056,-,-,-,0.020,-,130.400,45.000
'5:45:11.504',-0.048,-,-,-,0.040,-,128.800,45.000
'5:45:11.512',-0.056,-,-,-,0.040,-,126.400,45.000
'5:45:11.520',-0.048,-,-,-,0.040,-,124.000,45.000
'5:45:11.528',-0.048,-,-,-,0.040,-,120.800,45.000
'5:45:11.536',-0.056,-,-,-,0.060,-,117.600,45.000
'5:45:11.544',-0.048,-,-,-,0.040,-,115.200,45.000
'5:45:11.552',-0.048,-,-,-,0.060,-,112.800,45.000
'5:45:11.560',-0.040,-,-,-,0.080,-,110.400,45.000
'5:45:11.568',-0.048,-,-,-,0.060,-,108.000,45.000
'5:45:11.576',-0.040,-,-,-,0.080,-,106.400,45.000
'5:45:11.584',-0.048,-,-,-,0.080,-,104.000,45.000
'5:45:11.592',-0.040,-,-,-,0.080,-,101.600,45.000
'5:45:11.600',-0.048,-,-,-,0.080,-,100.000,45.000
'5:45:11.608',-0.032,-,-,-,0.080,-,97.600,45.000
'5:45:11.616',-0.040,-,-,-,0.080,-,94.400,45.000
'5:45:11.624',-0.024,-,-,-,0.080,-,91.200,45.000
'5:45:11.632',-0.032,-,-,-,0.080,-,87.200,45.000
'5:45:11.640',-0.016,-,-,-,0.080,-,83.200,45.000
'5:45:11.648',-0.024,-,-,-,0.080,-,80.000,45.000
'5:45:11.656',-0.008,-,-,-,0.080,-,76.800,45.000
'5:45:11.664',-0.016,-,-,-,0.060,-,73.600,45.000
'5:45:11.672',0.000,-,-,-,0.060,-,71.200,45.000
'5:45:11.680',0.000,-,-,-,0.040,-,70.400,45.000
'5:45:11.688',0.000,-,-,-,0.040,-,72.000,45.000
'5:45:11.696',0.008,-,-,-,0.040,-,74.400,45.000
'5:45:11.704',0.016,-,-,-,0.020,-,79.200,45.000
'5:45:11.712',0.024,-,-,-,0.020,-,84.000,44.000
'5:45:11.720',0.024,-,-,-,0.000,-,89.600,42.800
'5:45:11.728',0.032,-,-,-,0.000,-,93.600,41.600
'5:45:11.736',0.040,-,-,-,0.000,-,97.600,40.800
'5:45:11.744',0.032,-,-,-,0.000,-,100.800,40.200
'5:45:11.752',0.040,-,-,-,0.000,-,102.400,40.000
'5:45:11.760',0.032,-,-,-,-0.020,-,102.400,39.600
'5:45:11.768',0.032,-,-,-,-0.020,-,101.600,39.000
'5:45:11.776',0.032,-,-,-,-0.040,-,100.000,38.000
'5:45:11.784',0.024,-,-,-,-0.020,-,97.600,36.800
'5:45:11.792',0.032,-,-,-,-0.040,-,95.200,35.800
'5:45:11.800',0.024,-,-,-,-0.020,-,92.000,34.800
'5:45:11.808',0.016,-,-,-,-0.040,-,87.200,34.000
'5:45:11.816',0.024,-,-,-,-0.040,-,80.800,33.200
'5:45:11.824',0.008,-,-,-,-0.040,-,76.000,32.800
'5:45:11.832',0.008,-,-,-,-0.040,-,72.000,32.200
'5:45:11.840',0.008,-,-,-,-0.040,-,69.600,31.800
'5:45:11.848',0.000,-,-,-,-0.040,-,68.800,31.400
'5:45:11.856',0.008,-,-,-,-0.040,-,68.800,31.200
'5:45:11.864',0.000,-,-,-,-0.040,-,69.600,31.000
'5:45:11.872',0.000,-,-,-,-0.040,-,70.400,30.800
'5:45:11.880',0.000,-,-,-,-0.040,-,72.000,30.600
'5:45:11.888',0.000,-,-,-,-0.040,-,73.600,30.400
'5:45:11.896',0.000,-,-,-,-0.040,-,74.400,30.400
'5:45:11.904',0.000,-,-,-,-0.040,-,75.200,30.200
'5:45:11.912',0.000,-,-,-,-0.040,-,75.200,30.000
'5:45:11.920',-0.008,-,-,-,-0.040,-,73.600,30.000
'5:45:11.928',0.000,-,-,-,-0.040,-,72.800,30.000
'5:45:11.936',0.000,-,-,-,-0.040,-,71.200,30.000
'5:45:11.944',-0.008,-,-,-,-0.040,-,69.600,30.200
'5:45:11.952',0.000,-,-,-,-0.040,-,68.000,30.400
'5:45:11.960',0.000,-,-,-,-0.040,-,66.400,30.600
'5:45:11.968',-0.008,-,-,-,-0.040,-,64.800,30.400
'5:45:11.976',0.000,-,-,-,-0.040,-,64.000,30.400
'5:45:11.984',-0.008,-,-,-,-0.040,-,63.200,30.200
'5:45:11.992',0.000,-,-,-,-0.040,-,63.200,30.000
'5:45:12.000',-0.008,-,-,-,-0.040,-,62.400,30.000
'5:45:12.008',0.000,-,-,-,-0.040,-,62.400,30.000
'5:45:12.016',-0.008,-,-,-,-0.040,-,62.400,30.000
'5:45:12.024',0.000,-,-,-,-0.040,-,62.400,30.200
'5:45:12.032',0.000,-,-,-,-0.040,-,61.600,30.400
'5:45:12.040',0.000,-,-,-,-0.040,-,61.600,30.400
'5:45:12.048',-0.008,-,-,-,-0.040,-,61.600,30.200
'5:45:12.056',0.000,-,-,-,-0.040,-,60.800,30.200
'5:45:12.064',0.000,-,-,-,-0.040,-,60.800,30.200
'5:45:12.072',-0.008,-,-,-,-0.040,-,60.000,30.200
'5:45:12.080',-0.008,-,-,-,-0.040,-,60.000,30.200
'5:45:12.088',0.000,-,-,-,-0.040,-,59.200,30.200
'5:45:12.096',0.000,-,-,-,-0.040,-,59.200,30.400
'5:45:12.104',0.000,-,-,-,-0.040,-,58.400,30.600
'5:45:12.112',-0.008,-,-,-,-0.040,-,58.400,30.800
'5:45:12.120',0.000,-,-,-,-0.040,-,57.600,30.800
'5:45:12.128',0.000,-,-,-,-0.040,-,57.600,31.000
'5:45:12.136',-0.008,-,-,-,-0.020,-,56.800,31.200
'5:45:12.144',0.000,-,-,-,-0.040,-,56.800,31.400
'5:45:12.152',-0.008,-,-,-,-0.020,-,56.000,31.600
'5:45:12.160',0.000,-,-,-,-0.040,-,55.200,31.800
'5:45:12.168',0.000,-,-,-,-0.020,-,54.400,31.800
'5:45:12.176',0.000,-,-,-,-0.040,-,53.600,32.000
'5:45:12.184',-0.008,-,-,-,-0.020,-,52.000,32.200
'5:45:12.192',0.000,-,-,-,-0.040,-,51.200,32.400
'5:45:12.200',-0.008,-,-,-,-0.020,-,49.600,32.600
'5:45:12.208',0.000,-,-,-,-0.040,-,48.000,32.800
'5:45:12.216',0.000,-,-,-,-0.020,-,46.400,33.200
'5:45:12.224',-0.008,-,-,-,-0.020,-,44.800,33.400
'5:45:12.232',0.000,-,-,-,-0.020,-,42.400,33.600
'5:45:12.240',0.000,-,-,-,-0.020,-,41.600,33.800
'5:45:12.248',-0.008,-,-,-,-0.020,-,40.000,34.000
'5:45:12.256',0.000,-,-,-,-0.040,-,39.200,34.200
'5:45:12.264',-0.008,-,-,-,-0.020,-,38.400,34.400
'5:45:12.272',0.000,-,-,-,-0.020,-,38.400,34.600
'5:45:12.280',0.000,-,-,-,-0.020,-,38.400,34.800
'5:45:12.288',0.000,-,-,-,-0.020,-,38.400,35.000
'5:45:12.296',0.000,-,-,-,-0.020,-,38.400,35.200
'5:45:12.304',0.000,-,-,-,-0.020,-,38.400,35.800
'5:45:12.312',0.000,-,-,-,-0.020,-,39.200,36.000
'5:45:12.320',0.000,-,-,-,-0.020,-,39.200,36.200
'5:45:12.328',0.000,-,-,-,-0.020,-,40.000,36.200
'5:45:12.336',0.000,-,-,-,-0.020,-,40.000,36.600
'5:45:12.344',0.000,-,-,-,-0.020,-,40.000,36.800
'5:45:12.352',0.000,-,-,-,-0.020,-,40.000,37.200
'5:45:12.360',0.000,-,-,-,-0.020,-,40.000,37.400
'5:45:12.368',0.000,-,-,-,-0.020,-,40.000,37.800
'5:45:12.376',0.000,-,-,-,0.000,-,40.000,38.200
'5:45:12.384',0.000,-,-,-,-0.020,-,40.000,38.400
'5:45:12.392',0.000,-,-,-,0.000,-,39.200,38.600
'5:45:12.400',0.000,-,-,-,-0.020,-,39.200,38.600
'5:45:12.408',0.000,-,-,-,0.000,-,38.400,38.600
'5:45:12.416',0.000,-,-,-,-0.020,-,38.400,38.600
'5:45:12.424',0.000,-,-,-,0.000,-,38.400,38.600
'5:45:12.432',-0.008,-,-,-,-0.020,-,37.600,38.600
'5:45:12.440',0.000,-,-,-,0.000,-,37.600,38.600
'5:45:12.448',0.000,-,-,-,-0.020,-,37.600,38.600
'5:45:12.456',0.000,-,-,-,0.000,-,37.600,38.600
'5:45:12.464',0.000,-,-,-,-0.020,-,38.400,38.600
'5:45:12.472',0.000,-,-,-,-0.020,-,38.400,38.800
'5:45:12.480',0.000,-,-,-,-0.020,-,38.400,38.800
'5:45:12.488',0.000,-,-,-,0.000,-,39.200,38.800
'5:45:12.496',0.000,-,-,-,-0.020,-,39.200,38.800
'5:45:12.504',0.000,-,-,-,0.000,-,39.200,38.600
'5:45:12.512',0.000,-,-,-,-0.020,-,39.200,38.600
'5:45:12.520',0.000,-,-,-,0.000,-,39.200,38.200
'5:45:12.528',0.000,-,-,-,-0.020,-,39.200,38.000
'5:45:12.536',0.000,-,-,-,0.000,-,38.400,37.600
'5:45:12.544',0.000,-,-,-,-0.020,-,38.400,37.400
'5:45:12.552',0.000,-,-,-,0.000,-,38.400,37.200
'5:45:12.560',0.000,-,-,-,-0.020,-,38.400,37.000
'5:45:12.568',0.000,-,-,-,0.000,-,37.600,36.600
'5:45:12.576',0.008,-,-,-,0.000,-,37.600,36.400
'5:45:12.584',0.032,-,-,-,0.000,-,37.600,36.200
'5:45:12.592',0.088,-,-,-,0.020,-,37.600,36.000
'5:45:12.600',0.128,-,-,-,0.040,-,37.600,36.000
'5:45:12.608',0.200,-,-,-,-0.040,-,37.600,35.800
'5:45:12.616',0.280,-,-,-,-0.060,-,37.600,35.800
'5:45:12.624',0.328,-,-,-,0.000,-,36.800,35.800
'5:45:12.632',0.296,-,-,-,-0.040,-,36.800,35.800
'5:45:12.640',0.208,-,-,-,-0.160,-,36.800,35.800
'5:45:12.648',0.144,-,-,-,-0.240,-,36.800,36.000
'5:45:12.656',0.024,-,-,-,-0.120,-,36.800,36.400
'5:45:12.664',-0.128,-,-,-,0.000,-,36.800,36.600
'5:45:12.672',-0.208,-,-,-,0.040,-,36.800,37.000
'5:45:12.680',-0.208,-,-,-,0.000,-,37.600,37.000
'5:45:12.688',-0.168,-,-,-,0.000,-,37.600,37.000
'5:45:12.696',-0.128,-,-,-,0.000,-,37.600,36.400
'5:45:12.704',-0.088,-,-,-,0.000,-,38.400,36.000
'5:45:12.712',-0.072,-,-,-,0.000,-,39.200,35.800
'5:45:12.720',-0.064,-,-,-,0.020,-,40.000,36.000
'5:45:12.728',-0.072,-,-,-,0.000,-,42.400,36.400
'5:45:12.736',-0.056,-,-,-,0.020,-,46.400,37.200
'5:45:12.744',-0.064,-,-,-,0.000,-,53.600,38.000
'5:45:12.752',-0.056,-,-,-,0.020,-,64.000,39.000
'5:45:12.760',-0.048,-,-,-,0.000,-,75.200,40.000
'5:45:12.768',-0.064,-,-,-,0.020,-,86.400,41.000
'5:45:12.776',-0.056,-,-,-,0.020,-,97.600,41.800
'5:45:12.784',-0.056,-,-,-,0.020,-,107.200,42.200
'5:45:12.792',-0.056,-,-,-,0.040,-,114.400,42.200
'5:45:12.800',-0.056,-,-,-,0.020,-,118.400,42.000
'5:45:12.808',-0.064,-,-,-,0.040,-,120.800,41.600
'5:45:12.816',-0.048,-,-,-,0.040,-,121.600,41.600
'5:45:12.824',-0.048,-,-,-,0.040,-,120.800,42.000
'5:45:12.832',-0.056,-,-,-,0.040,-,119.200,42.600
'5:45:12.840',-0.048,-,-,-,0.040,-,116.800,43.400
'5:45:12.848',-0.056,-,-,-,0.060,-,114.400,44.400
'5:45:12.856',-0.048,-,-,-,0.060,-,112.000,45.000
'5:45:12.864',-0.048,-,-,-,0.080,-,109.600,45.000
'5:45:12.872',-0.048,-,-,-,0.060,-,107.200,45.000
'5:45:12.880',-0.056,-,-,-,0.080,-,105.600,45.000
'5:45:12.888',-0.048,-,-,-,0.080,-,104.000,45.000
'5:45:12.896',-0.040,-,-,-,0.080,-,102.400,45.000
'5:45:12.904',-0.048,-,-,-,0.080,-,100.800,45.000
'5:45:12.912',-0.040,-,-,-,0.080,-,99.200,45.000
'5:45:12.920',-0.056,-,-,-,0.100,-,96.800,45.000
'5:45:12.928',-0.040,-,-,-,0.080,-,95.200,45.000
'5:45:12.936',-0.040,-,-,-,0.100,-,92.800,45.000
'5:45:12.944',-0.032,-,-,-,0.080,-,89.600,45.000
'5:45:12.952',-0.032,-,-,-,0.080,-,85.600,44.000
'5:45:12.960',-0.024,-,-,-,0.080,-,81.600,43.200
'5:45:12.968',-0.016,-,-,-,0.080,-,77.600,42.200
'5:45:12.976',-0.016,-,-,-,0.060,-,74.400,41.400
'5:45:12.984',-0.008,-,-,-,0.060,-,72.000,41.000
'5:45:12.992',0.000,-,-,-,0.040,-,69.600,40.800
'5:45:13.000',0.000,-,-,-,0.040,-,68.800,41.200
'5:45:13.008',0.008,-,-,-,0.020,-,70.400,41.800
'5:45:13.016',0.016,-,-,-,0.020,-,72.800,42.400
'5:45:13.024',0.016,-,-,-,0.000,-,76.800,42.800
'5:45:13.032',0.024,-,-,-,0.000,-,81.600,43.200
'5:45:13.040',0.024,-,-,-,0.000,-,86.400,43.200
'5:45:13.048',0.032,-,-,-,0.000,-,91.200,43.400
'5:45:13.056',0.024,-,-,-,0.000,-,95.200,43.600
'5:45:13.064',0.040,-,-,-,-0.020,-,98.400,44.000
'5:45:13.072',0.032,-,-,-,-0.020,-,100.000,44.200
'5:45:13.080',0.024,-,-,-,-0.020,-,101.600,44.200
'5:45:13.088',0.032,-,-,-,-0.040,-,100.800,43.600
'5:45:13.096',0.024,-,-,-,-0.040,-,99.200,42.800
'5:45:13.104',0.024,-,-,-,-0.040,-,97.600,41.800
'5:45:13.112',0.016,-,-,-,-0.040,-,95.200,41.000
'5:45:13.120',0.024,-,-,-,-0.040,-,92.000,40.600
'5:45:13.128',0.016,-,-,-,-0.040,-,86.400,40.000
'5:45:13.136',0.008,-,-,-,-0.040,-,80.000,39.600
'5:45:13.144',0.016,-,-,-,-0.040,-,73.600,39.200
'5:45:13.152',0.008,-,-,-,-0.040,-,69.600,39.000
'5:45:13.160',0.008,-,-,-,-0.040,-,67.200,38.600
'5:45:13.168',0.000,-,-,-,-0.040,-,65.600,38.400
'5:45:13.176',0.008,-,-,-,-0.040,-,65.600,38.200
'5:45:13.184',0.000,-,-,-,-0.040,-,66.400,38.200
'5:45:13.192',0.008,-,-,-,-0.040,-,68.000,38.200
'5:45:13.200',0.000,-,-,-,-0.040,-,69.600,38.000
'5:45:13.208',0.000,-,-,-,-0.040,-,72.000,37.600
'5:45:13.216',0.000,-,-,-,-0.040,-,72.800,37.400
'5:45:13.224',0.000,-,-,-,-0.040,-,74.400,37.200
'5:45:13.232',0.000,-,-,-,-0.040,-,74.400,37.200
'5:45:13.240',0.000,-,-,-,-0.040,-,73.600,37.200
'5:45:13.248',0.000,-,-,-,-0.040,-,72.800,37.600
'5:45:13.256',0.000,-,-,-,-0.040,-,71.200,37.800
'5:45:13.264',0.000,-,-,-,-0.040,-,69.600,38.000
'5:45:13.272',0.000,-,-,-,-0.040,-,67.200,38.200
'5:45:13.280',0.000,-,-,-,-0.040,-,65.600,38.200
'5:45:13.288',0.000,-,-,-,-0.020,-,64.000,38.400
'5:45:13.296',0.000,-,-,-,-0.040,-,63.200,38.400
'5:45:13.304',0.000,-,-,-,-0.020,-,62.400,38.200
'5:45:13.312',0.000,-,-,-,-0.040,-,61.600,38.200
'5:45:13.320',0.000,-,-,-,-0.040,-,61.600,38.000
'5:45:13.328',0.000,-,-,-,-0.040,-,60.800,38.000
'5:45:13.336',0.000,-,-,-,-0.040,-,60.800,38.000
'5:45:13.344',0.000,-,-,-,-0.040,-,60.800,37.800
'5:45:13.352',0.000,-,-,-,-0.040,-,60.800,37.600
'5:45:13.360',0.000,-,-,-,-0.040,-,60.800,37.400
'5:45:13.368',0.000,-,-,-,-0.020,-,60.800,37.000
'5:45:13.376',0.000,-,-,-,-0.040,-,60.800,36.600
'5:45:13.384',0.000,-,-,-,-0.040,-,60.000,36.400
'5:45:13.392',0.000,-,-,-,-0.040,-,60.000,36.000
'5:45:13.400',0.000,-,-,-,-0.040,-,60.000,35.800
'5:45:13.408',0.000,-,-,-,-0.040,-,59.200,35.400
'5:45:13.416',0.000,-,-,-,-0.040,-,59.200,35.200
'5:45:13.424',0.000,-,-,-,-0.040,-,58.400,35.000
'5:45:13.432',0.000,-,-,-,-0.040,-,58.400,34.800
'5:45:13.440',0.000,-,-,-,-0.040,-,57.600,34.600
'5:45:13.448',0.000,-,-,-,-0.040,-,56.800,34.600
'5:45:13.456',0.000,-,-,-,-0.020,-,56.800,34.400
'5:45:13.464',0.000,-,-,-,-0.040,-,56.000,34.200
'5:45:13.472',0.000,-,-,-,-0.020,-,56.000,34.000
'5:45:13.480',0.000,-,-,-,-0.040,-,55.200,33.800
'5:45:13.488',0.000,-,-,-,-0.020,-,55.200,33.600
'5:45:13.496',0.000,-,-,-,-0.040,-,55.200,33.400
