'Elapsed time','I','II','III','AVL','AVF','MCL1','ABP','PAP'
'5:31:04.104',-0.152,-,-,-,0.240,-,51.200,36.600
'5:31:04.112',-0.160,-,-,-,0.240,-,52.800,37.000
'5:31:04.120',-0.152,-,-,-,0.260,-,56.800,37.400
'5:31:04.128',-0.160,-,-,-,0.260,-,61.600,38.000
'5:31:04.136',-0.160,-,-,-,0.260,-,66.400,38.600
'5:31:04.144',-0.168,-,-,-,0.260,-,70.400,39.000
'5:31:04.152',-0.160,-,-,-,0.260,-,73.600,39.400
'5:31:04.160',-0.168,-,-,-,0.260,-,76.800,39.600
'5:31:04.168',-0.168,-,-,-,0.280,-,80.000,39.800
'5:31:04.176',-0.168,-,-,-,0.280,-,82.400,39.800
'5:31:04.184',-0.168,-,-,-,0.300,-,84.000,39.800
'5:31:04.192',-0.176,-,-,-,0.300,-,85.600,39.600
'5:31:04.200',-0.176,-,-,-,0.300,-,87.200,39.200
'5:31:04.208',-0.184,-,-,-,0.300,-,88.000,38.800
'5:31:04.216',-0.192,-,-,-,0.320,-,88.000,38.200
'5:31:04.224',-0.176,-,-,-,0.340,-,88.000,37.600
'5:31:04.232',-0.168,-,-,-,0.340,-,86.400,37.200
'5:31:04.240',-0.176,-,-,-,0.340,-,84.800,36.800
'5:31:04.248',-0.168,-,-,-,0.340,-,82.400,36.400
'5:31:04.256',-0.176,-,-,-,0.340,-,80.000,35.800
'5:31:04.264',-0.160,-,-,-,0.340,-,77.600,35.600
'5:31:04.272',-0.152,-,-,-,0.340,-,75.200,35.600
'5:31:04.280',-0.144,-,-,-,0.320,-,72.800,35.800
'5:31:04.288',-0.136,-,-,-,0.320,-,70.400,36.000
'5:31:04.296',-0.112,-,-,-,0.300,-,68.000,35.800
'5:31:04.304',-0.104,-,-,-,0.280,-,65.600,35.800
'5:31:04.312',-0.088,-,-,-,0.260,-,62.400,35.600
'5:31:04.320',-0.072,-,-,-,0.240,-,60.000,35.600
'5:31:04.328',-0.064,-,-,-,0.220,-,58.400,35.800
'5:31:04.336',-0.048,-,-,-,0.200,-,56.800,36.000
'5:31:04.344',-0.040,-,-,-,0.160,-,55.200,36.400
'5:31:04.352',-0.024,-,-,-,0.140,-,55.200,36.600
'5:31:04.360',-0.008,-,-,-,0.120,-,55.200,36.600
'5:31:04.368',0.000,-,-,-,0.100,-,56.000,36.200
'5:31:04.376',0.000,-,-,-,0.080,-,57.600,35.800
'5:31:04.384',0.008,-,-,-,0.060,-,60.800,35.400
'5:31:04.392',0.016,-,-,-,0.040,-,64.000,35.000
'5:31:04.400',0.024,-,-,-,0.020,-,68.000,34.800
'5:31:04.408',0.032,-,-,-,0.000,-,72.800,34.600
'5:31:04.416',0.040,-,-,-,0.000,-,76.800,34.600
'5:31:04.424',0.032,-,-,-,-0.020,-,80.000,34.600
'5:31:04.432',0.048,-,-,-,-0.040,-,83.200,34.600
'5:31:04.440',0.048,-,-,-,-0.040,-,85.600,34.400
'5:31:04.448',0.040,-,-,-,-0.060,-,86.400,34.200
'5:31:04.456',0.048,-,-,-,-0.080,-,86.400,34.000
'5:31:04.464',0.040,-,-,-,-0.080,-,86.400,33.800
'5:31:04.472',0.048,-,-,-,-0.080,-,85.600,33.800
'5:31:04.480',0.040,-,-,-,-0.100,-,84.000,33.800
'5:31:04.488',0.048,-,-,-,-0.100,-,80.800,33.600
'5:31:04.496',0.032,-,-,-,-0.100,-,75.200,33.600
'5:31:04.504',0.032,-,-,-,-0.100,-,68.800,33.600
'5:31:04.512',0.024,-,-,-,-0.100,-,64.800,33.600
'5:31:04.520',0.032,-,-,-,-0.100,-,62.400,33.400
'5:31:04.528',0.024,-,-,-,-0.100,-,60.800,33.200
'5:31:04.536',0.032,-,-,-,-0.100,-,60.800,33.200
'5:31:04.544',0.016,-,-,-,-0.100,-,60.800,33.000
'5:31:04.552',0.024,-,-,-,-0.100,-,62.400,33.000
'5:31:04.560',0.016,-,-,-,-0.100,-,63.200,33.000
'5:31:04.568',0.024,-,-,-,-0.100,-,64.800,33.000
'5:31:04.576',0.016,-,-,-,-0.100,-,66.400,33.000
'5:31:04.584',0.024,-,-,-,-0.100,-,67.200,33.000
'5:31:04.592',0.016,-,-,-,-0.080,-,67.200,33.000
'5:31:04.600',0.008,-,-,-,-0.100,-,67.200,33.000
'5:31:04.608',0.016,-,-,-,-0.080,-,66.400,33.200
'5:31:04.616',0.016,-,-,-,-0.100,-,64.800,33.200
'5:31:04.624',0.024,-,-,-,-0.080,-,63.200,33.400
'5:31:04.632',0.016,-,-,-,-0.100,-,62.400,33.600
'5:31:04.640',0.024,-,-,-,-0.080,-,60.800,33.800
'5:31:04.648',0.008,-,-,-,-0.080,-,60.000,34.000
'5:31:04.656',0.016,-,-,-,-0.080,-,60.000,34.000
'5:31:04.664',0.008,-,-,-,-0.080,-,59.200,34.200
'5:31:04.672',0.016,-,-,-,-0.060,-,59.200,34.200
'5:31:04.680',0.008,-,-,-,-0.080,-,59.200,34.200
'5:31:04.688',0.000,-,-,-,-0.080,-,59.200,34.600
'5:31:04.696',0.016,-,-,-,-0.080,-,58.400,34.800
'5:31:04.704',0.008,-,-,-,-0.060,-,58.400,35.000
'5:31:04.712',0.016,-,-,-,-0.080,-,58.400,35.200
'5:31:04.720',0.008,-,-,-,-0.060,-,58.400,35.200
'5:31:04.728',0.008,-,-,-,-0.060,-,58.400,35.400
'5:31:04.736',0.008,-,-,-,-0.060,-,58.400,35.400
'5:31:04.744',0.008,-,-,-,-0.060,-,57.600,35.600
'5:31:04.752',0.008,-,-,-,-0.060,-,57.600,35.800
'5:31:04.760',0.016,-,-,-,-0.060,-,56.800,35.800
'5:31:04.768',0.008,-,-,-,-0.060,-,56.800,36.000
'5:31:04.776',0.008,-,-,-,-0.060,-,56.000,36.200
'5:31:04.784',0.016,-,-,-,-0.060,-,55.200,36.200
'5:31:04.792',0.008,-,-,-,-0.060,-,55.200,36.200
'5:31:04.800',0.000,-,-,-,-0.060,-,54.400,36.000
'5:31:04.808',0.016,-,-,-,-0.060,-,54.400,35.800
'5:31:04.816',0.008,-,-,-,-0.060,-,53.600,35.800
'5:31:04.824',0.000,-,-,-,-0.040,-,53.600,35.600
'5:31:04.832',0.008,-,-,-,-0.060,-,53.600,35.400
'5:31:04.840',0.008,-,-,-,-0.040,-,53.600,35.200
'5:31:04.848',0.000,-,-,-,-0.060,-,53.600,35.200
'5:31:04.856',0.008,-,-,-,-0.040,-,53.600,35.200
'5:31:04.864',0.000,-,-,-,-0.060,-,53.600,35.200
'5:31:04.872',0.008,-,-,-,-0.040,-,52.800,35.000
'5:31:04.880',0.000,-,-,-,-0.060,-,52.800,34.800
'5:31:04.888',0.008,-,-,-,-0.040,-,52.800,34.800
'5:31:04.896',0.000,-,-,-,-0.060,-,52.800,34.800
'5:31:04.904',0.008,-,-,-,-0.040,-,52.000,34.600
'5:31:04.912',0.000,-,-,-,-0.040,-,52.000,34.400
'5:31:04.920',0.008,-,-,-,-0.040,-,52.000,34.400
'5:31:04.928',0.000,-,-,-,-0.040,-,51.200,34.200
'5:31:04.936',0.000,-,-,-,-0.040,-,51.200,34.000
'5:31:04.944',0.008,-,-,-,-0.040,-,50.400,33.800
'5:31:04.952',0.000,-,-,-,-0.040,-,50.400,33.600
'5:31:04.960',0.008,-,-,-,-0.040,-,50.400,33.200
'5:31:04.968',0.000,-,-,-,-0.040,-,49.600,33.000
'5:31:04.976',0.008,-,-,-,-0.040,-,49.600,32.600
'5:31:04.984',0.000,-,-,-,-0.040,-,49.600,32.400
'5:31:04.992',0.008,-,-,-,-0.040,-,49.600,32.200
'5:31:05.000',0.000,-,-,-,-0.040,-,48.800,32.200
'5:31:05.008',0.008,-,-,-,-0.040,-,48.800,32.000
'5:31:05.016',0.000,-,-,-,-0.040,-,48.800,31.800
'5:31:05.024',0.000,-,-,-,-0.040,-,48.800,31.600
'5:31:05.032',0.000,-,-,-,-0.040,-,48.800,31.400
'5:31:05.040',0.000,-,-,-,-0.040,-,48.800,31.400
'5:31:05.048',0.000,-,-,-,-0.040,-,48.000,31.200
'5:31:05.056',0.008,-,-,-,-0.040,-,48.000,31.000
'5:31:05.064',0.000,-,-,-,-0.040,-,48.000,31.000
'5:31:05.072',0.008,-,-,-,-0.040,-,48.000,30.800
'5:31:05.080',0.000,-,-,-,-0.040,-,48.000,30.600
'5:31:05.088',0.008,-,-,-,-0.040,-,47.200,30.400
'5:31:05.096',0.000,-,-,-,-0.040,-,47.200,30.400
'5:31:05.104',0.008,-,-,-,-0.040,-,47.200,30.200
'5:31:05.112',0.000,-,-,-,-0.040,-,47.200,30.000
'5:31:05.120',0.000,-,-,-,-0.040,-,46.400,29.800
'5:31:05.128',0.008,-,-,-,-0.040,-,45.600,29.600
'5:31:05.136',0.000,-,-,-,-0.020,-,44.800,29.600
'5:31:05.144',0.008,-,-,-,-0.040,-,44.000,29.400
'5:31:05.152',0.016,-,-,-,-0.040,-,43.200,29.400
'5:31:05.160',0.024,-,-,-,-0.040,-,42.400,29.200
'5:31:05.168',0.016,-,-,-,-0.040,-,40.800,29.000
'5:31:05.176',0.024,-,-,-,-0.040,-,40.000,29.000
'5:31:05.184',0.016,-,-,-,-0.040,-,38.400,29.000
'5:31:05.192',0.008,-,-,-,-0.040,-,36.800,29.200
'5:31:05.200',0.008,-,-,-,-0.040,-,36.000,29.200
'5:31:05.208',0.008,-,-,-,-0.040,-,34.400,29.400
'5:31:05.216',0.000,-,-,-,-0.040,-,33.600,29.800
'5:31:05.224',0.008,-,-,-,-0.020,-,32.800,30.000
'5:31:05.232',0.000,-,-,-,-0.040,-,32.000,30.200
'5:31:05.240',-0.008,-,-,-,-0.020,-,32.000,30.600
'5:31:05.248',-0.008,-,-,-,-0.040,-,32.000,30.800
'5:31:05.256',-0.008,-,-,-,-0.020,-,32.000,31.000
'5:31:05.264',-0.008,-,-,-,-0.040,-,31.200,31.200
'5:31:05.272',-0.016,-,-,-,-0.020,-,31.200,31.000
'5:31:05.280',0.000,-,-,-,-0.020,-,30.400,31.000
'5:31:05.288',-0.008,-,-,-,-0.020,-,30.400,31.000
'5:31:05.296',-0.008,-,-,-,-0.040,-,30.400,31.000
'5:31:05.304',0.000,-,-,-,-0.020,-,30.400,31.200
'5:31:05.312',0.016,-,-,-,0.000,-,31.200,31.200
'5:31:05.320',0.048,-,-,-,0.020,-,32.000,31.400
'5:31:05.328',0.104,-,-,-,0.060,-,32.800,31.800
'5:31:05.336',0.160,-,-,-,0.080,-,33.600,32.200
'5:31:05.344',0.224,-,-,-,-0.020,-,34.400,32.600
'5:31:05.352',0.288,-,-,-,-0.040,-,35.200,33.000
'5:31:05.360',0.304,-,-,-,0.020,-,35.200,33.600
'5:31:05.368',0.248,-,-,-,-0.080,-,35.200,34.400
'5:31:05.376',0.168,-,-,-,-0.220,-,35.200,35.200
'5:31:05.384',0.080,-,-,-,-0.220,-,35.200,36.000
'5:31:05.392',-0.072,-,-,-,0.000,-,35.200,37.000
'5:31:05.400',-0.208,-,-,-,0.040,-,35.200,37.800
'5:31:05.408',-0.216,-,-,-,0.000,-,36.000,38.600
'5:31:05.416',-0.192,-,-,-,0.000,-,36.800,39.000
'5:31:05.424',-0.152,-,-,-,0.020,-,36.800,39.200
'5:31:05.432',-0.112,-,-,-,0.000,-,37.600,39.400
'5:31:05.440',-0.096,-,-,-,0.000,-,38.400,39.600
'5:31:05.448',-0.088,-,-,-,0.000,-,39.200,40.000
'5:31:05.456',-0.072,-,-,-,0.000,-,40.000,40.400
'5:31:05.464',-0.072,-,-,-,0.000,-,43.200,40.800
'5:31:05.472',-0.072,-,-,-,0.000,-,48.000,41.200
'5:31:05.480',-0.072,-,-,-,0.000,-,56.000,41.600
'5:31:05.488',-0.064,-,-,-,0.000,-,65.600,42.000
'5:31:05.496',-0.072,-,-,-,0.000,-,76.000,42.200
'5:31:05.504',-0.064,-,-,-,0.020,-,86.400,42.800
'5:31:05.512',-0.072,-,-,-,0.020,-,96.000,43.200
'5:31:05.520',-0.064,-,-,-,0.020,-,104.000,43.600
'5:31:05.528',-0.064,-,-,-,0.020,-,109.600,44.400
'5:31:05.536',-0.072,-,-,-,0.020,-,113.600,44.800
'5:31:05.544',-0.048,-,-,-,0.020,-,115.200,45.000
'5:31:05.552',-0.064,-,-,-,0.040,-,115.200,45.000
'5:31:05.560',-0.048,-,-,-,0.040,-,114.400,45.000
'5:31:05.568',-0.056,-,-,-,0.040,-,112.800,45.000
'5:31:05.576',-0.048,-,-,-,0.040,-,111.200,45.000
'5:31:05.584',-0.056,-,-,-,0.040,-,109.600,45.000
'5:31:05.592',-0.048,-,-,-,0.040,-,108.000,45.000
'5:31:05.600',-0.056,-,-,-,0.040,-,106.400,45.000
'5:31:05.608',-0.048,-,-,-,0.060,-,104.800,45.000
'5:31:05.616',-0.056,-,-,-,0.060,-,104.000,45.000
'5:31:05.624',-0.048,-,-,-,0.080,-,102.400,45.000
'5:31:05.632',-0.056,-,-,-,0.080,-,101.600,45.000
'5:31:05.640',-0.048,-,-,-,0.080,-,100.000,45.000
'5:31:05.648',-0.048,-,-,-,0.080,-,99.200,45.000
'5:31:05.656',-0.048,-,-,-,0.080,-,96.800,45.000
'5:31:05.664',-0.040,-,-,-,0.080,-,94.400,45.000
'5:31:05.672',-0.040,-,-,-,0.080,-,92.000,45.000
'5:31:05.680',-0.032,-,-,-,0.060,-,88.800,45.000
'5:31:05.688',-0.024,-,-,-,0.080,-,84.800,45.000
'5:31:05.696',-0.032,-,-,-,0.040,-,80.800,45.000
'5:31:05.704',-0.016,-,-,-,0.040,-,77.600,45.000
'5:31:05.712',-0.008,-,-,-,0.040,-,75.200,45.000
'5:31:05.720',0.000,-,-,-,0.040,-,72.800,45.000
'5:31:05.728',0.000,-,-,-,0.020,-,71.200,45.000
'5:31:05.736',0.008,-,-,-,0.020,-,71.200,45.000
'5:31:05.744',0.008,-,-,-,0.000,-,72.800,45.000
'5:31:05.752',0.024,-,-,-,0.000,-,75.200,45.000
'5:31:05.760',0.024,-,-,-,0.000,-,78.400,45.000
'5:31:05.768',0.032,-,-,-,0.000,-,82.400,45.000
'5:31:05.776',0.024,-,-,-,-0.020,-,87.200,45.000
'5:31:05.784',0.032,-,-,-,-0.020,-,91.200,45.000
'5:31:05.792',0.040,-,-,-,-0.040,-,95.200,45.000
'5:31:05.800',0.032,-,-,-,-0.020,-,97.600,45.000
'5:31:05.808',0.040,-,-,-,-0.040,-,99.200,44.800
'5:31:05.816',0.032,-,-,-,-0.040,-,99.200,44.000
'5:31:05.824',0.040,-,-,-,-0.040,-,98.400,42.800
'5:31:05.832',0.032,-,-,-,-0.040,-,96.800,41.400
'5:31:05.840',0.032,-,-,-,-0.040,-,94.400,40.000
'5:31:05.848',0.024,-,-,-,-0.040,-,92.000,38.800
'5:31:05.856',0.016,-,-,-,-0.040,-,86.400,38.000
'5:31:05.864',0.016,-,-,-,-0.040,-,80.000,37.200
'5:31:05.872',0.016,-,-,-,-0.040,-,74.400,36.600
'5:31:05.880',0.008,-,-,-,-0.040,-,71.200,35.800
'5:31:05.888',0.016,-,-,-,-0.040,-,69.600,35.400
'5:31:05.896',0.008,-,-,-,-0.040,-,68.800,35.000
'5:31:05.904',0.008,-,-,-,-0.040,-,69.600,34.800
'5:31:05.912',0.016,-,-,-,-0.060,-,70.400,34.600
'5:31:05.920',0.000,-,-,-,-0.040,-,72.000,34.400
'5:31:05.928',0.000,-,-,-,-0.040,-,72.800,34.400
'5:31:05.936',0.000,-,-,-,-0.040,-,73.600,34.200
'5:31:05.944',0.008,-,-,-,-0.040,-,74.400,34.000
'5:31:05.952',0.000,-,-,-,-0.040,-,74.400,33.800
'5:31:05.960',0.000,-,-,-,-0.040,-,73.600,33.400
'5:31:05.968',0.000,-,-,-,-0.040,-,72.000,33.200
'5:31:05.976',0.000,-,-,-,-0.040,-,71.200,32.800
'5:31:05.984',0.000,-,-,-,-0.040,-,69.600,32.400
'5:31:05.992',0.000,-,-,-,-0.040,-,68.000,32.200
'5:31:06.000',0.000,-,-,-,-0.040,-,66.400,31.800
'5:31:06.008',0.000,-,-,-,-0.040,-,65.600,31.800
'5:31:06.016',0.000,-,-,-,-0.040,-,64.800,31.600
'5:31:06.024',0.000,-,-,-,-0.040,-,64.800,31.400
'5:31:06.032',0.000,-,-,-,-0.040,-,64.800,31.400
'5:31:06.040',0.000,-,-,-,-0.040,-,64.000,31.400
'5:31:06.048',0.000,-,-,-,-0.040,-,64.000,31.400
'5:31:06.056',0.000,-,-,-,-0.020,-,64.000,31.400
'5:31:06.064',0.000,-,-,-,-0.040,-,64.000,31.400
'5:31:06.072',0.000,-,-,-,-0.040,-,63.200,31.400
'5:31:06.080',0.000,-,-,-,-0.040,-,63.200,31.200
'5:31:06.088',0.000,-,-,-,-0.040,-,62.400,31.200
'5:31:06.096',0.000,-,-,-,-0.040,-,62.400,31.200
'5:31:06.104',0.000,-,-,-,-0.040,-,61.600,31.200
'5:31:06.112',0.000,-,-,-,-0.040,-,61.600,31.200
'5:31:06.120',0.008,-,-,-,-0.040,-,60.800,31.400
'5:31:06.128',0.000,-,-,-,-0.040,-,60.800,31.400
'5:31:06.136',0.000,-,-,-,-0.040,-,60.000,31.600
'5:31:06.144',0.000,-,-,-,-0.040,-,60.000,31.800
'5:31:06.152',0.008,-,-,-,-0.040,-,59.200,32.000
'5:31:06.160',0.000,-,-,-,-0.040,-,59.200,32.200
'5:31:06.168',0.000,-,-,-,-0.040,-,59.200,32.600
'5:31:06.176',0.000,-,-,-,-0.040,-,58.400,32.800
'5:31:06.184',0.000,-,-,-,-0.040,-,58.400,32.800
'5:31:06.192',0.008,-,-,-,-0.020,-,57.600,32.800
'5:31:06.200',0.000,-,-,-,-0.040,-,57.600,32.800
'5:31:06.208',0.000,-,-,-,-0.040,-,56.800,32.800
'5:31:06.216',0.000,-,-,-,-0.020,-,56.800,33.000
'5:31:06.224',0.000,-,-,-,-0.020,-,56.800,33.200
'5:31:06.232',0.000,-,-,-,-0.040,-,56.000,33.400
'5:31:06.240',0.000,-,-,-,-0.020,-,56.000,33.600
'5:31:06.248',0.000,-,-,-,-0.020,-,56.000,33.800
'5:31:06.256',0.008,-,-,-,-0.020,-,56.000,33.800
'5:31:06.264',0.000,-,-,-,-0.020,-,55.200,34.000
'5:31:06.272',0.000,-,-,-,-0.020,-,55.200,34.200
'5:31:06.280',0.000,-,-,-,-0.020,-,55.200,34.400
'5:31:06.288',0.000,-,-,-,-0.020,-,55.200,34.600
'5:31:06.296',0.000,-,-,-,-0.040,-,55.200,34.800
'5:31:06.304',0.008,-,-,-,-0.020,-,54.400,35.200
'5:31:06.312',0.000,-,-,-,-0.040,-,54.400,35.200
'5:31:06.320',0.016,-,-,-,-0.020,-,54.400,35.400
'5:31:06.328',0.008,-,-,-,-0.040,-,53.600,35.600
'5:31:06.336',0.024,-,-,-,-0.020,-,53.600,35.800
'5:31:06.344',0.008,-,-,-,-0.040,-,53.600,36.200
'5:31:06.352',0.000,-,-,-,-0.040,-,52.800,36.600
'5:31:06.360',0.000,-,-,-,-0.040,-,52.800,36.800
'5:31:06.368',0.008,-,-,-,-0.020,-,52.800,37.200
'5:31:06.376',0.000,-,-,-,-0.020,-,52.800,37.600
'5:31:06.384',0.000,-,-,-,-0.020,-,52.800,37.800
'5:31:06.392',0.000,-,-,-,-0.040,-,52.000,38.200
'5:31:06.400',-0.008,-,-,-,-0.040,-,52.000,38.600
'5:31:06.408',-0.008,-,-,-,-0.020,-,52.000,38.800
'5:31:06.416',-0.008,-,-,-,-0.020,-,52.000,39.000
'5:31:06.424',-0.008,-,-,-,-0.020,-,52.000,39.200
'5:31:06.432',-0.008,-,-,-,-0.020,-,52.000,39.600
'5:31:06.440',-0.008,-,-,-,0.000,-,51.200,40.000
'5:31:06.448',-0.008,-,-,-,-0.020,-,51.200,40.600
'5:31:06.456',0.000,-,-,-,0.000,-,51.200,41.000
'5:31:06.464',0.000,-,-,-,0.000,-,51.200,41.600
'5:31:06.472',0.024,-,-,-,0.000,-,50.400,42.000
'5:31:06.480',0.064,-,-,-,0.040,-,49.600,42.400
'5:31:06.488',0.120,-,-,-,0.080,-,49.600,42.800
'5:31:06.496',0.160,-,-,-,0.040,-,48.800,43.400
'5:31:06.504',0.224,-,-,-,0.000,-,48.000,43.800
