'Elapsed time','I','II','III','AVF','V','MCL1','ABP','PAP'
'35:27:47.104',-,0.096,-,-,-0.032,-,89.760,-
'35:27:47.112',-,0.096,-,-,-0.032,-,87.360,-
'35:27:47.120',-,0.136,-,-,-0.040,-,84.960,-
'35:27:47.128',-,0.136,-,-,-0.032,-,82.560,-
'35:27:47.136',-,0.168,-,-,-0.064,-,80.160,-
'35:27:47.144',-,0.200,-,-,-0.096,-,76.320,-
'35:27:47.152',-,0.200,-,-,-0.112,-,73.920,-
'35:27:47.160',-,0.200,-,-,-0.136,-,71.520,-
'35:27:47.168',-,0.200,-,-,-0.112,-,70.560,-
'35:27:47.176',-,0.168,-,-,-0.112,-,69.120,-
'35:27:47.184',-,0.096,-,-,-0.080,-,68.160,-
'35:27:47.192',-,0.064,-,-,-0.064,-,68.160,-
'35:27:47.200',-,0.000,-,-,-0.024,-,68.160,-
'35:27:47.208',-,0.000,-,-,-0.016,-,68.160,-
'35:27:47.216',-,-0.032,-,-,-0.008,-,68.160,-
'35:27:47.224',-,-0.032,-,-,-0.016,-,69.120,-
'35:27:47.232',-,-0.032,-,-,0.000,-,69.120,-
'35:27:47.240',-,-0.032,-,-,-0.008,-,69.120,-
'35:27:47.248',-,-0.032,-,-,0.000,-,70.560,-
'35:27:47.256',-,-0.032,-,-,0.000,-,70.560,-
'35:27:47.264',-,-0.064,-,-,0.000,-,70.560,-
'35:27:47.272',-,-0.032,-,-,0.000,-,70.560,-
'35:27:47.280',-,-0.032,-,-,0.000,-,70.560,-
'35:27:47.288',-,-0.032,-,-,0.000,-,69.120,-
'35:27:47.296',-,-0.032,-,-,0.000,-,69.120,-
'35:27:47.304',-,-0.032,-,-,0.008,-,69.120,-
'35:27:47.312',-,-0.032,-,-,0.000,-,69.120,-
'35:27:47.320',-,-0.032,-,-,0.008,-,68.160,-
'35:27:47.328',-,0.000,-,-,0.000,-,68.160,-
'35:27:47.336',-,0.064,-,-,-0.024,-,68.160,-
'35:27:47.344',-,0.200,-,-,-0.072,-,66.720,-
'35:27:47.352',-,0.200,-,-,-0.064,-,66.720,-
'35:27:47.360',-,0.136,-,-,-0.112,-,65.760,-
'35:27:47.368',-,0.136,-,-,-0.168,-,65.760,-
'35:27:47.376',-,0.136,-,-,-0.152,-,64.320,-
'35:27:47.384',-,0.136,-,-,-0.144,-,64.320,-
'35:27:47.392',-,0.136,-,-,-0.144,-,64.320,-
'35:27:47.400',-,0.000,-,-,-0.136,-,63.360,-
'35:27:47.408',-,-0.136,-,-,-0.096,-,63.360,-
'35:27:47.416',-,-0.304,-,-,-0.064,-,61.920,-
'35:27:47.424',-,-0.480,-,-,0.000,-,61.920,-
'35:27:47.432',-,-0.544,-,-,0.048,-,61.920,-
'35:27:47.440',-,-0.616,-,-,0.088,-,60.960,-
'35:27:47.448',-,-0.376,-,-,0.080,-,60.960,-
'35:27:47.456',-,-0.272,-,-,0.072,-,60.960,-
'35:27:47.464',-,-0.168,-,-,0.048,-,60.960,-
'35:27:47.472',-,-0.064,-,-,0.048,-,59.520,-
'35:27:47.480',-,-0.064,-,-,0.048,-,59.520,-
'35:27:47.488',-,-0.064,-,-,0.072,-,59.520,-
'35:27:47.496',-,-0.064,-,-,0.072,-,59.520,-
'35:27:47.504',-,-0.064,-,-,0.080,-,59.520,-
'35:27:47.512',-,-0.064,-,-,0.072,-,59.520,-
'35:27:47.520',-,-0.064,-,-,0.072,-,59.520,-
'35:27:47.528',-,-0.064,-,-,0.072,-,60.960,-
'35:27:47.536',-,-0.064,-,-,0.080,-,61.920,-
'35:27:47.544',-,-0.064,-,-,0.072,-,63.360,-
'35:27:47.552',-,-0.064,-,-,0.080,-,65.760,-
'35:27:47.560',-,-0.032,-,-,0.072,-,69.120,-
'35:27:47.568',-,-0.064,-,-,0.080,-,71.520,-
'35:27:47.576',-,-0.032,-,-,0.080,-,75.360,-
'35:27:47.584',-,-0.032,-,-,0.088,-,78.720,-
'35:27:47.592',-,0.000,-,-,0.096,-,81.120,-
'35:27:47.600',-,0.000,-,-,0.080,-,83.520,-
'35:27:47.608',-,0.000,-,-,0.088,-,85.920,-
'35:27:47.616',-,0.000,-,-,0.080,-,88.320,-
'35:27:47.624',-,0.032,-,-,0.072,-,89.760,-
'35:27:47.632',-,0.064,-,-,0.048,-,89.760,-
'35:27:47.640',-,0.064,-,-,0.032,-,90.720,-
'35:27:47.648',-,0.064,-,-,0.016,-,89.760,-
'35:27:47.656',-,0.096,-,-,0.008,-,89.760,-
'35:27:47.664',-,0.136,-,-,-0.008,-,88.320,-
'35:27:47.672',-,0.096,-,-,-0.016,-,87.360,-
'35:27:47.680',-,0.096,-,-,-0.024,-,85.920,-
'35:27:47.688',-,0.064,-,-,-0.032,-,83.520,-
'35:27:47.696',-,0.064,-,-,-0.032,-,82.560,-
'35:27:47.704',-,0.064,-,-,-0.032,-,80.160,-
'35:27:47.712',-,0.032,-,-,-0.040,-,77.760,-
'35:27:47.720',-,0.000,-,-,-0.032,-,75.360,-
'35:27:47.728',-,0.032,-,-,-0.024,-,72.960,-
'35:27:47.736',-,0.064,-,-,-0.016,-,70.560,-
'35:27:47.744',-,0.096,-,-,-0.024,-,68.160,-
'35:27:47.752',-,0.136,-,-,-0.016,-,66.720,-
'35:27:47.760',-,0.168,-,-,-0.064,-,65.760,-
'35:27:47.768',-,0.200,-,-,-0.096,-,64.320,-
'35:27:47.776',-,0.200,-,-,-0.112,-,64.320,-
'35:27:47.784',-,0.200,-,-,-0.128,-,64.320,-
'35:27:47.792',-,0.200,-,-,-0.112,-,64.320,-
'35:27:47.800',-,0.136,-,-,-0.088,-,64.320,-
'35:27:47.808',-,0.064,-,-,-0.064,-,65.760,-
'35:27:47.816',-,0.000,-,-,-0.024,-,65.760,-
'35:27:47.824',-,0.000,-,-,-0.016,-,65.760,-
'35:27:47.832',-,-0.032,-,-,0.000,-,65.760,-
'35:27:47.840',-,-0.032,-,-,0.000,-,66.720,-
'35:27:47.848',-,-0.064,-,-,0.000,-,66.720,-
'35:27:47.856',-,-0.032,-,-,0.000,-,66.720,-
'35:27:47.864',-,-0.064,-,-,0.000,-,66.720,-
'35:27:47.872',-,-0.032,-,-,0.000,-,66.720,-
'35:27:47.880',-,-0.032,-,-,0.000,-,66.720,-
'35:27:47.888',-,-0.032,-,-,0.008,-,65.760,-
'35:27:47.896',-,-0.032,-,-,0.000,-,65.760,-
'35:27:47.904',-,-0.032,-,-,0.016,-,65.760,-
'35:27:47.912',-,-0.032,-,-,0.008,-,65.760,-
'35:27:47.920',-,-0.032,-,-,0.000,-,65.760,-
'35:27:47.928',-,-0.032,-,-,0.000,-,64.320,-
'35:27:47.936',-,-0.032,-,-,0.000,-,64.320,-
'35:27:47.944',-,0.000,-,-,0.000,-,64.320,-
'35:27:47.952',-,0.000,-,-,0.000,-,63.360,-
'35:27:47.960',-,0.168,-,-,-0.064,-,63.360,-
'35:27:47.968',-,0.168,-,-,-0.064,-,63.360,-
'35:27:47.976',-,0.136,-,-,-0.064,-,61.920,-
'35:27:47.984',-,0.096,-,-,-0.152,-,61.920,-
'35:27:47.992',-,0.096,-,-,-0.160,-,61.920,-
'35:27:48.000',-,0.136,-,-,-0.144,-,60.960,-
'35:27:48.008',-,0.136,-,-,-0.144,-,60.960,-
'35:27:48.016',-,0.000,-,-,-0.128,-,59.520,-
'35:27:48.024',-,-0.064,-,-,-0.112,-,59.520,-
'35:27:48.032',-,-0.240,-,-,-0.064,-,59.520,-
'35:27:48.040',-,-0.408,-,-,-0.024,-,58.560,-
'35:27:48.048',-,-0.512,-,-,0.016,-,58.560,-
'35:27:48.056',-,-0.584,-,-,0.072,-,58.560,-
'35:27:48.064',-,-0.448,-,-,0.096,-,58.560,-
'35:27:48.072',-,-0.304,-,-,0.080,-,57.120,-
'35:27:48.080',-,-0.168,-,-,0.072,-,57.120,-
'35:27:48.088',-,-0.096,-,-,0.048,-,57.120,-
'35:27:48.096',-,-0.064,-,-,0.072,-,57.120,-
'35:27:48.104',-,-0.064,-,-,0.064,-,57.120,-
'35:27:48.112',-,-0.064,-,-,0.080,-,57.120,-
'35:27:48.120',-,-0.064,-,-,0.080,-,57.120,-
'35:27:48.128',-,-0.064,-,-,0.072,-,57.120,-
'35:27:48.136',-,-0.064,-,-,0.080,-,57.120,-
'35:27:48.144',-,-0.032,-,-,0.080,-,58.560,-
'35:27:48.152',-,-0.064,-,-,0.080,-,59.520,-
'35:27:48.160',-,-0.032,-,-,0.072,-,61.920,-
'35:27:48.168',-,-0.064,-,-,0.080,-,64.320,-
'35:27:48.176',-,-0.032,-,-,0.080,-,68.160,-
'35:27:48.184',-,-0.032,-,-,0.088,-,71.520,-
'35:27:48.192',-,-0.032,-,-,0.088,-,75.360,-
'35:27:48.200',-,-0.032,-,-,0.096,-,78.720,-
'35:27:48.208',-,0.000,-,-,0.104,-,81.120,-
'35:27:48.216',-,0.000,-,-,0.088,-,84.960,-
'35:27:48.224',-,0.000,-,-,0.096,-,87.360,-
'35:27:48.232',-,0.000,-,-,0.088,-,88.320,-
'35:27:48.240',-,0.000,-,-,0.072,-,90.720,-
'35:27:48.248',-,0.032,-,-,0.072,-,92.160,-
'35:27:48.256',-,0.064,-,-,0.048,-,92.160,-
'35:27:48.264',-,0.064,-,-,0.032,-,92.160,-
'35:27:48.272',-,0.096,-,-,0.016,-,92.160,-
'35:27:48.280',-,0.096,-,-,0.000,-,90.720,-
'35:27:48.288',-,0.096,-,-,-0.008,-,90.720,-
'35:27:48.296',-,0.136,-,-,-0.016,-,88.320,-
'35:27:48.304',-,0.096,-,-,-0.024,-,87.360,-
'35:27:48.312',-,0.064,-,-,-0.032,-,84.960,-
'35:27:48.320',-,0.064,-,-,-0.032,-,83.520,-
'35:27:48.328',-,0.064,-,-,-0.040,-,81.120,-
'35:27:48.336',-,0.032,-,-,-0.024,-,77.760,-
'35:27:48.344',-,0.032,-,-,-0.032,-,75.360,-
'35:27:48.352',-,0.064,-,-,-0.016,-,72.960,-
'35:27:48.360',-,0.096,-,-,-0.024,-,70.560,-
'35:27:48.368',-,0.136,-,-,-0.040,-,68.160,-
'35:27:48.376',-,0.200,-,-,-0.080,-,66.720,-
'35:27:48.384',-,0.200,-,-,-0.112,-,65.760,-
'35:27:48.392',-,0.200,-,-,-0.136,-,65.760,-
'35:27:48.400',-,0.240,-,-,-0.128,-,64.320,-
'35:27:48.408',-,0.200,-,-,-0.112,-,64.320,-
'35:27:48.416',-,0.136,-,-,-0.088,-,64.320,-
'35:27:48.424',-,0.064,-,-,-0.064,-,65.760,-
'35:27:48.432',-,0.000,-,-,-0.032,-,65.760,-
'35:27:48.440',-,0.000,-,-,-0.016,-,65.760,-
'35:27:48.448',-,-0.032,-,-,-0.008,-,66.720,-
'35:27:48.456',-,-0.064,-,-,-0.008,-,66.720,-
'35:27:48.464',-,-0.032,-,-,-0.008,-,66.720,-
'35:27:48.472',-,-0.032,-,-,-0.008,-,68.160,-
'35:27:48.480',-,-0.032,-,-,-0.008,-,68.160,-
'35:27:48.488',-,-0.064,-,-,0.000,-,68.160,-
'35:27:48.496',-,-0.032,-,-,0.000,-,68.160,-
'35:27:48.504',-,-0.064,-,-,-0.008,-,68.160,-
'35:27:48.512',-,-0.032,-,-,0.000,-,66.720,-
'35:27:48.520',-,-0.032,-,-,0.000,-,66.720,-
'35:27:48.528',-,-0.032,-,-,-0.008,-,66.720,-
'35:27:48.536',-,-0.032,-,-,0.000,-,65.760,-
'35:27:48.544',-,-0.064,-,-,-0.008,-,65.760,-
'35:27:48.552',-,-0.032,-,-,0.000,-,65.760,-
'35:27:48.560',-,-0.064,-,-,-0.016,-,64.320,-
'35:27:48.568',-,0.000,-,-,-0.024,-,64.320,-
'35:27:48.576',-,0.200,-,-,-0.016,-,64.320,-
'35:27:48.584',-,0.272,-,-,0.016,-,63.360,-
'35:27:48.592',-,0.376,-,-,0.024,-,63.360,-
'35:27:48.600',-,0.376,-,-,-0.016,-,61.920,-
'35:27:48.608',-,0.200,-,-,0.048,-,61.920,-
'35:27:48.616',-,-0.032,-,-,0.128,-,61.920,-
'35:27:48.624',-,-0.168,-,-,0.136,-,60.960,-
'35:27:48.632',-,-0.168,-,-,0.072,-,60.960,-
'35:27:48.640',-,-0.168,-,-,0.048,-,60.960,-
'35:27:48.648',-,-0.136,-,-,0.032,-,59.520,-
'35:27:48.656',-,-0.168,-,-,0.024,-,59.520,-
'35:27:48.664',-,-0.136,-,-,0.024,-,59.520,-
'35:27:48.672',-,-0.136,-,-,0.016,-,58.560,-
'35:27:48.680',-,-0.136,-,-,0.024,-,58.560,-
'35:27:48.688',-,-0.136,-,-,0.016,-,58.560,-
'35:27:48.696',-,-0.096,-,-,0.016,-,58.560,-
'35:27:48.704',-,-0.136,-,-,0.016,-,58.560,-
'35:27:48.712',-,-0.096,-,-,0.016,-,58.560,-
'35:27:48.720',-,-0.136,-,-,0.016,-,59.520,-
'35:27:48.728',-,-0.096,-,-,0.016,-,60.960,-
'35:27:48.736',-,-0.096,-,-,0.016,-,63.360,-
'35:27:48.744',-,-0.096,-,-,0.016,-,66.720,-
'35:27:48.752',-,-0.096,-,-,0.008,-,70.560,-
'35:27:48.760',-,-0.096,-,-,0.008,-,73.920,-
'35:27:48.768',-,-0.096,-,-,0.000,-,77.760,-
'35:27:48.776',-,-0.096,-,-,0.016,-,81.120,-
'35:27:48.784',-,-0.136,-,-,0.000,-,84.960,-
'35:27:48.792',-,-0.096,-,-,-0.008,-,88.320,-
'35:27:48.800',-,-0.096,-,-,-0.016,-,90.720,-
'35:27:48.808',-,-0.096,-,-,-0.016,-,92.160,-
'35:27:48.816',-,-0.096,-,-,-0.024,-,93.120,-
'35:27:48.824',-,-0.064,-,-,-0.040,-,94.560,-
'35:27:48.832',-,-0.064,-,-,-0.032,-,94.560,-
'35:27:48.840',-,-0.032,-,-,-0.040,-,94.560,-
'35:27:48.848',-,-0.032,-,-,-0.040,-,93.120,-
'35:27:48.856',-,0.000,-,-,-0.040,-,93.120,-
'35:27:48.864',-,0.000,-,-,-0.040,-,92.160,-
'35:27:48.872',-,0.000,-,-,-0.064,-,90.720,-
'35:27:48.880',-,0.000,-,-,-0.032,-,88.320,-
'35:27:48.888',-,0.000,-,-,-0.032,-,85.920,-
'35:27:48.896',-,0.000,-,-,-0.024,-,83.520,-
'35:27:48.904',-,0.032,-,-,-0.024,-,81.120,-
'35:27:48.912',-,0.000,-,-,-0.016,-,78.720,-
'35:27:48.920',-,0.000,-,-,-0.016,-,75.360,-
'35:27:48.928',-,0.000,-,-,-0.024,-,72.960,-
'35:27:48.936',-,0.000,-,-,-0.016,-,70.560,-
'35:27:48.944',-,0.000,-,-,-0.016,-,69.120,-
'35:27:48.952',-,0.032,-,-,-0.008,-,68.160,-
'35:27:48.960',-,0.064,-,-,-0.016,-,66.720,-
'35:27:48.968',-,0.096,-,-,-0.008,-,66.720,-
'35:27:48.976',-,0.136,-,-,-0.032,-,65.760,-
'35:27:48.984',-,0.200,-,-,-0.080,-,66.720,-
'35:27:48.992',-,0.200,-,-,-0.112,-,66.720,-
'35:27:49.000',-,0.240,-,-,-0.136,-,66.720,-
'35:27:49.008',-,0.240,-,-,-0.112,-,66.720,-
'35:27:49.016',-,0.200,-,-,-0.096,-,66.720,-
'35:27:49.024',-,0.136,-,-,-0.080,-,66.720,-
'35:27:49.032',-,0.064,-,-,-0.040,-,68.160,-
'35:27:49.040',-,0.000,-,-,-0.016,-,68.160,-
