'Elapsed time','I','II','III','AVR','AVL','AVF','V','MCL1','ABP','PAP'
'35:32.408',-,-,-,-,-,-,-0.400,-0.464,56.400,-
'35:32.416',-,-,-,-,-,-,-0.296,-0.368,55.200,-
'35:32.424',-,-,-,-,-,-,-0.184,-0.232,55.200,-
'35:32.432',-,-,-,-,-,-,-0.144,-0.160,55.200,-
'35:32.440',-,-,-,-,-,-,-0.120,-0.112,56.400,-
'35:32.448',-,-,-,-,-,-,-0.104,-0.112,57.600,-
'35:32.456',-,-,-,-,-,-,-0.080,-0.088,61.200,-
'35:32.464',-,-,-,-,-,-,-0.080,-0.088,68.400,-
'35:32.472',-,-,-,-,-,-,-0.080,-0.040,76.800,-
'35:32.480',-,-,-,-,-,-,-0.080,-0.112,85.200,-
'35:32.488',-,-,-,-,-,-,-0.040,-0.040,91.200,-
'35:32.496',-,-,-,-,-,-,-0.016,0.000,94.800,-
'35:32.504',-,-,-,-,-,-,0.000,0.000,96.000,-
'35:32.512',-,-,-,-,-,-,0.000,0.000,98.400,-
'35:32.520',-,-,-,-,-,-,0.000,0.000,99.600,-
'35:32.528',-,-,-,-,-,-,0.016,0.000,102.000,-
'35:32.536',-,-,-,-,-,-,0.040,0.016,102.000,-
'35:32.544',-,-,-,-,-,-,0.056,0.000,102.000,-
'35:32.552',-,-,-,-,-,-,0.080,0.064,102.000,-
'35:32.560',-,-,-,-,-,-,0.144,0.088,102.000,-
'35:32.568',-,-,-,-,-,-,0.208,0.136,103.200,-
'35:32.576',-,-,-,-,-,-,0.296,0.232,102.000,-
'35:32.584',-,-,-,-,-,-,0.376,0.296,102.000,-
'35:32.592',-,-,-,-,-,-,0.464,0.392,100.800,-
'35:32.600',-,-,-,-,-,-,0.552,0.504,99.600,-
'35:32.608',-,-,-,-,-,-,0.616,0.552,99.600,-
'35:32.616',-,-,-,-,-,-,0.656,0.624,98.400,-
'35:32.624',-,-,-,-,-,-,0.680,0.672,97.200,-
'35:32.632',-,-,-,-,-,-,0.656,0.672,96.000,-
'35:32.640',-,-,-,-,-,-,0.616,0.600,94.800,-
'35:32.648',-,-,-,-,-,-,0.528,0.528,92.400,-
'35:32.656',-,-,-,-,-,-,0.440,0.440,90.000,-
'35:32.664',-,-,-,-,-,-,0.312,0.320,87.600,-
'35:32.672',-,-,-,-,-,-,0.208,0.208,84.000,-
'35:32.680',-,-,-,-,-,-,0.144,0.088,80.400,-
'35:32.688',-,-,-,-,-,-,0.120,0.088,78.000,-
'35:32.696',-,-,-,-,-,-,0.080,0.064,76.800,-
'35:32.704',-,-,-,-,-,-,0.056,0.016,76.800,-
'35:32.712',-,-,-,-,-,-,0.056,0.040,76.800,-
'35:32.720',-,-,-,-,-,-,0.040,0.040,75.600,-
'35:32.728',-,-,-,-,-,-,0.016,0.000,74.400,-
'35:32.736',-,-,-,-,-,-,0.000,-0.016,74.400,-
'35:32.744',-,-,-,-,-,-,0.000,-0.016,73.200,-
'35:32.752',-,-,-,-,-,-,-0.040,-0.040,73.200,-
'35:32.760',-,-,-,-,-,-,-0.056,-0.064,72.000,-
'35:32.768',-,-,-,-,-,-,-0.040,-0.112,72.000,-
'35:32.776',-,-,-,-,-,-,-0.016,-0.064,72.000,-
'35:32.784',-,-,-,-,-,-,0.000,-0.040,70.800,-
'35:32.792',-,-,-,-,-,-,-0.016,-0.016,70.800,-
'35:32.800',-,-,-,-,-,-,-0.040,-0.040,70.800,-
'35:32.808',-,-,-,-,-,-,-0.056,-0.088,69.600,-
'35:32.816',-,-,-,-,-,-,-0.056,-0.088,69.600,-
'35:32.824',-,-,-,-,-,-,-0.080,-0.112,69.600,-
'35:32.832',-,-,-,-,-,-,-0.080,-0.112,68.400,-
'35:32.840',-,-,-,-,-,-,-0.080,-0.112,68.400,-
'35:32.848',-,-,-,-,-,-,-0.080,-0.112,68.400,-
'35:32.856',-,-,-,-,-,-,-0.040,-0.064,67.200,-
'35:32.864',-,-,-,-,-,-,-0.040,-0.040,67.200,-
'35:32.872',-,-,-,-,-,-,-0.040,-0.064,67.200,-
'35:32.880',-,-,-,-,-,-,-0.040,-0.064,66.000,-
'35:32.888',-,-,-,-,-,-,-0.056,-0.064,66.000,-
'35:32.896',-,-,-,-,-,-,-0.080,-0.112,66.000,-
'35:32.904',-,-,-,-,-,-,-0.080,-0.112,64.800,-
'35:32.912',-,-,-,-,-,-,-0.104,-0.112,64.800,-
'35:32.920',-,-,-,-,-,-,-0.104,-0.112,64.800,-
'35:32.928',-,-,-,-,-,-,-0.080,-0.112,64.800,-
'35:32.936',-,-,-,-,-,-,-0.040,-0.064,63.600,-
'35:32.944',-,-,-,-,-,-,-0.016,0.000,63.600,-
'35:32.952',-,-,-,-,-,-,-0.040,-0.016,63.600,-
'35:32.960',-,-,-,-,-,-,-0.056,-0.064,63.600,-
'35:32.968',-,-,-,-,-,-,-0.056,-0.040,63.600,-
'35:32.976',-,-,-,-,-,-,-0.040,-0.040,63.600,-
'35:32.984',-,-,-,-,-,-,-0.040,-0.064,63.600,-
'35:32.992',-,-,-,-,-,-,-0.040,-0.040,63.600,-
'35:33.000',-,-,-,-,-,-,-0.080,-0.064,63.600,-
'35:33.008',-,-,-,-,-,-,-0.104,-0.112,63.600,-
'35:33.016',-,-,-,-,-,-,-0.104,-0.112,63.600,-
'35:33.024',-,-,-,-,-,-,-0.080,-0.112,63.600,-
'35:33.032',-,-,-,-,-,-,-0.056,-0.088,63.600,-
'35:33.040',-,-,-,-,-,-,-0.080,-0.112,62.400,-
'35:33.048',-,-,-,-,-,-,-0.080,-0.112,62.400,-
'35:33.056',-,-,-,-,-,-,-0.080,-0.112,61.200,-
'35:33.064',-,-,-,-,-,-,-0.040,-0.088,61.200,-
'35:33.072',-,-,-,-,-,-,0.040,-0.040,60.000,-
'35:33.080',-,-,-,-,-,-,0.104,0.040,60.000,-
'35:33.088',-,-,-,-,-,-,0.040,0.088,60.000,-
'35:33.096',-,-,-,-,-,-,-0.144,0.000,58.800,-
'35:33.104',-,-,-,-,-,-,-0.440,-0.248,58.800,-
'35:33.112',-,-,-,-,-,-,-0.616,-0.624,57.600,-
'35:33.120',-,-,-,-,-,-,-0.568,-0.760,57.600,-
'35:33.128',-,-,-,-,-,-,-0.424,-0.504,57.600,-
'35:33.136',-,-,-,-,-,-,-0.336,-0.392,57.600,-
'35:33.144',-,-,-,-,-,-,-0.248,-0.296,57.600,-
'35:33.152',-,-,-,-,-,-,-0.184,-0.232,57.600,-
'35:33.160',-,-,-,-,-,-,-0.144,-0.160,57.600,-
'35:33.168',-,-,-,-,-,-,-0.144,-0.136,60.000,-
'35:33.176',-,-,-,-,-,-,-0.120,-0.160,62.400,-
'35:33.184',-,-,-,-,-,-,-0.080,-0.112,68.400,-
'35:33.192',-,-,-,-,-,-,-0.056,-0.064,76.800,-
'35:33.200',-,-,-,-,-,-,-0.040,-0.040,85.200,-
'35:33.208',-,-,-,-,-,-,-0.040,-0.064,91.200,-
'35:33.216',-,-,-,-,-,-,-0.016,-0.040,93.600,-
'35:33.224',-,-,-,-,-,-,-0.016,-0.040,96.000,-
'35:33.232',-,-,-,-,-,-,0.000,0.000,98.400,-
'35:33.240',-,-,-,-,-,-,0.000,-0.016,100.800,-
'35:33.248',-,-,-,-,-,-,0.000,0.000,103.200,-
'35:33.256',-,-,-,-,-,-,0.016,0.000,104.400,-
'35:33.264',-,-,-,-,-,-,0.040,0.000,104.400,-
'35:33.272',-,-,-,-,-,-,0.104,0.064,104.400,-
'35:33.280',-,-,-,-,-,-,0.120,0.088,104.400,-
'35:33.288',-,-,-,-,-,-,0.184,0.088,104.400,-
'35:33.296',-,-,-,-,-,-,0.248,0.184,104.400,-
'35:33.304',-,-,-,-,-,-,0.336,0.272,103.200,-
'35:33.312',-,-,-,-,-,-,0.424,0.368,103.200,-
'35:33.320',-,-,-,-,-,-,0.488,0.440,102.000,-
'35:33.328',-,-,-,-,-,-,0.568,0.488,102.000,-
'35:33.336',-,-,-,-,-,-,0.632,0.600,100.800,-
'35:33.344',-,-,-,-,-,-,0.680,0.648,99.600,-
'35:33.352',-,-,-,-,-,-,0.680,0.648,98.400,-
'35:33.360',-,-,-,-,-,-,0.632,0.648,97.200,-
'35:33.368',-,-,-,-,-,-,0.528,0.552,96.000,-
'35:33.376',-,-,-,-,-,-,0.400,0.392,93.600,-
'35:33.384',-,-,-,-,-,-,0.312,0.296,90.000,-
'35:33.392',-,-,-,-,-,-,0.232,0.232,87.600,-
'35:33.400',-,-,-,-,-,-,0.168,0.136,84.000,-
'35:33.408',-,-,-,-,-,-,0.120,0.088,81.600,-
'35:33.416',-,-,-,-,-,-,0.080,0.040,79.200,-
'35:33.424',-,-,-,-,-,-,0.040,0.016,79.200,-
'35:33.432',-,-,-,-,-,-,0.000,0.000,78.000,-
'35:33.440',-,-,-,-,-,-,0.000,-0.016,76.800,-
'35:33.448',-,-,-,-,-,-,-0.016,-0.040,76.800,-
'35:33.456',-,-,-,-,-,-,-0.016,-0.016,75.600,-
'35:33.464',-,-,-,-,-,-,-0.040,-0.040,75.600,-
'35:33.472',-,-,-,-,-,-,-0.056,-0.088,74.400,-
'35:33.480',-,-,-,-,-,-,-0.056,-0.112,74.400,-
'35:33.488',-,-,-,-,-,-,-0.040,-0.088,73.200,-
'35:33.496',-,-,-,-,-,-,-0.040,-0.088,73.200,-
'35:33.504',-,-,-,-,-,-,-0.016,-0.064,72.000,-
'35:33.512',-,-,-,-,-,-,-0.056,-0.064,72.000,-
'35:33.520',-,-,-,-,-,-,-0.056,-0.088,72.000,-
'35:33.528',-,-,-,-,-,-,-0.056,-0.112,72.000,-
'35:33.536',-,-,-,-,-,-,-0.040,-0.088,70.800,-
'35:33.544',-,-,-,-,-,-,-0.056,-0.040,70.800,-
'35:33.552',-,-,-,-,-,-,-0.056,-0.112,70.800,-
'35:33.560',-,-,-,-,-,-,-0.080,-0.112,69.600,-
'35:33.568',-,-,-,-,-,-,-0.080,-0.112,69.600,-
'35:33.576',-,-,-,-,-,-,-0.056,-0.112,69.600,-
'35:33.584',-,-,-,-,-,-,-0.040,-0.064,68.400,-
'35:33.592',-,-,-,-,-,-,-0.040,-0.088,68.400,-
'35:33.600',-,-,-,-,-,-,-0.016,-0.064,67.200,-
'35:33.608',-,-,-,-,-,-,0.000,-0.016,67.200,-
'35:33.616',-,-,-,-,-,-,0.000,0.000,67.200,-
'35:33.624',-,-,-,-,-,-,-0.016,-0.016,67.200,-
'35:33.632',-,-,-,-,-,-,-0.040,-0.040,66.000,-
'35:33.640',-,-,-,-,-,-,-0.040,-0.040,66.000,-
'35:33.648',-,-,-,-,-,-,-0.040,-0.040,66.000,-
'35:33.656',-,-,-,-,-,-,-0.016,-0.040,66.000,-
'35:33.664',-,-,-,-,-,-,-0.040,-0.016,66.000,-
'35:33.672',-,-,-,-,-,-,-0.056,-0.064,64.800,-
'35:33.680',-,-,-,-,-,-,-0.080,-0.112,64.800,-
'35:33.688',-,-,-,-,-,-,-0.080,-0.088,64.800,-
'35:33.696',-,-,-,-,-,-,-0.056,-0.064,64.800,-
'35:33.704',-,-,-,-,-,-,-0.040,-0.088,64.800,-
'35:33.712',-,-,-,-,-,-,-0.016,-0.016,64.800,-
'35:33.720',-,-,-,-,-,-,-0.016,-0.016,64.800,-
'35:33.728',-,-,-,-,-,-,0.000,-0.016,64.800,-
'35:33.736',-,-,-,-,-,-,0.000,0.000,64.800,-
'35:33.744',-,-,-,-,-,-,-0.016,-0.016,63.600,-
'35:33.752',-,-,-,-,-,-,-0.016,-0.016,63.600,-
'35:33.760',-,-,-,-,-,-,-0.016,-0.040,63.600,-
'35:33.768',-,-,-,-,-,-,0.040,-0.040,63.600,-
'35:33.776',-,-,-,-,-,-,0.104,0.040,62.400,-
'35:33.784',-,-,-,-,-,-,0.056,0.136,62.400,-
'35:33.792',-,-,-,-,-,-,-0.120,0.000,61.200,-
'35:33.800',-,-,-,-,-,-,-0.424,-0.248,61.200,-
'35:33.808',-,-,-,-,-,-,-0.552,-0.624,60.000,-
'35:33.816',-,-,-,-,-,-,-0.440,-0.696,60.000,-
'35:33.824',-,-,-,-,-,-,-0.296,-0.344,58.800,-
'35:33.832',-,-,-,-,-,-,-0.232,-0.248,58.800,-
'35:33.840',-,-,-,-,-,-,-0.168,-0.208,58.800,-
'35:33.848',-,-,-,-,-,-,-0.120,-0.112,58.800,-
'35:33.856',-,-,-,-,-,-,-0.104,-0.112,60.000,-
'35:33.864',-,-,-,-,-,-,-0.080,-0.040,62.400,-
'35:33.872',-,-,-,-,-,-,-0.016,-0.040,66.000,-
'35:33.880',-,-,-,-,-,-,0.016,0.000,73.200,-
'35:33.888',-,-,-,-,-,-,0.016,0.016,80.400,-
'35:33.896',-,-,-,-,-,-,0.016,0.016,88.800,-
'35:33.904',-,-,-,-,-,-,0.000,0.000,93.600,-
'35:33.912',-,-,-,-,-,-,0.016,0.016,97.200,-
'35:33.920',-,-,-,-,-,-,0.040,0.000,99.600,-
'35:33.928',-,-,-,-,-,-,0.056,0.064,102.000,-
'35:33.936',-,-,-,-,-,-,0.040,0.016,104.400,-
'35:33.944',-,-,-,-,-,-,0.056,0.064,105.600,-
'35:33.952',-,-,-,-,-,-,0.080,0.088,106.800,-
'35:33.960',-,-,-,-,-,-,0.104,0.064,106.800,-
'35:33.968',-,-,-,-,-,-,0.144,0.112,106.800,-
'35:33.976',-,-,-,-,-,-,0.208,0.184,108.000,-
'35:33.984',-,-,-,-,-,-,0.248,0.160,108.000,-
'35:33.992',-,-,-,-,-,-,0.336,0.296,106.800,-
'35:34.000',-,-,-,-,-,-,0.400,0.368,106.800,-
'35:34.008',-,-,-,-,-,-,0.464,0.416,105.600,-
'35:34.016',-,-,-,-,-,-,0.552,0.488,105.600,-
'35:34.024',-,-,-,-,-,-,0.592,0.576,104.400,-
'35:34.032',-,-,-,-,-,-,0.632,0.600,103.200,-
'35:34.040',-,-,-,-,-,-,0.656,0.600,102.000,-
'35:34.048',-,-,-,-,-,-,0.656,0.624,100.800,-
'35:34.056',-,-,-,-,-,-,0.616,0.600,99.600,-
'35:34.064',-,-,-,-,-,-,0.528,0.576,98.400,-
'35:34.072',-,-,-,-,-,-,0.424,0.464,97.200,-
'35:34.080',-,-,-,-,-,-,0.336,0.320,93.600,-
'35:34.088',-,-,-,-,-,-,0.248,0.248,91.200,-
'35:34.096',-,-,-,-,-,-,0.184,0.184,87.600,-
'35:34.104',-,-,-,-,-,-,0.144,0.112,84.000,-
'35:34.112',-,-,-,-,-,-,0.144,0.112,81.600,-
'35:34.120',-,-,-,-,-,-,0.120,0.088,81.600,-
'35:34.128',-,-,-,-,-,-,0.104,0.064,80.400,-
'35:34.136',-,-,-,-,-,-,0.056,0.040,80.400,-
'35:34.144',-,-,-,-,-,-,0.056,0.040,79.200,-
'35:34.152',-,-,-,-,-,-,0.040,0.000,78.000,-
'35:34.160',-,-,-,-,-,-,0.040,0.000,78.000,-
'35:34.168',-,-,-,-,-,-,0.040,0.016,78.000,-
'35:34.176',-,-,-,-,-,-,0.040,0.000,76.800,-
'35:34.184',-,-,-,-,-,-,0.016,0.000,76.800,-
'35:34.192',-,-,-,-,-,-,0.000,0.000,75.600,-
'35:34.200',-,-,-,-,-,-,0.000,0.000,75.600,-
'35:34.208',-,-,-,-,-,-,0.016,0.000,75.600,-
'35:34.216',-,-,-,-,-,-,0.016,0.016,74.400,-
'35:34.224',-,-,-,-,-,-,0.000,0.000,74.400,-
'35:34.232',-,-,-,-,-,-,0.000,-0.016,73.200,-
'35:34.240',-,-,-,-,-,-,0.016,0.000,73.200,-
'35:34.248',-,-,-,-,-,-,0.040,0.000,72.000,-
'35:34.256',-,-,-,-,-,-,0.040,0.016,72.000,-
'35:34.264',-,-,-,-,-,-,0.016,0.040,72.000,-
'35:34.272',-,-,-,-,-,-,0.016,0.000,70.800,-
'35:34.280',-,-,-,-,-,-,0.016,0.016,70.800,-
'35:34.288',-,-,-,-,-,-,0.000,0.000,70.800,-
'35:34.296',-,-,-,-,-,-,-0.016,0.000,70.800,-
'35:34.304',-,-,-,-,-,-,-0.016,-0.040,69.600,-
'35:34.312',-,-,-,-,-,-,-0.040,-0.016,69.600,-
'35:34.320',-,-,-,-,-,-,-0.040,-0.040,69.600,-
'35:34.328',-,-,-,-,-,-,-0.016,-0.064,69.600,-
'35:34.336',-,-,-,-,-,-,0.000,-0.016,69.600,-
'35:34.344',-,-,-,-,-,-,0.000,0.000,69.600,-
'35:34.352',-,-,-,-,-,-,-0.016,0.000,69.600,-
'35:34.360',-,-,-,-,-,-,-0.040,-0.040,68.400,-
'35:34.368',-,-,-,-,-,-,-0.040,-0.064,68.400,-
'35:34.376',-,-,-,-,-,-,-0.016,-0.016,68.400,-
'35:34.384',-,-,-,-,-,-,0.000,-0.016,68.400,-
'35:34.392',-,-,-,-,-,-,-0.016,-0.040,68.400,-
'35:34.400',-,-,-,-,-,-,0.000,-0.016,67.200,-
'35:34.408',-,-,-,-,-,-,0.040,-0.016,67.200,-
'35:34.416',-,-,-,-,-,-,0.104,0.040,66.000,-
'35:34.424',-,-,-,-,-,-,0.120,0.088,66.000,-
'35:34.432',-,-,-,-,-,-,-0.016,0.112,64.800,-
'35:34.440',-,-,-,-,-,-,-0.272,-0.112,64.800,-
'35:34.448',-,-,-,-,-,-,-0.488,-0.440,63.600,-
'35:34.456',-,-,-,-,-,-,-0.504,-0.672,63.600,-
'35:34.464',-,-,-,-,-,-,-0.360,-0.440,63.600,-
'35:34.472',-,-,-,-,-,-,-0.296,-0.320,62.400,-
'35:34.480',-,-,-,-,-,-,-0.248,-0.272,62.400,-
'35:34.488',-,-,-,-,-,-,-0.168,-0.208,62.400,-
'35:34.496',-,-,-,-,-,-,-0.104,-0.112,62.400,-
'35:34.504',-,-,-,-,-,-,-0.056,-0.088,63.600,-
'35:34.512',-,-,-,-,-,-,-0.040,-0.040,66.000,-
'35:34.520',-,-,-,-,-,-,0.000,-0.016,70.800,-
'35:34.528',-,-,-,-,-,-,0.000,0.000,78.000,-
'35:34.536',-,-,-,-,-,-,0.000,0.000,86.400,-
'35:34.544',-,-,-,-,-,-,0.000,0.000,94.800,-
'35:34.552',-,-,-,-,-,-,-0.016,-0.016,99.600,-
'35:34.560',-,-,-,-,-,-,-0.016,-0.040,102.000,-
'35:34.568',-,-,-,-,-,-,0.016,0.000,103.200,-
'35:34.576',-,-,-,-,-,-,0.016,0.000,105.600,-
'35:34.584',-,-,-,-,-,-,0.040,0.040,108.000,-
'35:34.592',-,-,-,-,-,-,0.080,0.040,109.200,-
'35:34.600',-,-,-,-,-,-,0.080,0.040,109.200,-
'35:34.608',-,-,-,-,-,-,0.056,0.064,109.200,-
'35:34.616',-,-,-,-,-,-,0.080,0.040,109.200,-
'35:34.624',-,-,-,-,-,-,0.144,0.088,110.400,-
'35:34.632',-,-,-,-,-,-,0.232,0.184,109.200,-
'35:34.640',-,-,-,-,-,-,0.312,0.248,109.200,-
'35:34.648',-,-,-,-,-,-,0.376,0.320,108.000,-
'35:34.656',-,-,-,-,-,-,0.464,0.392,106.800,-
'35:34.664',-,-,-,-,-,-,0.504,0.488,106.800,-
'35:34.672',-,-,-,-,-,-,0.528,0.488,106.800,-
'35:34.680',-,-,-,-,-,-,0.552,0.504,105.600,-
'35:34.688',-,-,-,-,-,-,0.552,0.488,104.400,-
'35:34.696',-,-,-,-,-,-,0.528,0.552,102.000,-
'35:34.704',-,-,-,-,-,-,0.464,0.440,100.800,-
'35:34.712',-,-,-,-,-,-,0.376,0.392,99.600,-
'35:34.720',-,-,-,-,-,-,0.312,0.296,97.200,-
'35:34.728',-,-,-,-,-,-,0.232,0.232,93.600,-
'35:34.736',-,-,-,-,-,-,0.144,0.136,90.000,-
'35:34.744',-,-,-,-,-,-,0.104,0.064,86.400,-
'35:34.752',-,-,-,-,-,-,0.080,0.064,84.000,-
'35:34.760',-,-,-,-,-,-,0.040,0.000,82.800,-
'35:34.768',-,-,-,-,-,-,0.016,0.000,81.600,-
'35:34.776',-,-,-,-,-,-,0.000,0.000,81.600,-
'35:34.784',-,-,-,-,-,-,-0.016,-0.016,80.400,-
'35:34.792',-,-,-,-,-,-,-0.016,-0.064,80.400,-
'35:34.800',-,-,-,-,-,-,-0.016,-0.040,79.200,-
'35:34.808',-,-,-,-,-,-,-0.016,-0.016,78.000,-
'35:34.816',-,-,-,-,-,-,-0.040,-0.040,78.000,-
'35:34.824',-,-,-,-,-,-,-0.040,-0.064,76.800,-
'35:34.832',-,-,-,-,-,-,-0.040,-0.040,76.800,-
'35:34.840',-,-,-,-,-,-,-0.016,-0.064,75.600,-
'35:34.848',-,-,-,-,-,-,-0.040,-0.040,75.600,-
'35:34.856',-,-,-,-,-,-,-0.040,-0.040,74.400,-
'35:34.864',-,-,-,-,-,-,-0.056,-0.064,74.400,-
'35:34.872',-,-,-,-,-,-,-0.056,-0.088,74.400,-
'35:34.880',-,-,-,-,-,-,-0.056,-0.088,73.200,-
'35:34.888',-,-,-,-,-,-,-0.056,-0.040,73.200,-
'35:34.896',-,-,-,-,-,-,-0.040,-0.088,72.000,-
'35:34.904',-,-,-,-,-,-,-0.040,-0.040,72.000,-
'35:34.912',-,-,-,-,-,-,-0.016,0.000,72.000,-
'35:34.920',-,-,-,-,-,-,-0.056,-0.040,70.800,-
'35:34.928',-,-,-,-,-,-,-0.104,-0.112,70.800,-
'35:34.936',-,-,-,-,-,-,-0.080,-0.112,70.800,-
'35:34.944',-,-,-,-,-,-,-0.080,-0.112,69.600,-
'35:34.952',-,-,-,-,-,-,-0.056,-0.112,69.600,-
'35:34.960',-,-,-,-,-,-,-0.080,-0.064,69.600,-
'35:34.968',-,-,-,-,-,-,-0.104,-0.112,69.600,-
'35:34.976',-,-,-,-,-,-,-0.104,-0.112,69.600,-
'35:34.984',-,-,-,-,-,-,-0.104,-0.112,69.600,-
'35:34.992',-,-,-,-,-,-,-0.104,-0.112,68.400,-
'35:35.000',-,-,-,-,-,-,-0.104,-0.112,68.400,-
