'Elapsed time','I','II','III','AVR','AVL','AVF','V','MCL1','ABP','PAP'
'57:57.528',-,-,-,-,-,-,-0.144,-0.112,68.400,-
'57:57.536',-,-,-,-,-,-,-0.168,-0.184,67.200,-
'57:57.544',-,-,-,-,-,-,-0.144,-0.208,67.200,-
'57:57.552',-,-,-,-,-,-,-0.120,-0.160,67.200,-
'57:57.560',-,-,-,-,-,-,-0.168,-0.160,67.200,-
'57:57.568',-,-,-,-,-,-,-0.144,-0.136,67.200,-
'57:57.576',-,-,-,-,-,-,-0.144,-0.160,67.200,-
'57:57.584',-,-,-,-,-,-,-0.120,-0.136,66.000,-
'57:57.592',-,-,-,-,-,-,-0.144,-0.136,66.000,-
'57:57.600',-,-,-,-,-,-,-0.144,-0.160,66.000,-
'57:57.608',-,-,-,-,-,-,-0.120,-0.184,66.000,-
'57:57.616',-,-,-,-,-,-,-0.144,-0.160,66.000,-
'57:57.624',-,-,-,-,-,-,-0.168,-0.208,66.000,-
'57:57.632',-,-,-,-,-,-,-0.144,-0.184,64.800,-
'57:57.640',-,-,-,-,-,-,-0.120,-0.160,64.800,-
'57:57.648',-,-,-,-,-,-,-0.104,-0.184,63.600,-
'57:57.656',-,-,-,-,-,-,-0.144,-0.112,63.600,-
'57:57.664',-,-,-,-,-,-,-0.144,-0.136,62.400,-
'57:57.672',-,-,-,-,-,-,-0.040,-0.064,62.400,-
'57:57.680',-,-,-,-,-,-,0.016,0.000,61.200,-
'57:57.688',-,-,-,-,-,-,-0.040,0.040,61.200,-
'57:57.696',-,-,-,-,-,-,-0.312,-0.136,60.000,-
'57:57.704',-,-,-,-,-,-,-0.616,-0.552,60.000,-
'57:57.712',-,-,-,-,-,-,-0.696,-0.832,58.800,-
'57:57.720',-,-,-,-,-,-,-0.568,-0.672,58.800,-
'57:57.728',-,-,-,-,-,-,-0.440,-0.552,57.600,-
'57:57.736',-,-,-,-,-,-,-0.312,-0.368,57.600,-
'57:57.744',-,-,-,-,-,-,-0.248,-0.248,57.600,-
'57:57.752',-,-,-,-,-,-,-0.184,-0.208,57.600,-
'57:57.760',-,-,-,-,-,-,-0.184,-0.208,58.800,-
'57:57.768',-,-,-,-,-,-,-0.168,-0.160,61.200,-
'57:57.776',-,-,-,-,-,-,-0.168,-0.136,63.600,-
'57:57.784',-,-,-,-,-,-,-0.144,-0.160,67.200,-
'57:57.792',-,-,-,-,-,-,-0.120,-0.112,73.200,-
'57:57.800',-,-,-,-,-,-,-0.104,-0.160,80.400,-
'57:57.808',-,-,-,-,-,-,-0.080,-0.136,86.400,-
'57:57.816',-,-,-,-,-,-,-0.056,-0.040,90.000,-
'57:57.824',-,-,-,-,-,-,-0.056,-0.040,92.400,-
'57:57.832',-,-,-,-,-,-,-0.056,-0.088,93.600,-
'57:57.840',-,-,-,-,-,-,-0.040,-0.064,96.000,-
'57:57.848',-,-,-,-,-,-,0.000,-0.040,97.200,-
'57:57.856',-,-,-,-,-,-,0.016,-0.040,98.400,-
'57:57.864',-,-,-,-,-,-,0.040,0.000,98.400,-
'57:57.872',-,-,-,-,-,-,0.056,0.000,97.200,-
'57:57.880',-,-,-,-,-,-,0.104,0.040,97.200,-
'57:57.888',-,-,-,-,-,-,0.184,0.112,97.200,-
'57:57.896',-,-,-,-,-,-,0.296,0.208,96.000,-
'57:57.904',-,-,-,-,-,-,0.400,0.320,96.000,-
'57:57.912',-,-,-,-,-,-,0.488,0.416,93.600,-
'57:57.920',-,-,-,-,-,-,0.528,0.464,92.400,-
'57:57.928',-,-,-,-,-,-,0.552,0.488,91.200,-
'57:57.936',-,-,-,-,-,-,0.504,0.488,90.000,-
'57:57.944',-,-,-,-,-,-,0.488,0.464,87.600,-
'57:57.952',-,-,-,-,-,-,0.440,0.392,85.200,-
'57:57.960',-,-,-,-,-,-,0.360,0.344,81.600,-
'57:57.968',-,-,-,-,-,-,0.248,0.248,79.200,-
'57:57.976',-,-,-,-,-,-,0.168,0.160,75.600,-
'57:57.984',-,-,-,-,-,-,0.120,0.088,73.200,-
'57:57.992',-,-,-,-,-,-,0.080,0.016,70.800,-
'57:58.000',-,-,-,-,-,-,0.056,0.040,70.800,-
'57:58.008',-,-,-,-,-,-,0.040,0.000,69.600,-
'57:58.016',-,-,-,-,-,-,0.016,0.000,68.400,-
'57:58.024',-,-,-,-,-,-,0.000,0.000,68.400,-
'57:58.032',-,-,-,-,-,-,-0.056,-0.040,67.200,-
'57:58.040',-,-,-,-,-,-,-0.080,-0.040,67.200,-
'57:58.048',-,-,-,-,-,-,-0.056,-0.040,66.000,-
'57:58.056',-,-,-,-,-,-,-0.040,-0.040,66.000,-
'57:58.064',-,-,-,-,-,-,-0.040,-0.016,66.000,-
'57:58.072',-,-,-,-,-,-,-0.040,0.000,64.800,-
'57:58.080',-,-,-,-,-,-,-0.016,-0.016,64.800,-
'57:58.088',-,-,-,-,-,-,-0.016,0.000,64.800,-
'57:58.096',-,-,-,-,-,-,-0.040,-0.016,64.800,-
'57:58.104',-,-,-,-,-,-,-0.056,-0.112,64.800,-
'57:58.112',-,-,-,-,-,-,-0.016,-0.040,63.600,-
'57:58.120',-,-,-,-,-,-,0.000,0.000,63.600,-
'57:58.128',-,-,-,-,-,-,-0.016,0.040,63.600,-
'57:58.136',-,-,-,-,-,-,-0.040,0.016,63.600,-
'57:58.144',-,-,-,-,-,-,-0.056,-0.064,63.600,-
'57:58.152',-,-,-,-,-,-,-0.040,-0.016,63.600,-
'57:58.160',-,-,-,-,-,-,-0.040,-0.064,63.600,-
'57:58.168',-,-,-,-,-,-,-0.056,-0.112,62.400,-
'57:58.176',-,-,-,-,-,-,-0.080,-0.064,62.400,-
'57:58.184',-,-,-,-,-,-,-0.104,-0.112,62.400,-
'57:58.192',-,-,-,-,-,-,-0.056,-0.112,62.400,-
'57:58.200',-,-,-,-,-,-,-0.056,-0.040,62.400,-
'57:58.208',-,-,-,-,-,-,-0.104,-0.112,62.400,-
'57:58.216',-,-,-,-,-,-,-0.120,-0.160,62.400,-
'57:58.224',-,-,-,-,-,-,-0.104,-0.112,62.400,-
'57:58.232',-,-,-,-,-,-,-0.056,-0.064,61.200,-
'57:58.240',-,-,-,-,-,-,-0.056,-0.040,61.200,-
'57:58.248',-,-,-,-,-,-,-0.104,-0.136,61.200,-
'57:58.256',-,-,-,-,-,-,-0.120,-0.208,60.000,-
'57:58.264',-,-,-,-,-,-,-0.040,-0.064,60.000,-
'57:58.272',-,-,-,-,-,-,0.040,-0.040,58.800,-
'57:58.280',-,-,-,-,-,-,0.144,0.016,58.800,-
'57:58.288',-,-,-,-,-,-,0.168,0.184,57.600,-
'57:58.296',-,-,-,-,-,-,-0.016,0.208,57.600,-
'57:58.304',-,-,-,-,-,-,-0.312,-0.112,56.400,-
'57:58.312',-,-,-,-,-,-,-0.552,-0.576,56.400,-
'57:58.320',-,-,-,-,-,-,-0.568,-0.720,55.200,-
'57:58.328',-,-,-,-,-,-,-0.440,-0.440,55.200,-
'57:58.336',-,-,-,-,-,-,-0.336,-0.320,55.200,-
'57:58.344',-,-,-,-,-,-,-0.232,-0.248,54.000,-
'57:58.352',-,-,-,-,-,-,-0.144,-0.160,54.000,-
'57:58.360',-,-,-,-,-,-,-0.104,-0.088,55.200,-
'57:58.368',-,-,-,-,-,-,-0.080,-0.064,56.400,-
'57:58.376',-,-,-,-,-,-,-0.040,-0.088,57.600,-
'57:58.384',-,-,-,-,-,-,-0.056,-0.040,61.200,-
'57:58.392',-,-,-,-,-,-,-0.056,-0.064,66.000,-
'57:58.400',-,-,-,-,-,-,-0.016,-0.040,72.000,-
'57:58.408',-,-,-,-,-,-,0.016,0.016,79.200,-
'57:58.416',-,-,-,-,-,-,0.016,0.040,84.000,-
'57:58.424',-,-,-,-,-,-,0.040,0.064,86.400,-
'57:58.432',-,-,-,-,-,-,0.040,0.064,88.800,-
'57:58.440',-,-,-,-,-,-,0.040,0.040,90.000,-
'57:58.448',-,-,-,-,-,-,0.080,0.040,92.400,-
'57:58.456',-,-,-,-,-,-,0.104,0.040,93.600,-
'57:58.464',-,-,-,-,-,-,0.104,0.088,93.600,-
'57:58.472',-,-,-,-,-,-,0.120,0.136,93.600,-
'57:58.480',-,-,-,-,-,-,0.168,0.136,92.400,-
'57:58.488',-,-,-,-,-,-,0.232,0.208,92.400,-
'57:58.496',-,-,-,-,-,-,0.272,0.248,92.400,-
'57:58.504',-,-,-,-,-,-,0.336,0.320,92.400,-
'57:58.512',-,-,-,-,-,-,0.424,0.392,91.200,-
'57:58.520',-,-,-,-,-,-,0.504,0.464,90.000,-
'57:58.528',-,-,-,-,-,-,0.592,0.552,88.800,-
'57:58.536',-,-,-,-,-,-,0.632,0.576,87.600,-
'57:58.544',-,-,-,-,-,-,0.632,0.600,86.400,-
'57:58.552',-,-,-,-,-,-,0.552,0.576,85.200,-
'57:58.560',-,-,-,-,-,-,0.488,0.552,82.800,-
'57:58.568',-,-,-,-,-,-,0.440,0.464,80.400,-
'57:58.576',-,-,-,-,-,-,0.336,0.368,78.000,-
'57:58.584',-,-,-,-,-,-,0.232,0.248,75.600,-
'57:58.592',-,-,-,-,-,-,0.168,0.184,73.200,-
'57:58.600',-,-,-,-,-,-,0.168,0.136,72.000,-
'57:58.608',-,-,-,-,-,-,0.120,0.112,70.800,-
'57:58.616',-,-,-,-,-,-,0.080,0.064,69.600,-
'57:58.624',-,-,-,-,-,-,0.056,0.064,69.600,-
'57:58.632',-,-,-,-,-,-,0.040,0.016,68.400,-
'57:58.640',-,-,-,-,-,-,0.040,0.000,68.400,-
'57:58.648',-,-,-,-,-,-,0.040,0.000,67.200,-
'57:58.656',-,-,-,-,-,-,0.056,0.000,67.200,-
'57:58.664',-,-,-,-,-,-,0.056,0.040,67.200,-
'57:58.672',-,-,-,-,-,-,0.080,0.000,66.000,-
'57:58.680',-,-,-,-,-,-,0.080,0.088,66.000,-
'57:58.688',-,-,-,-,-,-,0.016,0.016,64.800,-
'57:58.696',-,-,-,-,-,-,0.016,0.000,64.800,-
'57:58.704',-,-,-,-,-,-,0.056,0.016,64.800,-
'57:58.712',-,-,-,-,-,-,0.080,0.040,64.800,-
'57:58.720',-,-,-,-,-,-,0.056,0.040,63.600,-
'57:58.728',-,-,-,-,-,-,0.040,0.016,63.600,-
'57:58.736',-,-,-,-,-,-,0.040,0.000,63.600,-
'57:58.744',-,-,-,-,-,-,0.056,0.000,62.400,-
'57:58.752',-,-,-,-,-,-,0.056,0.016,62.400,-
'57:58.760',-,-,-,-,-,-,0.016,0.040,61.200,-
'57:58.768',-,-,-,-,-,-,0.000,0.000,61.200,-
'57:58.776',-,-,-,-,-,-,0.000,0.000,61.200,-
'57:58.784',-,-,-,-,-,-,0.016,0.000,61.200,-
'57:58.792',-,-,-,-,-,-,0.016,0.000,62.400,-
'57:58.800',-,-,-,-,-,-,0.016,-0.016,62.400,-
'57:58.808',-,-,-,-,-,-,0.000,0.000,61.200,-
'57:58.816',-,-,-,-,-,-,0.000,0.000,61.200,-
'57:58.824',-,-,-,-,-,-,0.016,0.000,61.200,-
'57:58.832',-,-,-,-,-,-,0.016,0.000,61.200,-
'57:58.840',-,-,-,-,-,-,0.040,0.040,61.200,-
'57:58.848',-,-,-,-,-,-,0.016,0.000,60.000,-
'57:58.856',-,-,-,-,-,-,0.016,-0.016,60.000,-
'57:58.864',-,-,-,-,-,-,0.016,0.000,58.800,-
'57:58.872',-,-,-,-,-,-,0.056,0.040,58.800,-
'57:58.880',-,-,-,-,-,-,0.168,0.016,57.600,-
'57:58.888',-,-,-,-,-,-,0.184,0.208,57.600,-
'57:58.896',-,-,-,-,-,-,0.080,0.232,56.400,-
'57:58.904',-,-,-,-,-,-,-0.168,0.000,56.400,-
'57:58.912',-,-,-,-,-,-,-0.424,-0.344,56.400,-
'57:58.920',-,-,-,-,-,-,-0.488,-0.624,55.200,-
'57:58.928',-,-,-,-,-,-,-0.360,-0.464,55.200,-
'57:58.936',-,-,-,-,-,-,-0.248,-0.296,54.000,-
'57:58.944',-,-,-,-,-,-,-0.168,-0.160,54.000,-
'57:58.952',-,-,-,-,-,-,-0.104,-0.088,54.000,-
'57:58.960',-,-,-,-,-,-,-0.056,-0.064,54.000,-
'57:58.968',-,-,-,-,-,-,-0.040,0.000,55.200,-
'57:58.976',-,-,-,-,-,-,-0.016,0.000,57.600,-
'57:58.984',-,-,-,-,-,-,0.000,0.000,60.000,-
'57:58.992',-,-,-,-,-,-,0.000,0.040,64.800,-
'57:59.000',-,-,-,-,-,-,-0.016,0.000,70.800,-
'57:59.008',-,-,-,-,-,-,0.000,0.000,78.000,-
'57:59.016',-,-,-,-,-,-,0.000,0.000,82.800,-
'57:59.024',-,-,-,-,-,-,0.016,-0.064,86.400,-
'57:59.032',-,-,-,-,-,-,0.016,0.064,87.600,-
'57:59.040',-,-,-,-,-,-,0.040,0.088,90.000,-
'57:59.048',-,-,-,-,-,-,0.040,0.088,92.400,-
'57:59.056',-,-,-,-,-,-,0.056,0.088,93.600,-
'57:59.064',-,-,-,-,-,-,0.080,0.088,93.600,-
'57:59.072',-,-,-,-,-,-,0.120,0.064,93.600,-
'57:59.080',-,-,-,-,-,-,0.168,0.184,92.400,-
'57:59.088',-,-,-,-,-,-,0.208,0.232,92.400,-
'57:59.096',-,-,-,-,-,-,0.272,0.272,92.400,-
'57:59.104',-,-,-,-,-,-,0.336,0.344,92.400,-
'57:59.112',-,-,-,-,-,-,0.400,0.368,91.200,-
'57:59.120',-,-,-,-,-,-,0.464,0.440,90.000,-
'57:59.128',-,-,-,-,-,-,0.528,0.488,88.800,-
'57:59.136',-,-,-,-,-,-,0.568,0.576,87.600,-
'57:59.144',-,-,-,-,-,-,0.568,0.600,86.400,-
'57:59.152',-,-,-,-,-,-,0.504,0.576,85.200,-
'57:59.160',-,-,-,-,-,-,0.440,0.488,84.000,-
'57:59.168',-,-,-,-,-,-,0.376,0.392,81.600,-
'57:59.176',-,-,-,-,-,-,0.312,0.296,78.000,-
'57:59.184',-,-,-,-,-,-,0.248,0.232,75.600,-
'57:59.192',-,-,-,-,-,-,0.184,0.160,73.200,-
'57:59.200',-,-,-,-,-,-,0.120,0.184,72.000,-
'57:59.208',-,-,-,-,-,-,0.056,0.040,70.800,-
'57:59.216',-,-,-,-,-,-,0.040,0.000,70.800,-
'57:59.224',-,-,-,-,-,-,0.040,0.040,69.600,-
'57:59.232',-,-,-,-,-,-,0.040,0.016,68.400,-
'57:59.240',-,-,-,-,-,-,0.040,0.000,68.400,-
'57:59.248',-,-,-,-,-,-,0.040,0.000,67.200,-
'57:59.256',-,-,-,-,-,-,0.016,0.016,67.200,-
'57:59.264',-,-,-,-,-,-,0.000,0.000,66.000,-
'57:59.272',-,-,-,-,-,-,0.000,-0.040,66.000,-
'57:59.280',-,-,-,-,-,-,-0.016,0.000,66.000,-
'57:59.288',-,-,-,-,-,-,-0.040,-0.064,64.800,-
'57:59.296',-,-,-,-,-,-,-0.016,-0.040,64.800,-
'57:59.304',-,-,-,-,-,-,0.000,0.000,63.600,-
'57:59.312',-,-,-,-,-,-,0.000,0.016,63.600,-
'57:59.320',-,-,-,-,-,-,0.000,0.000,63.600,-
'57:59.328',-,-,-,-,-,-,0.000,0.000,63.600,-
'57:59.336',-,-,-,-,-,-,-0.016,0.000,62.400,-
'57:59.344',-,-,-,-,-,-,-0.040,-0.064,62.400,-
'57:59.352',-,-,-,-,-,-,-0.016,-0.112,61.200,-
'57:59.360',-,-,-,-,-,-,0.000,-0.040,61.200,-
'57:59.368',-,-,-,-,-,-,0.000,-0.016,61.200,-
'57:59.376',-,-,-,-,-,-,-0.016,-0.040,61.200,-
'57:59.384',-,-,-,-,-,-,-0.040,-0.040,61.200,-
'57:59.392',-,-,-,-,-,-,-0.040,-0.016,61.200,-
'57:59.400',-,-,-,-,-,-,-0.040,-0.064,60.000,-
'57:59.408',-,-,-,-,-,-,-0.040,-0.088,60.000,-
'57:59.416',-,-,-,-,-,-,-0.056,-0.064,60.000,-
'57:59.424',-,-,-,-,-,-,-0.056,-0.112,60.000,-
'57:59.432',-,-,-,-,-,-,-0.056,-0.112,60.000,-
'57:59.440',-,-,-,-,-,-,-0.040,-0.064,60.000,-
'57:59.448',-,-,-,-,-,-,-0.040,-0.112,58.800,-
'57:59.456',-,-,-,-,-,-,-0.040,-0.112,58.800,-
'57:59.464',-,-,-,-,-,-,-0.040,-0.112,58.800,-
'57:59.472',-,-,-,-,-,-,0.000,-0.088,57.600,-
'57:59.480',-,-,-,-,-,-,0.080,0.000,57.600,-
'57:59.488',-,-,-,-,-,-,0.104,0.040,56.400,-
'57:59.496',-,-,-,-,-,-,-0.016,0.064,56.400,-
'57:59.504',-,-,-,-,-,-,-0.248,-0.136,55.200,-
'57:59.512',-,-,-,-,-,-,-0.464,-0.464,55.200,-
'57:59.520',-,-,-,-,-,-,-0.504,-0.696,55.200,-
'57:59.528',-,-,-,-,-,-,-0.376,-0.504,54.000,-
'57:59.536',-,-,-,-,-,-,-0.272,-0.392,54.000,-
'57:59.544',-,-,-,-,-,-,-0.208,-0.296,54.000,-
'57:59.552',-,-,-,-,-,-,-0.168,-0.232,54.000,-
'57:59.560',-,-,-,-,-,-,-0.144,-0.184,54.000,-
'57:59.568',-,-,-,-,-,-,-0.104,-0.160,55.200,-
'57:59.576',-,-,-,-,-,-,-0.080,-0.136,56.400,-
'57:59.584',-,-,-,-,-,-,-0.080,-0.112,60.000,-
'57:59.592',-,-,-,-,-,-,-0.080,-0.112,64.800,-
'57:59.600',-,-,-,-,-,-,-0.080,-0.112,72.000,-
'57:59.608',-,-,-,-,-,-,-0.056,-0.112,78.000,-
'57:59.616',-,-,-,-,-,-,-0.040,-0.112,82.800,-
'57:59.624',-,-,-,-,-,-,-0.040,-0.088,86.400,-
'57:59.632',-,-,-,-,-,-,-0.040,-0.112,87.600,-
'57:59.640',-,-,-,-,-,-,-0.016,-0.088,88.800,-
'57:59.648',-,-,-,-,-,-,-0.016,-0.112,91.200,-
'57:59.656',-,-,-,-,-,-,0.000,-0.064,92.400,-
'57:59.664',-,-,-,-,-,-,0.016,-0.040,92.400,-
'57:59.672',-,-,-,-,-,-,0.040,-0.016,92.400,-
'57:59.680',-,-,-,-,-,-,0.080,0.000,91.200,-
'57:59.688',-,-,-,-,-,-,0.120,0.016,91.200,-
'57:59.696',-,-,-,-,-,-,0.184,0.088,91.200,-
'57:59.704',-,-,-,-,-,-,0.272,0.184,91.200,-
'57:59.712',-,-,-,-,-,-,0.336,0.248,90.000,-
'57:59.720',-,-,-,-,-,-,0.400,0.344,88.800,-
'57:59.728',-,-,-,-,-,-,0.440,0.344,87.600,-
'57:59.736',-,-,-,-,-,-,0.464,0.392,86.400,-
'57:59.744',-,-,-,-,-,-,0.464,0.392,85.200,-
'57:59.752',-,-,-,-,-,-,0.440,0.368,82.800,-
'57:59.760',-,-,-,-,-,-,0.376,0.344,81.600,-
'57:59.768',-,-,-,-,-,-,0.296,0.248,79.200,-
'57:59.776',-,-,-,-,-,-,0.208,0.184,76.800,-
'57:59.784',-,-,-,-,-,-,0.144,0.064,73.200,-
'57:59.792',-,-,-,-,-,-,0.080,0.088,70.800,-
'57:59.800',-,-,-,-,-,-,0.056,0.000,69.600,-
'57:59.808',-,-,-,-,-,-,0.016,-0.016,68.400,-
'57:59.816',-,-,-,-,-,-,0.000,-0.064,68.400,-
'57:59.824',-,-,-,-,-,-,-0.016,-0.088,67.200,-
'57:59.832',-,-,-,-,-,-,-0.040,-0.112,66.000,-
'57:59.840',-,-,-,-,-,-,-0.040,-0.112,66.000,-
'57:59.848',-,-,-,-,-,-,-0.040,-0.112,64.800,-
'57:59.856',-,-,-,-,-,-,-0.056,-0.136,64.800,-
'57:59.864',-,-,-,-,-,-,-0.056,-0.112,64.800,-
'57:59.872',-,-,-,-,-,-,-0.056,-0.136,64.800,-
'57:59.880',-,-,-,-,-,-,-0.080,-0.160,63.600,-
'57:59.888',-,-,-,-,-,-,-0.080,-0.136,62.400,-
'57:59.896',-,-,-,-,-,-,-0.056,-0.160,62.400,-
'57:59.904',-,-,-,-,-,-,-0.040,-0.112,62.400,-
'57:59.912',-,-,-,-,-,-,-0.040,-0.112,61.200,-
'57:59.920',-,-,-,-,-,-,-0.040,-0.112,61.200,-
'57:59.928',-,-,-,-,-,-,-0.056,-0.112,61.200,-
'57:59.936',-,-,-,-,-,-,-0.080,-0.136,60.000,-
'57:59.944',-,-,-,-,-,-,-0.080,-0.160,60.000,-
'57:59.952',-,-,-,-,-,-,-0.104,-0.160,60.000,-
'57:59.960',-,-,-,-,-,-,-0.080,-0.184,60.000,-
'57:59.968',-,-,-,-,-,-,-0.080,-0.160,58.800,-
'57:59.976',-,-,-,-,-,-,-0.080,-0.160,58.800,-
'57:59.984',-,-,-,-,-,-,-0.080,-0.160,58.800,-
'57:59.992',-,-,-,-,-,-,-0.080,-0.160,58.800,-
'58:00.000',-,-,-,-,-,-,-0.080,-0.160,58.800,-
