'Elapsed time','I','II','III','AVR','AVL','AVF','V','MCL1','ABP','PAP'
'26:05.304',-,-,-,-,-,-,0.272,0.208,104.400,-
'26:05.312',-,-,-,-,-,-,0.336,0.248,104.400,-
'26:05.320',-,-,-,-,-,-,0.424,0.344,104.400,-
'26:05.328',-,-,-,-,-,-,0.504,0.440,103.200,-
'26:05.336',-,-,-,-,-,-,0.552,0.488,102.000,-
'26:05.344',-,-,-,-,-,-,0.592,0.528,100.800,-
'26:05.352',-,-,-,-,-,-,0.616,0.576,99.600,-
'26:05.360',-,-,-,-,-,-,0.592,0.576,98.400,-
'26:05.368',-,-,-,-,-,-,0.504,0.488,97.200,-
'26:05.376',-,-,-,-,-,-,0.424,0.440,94.800,-
'26:05.384',-,-,-,-,-,-,0.312,0.320,92.400,-
'26:05.392',-,-,-,-,-,-,0.248,0.248,88.800,-
'26:05.400',-,-,-,-,-,-,0.168,0.136,86.400,-
'26:05.408',-,-,-,-,-,-,0.104,0.088,82.800,-
'26:05.416',-,-,-,-,-,-,0.040,0.016,80.400,-
'26:05.424',-,-,-,-,-,-,0.016,0.000,79.200,-
'26:05.432',-,-,-,-,-,-,0.000,0.000,79.200,-
'26:05.440',-,-,-,-,-,-,0.000,-0.016,78.000,-
'26:05.448',-,-,-,-,-,-,-0.040,-0.040,76.800,-
'26:05.456',-,-,-,-,-,-,-0.056,-0.064,76.800,-
'26:05.464',-,-,-,-,-,-,-0.056,-0.088,75.600,-
'26:05.472',-,-,-,-,-,-,-0.056,-0.064,75.600,-
'26:05.480',-,-,-,-,-,-,-0.056,-0.088,74.400,-
'26:05.488',-,-,-,-,-,-,-0.056,-0.088,74.400,-
'26:05.496',-,-,-,-,-,-,-0.056,-0.112,73.200,-
'26:05.504',-,-,-,-,-,-,-0.080,-0.088,72.000,-
'26:05.512',-,-,-,-,-,-,-0.080,-0.112,72.000,-
'26:05.520',-,-,-,-,-,-,-0.080,-0.088,72.000,-
'26:05.528',-,-,-,-,-,-,-0.080,-0.112,72.000,-
'26:05.536',-,-,-,-,-,-,-0.080,-0.112,70.800,-
'26:05.544',-,-,-,-,-,-,-0.080,-0.112,70.800,-
'26:05.552',-,-,-,-,-,-,-0.080,-0.112,70.800,-
'26:05.560',-,-,-,-,-,-,-0.104,-0.112,69.600,-
'26:05.568',-,-,-,-,-,-,-0.080,-0.112,69.600,-
'26:05.576',-,-,-,-,-,-,-0.080,-0.112,69.600,-
'26:05.584',-,-,-,-,-,-,-0.056,-0.088,68.400,-
'26:05.592',-,-,-,-,-,-,-0.056,-0.088,68.400,-
'26:05.600',-,-,-,-,-,-,-0.056,-0.064,67.200,-
'26:05.608',-,-,-,-,-,-,-0.056,-0.088,67.200,-
'26:05.616',-,-,-,-,-,-,-0.056,-0.040,67.200,-
'26:05.624',-,-,-,-,-,-,-0.056,-0.064,66.000,-
'26:05.632',-,-,-,-,-,-,-0.056,-0.088,66.000,-
'26:05.640',-,-,-,-,-,-,-0.056,-0.064,66.000,-
'26:05.648',-,-,-,-,-,-,-0.040,-0.040,64.800,-
'26:05.656',-,-,-,-,-,-,-0.016,-0.016,64.800,-
'26:05.664',-,-,-,-,-,-,0.000,0.000,64.800,-
'26:05.672',-,-,-,-,-,-,-0.016,0.000,64.800,-
'26:05.680',-,-,-,-,-,-,-0.040,-0.016,63.600,-
'26:05.688',-,-,-,-,-,-,-0.040,-0.040,63.600,-
'26:05.696',-,-,-,-,-,-,-0.040,-0.064,63.600,-
'26:05.704',-,-,-,-,-,-,-0.040,-0.064,63.600,-
'26:05.712',-,-,-,-,-,-,-0.040,-0.040,63.600,-
'26:05.720',-,-,-,-,-,-,-0.040,-0.040,63.600,-
'26:05.728',-,-,-,-,-,-,-0.040,-0.040,63.600,-
'26:05.736',-,-,-,-,-,-,-0.040,-0.040,63.600,-
'26:05.744',-,-,-,-,-,-,-0.040,-0.016,63.600,-
'26:05.752',-,-,-,-,-,-,-0.040,-0.040,63.600,-
'26:05.760',-,-,-,-,-,-,-0.040,-0.040,63.600,-
'26:05.768',-,-,-,-,-,-,-0.040,-0.040,62.400,-
'26:05.776',-,-,-,-,-,-,-0.040,-0.040,62.400,-
'26:05.784',-,-,-,-,-,-,-0.016,-0.040,62.400,-
'26:05.792',-,-,-,-,-,-,-0.016,0.000,62.400,-
'26:05.800',-,-,-,-,-,-,0.000,-0.040,61.200,-
'26:05.808',-,-,-,-,-,-,0.056,0.000,61.200,-
'26:05.816',-,-,-,-,-,-,0.144,0.088,60.000,-
'26:05.824',-,-,-,-,-,-,0.144,0.160,60.000,-
'26:05.832',-,-,-,-,-,-,-0.056,0.064,60.000,-
'26:05.840',-,-,-,-,-,-,-0.360,-0.160,58.800,-
'26:05.848',-,-,-,-,-,-,-0.552,-0.600,58.800,-
'26:05.856',-,-,-,-,-,-,-0.488,-0.720,57.600,-
'26:05.864',-,-,-,-,-,-,-0.336,-0.392,57.600,-
'26:05.872',-,-,-,-,-,-,-0.248,-0.296,57.600,-
'26:05.880',-,-,-,-,-,-,-0.184,-0.208,57.600,-
'26:05.888',-,-,-,-,-,-,-0.120,-0.136,57.600,-
'26:05.896',-,-,-,-,-,-,-0.080,-0.040,58.800,-
'26:05.904',-,-,-,-,-,-,-0.056,-0.040,61.200,-
'26:05.912',-,-,-,-,-,-,-0.040,-0.016,64.800,-
'26:05.920',-,-,-,-,-,-,-0.016,0.000,70.800,-
'26:05.928',-,-,-,-,-,-,-0.016,0.000,78.000,-
'26:05.936',-,-,-,-,-,-,0.000,0.000,86.400,-
'26:05.944',-,-,-,-,-,-,0.016,0.000,92.400,-
'26:05.952',-,-,-,-,-,-,0.040,0.016,96.000,-
'26:05.960',-,-,-,-,-,-,0.040,0.040,98.400,-
'26:05.968',-,-,-,-,-,-,0.056,0.064,100.800,-
'26:05.976',-,-,-,-,-,-,0.080,0.088,103.200,-
'26:05.984',-,-,-,-,-,-,0.080,0.088,104.400,-
'26:05.992',-,-,-,-,-,-,0.104,0.088,104.400,-
'26:06.000',-,-,-,-,-,-,0.120,0.112,104.400,-
'26:06.008',-,-,-,-,-,-,0.144,0.136,105.600,-
'26:06.016',-,-,-,-,-,-,0.184,0.184,105.600,-
'26:06.024',-,-,-,-,-,-,0.248,0.232,105.600,-
'26:06.032',-,-,-,-,-,-,0.336,0.296,105.600,-
'26:06.040',-,-,-,-,-,-,0.440,0.416,104.400,-
'26:06.048',-,-,-,-,-,-,0.504,0.504,103.200,-
'26:06.056',-,-,-,-,-,-,0.568,0.576,103.200,-
'26:06.064',-,-,-,-,-,-,0.616,0.600,102.000,-
'26:06.072',-,-,-,-,-,-,0.632,0.648,100.800,-
'26:06.080',-,-,-,-,-,-,0.656,0.672,99.600,-
'26:06.088',-,-,-,-,-,-,0.632,0.648,98.400,-
'26:06.096',-,-,-,-,-,-,0.568,0.600,97.200,-
'26:06.104',-,-,-,-,-,-,0.488,0.528,94.800,-
'26:06.112',-,-,-,-,-,-,0.376,0.416,92.400,-
'26:06.120',-,-,-,-,-,-,0.312,0.320,88.800,-
'26:06.128',-,-,-,-,-,-,0.272,0.248,86.400,-
'26:06.136',-,-,-,-,-,-,0.208,0.232,82.800,-
'26:06.144',-,-,-,-,-,-,0.168,0.184,81.600,-
'26:06.152',-,-,-,-,-,-,0.120,0.136,80.400,-
'26:06.160',-,-,-,-,-,-,0.104,0.088,79.200,-
'26:06.168',-,-,-,-,-,-,0.056,0.064,79.200,-
'26:06.176',-,-,-,-,-,-,0.056,0.040,78.000,-
'26:06.184',-,-,-,-,-,-,0.080,0.040,76.800,-
'26:06.192',-,-,-,-,-,-,0.080,0.088,76.800,-
'26:06.200',-,-,-,-,-,-,0.056,0.064,75.600,-
'26:06.208',-,-,-,-,-,-,0.040,0.040,75.600,-
'26:06.216',-,-,-,-,-,-,0.016,0.016,74.400,-
'26:06.224',-,-,-,-,-,-,0.016,0.016,74.400,-
'26:06.232',-,-,-,-,-,-,0.016,0.016,73.200,-
'26:06.240',-,-,-,-,-,-,0.016,0.000,73.200,-
'26:06.248',-,-,-,-,-,-,0.016,0.000,73.200,-
'26:06.256',-,-,-,-,-,-,0.040,0.040,72.000,-
'26:06.264',-,-,-,-,-,-,0.040,0.016,72.000,-
'26:06.272',-,-,-,-,-,-,0.056,0.064,72.000,-
'26:06.280',-,-,-,-,-,-,0.056,0.064,70.800,-
'26:06.288',-,-,-,-,-,-,0.040,0.040,70.800,-
'26:06.296',-,-,-,-,-,-,0.000,0.000,70.800,-
'26:06.304',-,-,-,-,-,-,0.000,0.000,69.600,-
'26:06.312',-,-,-,-,-,-,0.000,-0.040,69.600,-
'26:06.320',-,-,-,-,-,-,0.000,0.000,69.600,-
'26:06.328',-,-,-,-,-,-,0.000,0.000,69.600,-
'26:06.336',-,-,-,-,-,-,0.000,0.000,69.600,-
'26:06.344',-,-,-,-,-,-,-0.016,-0.016,69.600,-
'26:06.352',-,-,-,-,-,-,-0.016,-0.016,69.600,-
'26:06.360',-,-,-,-,-,-,-0.016,-0.040,68.400,-
'26:06.368',-,-,-,-,-,-,0.000,0.000,68.400,-
'26:06.376',-,-,-,-,-,-,0.000,0.000,68.400,-
'26:06.384',-,-,-,-,-,-,0.000,0.000,68.400,-
'26:06.392',-,-,-,-,-,-,0.000,0.000,68.400,-
'26:06.400',-,-,-,-,-,-,0.000,0.000,67.200,-
'26:06.408',-,-,-,-,-,-,0.000,0.000,67.200,-
'26:06.416',-,-,-,-,-,-,0.000,-0.016,66.000,-
'26:06.424',-,-,-,-,-,-,0.056,0.000,66.000,-
'26:06.432',-,-,-,-,-,-,0.120,0.064,66.000,-
'26:06.440',-,-,-,-,-,-,0.120,0.136,64.800,-
'26:06.448',-,-,-,-,-,-,-0.080,0.016,64.800,-
'26:06.456',-,-,-,-,-,-,-0.360,-0.208,63.600,-
'26:06.464',-,-,-,-,-,-,-0.504,-0.552,63.600,-
'26:06.472',-,-,-,-,-,-,-0.440,-0.648,62.400,-
'26:06.480',-,-,-,-,-,-,-0.312,-0.368,62.400,-
'26:06.488',-,-,-,-,-,-,-0.248,-0.296,61.200,-
'26:06.496',-,-,-,-,-,-,-0.184,-0.208,61.200,-
'26:06.504',-,-,-,-,-,-,-0.120,-0.136,62.400,-
'26:06.512',-,-,-,-,-,-,-0.080,-0.064,62.400,-
'26:06.520',-,-,-,-,-,-,-0.040,-0.040,64.800,-
'26:06.528',-,-,-,-,-,-,-0.040,-0.016,68.400,-
'26:06.536',-,-,-,-,-,-,-0.016,-0.040,73.200,-
'26:06.544',-,-,-,-,-,-,0.000,0.000,81.600,-
'26:06.552',-,-,-,-,-,-,0.000,0.000,88.800,-
'26:06.560',-,-,-,-,-,-,0.016,0.000,94.800,-
'26:06.568',-,-,-,-,-,-,0.016,0.000,98.400,-
'26:06.576',-,-,-,-,-,-,0.040,0.000,100.800,-
'26:06.584',-,-,-,-,-,-,0.040,0.016,103.200,-
'26:06.592',-,-,-,-,-,-,0.040,0.000,105.600,-
'26:06.600',-,-,-,-,-,-,0.056,0.040,106.800,-
'26:06.608',-,-,-,-,-,-,0.080,0.040,106.800,-
'26:06.616',-,-,-,-,-,-,0.104,0.064,106.800,-
'26:06.624',-,-,-,-,-,-,0.144,0.112,106.800,-
'26:06.632',-,-,-,-,-,-,0.208,0.184,108.000,-
'26:06.640',-,-,-,-,-,-,0.248,0.208,108.000,-
'26:06.648',-,-,-,-,-,-,0.312,0.272,106.800,-
'26:06.656',-,-,-,-,-,-,0.400,0.344,106.800,-
'26:06.664',-,-,-,-,-,-,0.440,0.440,105.600,-
'26:06.672',-,-,-,-,-,-,0.504,0.464,104.400,-
'26:06.680',-,-,-,-,-,-,0.552,0.488,103.200,-
'26:06.688',-,-,-,-,-,-,0.568,0.576,102.000,-
'26:06.696',-,-,-,-,-,-,0.592,0.552,100.800,-
'26:06.704',-,-,-,-,-,-,0.528,0.528,99.600,-
'26:06.712',-,-,-,-,-,-,0.440,0.440,98.400,-
'26:06.720',-,-,-,-,-,-,0.376,0.368,96.000,-
'26:06.728',-,-,-,-,-,-,0.296,0.296,93.600,-
'26:06.736',-,-,-,-,-,-,0.232,0.232,90.000,-
'26:06.744',-,-,-,-,-,-,0.168,0.160,86.400,-
'26:06.752',-,-,-,-,-,-,0.104,0.088,84.000,-
'26:06.760',-,-,-,-,-,-,0.056,0.040,82.800,-
'26:06.768',-,-,-,-,-,-,0.040,0.000,81.600,-
'26:06.776',-,-,-,-,-,-,0.040,0.000,80.400,-
'26:06.784',-,-,-,-,-,-,0.016,0.000,80.400,-
'26:06.792',-,-,-,-,-,-,0.016,0.000,79.200,-
'26:06.800',-,-,-,-,-,-,0.000,0.000,78.000,-
'26:06.808',-,-,-,-,-,-,0.000,0.000,78.000,-
'26:06.816',-,-,-,-,-,-,0.000,0.000,76.800,-
'26:06.824',-,-,-,-,-,-,-0.016,-0.040,76.800,-
'26:06.832',-,-,-,-,-,-,-0.016,-0.064,75.600,-
'26:06.840',-,-,-,-,-,-,-0.016,-0.040,75.600,-
'26:06.848',-,-,-,-,-,-,-0.016,-0.040,74.400,-
'26:06.856',-,-,-,-,-,-,-0.040,-0.040,74.400,-
'26:06.864',-,-,-,-,-,-,-0.040,-0.040,74.400,-
'26:06.872',-,-,-,-,-,-,-0.016,-0.040,73.200,-
'26:06.880',-,-,-,-,-,-,-0.016,-0.040,73.200,-
'26:06.888',-,-,-,-,-,-,0.000,0.000,72.000,-
'26:06.896',-,-,-,-,-,-,-0.016,0.000,72.000,-
'26:06.904',-,-,-,-,-,-,-0.056,-0.064,70.800,-
'26:06.912',-,-,-,-,-,-,-0.080,-0.112,70.800,-
'26:06.920',-,-,-,-,-,-,-0.080,-0.088,70.800,-
'26:06.928',-,-,-,-,-,-,-0.080,-0.112,69.600,-
'26:06.936',-,-,-,-,-,-,-0.080,-0.112,69.600,-
'26:06.944',-,-,-,-,-,-,-0.056,-0.112,69.600,-
'26:06.952',-,-,-,-,-,-,-0.056,-0.064,69.600,-
'26:06.960',-,-,-,-,-,-,-0.056,-0.088,69.600,-
'26:06.968',-,-,-,-,-,-,-0.056,-0.088,69.600,-
'26:06.976',-,-,-,-,-,-,-0.080,-0.112,69.600,-
'26:06.984',-,-,-,-,-,-,-0.080,-0.112,68.400,-
'26:06.992',-,-,-,-,-,-,-0.080,-0.112,68.400,-
'26:07.000',-,-,-,-,-,-,-0.104,-0.112,68.400,-
'26:07.008',-,-,-,-,-,-,-0.080,-0.136,68.400,-
'26:07.016',-,-,-,-,-,-,-0.056,-0.112,67.200,-
'26:07.024',-,-,-,-,-,-,-0.056,-0.088,67.200,-
'26:07.032',-,-,-,-,-,-,-0.056,-0.064,67.200,-
'26:07.040',-,-,-,-,-,-,-0.016,-0.112,66.000,-
'26:07.048',-,-,-,-,-,-,0.040,0.000,66.000,-
'26:07.056',-,-,-,-,-,-,0.056,0.016,64.800,-
'26:07.064',-,-,-,-,-,-,-0.120,-0.016,64.800,-
'26:07.072',-,-,-,-,-,-,-0.376,-0.248,63.600,-
'26:07.080',-,-,-,-,-,-,-0.568,-0.600,62.400,-
'26:07.088',-,-,-,-,-,-,-0.592,-0.760,62.400,-
'26:07.096',-,-,-,-,-,-,-0.424,-0.504,62.400,-
'26:07.104',-,-,-,-,-,-,-0.360,-0.416,61.200,-
'26:07.112',-,-,-,-,-,-,-0.296,-0.344,61.200,-
'26:07.120',-,-,-,-,-,-,-0.208,-0.248,61.200,-
'26:07.128',-,-,-,-,-,-,-0.168,-0.184,62.400,-
'26:07.136',-,-,-,-,-,-,-0.144,-0.160,64.800,-
'26:07.144',-,-,-,-,-,-,-0.120,-0.136,67.200,-
'26:07.152',-,-,-,-,-,-,-0.104,-0.160,72.000,-
'26:07.160',-,-,-,-,-,-,-0.080,-0.112,79.200,-
'26:07.168',-,-,-,-,-,-,-0.080,-0.064,87.600,-
'26:07.176',-,-,-,-,-,-,-0.056,-0.064,93.600,-
'26:07.184',-,-,-,-,-,-,-0.040,-0.040,97.200,-
'26:07.192',-,-,-,-,-,-,-0.040,-0.040,99.600,-
'26:07.200',-,-,-,-,-,-,-0.040,-0.040,102.000,-
'26:07.208',-,-,-,-,-,-,-0.016,-0.040,104.400,-
'26:07.216',-,-,-,-,-,-,-0.016,-0.040,105.600,-
'26:07.224',-,-,-,-,-,-,0.000,-0.016,106.800,-
'26:07.232',-,-,-,-,-,-,0.016,0.000,106.800,-
'26:07.240',-,-,-,-,-,-,0.040,0.016,106.800,-
'26:07.248',-,-,-,-,-,-,0.080,0.016,106.800,-
'26:07.256',-,-,-,-,-,-,0.144,0.088,108.000,-
'26:07.264',-,-,-,-,-,-,0.248,0.184,106.800,-
'26:07.272',-,-,-,-,-,-,0.336,0.272,106.800,-
'26:07.280',-,-,-,-,-,-,0.400,0.344,105.600,-
'26:07.288',-,-,-,-,-,-,0.440,0.392,104.400,-
'26:07.296',-,-,-,-,-,-,0.504,0.440,103.200,-
'26:07.304',-,-,-,-,-,-,0.528,0.488,102.000,-
'26:07.312',-,-,-,-,-,-,0.528,0.488,100.800,-
'26:07.320',-,-,-,-,-,-,0.488,0.464,99.600,-
'26:07.328',-,-,-,-,-,-,0.440,0.416,98.400,-
'26:07.336',-,-,-,-,-,-,0.336,0.344,96.000,-
'26:07.344',-,-,-,-,-,-,0.248,0.248,93.600,-
'26:07.352',-,-,-,-,-,-,0.168,0.136,90.000,-
'26:07.360',-,-,-,-,-,-,0.104,0.088,86.400,-
'26:07.368',-,-,-,-,-,-,0.040,0.016,84.000,-
'26:07.376',-,-,-,-,-,-,0.000,-0.016,81.600,-
'26:07.384',-,-,-,-,-,-,-0.016,-0.040,81.600,-
'26:07.392',-,-,-,-,-,-,-0.040,-0.040,81.600,-
'26:07.400',-,-,-,-,-,-,-0.040,-0.064,80.400,-
'26:07.408',-,-,-,-,-,-,-0.040,-0.064,79.200,-
'26:07.416',-,-,-,-,-,-,-0.016,-0.040,79.200,-
'26:07.424',-,-,-,-,-,-,-0.040,-0.040,79.200,-
'26:07.432',-,-,-,-,-,-,-0.056,-0.088,78.000,-
'26:07.440',-,-,-,-,-,-,-0.080,-0.112,78.000,-
'26:07.448',-,-,-,-,-,-,-0.080,-0.112,76.800,-
'26:07.456',-,-,-,-,-,-,-0.056,-0.112,76.800,-
'26:07.464',-,-,-,-,-,-,-0.056,-0.088,75.600,-
'26:07.472',-,-,-,-,-,-,-0.080,-0.112,75.600,-
'26:07.480',-,-,-,-,-,-,-0.056,-0.136,75.600,-
'26:07.488',-,-,-,-,-,-,0.000,-0.112,74.400,-
'26:07.496',-,-,-,-,-,-,0.040,0.000,73.200,-
'26:07.504',-,-,-,-,-,-,0.000,0.000,73.200,-
'26:07.512',-,-,-,-,-,-,-0.208,-0.088,72.000,-
'26:07.520',-,-,-,-,-,-,-0.528,-0.392,72.000,-
'26:07.528',-,-,-,-,-,-,-0.680,-0.808,70.800,-
'26:07.536',-,-,-,-,-,-,-0.592,-0.832,70.800,-
'26:07.544',-,-,-,-,-,-,-0.464,-0.552,69.600,-
'26:07.552',-,-,-,-,-,-,-0.376,-0.440,69.600,-
'26:07.560',-,-,-,-,-,-,-0.312,-0.368,68.400,-
'26:07.568',-,-,-,-,-,-,-0.248,-0.248,68.400,-
'26:07.576',-,-,-,-,-,-,-0.208,-0.232,68.400,-
'26:07.584',-,-,-,-,-,-,-0.184,-0.184,69.600,-
'26:07.592',-,-,-,-,-,-,-0.168,-0.160,72.000,-
'26:07.600',-,-,-,-,-,-,-0.144,-0.184,74.400,-
'26:07.608',-,-,-,-,-,-,-0.120,-0.136,79.200,-
'26:07.616',-,-,-,-,-,-,-0.104,-0.112,86.400,-
'26:07.624',-,-,-,-,-,-,-0.080,-0.112,92.400,-
'26:07.632',-,-,-,-,-,-,-0.056,-0.064,97.200,-
'26:07.640',-,-,-,-,-,-,-0.056,-0.088,99.600,-
'26:07.648',-,-,-,-,-,-,-0.056,-0.112,100.800,-
'26:07.656',-,-,-,-,-,-,-0.040,-0.064,103.200,-
'26:07.664',-,-,-,-,-,-,-0.016,-0.040,104.400,-
'26:07.672',-,-,-,-,-,-,0.016,-0.016,105.600,-
'26:07.680',-,-,-,-,-,-,0.056,0.000,105.600,-
'26:07.688',-,-,-,-,-,-,0.120,0.064,104.400,-
'26:07.696',-,-,-,-,-,-,0.184,0.112,104.400,-
'26:07.704',-,-,-,-,-,-,0.248,0.184,104.400,-
'26:07.712',-,-,-,-,-,-,0.336,0.272,104.400,-
'26:07.720',-,-,-,-,-,-,0.376,0.344,103.200,-
'26:07.728',-,-,-,-,-,-,0.440,0.392,102.000,-
'26:07.736',-,-,-,-,-,-,0.464,0.440,100.800,-
'26:07.744',-,-,-,-,-,-,0.488,0.440,99.600,-
'26:07.752',-,-,-,-,-,-,0.424,0.440,98.400,-
'26:07.760',-,-,-,-,-,-,0.360,0.344,97.200,-
'26:07.768',-,-,-,-,-,-,0.272,0.296,94.800,-
'26:07.776',-,-,-,-,-,-,0.184,0.184,92.400,-
'26:07.784',-,-,-,-,-,-,0.120,0.088,88.800,-
'26:07.792',-,-,-,-,-,-,0.056,0.040,85.200,-
'26:07.800',-,-,-,-,-,-,0.000,0.000,82.800,-
'26:07.808',-,-,-,-,-,-,-0.016,-0.040,80.400,-
'26:07.816',-,-,-,-,-,-,-0.040,-0.040,79.200,-
'26:07.824',-,-,-,-,-,-,-0.040,-0.064,79.200,-
'26:07.832',-,-,-,-,-,-,-0.040,-0.088,78.000,-
'26:07.840',-,-,-,-,-,-,-0.040,-0.064,78.000,-
'26:07.848',-,-,-,-,-,-,-0.040,-0.088,76.800,-
'26:07.856',-,-,-,-,-,-,-0.040,-0.064,76.800,-
'26:07.864',-,-,-,-,-,-,-0.056,-0.064,76.800,-
'26:07.872',-,-,-,-,-,-,-0.056,-0.112,75.600,-
'26:07.880',-,-,-,-,-,-,-0.056,-0.088,75.600,-
'26:07.888',-,-,-,-,-,-,-0.080,-0.064,74.400,-
'26:07.896',-,-,-,-,-,-,-0.080,-0.112,74.400,-
'26:07.904',-,-,-,-,-,-,-0.080,-0.112,74.400,-
'26:07.912',-,-,-,-,-,-,-0.104,-0.112,74.400,-
'26:07.920',-,-,-,-,-,-,-0.104,-0.136,74.400,-
'26:07.928',-,-,-,-,-,-,-0.104,-0.136,74.400,-
'26:07.936',-,-,-,-,-,-,-0.080,-0.112,73.200,-
'26:07.944',-,-,-,-,-,-,-0.080,-0.112,73.200,-
'26:07.952',-,-,-,-,-,-,-0.040,-0.088,72.000,-
'26:07.960',-,-,-,-,-,-,0.016,-0.016,72.000,-
'26:07.968',-,-,-,-,-,-,0.056,0.040,70.800,-
'26:07.976',-,-,-,-,-,-,-0.016,0.064,70.800,-
'26:07.984',-,-,-,-,-,-,-0.272,-0.088,69.600,-
'26:07.992',-,-,-,-,-,-,-0.568,-0.440,68.400,-
'26:08.000',-,-,-,-,-,-,-0.680,-0.808,68.400,-
'26:08.008',-,-,-,-,-,-,-0.568,-0.672,67.200,-
