'Elapsed time','I','II','III','AVF','V','MCL1','ABP','PAP'
'35:34:31.064',-,0.480,-,-,0.208,-,68.160,-
'35:34:31.072',-,0.512,-,-,0.240,-,68.160,-
'35:34:31.080',-,0.240,-,-,0.320,-,66.720,-
'35:34:31.088',-,0.000,-,-,0.352,-,66.720,-
'35:34:31.096',-,-0.064,-,-,0.336,-,66.720,-
'35:34:31.104',-,-0.032,-,-,0.288,-,65.760,-
'35:34:31.112',-,-0.064,-,-,0.240,-,65.760,-
'35:34:31.120',-,-0.032,-,-,0.224,-,65.760,-
'35:34:31.128',-,-0.096,-,-,0.176,-,64.320,-
'35:34:31.136',-,-0.168,-,-,0.144,-,64.320,-
'35:34:31.144',-,-0.168,-,-,0.072,-,64.320,-
'35:34:31.152',-,-0.168,-,-,0.000,-,63.360,-
'35:34:31.160',-,-0.168,-,-,-0.040,-,63.360,-
'35:34:31.168',-,-0.200,-,-,-0.064,-,63.360,-
'35:34:31.176',-,-0.200,-,-,-0.072,-,61.920,-
'35:34:31.184',-,-0.200,-,-,-0.072,-,61.920,-
'35:34:31.192',-,-0.200,-,-,-0.080,-,61.920,-
'35:34:31.200',-,-0.200,-,-,-0.080,-,61.920,-
'35:34:31.208',-,-0.200,-,-,-0.080,-,63.360,-
'35:34:31.216',-,-0.200,-,-,-0.088,-,65.760,-
'35:34:31.224',-,-0.240,-,-,-0.096,-,68.160,-
'35:34:31.232',-,-0.200,-,-,-0.096,-,70.560,-
'35:34:31.240',-,-0.240,-,-,-0.112,-,72.960,-
'35:34:31.248',-,-0.240,-,-,-0.136,-,76.320,-
'35:34:31.256',-,-0.240,-,-,-0.144,-,80.160,-
'35:34:31.264',-,-0.240,-,-,-0.152,-,82.560,-
'35:34:31.272',-,-0.240,-,-,-0.168,-,84.960,-
'35:34:31.280',-,-0.240,-,-,-0.176,-,85.920,-
'35:34:31.288',-,-0.240,-,-,-0.192,-,87.360,-
'35:34:31.296',-,-0.200,-,-,-0.200,-,87.360,-
'35:34:31.304',-,-0.168,-,-,-0.200,-,88.320,-
'35:34:31.312',-,-0.136,-,-,-0.200,-,87.360,-
'35:34:31.320',-,-0.096,-,-,-0.192,-,85.920,-
'35:34:31.328',-,-0.064,-,-,-0.176,-,84.960,-
'35:34:31.336',-,-0.032,-,-,-0.176,-,83.520,-
'35:34:31.344',-,0.000,-,-,-0.168,-,82.560,-
'35:34:31.352',-,0.000,-,-,-0.144,-,80.160,-
'35:34:31.360',-,0.000,-,-,-0.144,-,77.760,-
'35:34:31.368',-,0.000,-,-,-0.112,-,75.360,-
'35:34:31.376',-,0.000,-,-,-0.088,-,72.960,-
'35:34:31.384',-,0.000,-,-,-0.080,-,70.560,-
'35:34:31.392',-,0.000,-,-,-0.064,-,68.160,-
'35:34:31.400',-,0.000,-,-,-0.064,-,66.720,-
'35:34:31.408',-,0.000,-,-,-0.040,-,65.760,-
'35:34:31.416',-,0.000,-,-,-0.024,-,64.320,-
'35:34:31.424',-,0.000,-,-,-0.016,-,64.320,-
'35:34:31.432',-,0.000,-,-,-0.016,-,64.320,-
'35:34:31.440',-,0.000,-,-,0.000,-,64.320,-
'35:34:31.448',-,0.000,-,-,-0.008,-,64.320,-
'35:34:31.456',-,0.000,-,-,0.000,-,64.320,-
'35:34:31.464',-,0.000,-,-,0.000,-,64.320,-
'35:34:31.472',-,0.000,-,-,0.000,-,65.760,-
'35:34:31.480',-,0.000,-,-,0.000,-,65.760,-
'35:34:31.488',-,0.000,-,-,0.000,-,65.760,-
'35:34:31.496',-,0.032,-,-,0.000,-,65.760,-
'35:34:31.504',-,0.032,-,-,0.008,-,65.760,-
'35:34:31.512',-,0.064,-,-,0.000,-,65.760,-
'35:34:31.520',-,0.096,-,-,0.008,-,65.760,-
'35:34:31.528',-,0.136,-,-,0.000,-,64.320,-
'35:34:31.536',-,0.200,-,-,-0.040,-,64.320,-
'35:34:31.544',-,0.200,-,-,-0.080,-,64.320,-
'35:34:31.552',-,0.240,-,-,-0.096,-,63.360,-
'35:34:31.560',-,0.272,-,-,-0.096,-,63.360,-
'35:34:31.568',-,0.240,-,-,-0.080,-,63.360,-
'35:34:31.576',-,0.168,-,-,-0.064,-,61.920,-
'35:34:31.584',-,0.096,-,-,-0.024,-,61.920,-
'35:34:31.592',-,0.032,-,-,0.000,-,61.920,-
'35:34:31.600',-,0.000,-,-,0.008,-,60.960,-
'35:34:31.608',-,0.000,-,-,0.016,-,60.960,-
'35:34:31.616',-,0.000,-,-,0.016,-,60.960,-
'35:34:31.624',-,0.000,-,-,0.024,-,60.960,-
'35:34:31.632',-,0.000,-,-,0.016,-,60.960,-
'35:34:31.640',-,0.000,-,-,0.016,-,60.960,-
'35:34:31.648',-,0.000,-,-,0.016,-,60.960,-
'35:34:31.656',-,0.000,-,-,0.024,-,60.960,-
'35:34:31.664',-,-0.032,-,-,0.016,-,59.520,-
'35:34:31.672',-,0.000,-,-,0.024,-,59.520,-
'35:34:31.680',-,-0.032,-,-,0.024,-,59.520,-
'35:34:31.688',-,0.000,-,-,0.024,-,59.520,-
'35:34:31.696',-,-0.032,-,-,0.016,-,59.520,-
'35:34:31.704',-,0.000,-,-,0.024,-,59.520,-
'35:34:31.712',-,0.000,-,-,0.024,-,59.520,-
'35:34:31.720',-,0.000,-,-,0.016,-,58.560,-
'35:34:31.728',-,0.000,-,-,0.008,-,58.560,-
'35:34:31.736',-,0.136,-,-,-0.024,-,58.560,-
'35:34:31.744',-,0.200,-,-,-0.040,-,58.560,-
'35:34:31.752',-,0.136,-,-,-0.064,-,57.120,-
'35:34:31.760',-,0.096,-,-,-0.136,-,57.120,-
'35:34:31.768',-,0.136,-,-,-0.144,-,57.120,-
'35:34:31.776',-,0.096,-,-,-0.128,-,57.120,-
'35:34:31.784',-,0.136,-,-,-0.112,-,56.160,-
'35:34:31.792',-,0.032,-,-,-0.112,-,56.160,-
'35:34:31.800',-,-0.064,-,-,-0.096,-,56.160,-
'35:34:31.808',-,-0.200,-,-,-0.064,-,56.160,-
'35:34:31.816',-,-0.376,-,-,-0.016,-,56.160,-
'35:34:31.824',-,-0.512,-,-,0.024,-,54.720,-
'35:34:31.832',-,-0.544,-,-,0.080,-,54.720,-
'35:34:31.840',-,-0.448,-,-,0.112,-,54.720,-
'35:34:31.848',-,-0.304,-,-,0.096,-,54.720,-
'35:34:31.856',-,-0.168,-,-,0.088,-,54.720,-
'35:34:31.864',-,-0.096,-,-,0.072,-,54.720,-
'35:34:31.872',-,-0.064,-,-,0.080,-,54.720,-
'35:34:31.880',-,-0.064,-,-,0.088,-,54.720,-
'35:34:31.888',-,-0.064,-,-,0.096,-,54.720,-
'35:34:31.896',-,-0.064,-,-,0.096,-,54.720,-
'35:34:31.904',-,-0.064,-,-,0.104,-,54.720,-
'35:34:31.912',-,-0.032,-,-,0.088,-,56.160,-
'35:34:31.920',-,-0.064,-,-,0.104,-,57.120,-
'35:34:31.928',-,-0.032,-,-,0.088,-,60.960,-
'35:34:31.936',-,-0.064,-,-,0.096,-,63.360,-
'35:34:31.944',-,-0.032,-,-,0.104,-,66.720,-
'35:34:31.952',-,-0.064,-,-,0.096,-,70.560,-
'35:34:31.960',-,-0.032,-,-,0.104,-,75.360,-
'35:34:31.968',-,-0.032,-,-,0.112,-,78.720,-
'35:34:31.976',-,-0.032,-,-,0.112,-,82.560,-
'35:34:31.984',-,-0.032,-,-,0.112,-,85.920,-
'35:34:31.992',-,0.000,-,-,0.112,-,89.760,-
'35:34:32.000',-,0.000,-,-,0.112,-,92.160,-
'35:34:32.008',-,0.000,-,-,0.112,-,93.120,-
'35:34:32.016',-,0.000,-,-,0.104,-,95.520,-
'35:34:32.024',-,0.000,-,-,0.112,-,96.960,-
'35:34:32.032',-,0.032,-,-,0.080,-,96.960,-
'35:34:32.040',-,0.064,-,-,0.072,-,96.960,-
'35:34:32.048',-,0.064,-,-,0.048,-,96.960,-
'35:34:32.056',-,0.064,-,-,0.032,-,96.960,-
'35:34:32.064',-,0.096,-,-,0.016,-,95.520,-
'35:34:32.072',-,0.096,-,-,0.000,-,94.560,-
'35:34:32.080',-,0.096,-,-,-0.008,-,93.120,-
'35:34:32.088',-,0.064,-,-,-0.016,-,90.720,-
'35:34:32.096',-,0.096,-,-,-0.024,-,88.320,-
'35:34:32.104',-,0.064,-,-,-0.016,-,85.920,-
'35:34:32.112',-,0.096,-,-,-0.024,-,83.520,-
'35:34:32.120',-,0.136,-,-,-0.032,-,81.120,-
'35:34:32.128',-,0.136,-,-,-0.024,-,77.760,-
'35:34:32.136',-,0.200,-,-,-0.072,-,75.360,-
'35:34:32.144',-,0.200,-,-,-0.096,-,72.960,-
'35:34:32.152',-,0.200,-,-,-0.128,-,70.560,-
'35:34:32.160',-,0.200,-,-,-0.112,-,69.120,-
'35:34:32.168',-,0.200,-,-,-0.112,-,69.120,-
'35:34:32.176',-,0.136,-,-,-0.088,-,68.160,-
'35:34:32.184',-,0.064,-,-,-0.072,-,68.160,-
'35:34:32.192',-,0.032,-,-,-0.040,-,68.160,-
'35:34:32.200',-,0.000,-,-,-0.016,-,69.120,-
'35:34:32.208',-,-0.032,-,-,-0.016,-,69.120,-
'35:34:32.216',-,-0.032,-,-,-0.008,-,69.120,-
'35:34:32.224',-,-0.032,-,-,-0.008,-,70.560,-
'35:34:32.232',-,-0.032,-,-,-0.008,-,70.560,-
'35:34:32.240',-,-0.032,-,-,-0.008,-,70.560,-
'35:34:32.248',-,-0.032,-,-,-0.016,-,70.560,-
'35:34:32.256',-,-0.064,-,-,-0.008,-,70.560,-
'35:34:32.264',-,-0.032,-,-,-0.008,-,70.560,-
'35:34:32.272',-,-0.064,-,-,0.000,-,70.560,-
'35:34:32.280',-,-0.032,-,-,-0.008,-,70.560,-
'35:34:32.288',-,-0.032,-,-,0.000,-,70.560,-
'35:34:32.296',-,-0.032,-,-,0.000,-,69.120,-
'35:34:32.304',-,-0.032,-,-,0.000,-,69.120,-
'35:34:32.312',-,-0.032,-,-,0.000,-,69.120,-
'35:34:32.320',-,0.000,-,-,0.000,-,69.120,-
'35:34:32.328',-,0.000,-,-,-0.016,-,68.160,-
'35:34:32.336',-,0.136,-,-,-0.064,-,68.160,-
'35:34:32.344',-,0.200,-,-,-0.080,-,68.160,-
'35:34:32.352',-,0.168,-,-,-0.072,-,66.720,-
'35:34:32.360',-,0.136,-,-,-0.152,-,66.720,-
'35:34:32.368',-,0.136,-,-,-0.176,-,66.720,-
'35:34:32.376',-,0.136,-,-,-0.144,-,65.760,-
'35:34:32.384',-,0.136,-,-,-0.152,-,65.760,-
'35:34:32.392',-,0.064,-,-,-0.136,-,64.320,-
'35:34:32.400',-,-0.032,-,-,-0.128,-,64.320,-
'35:34:32.408',-,-0.200,-,-,-0.080,-,63.360,-
'35:34:32.416',-,-0.376,-,-,-0.024,-,63.360,-
'35:34:32.424',-,-0.544,-,-,0.016,-,63.360,-
'35:34:32.432',-,-0.584,-,-,0.072,-,61.920,-
'35:34:32.440',-,-0.480,-,-,0.088,-,61.920,-
'35:34:32.448',-,-0.344,-,-,0.072,-,61.920,-
'35:34:32.456',-,-0.200,-,-,0.064,-,61.920,-
'35:34:32.464',-,-0.136,-,-,0.048,-,61.920,-
'35:34:32.472',-,-0.064,-,-,0.048,-,60.960,-
'35:34:32.480',-,-0.064,-,-,0.032,-,60.960,-
'35:34:32.488',-,-0.064,-,-,0.064,-,60.960,-
'35:34:32.496',-,-0.064,-,-,0.072,-,60.960,-
'35:34:32.504',-,-0.064,-,-,0.064,-,60.960,-
'35:34:32.512',-,-0.064,-,-,0.064,-,60.960,-
'35:34:32.520',-,-0.064,-,-,0.064,-,60.960,-
'35:34:32.528',-,-0.064,-,-,0.072,-,61.920,-
'35:34:32.536',-,-0.064,-,-,0.072,-,63.360,-
'35:34:32.544',-,-0.064,-,-,0.072,-,65.760,-
'35:34:32.552',-,-0.064,-,-,0.072,-,68.160,-
'35:34:32.560',-,-0.064,-,-,0.072,-,70.560,-
'35:34:32.568',-,-0.064,-,-,0.080,-,73.920,-
'35:34:32.576',-,-0.032,-,-,0.080,-,77.760,-
'35:34:32.584',-,-0.032,-,-,0.088,-,80.160,-
'35:34:32.592',-,-0.032,-,-,0.080,-,82.560,-
'35:34:32.600',-,0.000,-,-,0.080,-,84.960,-
'35:34:32.608',-,0.000,-,-,0.072,-,87.360,-
'35:34:32.616',-,0.000,-,-,0.072,-,88.320,-
'35:34:32.624',-,0.000,-,-,0.064,-,89.760,-
'35:34:32.632',-,0.032,-,-,0.032,-,89.760,-
'35:34:32.640',-,0.064,-,-,0.032,-,90.720,-
'35:34:32.648',-,0.096,-,-,0.016,-,89.760,-
'35:34:32.656',-,0.096,-,-,0.000,-,89.760,-
'35:34:32.664',-,0.096,-,-,-0.016,-,88.320,-
'35:34:32.672',-,0.096,-,-,-0.024,-,87.360,-
'35:34:32.680',-,0.096,-,-,-0.032,-,85.920,-
'35:34:32.688',-,0.064,-,-,-0.032,-,83.520,-
'35:34:32.696',-,0.096,-,-,-0.040,-,82.560,-
'35:34:32.704',-,0.136,-,-,-0.032,-,80.160,-
'35:34:32.712',-,0.136,-,-,-0.040,-,77.760,-
'35:34:32.720',-,0.168,-,-,-0.064,-,75.360,-
'35:34:32.728',-,0.200,-,-,-0.096,-,72.960,-
'35:34:32.736',-,0.200,-,-,-0.128,-,70.560,-
'35:34:32.744',-,0.200,-,-,-0.128,-,69.120,-
'35:34:32.752',-,0.200,-,-,-0.112,-,66.720,-
'35:34:32.760',-,0.136,-,-,-0.096,-,66.720,-
'35:34:32.768',-,0.096,-,-,-0.080,-,65.760,-
'35:34:32.776',-,0.032,-,-,-0.064,-,65.760,-
'35:34:32.784',-,0.000,-,-,-0.024,-,65.760,-
'35:34:32.792',-,-0.032,-,-,-0.016,-,65.760,-
'35:34:32.800',-,-0.032,-,-,-0.016,-,66.720,-
'35:34:32.808',-,-0.032,-,-,-0.008,-,66.720,-
'35:34:32.816',-,-0.032,-,-,-0.016,-,66.720,-
'35:34:32.824',-,-0.064,-,-,-0.008,-,66.720,-
'35:34:32.832',-,-0.032,-,-,-0.016,-,68.160,-
'35:34:32.840',-,-0.032,-,-,-0.008,-,68.160,-
'35:34:32.848',-,-0.032,-,-,-0.008,-,68.160,-
'35:34:32.856',-,-0.064,-,-,0.000,-,68.160,-
'35:34:32.864',-,-0.032,-,-,-0.008,-,68.160,-
'35:34:32.872',-,-0.032,-,-,0.000,-,66.720,-
'35:34:32.880',-,-0.032,-,-,-0.008,-,66.720,-
'35:34:32.888',-,-0.032,-,-,0.000,-,66.720,-
'35:34:32.896',-,-0.032,-,-,0.000,-,66.720,-
'35:34:32.904',-,-0.032,-,-,0.000,-,65.760,-
'35:34:32.912',-,0.000,-,-,-0.008,-,65.760,-
'35:34:32.920',-,0.096,-,-,-0.040,-,65.760,-
'35:34:32.928',-,0.200,-,-,-0.080,-,64.320,-
'35:34:32.936',-,0.168,-,-,-0.072,-,64.320,-
'35:34:32.944',-,0.168,-,-,-0.144,-,63.360,-
'35:34:32.952',-,0.136,-,-,-0.176,-,63.360,-
'35:34:32.960',-,0.136,-,-,-0.144,-,63.360,-
'35:34:32.968',-,0.136,-,-,-0.144,-,61.920,-
'35:34:32.976',-,0.136,-,-,-0.144,-,61.920,-
'35:34:32.984',-,0.000,-,-,-0.128,-,60.960,-
'35:34:32.992',-,-0.136,-,-,-0.088,-,60.960,-
'35:34:33.000',-,-0.304,-,-,-0.040,-,60.960,-
'35:34:33.008',-,-0.480,-,-,0.000,-,59.520,-
'35:34:33.016',-,-0.584,-,-,0.048,-,59.520,-
'35:34:33.024',-,-0.512,-,-,0.088,-,59.520,-
'35:34:33.032',-,-0.376,-,-,0.080,-,59.520,-
'35:34:33.040',-,-0.240,-,-,0.072,-,58.560,-
'35:34:33.048',-,-0.136,-,-,0.048,-,58.560,-
'35:34:33.056',-,-0.096,-,-,0.064,-,58.560,-
'35:34:33.064',-,-0.064,-,-,0.048,-,58.560,-
'35:34:33.072',-,-0.064,-,-,0.072,-,58.560,-
'35:34:33.080',-,-0.064,-,-,0.072,-,58.560,-
'35:34:33.088',-,-0.064,-,-,0.072,-,58.560,-
'35:34:33.096',-,-0.064,-,-,0.072,-,58.560,-
'35:34:33.104',-,-0.064,-,-,0.072,-,58.560,-
'35:34:33.112',-,-0.064,-,-,0.072,-,59.520,-
'35:34:33.120',-,-0.064,-,-,0.072,-,60.960,-
'35:34:33.128',-,-0.064,-,-,0.072,-,63.360,-
'35:34:33.136',-,-0.064,-,-,0.080,-,65.760,-
'35:34:33.144',-,-0.064,-,-,0.080,-,69.120,-
'35:34:33.152',-,-0.064,-,-,0.088,-,72.960,-
'35:34:33.160',-,-0.032,-,-,0.080,-,75.360,-
'35:34:33.168',-,-0.032,-,-,0.096,-,78.720,-
'35:34:33.176',-,-0.032,-,-,0.088,-,81.120,-
'35:34:33.184',-,0.000,-,-,0.096,-,84.960,-
'35:34:33.192',-,0.000,-,-,0.088,-,85.920,-
'35:34:33.200',-,0.000,-,-,0.080,-,88.320,-
'35:34:33.208',-,0.000,-,-,0.072,-,89.760,-
'35:34:33.216',-,0.032,-,-,0.048,-,89.760,-
'35:34:33.224',-,0.064,-,-,0.032,-,89.760,-
'35:34:33.232',-,0.064,-,-,0.016,-,89.760,-
'35:34:33.240',-,0.096,-,-,0.000,-,89.760,-
'35:34:33.248',-,0.096,-,-,0.000,-,88.320,-
'35:34:33.256',-,0.096,-,-,-0.016,-,87.360,-
'35:34:33.264',-,0.096,-,-,-0.024,-,85.920,-
'35:34:33.272',-,0.064,-,-,-0.024,-,84.960,-
'35:34:33.280',-,0.064,-,-,-0.040,-,82.560,-
'35:34:33.288',-,0.064,-,-,-0.032,-,80.160,-
'35:34:33.296',-,0.032,-,-,-0.040,-,77.760,-
'35:34:33.304',-,0.032,-,-,-0.032,-,75.360,-
'35:34:33.312',-,0.064,-,-,-0.024,-,72.960,-
'35:34:33.320',-,0.064,-,-,-0.016,-,70.560,-
'35:34:33.328',-,0.096,-,-,-0.024,-,68.160,-
'35:34:33.336',-,0.136,-,-,-0.016,-,66.720,-
'35:34:33.344',-,0.168,-,-,-0.080,-,65.760,-
'35:34:33.352',-,0.200,-,-,-0.112,-,64.320,-
'35:34:33.360',-,0.200,-,-,-0.128,-,64.320,-
'35:34:33.368',-,0.200,-,-,-0.112,-,64.320,-
'35:34:33.376',-,0.168,-,-,-0.096,-,64.320,-
'35:34:33.384',-,0.136,-,-,-0.080,-,64.320,-
'35:34:33.392',-,0.064,-,-,-0.064,-,64.320,-
'35:34:33.400',-,0.000,-,-,-0.024,-,65.760,-
'35:34:33.408',-,-0.032,-,-,-0.008,-,65.760,-
'35:34:33.416',-,0.000,-,-,-0.008,-,65.760,-
'35:34:33.424',-,-0.032,-,-,0.000,-,65.760,-
'35:34:33.432',-,-0.032,-,-,-0.008,-,66.720,-
'35:34:33.440',-,-0.032,-,-,0.000,-,66.720,-
'35:34:33.448',-,-0.032,-,-,0.000,-,66.720,-
'35:34:33.456',-,-0.064,-,-,0.000,-,66.720,-
'35:34:33.464',-,-0.032,-,-,0.000,-,65.760,-
'35:34:33.472',-,-0.032,-,-,0.000,-,65.760,-
'35:34:33.480',-,-0.032,-,-,0.000,-,65.760,-
'35:34:33.488',-,-0.032,-,-,0.000,-,65.760,-
'35:34:33.496',-,-0.032,-,-,0.000,-,65.760,-
'35:34:33.504',-,-0.032,-,-,0.000,-,64.320,-
'35:34:33.512',-,-0.032,-,-,0.000,-,64.320,-
'35:34:33.520',-,-0.032,-,-,0.000,-,64.320,-
'35:34:33.528',-,0.000,-,-,-0.008,-,63.360,-
'35:34:33.536',-,0.000,-,-,-0.040,-,63.360,-
'35:34:33.544',-,0.096,-,-,-0.072,-,63.360,-
'35:34:33.552',-,0.136,-,-,-0.016,-,63.360,-
'35:34:33.560',-,0.200,-,-,-0.016,-,61.920,-
'35:34:33.568',-,0.376,-,-,-0.080,-,61.920,-
'35:34:33.576',-,0.376,-,-,-0.040,-,60.960,-
'35:34:33.584',-,0.240,-,-,0.000,-,60.960,-
'35:34:33.592',-,-0.032,-,-,0.072,-,60.960,-
'35:34:33.600',-,-0.168,-,-,0.104,-,59.520,-
'35:34:33.608',-,-0.168,-,-,0.064,-,59.520,-
'35:34:33.616',-,-0.168,-,-,0.048,-,59.520,-
'35:34:33.624',-,-0.168,-,-,0.032,-,58.560,-
'35:34:33.632',-,-0.168,-,-,0.048,-,58.560,-
'35:34:33.640',-,-0.168,-,-,0.032,-,58.560,-
'35:34:33.648',-,-0.136,-,-,0.032,-,57.120,-
'35:34:33.656',-,-0.136,-,-,0.032,-,57.120,-
'35:34:33.664',-,-0.136,-,-,0.032,-,57.120,-
'35:34:33.672',-,-0.136,-,-,0.032,-,57.120,-
'35:34:33.680',-,-0.136,-,-,0.024,-,57.120,-
'35:34:33.688',-,-0.096,-,-,0.032,-,58.560,-
'35:34:33.696',-,-0.136,-,-,0.024,-,58.560,-
'35:34:33.704',-,-0.096,-,-,0.032,-,60.960,-
'35:34:33.712',-,-0.096,-,-,0.024,-,63.360,-
'35:34:33.720',-,-0.136,-,-,0.032,-,66.720,-
'35:34:33.728',-,-0.096,-,-,0.024,-,71.520,-
'35:34:33.736',-,-0.136,-,-,0.032,-,75.360,-
'35:34:33.744',-,-0.096,-,-,0.024,-,78.720,-
'35:34:33.752',-,-0.136,-,-,0.016,-,82.560,-
'35:34:33.760',-,-0.096,-,-,0.016,-,85.920,-
'35:34:33.768',-,-0.136,-,-,0.016,-,88.320,-
'35:34:33.776',-,-0.096,-,-,0.016,-,89.760,-
'35:34:33.784',-,-0.136,-,-,0.000,-,92.160,-
'35:34:33.792',-,-0.096,-,-,0.000,-,93.120,-
'35:34:33.800',-,-0.096,-,-,-0.008,-,93.120,-
'35:34:33.808',-,-0.064,-,-,-0.016,-,93.120,-
'35:34:33.816',-,-0.064,-,-,-0.016,-,93.120,-
'35:34:33.824',-,-0.032,-,-,-0.016,-,93.120,-
'35:34:33.832',-,0.000,-,-,-0.024,-,92.160,-
'35:34:33.840',-,0.000,-,-,-0.024,-,90.720,-
'35:34:33.848',-,0.000,-,-,-0.032,-,89.760,-
'35:34:33.856',-,0.000,-,-,-0.024,-,87.360,-
'35:34:33.864',-,0.000,-,-,-0.032,-,84.960,-
'35:34:33.872',-,0.000,-,-,-0.024,-,82.560,-
'35:34:33.880',-,0.032,-,-,-0.016,-,80.160,-
'35:34:33.888',-,0.000,-,-,-0.024,-,77.760,-
'35:34:33.896',-,0.000,-,-,-0.016,-,75.360,-
'35:34:33.904',-,0.000,-,-,-0.016,-,72.960,-
'35:34:33.912',-,0.032,-,-,-0.024,-,70.560,-
'35:34:33.920',-,0.000,-,-,-0.016,-,69.120,-
'35:34:33.928',-,0.064,-,-,-0.008,-,68.160,-
'35:34:33.936',-,0.096,-,-,-0.016,-,66.720,-
'35:34:33.944',-,0.136,-,-,-0.024,-,66.720,-
'35:34:33.952',-,0.168,-,-,-0.072,-,66.720,-
'35:34:33.960',-,0.200,-,-,-0.096,-,66.720,-
'35:34:33.968',-,0.240,-,-,-0.128,-,66.720,-
'35:34:33.976',-,0.240,-,-,-0.128,-,66.720,-
'35:34:33.984',-,0.200,-,-,-0.112,-,66.720,-
'35:34:33.992',-,0.168,-,-,-0.088,-,68.160,-
'35:34:34.000',-,0.096,-,-,-0.064,-,68.160,-
'35:34:34.008',-,0.032,-,-,-0.024,-,68.160,-
'35:34:34.016',-,0.000,-,-,-0.016,-,68.160,-
'35:34:34.024',-,0.000,-,-,0.000,-,68.160,-
'35:34:34.032',-,0.000,-,-,0.000,-,68.160,-
'35:34:34.040',-,0.000,-,-,0.000,-,66.720,-
