'Elapsed time','I','II','AVR','AVL','V','ABP','PAP'
'17:46.360',0.000,-,-,-,-,33.600,39.480
'17:46.368',-0.017,-,-,-,-,36.000,36.360
'17:46.376',-0.035,-,-,-,-,37.600,34.560
'17:46.384',-0.035,-,-,-,-,39.200,34.320
'17:46.392',-0.043,-,-,-,-,40.800,35.520
'17:46.400',-0.070,-,-,-,-,42.400,37.080
'17:46.408',-0.078,-,-,-,-,43.200,38.160
'17:46.416',-0.078,-,-,-,-,44.800,38.280
'17:46.424',-0.096,-,-,-,-,45.600,37.680
'17:46.432',-0.096,-,-,-,-,45.600,36.480
'17:46.440',-0.096,-,-,-,-,46.400,35.280
'17:46.448',-0.078,-,-,-,-,46.400,34.320
'17:46.456',-0.070,-,-,-,-,47.200,33.720
'17:46.464',-0.052,-,-,-,-,47.200,33.120
'17:46.472',-0.070,-,-,-,-,46.400,32.280
'17:46.480',-0.070,-,-,-,-,46.400,30.960
'17:46.488',-0.052,-,-,-,-,45.600,29.160
'17:46.496',-0.052,-,-,-,-,44.800,27.720
'17:46.504',-0.052,-,-,-,-,44.000,27.360
'17:46.512',-0.052,-,-,-,-,43.200,28.560
'17:46.520',-0.052,-,-,-,-,43.200,30.720
'17:46.528',-0.043,-,-,-,-,44.000,32.520
'17:46.536',-0.035,-,-,-,-,44.000,33.360
'17:46.544',-0.017,-,-,-,-,45.600,32.760
'17:46.552',-0.017,-,-,-,-,46.400,31.680
'17:46.560',-0.009,-,-,-,-,47.200,30.480
'17:46.568',0.009,-,-,-,-,48.800,29.880
'17:46.576',0.009,-,-,-,-,50.400,29.760
'17:46.584',0.009,-,-,-,-,51.200,29.520
'17:46.592',0.009,-,-,-,-,52.800,28.920
'17:46.600',0.000,-,-,-,-,54.400,28.080
'17:46.608',0.000,-,-,-,-,56.000,28.080
'17:46.616',-0.017,-,-,-,-,58.400,29.880
'17:46.624',-0.035,-,-,-,-,60.000,32.880
'17:46.632',-0.052,-,-,-,-,61.600,34.320
'17:46.640',-0.070,-,-,-,-,63.200,33.120
'17:46.648',-0.052,-,-,-,-,64.000,29.880
'17:46.656',-0.035,-,-,-,-,64.000,26.880
'17:46.664',-0.035,-,-,-,-,64.000,25.320
'17:46.672',-0.035,-,-,-,-,63.200,25.560
'17:46.680',-0.017,-,-,-,-,61.600,26.880
'17:46.688',-0.017,-,-,-,-,59.200,28.920
'17:46.696',-0.035,-,-,-,-,56.800,30.120
'17:46.704',-0.070,-,-,-,-,54.400,30.720
'17:46.712',-0.113,-,-,-,-,52.000,30.360
'17:46.720',-0.113,-,-,-,-,48.800,29.760
'17:46.728',-0.052,-,-,-,-,45.600,28.920
'17:46.736',0.035,-,-,-,-,43.200,28.320
'17:46.744',0.052,-,-,-,-,40.000,27.960
'17:46.752',0.017,-,-,-,-,37.600,28.920
'17:46.760',0.000,-,-,-,-,34.400,31.680
'17:46.768',0.000,-,-,-,-,32.000,34.680
'17:46.776',0.000,-,-,-,-,29.600,35.880
'17:46.784',0.000,-,-,-,-,27.200,33.720
'17:46.792',0.009,-,-,-,-,25.600,28.680
'17:46.800',0.017,-,-,-,-,24.000,24.120
'17:46.808',0.043,-,-,-,-,23.200,22.920
'17:46.816',0.070,-,-,-,-,23.200,25.320
'17:46.824',0.078,-,-,-,-,24.000,29.280
'17:46.832',0.078,-,-,-,-,24.800,32.760
'17:46.840',0.070,-,-,-,-,26.400,35.160
'17:46.848',0.070,-,-,-,-,28.000,36.120
'17:46.856',0.078,-,-,-,-,30.400,35.520
'17:46.864',0.078,-,-,-,-,32.800,33.720
'17:46.872',0.070,-,-,-,-,34.400,31.680
'17:46.880',0.052,-,-,-,-,36.800,30.120
'17:46.888',0.043,-,-,-,-,38.400,29.760
'17:46.896',0.035,-,-,-,-,40.000,29.880
'17:46.904',0.017,-,-,-,-,41.600,30.480
'17:46.912',0.009,-,-,-,-,42.400,30.960
'17:46.920',0.000,-,-,-,-,44.000,30.960
'17:46.928',0.000,-,-,-,-,44.800,30.360
'17:46.936',0.009,-,-,-,-,45.600,29.280
'17:46.944',0.009,-,-,-,-,45.600,28.080
'17:46.952',0.017,-,-,-,-,46.400,27.360
'17:46.960',0.035,-,-,-,-,46.400,27.120
'17:46.968',0.043,-,-,-,-,45.600,26.760
'17:46.976',0.043,-,-,-,-,45.600,25.560
'17:46.984',0.043,-,-,-,-,44.800,23.880
'17:46.992',0.043,-,-,-,-,44.800,22.080
'17:47.000',0.052,-,-,-,-,44.000,21.120
'17:47.008',0.052,-,-,-,-,43.200,21.480
'17:47.016',0.052,-,-,-,-,42.400,22.680
'17:47.024',0.043,-,-,-,-,42.400,24.480
'17:47.032',0.043,-,-,-,-,43.200,25.680
'17:47.040',0.052,-,-,-,-,44.000,25.680
'17:47.048',0.052,-,-,-,-,44.800,24.960
'17:47.056',0.052,-,-,-,-,45.600,23.760
'17:47.064',0.052,-,-,-,-,46.400,22.920
'17:47.072',0.070,-,-,-,-,48.000,22.560
'17:47.080',0.070,-,-,-,-,49.600,22.560
'17:47.088',0.078,-,-,-,-,51.200,22.560
'17:47.096',0.078,-,-,-,-,52.000,22.080
'17:47.104',0.070,-,-,-,-,53.600,20.880
'17:47.112',0.052,-,-,-,-,56.000,19.920
'17:47.120',0.052,-,-,-,-,57.600,20.160
'17:47.128',0.035,-,-,-,-,59.200,21.720
'17:47.136',0.017,-,-,-,-,60.000,23.520
'17:47.144',0.009,-,-,-,-,61.600,23.760
'17:47.152',0.000,-,-,-,-,62.400,22.320
'17:47.160',0.000,-,-,-,-,62.400,20.280
'17:47.168',-0.009,-,-,-,-,61.600,18.360
'17:47.176',-0.009,-,-,-,-,60.000,17.160
'17:47.184',-0.017,-,-,-,-,58.400,16.680
'17:47.192',-0.017,-,-,-,-,56.000,17.520
'17:47.200',-0.035,-,-,-,-,53.600,18.480
'17:47.208',-0.052,-,-,-,-,50.400,19.560
'17:47.216',-0.104,-,-,-,-,47.200,19.920
'17:47.224',-0.139,-,-,-,-,44.000,19.920
'17:47.232',-0.104,-,-,-,-,41.600,19.560
'17:47.240',0.000,-,-,-,-,38.400,18.960
'17:47.248',0.070,-,-,-,-,35.200,18.480
'17:47.256',0.070,-,-,-,-,32.800,18.480
'17:47.264',0.035,-,-,-,-,29.600,19.680
'17:47.272',0.017,-,-,-,-,27.200,22.320
'17:47.280',0.017,-,-,-,-,24.800,24.960
'17:47.288',0.009,-,-,-,-,22.400,24.480
'17:47.296',0.009,-,-,-,-,20.800,20.160
'17:47.304',0.009,-,-,-,-,18.400,14.520
'17:47.312',0.009,-,-,-,-,17.600,12.960
'17:47.320',0.009,-,-,-,-,17.600,15.480
'17:47.328',0.009,-,-,-,-,18.400,20.520
'17:47.336',0.009,-,-,-,-,19.200,26.160
'17:47.344',0.009,-,-,-,-,20.800,30.720
'17:47.352',0.009,-,-,-,-,22.400,32.280
'17:47.360',0.009,-,-,-,-,24.000,30.960
'17:47.368',0.000,-,-,-,-,26.400,27.720
'17:47.376',0.000,-,-,-,-,28.000,23.880
'17:47.384',0.000,-,-,-,-,30.400,21.360
'17:47.392',0.000,-,-,-,-,32.000,20.280
'17:47.400',-0.009,-,-,-,-,33.600,20.760
'17:47.408',-0.017,-,-,-,-,35.200,22.080
'17:47.416',-0.035,-,-,-,-,36.000,23.280
'17:47.424',-0.043,-,-,-,-,37.600,23.880
'17:47.432',-0.052,-,-,-,-,38.400,23.280
'17:47.440',-0.052,-,-,-,-,39.200,21.960
'17:47.448',-0.052,-,-,-,-,40.000,20.280
'17:47.456',-0.052,-,-,-,-,40.000,19.320
'17:47.464',-0.052,-,-,-,-,40.800,18.960
'17:47.472',-0.052,-,-,-,-,40.800,18.720
'17:47.480',-0.043,-,-,-,-,40.800,18.720
'17:47.488',-0.043,-,-,-,-,40.000,18.120
'17:47.496',-0.017,-,-,-,-,40.000,16.560
'17:47.504',-0.009,-,-,-,-,39.200,14.160
'17:47.512',-0.009,-,-,-,-,38.400,12.000
'17:47.520',-0.009,-,-,-,-,37.600,11.040
'17:47.528',-0.009,-,-,-,-,36.800,11.640
'17:47.536',-0.009,-,-,-,-,36.800,13.320
'17:47.544',-0.009,-,-,-,-,36.800,15.360
'17:47.552',0.000,-,-,-,-,37.600,16.560
'17:47.560',0.009,-,-,-,-,38.400,16.680
'17:47.568',0.009,-,-,-,-,40.000,16.080
'17:47.576',0.017,-,-,-,-,41.600,15.360
'17:47.584',0.035,-,-,-,-,42.400,14.760
'17:47.592',0.043,-,-,-,-,44.000,14.160
'17:47.600',0.043,-,-,-,-,45.600,13.920
'17:47.608',0.052,-,-,-,-,48.000,13.680
'17:47.616',0.035,-,-,-,-,49.600,13.680
'17:47.624',0.017,-,-,-,-,51.200,13.920
'17:47.632',0.009,-,-,-,-,53.600,14.880
'17:47.640',0.000,-,-,-,-,55.200,15.360
'17:47.648',0.000,-,-,-,-,56.800,14.280
'17:47.656',-0.009,-,-,-,-,58.400,12.480
'17:47.664',-0.009,-,-,-,-,60.000,11.040
'17:47.672',-0.009,-,-,-,-,60.800,10.680
'17:47.680',-0.009,-,-,-,-,60.800,11.040
'17:47.688',-0.009,-,-,-,-,60.000,12.480
'17:47.696',-0.009,-,-,-,-,58.400,14.280
'17:47.704',-0.017,-,-,-,-,56.800,15.720
'17:47.712',-0.043,-,-,-,-,54.400,16.080
'17:47.720',-0.078,-,-,-,-,51.200,15.360
'17:47.728',-0.104,-,-,-,-,48.800,13.920
'17:47.736',-0.078,-,-,-,-,45.600,12.720
'17:47.744',0.000,-,-,-,-,42.400,12.360
'17:47.752',0.052,-,-,-,-,39.200,12.720
'17:47.760',0.070,-,-,-,-,36.000,14.280
'17:47.768',0.052,-,-,-,-,33.600,17.520
'17:47.776',0.052,-,-,-,-,30.400,21.720
'17:47.784',0.052,-,-,-,-,28.000,24.960
'17:47.792',0.043,-,-,-,-,25.600,23.760
'17:47.800',0.043,-,-,-,-,23.200,17.280
'17:47.808',0.052,-,-,-,-,20.800,9.000
'17:47.816',0.052,-,-,-,-,20.000,5.880
'17:47.824',0.070,-,-,-,-,19.200,10.680
'17:47.832',0.070,-,-,-,-,19.200,21.120
'17:47.840',0.070,-,-,-,-,20.000,31.920
'17:47.848',0.078,-,-,-,-,21.600,38.280
'17:47.856',0.078,-,-,-,-,23.200,38.880
'17:47.864',0.078,-,-,-,-,25.600,34.320
'17:47.872',0.078,-,-,-,-,28.000,27.720
'17:47.880',0.078,-,-,-,-,29.600,21.720
'17:47.888',0.070,-,-,-,-,31.200,18.720
'17:47.896',0.052,-,-,-,-,32.800,19.080
'17:47.904',0.043,-,-,-,-,34.400,21.480
'17:47.912',0.035,-,-,-,-,36.000,24.480
'17:47.920',0.017,-,-,-,-,37.600,26.760
'17:47.928',0.017,-,-,-,-,38.400,27.120
'17:47.936',0.017,-,-,-,-,40.000,25.920
'17:47.944',0.017,-,-,-,-,40.800,23.880
'17:47.952',0.009,-,-,-,-,40.800,22.080
'17:47.960',0.009,-,-,-,-,41.600,20.760
'17:47.968',0.009,-,-,-,-,42.400,20.160
'17:47.976',0.009,-,-,-,-,42.400,19.680
'17:47.984',0.009,-,-,-,-,42.400,19.920
'17:47.992',0.009,-,-,-,-,41.600,19.920
'17:48.000',0.009,-,-,-,-,41.600,19.320
'17:48.008',0.009,-,-,-,-,40.800,17.520
'17:48.016',0.009,-,-,-,-,40.000,15.120
'17:48.024',0.017,-,-,-,-,39.200,13.320
'17:48.032',0.017,-,-,-,-,38.400,13.080
'17:48.040',0.017,-,-,-,-,37.600,14.760
'17:48.048',0.017,-,-,-,-,37.600,16.920
'17:48.056',0.035,-,-,-,-,38.400,19.080
'17:48.064',0.035,-,-,-,-,39.200,20.160
'17:48.072',0.035,-,-,-,-,40.800,20.160
'17:48.080',0.035,-,-,-,-,41.600,19.080
'17:48.088',0.052,-,-,-,-,43.200,18.480
'17:48.096',0.070,-,-,-,-,44.800,18.720
'17:48.104',0.052,-,-,-,-,47.200,19.680
'17:48.112',0.052,-,-,-,-,48.800,20.760
'17:48.120',0.043,-,-,-,-,50.400,20.880
'17:48.128',0.017,-,-,-,-,52.800,20.760
'17:48.136',0.009,-,-,-,-,55.200,20.280
'17:48.144',0.000,-,-,-,-,56.800,18.960
'17:48.152',-0.009,-,-,-,-,59.200,16.920
'17:48.160',-0.017,-,-,-,-,60.800,15.720
'17:48.168',-0.017,-,-,-,-,62.400,16.080
'17:48.176',-0.017,-,-,-,-,63.200,17.520
'17:48.184',-0.017,-,-,-,-,64.000,19.320
'17:48.192',-0.035,-,-,-,-,63.200,21.120
'17:48.200',-0.043,-,-,-,-,62.400,22.560
'17:48.208',-0.043,-,-,-,-,60.800,23.280
'17:48.216',-0.052,-,-,-,-,58.400,23.280
'17:48.224',-0.104,-,-,-,-,56.000,22.560
'17:48.232',-0.113,-,-,-,-,53.600,21.960
'17:48.240',-0.070,-,-,-,-,50.400,21.480
'17:48.248',0.009,-,-,-,-,47.200,22.080
'17:48.256',0.070,-,-,-,-,44.000,22.920
'17:48.264',0.078,-,-,-,-,40.800,24.360
'17:48.272',0.052,-,-,-,-,38.400,26.880
'17:48.280',0.052,-,-,-,-,35.200,31.080
'17:48.288',0.052,-,-,-,-,32.800,34.680
'17:48.296',0.052,-,-,-,-,30.400,34.560
'17:48.304',0.070,-,-,-,-,28.000,29.280
'17:48.312',0.070,-,-,-,-,26.400,21.480
'17:48.320',0.070,-,-,-,-,24.800,16.680
'17:48.328',0.052,-,-,-,-,24.000,19.560
'17:48.336',0.035,-,-,-,-,24.000,28.680
'17:48.344',0.035,-,-,-,-,25.600,39.360
'17:48.352',0.035,-,-,-,-,26.400,44.880
'17:48.360',0.043,-,-,-,-,28.800,44.880
'17:48.368',0.043,-,-,-,-,30.400,44.520
'17:48.376',0.035,-,-,-,-,32.800,38.520
'17:48.384',0.035,-,-,-,-,34.400,32.880
'17:48.392',0.035,-,-,-,-,36.800,29.880
'17:48.400',0.035,-,-,-,-,38.400,30.480
'17:48.408',0.017,-,-,-,-,40.000,33.120
'17:48.416',0.009,-,-,-,-,40.800,36.480
'17:48.424',0.009,-,-,-,-,42.400,38.760
'17:48.432',0.000,-,-,-,-,43.200,38.880
'17:48.440',0.000,-,-,-,-,44.000,37.080
'17:48.448',0.000,-,-,-,-,44.800,34.680
'17:48.456',0.000,-,-,-,-,45.600,32.520
'17:48.464',0.000,-,-,-,-,45.600,31.080
'17:48.472',0.000,-,-,-,-,46.400,30.720
'17:48.480',0.000,-,-,-,-,46.400,30.960
'17:48.488',0.000,-,-,-,-,46.400,31.320
'17:48.496',0.000,-,-,-,-,45.600,31.320
'17:48.504',0.000,-,-,-,-,44.800,30.360
'17:48.512',0.000,-,-,-,-,44.800,28.080
'17:48.520',0.000,-,-,-,-,44.000,25.920
'17:48.528',0.000,-,-,-,-,43.200,24.960
'17:48.536',0.000,-,-,-,-,42.400,25.320
'17:48.544',0.000,-,-,-,-,43.200,26.760
'17:48.552',0.000,-,-,-,-,44.000,28.560
'17:48.560',0.000,-,-,-,-,44.800,29.880
'17:48.568',0.009,-,-,-,-,45.600,30.360
'17:48.576',0.009,-,-,-,-,46.400,29.880
'17:48.584',0.017,-,-,-,-,48.000,29.280
'17:48.592',0.035,-,-,-,-,49.600,28.560
'17:48.600',0.035,-,-,-,-,51.200,28.080
'17:48.608',0.035,-,-,-,-,52.800,27.360
'17:48.616',0.017,-,-,-,-,54.400,26.280
'17:48.624',0.009,-,-,-,-,56.000,26.520
'17:48.632',0.000,-,-,-,-,57.600,28.560
'17:48.640',-0.009,-,-,-,-,60.000,30.960
'17:48.648',-0.017,-,-,-,-,61.600,31.920
'17:48.656',-0.017,-,-,-,-,63.200,30.480
'17:48.664',-0.035,-,-,-,-,64.000,28.080
'17:48.672',-0.035,-,-,-,-,64.800,26.160
'17:48.680',-0.035,-,-,-,-,64.800,25.320
'17:48.688',-0.035,-,-,-,-,64.000,26.160
'17:48.696',-0.017,-,-,-,-,62.400,27.480
'17:48.704',-0.035,-,-,-,-,60.000,28.920
'17:48.712',-0.052,-,-,-,-,58.400,29.760
'17:48.720',-0.104,-,-,-,-,55.200,29.520
'17:48.728',-0.139,-,-,-,-,52.800,28.920
'17:48.736',-0.113,-,-,-,-,49.600,28.080
'17:48.744',-0.017,-,-,-,-,46.400,27.480
'17:48.752',0.052,-,-,-,-,43.200,27.360
'17:48.760',0.070,-,-,-,-,40.800,27.720
'17:48.768',0.035,-,-,-,-,37.600,29.520
'17:48.776',0.017,-,-,-,-,35.200,32.520
'17:48.784',0.009,-,-,-,-,32.800,34.560
'17:48.792',0.009,-,-,-,-,30.400,34.080
'17:48.800',0.000,-,-,-,-,28.000,31.680
'17:48.808',0.009,-,-,-,-,26.400,28.080
'17:48.816',0.009,-,-,-,-,24.800,24.720
'17:48.824',0.009,-,-,-,-,24.000,24.120
'17:48.832',0.009,-,-,-,-,24.000,27.360
'17:48.840',0.000,-,-,-,-,25.600,33.120
'17:48.848',-0.009,-,-,-,-,26.400,38.520
'17:48.856',0.000,-,-,-,-,28.800,41.760
'17:48.864',0.009,-,-,-,-,30.400,42.120
'17:48.872',0.009,-,-,-,-,32.800,39.960
'17:48.880',0.009,-,-,-,-,35.200,36.480
'17:48.888',0.009,-,-,-,-,36.800,33.480
'17:48.896',0.009,-,-,-,-,39.200,32.280
'17:48.904',0.000,-,-,-,-,40.800,32.880
'17:48.912',0.000,-,-,-,-,42.400,34.560
'17:48.920',0.000,-,-,-,-,43.200,36.360
'17:48.928',0.000,-,-,-,-,44.800,37.320
'17:48.936',0.000,-,-,-,-,45.600,36.720
'17:48.944',0.000,-,-,-,-,46.400,35.280
'17:48.952',0.000,-,-,-,-,47.200,33.480
'17:48.960',0.000,-,-,-,-,47.200,32.160
'17:48.968',0.000,-,-,-,-,48.000,31.080
'17:48.976',0.000,-,-,-,-,48.000,30.720
'17:48.984',-0.009,-,-,-,-,48.000,30.120
'17:48.992',-0.009,-,-,-,-,47.200,29.160
'17:49.000',0.000,-,-,-,-,46.400,27.360
'17:49.008',-0.017,-,-,-,-,46.400,25.920
'17:49.016',-0.035,-,-,-,-,45.600,25.560
'17:49.024',-0.043,-,-,-,-,44.800,26.280
'17:49.032',-0.035,-,-,-,-,44.800,27.720
'17:49.040',-0.035,-,-,-,-,45.600,28.920
'17:49.048',-0.043,-,-,-,-,46.400,29.880
'17:49.056',-0.035,-,-,-,-,47.200,29.880
'17:49.064',-0.017,-,-,-,-,48.000,29.760
'17:49.072',-0.009,-,-,-,-,49.600,29.160
'17:49.080',0.000,-,-,-,-,50.400,28.560
'17:49.088',0.017,-,-,-,-,52.000,28.080
'17:49.096',0.035,-,-,-,-,53.600,27.720
'17:49.104',0.043,-,-,-,-,55.200,27.120
'17:49.112',0.043,-,-,-,-,56.800,26.160
'17:49.120',0.035,-,-,-,-,58.400,25.080
'17:49.128',0.017,-,-,-,-,60.000,25.320
'17:49.136',0.009,-,-,-,-,61.600,27.120
'17:49.144',0.000,-,-,-,-,63.200,29.880
'17:49.152',-0.009,-,-,-,-,64.000,31.320
'17:49.160',-0.017,-,-,-,-,64.000,30.120
'17:49.168',-0.035,-,-,-,-,63.200,27.360
'17:49.176',-0.035,-,-,-,-,62.400,24.720
'17:49.184',-0.017,-,-,-,-,60.800,23.280
'17:49.192',-0.017,-,-,-,-,58.400,23.760
'17:49.200',-0.017,-,-,-,-,56.000,25.560
'17:49.208',-0.035,-,-,-,-,53.600,27.720
'17:49.216',-0.052,-,-,-,-,50.400,29.280
'17:49.224',-0.096,-,-,-,-,48.000,29.880
'17:49.232',-0.113,-,-,-,-,44.800,29.280
'17:49.240',-0.078,-,-,-,-,42.400,28.320
'17:49.248',0.009,-,-,-,-,39.200,27.360
