'Elapsed time','II','III','AVF','V','ABP'
'13:55:41.864',0.028,-,-,0.042,61.600
'13:55:41.872',0.028,-,-,0.056,61.600
'13:55:41.880',0.014,-,-,0.042,60.800
'13:55:41.888',0.014,-,-,0.042,60.800
'13:55:41.896',0.028,-,-,0.056,60.800
'13:55:41.904',0.000,-,-,0.169,60.000
'13:55:41.912',-0.014,-,-,0.028,60.000
'13:55:41.920',0.000,-,-,0.042,59.200
'13:55:41.928',0.014,-,-,0.042,59.200
'13:55:41.936',0.014,-,-,0.042,58.400
'13:55:41.944',0.000,-,-,0.042,58.400
'13:55:41.952',0.000,-,-,0.042,57.600
'13:55:41.960',0.000,-,-,0.028,57.600
'13:55:41.968',0.000,-,-,0.028,56.800
'13:55:41.976',-0.014,-,-,0.000,56.800
'13:55:41.984',-0.014,-,-,0.028,56.800
'13:55:41.992',0.000,-,-,0.000,56.000
'13:55:42.000',0.000,-,-,0.000,56.000
'13:55:42.008',0.000,-,-,0.000,56.000
'13:55:42.016',0.000,-,-,0.000,55.200
'13:55:42.024',0.014,-,-,0.014,55.200
'13:55:42.032',0.000,-,-,0.000,55.200
'13:55:42.040',0.000,-,-,0.014,55.200
'13:55:42.048',-0.014,-,-,0.000,55.200
'13:55:42.056',0.014,-,-,0.028,54.400
'13:55:42.064',0.125,-,-,0.085,54.400
'13:55:42.072',0.361,-,-,0.296,54.400
'13:55:42.080',0.500,-,-,0.408,54.400
'13:55:42.088',0.500,-,-,0.169,54.400
'13:55:42.096',0.153,-,-,-0.197,53.600
'13:55:42.104',0.000,-,-,-0.310,53.600
'13:55:42.112',-0.083,-,-,-0.254,53.600
'13:55:42.120',-0.125,-,-,-0.183,52.800
'13:55:42.128',-0.083,-,-,-0.056,52.800
'13:55:42.136',-0.083,-,-,-0.028,52.800
'13:55:42.144',-0.097,-,-,-0.028,52.000
'13:55:42.152',-0.097,-,-,-0.028,52.000
'13:55:42.160',-0.125,-,-,-0.042,52.000
'13:55:42.168',-0.139,-,-,-0.028,52.000
'13:55:42.176',-0.153,-,-,-0.070,52.000
'13:55:42.184',-0.167,-,-,-0.085,53.600
'13:55:42.192',-0.181,-,-,-0.113,58.400
'13:55:42.200',-0.194,-,-,-0.141,66.400
'13:55:42.208',-0.194,-,-,-0.127,77.600
'13:55:42.216',-0.194,-,-,-0.141,91.200
'13:55:42.224',-0.194,-,-,-0.155,103.200
'13:55:42.232',-0.194,-,-,-0.169,112.000
'13:55:42.240',-0.208,-,-,-0.169,116.000
'13:55:42.248',-0.181,-,-,-0.169,116.800
'13:55:42.256',-0.167,-,-,-0.169,114.400
'13:55:42.264',-0.167,-,-,-0.169,111.200
'13:55:42.272',-0.167,-,-,-0.169,107.200
'13:55:42.280',-0.153,-,-,-0.155,104.000
'13:55:42.288',-0.125,-,-,-0.169,100.800
'13:55:42.296',-0.097,-,-,-0.169,98.400
'13:55:42.304',-0.083,-,-,-0.169,96.800
'13:55:42.312',-0.069,-,-,-0.155,95.200
'13:55:42.320',-0.056,-,-,-0.141,93.600
'13:55:42.328',-0.056,-,-,-0.155,92.800
'13:55:42.336',-0.042,-,-,-0.141,91.200
'13:55:42.344',-0.014,-,-,-0.127,90.400
'13:55:42.352',-0.014,-,-,-0.113,88.800
'13:55:42.360',-0.014,-,-,-0.127,87.200
'13:55:42.368',-0.028,-,-,-0.085,84.800
'13:55:42.376',-0.028,-,-,-0.070,83.200
'13:55:42.384',-0.028,-,-,-0.056,80.800
'13:55:42.392',-0.028,-,-,-0.070,79.200
'13:55:42.400',-0.028,-,-,-0.028,76.800
'13:55:42.408',-0.028,-,-,-0.014,74.400
'13:55:42.416',-0.028,-,-,0.000,73.600
'13:55:42.424',0.000,-,-,0.000,72.800
'13:55:42.432',0.014,-,-,0.028,72.800
'13:55:42.440',0.014,-,-,0.028,73.600
'13:55:42.448',0.042,-,-,0.042,74.400
'13:55:42.456',0.042,-,-,0.056,75.200
'13:55:42.464',0.042,-,-,0.042,75.200
'13:55:42.472',0.028,-,-,0.056,75.200
'13:55:42.480',0.028,-,-,0.056,74.400
'13:55:42.488',0.028,-,-,0.056,74.400
'13:55:42.496',0.028,-,-,0.056,73.600
'13:55:42.504',0.028,-,-,0.042,72.800
'13:55:42.512',0.028,-,-,0.056,72.000
'13:55:42.520',0.042,-,-,0.042,71.200
'13:55:42.528',0.028,-,-,0.042,70.400
'13:55:42.536',0.028,-,-,0.028,70.400
'13:55:42.544',0.014,-,-,0.042,69.600
'13:55:42.552',0.000,-,-,0.028,68.800
'13:55:42.560',0.000,-,-,0.042,68.800
'13:55:42.568',0.000,-,-,0.028,68.000
'13:55:42.576',0.000,-,-,0.028,68.000
'13:55:42.584',0.000,-,-,0.028,67.200
'13:55:42.592',0.014,-,-,0.028,67.200
'13:55:42.600',0.014,-,-,0.028,67.200
'13:55:42.608',0.097,-,-,0.056,66.400
'13:55:42.616',0.306,-,-,0.254,66.400
'13:55:42.624',0.514,-,-,0.451,66.400
'13:55:42.632',0.569,-,-,0.465,65.600
'13:55:42.640',0.250,-,-,-0.183,65.600
'13:55:42.648',0.028,-,-,-0.380,65.600
'13:55:42.656',-0.069,-,-,-0.310,65.600
'13:55:42.664',-0.125,-,-,-0.197,64.800
'13:55:42.672',-0.097,-,-,-0.070,64.800
'13:55:42.680',-0.069,-,-,-0.014,64.800
'13:55:42.688',-0.069,-,-,0.000,64.800
'13:55:42.696',-0.069,-,-,-0.014,64.000
'13:55:42.704',-0.083,-,-,-0.014,64.000
'13:55:42.712',-0.083,-,-,-0.028,64.000
'13:55:42.720',-0.097,-,-,-0.028,63.200
'13:55:42.728',-0.097,-,-,-0.042,64.000
'13:55:42.736',-0.097,-,-,-0.056,64.800
'13:55:42.744',-0.097,-,-,-0.056,67.200
'13:55:42.752',-0.125,-,-,-0.056,71.200
'13:55:42.760',-0.125,-,-,-0.070,79.200
'13:55:42.768',-0.125,-,-,-0.070,88.000
'13:55:42.776',-0.125,-,-,-0.085,97.600
'13:55:42.784',-0.125,-,-,-0.113,106.400
'13:55:42.792',-0.139,-,-,-0.141,112.800
'13:55:42.800',-0.153,-,-,-0.155,116.000
'13:55:42.808',-0.167,-,-,-0.169,116.000
'13:55:42.816',-0.167,-,-,-0.183,114.400
'13:55:42.824',-0.167,-,-,-0.197,111.200
'13:55:42.832',-0.167,-,-,-0.197,108.000
'13:55:42.840',-0.167,-,-,-0.239,105.600
'13:55:42.848',-0.153,-,-,-0.225,103.200
'13:55:42.856',-0.125,-,-,-0.197,101.600
'13:55:42.864',-0.083,-,-,-0.197,100.800
'13:55:42.872',-0.042,-,-,-0.169,99.200
'13:55:42.880',-0.014,-,-,-0.141,98.400
'13:55:42.888',0.014,-,-,-0.113,97.600
'13:55:42.896',0.028,-,-,-0.070,96.000
'13:55:42.904',0.042,-,-,-0.042,94.400
'13:55:42.912',0.056,-,-,-0.014,92.000
'13:55:42.920',0.056,-,-,0.000,89.600
'13:55:42.928',0.069,-,-,0.028,86.400
'13:55:42.936',0.069,-,-,0.042,84.000
'13:55:42.944',0.083,-,-,0.056,80.800
'13:55:42.952',0.083,-,-,0.085,79.200
'13:55:42.960',0.097,-,-,0.085,77.600
'13:55:42.968',0.097,-,-,0.085,77.600
'13:55:42.976',0.097,-,-,0.113,77.600
'13:55:42.984',0.097,-,-,0.085,78.400
'13:55:42.992',0.097,-,-,0.113,78.400
'13:55:43.000',0.083,-,-,0.085,78.400
'13:55:43.008',0.069,-,-,0.085,78.400
'13:55:43.016',0.069,-,-,0.085,78.400
'13:55:43.024',0.069,-,-,0.070,78.400
'13:55:43.032',0.069,-,-,0.070,77.600
'13:55:43.040',0.083,-,-,0.056,76.800
'13:55:43.048',0.083,-,-,0.070,76.000
'13:55:43.056',0.083,-,-,0.070,75.200
'13:55:43.064',0.083,-,-,0.085,75.200
'13:55:43.072',0.069,-,-,0.085,74.400
'13:55:43.080',0.069,-,-,0.085,73.600
'13:55:43.088',0.069,-,-,0.085,72.800
'13:55:43.096',0.069,-,-,0.085,72.000
'13:55:43.104',0.069,-,-,0.085,72.000
'13:55:43.112',0.056,-,-,0.085,71.200
'13:55:43.120',0.056,-,-,0.070,70.400
'13:55:43.128',0.042,-,-,0.056,70.400
'13:55:43.136',0.042,-,-,0.056,69.600
'13:55:43.144',0.042,-,-,0.056,68.800
'13:55:43.152',0.042,-,-,0.056,68.800
'13:55:43.160',0.042,-,-,0.056,68.000
'13:55:43.168',0.028,-,-,0.042,68.000
'13:55:43.176',0.042,-,-,0.056,67.200
'13:55:43.184',0.042,-,-,0.056,67.200
'13:55:43.192',0.056,-,-,0.042,66.400
'13:55:43.200',0.069,-,-,0.056,66.400
'13:55:43.208',0.056,-,-,0.169,65.600
'13:55:43.216',0.042,-,-,0.028,65.600
'13:55:43.224',0.056,-,-,0.056,64.800
'13:55:43.232',0.069,-,-,0.056,64.800
'13:55:43.240',0.056,-,-,0.085,64.800
'13:55:43.248',0.056,-,-,0.070,64.000
'13:55:43.256',0.042,-,-,0.056,64.000
'13:55:43.264',0.042,-,-,0.056,63.200
'13:55:43.272',0.028,-,-,0.056,63.200
'13:55:43.280',0.028,-,-,0.056,63.200
'13:55:43.288',0.028,-,-,0.042,62.400
'13:55:43.296',0.028,-,-,0.056,62.400
'13:55:43.304',0.028,-,-,0.042,62.400
'13:55:43.312',0.028,-,-,0.042,61.600
'13:55:43.320',0.028,-,-,0.042,61.600
'13:55:43.328',0.028,-,-,0.028,61.600
'13:55:43.336',0.028,-,-,0.028,60.800
'13:55:43.344',0.028,-,-,0.028,60.800
'13:55:43.352',0.028,-,-,0.014,60.800
'13:55:43.360',0.028,-,-,0.014,60.000
'13:55:43.368',0.028,-,-,0.028,60.000
'13:55:43.376',0.042,-,-,0.014,59.200
'13:55:43.384',0.042,-,-,0.028,59.200
'13:55:43.392',0.056,-,-,0.014,59.200
'13:55:43.400',0.069,-,-,0.028,58.400
'13:55:43.408',0.069,-,-,0.028,58.400
'13:55:43.416',0.056,-,-,0.056,58.400
'13:55:43.424',0.042,-,-,0.014,57.600
'13:55:43.432',0.083,-,-,0.085,57.600
'13:55:43.440',0.014,-,-,0.070,57.600
'13:55:43.448',-0.125,-,-,0.085,56.800
'13:55:43.456',-0.278,-,-,0.028,56.800
'13:55:43.464',-0.389,-,-,-0.113,56.800
'13:55:43.472',-0.458,-,-,-0.254,56.800
'13:55:43.480',-0.500,-,-,-0.535,56.800
'13:55:43.488',-0.514,-,-,-0.803,56.000
'13:55:43.496',-0.389,-,-,-0.704,56.000
'13:55:43.504',-0.181,-,-,-0.465,56.000
'13:55:43.512',-0.028,-,-,-0.141,56.000
'13:55:43.520',0.056,-,-,0.000,56.000
'13:55:43.528',0.069,-,-,0.028,56.000
'13:55:43.536',0.083,-,-,0.028,56.000
'13:55:43.544',0.097,-,-,0.042,55.200
'13:55:43.552',0.125,-,-,0.042,55.200
'13:55:43.560',0.125,-,-,0.028,55.200
'13:55:43.568',0.125,-,-,0.028,55.200
'13:55:43.576',0.125,-,-,0.042,55.200
'13:55:43.584',0.125,-,-,0.028,56.800
'13:55:43.592',0.125,-,-,0.028,60.800
'13:55:43.600',0.125,-,-,0.028,68.000
'13:55:43.608',0.139,-,-,0.014,79.200
'13:55:43.616',0.139,-,-,0.028,91.200
'13:55:43.624',0.139,-,-,0.000,103.200
'13:55:43.632',0.139,-,-,0.000,112.800
'13:55:43.640',0.139,-,-,0.000,118.400
'13:55:43.648',0.139,-,-,-0.028,120.000
'13:55:43.656',0.139,-,-,-0.028,118.400
'13:55:43.664',0.139,-,-,-0.028,116.000
'13:55:43.672',0.153,-,-,-0.028,112.800
'13:55:43.680',0.167,-,-,-0.028,109.600
'13:55:43.688',0.167,-,-,-0.042,107.200
'13:55:43.696',0.181,-,-,-0.028,105.600
'13:55:43.704',0.181,-,-,-0.014,104.000
'13:55:43.712',0.194,-,-,-0.014,103.200
'13:55:43.720',0.208,-,-,0.000,101.600
'13:55:43.728',0.236,-,-,0.000,100.000
'13:55:43.736',0.208,-,-,0.000,98.400
'13:55:43.744',0.194,-,-,0.000,96.800
'13:55:43.752',0.181,-,-,0.000,95.200
'13:55:43.760',0.167,-,-,0.000,93.600
'13:55:43.768',0.153,-,-,0.000,92.000
'13:55:43.776',0.139,-,-,0.000,89.600
'13:55:43.784',0.097,-,-,0.014,88.000
'13:55:43.792',0.069,-,-,0.028,85.600
'13:55:43.800',0.069,-,-,0.028,83.200
'13:55:43.808',0.069,-,-,0.042,80.800
'13:55:43.816',0.069,-,-,0.056,78.400
'13:55:43.824',0.069,-,-,0.042,77.600
'13:55:43.832',0.083,-,-,0.056,76.800
'13:55:43.840',0.083,-,-,0.042,76.800
'13:55:43.848',0.083,-,-,0.056,76.800
'13:55:43.856',0.083,-,-,0.070,77.600
'13:55:43.864',0.069,-,-,0.056,78.400
'13:55:43.872',0.083,-,-,0.056,79.200
'13:55:43.880',0.083,-,-,0.056,79.200
'13:55:43.888',0.083,-,-,0.056,79.200
'13:55:43.896',0.083,-,-,0.056,78.400
'13:55:43.904',0.083,-,-,0.070,77.600
'13:55:43.912',0.069,-,-,0.056,76.800
'13:55:43.920',0.069,-,-,0.070,76.000
'13:55:43.928',0.056,-,-,0.056,75.200
'13:55:43.936',0.056,-,-,0.056,74.400
'13:55:43.944',0.056,-,-,0.056,74.400
'13:55:43.952',0.069,-,-,0.042,73.600
'13:55:43.960',0.056,-,-,0.141,72.800
'13:55:43.968',0.042,-,-,0.028,72.800
'13:55:43.976',0.042,-,-,0.056,72.000
'13:55:43.984',0.042,-,-,0.056,72.000
'13:55:43.992',0.056,-,-,0.085,71.200
'13:55:44.000',0.042,-,-,0.070,70.400
'13:55:44.008',0.042,-,-,0.085,70.400
'13:55:44.016',0.042,-,-,0.056,69.600
'13:55:44.024',0.028,-,-,0.070,68.800
'13:55:44.032',0.028,-,-,0.028,68.800
'13:55:44.040',0.014,-,-,0.028,68.000
'13:55:44.048',0.014,-,-,0.042,68.000
'13:55:44.056',0.000,-,-,0.028,67.200
'13:55:44.064',0.000,-,-,0.028,66.400
'13:55:44.072',0.014,-,-,0.014,66.400
'13:55:44.080',0.014,-,-,0.028,65.600
'13:55:44.088',0.014,-,-,0.028,65.600
'13:55:44.096',0.014,-,-,0.028,65.600
'13:55:44.104',0.000,-,-,0.042,64.800
'13:55:44.112',0.000,-,-,0.028,64.800
'13:55:44.120',0.000,-,-,0.014,64.000
'13:55:44.128',0.014,-,-,0.028,64.000
'13:55:44.136',0.014,-,-,0.000,63.200
'13:55:44.144',0.014,-,-,0.028,63.200
'13:55:44.152',0.014,-,-,0.028,62.400
'13:55:44.160',0.000,-,-,0.014,62.400
'13:55:44.168',-0.028,-,-,0.028,61.600
'13:55:44.176',0.000,-,-,-0.056,60.800
'13:55:44.184',0.028,-,-,0.042,60.800
'13:55:44.192',-0.069,-,-,0.042,60.000
'13:55:44.200',-0.236,-,-,0.028,60.000
'13:55:44.208',-0.431,-,-,-0.085,59.200
'13:55:44.216',-0.639,-,-,-0.380,59.200
'13:55:44.224',-0.875,-,-,-0.732,58.400
'13:55:44.232',-1.125,-,-,-1.028,58.400
'13:55:44.240',-1.236,-,-,-1.268,57.600
'13:55:44.248',-1.125,-,-,-1.282,57.600
'13:55:44.256',-0.806,-,-,-1.028,57.600
'13:55:44.264',-0.417,-,-,-0.676,57.600
'13:55:44.272',-0.097,-,-,-0.254,56.800
'13:55:44.280',0.069,-,-,0.000,56.800
'13:55:44.288',0.153,-,-,0.127,56.800
'13:55:44.296',0.167,-,-,0.155,56.800
'13:55:44.304',0.167,-,-,0.155,56.000
'13:55:44.312',0.167,-,-,0.155,56.000
'13:55:44.320',0.181,-,-,0.141,56.000
'13:55:44.328',0.181,-,-,0.127,55.200
'13:55:44.336',0.194,-,-,0.169,55.200
'13:55:44.344',0.236,-,-,0.155,55.200
'13:55:44.352',0.250,-,-,0.155,56.000
'13:55:44.360',0.250,-,-,0.127,57.600
'13:55:44.368',0.264,-,-,0.155,61.600
'13:55:44.376',0.264,-,-,0.141,68.000
'13:55:44.384',0.278,-,-,0.155,76.800
'13:55:44.392',0.278,-,-,0.141,87.200
'13:55:44.400',0.292,-,-,0.141,96.000
'13:55:44.408',0.319,-,-,0.127,104.000
'13:55:44.416',0.319,-,-,0.127,108.800
'13:55:44.424',0.319,-,-,0.155,111.200
'13:55:44.432',0.319,-,-,0.141,111.200
'13:55:44.440',0.319,-,-,0.155,110.400
'13:55:44.448',0.319,-,-,0.155,108.800
'13:55:44.456',0.306,-,-,0.141,106.400
'13:55:44.464',0.292,-,-,0.127,104.800
'13:55:44.472',0.264,-,-,0.113,103.200
'13:55:44.480',0.250,-,-,0.085,102.400
'13:55:44.488',0.208,-,-,0.113,100.800
'13:55:44.496',0.181,-,-,0.085,100.000
'13:55:44.504',0.153,-,-,0.070,99.200
'13:55:44.512',0.097,-,-,0.056,97.600
'13:55:44.520',0.069,-,-,0.042,96.000
'13:55:44.528',0.056,-,-,0.028,94.400
'13:55:44.536',0.028,-,-,0.014,92.800
'13:55:44.544',0.000,-,-,0.000,89.600
'13:55:44.552',-0.014,-,-,0.028,87.200
'13:55:44.560',-0.014,-,-,0.014,84.000
'13:55:44.568',-0.014,-,-,0.014,80.800
'13:55:44.576',0.000,-,-,0.000,78.400
'13:55:44.584',0.000,-,-,0.028,76.800
'13:55:44.592',0.000,-,-,0.028,75.200
'13:55:44.600',0.000,-,-,0.042,75.200
'13:55:44.608',0.000,-,-,0.028,76.000
'13:55:44.616',0.000,-,-,0.056,76.800
'13:55:44.624',0.014,-,-,0.042,76.800
'13:55:44.632',0.028,-,-,0.056,77.600
'13:55:44.640',0.014,-,-,0.056,77.600
'13:55:44.648',0.014,-,-,0.056,76.800
'13:55:44.656',0.014,-,-,0.056,76.800
'13:55:44.664',0.000,-,-,0.056,76.000
'13:55:44.672',0.000,-,-,0.056,75.200
'13:55:44.680',-0.014,-,-,0.042,74.400
'13:55:44.688',-0.028,-,-,0.028,73.600
'13:55:44.696',-0.028,-,-,0.014,72.800
'13:55:44.704',-0.042,-,-,0.014,72.800
'13:55:44.712',-0.042,-,-,0.000,72.000
'13:55:44.720',-0.056,-,-,0.014,71.200
'13:55:44.728',-0.069,-,-,0.000,71.200
'13:55:44.736',-0.069,-,-,0.000,70.400
'13:55:44.744',-0.069,-,-,0.000,70.400
'13:55:44.752',-0.056,-,-,0.000,69.600
'13:55:44.760',-0.056,-,-,0.000,69.600
'13:55:44.768',-0.056,-,-,0.000,68.800
'13:55:44.776',-0.042,-,-,0.000,68.800
'13:55:44.784',-0.042,-,-,0.014,68.000
'13:55:44.792',-0.042,-,-,0.014,68.000
'13:55:44.800',-0.028,-,-,0.000,67.200
'13:55:44.808',-0.028,-,-,0.028,67.200
'13:55:44.816',-0.014,-,-,0.014,66.400
'13:55:44.824',0.000,-,-,0.028,66.400
'13:55:44.832',0.000,-,-,0.028,65.600
'13:55:44.840',0.014,-,-,0.042,65.600
'13:55:44.848',0.014,-,-,0.056,64.800
'13:55:44.856',0.000,-,-,0.028,64.800
'13:55:44.864',0.000,-,-,0.028,64.800
'13:55:44.872',-0.014,-,-,0.028,64.800
'13:55:44.880',-0.014,-,-,0.000,64.000
'13:55:44.888',-0.014,-,-,0.000,64.000
'13:55:44.896',-0.014,-,-,0.000,64.000
'13:55:44.904',-0.014,-,-,0.000,64.000
'13:55:44.912',-0.042,-,-,0.000,64.000
'13:55:44.920',-0.056,-,-,0.000,63.200
'13:55:44.928',-0.028,-,-,-0.056,63.200
'13:55:44.936',-0.028,-,-,0.000,63.200
'13:55:44.944',-0.139,-,-,0.014,63.200
'13:55:44.952',-0.306,-,-,0.000,62.400
'13:55:44.960',-0.500,-,-,-0.141,62.400
'13:55:44.968',-0.722,-,-,-0.408,62.400
'13:55:44.976',-0.958,-,-,-0.761,61.600
'13:55:44.984',-1.167,-,-,-1.070,61.600
'13:55:44.992',-1.250,-,-,-1.282,61.600
'13:55:45.000',-1.083,-,-,-1.268,60.800
'13:55:45.008',-0.792,-,-,-1.056,60.800
'13:55:45.016',-0.431,-,-,-0.676,60.000
'13:55:45.024',-0.167,-,-,-0.310,60.000
'13:55:45.032',0.014,-,-,-0.113,59.200
'13:55:45.040',0.139,-,-,0.070,59.200
'13:55:45.048',0.250,-,-,0.183,59.200
'13:55:45.056',0.278,-,-,0.239,58.400
'13:55:45.064',0.292,-,-,0.225,58.400
'13:55:45.072',0.292,-,-,0.225,58.400
'13:55:45.080',0.292,-,-,0.197,58.400
'13:55:45.088',0.306,-,-,0.197,58.400
'13:55:45.096',0.306,-,-,0.197,58.400
'13:55:45.104',0.319,-,-,0.197,58.400
'13:55:45.112',0.347,-,-,0.183,59.200
'13:55:45.120',0.347,-,-,0.169,61.600
'13:55:45.128',0.361,-,-,0.169,66.400
'13:55:45.136',0.361,-,-,0.169,72.800
'13:55:45.144',0.375,-,-,0.169,80.800
'13:55:45.152',0.389,-,-,0.169,89.600
'13:55:45.160',0.403,-,-,0.169,97.600
'13:55:45.168',0.417,-,-,0.183,104.000
'13:55:45.176',0.458,-,-,0.197,108.000
'13:55:45.184',0.472,-,-,0.197,110.400
'13:55:45.192',0.486,-,-,0.239,110.400
'13:55:45.200',0.486,-,-,0.225,108.800
'13:55:45.208',0.472,-,-,0.239,107.200
'13:55:45.216',0.458,-,-,0.225,104.800
'13:55:45.224',0.431,-,-,0.239,102.400
'13:55:45.232',0.403,-,-,0.225,100.800
'13:55:45.240',0.375,-,-,0.197,99.200
'13:55:45.248',0.319,-,-,0.169,98.400
'13:55:45.256',0.278,-,-,0.155,96.800
'13:55:45.264',0.236,-,-,0.127,96.000
'13:55:45.272',0.181,-,-,0.113,94.400
'13:55:45.280',0.139,-,-,0.085,92.800
'13:55:45.288',0.097,-,-,0.056,91.200
'13:55:45.296',0.069,-,-,0.056,88.800
'13:55:45.304',0.056,-,-,0.042,86.400
'13:55:45.312',0.042,-,-,0.042,83.200
'13:55:45.320',0.042,-,-,0.042,80.800
'13:55:45.328',0.042,-,-,0.028,79.200
'13:55:45.336',0.042,-,-,0.056,77.600
'13:55:45.344',0.056,-,-,0.056,76.800
'13:55:45.352',0.042,-,-,0.070,76.000
'13:55:45.360',0.042,-,-,0.056,76.800
'13:55:45.368',0.028,-,-,0.056,76.800
'13:55:45.376',0.028,-,-,0.056,77.600
'13:55:45.384',0.028,-,-,0.056,77.600
'13:55:45.392',0.014,-,-,0.056,78.400
'13:55:45.400',0.014,-,-,0.042,77.600
'13:55:45.408',0.000,-,-,0.042,77.600
'13:55:45.416',0.000,-,-,0.042,76.800
'13:55:45.424',0.000,-,-,0.028,76.800
'13:55:45.432',0.000,-,-,0.042,76.000
'13:55:45.440',0.000,-,-,0.028,75.200
'13:55:45.448',0.000,-,-,0.028,74.400
'13:55:45.456',-0.014,-,-,0.028,74.400
'13:55:45.464',0.000,-,-,0.028,73.600
'13:55:45.472',-0.014,-,-,0.028,72.800
'13:55:45.480',0.000,-,-,0.028,72.000
'13:55:45.488',0.000,-,-,0.028,71.200
'13:55:45.496',0.000,-,-,0.028,71.200
'13:55:45.504',0.014,-,-,0.028,70.400
'13:55:45.512',0.014,-,-,0.042,69.600
'13:55:45.520',0.028,-,-,0.042,69.600
'13:55:45.528',0.014,-,-,0.056,68.800
'13:55:45.536',0.014,-,-,0.042,68.000
'13:55:45.544',0.000,-,-,0.056,68.000
'13:55:45.552',-0.014,-,-,0.042,67.200
'13:55:45.560',-0.028,-,-,0.028,67.200
'13:55:45.568',-0.042,-,-,0.028,67.200
'13:55:45.576',-0.042,-,-,0.014,66.400
'13:55:45.584',-0.042,-,-,0.000,66.400
'13:55:45.592',0.014,-,-,0.028,65.600
'13:55:45.600',0.181,-,-,0.225,65.600
'13:55:45.608',0.417,-,-,0.451,65.600
'13:55:45.616',0.486,-,-,0.465,65.600
'13:55:45.624',0.181,-,-,-0.254,64.800
'13:55:45.632',-0.069,-,-,-0.535,64.800
'13:55:45.640',-0.181,-,-,-0.563,64.800
'13:55:45.648',-0.194,-,-,-0.338,64.800
'13:55:45.656',-0.153,-,-,-0.141,64.000
'13:55:45.664',-0.125,-,-,-0.056,64.000
'13:55:45.672',-0.097,-,-,-0.028,63.200
'13:55:45.680',-0.097,-,-,-0.028,63.200
'13:55:45.688',-0.097,-,-,-0.028,63.200
'13:55:45.696',-0.097,-,-,-0.028,62.400
'13:55:45.704',-0.097,-,-,-0.042,62.400
'13:55:45.712',-0.125,-,-,-0.056,61.600
'13:55:45.720',-0.139,-,-,-0.056,62.400
'13:55:45.728',-0.139,-,-,-0.070,64.000
'13:55:45.736',-0.153,-,-,-0.056,68.800
'13:55:45.744',-0.167,-,-,-0.070,76.000
'13:55:45.752',-0.181,-,-,-0.085,85.600
'13:55:45.760',-0.181,-,-,-0.127,96.800
'13:55:45.768',-0.194,-,-,-0.141,107.200
