'Elapsed time','I','II','III','AVF','V','MCL1','ABP','PAP'
'35:32:28.232',-,-0.064,-,-,0.016,-,94.560,-
'35:32:28.240',-,-0.064,-,-,0.008,-,94.560,-
'35:32:28.248',-,-0.064,-,-,0.000,-,94.560,-
'35:32:28.256',-,0.000,-,-,-0.008,-,93.120,-
'35:32:28.264',-,0.000,-,-,-0.016,-,93.120,-
'35:32:28.272',-,0.000,-,-,-0.032,-,92.160,-
'35:32:28.280',-,0.000,-,-,-0.032,-,89.760,-
'35:32:28.288',-,0.000,-,-,-0.040,-,88.320,-
'35:32:28.296',-,0.032,-,-,-0.032,-,85.920,-
'35:32:28.304',-,0.064,-,-,-0.024,-,83.520,-
'35:32:28.312',-,0.096,-,-,-0.032,-,80.160,-
'35:32:28.320',-,0.136,-,-,-0.024,-,77.760,-
'35:32:28.328',-,0.136,-,-,-0.064,-,75.360,-
'35:32:28.336',-,0.200,-,-,-0.096,-,71.520,-
'35:32:28.344',-,0.200,-,-,-0.112,-,70.560,-
'35:32:28.352',-,0.200,-,-,-0.128,-,68.160,-
'35:32:28.360',-,0.200,-,-,-0.112,-,68.160,-
'35:32:28.368',-,0.168,-,-,-0.096,-,66.720,-
'35:32:28.376',-,0.096,-,-,-0.072,-,66.720,-
'35:32:28.384',-,0.032,-,-,-0.040,-,66.720,-
'35:32:28.392',-,0.000,-,-,-0.016,-,66.720,-
'35:32:28.400',-,-0.032,-,-,-0.016,-,68.160,-
'35:32:28.408',-,-0.032,-,-,-0.008,-,68.160,-
'35:32:28.416',-,-0.032,-,-,-0.008,-,68.160,-
'35:32:28.424',-,-0.032,-,-,-0.008,-,69.120,-
'35:32:28.432',-,-0.032,-,-,0.000,-,69.120,-
'35:32:28.440',-,-0.032,-,-,-0.008,-,69.120,-
'35:32:28.448',-,-0.032,-,-,0.000,-,69.120,-
'35:32:28.456',-,-0.032,-,-,-0.008,-,69.120,-
'35:32:28.464',-,-0.032,-,-,0.000,-,69.120,-
'35:32:28.472',-,-0.032,-,-,0.000,-,69.120,-
'35:32:28.480',-,-0.032,-,-,0.000,-,69.120,-
'35:32:28.488',-,-0.032,-,-,0.000,-,69.120,-
'35:32:28.496',-,-0.032,-,-,0.000,-,68.160,-
'35:32:28.504',-,-0.032,-,-,0.000,-,68.160,-
'35:32:28.512',-,0.000,-,-,0.000,-,68.160,-
'35:32:28.520',-,0.000,-,-,-0.008,-,66.720,-
'35:32:28.528',-,0.136,-,-,-0.040,-,66.720,-
'35:32:28.536',-,0.200,-,-,-0.072,-,65.760,-
'35:32:28.544',-,0.168,-,-,-0.072,-,65.760,-
'35:32:28.552',-,0.168,-,-,-0.144,-,64.320,-
'35:32:28.560',-,0.136,-,-,-0.168,-,64.320,-
'35:32:28.568',-,0.136,-,-,-0.152,-,63.360,-
'35:32:28.576',-,0.168,-,-,-0.144,-,63.360,-
'35:32:28.584',-,0.096,-,-,-0.144,-,61.920,-
'35:32:28.592',-,0.000,-,-,-0.128,-,61.920,-
'35:32:28.600',-,-0.168,-,-,-0.088,-,60.960,-
'35:32:28.608',-,-0.376,-,-,-0.040,-,60.960,-
'35:32:28.616',-,-0.512,-,-,0.008,-,60.960,-
'35:32:28.624',-,-0.584,-,-,0.064,-,59.520,-
'35:32:28.632',-,-0.616,-,-,0.088,-,59.520,-
'35:32:28.640',-,-0.376,-,-,0.072,-,59.520,-
'35:32:28.648',-,-0.240,-,-,0.064,-,59.520,-
'35:32:28.656',-,-0.136,-,-,0.048,-,59.520,-
'35:32:28.664',-,-0.064,-,-,0.048,-,59.520,-
'35:32:28.672',-,-0.064,-,-,0.048,-,58.560,-
'35:32:28.680',-,-0.064,-,-,0.072,-,58.560,-
'35:32:28.688',-,-0.064,-,-,0.072,-,58.560,-
'35:32:28.696',-,-0.064,-,-,0.072,-,58.560,-
'35:32:28.704',-,-0.064,-,-,0.072,-,58.560,-
'35:32:28.712',-,-0.064,-,-,0.072,-,59.520,-
'35:32:28.720',-,-0.064,-,-,0.072,-,59.520,-
'35:32:28.728',-,-0.064,-,-,0.072,-,61.920,-
'35:32:28.736',-,-0.064,-,-,0.080,-,64.320,-
'35:32:28.744',-,-0.064,-,-,0.080,-,66.720,-
'35:32:28.752',-,-0.064,-,-,0.088,-,70.560,-
'35:32:28.760',-,-0.064,-,-,0.088,-,72.960,-
'35:32:28.768',-,-0.032,-,-,0.096,-,76.320,-
'35:32:28.776',-,0.000,-,-,0.088,-,80.160,-
'35:32:28.784',-,-0.032,-,-,0.096,-,83.520,-
'35:32:28.792',-,0.000,-,-,0.088,-,85.920,-
'35:32:28.800',-,0.000,-,-,0.096,-,88.320,-
'35:32:28.808',-,0.000,-,-,0.072,-,89.760,-
'35:32:28.816',-,0.032,-,-,0.064,-,90.720,-
'35:32:28.824',-,0.064,-,-,0.048,-,90.720,-
'35:32:28.832',-,0.064,-,-,0.032,-,92.160,-
'35:32:28.840',-,0.096,-,-,0.016,-,92.160,-
'35:32:28.848',-,0.136,-,-,0.000,-,90.720,-
'35:32:28.856',-,0.136,-,-,-0.016,-,89.760,-
'35:32:28.864',-,0.136,-,-,-0.016,-,88.320,-
'35:32:28.872',-,0.096,-,-,-0.024,-,87.360,-
'35:32:28.880',-,0.064,-,-,-0.032,-,85.920,-
'35:32:28.888',-,0.064,-,-,-0.040,-,83.520,-
'35:32:28.896',-,0.064,-,-,-0.032,-,81.120,-
'35:32:28.904',-,0.064,-,-,-0.024,-,78.720,-
'35:32:28.912',-,0.096,-,-,-0.032,-,76.320,-
'35:32:28.920',-,0.136,-,-,-0.024,-,73.920,-
'35:32:28.928',-,0.136,-,-,-0.040,-,71.520,-
'35:32:28.936',-,0.200,-,-,-0.080,-,69.120,-
'35:32:28.944',-,0.200,-,-,-0.112,-,66.720,-
'35:32:28.952',-,0.200,-,-,-0.112,-,65.760,-
'35:32:28.960',-,0.200,-,-,-0.112,-,64.320,-
'35:32:28.968',-,0.168,-,-,-0.096,-,64.320,-
'35:32:28.976',-,0.096,-,-,-0.072,-,64.320,-
'35:32:28.984',-,0.032,-,-,-0.040,-,64.320,-
'35:32:28.992',-,0.000,-,-,-0.016,-,64.320,-
'35:32:29.000',-,-0.032,-,-,-0.008,-,65.760,-
'35:32:29.008',-,-0.032,-,-,0.000,-,65.760,-
'35:32:29.016',-,-0.064,-,-,-0.008,-,65.760,-
'35:32:29.024',-,-0.032,-,-,0.000,-,66.720,-
'35:32:29.032',-,-0.064,-,-,0.000,-,66.720,-
'35:32:29.040',-,-0.032,-,-,-0.008,-,66.720,-
'35:32:29.048',-,-0.064,-,-,0.000,-,66.720,-
'35:32:29.056',-,-0.064,-,-,0.000,-,66.720,-
'35:32:29.064',-,-0.032,-,-,0.000,-,66.720,-
'35:32:29.072',-,-0.064,-,-,0.000,-,66.720,-
'35:32:29.080',-,-0.032,-,-,0.000,-,66.720,-
'35:32:29.088',-,-0.032,-,-,0.008,-,65.760,-
'35:32:29.096',-,-0.064,-,-,0.000,-,65.760,-
'35:32:29.104',-,-0.032,-,-,0.008,-,65.760,-
'35:32:29.112',-,-0.032,-,-,0.000,-,64.320,-
'35:32:29.120',-,0.000,-,-,0.000,-,64.320,-
'35:32:29.128',-,0.064,-,-,-0.024,-,64.320,-
'35:32:29.136',-,0.200,-,-,-0.064,-,64.320,-
'35:32:29.144',-,0.136,-,-,-0.064,-,63.360,-
'35:32:29.152',-,0.096,-,-,-0.112,-,63.360,-
'35:32:29.160',-,0.136,-,-,-0.160,-,61.920,-
'35:32:29.168',-,0.096,-,-,-0.144,-,61.920,-
'35:32:29.176',-,0.136,-,-,-0.144,-,61.920,-
'35:32:29.184',-,0.096,-,-,-0.144,-,60.960,-
'35:32:29.192',-,0.000,-,-,-0.128,-,60.960,-
'35:32:29.200',-,-0.168,-,-,-0.096,-,59.520,-
'35:32:29.208',-,-0.304,-,-,-0.064,-,59.520,-
'35:32:29.216',-,-0.480,-,-,-0.008,-,59.520,-
'35:32:29.224',-,-0.544,-,-,0.032,-,58.560,-
'35:32:29.232',-,-0.584,-,-,0.080,-,58.560,-
'35:32:29.240',-,-0.376,-,-,0.088,-,58.560,-
'35:32:29.248',-,-0.240,-,-,0.072,-,58.560,-
'35:32:29.256',-,-0.136,-,-,0.048,-,57.120,-
'35:32:29.264',-,-0.064,-,-,0.064,-,57.120,-
'35:32:29.272',-,-0.064,-,-,0.064,-,57.120,-
'35:32:29.280',-,-0.064,-,-,0.072,-,57.120,-
'35:32:29.288',-,-0.064,-,-,0.080,-,57.120,-
'35:32:29.296',-,-0.064,-,-,0.080,-,57.120,-
'35:32:29.304',-,-0.064,-,-,0.072,-,57.120,-
'35:32:29.312',-,-0.032,-,-,0.080,-,57.120,-
'35:32:29.320',-,-0.064,-,-,0.080,-,58.560,-
'35:32:29.328',-,-0.032,-,-,0.080,-,59.520,-
'35:32:29.336',-,-0.064,-,-,0.088,-,61.920,-
'35:32:29.344',-,-0.032,-,-,0.080,-,64.320,-
'35:32:29.352',-,-0.064,-,-,0.088,-,68.160,-
'35:32:29.360',-,-0.032,-,-,0.096,-,70.560,-
'35:32:29.368',-,-0.032,-,-,0.096,-,73.920,-
'35:32:29.376',-,0.000,-,-,0.088,-,77.760,-
'35:32:29.384',-,-0.032,-,-,0.104,-,80.160,-
'35:32:29.392',-,0.000,-,-,0.088,-,83.520,-
'35:32:29.400',-,0.000,-,-,0.088,-,84.960,-
'35:32:29.408',-,0.000,-,-,0.080,-,87.360,-
'35:32:29.416',-,0.032,-,-,0.072,-,88.320,-
'35:32:29.424',-,0.064,-,-,0.048,-,89.760,-
'35:32:29.432',-,0.064,-,-,0.032,-,89.760,-
'35:32:29.440',-,0.096,-,-,0.024,-,89.760,-
'35:32:29.448',-,0.096,-,-,0.008,-,89.760,-
'35:32:29.456',-,0.136,-,-,-0.008,-,88.320,-
'35:32:29.464',-,0.096,-,-,-0.016,-,87.360,-
'35:32:29.472',-,0.136,-,-,-0.024,-,85.920,-
'35:32:29.480',-,0.064,-,-,-0.032,-,83.520,-
'35:32:29.488',-,0.064,-,-,-0.032,-,82.560,-
'35:32:29.496',-,0.064,-,-,-0.040,-,80.160,-
'35:32:29.504',-,0.064,-,-,-0.032,-,77.760,-
'35:32:29.512',-,0.096,-,-,-0.024,-,75.360,-
'35:32:29.520',-,0.136,-,-,-0.032,-,72.960,-
'35:32:29.528',-,0.136,-,-,-0.064,-,70.560,-
'35:32:29.536',-,0.200,-,-,-0.096,-,68.160,-
'35:32:29.544',-,0.200,-,-,-0.128,-,65.760,-
'35:32:29.552',-,0.200,-,-,-0.136,-,64.320,-
'35:32:29.560',-,0.240,-,-,-0.112,-,64.320,-
'35:32:29.568',-,0.168,-,-,-0.096,-,63.360,-
'35:32:29.576',-,0.096,-,-,-0.072,-,63.360,-
'35:32:29.584',-,0.032,-,-,-0.040,-,63.360,-
'35:32:29.592',-,0.000,-,-,-0.016,-,63.360,-
'35:32:29.600',-,-0.032,-,-,-0.008,-,64.320,-
'35:32:29.608',-,-0.032,-,-,0.000,-,64.320,-
'35:32:29.616',-,-0.064,-,-,0.000,-,64.320,-
'35:32:29.624',-,-0.032,-,-,-0.008,-,65.760,-
'35:32:29.632',-,-0.064,-,-,0.000,-,65.760,-
'35:32:29.640',-,-0.032,-,-,0.000,-,65.760,-
'35:32:29.648',-,-0.064,-,-,0.000,-,66.720,-
'35:32:29.656',-,-0.032,-,-,0.000,-,66.720,-
'35:32:29.664',-,-0.064,-,-,0.000,-,66.720,-
'35:32:29.672',-,-0.032,-,-,0.000,-,65.760,-
'35:32:29.680',-,-0.064,-,-,0.008,-,65.760,-
'35:32:29.688',-,-0.032,-,-,0.000,-,65.760,-
'35:32:29.696',-,-0.032,-,-,0.008,-,65.760,-
'35:32:29.704',-,-0.032,-,-,0.016,-,64.320,-
'35:32:29.712',-,-0.032,-,-,0.000,-,64.320,-
'35:32:29.720',-,0.000,-,-,-0.008,-,63.360,-
'35:32:29.728',-,0.064,-,-,0.000,-,63.360,-
'35:32:29.736',-,0.168,-,-,-0.064,-,63.360,-
'35:32:29.744',-,0.136,-,-,-0.064,-,61.920,-
'35:32:29.752',-,0.064,-,-,-0.112,-,61.920,-
'35:32:29.760',-,0.096,-,-,-0.168,-,61.920,-
'35:32:29.768',-,0.064,-,-,-0.144,-,60.960,-
'35:32:29.776',-,0.136,-,-,-0.144,-,60.960,-
'35:32:29.784',-,0.064,-,-,-0.136,-,60.960,-
'35:32:29.792',-,0.000,-,-,-0.128,-,59.520,-
'35:32:29.800',-,-0.168,-,-,-0.088,-,59.520,-
'35:32:29.808',-,-0.344,-,-,-0.064,-,59.520,-
'35:32:29.816',-,-0.480,-,-,-0.008,-,58.560,-
'35:32:29.824',-,-0.544,-,-,0.032,-,58.560,-
'35:32:29.832',-,-0.544,-,-,0.088,-,58.560,-
'35:32:29.840',-,-0.376,-,-,0.080,-,57.120,-
'35:32:29.848',-,-0.240,-,-,0.072,-,57.120,-
'35:32:29.856',-,-0.136,-,-,0.048,-,57.120,-
'35:32:29.864',-,-0.064,-,-,0.064,-,57.120,-
'35:32:29.872',-,-0.064,-,-,0.064,-,57.120,-
'35:32:29.880',-,-0.064,-,-,0.072,-,57.120,-
'35:32:29.888',-,-0.064,-,-,0.080,-,57.120,-
'35:32:29.896',-,-0.064,-,-,0.080,-,56.160,-
'35:32:29.904',-,-0.032,-,-,0.072,-,56.160,-
'35:32:29.912',-,-0.064,-,-,0.080,-,57.120,-
'35:32:29.920',-,-0.032,-,-,0.088,-,58.560,-
'35:32:29.928',-,-0.064,-,-,0.080,-,59.520,-
'35:32:29.936',-,-0.032,-,-,0.088,-,61.920,-
'35:32:29.944',-,-0.064,-,-,0.080,-,64.320,-
'35:32:29.952',-,-0.032,-,-,0.096,-,66.720,-
'35:32:29.960',-,-0.032,-,-,0.096,-,70.560,-
'35:32:29.968',-,-0.032,-,-,0.096,-,73.920,-
'35:32:29.976',-,0.000,-,-,0.088,-,77.760,-
'35:32:29.984',-,-0.032,-,-,0.104,-,80.160,-
'35:32:29.992',-,0.000,-,-,0.096,-,83.520,-
'35:32:30.000',-,0.000,-,-,0.088,-,84.960,-
'35:32:30.008',-,0.000,-,-,0.080,-,87.360,-
'35:32:30.016',-,0.032,-,-,0.072,-,88.320,-
'35:32:30.024',-,0.064,-,-,0.048,-,89.760,-
'35:32:30.032',-,0.064,-,-,0.048,-,89.760,-
'35:32:30.040',-,0.096,-,-,0.024,-,89.760,-
'35:32:30.048',-,0.096,-,-,0.008,-,89.760,-
'35:32:30.056',-,0.136,-,-,0.000,-,88.320,-
'35:32:30.064',-,0.096,-,-,-0.016,-,87.360,-
'35:32:30.072',-,0.096,-,-,-0.024,-,85.920,-
'35:32:30.080',-,0.064,-,-,-0.032,-,83.520,-
'35:32:30.088',-,0.064,-,-,-0.032,-,82.560,-
'35:32:30.096',-,0.064,-,-,-0.024,-,80.160,-
'35:32:30.104',-,0.096,-,-,-0.032,-,77.760,-
'35:32:30.112',-,0.136,-,-,-0.024,-,75.360,-
'35:32:30.120',-,0.136,-,-,-0.040,-,72.960,-
'35:32:30.128',-,0.168,-,-,-0.080,-,70.560,-
'35:32:30.136',-,0.200,-,-,-0.112,-,66.720,-
'35:32:30.144',-,0.200,-,-,-0.136,-,65.760,-
'35:32:30.152',-,0.200,-,-,-0.136,-,63.360,-
'35:32:30.160',-,0.200,-,-,-0.112,-,63.360,-
'35:32:30.168',-,0.136,-,-,-0.096,-,61.920,-
'35:32:30.176',-,0.064,-,-,-0.064,-,61.920,-
'35:32:30.184',-,0.000,-,-,-0.032,-,61.920,-
'35:32:30.192',-,0.000,-,-,-0.008,-,61.920,-
'35:32:30.200',-,-0.032,-,-,0.000,-,63.360,-
'35:32:30.208',-,-0.032,-,-,0.000,-,63.360,-
'35:32:30.216',-,-0.064,-,-,0.000,-,64.320,-
'35:32:30.224',-,-0.032,-,-,0.000,-,64.320,-
'35:32:30.232',-,-0.064,-,-,0.000,-,65.760,-
'35:32:30.240',-,-0.032,-,-,0.000,-,65.760,-
'35:32:30.248',-,-0.064,-,-,0.000,-,65.760,-
'35:32:30.256',-,-0.064,-,-,0.000,-,65.760,-
'35:32:30.264',-,-0.064,-,-,0.000,-,65.760,-
'35:32:30.272',-,-0.032,-,-,0.000,-,65.760,-
'35:32:30.280',-,-0.064,-,-,0.000,-,65.760,-
'35:32:30.288',-,-0.032,-,-,0.000,-,65.760,-
'35:32:30.296',-,-0.032,-,-,0.000,-,64.320,-
'35:32:30.304',-,-0.032,-,-,0.000,-,64.320,-
'35:32:30.312',-,-0.032,-,-,0.000,-,63.360,-
'35:32:30.320',-,0.000,-,-,-0.016,-,63.360,-
'35:32:30.328',-,0.064,-,-,-0.064,-,63.360,-
'35:32:30.336',-,0.136,-,-,-0.080,-,61.920,-
'35:32:30.344',-,0.032,-,-,-0.064,-,61.920,-
'35:32:30.352',-,0.136,-,-,-0.088,-,61.920,-
'35:32:30.360',-,0.240,-,-,-0.096,-,60.960,-
'35:32:30.368',-,0.376,-,-,-0.064,-,60.960,-
'35:32:30.376',-,0.376,-,-,-0.072,-,59.520,-
'35:32:30.384',-,0.064,-,-,0.000,-,59.520,-
'35:32:30.392',-,-0.168,-,-,0.080,-,59.520,-
'35:32:30.400',-,-0.200,-,-,0.088,-,58.560,-
'35:32:30.408',-,-0.168,-,-,0.064,-,58.560,-
'35:32:30.416',-,-0.168,-,-,0.048,-,58.560,-
'35:32:30.424',-,-0.168,-,-,0.048,-,57.120,-
'35:32:30.432',-,-0.168,-,-,0.048,-,57.120,-
'35:32:30.440',-,-0.168,-,-,0.048,-,57.120,-
'35:32:30.448',-,-0.168,-,-,0.048,-,57.120,-
'35:32:30.456',-,-0.136,-,-,0.032,-,57.120,-
'35:32:30.464',-,-0.136,-,-,0.032,-,57.120,-
'35:32:30.472',-,-0.136,-,-,0.032,-,57.120,-
'35:32:30.480',-,-0.136,-,-,0.032,-,57.120,-
'35:32:30.488',-,-0.096,-,-,0.032,-,57.120,-
'35:32:30.496',-,-0.136,-,-,0.032,-,59.520,-
'35:32:30.504',-,-0.136,-,-,0.032,-,61.920,-
'35:32:30.512',-,-0.096,-,-,0.032,-,64.320,-
'35:32:30.520',-,-0.136,-,-,0.032,-,68.160,-
'35:32:30.528',-,-0.136,-,-,0.032,-,72.960,-
'35:32:30.536',-,-0.136,-,-,0.032,-,76.320,-
'35:32:30.544',-,-0.136,-,-,0.032,-,80.160,-
'35:32:30.552',-,-0.136,-,-,0.032,-,83.520,-
'35:32:30.560',-,-0.136,-,-,0.024,-,85.920,-
'35:32:30.568',-,-0.136,-,-,0.024,-,88.320,-
'35:32:30.576',-,-0.096,-,-,0.016,-,89.760,-
'35:32:30.584',-,-0.136,-,-,0.016,-,90.720,-
'35:32:30.592',-,-0.096,-,-,0.008,-,92.160,-
'35:32:30.600',-,-0.064,-,-,0.000,-,92.160,-
'35:32:30.608',-,-0.064,-,-,-0.008,-,92.160,-
'35:32:30.616',-,-0.032,-,-,-0.016,-,92.160,-
'35:32:30.624',-,0.000,-,-,-0.016,-,90.720,-
'35:32:30.632',-,0.000,-,-,-0.024,-,90.720,-
'35:32:30.640',-,0.000,-,-,-0.032,-,88.320,-
'35:32:30.648',-,0.000,-,-,-0.024,-,87.360,-
'35:32:30.656',-,0.000,-,-,-0.032,-,84.960,-
'35:32:30.664',-,0.000,-,-,-0.024,-,82.560,-
'35:32:30.672',-,0.000,-,-,-0.032,-,80.160,-
'35:32:30.680',-,0.000,-,-,-0.024,-,77.760,-
'35:32:30.688',-,0.000,-,-,-0.016,-,73.920,-
'35:32:30.696',-,0.032,-,-,-0.016,-,71.520,-
'35:32:30.704',-,0.064,-,-,-0.016,-,69.120,-
'35:32:30.712',-,0.096,-,-,-0.024,-,68.160,-
'35:32:30.720',-,0.136,-,-,-0.064,-,66.720,-
'35:32:30.728',-,0.200,-,-,-0.096,-,65.760,-
'35:32:30.736',-,0.200,-,-,-0.128,-,65.760,-
'35:32:30.744',-,0.240,-,-,-0.136,-,64.320,-
'35:32:30.752',-,0.200,-,-,-0.112,-,64.320,-
'35:32:30.760',-,0.200,-,-,-0.096,-,65.760,-
'35:32:30.768',-,0.136,-,-,-0.072,-,65.760,-
'35:32:30.776',-,0.064,-,-,-0.040,-,65.760,-
'35:32:30.784',-,0.000,-,-,-0.016,-,65.760,-
'35:32:30.792',-,0.000,-,-,0.000,-,66.720,-
'35:32:30.800',-,-0.032,-,-,0.000,-,66.720,-
'35:32:30.808',-,0.000,-,-,0.000,-,66.720,-
'35:32:30.816',-,-0.032,-,-,0.000,-,66.720,-
'35:32:30.824',-,0.000,-,-,0.000,-,66.720,-
'35:32:30.832',-,-0.032,-,-,0.000,-,66.720,-
'35:32:30.840',-,-0.032,-,-,0.000,-,66.720,-
'35:32:30.848',-,0.000,-,-,0.008,-,66.720,-
'35:32:30.856',-,-0.032,-,-,0.000,-,66.720,-
'35:32:30.864',-,-0.032,-,-,0.008,-,66.720,-
'35:32:30.872',-,-0.032,-,-,0.000,-,65.760,-
'35:32:30.880',-,-0.032,-,-,0.016,-,65.760,-
'35:32:30.888',-,0.000,-,-,0.008,-,65.760,-
'35:32:30.896',-,-0.032,-,-,0.008,-,64.320,-
'35:32:30.904',-,0.000,-,-,0.000,-,64.320,-
'35:32:30.912',-,0.000,-,-,0.008,-,64.320,-
'35:32:30.920',-,0.064,-,-,-0.016,-,63.360,-
'35:32:30.928',-,0.168,-,-,-0.040,-,63.360,-
'35:32:30.936',-,0.136,-,-,-0.064,-,61.920,-
'35:32:30.944',-,0.064,-,-,-0.096,-,61.920,-
'35:32:30.952',-,0.096,-,-,-0.168,-,61.920,-
'35:32:30.960',-,0.096,-,-,-0.152,-,60.960,-
'35:32:30.968',-,0.136,-,-,-0.144,-,60.960,-
'35:32:30.976',-,0.096,-,-,-0.136,-,60.960,-
'35:32:30.984',-,0.000,-,-,-0.112,-,59.520,-
'35:32:30.992',-,-0.136,-,-,-0.088,-,59.520,-
'35:32:31.000',-,-0.304,-,-,-0.040,-,59.520,-
'35:32:31.008',-,-0.448,-,-,-0.008,-,58.560,-
'35:32:31.016',-,-0.544,-,-,0.032,-,58.560,-
'35:32:31.024',-,-0.544,-,-,0.088,-,58.560,-
'35:32:31.032',-,-0.376,-,-,0.096,-,58.560,-
'35:32:31.040',-,-0.240,-,-,0.072,-,57.120,-
