'Elapsed time','I','II','III','AVL','AVF','MCL1','ABP','PAP'
'6:06:39.600',0.000,-,-,-,-0.020,-,54.400,39.200
'6:06:39.608',0.000,-,-,-,-0.020,-,54.400,39.200
'6:06:39.616',0.000,-,-,-,-0.020,-,54.400,39.000
'6:06:39.624',0.000,-,-,-,-0.020,-,54.400,38.800
'6:06:39.632',0.000,-,-,-,-0.020,-,54.400,38.800
'6:06:39.640',0.000,-,-,-,-0.020,-,53.600,38.600
'6:06:39.648',0.000,-,-,-,-0.020,-,53.600,38.600
'6:06:39.656',0.008,-,-,-,-0.020,-,53.600,38.400
'6:06:39.664',0.000,-,-,-,-0.020,-,53.600,38.400
'6:06:39.672',0.008,-,-,-,-0.040,-,52.800,38.200
'6:06:39.680',0.000,-,-,-,-0.040,-,52.800,38.200
'6:06:39.688',0.008,-,-,-,-0.040,-,52.800,38.000
'6:06:39.696',0.000,-,-,-,-0.060,-,52.000,38.000
'6:06:39.704',0.008,-,-,-,-0.040,-,52.000,38.000
'6:06:39.712',0.016,-,-,-,-0.040,-,52.000,37.800
'6:06:39.720',0.032,-,-,-,-0.020,-,52.000,37.800
'6:06:39.728',0.064,-,-,-,0.020,-,52.000,37.800
'6:06:39.736',0.120,-,-,-,0.060,-,52.000,37.600
'6:06:39.744',0.176,-,-,-,0.040,-,52.000,37.600
'6:06:39.752',0.248,-,-,-,0.000,-,52.000,37.600
'6:06:39.760',0.288,-,-,-,0.020,-,52.000,37.400
'6:06:39.768',0.296,-,-,-,0.040,-,51.200,37.600
'6:06:39.776',0.184,-,-,-,-0.120,-,51.200,37.600
'6:06:39.784',0.120,-,-,-,-0.200,-,51.200,37.800
'6:06:39.792',0.016,-,-,-,-0.100,-,51.200,38.200
'6:06:39.800',-0.128,-,-,-,0.020,-,51.200,38.600
'6:06:39.808',-0.192,-,-,-,0.000,-,51.200,39.000
'6:06:39.816',-0.208,-,-,-,0.000,-,51.200,39.000
'6:06:39.824',-0.168,-,-,-,0.000,-,52.000,38.800
'6:06:39.832',-0.128,-,-,-,0.000,-,52.800,38.600
'6:06:39.840',-0.088,-,-,-,0.000,-,53.600,38.200
'6:06:39.848',-0.072,-,-,-,0.000,-,53.600,38.000
'6:06:39.856',-0.064,-,-,-,0.000,-,53.600,38.200
'6:06:39.864',-0.056,-,-,-,0.000,-,54.400,39.000
'6:06:39.872',-0.056,-,-,-,0.000,-,57.600,39.600
'6:06:39.880',-0.064,-,-,-,0.000,-,63.200,40.200
'6:06:39.888',-0.048,-,-,-,0.000,-,71.200,40.800
'6:06:39.896',-0.056,-,-,-,0.000,-,80.800,41.400
'6:06:39.904',-0.048,-,-,-,0.020,-,89.600,42.000
'6:06:39.912',-0.056,-,-,-,0.000,-,97.600,42.400
'6:06:39.920',-0.048,-,-,-,0.020,-,104.800,42.800
'6:06:39.928',-0.048,-,-,-,0.020,-,110.400,43.600
'6:06:39.936',-0.056,-,-,-,0.020,-,115.200,44.600
'6:06:39.944',-0.048,-,-,-,0.040,-,117.600,45.000
'6:06:39.952',-0.040,-,-,-,0.040,-,119.200,45.000
'6:06:39.960',-0.040,-,-,-,0.040,-,120.000,45.000
'6:06:39.968',-0.032,-,-,-,0.040,-,119.200,45.000
'6:06:39.976',-0.040,-,-,-,0.040,-,118.400,45.000
'6:06:39.984',-0.032,-,-,-,0.060,-,116.800,45.000
'6:06:39.992',-0.040,-,-,-,0.040,-,116.000,45.000
'6:06:40.000',-0.032,-,-,-,0.060,-,115.200,45.000
'6:06:40.008',-0.024,-,-,-,0.060,-,114.400,45.000
'6:06:40.016',-0.032,-,-,-,0.060,-,114.400,45.000
'6:06:40.024',-0.024,-,-,-,0.080,-,114.400,45.000
'6:06:40.032',-0.024,-,-,-,0.080,-,114.400,45.000
'6:06:40.040',-0.016,-,-,-,0.080,-,113.600,45.000
'6:06:40.048',-0.024,-,-,-,0.080,-,112.000,45.000
'6:06:40.056',-0.016,-,-,-,0.080,-,110.400,45.000
'6:06:40.064',-0.016,-,-,-,0.080,-,106.400,45.000
'6:06:40.072',-0.008,-,-,-,0.080,-,102.400,45.000
'6:06:40.080',-0.008,-,-,-,0.080,-,97.600,45.000
'6:06:40.088',0.000,-,-,-,0.080,-,92.000,45.000
'6:06:40.096',0.000,-,-,-,0.080,-,87.200,45.000
'6:06:40.104',0.008,-,-,-,0.060,-,82.400,45.000
'6:06:40.112',0.008,-,-,-,0.060,-,79.200,45.000
'6:06:40.120',0.016,-,-,-,0.060,-,76.800,45.000
'6:06:40.128',0.008,-,-,-,0.040,-,75.200,45.000
'6:06:40.136',0.024,-,-,-,0.040,-,74.400,45.000
'6:06:40.144',0.032,-,-,-,0.040,-,76.000,45.000
'6:06:40.152',0.024,-,-,-,0.020,-,77.600,45.000
'6:06:40.160',0.040,-,-,-,0.000,-,81.600,45.000
'6:06:40.168',0.032,-,-,-,0.000,-,85.600,45.000
'6:06:40.176',0.040,-,-,-,0.000,-,90.400,45.000
'6:06:40.184',0.040,-,-,-,0.000,-,95.200,45.000
'6:06:40.192',0.040,-,-,-,-0.020,-,100.000,45.000
'6:06:40.200',0.032,-,-,-,0.000,-,104.000,45.000
'6:06:40.208',0.024,-,-,-,-0.020,-,107.200,45.000
'6:06:40.216',0.024,-,-,-,-0.020,-,108.800,45.000
'6:06:40.224',0.024,-,-,-,-0.040,-,109.600,45.000
'6:06:40.232',0.016,-,-,-,-0.020,-,109.600,45.000
'6:06:40.240',0.008,-,-,-,-0.040,-,108.000,45.000
'6:06:40.248',0.000,-,-,-,-0.020,-,106.400,45.000
'6:06:40.256',0.016,-,-,-,-0.040,-,104.800,45.000
'6:06:40.264',0.000,-,-,-,-0.040,-,102.400,45.000
'6:06:40.272',0.000,-,-,-,-0.040,-,99.200,45.000
'6:06:40.280',0.000,-,-,-,-0.040,-,96.000,45.000
'6:06:40.288',0.000,-,-,-,-0.040,-,91.200,45.000
'6:06:40.296',0.000,-,-,-,-0.040,-,86.400,45.000
'6:06:40.304',0.000,-,-,-,-0.040,-,82.400,45.000
'6:06:40.312',-0.008,-,-,-,-0.040,-,79.200,44.800
'6:06:40.320',0.000,-,-,-,-0.040,-,77.600,44.400
'6:06:40.328',-0.008,-,-,-,-0.040,-,77.600,44.000
'6:06:40.336',0.000,-,-,-,-0.040,-,77.600,43.800
'6:06:40.344',-0.008,-,-,-,-0.040,-,79.200,43.600
'6:06:40.352',-0.016,-,-,-,-0.040,-,80.000,43.400
'6:06:40.360',0.000,-,-,-,-0.040,-,81.600,43.400
'6:06:40.368',-0.008,-,-,-,-0.040,-,82.400,43.200
'6:06:40.376',-0.008,-,-,-,-0.040,-,83.200,43.000
'6:06:40.384',-0.008,-,-,-,-0.040,-,82.400,43.000
'6:06:40.392',-0.016,-,-,-,-0.040,-,82.400,42.800
'6:06:40.400',-0.008,-,-,-,-0.020,-,80.800,42.600
'6:06:40.408',-0.008,-,-,-,-0.040,-,79.200,42.400
'6:06:40.416',-0.016,-,-,-,-0.020,-,77.600,42.200
'6:06:40.424',-0.008,-,-,-,-0.040,-,76.000,42.000
'6:06:40.432',-0.008,-,-,-,-0.040,-,74.400,41.800
'6:06:40.440',-0.008,-,-,-,-0.040,-,72.800,41.600
'6:06:40.448',-0.016,-,-,-,-0.040,-,72.000,41.000
'6:06:40.456',-0.008,-,-,-,-0.040,-,70.400,40.600
'6:06:40.464',-0.016,-,-,-,-0.040,-,70.400,40.200
'6:06:40.472',-0.008,-,-,-,-0.040,-,69.600,39.800
'6:06:40.480',-0.016,-,-,-,-0.040,-,69.600,39.400
'6:06:40.488',-0.016,-,-,-,-0.020,-,69.600,39.000
'6:06:40.496',-0.024,-,-,-,-0.040,-,68.800,38.600
'6:06:40.504',-0.016,-,-,-,-0.040,-,68.800,38.400
'6:06:40.512',-0.008,-,-,-,-0.040,-,68.800,38.200
'6:06:40.520',-0.008,-,-,-,-0.040,-,68.800,37.800
'6:06:40.528',0.000,-,-,-,-0.040,-,68.000,37.600
'6:06:40.536',-0.008,-,-,-,-0.020,-,68.000,37.200
'6:06:40.544',0.000,-,-,-,-0.040,-,67.200,37.000
'6:06:40.552',-0.008,-,-,-,-0.020,-,67.200,36.800
'6:06:40.560',0.000,-,-,-,-0.040,-,66.400,36.400
'6:06:40.568',-0.016,-,-,-,-0.040,-,65.600,36.200
'6:06:40.576',0.000,-,-,-,-0.040,-,65.600,36.000
'6:06:40.584',-0.008,-,-,-,-0.020,-,64.800,35.600
'6:06:40.592',0.000,-,-,-,-0.040,-,64.000,35.400
'6:06:40.600',-0.008,-,-,-,-0.020,-,64.000,35.000
'6:06:40.608',0.000,-,-,-,-0.040,-,63.200,34.800
'6:06:40.616',-0.008,-,-,-,-0.020,-,62.400,34.400
'6:06:40.624',0.000,-,-,-,-0.040,-,62.400,34.200
'6:06:40.632',-0.008,-,-,-,-0.040,-,61.600,34.000
'6:06:40.640',0.000,-,-,-,-0.020,-,61.600,33.800
'6:06:40.648',-0.008,-,-,-,-0.040,-,60.800,33.400
'6:06:40.656',-0.008,-,-,-,-0.020,-,60.800,33.200
'6:06:40.664',0.000,-,-,-,-0.040,-,60.800,33.000
'6:06:40.672',0.000,-,-,-,-0.020,-,60.000,32.800
'6:06:40.680',-0.008,-,-,-,-0.020,-,60.000,32.800
'6:06:40.688',0.000,-,-,-,-0.040,-,60.000,32.600
'6:06:40.696',-0.008,-,-,-,-0.020,-,59.200,32.400
'6:06:40.704',0.000,-,-,-,-0.040,-,59.200,32.000
'6:06:40.712',-0.008,-,-,-,-0.020,-,59.200,31.800
'6:06:40.720',-0.008,-,-,-,-0.020,-,58.400,31.600
'6:06:40.728',-0.008,-,-,-,-0.040,-,58.400,31.400
'6:06:40.736',0.000,-,-,-,-0.020,-,57.600,31.200
'6:06:40.744',-0.016,-,-,-,-0.040,-,57.600,31.000
'6:06:40.752',0.000,-,-,-,-0.020,-,57.600,30.800
'6:06:40.760',0.000,-,-,-,-0.020,-,56.800,30.800
'6:06:40.768',-0.008,-,-,-,-0.020,-,56.800,30.600
'6:06:40.776',0.000,-,-,-,-0.020,-,56.800,30.600
'6:06:40.784',-0.008,-,-,-,-0.020,-,56.000,30.600
'6:06:40.792',0.000,-,-,-,-0.020,-,56.000,30.600
'6:06:40.800',-0.008,-,-,-,-0.020,-,56.000,30.400
'6:06:40.808',0.000,-,-,-,-0.020,-,56.000,30.400
'6:06:40.816',-0.008,-,-,-,-0.040,-,55.200,30.400
'6:06:40.824',0.000,-,-,-,-0.020,-,55.200,30.600
'6:06:40.832',-0.008,-,-,-,-0.020,-,55.200,30.600
'6:06:40.840',0.000,-,-,-,-0.020,-,55.200,30.800
'6:06:40.848',-0.008,-,-,-,-0.020,-,55.200,30.800
'6:06:40.856',0.000,-,-,-,-0.020,-,54.400,31.000
'6:06:40.864',-0.008,-,-,-,-0.020,-,54.400,31.200
'6:06:40.872',0.000,-,-,-,-0.020,-,54.400,31.400
'6:06:40.880',-0.008,-,-,-,-0.020,-,54.400,31.600
'6:06:40.888',0.000,-,-,-,-0.020,-,53.600,31.800
'6:06:40.896',0.000,-,-,-,-0.020,-,53.600,31.800
'6:06:40.904',0.000,-,-,-,-0.020,-,53.600,31.800
'6:06:40.912',0.000,-,-,-,-0.020,-,52.800,31.800
'6:06:40.920',0.000,-,-,-,0.000,-,52.800,31.800
'6:06:40.928',-0.008,-,-,-,-0.020,-,52.800,32.000
'6:06:40.936',0.000,-,-,-,0.000,-,52.000,32.200
'6:06:40.944',0.000,-,-,-,-0.020,-,52.000,32.400
'6:06:40.952',0.000,-,-,-,0.000,-,52.000,32.400
'6:06:40.960',0.000,-,-,-,0.000,-,52.000,32.600
'6:06:40.968',0.008,-,-,-,0.000,-,52.000,32.800
'6:06:40.976',0.032,-,-,-,0.000,-,52.000,33.000
'6:06:40.984',0.088,-,-,-,0.040,-,52.000,33.000
'6:06:40.992',0.120,-,-,-,0.040,-,51.200,33.400
'6:06:41.000',0.176,-,-,-,0.000,-,51.200,33.600
'6:06:41.008',0.248,-,-,-,-0.060,-,51.200,33.800
'6:06:41.016',0.296,-,-,-,0.000,-,51.200,34.200
'6:06:41.024',0.304,-,-,-,-0.020,-,50.400,34.600
'6:06:41.032',0.184,-,-,-,-0.140,-,50.400,35.200
'6:06:41.040',0.104,-,-,-,-0.220,-,50.400,35.800
'6:06:41.048',0.000,-,-,-,-0.080,-,50.400,36.800
'6:06:41.056',-0.152,-,-,-,0.020,-,49.600,37.800
'6:06:41.064',-0.208,-,-,-,0.000,-,49.600,38.600
'6:06:41.072',-0.208,-,-,-,0.000,-,49.600,39.200
'6:06:41.080',-0.168,-,-,-,0.000,-,49.600,39.400
'6:06:41.088',-0.128,-,-,-,0.000,-,49.600,39.400
'6:06:41.096',-0.088,-,-,-,0.000,-,50.400,39.400
'6:06:41.104',-0.072,-,-,-,0.000,-,50.400,39.400
'6:06:41.112',-0.072,-,-,-,0.000,-,51.200,40.000
'6:06:41.120',-0.064,-,-,-,0.000,-,51.200,41.000
'6:06:41.128',-0.064,-,-,-,0.000,-,52.000,42.200
'6:06:41.136',-0.064,-,-,-,0.000,-,54.400,43.800
'6:06:41.144',-0.056,-,-,-,0.000,-,58.400,45.000
'6:06:41.152',-0.064,-,-,-,0.020,-,64.800,45.000
'6:06:41.160',-0.048,-,-,-,0.000,-,74.400,45.000
'6:06:41.168',-0.048,-,-,-,0.020,-,84.000,45.000
'6:06:41.176',-0.048,-,-,-,0.020,-,93.600,45.000
'6:06:41.184',-0.048,-,-,-,0.020,-,101.600,45.000
'6:06:41.192',-0.048,-,-,-,0.020,-,108.000,45.000
'6:06:41.200',-0.048,-,-,-,0.020,-,112.800,45.000
'6:06:41.208',-0.040,-,-,-,0.040,-,115.200,45.000
'6:06:41.216',-0.048,-,-,-,0.020,-,116.800,45.000
'6:06:41.224',-0.040,-,-,-,0.040,-,116.000,45.000
'6:06:41.232',-0.048,-,-,-,0.040,-,114.400,45.000
'6:06:41.240',-0.040,-,-,-,0.040,-,112.800,45.000
'6:06:41.248',-0.048,-,-,-,0.040,-,111.200,45.000
'6:06:41.256',-0.040,-,-,-,0.060,-,109.600,45.000
'6:06:41.264',-0.048,-,-,-,0.060,-,108.800,45.000
'6:06:41.272',-0.040,-,-,-,0.080,-,107.200,45.000
'6:06:41.280',-0.040,-,-,-,0.060,-,106.400,45.000
'6:06:41.288',-0.032,-,-,-,0.080,-,104.800,45.000
'6:06:41.296',-0.040,-,-,-,0.080,-,104.000,45.000
'6:06:41.304',-0.032,-,-,-,0.080,-,101.600,45.000
'6:06:41.312',-0.032,-,-,-,0.080,-,100.000,45.000
'6:06:41.320',-0.024,-,-,-,0.080,-,96.800,45.000
'6:06:41.328',-0.032,-,-,-,0.080,-,93.600,45.000
'6:06:41.336',-0.016,-,-,-,0.080,-,89.600,45.000
'6:06:41.344',-0.024,-,-,-,0.060,-,85.600,45.000
'6:06:41.352',-0.008,-,-,-,0.080,-,81.600,45.000
'6:06:41.360',-0.008,-,-,-,0.040,-,78.400,45.000
'6:06:41.368',0.000,-,-,-,0.060,-,75.200,45.000
'6:06:41.376',0.000,-,-,-,0.040,-,72.000,45.000
'6:06:41.384',0.000,-,-,-,0.040,-,70.400,45.000
'6:06:41.392',0.008,-,-,-,0.020,-,70.400,45.000
'6:06:41.400',0.016,-,-,-,0.020,-,71.200,45.000
'6:06:41.408',0.016,-,-,-,0.000,-,74.400,45.000
'6:06:41.416',0.024,-,-,-,0.000,-,78.400,45.000
'6:06:41.424',0.024,-,-,-,0.000,-,84.000,45.000
'6:06:41.432',0.032,-,-,-,0.000,-,89.600,45.000
'6:06:41.440',0.024,-,-,-,0.000,-,94.400,45.000
'6:06:41.448',0.032,-,-,-,0.000,-,98.400,44.800
'6:06:41.456',0.032,-,-,-,-0.020,-,102.400,44.200
'6:06:41.464',0.040,-,-,-,-0.020,-,104.800,43.200
'6:06:41.472',0.024,-,-,-,-0.040,-,106.400,42.000
'6:06:41.480',0.024,-,-,-,-0.040,-,106.400,40.600
'6:06:41.488',0.024,-,-,-,-0.040,-,105.600,39.400
'6:06:41.496',0.016,-,-,-,-0.040,-,104.000,38.200
'6:06:41.504',0.016,-,-,-,-0.040,-,102.400,37.000
'6:06:41.512',0.008,-,-,-,-0.040,-,100.000,36.200
'6:06:41.520',0.008,-,-,-,-0.040,-,96.800,35.400
'6:06:41.528',0.008,-,-,-,-0.040,-,92.800,34.800
'6:06:41.536',0.000,-,-,-,-0.040,-,86.400,34.200
'6:06:41.544',0.016,-,-,-,-0.040,-,80.800,33.800
'6:06:41.552',0.000,-,-,-,-0.040,-,76.800,33.200
'6:06:41.560',0.000,-,-,-,-0.040,-,74.400,32.800
'6:06:41.568',0.000,-,-,-,-0.040,-,73.600,32.400
'6:06:41.576',0.000,-,-,-,-0.040,-,73.600,32.200
'6:06:41.584',0.000,-,-,-,-0.040,-,75.200,31.800
'6:06:41.592',0.000,-,-,-,-0.040,-,76.000,31.600
'6:06:41.600',0.000,-,-,-,-0.040,-,77.600,31.400
'6:06:41.608',0.000,-,-,-,-0.040,-,78.400,31.200
'6:06:41.616',-0.008,-,-,-,-0.040,-,79.200,30.800
'6:06:41.624',0.000,-,-,-,-0.040,-,80.000,30.400
'6:06:41.632',0.000,-,-,-,-0.040,-,79.200,30.200
'6:06:41.640',0.000,-,-,-,-0.020,-,78.400,29.800
'6:06:41.648',0.000,-,-,-,-0.040,-,77.600,29.400
'6:06:41.656',0.000,-,-,-,-0.040,-,76.000,29.200
'6:06:41.664',0.000,-,-,-,-0.020,-,74.400,29.000
'6:06:41.672',0.000,-,-,-,-0.040,-,72.800,28.800
'6:06:41.680',-0.008,-,-,-,-0.040,-,72.000,28.600
'6:06:41.688',0.000,-,-,-,-0.020,-,71.200,28.600
'6:06:41.696',0.000,-,-,-,-0.040,-,70.400,28.600
'6:06:41.704',0.000,-,-,-,-0.020,-,69.600,28.600
'6:06:41.712',-0.008,-,-,-,-0.040,-,68.800,28.400
'6:06:41.720',0.000,-,-,-,-0.020,-,68.000,28.200
'6:06:41.728',-0.008,-,-,-,-0.040,-,68.000,28.000
'6:06:41.736',0.000,-,-,-,-0.020,-,67.200,28.000
'6:06:41.744',0.000,-,-,-,-0.040,-,67.200,28.000
'6:06:41.752',0.000,-,-,-,-0.020,-,66.400,27.800
'6:06:41.760',0.000,-,-,-,-0.040,-,66.400,27.800
'6:06:41.768',-0.008,-,-,-,-0.020,-,66.400,28.000
'6:06:41.776',0.000,-,-,-,-0.040,-,65.600,28.000
'6:06:41.784',-0.008,-,-,-,-0.020,-,65.600,28.200
'6:06:41.792',0.000,-,-,-,-0.040,-,65.600,28.400
'6:06:41.800',-0.008,-,-,-,-0.020,-,64.800,28.600
'6:06:41.808',0.000,-,-,-,-0.040,-,64.800,28.800
'6:06:41.816',-0.008,-,-,-,-0.020,-,64.000,28.800
'6:06:41.824',0.000,-,-,-,-0.020,-,63.200,28.600
'6:06:41.832',0.000,-,-,-,-0.020,-,63.200,28.600
'6:06:41.840',0.000,-,-,-,-0.040,-,62.400,28.600
'6:06:41.848',0.000,-,-,-,-0.020,-,61.600,28.800
'6:06:41.856',0.000,-,-,-,-0.020,-,61.600,29.000
'6:06:41.864',-0.008,-,-,-,-0.040,-,60.800,29.200
'6:06:41.872',0.000,-,-,-,-0.020,-,60.800,29.400
'6:06:41.880',-0.008,-,-,-,-0.040,-,60.000,29.400
'6:06:41.888',0.000,-,-,-,-0.020,-,60.000,29.600
'6:06:41.896',0.000,-,-,-,-0.020,-,60.000,29.800
'6:06:41.904',0.000,-,-,-,-0.020,-,60.000,29.800
'6:06:41.912',0.000,-,-,-,-0.020,-,59.200,30.000
'6:06:41.920',-0.008,-,-,-,-0.020,-,59.200,30.000
'6:06:41.928',0.000,-,-,-,-0.040,-,59.200,30.000
'6:06:41.936',0.000,-,-,-,-0.020,-,58.400,30.000
'6:06:41.944',-0.008,-,-,-,-0.020,-,58.400,30.200
'6:06:41.952',0.000,-,-,-,-0.020,-,58.400,30.400
'6:06:41.960',0.000,-,-,-,-0.020,-,57.600,30.400
'6:06:41.968',0.000,-,-,-,-0.020,-,57.600,30.800
'6:06:41.976',0.000,-,-,-,-0.020,-,56.800,31.000
'6:06:41.984',-0.008,-,-,-,-0.020,-,56.800,31.400
'6:06:41.992',0.000,-,-,-,-0.020,-,56.800,31.600
'6:06:42.000',0.000,-,-,-,-0.020,-,56.000,32.000
'6:06:42.008',0.000,-,-,-,-0.020,-,56.000,32.400
'6:06:42.016',-0.008,-,-,-,0.000,-,56.000,32.600
'6:06:42.024',0.000,-,-,-,-0.020,-,56.000,32.800
'6:06:42.032',0.000,-,-,-,-0.020,-,56.000,33.200
'6:06:42.040',0.000,-,-,-,0.000,-,55.200,33.600
'6:06:42.048',0.000,-,-,-,-0.020,-,55.200,34.000
'6:06:42.056',-0.008,-,-,-,0.000,-,55.200,34.200
'6:06:42.064',0.000,-,-,-,-0.020,-,54.400,34.400
'6:06:42.072',0.000,-,-,-,0.000,-,54.400,34.800
'6:06:42.080',0.000,-,-,-,-0.020,-,54.400,35.000
'6:06:42.088',-0.008,-,-,-,0.000,-,54.400,35.200
'6:06:42.096',0.000,-,-,-,0.000,-,53.600,35.400
'6:06:42.104',0.000,-,-,-,0.000,-,53.600,35.800
'6:06:42.112',0.000,-,-,-,0.000,-,53.600,36.200
'6:06:42.120',0.000,-,-,-,0.000,-,53.600,36.400
'6:06:42.128',0.000,-,-,-,-0.020,-,53.600,36.800
'6:06:42.136',0.000,-,-,-,0.000,-,52.800,37.200
'6:06:42.144',0.000,-,-,-,-0.020,-,52.800,37.400
'6:06:42.152',0.000,-,-,-,0.000,-,52.800,37.800
'6:06:42.160',0.008,-,-,-,-0.020,-,52.800,38.400
'6:06:42.168',0.000,-,-,-,0.000,-,52.800,38.800
'6:06:42.176',0.000,-,-,-,-0.020,-,52.800,39.200
'6:06:42.184',0.000,-,-,-,0.000,-,52.800,39.400
'6:06:42.192',0.008,-,-,-,-0.020,-,52.000,39.600
'6:06:42.200',0.016,-,-,-,0.000,-,52.000,39.800
'6:06:42.208',0.024,-,-,-,0.000,-,52.000,40.200
'6:06:42.216',0.048,-,-,-,0.000,-,52.000,40.600
'6:06:42.224',0.088,-,-,-,0.040,-,52.000,40.800
'6:06:42.232',0.136,-,-,-,0.080,-,51.200,41.000
'6:06:42.240',0.176,-,-,-,0.040,-,51.200,41.000
'6:06:42.248',0.248,-,-,-,0.000,-,50.400,41.200
'6:06:42.256',0.296,-,-,-,0.020,-,50.400,41.200
'6:06:42.264',0.304,-,-,-,0.040,-,50.400,41.400
'6:06:42.272',0.208,-,-,-,-0.100,-,49.600,41.600
'6:06:42.280',0.128,-,-,-,-0.200,-,49.600,42.200
'6:06:42.288',0.032,-,-,-,-0.120,-,49.600,42.800
'6:06:42.296',-0.128,-,-,-,0.020,-,49.600,43.400
'6:06:42.304',-0.208,-,-,-,0.040,-,49.600,43.800
'6:06:42.312',-0.232,-,-,-,0.000,-,49.600,44.000
'6:06:42.320',-0.184,-,-,-,0.000,-,50.400,44.000
'6:06:42.328',-0.144,-,-,-,0.000,-,51.200,43.800
'6:06:42.336',-0.104,-,-,-,0.000,-,52.000,43.600
'6:06:42.344',-0.088,-,-,-,0.000,-,52.800,43.600
'6:06:42.352',-0.072,-,-,-,0.000,-,52.800,44.000
'6:06:42.360',-0.072,-,-,-,0.000,-,52.800,44.600
'6:06:42.368',-0.072,-,-,-,0.020,-,53.600,45.000
'6:06:42.376',-0.064,-,-,-,0.000,-,56.800,45.000
'6:06:42.384',-0.064,-,-,-,0.020,-,63.200,45.000
'6:06:42.392',-0.056,-,-,-,0.020,-,70.400,45.000
'6:06:42.400',-0.064,-,-,-,0.020,-,78.400,45.000
'6:06:42.408',-0.048,-,-,-,0.020,-,86.400,45.000
'6:06:42.416',-0.056,-,-,-,0.020,-,93.600,45.000
'6:06:42.424',-0.048,-,-,-,0.020,-,100.000,45.000
'6:06:42.432',-0.056,-,-,-,0.040,-,104.800,45.000
'6:06:42.440',-0.048,-,-,-,0.040,-,109.600,45.000
'6:06:42.448',-0.048,-,-,-,0.040,-,112.800,45.000
'6:06:42.456',-0.048,-,-,-,0.040,-,115.200,45.000
'6:06:42.464',-0.048,-,-,-,0.040,-,116.000,45.000
'6:06:42.472',-0.048,-,-,-,0.040,-,116.000,45.000
'6:06:42.480',-0.048,-,-,-,0.040,-,115.200,45.000
'6:06:42.488',-0.048,-,-,-,0.060,-,113.600,45.000
'6:06:42.496',-0.056,-,-,-,0.060,-,112.000,45.000
