'Elapsed time','I','II','III','AVL','AVF','MCL1','ABP','PAP'
'5:47:10.720',0.000,-,-,-,-0.020,-,75.200,34.400
'5:47:10.728',0.000,-,-,-,-0.040,-,72.800,34.200
'5:47:10.736',0.000,-,-,-,-0.040,-,72.000,34.200
'5:47:10.744',0.000,-,-,-,-0.020,-,72.000,34.200
'5:47:10.752',0.000,-,-,-,-0.040,-,72.000,34.200
'5:47:10.760',0.000,-,-,-,-0.040,-,72.800,34.400
'5:47:10.768',0.000,-,-,-,-0.100,-,74.400,34.400
'5:47:10.776',0.024,-,-,-,-0.180,-,76.000,34.200
'5:47:10.784',0.024,-,-,-,-0.320,-,77.600,34.000
'5:47:10.792',0.032,-,-,-,-0.520,-,77.600,33.800
'5:47:10.800',0.040,-,-,-,-0.700,-,77.600,33.400
'5:47:10.808',0.064,-,-,-,-0.840,-,76.800,33.200
'5:47:10.816',0.080,-,-,-,-0.920,-,75.200,33.000
'5:47:10.824',0.064,-,-,-,-1.000,-,73.600,32.800
'5:47:10.832',0.064,-,-,-,-1.000,-,72.000,32.800
'5:47:10.840',0.024,-,-,-,-1.060,-,70.400,32.800
'5:47:10.848',-0.048,-,-,-,-1.060,-,68.800,32.800
'5:47:10.856',-0.072,-,-,-,-0.960,-,68.000,32.800
'5:47:10.864',-0.040,-,-,-,-0.800,-,67.200,32.800
'5:47:10.872',-0.032,-,-,-,-0.620,-,66.400,33.000
'5:47:10.880',-0.024,-,-,-,-0.380,-,65.600,33.200
'5:47:10.888',-0.088,-,-,-,-0.180,-,65.600,33.600
'5:47:10.896',-0.144,-,-,-,0.000,-,65.600,33.800
'5:47:10.904',-0.176,-,-,-,0.120,-,65.600,34.000
'5:47:10.912',-0.144,-,-,-,0.260,-,65.600,34.400
'5:47:10.920',-0.104,-,-,-,0.340,-,65.600,34.600
'5:47:10.928',-0.072,-,-,-,0.360,-,64.800,34.800
'5:47:10.936',-0.048,-,-,-,0.380,-,64.800,35.000
'5:47:10.944',-0.032,-,-,-,0.360,-,64.000,35.000
'5:47:10.952',-0.024,-,-,-,0.360,-,64.000,34.800
'5:47:10.960',-0.016,-,-,-,0.340,-,64.800,34.800
'5:47:10.968',-0.016,-,-,-,0.340,-,64.800,34.800
'5:47:10.976',-0.024,-,-,-,0.300,-,64.800,34.800
'5:47:10.984',-0.016,-,-,-,0.300,-,65.600,35.000
'5:47:10.992',-0.008,-,-,-,0.320,-,67.200,35.200
'5:47:11.000',0.000,-,-,-,0.360,-,69.600,35.600
'5:47:11.008',0.000,-,-,-,0.380,-,72.800,35.800
'5:47:11.016',-0.008,-,-,-,0.380,-,76.800,36.000
'5:47:11.024',-0.016,-,-,-,0.420,-,80.800,36.200
'5:47:11.032',-0.008,-,-,-,0.420,-,84.800,36.600
'5:47:11.040',-0.008,-,-,-,0.440,-,88.000,36.800
'5:47:11.048',-0.008,-,-,-,0.460,-,91.200,37.200
'5:47:11.056',-0.008,-,-,-,0.480,-,92.000,37.400
'5:47:11.064',-0.008,-,-,-,0.480,-,92.000,37.800
'5:47:11.072',-0.016,-,-,-,0.500,-,91.200,38.000
'5:47:11.080',-0.008,-,-,-,0.500,-,88.800,38.400
'5:47:11.088',-0.008,-,-,-,0.520,-,86.400,38.600
'5:47:11.096',0.000,-,-,-,0.500,-,82.400,39.000
'5:47:11.104',-0.008,-,-,-,0.520,-,79.200,39.600
'5:47:11.112',0.000,-,-,-,0.500,-,75.200,40.200
'5:47:11.120',0.000,-,-,-,0.480,-,72.000,41.000
'5:47:11.128',0.000,-,-,-,0.480,-,69.600,41.800
'5:47:11.136',0.008,-,-,-,0.440,-,67.200,42.800
'5:47:11.144',0.016,-,-,-,0.420,-,65.600,43.600
'5:47:11.152',0.008,-,-,-,0.380,-,63.200,44.600
'5:47:11.160',0.024,-,-,-,0.340,-,61.600,45.000
'5:47:11.168',0.032,-,-,-,0.320,-,60.800,45.000
'5:47:11.176',0.024,-,-,-,0.280,-,60.000,45.000
'5:47:11.184',0.032,-,-,-,0.240,-,60.000,45.000
'5:47:11.192',0.040,-,-,-,0.200,-,60.000,45.000
'5:47:11.200',0.048,-,-,-,0.160,-,60.800,45.000
'5:47:11.208',0.048,-,-,-,0.120,-,61.600,45.000
'5:47:11.216',0.040,-,-,-,0.080,-,62.400,44.400
'5:47:11.224',0.048,-,-,-,0.060,-,62.400,43.600
'5:47:11.232',0.048,-,-,-,0.020,-,62.400,43.000
'5:47:11.240',0.048,-,-,-,0.000,-,62.400,42.000
'5:47:11.248',0.040,-,-,-,-0.020,-,62.400,41.400
'5:47:11.256',0.040,-,-,-,-0.040,-,62.400,40.600
'5:47:11.264',0.048,-,-,-,-0.080,-,61.600,40.000
'5:47:11.272',0.056,-,-,-,-0.180,-,60.800,39.600
'5:47:11.280',0.064,-,-,-,-0.320,-,60.000,39.000
'5:47:11.288',0.056,-,-,-,-0.480,-,59.200,38.600
'5:47:11.296',0.064,-,-,-,-0.700,-,59.200,38.200
'5:47:11.304',0.088,-,-,-,-0.840,-,58.400,37.800
'5:47:11.312',0.120,-,-,-,-0.940,-,58.400,37.200
'5:47:11.320',0.120,-,-,-,-1.000,-,57.600,36.800
'5:47:11.328',0.120,-,-,-,-1.060,-,57.600,36.400
'5:47:11.336',0.088,-,-,-,-1.040,-,56.800,36.200
'5:47:11.344',0.032,-,-,-,-1.100,-,56.800,35.800
'5:47:11.352',-0.016,-,-,-,-1.020,-,56.000,35.400
'5:47:11.360',0.000,-,-,-,-0.900,-,56.000,35.200
'5:47:11.368',-0.008,-,-,-,-0.740,-,56.000,35.000
'5:47:11.376',-0.016,-,-,-,-0.540,-,55.200,34.800
'5:47:11.384',-0.048,-,-,-,-0.360,-,55.200,34.600
'5:47:11.392',-0.112,-,-,-,-0.180,-,55.200,34.400
'5:47:11.400',-0.176,-,-,-,-0.020,-,55.200,34.400
'5:47:11.408',-0.192,-,-,-,0.120,-,55.200,34.200
'5:47:11.416',-0.152,-,-,-,0.240,-,55.200,34.200
'5:47:11.424',-0.104,-,-,-,0.280,-,54.400,33.800
'5:47:11.432',-0.072,-,-,-,0.300,-,54.400,33.400
'5:47:11.440',-0.048,-,-,-,0.300,-,55.200,33.000
'5:47:11.448',-0.040,-,-,-,0.300,-,55.200,32.800
'5:47:11.456',-0.024,-,-,-,0.300,-,55.200,32.600
'5:47:11.464',-0.024,-,-,-,0.300,-,54.400,32.400
'5:47:11.472',-0.032,-,-,-,0.300,-,54.400,32.400
'5:47:11.480',-0.016,-,-,-,0.280,-,55.200,32.200
'5:47:11.488',-0.024,-,-,-,0.280,-,56.000,32.000
'5:47:11.496',-0.024,-,-,-,0.300,-,57.600,32.000
'5:47:11.504',-0.016,-,-,-,0.300,-,59.200,31.800
'5:47:11.512',-0.008,-,-,-,0.340,-,61.600,31.600
'5:47:11.520',-0.008,-,-,-,0.360,-,63.200,31.600
'5:47:11.528',-0.016,-,-,-,0.380,-,64.800,31.400
'5:47:11.536',-0.032,-,-,-,0.380,-,66.400,31.200
'5:47:11.544',-0.024,-,-,-,0.400,-,68.000,31.200
'5:47:11.552',-0.032,-,-,-,0.420,-,69.600,31.000
'5:47:11.560',-0.032,-,-,-,0.420,-,70.400,31.000
'5:47:11.568',-0.024,-,-,-,0.440,-,71.200,31.000
'5:47:11.576',-0.016,-,-,-,0.460,-,71.200,31.000
'5:47:11.584',-0.024,-,-,-,0.460,-,71.200,31.200
'5:47:11.592',-0.016,-,-,-,0.440,-,70.400,31.400
'5:47:11.600',-0.016,-,-,-,0.420,-,68.800,31.600
'5:47:11.608',-0.008,-,-,-,0.420,-,66.400,31.800
'5:47:11.616',0.000,-,-,-,0.400,-,64.000,32.400
'5:47:11.624',-0.008,-,-,-,0.380,-,60.800,32.800
'5:47:11.632',0.000,-,-,-,0.320,-,57.600,33.000
'5:47:11.640',0.008,-,-,-,0.300,-,54.400,33.200
'5:47:11.648',0.016,-,-,-,0.260,-,52.800,33.400
'5:47:11.656',0.016,-,-,-,0.240,-,50.400,33.600
'5:47:11.664',0.024,-,-,-,0.180,-,48.800,34.000
'5:47:11.672',0.032,-,-,-,0.160,-,48.000,34.200
'5:47:11.680',0.032,-,-,-,0.120,-,46.400,34.400
'5:47:11.688',0.040,-,-,-,0.080,-,46.400,34.600
'5:47:11.696',0.032,-,-,-,0.040,-,45.600,34.800
'5:47:11.704',0.040,-,-,-,0.020,-,46.400,35.000
'5:47:11.712',0.032,-,-,-,0.000,-,47.200,35.000
'5:47:11.720',0.040,-,-,-,-0.040,-,48.000,35.000
'5:47:11.728',0.032,-,-,-,-0.040,-,49.600,35.000
'5:47:11.736',0.024,-,-,-,-0.060,-,50.400,35.000
'5:47:11.744',0.032,-,-,-,-0.080,-,50.400,34.800
'5:47:11.752',0.024,-,-,-,-0.100,-,51.200,34.600
'5:47:11.760',0.016,-,-,-,-0.100,-,51.200,34.400
'5:47:11.768',0.016,-,-,-,-0.100,-,50.400,34.200
'5:47:11.776',0.016,-,-,-,-0.100,-,50.400,33.800
'5:47:11.784',0.000,-,-,-,-0.120,-,49.600,33.600
'5:47:11.792',0.000,-,-,-,-0.100,-,49.600,33.200
'5:47:11.800',0.000,-,-,-,-0.120,-,48.800,33.200
'5:47:11.808',0.000,-,-,-,-0.100,-,48.800,33.000
'5:47:11.816',0.000,-,-,-,-0.120,-,48.000,33.000
'5:47:11.824',-0.008,-,-,-,-0.140,-,48.000,33.200
'5:47:11.832',-0.008,-,-,-,-0.100,-,48.000,33.200
'5:47:11.840',0.000,-,-,-,-0.120,-,47.200,33.400
'5:47:11.848',0.000,-,-,-,-0.100,-,47.200,33.600
'5:47:11.856',0.000,-,-,-,-0.100,-,47.200,33.800
'5:47:11.864',0.000,-,-,-,-0.100,-,47.200,34.000
'5:47:11.872',0.000,-,-,-,-0.100,-,47.200,34.000
'5:47:11.880',0.000,-,-,-,-0.100,-,47.200,34.200
'5:47:11.888',0.000,-,-,-,-0.100,-,47.200,34.200
'5:47:11.896',0.000,-,-,-,-0.140,-,47.200,34.200
'5:47:11.904',0.008,-,-,-,-0.180,-,47.200,34.200
'5:47:11.912',0.024,-,-,-,-0.320,-,46.400,34.400
'5:47:11.920',0.032,-,-,-,-0.480,-,46.400,34.400
'5:47:11.928',0.048,-,-,-,-0.700,-,46.400,34.600
'5:47:11.936',0.064,-,-,-,-0.820,-,46.400,34.800
'5:47:11.944',0.104,-,-,-,-0.920,-,46.400,34.800
'5:47:11.952',0.120,-,-,-,-1.000,-,46.400,35.000
'5:47:11.960',0.120,-,-,-,-1.020,-,46.400,35.200
'5:47:11.968',0.104,-,-,-,-1.060,-,45.600,35.400
'5:47:11.976',0.032,-,-,-,-1.080,-,45.600,35.800
'5:47:11.984',-0.008,-,-,-,-1.000,-,45.600,36.200
'5:47:11.992',-0.016,-,-,-,-0.880,-,45.600,36.600
'5:47:12.000',0.000,-,-,-,-0.720,-,45.600,37.400
'5:47:12.008',-0.016,-,-,-,-0.520,-,46.400,38.000
'5:47:12.016',-0.056,-,-,-,-0.320,-,46.400,38.600
'5:47:12.024',-0.128,-,-,-,-0.140,-,46.400,39.000
'5:47:12.032',-0.192,-,-,-,0.000,-,45.600,39.400
'5:47:12.040',-0.208,-,-,-,0.140,-,45.600,39.800
'5:47:12.048',-0.152,-,-,-,0.260,-,45.600,39.800
'5:47:12.056',-0.104,-,-,-,0.300,-,45.600,39.800
'5:47:12.064',-0.072,-,-,-,0.300,-,46.400,39.800
'5:47:12.072',-0.048,-,-,-,0.320,-,47.200,40.000
'5:47:12.080',-0.040,-,-,-,0.300,-,48.000,40.200
'5:47:12.088',-0.040,-,-,-,0.320,-,51.200,40.400
'5:47:12.096',-0.032,-,-,-,0.300,-,55.200,40.800
'5:47:12.104',-0.024,-,-,-,0.300,-,61.600,41.000
'5:47:12.112',-0.032,-,-,-,0.280,-,69.600,41.400
'5:47:12.120',-0.040,-,-,-,0.280,-,77.600,41.800
'5:47:12.128',-0.024,-,-,-,0.300,-,86.400,42.000
'5:47:12.136',-0.016,-,-,-,0.320,-,93.600,42.000
'5:47:12.144',-0.008,-,-,-,0.340,-,99.200,42.000
'5:47:12.152',-0.024,-,-,-,0.360,-,104.000,42.000
'5:47:12.160',-0.032,-,-,-,0.380,-,106.400,41.800
'5:47:12.168',-0.032,-,-,-,0.380,-,106.400,41.600
'5:47:12.176',-0.032,-,-,-,0.400,-,105.600,41.200
'5:47:12.184',-0.024,-,-,-,0.420,-,103.200,41.000
'5:47:12.192',-0.032,-,-,-,0.420,-,100.000,40.600
'5:47:12.200',-0.024,-,-,-,0.420,-,96.000,40.400
'5:47:12.208',-0.032,-,-,-,0.440,-,92.000,40.000
'5:47:12.216',-0.024,-,-,-,0.440,-,88.000,39.600
'5:47:12.224',-0.016,-,-,-,0.460,-,84.800,39.600
'5:47:12.232',-0.024,-,-,-,0.420,-,81.600,39.600
'5:47:12.240',-0.016,-,-,-,0.420,-,78.400,39.600
'5:47:12.248',-0.008,-,-,-,0.420,-,75.200,39.600
'5:47:12.256',-0.008,-,-,-,0.400,-,72.000,39.800
'5:47:12.264',0.000,-,-,-,0.380,-,69.600,39.800
'5:47:12.272',0.000,-,-,-,0.360,-,67.200,39.800
'5:47:12.280',0.008,-,-,-,0.320,-,65.600,39.800
'5:47:12.288',0.016,-,-,-,0.300,-,63.200,39.800
'5:47:12.296',0.024,-,-,-,0.280,-,62.400,39.800
'5:47:12.304',0.032,-,-,-,0.260,-,61.600,39.600
'5:47:12.312',0.032,-,-,-,0.220,-,60.800,39.000
'5:47:12.320',0.040,-,-,-,0.160,-,60.800,38.600
'5:47:12.328',0.048,-,-,-,0.140,-,60.800,37.800
'5:47:12.336',0.040,-,-,-,0.120,-,61.600,37.200
'5:47:12.344',0.056,-,-,-,0.080,-,61.600,36.800
'5:47:12.352',0.048,-,-,-,0.040,-,62.400,36.600
'5:47:12.360',0.056,-,-,-,0.020,-,62.400,36.200
'5:47:12.368',0.048,-,-,-,0.000,-,62.400,35.800
'5:47:12.376',0.056,-,-,-,0.000,-,62.400,35.200
'5:47:12.384',0.048,-,-,-,-0.040,-,61.600,34.400
'5:47:12.392',0.048,-,-,-,-0.040,-,61.600,33.800
'5:47:12.400',0.040,-,-,-,-0.080,-,60.800,33.000
'5:47:12.408',0.032,-,-,-,-0.080,-,60.000,32.400
'5:47:12.416',0.024,-,-,-,-0.100,-,59.200,31.600
'5:47:12.424',0.024,-,-,-,-0.100,-,58.400,31.000
'5:47:12.432',0.016,-,-,-,-0.100,-,58.400,30.400
'5:47:12.440',0.008,-,-,-,-0.100,-,57.600,30.000
'5:47:12.448',0.000,-,-,-,-0.100,-,57.600,29.800
'5:47:12.456',0.008,-,-,-,-0.100,-,57.600,29.600
'5:47:12.464',0.000,-,-,-,-0.100,-,57.600,29.800
'5:47:12.472',0.000,-,-,-,-0.100,-,56.800,29.800
'5:47:12.480',0.000,-,-,-,-0.100,-,56.800,30.000
'5:47:12.488',0.000,-,-,-,-0.100,-,56.800,30.000
'5:47:12.496',0.000,-,-,-,-0.100,-,56.800,30.000
'5:47:12.504',-0.008,-,-,-,-0.100,-,56.000,30.000
'5:47:12.512',0.000,-,-,-,-0.100,-,56.000,30.000
'5:47:12.520',-0.008,-,-,-,-0.100,-,55.200,30.000
'5:47:12.528',-0.008,-,-,-,-0.100,-,55.200,29.800
'5:47:12.536',-0.008,-,-,-,-0.100,-,54.400,29.600
'5:47:12.544',-0.008,-,-,-,-0.100,-,54.400,29.400
'5:47:12.552',-0.016,-,-,-,-0.100,-,53.600,29.200
'5:47:12.560',-0.008,-,-,-,-0.100,-,53.600,29.000
'5:47:12.568',-0.008,-,-,-,-0.100,-,53.600,29.000
'5:47:12.576',0.000,-,-,-,-0.100,-,52.800,29.000
'5:47:12.584',-0.008,-,-,-,-0.100,-,52.800,29.200
'5:47:12.592',-0.016,-,-,-,-0.100,-,52.800,29.200
'5:47:12.600',-0.008,-,-,-,-0.100,-,52.800,29.400
'5:47:12.608',-0.008,-,-,-,-0.080,-,52.800,29.400
'5:47:12.616',-0.008,-,-,-,-0.100,-,52.000,29.600
'5:47:12.624',0.000,-,-,-,-0.080,-,52.000,29.600
'5:47:12.632',-0.008,-,-,-,-0.100,-,52.000,29.800
'5:47:12.640',0.000,-,-,-,-0.080,-,52.000,30.000
'5:47:12.648',0.000,-,-,-,-0.100,-,51.200,30.000
'5:47:12.656',0.000,-,-,-,-0.080,-,51.200,30.000
'5:47:12.664',0.000,-,-,-,-0.100,-,51.200,30.000
'5:47:12.672',0.000,-,-,-,-0.080,-,51.200,30.000
'5:47:12.680',0.000,-,-,-,-0.080,-,50.400,30.000
'5:47:12.688',-0.008,-,-,-,-0.080,-,50.400,30.000
'5:47:12.696',0.000,-,-,-,-0.080,-,50.400,30.000
'5:47:12.704',-0.008,-,-,-,-0.080,-,49.600,30.000
'5:47:12.712',0.000,-,-,-,-0.080,-,49.600,30.200
'5:47:12.720',0.000,-,-,-,-0.080,-,49.600,30.400
'5:47:12.728',0.000,-,-,-,-0.060,-,49.600,30.600
'5:47:12.736',0.000,-,-,-,-0.080,-,49.600,30.800
'5:47:12.744',0.000,-,-,-,-0.060,-,48.800,31.200
'5:47:12.752',-0.008,-,-,-,-0.060,-,48.800,31.400
'5:47:12.760',0.000,-,-,-,-0.060,-,48.800,31.800
'5:47:12.768',-0.008,-,-,-,-0.060,-,48.800,32.200
'5:47:12.776',0.000,-,-,-,-0.040,-,48.800,32.400
'5:47:12.784',0.000,-,-,-,-0.060,-,48.800,32.400
'5:47:12.792',0.000,-,-,-,-0.040,-,48.000,32.600
'5:47:12.800',0.000,-,-,-,-0.040,-,48.000,32.800
'5:47:12.808',0.000,-,-,-,-0.040,-,48.000,33.000
'5:47:12.816',-0.008,-,-,-,-0.040,-,48.000,33.200
'5:47:12.824',0.000,-,-,-,-0.040,-,48.000,33.400
'5:47:12.832',0.000,-,-,-,-0.040,-,48.000,33.800
'5:47:12.840',0.000,-,-,-,-0.040,-,47.200,34.000
'5:47:12.848',-0.008,-,-,-,-0.040,-,47.200,34.200
'5:47:12.856',0.000,-,-,-,-0.040,-,47.200,34.400
'5:47:12.864',0.000,-,-,-,-0.040,-,47.200,34.800
'5:47:12.872',0.000,-,-,-,-0.040,-,47.200,35.000
'5:47:12.880',0.000,-,-,-,-0.040,-,47.200,35.200
'5:47:12.888',-0.008,-,-,-,-0.040,-,47.200,35.600
'5:47:12.896',0.000,-,-,-,-0.040,-,47.200,35.800
'5:47:12.904',0.000,-,-,-,-0.040,-,47.200,36.000
'5:47:12.912',0.000,-,-,-,-0.040,-,47.200,36.400
'5:47:12.920',0.000,-,-,-,-0.040,-,46.400,36.800
'5:47:12.928',0.000,-,-,-,-0.040,-,46.400,37.200
'5:47:12.936',0.000,-,-,-,-0.040,-,46.400,37.200
'5:47:12.944',0.000,-,-,-,-0.040,-,46.400,37.200
'5:47:12.952',0.000,-,-,-,-0.040,-,45.600,37.200
'5:47:12.960',0.000,-,-,-,-0.040,-,45.600,37.200
'5:47:12.968',0.000,-,-,-,-0.040,-,45.600,37.200
'5:47:12.976',0.000,-,-,-,-0.040,-,44.800,37.200
'5:47:12.984',0.000,-,-,-,-0.040,-,44.800,37.000
'5:47:12.992',0.000,-,-,-,-0.040,-,44.800,37.000
'5:47:13.000',0.000,-,-,-,-0.040,-,44.800,37.000
'5:47:13.008',0.000,-,-,-,-0.040,-,44.800,37.000
'5:47:13.016',0.000,-,-,-,-0.040,-,44.800,37.000
'5:47:13.024',0.000,-,-,-,-0.040,-,44.800,37.000
'5:47:13.032',0.000,-,-,-,-0.040,-,44.800,37.000
'5:47:13.040',0.000,-,-,-,-0.040,-,44.800,37.000
'5:47:13.048',0.000,-,-,-,-0.040,-,44.800,36.800
'5:47:13.056',0.000,-,-,-,-0.040,-,44.800,36.600
'5:47:13.064',0.000,-,-,-,-0.040,-,44.800,36.400
'5:47:13.072',0.000,-,-,-,-0.040,-,44.800,36.200
'5:47:13.080',0.000,-,-,-,-0.040,-,44.800,36.000
'5:47:13.088',0.000,-,-,-,-0.020,-,44.000,35.800
'5:47:13.096',0.000,-,-,-,-0.040,-,44.000,35.600
'5:47:13.104',0.000,-,-,-,-0.040,-,44.000,35.400
'5:47:13.112',0.000,-,-,-,-0.020,-,43.200,35.200
'5:47:13.120',0.000,-,-,-,-0.040,-,43.200,35.000
'5:47:13.128',0.000,-,-,-,-0.020,-,43.200,34.800
'5:47:13.136',0.000,-,-,-,-0.040,-,43.200,34.800
'5:47:13.144',0.000,-,-,-,-0.020,-,43.200,34.600
'5:47:13.152',0.000,-,-,-,-0.040,-,43.200,34.400
'5:47:13.160',0.000,-,-,-,-0.020,-,43.200,34.200
'5:47:13.168',0.000,-,-,-,-0.040,-,43.200,34.000
'5:47:13.176',0.000,-,-,-,-0.020,-,42.400,33.800
'5:47:13.184',0.000,-,-,-,-0.020,-,42.400,33.800
'5:47:13.192',0.000,-,-,-,-0.020,-,42.400,33.600
'5:47:13.200',0.000,-,-,-,-0.040,-,42.400,33.400
'5:47:13.208',0.000,-,-,-,-0.020,-,42.400,33.400
'5:47:13.216',0.000,-,-,-,-0.020,-,42.400,33.200
'5:47:13.224',0.000,-,-,-,-0.020,-,42.400,33.200
'5:47:13.232',0.000,-,-,-,-0.040,-,42.400,33.000
'5:47:13.240',0.000,-,-,-,-0.020,-,42.400,32.800
'5:47:13.248',0.000,-,-,-,-0.020,-,42.400,32.600
'5:47:13.256',0.000,-,-,-,-0.020,-,42.400,32.400
'5:47:13.264',0.000,-,-,-,-0.020,-,41.600,32.200
'5:47:13.272',0.000,-,-,-,-0.020,-,41.600,32.000
'5:47:13.280',0.000,-,-,-,-0.020,-,41.600,31.800
'5:47:13.288',0.000,-,-,-,-0.020,-,41.600,31.600
'5:47:13.296',0.000,-,-,-,-0.020,-,41.600,31.600
'5:47:13.304',0.000,-,-,-,-0.020,-,40.800,31.400
'5:47:13.312',0.000,-,-,-,-0.020,-,40.800,31.400
'5:47:13.320',0.000,-,-,-,-0.020,-,41.600,31.600
'5:47:13.328',0.000,-,-,-,-0.020,-,41.600,31.800
'5:47:13.336',0.000,-,-,-,-0.020,-,41.600,32.000
'5:47:13.344',0.000,-,-,-,-0.020,-,41.600,32.400
'5:47:13.352',0.000,-,-,-,-0.020,-,41.600,32.600
'5:47:13.360',0.000,-,-,-,-0.020,-,41.600,32.800
'5:47:13.368',0.000,-,-,-,-0.020,-,41.600,33.200
'5:47:13.376',0.000,-,-,-,0.000,-,41.600,33.400
'5:47:13.384',0.008,-,-,-,0.000,-,41.600,33.600
'5:47:13.392',0.032,-,-,-,0.000,-,40.800,33.800
'5:47:13.400',0.088,-,-,-,0.040,-,40.800,33.800
'5:47:13.408',0.128,-,-,-,0.080,-,40.800,33.800
'5:47:13.416',0.200,-,-,-,0.000,-,40.000,33.800
'5:47:13.424',0.264,-,-,-,-0.040,-,40.000,34.000
'5:47:13.432',0.304,-,-,-,0.000,-,40.000,34.200
'5:47:13.440',0.280,-,-,-,-0.060,-,40.000,34.800
'5:47:13.448',0.200,-,-,-,-0.200,-,39.200,35.400
'5:47:13.456',0.120,-,-,-,-0.240,-,39.200,36.200
'5:47:13.464',0.000,-,-,-,-0.100,-,39.200,37.200
'5:47:13.472',-0.160,-,-,-,0.000,-,39.200,38.200
'5:47:13.480',-0.208,-,-,-,0.000,-,40.000,39.000
'5:47:13.488',-0.208,-,-,-,-0.020,-,40.000,39.400
'5:47:13.496',-0.152,-,-,-,-0.020,-,40.800,39.800
'5:47:13.504',-0.128,-,-,-,-0.020,-,41.600,39.800
