'Elapsed time','II','III','AVF','V','ABP'
'13:58:49.816',0.042,-,-,0.056,81.600
'13:58:49.824',0.042,-,-,0.056,80.800
'13:58:49.832',0.056,-,-,0.056,80.000
'13:58:49.840',0.042,-,-,0.056,79.200
'13:58:49.848',0.042,-,-,0.056,78.400
'13:58:49.856',0.042,-,-,0.056,77.600
'13:58:49.864',0.042,-,-,0.056,76.800
'13:58:49.872',0.028,-,-,0.056,76.000
'13:58:49.880',0.028,-,-,0.042,75.200
'13:58:49.888',0.028,-,-,0.056,74.400
'13:58:49.896',0.028,-,-,0.042,73.600
'13:58:49.904',0.028,-,-,0.056,72.800
'13:58:49.912',0.028,-,-,0.056,72.000
'13:58:49.920',0.042,-,-,0.056,72.000
'13:58:49.928',0.056,-,-,0.085,71.200
'13:58:49.936',0.042,-,-,0.056,70.400
'13:58:49.944',0.056,-,-,0.070,70.400
'13:58:49.952',0.056,-,-,0.085,69.600
'13:58:49.960',0.042,-,-,0.085,68.800
'13:58:49.968',0.042,-,-,0.070,68.000
'13:58:49.976',0.042,-,-,0.056,68.000
'13:58:49.984',0.028,-,-,0.042,67.200
'13:58:49.992',0.028,-,-,0.042,67.200
'13:58:50.000',0.028,-,-,0.042,66.400
'13:58:50.008',0.014,-,-,0.028,66.400
'13:58:50.016',0.014,-,-,0.028,66.400
'13:58:50.024',0.000,-,-,0.042,66.400
'13:58:50.032',0.000,-,-,0.028,65.600
'13:58:50.040',0.014,-,-,0.028,65.600
'13:58:50.048',0.014,-,-,0.028,65.600
'13:58:50.056',0.014,-,-,0.042,64.800
'13:58:50.064',0.014,-,-,0.028,64.800
'13:58:50.072',0.000,-,-,0.028,64.000
'13:58:50.080',0.000,-,-,0.042,63.200
'13:58:50.088',0.000,-,-,0.028,63.200
'13:58:50.096',0.000,-,-,0.028,62.400
'13:58:50.104',0.000,-,-,0.014,61.600
'13:58:50.112',-0.014,-,-,0.028,61.600
'13:58:50.120',0.000,-,-,0.014,60.800
'13:58:50.128',0.014,-,-,0.028,60.800
'13:58:50.136',0.014,-,-,0.028,60.000
'13:58:50.144',0.028,-,-,0.042,60.000
'13:58:50.152',0.083,-,-,0.085,60.000
'13:58:50.160',0.264,-,-,0.268,59.200
'13:58:50.168',0.472,-,-,0.423,59.200
'13:58:50.176',0.514,-,-,0.465,59.200
'13:58:50.184',0.292,-,-,-0.070,58.400
'13:58:50.192',0.069,-,-,-0.296,58.400
'13:58:50.200',-0.069,-,-,-0.310,58.400
'13:58:50.208',-0.139,-,-,-0.197,58.400
'13:58:50.216',-0.139,-,-,-0.113,58.400
'13:58:50.224',-0.097,-,-,-0.028,58.400
'13:58:50.232',-0.097,-,-,-0.028,57.600
'13:58:50.240',-0.097,-,-,-0.028,57.600
'13:58:50.248',-0.097,-,-,-0.028,57.600
'13:58:50.256',-0.097,-,-,-0.028,57.600
'13:58:50.264',-0.125,-,-,-0.056,57.600
'13:58:50.272',-0.125,-,-,-0.042,58.400
'13:58:50.280',-0.139,-,-,-0.070,61.600
'13:58:50.288',-0.139,-,-,-0.056,68.000
'13:58:50.296',-0.139,-,-,-0.070,78.400
'13:58:50.304',-0.153,-,-,-0.113,92.000
'13:58:50.312',-0.153,-,-,-0.113,105.600
'13:58:50.320',-0.153,-,-,-0.127,116.000
'13:58:50.328',-0.153,-,-,-0.127,123.200
'13:58:50.336',-0.153,-,-,-0.141,125.600
'13:58:50.344',-0.139,-,-,-0.113,124.800
'13:58:50.352',-0.139,-,-,-0.127,123.200
'13:58:50.360',-0.139,-,-,-0.141,120.800
'13:58:50.368',-0.139,-,-,-0.141,118.400
'13:58:50.376',-0.125,-,-,-0.155,116.800
'13:58:50.384',-0.125,-,-,-0.169,116.000
'13:58:50.392',-0.097,-,-,-0.169,114.400
'13:58:50.400',-0.097,-,-,-0.155,113.600
'13:58:50.408',-0.097,-,-,-0.183,112.000
'13:58:50.416',-0.083,-,-,-0.183,109.600
'13:58:50.424',-0.069,-,-,-0.169,108.000
'13:58:50.432',-0.056,-,-,-0.141,105.600
'13:58:50.440',-0.028,-,-,-0.127,104.000
'13:58:50.448',-0.028,-,-,-0.113,101.600
'13:58:50.456',-0.028,-,-,-0.113,100.000
'13:58:50.464',-0.014,-,-,-0.056,97.600
'13:58:50.472',0.000,-,-,-0.028,95.200
'13:58:50.480',0.000,-,-,-0.014,92.800
'13:58:50.488',0.014,-,-,0.000,90.400
'13:58:50.496',0.014,-,-,0.014,87.200
'13:58:50.504',0.014,-,-,0.014,84.800
'13:58:50.512',0.028,-,-,0.028,82.400
'13:58:50.520',0.028,-,-,0.056,80.800
'13:58:50.528',0.028,-,-,0.056,80.000
'13:58:50.536',0.042,-,-,0.056,80.000
'13:58:50.544',0.028,-,-,0.085,80.800
'13:58:50.552',0.028,-,-,0.070,81.600
'13:58:50.560',0.028,-,-,0.070,81.600
'13:58:50.568',0.014,-,-,0.070,81.600
'13:58:50.576',0.014,-,-,0.056,80.800
'13:58:50.584',0.028,-,-,0.070,80.800
'13:58:50.592',0.042,-,-,0.085,80.000
'13:58:50.600',0.042,-,-,0.070,79.200
'13:58:50.608',0.042,-,-,0.085,78.400
'13:58:50.616',0.042,-,-,0.056,77.600
'13:58:50.624',0.042,-,-,0.056,76.800
'13:58:50.632',0.042,-,-,0.056,76.800
'13:58:50.640',0.042,-,-,0.056,76.000
'13:58:50.648',0.042,-,-,0.042,75.200
'13:58:50.656',0.069,-,-,0.056,74.400
'13:58:50.664',0.181,-,-,0.155,74.400
'13:58:50.672',0.403,-,-,0.366,73.600
'13:58:50.680',0.528,-,-,0.465,73.600
'13:58:50.688',0.389,-,-,0.028,73.600
'13:58:50.696',0.153,-,-,-0.310,72.800
'13:58:50.704',0.000,-,-,-0.338,72.800
'13:58:50.712',-0.083,-,-,-0.254,72.800
'13:58:50.720',-0.097,-,-,-0.127,72.800
'13:58:50.728',-0.069,-,-,-0.028,72.000
'13:58:50.736',-0.069,-,-,0.000,72.000
'13:58:50.744',-0.069,-,-,0.000,72.000
'13:58:50.752',-0.056,-,-,0.000,71.200
'13:58:50.760',-0.069,-,-,0.000,70.400
'13:58:50.768',-0.069,-,-,0.000,70.400
'13:58:50.776',-0.056,-,-,0.000,69.600
'13:58:50.784',-0.056,-,-,-0.014,69.600
'13:58:50.792',-0.056,-,-,0.000,69.600
'13:58:50.800',-0.056,-,-,-0.014,72.000
'13:58:50.808',-0.069,-,-,-0.028,76.000
'13:58:50.816',-0.069,-,-,-0.042,83.200
'13:58:50.824',-0.083,-,-,-0.070,92.800
'13:58:50.832',-0.083,-,-,-0.070,103.200
'13:58:50.840',-0.097,-,-,-0.113,112.800
'13:58:50.848',-0.139,-,-,-0.141,119.200
'13:58:50.856',-0.153,-,-,-0.169,123.200
'13:58:50.864',-0.167,-,-,-0.183,124.800
'13:58:50.872',-0.194,-,-,-0.183,124.000
'13:58:50.880',-0.208,-,-,-0.197,122.400
'13:58:50.888',-0.236,-,-,-0.239,121.600
'13:58:50.896',-0.208,-,-,-0.225,120.000
'13:58:50.904',-0.194,-,-,-0.239,119.200
'13:58:50.912',-0.167,-,-,-0.197,118.400
'13:58:50.920',-0.139,-,-,-0.183,116.800
'13:58:50.928',-0.097,-,-,-0.169,116.000
'13:58:50.936',-0.069,-,-,-0.141,114.400
'13:58:50.944',-0.042,-,-,-0.113,112.000
'13:58:50.952',-0.028,-,-,-0.056,109.600
'13:58:50.960',0.000,-,-,-0.014,107.200
'13:58:50.968',0.014,-,-,0.000,104.000
'13:58:50.976',0.028,-,-,0.028,100.800
'13:58:50.984',0.042,-,-,0.056,97.600
'13:58:50.992',0.056,-,-,0.085,94.400
'13:58:51.000',0.069,-,-,0.085,90.400
'13:58:51.008',0.083,-,-,0.127,88.000
'13:58:51.016',0.083,-,-,0.113,85.600
'13:58:51.024',0.083,-,-,0.113,84.000
'13:58:51.032',0.083,-,-,0.085,84.000
'13:58:51.040',0.069,-,-,0.085,84.000
'13:58:51.048',0.069,-,-,0.085,84.800
'13:58:51.056',0.069,-,-,0.085,84.800
'13:58:51.064',0.069,-,-,0.070,84.800
'13:58:51.072',0.069,-,-,0.056,84.800
'13:58:51.080',0.056,-,-,0.070,84.800
'13:58:51.088',0.056,-,-,0.056,84.000
'13:58:51.096',0.042,-,-,0.070,83.200
'13:58:51.104',0.042,-,-,0.056,82.400
'13:58:51.112',0.028,-,-,0.056,82.400
'13:58:51.120',0.028,-,-,0.056,81.600
'13:58:51.128',0.028,-,-,0.056,80.800
'13:58:51.136',0.028,-,-,0.056,80.000
'13:58:51.144',0.028,-,-,0.056,80.000
'13:58:51.152',0.028,-,-,0.056,79.200
'13:58:51.160',0.042,-,-,0.070,78.400
'13:58:51.168',0.042,-,-,0.056,77.600
'13:58:51.176',0.056,-,-,0.085,76.800
'13:58:51.184',0.056,-,-,0.085,76.000
'13:58:51.192',0.069,-,-,0.085,75.200
'13:58:51.200',0.069,-,-,0.085,74.400
'13:58:51.208',0.069,-,-,0.113,73.600
'13:58:51.216',0.069,-,-,0.085,72.800
'13:58:51.224',0.056,-,-,0.070,72.800
'13:58:51.232',0.056,-,-,0.056,72.000
'13:58:51.240',0.042,-,-,0.056,71.200
'13:58:51.248',0.042,-,-,0.028,70.400
'13:58:51.256',0.042,-,-,0.042,70.400
'13:58:51.264',0.042,-,-,0.028,69.600
'13:58:51.272',0.028,-,-,0.042,69.600
'13:58:51.280',0.028,-,-,0.056,68.800
'13:58:51.288',0.014,-,-,0.042,68.800
'13:58:51.296',0.014,-,-,0.042,68.800
'13:58:51.304',0.014,-,-,0.042,68.000
'13:58:51.312',0.014,-,-,0.042,68.000
'13:58:51.320',0.014,-,-,0.028,68.000
'13:58:51.328',0.028,-,-,0.042,68.000
'13:58:51.336',0.028,-,-,0.028,67.200
'13:58:51.344',0.028,-,-,0.042,67.200
'13:58:51.352',0.028,-,-,0.042,67.200
'13:58:51.360',0.028,-,-,0.042,67.200
'13:58:51.368',0.028,-,-,0.042,66.400
'13:58:51.376',0.028,-,-,0.042,66.400
'13:58:51.384',0.042,-,-,0.056,65.600
'13:58:51.392',0.056,-,-,0.056,64.800
'13:58:51.400',0.056,-,-,0.056,64.800
'13:58:51.408',0.056,-,-,0.056,64.000
'13:58:51.416',0.056,-,-,0.056,64.000
'13:58:51.424',0.056,-,-,0.042,63.200
'13:58:51.432',0.042,-,-,0.056,63.200
'13:58:51.440',0.042,-,-,0.028,62.400
'13:58:51.448',0.042,-,-,0.028,62.400
'13:58:51.456',0.042,-,-,0.000,61.600
'13:58:51.464',0.042,-,-,0.014,61.600
'13:58:51.472',0.028,-,-,0.014,61.600
'13:58:51.480',0.028,-,-,0.028,61.600
'13:58:51.488',0.014,-,-,0.028,60.800
'13:58:51.496',0.014,-,-,0.028,60.800
'13:58:51.504',0.014,-,-,0.014,60.800
'13:58:51.512',0.014,-,-,0.028,60.800
'13:58:51.520',0.014,-,-,0.014,60.800
'13:58:51.528',0.014,-,-,0.000,60.800
'13:58:51.536',0.014,-,-,0.028,60.800
'13:58:51.544',0.014,-,-,0.028,60.800
'13:58:51.552',0.028,-,-,0.028,60.000
'13:58:51.560',0.083,-,-,0.070,60.000
'13:58:51.568',0.306,-,-,0.239,60.000
'13:58:51.576',0.528,-,-,0.479,59.200
'13:58:51.584',0.569,-,-,0.254,59.200
'13:58:51.592',0.097,-,-,-0.268,59.200
'13:58:51.600',-0.083,-,-,-0.423,58.400
'13:58:51.608',-0.125,-,-,-0.310,58.400
'13:58:51.616',-0.097,-,-,-0.338,57.600
'13:58:51.624',-0.056,-,-,-0.070,57.600
'13:58:51.632',-0.042,-,-,-0.014,56.800
'13:58:51.640',-0.056,-,-,-0.028,56.800
'13:58:51.648',-0.056,-,-,-0.028,56.800
'13:58:51.656',-0.056,-,-,-0.056,56.000
'13:58:51.664',-0.069,-,-,-0.070,56.000
'13:58:51.672',-0.069,-,-,-0.056,56.800
'13:58:51.680',-0.069,-,-,-0.070,58.400
'13:58:51.688',-0.083,-,-,-0.056,62.400
'13:58:51.696',-0.083,-,-,-0.070,70.400
'13:58:51.704',-0.097,-,-,-0.085,83.200
'13:58:51.712',-0.097,-,-,-0.070,98.400
'13:58:51.720',-0.097,-,-,-0.113,112.800
'13:58:51.728',-0.097,-,-,-0.127,124.000
'13:58:51.736',-0.097,-,-,-0.127,130.400
'13:58:51.744',-0.097,-,-,-0.141,132.000
'13:58:51.752',-0.097,-,-,-0.141,131.200
'13:58:51.760',-0.097,-,-,-0.155,129.600
'13:58:51.768',-0.097,-,-,-0.169,127.200
'13:58:51.776',-0.083,-,-,-0.169,125.600
'13:58:51.784',-0.069,-,-,-0.169,124.800
'13:58:51.792',-0.069,-,-,-0.169,124.000
'13:58:51.800',-0.056,-,-,-0.155,122.400
'13:58:51.808',-0.056,-,-,-0.169,120.800
'13:58:51.816',-0.042,-,-,-0.155,119.200
'13:58:51.824',-0.028,-,-,-0.169,116.800
'13:58:51.832',-0.028,-,-,-0.155,114.400
'13:58:51.840',-0.014,-,-,-0.169,112.000
'13:58:51.848',0.000,-,-,-0.169,109.600
'13:58:51.856',0.014,-,-,-0.155,108.000
'13:58:51.864',0.014,-,-,-0.127,105.600
'13:58:51.872',0.028,-,-,-0.113,103.200
'13:58:51.880',0.028,-,-,-0.070,101.600
'13:58:51.888',0.028,-,-,-0.028,98.400
'13:58:51.896',0.028,-,-,-0.014,96.000
'13:58:51.904',0.028,-,-,0.000,93.600
'13:58:51.912',0.028,-,-,0.014,90.400
'13:58:51.920',0.028,-,-,0.028,88.000
'13:58:51.928',0.042,-,-,0.042,85.600
'13:58:51.936',0.042,-,-,0.056,84.000
'13:58:51.944',0.042,-,-,0.070,84.000
'13:58:51.952',0.042,-,-,0.085,84.800
'13:58:51.960',0.056,-,-,0.070,85.600
'13:58:51.968',0.069,-,-,0.085,85.600
'13:58:51.976',0.069,-,-,0.113,85.600
'13:58:51.984',0.083,-,-,0.113,85.600
'13:58:51.992',0.083,-,-,0.085,84.800
'13:58:52.000',0.069,-,-,0.085,84.000
'13:58:52.008',0.069,-,-,0.085,83.200
'13:58:52.016',0.069,-,-,0.056,81.600
'13:58:52.024',0.056,-,-,0.070,80.800
'13:58:52.032',0.056,-,-,0.056,80.000
'13:58:52.040',0.056,-,-,0.056,79.200
'13:58:52.048',0.139,-,-,0.085,78.400
'13:58:52.056',0.319,-,-,0.268,77.600
'13:58:52.064',0.528,-,-,0.380,77.600
'13:58:52.072',0.569,-,-,0.394,76.800
'13:58:52.080',0.292,-,-,0.338,76.000
'13:58:52.088',0.125,-,-,0.380,76.000
'13:58:52.096',0.028,-,-,0.521,75.200
'13:58:52.104',-0.028,-,-,0.620,74.400
'13:58:52.112',-0.083,-,-,0.620,74.400
'13:58:52.120',-0.083,-,-,0.408,73.600
'13:58:52.128',-0.069,-,-,0.239,73.600
'13:58:52.136',-0.069,-,-,0.028,72.800
'13:58:52.144',-0.069,-,-,-0.070,72.800
'13:58:52.152',-0.069,-,-,-0.141,72.000
'13:58:52.160',-0.083,-,-,-0.141,72.000
'13:58:52.168',-0.069,-,-,-0.169,71.200
'13:58:52.176',-0.069,-,-,-0.169,70.400
'13:58:52.184',-0.056,-,-,-0.169,70.400
'13:58:52.192',-0.069,-,-,-0.183,70.400
'13:58:52.200',-0.069,-,-,-0.197,72.000
'13:58:52.208',-0.083,-,-,-0.197,74.400
'13:58:52.216',-0.097,-,-,-0.254,79.200
'13:58:52.224',-0.125,-,-,-0.254,84.800
'13:58:52.232',-0.139,-,-,-0.282,91.200
'13:58:52.240',-0.153,-,-,-0.310,97.600
'13:58:52.248',-0.167,-,-,-0.366,102.400
'13:58:52.256',-0.181,-,-,-0.394,106.400
'13:58:52.264',-0.181,-,-,-0.408,108.000
'13:58:52.272',-0.181,-,-,-0.408,108.000
'13:58:52.280',-0.181,-,-,-0.451,106.400
'13:58:52.288',-0.167,-,-,-0.451,104.800
'13:58:52.296',-0.167,-,-,-0.465,102.400
'13:58:52.304',-0.153,-,-,-0.451,99.200
'13:58:52.312',-0.139,-,-,-0.423,96.800
'13:58:52.320',-0.125,-,-,-0.408,95.200
'13:58:52.328',-0.083,-,-,-0.366,92.800
'13:58:52.336',-0.069,-,-,-0.338,90.400
'13:58:52.344',-0.056,-,-,-0.296,88.000
'13:58:52.352',-0.042,-,-,-0.254,85.600
'13:58:52.360',-0.028,-,-,-0.197,82.400
'13:58:52.368',-0.028,-,-,-0.141,80.000
'13:58:52.376',-0.014,-,-,-0.113,77.600
'13:58:52.384',0.000,-,-,-0.042,75.200
'13:58:52.392',0.028,-,-,-0.014,74.400
'13:58:52.400',0.028,-,-,0.000,73.600
'13:58:52.408',0.042,-,-,0.028,73.600
'13:58:52.416',0.083,-,-,0.042,73.600
'13:58:52.424',0.236,-,-,0.155,73.600
'13:58:52.432',0.486,-,-,0.380,73.600
'13:58:52.440',0.653,-,-,0.507,73.600
'13:58:52.448',0.681,-,-,0.423,73.600
'13:58:52.456',0.389,-,-,0.408,72.800
'13:58:52.464',0.250,-,-,0.493,72.800
'13:58:52.472',0.167,-,-,0.676,72.000
'13:58:52.480',0.069,-,-,0.761,72.000
'13:58:52.488',0.028,-,-,0.831,72.000
'13:58:52.496',-0.014,-,-,0.648,71.200
'13:58:52.504',-0.042,-,-,0.394,71.200
'13:58:52.512',-0.083,-,-,0.141,71.200
'13:58:52.520',-0.097,-,-,-0.014,70.400
'13:58:52.528',-0.125,-,-,-0.056,70.400
'13:58:52.536',-0.125,-,-,-0.085,69.600
'13:58:52.544',-0.139,-,-,-0.127,68.800
'13:58:52.552',-0.139,-,-,-0.127,68.000
'13:58:52.560',-0.139,-,-,-0.141,68.000
'13:58:52.568',-0.139,-,-,-0.169,67.200
'13:58:52.576',-0.153,-,-,-0.155,67.200
'13:58:52.584',-0.153,-,-,-0.169,68.000
'13:58:52.592',-0.153,-,-,-0.169,69.600
'13:58:52.600',-0.153,-,-,-0.225,71.200
'13:58:52.608',-0.153,-,-,-0.254,74.400
'13:58:52.616',-0.167,-,-,-0.254,78.400
'13:58:52.624',-0.153,-,-,-0.268,82.400
'13:58:52.632',-0.139,-,-,-0.282,86.400
'13:58:52.640',-0.153,-,-,-0.282,89.600
'13:58:52.648',-0.139,-,-,-0.338,90.400
'13:58:52.656',-0.125,-,-,-0.338,90.400
'13:58:52.664',-0.125,-,-,-0.352,89.600
'13:58:52.672',-0.097,-,-,-0.310,87.200
'13:58:52.680',-0.083,-,-,-0.296,85.600
'13:58:52.688',-0.056,-,-,-0.282,83.200
'13:58:52.696',-0.056,-,-,-0.254,80.000
'13:58:52.704',-0.056,-,-,-0.197,77.600
'13:58:52.712',-0.042,-,-,-0.169,75.200
'13:58:52.720',-0.042,-,-,-0.141,72.800
'13:58:52.728',-0.042,-,-,-0.113,70.400
'13:58:52.736',-0.028,-,-,-0.056,68.800
'13:58:52.744',0.000,-,-,-0.014,68.000
'13:58:52.752',0.014,-,-,0.000,68.000
'13:58:52.760',0.014,-,-,0.028,67.200
'13:58:52.768',0.028,-,-,0.056,68.000
'13:58:52.776',0.028,-,-,0.085,68.000
'13:58:52.784',0.042,-,-,0.113,68.000
'13:58:52.792',0.042,-,-,0.113,68.000
'13:58:52.800',0.042,-,-,0.127,67.200
'13:58:52.808',0.056,-,-,0.113,67.200
'13:58:52.816',0.056,-,-,0.127,66.400
'13:58:52.824',0.056,-,-,0.155,66.400
'13:58:52.832',0.056,-,-,0.127,65.600
'13:58:52.840',0.042,-,-,0.113,65.600
'13:58:52.848',0.028,-,-,0.113,64.800
'13:58:52.856',0.028,-,-,0.085,64.800
'13:58:52.864',0.042,-,-,0.113,64.000
'13:58:52.872',0.028,-,-,0.085,64.000
'13:58:52.880',0.028,-,-,0.127,64.000
'13:58:52.888',0.125,-,-,0.113,64.000
'13:58:52.896',0.319,-,-,0.338,63.200
'13:58:52.904',0.528,-,-,0.507,63.200
'13:58:52.912',0.542,-,-,0.535,63.200
'13:58:52.920',0.236,-,-,-0.028,62.400
'13:58:52.928',0.028,-,-,-0.225,62.400
'13:58:52.936',-0.083,-,-,-0.169,62.400
'13:58:52.944',-0.153,-,-,-0.113,62.400
'13:58:52.952',-0.139,-,-,-0.014,62.400
'13:58:52.960',-0.125,-,-,0.042,61.600
'13:58:52.968',-0.125,-,-,0.028,61.600
'13:58:52.976',-0.125,-,-,0.042,61.600
'13:58:52.984',-0.097,-,-,0.056,60.800
'13:58:52.992',-0.097,-,-,0.042,60.800
'13:58:53.000',-0.097,-,-,0.028,60.000
'13:58:53.008',-0.097,-,-,0.028,60.000
'13:58:53.016',-0.125,-,-,0.014,60.000
'13:58:53.024',-0.125,-,-,0.000,61.600
'13:58:53.032',-0.125,-,-,0.000,65.600
'13:58:53.040',-0.139,-,-,-0.014,73.600
'13:58:53.048',-0.139,-,-,-0.028,83.200
'13:58:53.056',-0.153,-,-,-0.056,94.400
'13:58:53.064',-0.153,-,-,-0.070,104.000
'13:58:53.072',-0.167,-,-,-0.070,111.200
'13:58:53.080',-0.181,-,-,-0.085,114.400
'13:58:53.088',-0.181,-,-,-0.113,114.400
'13:58:53.096',-0.181,-,-,-0.127,112.000
'13:58:53.104',-0.181,-,-,-0.127,109.600
'13:58:53.112',-0.181,-,-,-0.127,106.400
'13:58:53.120',-0.167,-,-,-0.141,104.000
'13:58:53.128',-0.153,-,-,-0.127,101.600
'13:58:53.136',-0.139,-,-,-0.113,100.000
'13:58:53.144',-0.097,-,-,-0.113,98.400
'13:58:53.152',-0.069,-,-,-0.070,96.800
'13:58:53.160',-0.042,-,-,-0.070,95.200
'13:58:53.168',-0.028,-,-,-0.028,93.600
'13:58:53.176',0.000,-,-,0.000,91.200
'13:58:53.184',0.000,-,-,0.000,89.600
'13:58:53.192',0.014,-,-,0.028,87.200
'13:58:53.200',0.014,-,-,0.028,84.000
'13:58:53.208',0.028,-,-,0.056,81.600
'13:58:53.216',0.042,-,-,0.070,79.200
'13:58:53.224',0.042,-,-,0.085,76.800
'13:58:53.232',0.056,-,-,0.113,75.200
'13:58:53.240',0.069,-,-,0.085,74.400
'13:58:53.248',0.069,-,-,0.113,74.400
'13:58:53.256',0.069,-,-,0.085,74.400
'13:58:53.264',0.069,-,-,0.085,75.200
'13:58:53.272',0.069,-,-,0.085,76.000
'13:58:53.280',0.069,-,-,0.085,76.000
'13:58:53.288',0.056,-,-,0.085,76.000
'13:58:53.296',0.056,-,-,0.070,76.000
'13:58:53.304',0.042,-,-,0.085,76.000
'13:58:53.312',0.042,-,-,0.056,76.000
'13:58:53.320',0.028,-,-,0.056,75.200
'13:58:53.328',0.028,-,-,0.070,75.200
'13:58:53.336',0.042,-,-,0.070,74.400
'13:58:53.344',0.042,-,-,0.085,73.600
'13:58:53.352',0.042,-,-,0.070,73.600
'13:58:53.360',0.056,-,-,0.085,72.800
'13:58:53.368',0.056,-,-,0.085,72.000
'13:58:53.376',0.056,-,-,0.070,72.000
'13:58:53.384',0.056,-,-,0.085,71.200
'13:58:53.392',0.069,-,-,0.085,70.400
'13:58:53.400',0.069,-,-,0.085,69.600
'13:58:53.408',0.069,-,-,0.085,69.600
'13:58:53.416',0.083,-,-,0.085,68.800
'13:58:53.424',0.083,-,-,0.085,68.000
'13:58:53.432',0.083,-,-,0.085,67.200
'13:58:53.440',0.083,-,-,0.085,67.200
'13:58:53.448',0.083,-,-,0.056,66.400
'13:58:53.456',0.083,-,-,0.070,65.600
'13:58:53.464',0.056,-,-,0.169,65.600
'13:58:53.472',0.042,-,-,0.028,64.800
'13:58:53.480',0.042,-,-,0.056,64.800
'13:58:53.488',0.042,-,-,0.042,64.800
'13:58:53.496',0.042,-,-,0.056,64.000
'13:58:53.504',0.042,-,-,0.056,64.000
'13:58:53.512',0.028,-,-,0.056,64.000
'13:58:53.520',0.028,-,-,0.042,64.000
'13:58:53.528',0.028,-,-,0.042,64.000
'13:58:53.536',0.028,-,-,0.042,64.000
'13:58:53.544',0.028,-,-,0.056,64.000
'13:58:53.552',0.028,-,-,0.042,64.000
'13:58:53.560',0.056,-,-,0.056,64.000
'13:58:53.568',0.167,-,-,0.127,63.200
'13:58:53.576',0.389,-,-,0.352,63.200
'13:58:53.584',0.569,-,-,0.507,62.400
'13:58:53.592',0.583,-,-,0.197,62.400
'13:58:53.600',0.181,-,-,-0.310,61.600
'13:58:53.608',0.000,-,-,-0.465,61.600
'13:58:53.616',-0.069,-,-,-0.310,60.800
'13:58:53.624',-0.083,-,-,-0.197,60.800
'13:58:53.632',-0.042,-,-,-0.056,60.000
'13:58:53.640',-0.028,-,-,0.000,60.000
'13:58:53.648',-0.028,-,-,0.000,59.200
'13:58:53.656',-0.042,-,-,0.000,59.200
'13:58:53.664',-0.056,-,-,-0.014,59.200
'13:58:53.672',-0.069,-,-,-0.028,58.400
'13:58:53.680',-0.069,-,-,-0.028,59.200
'13:58:53.688',-0.069,-,-,-0.042,60.800
'13:58:53.696',-0.083,-,-,-0.056,65.600
'13:58:53.704',-0.097,-,-,-0.056,75.200
'13:58:53.712',-0.097,-,-,-0.070,88.800
'13:58:53.720',-0.125,-,-,-0.070,104.000
'13:58:53.728',-0.125,-,-,-0.085,117.600
