'Elapsed time','II','III','AVF','V','ABP'
'14:15:18.760',0.014,-,-,0.056,60.800
'14:15:18.768',0.014,-,-,0.042,60.000
'14:15:18.776',0.014,-,-,0.042,60.000
'14:15:18.784',0.014,-,-,0.028,60.000
'14:15:18.792',0.014,-,-,0.014,60.000
'14:15:18.800',0.014,-,-,0.028,59.200
'14:15:18.808',0.000,-,-,0.014,59.200
'14:15:18.816',0.000,-,-,0.014,59.200
'14:15:18.824',0.000,-,-,0.028,59.200
'14:15:18.832',0.000,-,-,0.028,58.400
'14:15:18.840',0.014,-,-,0.028,58.400
'14:15:18.848',0.014,-,-,0.028,58.400
'14:15:18.856',0.014,-,-,0.028,58.400
'14:15:18.864',0.028,-,-,0.028,57.600
'14:15:18.872',0.014,-,-,0.042,57.600
'14:15:18.880',0.014,-,-,0.028,57.600
'14:15:18.888',0.014,-,-,0.028,56.800
'14:15:18.896',0.000,-,-,0.028,56.800
'14:15:18.904',0.014,-,-,0.028,56.800
'14:15:18.912',0.028,-,-,0.028,56.000
'14:15:18.920',0.069,-,-,0.056,56.000
'14:15:18.928',0.250,-,-,0.239,56.000
'14:15:18.936',0.486,-,-,0.423,56.000
'14:15:18.944',0.542,-,-,0.507,56.000
'14:15:18.952',0.306,-,-,0.000,55.200
'14:15:18.960',0.056,-,-,-0.338,55.200
'14:15:18.968',-0.083,-,-,-0.352,55.200
'14:15:18.976',-0.125,-,-,-0.254,55.200
'14:15:18.984',-0.083,-,-,-0.141,55.200
'14:15:18.992',-0.056,-,-,-0.028,54.400
'14:15:19.000',-0.056,-,-,0.000,54.400
'14:15:19.008',-0.056,-,-,0.000,54.400
'14:15:19.016',-0.056,-,-,-0.014,54.400
'14:15:19.024',-0.056,-,-,0.000,54.400
'14:15:19.032',-0.069,-,-,-0.028,54.400
'14:15:19.040',-0.083,-,-,-0.028,54.400
'14:15:19.048',-0.097,-,-,-0.056,56.000
'14:15:19.056',-0.125,-,-,-0.070,60.800
'14:15:19.064',-0.125,-,-,-0.070,68.800
'14:15:19.072',-0.139,-,-,-0.113,80.000
'14:15:19.080',-0.125,-,-,-0.127,92.800
'14:15:19.088',-0.139,-,-,-0.113,104.000
'14:15:19.096',-0.125,-,-,-0.127,111.200
'14:15:19.104',-0.097,-,-,-0.127,115.200
'14:15:19.112',-0.097,-,-,-0.141,115.200
'14:15:19.120',-0.125,-,-,-0.141,113.600
'14:15:19.128',-0.125,-,-,-0.141,110.400
'14:15:19.136',-0.125,-,-,-0.141,108.000
'14:15:19.144',-0.125,-,-,-0.155,104.800
'14:15:19.152',-0.097,-,-,-0.169,103.200
'14:15:19.160',-0.097,-,-,-0.169,101.600
'14:15:19.168',-0.083,-,-,-0.155,100.000
'14:15:19.176',-0.069,-,-,-0.169,98.400
'14:15:19.184',-0.042,-,-,-0.141,96.800
'14:15:19.192',-0.028,-,-,-0.141,95.200
'14:15:19.200',-0.014,-,-,-0.141,92.800
'14:15:19.208',0.000,-,-,-0.113,91.200
'14:15:19.216',0.014,-,-,-0.113,88.800
'14:15:19.224',0.014,-,-,-0.070,87.200
'14:15:19.232',0.014,-,-,-0.042,84.800
'14:15:19.240',0.014,-,-,-0.014,83.200
'14:15:19.248',0.000,-,-,-0.028,80.800
'14:15:19.256',0.000,-,-,-0.014,78.400
'14:15:19.264',0.000,-,-,0.000,76.800
'14:15:19.272',0.014,-,-,0.028,74.400
'14:15:19.280',0.014,-,-,0.028,72.000
'14:15:19.288',0.014,-,-,0.056,70.400
'14:15:19.296',0.014,-,-,0.056,69.600
'14:15:19.304',0.014,-,-,0.056,69.600
'14:15:19.312',0.014,-,-,0.070,70.400
'14:15:19.320',0.014,-,-,0.056,71.200
'14:15:19.328',0.014,-,-,0.070,72.000
'14:15:19.336',0.014,-,-,0.085,72.800
'14:15:19.344',0.028,-,-,0.070,72.800
'14:15:19.352',0.028,-,-,0.085,72.800
'14:15:19.360',0.014,-,-,0.056,72.000
'14:15:19.368',0.014,-,-,0.070,71.200
'14:15:19.376',0.014,-,-,0.056,70.400
'14:15:19.384',0.014,-,-,0.070,69.600
'14:15:19.392',0.000,-,-,0.056,68.800
'14:15:19.400',0.014,-,-,0.056,68.000
'14:15:19.408',0.014,-,-,0.070,68.000
'14:15:19.416',0.000,-,-,0.056,67.200
'14:15:19.424',0.000,-,-,0.056,66.400
'14:15:19.432',-0.014,-,-,0.042,66.400
'14:15:19.440',0.000,-,-,0.056,65.600
'14:15:19.448',0.000,-,-,0.028,64.800
'14:15:19.456',0.000,-,-,0.042,64.800
'14:15:19.464',-0.014,-,-,0.028,64.000
'14:15:19.472',0.000,-,-,0.042,64.000
'14:15:19.480',-0.014,-,-,0.169,63.200
'14:15:19.488',-0.042,-,-,0.028,63.200
'14:15:19.496',-0.028,-,-,0.028,63.200
'14:15:19.504',-0.028,-,-,0.028,62.400
'14:15:19.512',-0.028,-,-,0.028,62.400
'14:15:19.520',-0.028,-,-,0.042,61.600
'14:15:19.528',-0.028,-,-,0.028,61.600
'14:15:19.536',-0.028,-,-,0.042,60.800
'14:15:19.544',-0.028,-,-,0.028,60.800
'14:15:19.552',-0.042,-,-,0.028,60.800
'14:15:19.560',-0.042,-,-,0.014,60.000
'14:15:19.568',-0.042,-,-,0.028,60.000
'14:15:19.576',-0.042,-,-,0.028,59.200
'14:15:19.584',-0.042,-,-,0.042,59.200
'14:15:19.592',-0.028,-,-,0.028,59.200
'14:15:19.600',-0.028,-,-,0.028,59.200
'14:15:19.608',-0.028,-,-,0.028,58.400
'14:15:19.616',-0.042,-,-,0.000,58.400
'14:15:19.624',-0.056,-,-,0.028,58.400
'14:15:19.632',-0.056,-,-,0.000,58.400
'14:15:19.640',-0.056,-,-,0.028,57.600
'14:15:19.648',-0.042,-,-,0.000,57.600
'14:15:19.656',-0.042,-,-,0.000,57.600
'14:15:19.664',-0.056,-,-,0.000,56.800
'14:15:19.672',-0.056,-,-,0.000,56.800
'14:15:19.680',-0.042,-,-,0.014,56.800
'14:15:19.688',-0.056,-,-,0.000,56.000
'14:15:19.696',0.014,-,-,0.014,56.000
'14:15:19.704',0.194,-,-,0.225,56.000
'14:15:19.712',0.375,-,-,0.423,56.000
'14:15:19.720',0.389,-,-,0.465,55.200
'14:15:19.728',-0.014,-,-,-0.113,55.200
'14:15:19.736',-0.194,-,-,-0.282,55.200
'14:15:19.744',-0.208,-,-,-0.254,55.200
'14:15:19.752',-0.194,-,-,-0.268,54.400
'14:15:19.760',-0.167,-,-,-0.141,54.400
'14:15:19.768',-0.153,-,-,-0.070,54.400
'14:15:19.776',-0.139,-,-,-0.056,54.400
'14:15:19.784',-0.139,-,-,-0.056,54.400
'14:15:19.792',-0.139,-,-,-0.056,53.600
'14:15:19.800',-0.125,-,-,-0.056,53.600
'14:15:19.808',-0.125,-,-,-0.070,53.600
'14:15:19.816',-0.097,-,-,-0.070,53.600
'14:15:19.824',-0.097,-,-,-0.070,54.400
'14:15:19.832',-0.097,-,-,-0.070,56.800
'14:15:19.840',-0.097,-,-,-0.085,61.600
'14:15:19.848',-0.097,-,-,-0.113,69.600
'14:15:19.856',-0.097,-,-,-0.113,80.000
'14:15:19.864',-0.097,-,-,-0.141,91.200
'14:15:19.872',-0.097,-,-,-0.141,101.600
'14:15:19.880',-0.097,-,-,-0.155,108.000
'14:15:19.888',-0.083,-,-,-0.169,111.200
'14:15:19.896',-0.083,-,-,-0.183,112.000
'14:15:19.904',-0.083,-,-,-0.197,111.200
'14:15:19.912',-0.083,-,-,-0.197,108.800
'14:15:19.920',-0.083,-,-,-0.239,107.200
'14:15:19.928',-0.083,-,-,-0.254,104.800
'14:15:19.936',-0.083,-,-,-0.254,103.200
'14:15:19.944',-0.069,-,-,-0.254,102.400
'14:15:19.952',-0.069,-,-,-0.254,100.800
'14:15:19.960',-0.056,-,-,-0.254,100.000
'14:15:19.968',-0.042,-,-,-0.239,98.400
'14:15:19.976',-0.028,-,-,-0.225,96.800
'14:15:19.984',-0.014,-,-,-0.197,95.200
'14:15:19.992',0.000,-,-,-0.169,93.600
'14:15:20.000',0.014,-,-,-0.141,92.000
'14:15:20.008',0.028,-,-,-0.113,89.600
'14:15:20.016',0.042,-,-,-0.070,88.000
'14:15:20.024',0.042,-,-,-0.028,85.600
'14:15:20.032',0.042,-,-,-0.014,83.200
'14:15:20.040',0.056,-,-,0.000,80.800
'14:15:20.048',0.056,-,-,0.028,78.400
'14:15:20.056',0.069,-,-,0.042,76.800
'14:15:20.064',0.069,-,-,0.056,75.200
'14:15:20.072',0.069,-,-,0.070,74.400
'14:15:20.080',0.069,-,-,0.085,74.400
'14:15:20.088',0.069,-,-,0.085,74.400
'14:15:20.096',0.069,-,-,0.070,75.200
'14:15:20.104',0.056,-,-,0.056,75.200
'14:15:20.112',0.056,-,-,0.070,76.000
'14:15:20.120',0.069,-,-,0.056,76.000
'14:15:20.128',0.069,-,-,0.056,75.200
'14:15:20.136',0.056,-,-,0.056,75.200
'14:15:20.144',0.056,-,-,0.056,74.400
'14:15:20.152',0.069,-,-,0.056,73.600
'14:15:20.160',0.069,-,-,0.056,72.800
'14:15:20.168',0.069,-,-,0.056,72.000
'14:15:20.176',0.069,-,-,0.056,72.000
'14:15:20.184',0.069,-,-,0.070,71.200
'14:15:20.192',0.069,-,-,0.070,70.400
'14:15:20.200',0.069,-,-,0.085,69.600
'14:15:20.208',0.056,-,-,0.070,69.600
'14:15:20.216',0.056,-,-,0.085,68.800
'14:15:20.224',0.056,-,-,0.056,68.000
'14:15:20.232',0.056,-,-,0.070,68.000
'14:15:20.240',0.042,-,-,0.085,67.200
'14:15:20.248',0.042,-,-,0.056,67.200
'14:15:20.256',0.042,-,-,0.056,66.400
'14:15:20.264',0.042,-,-,0.042,66.400
'14:15:20.272',0.042,-,-,0.042,65.600
'14:15:20.280',0.042,-,-,0.056,65.600
'14:15:20.288',0.028,-,-,0.042,64.800
'14:15:20.296',0.028,-,-,0.028,64.800
'14:15:20.304',0.028,-,-,0.042,64.000
'14:15:20.312',0.028,-,-,0.042,64.000
'14:15:20.320',0.028,-,-,0.028,63.200
'14:15:20.328',0.028,-,-,0.028,63.200
'14:15:20.336',0.042,-,-,0.042,62.400
'14:15:20.344',0.042,-,-,0.042,62.400
'14:15:20.352',0.042,-,-,0.042,62.400
'14:15:20.360',0.042,-,-,0.056,61.600
'14:15:20.368',0.042,-,-,0.056,61.600
'14:15:20.376',0.042,-,-,0.056,61.600
'14:15:20.384',0.042,-,-,0.056,60.800
'14:15:20.392',0.042,-,-,0.042,60.800
'14:15:20.400',0.028,-,-,0.042,60.800
'14:15:20.408',0.028,-,-,0.042,60.800
'14:15:20.416',0.028,-,-,0.042,60.000
'14:15:20.424',0.014,-,-,0.042,60.000
'14:15:20.432',0.000,-,-,0.028,60.000
'14:15:20.440',-0.028,-,-,0.028,59.200
'14:15:20.448',0.000,-,-,-0.014,59.200
'14:15:20.456',0.014,-,-,0.028,59.200
'14:15:20.464',-0.069,-,-,0.028,58.400
'14:15:20.472',-0.208,-,-,0.042,58.400
'14:15:20.480',-0.389,-,-,-0.014,58.400
'14:15:20.488',-0.597,-,-,-0.254,57.600
'14:15:20.496',-0.861,-,-,-0.634,57.600
'14:15:20.504',-1.125,-,-,-1.014,57.600
'14:15:20.512',-1.236,-,-,-1.282,56.800
'14:15:20.520',-1.250,-,-,-1.338,56.800
'14:15:20.528',-0.861,-,-,-1.155,56.800
'14:15:20.536',-0.528,-,-,-0.831,56.000
'14:15:20.544',-0.236,-,-,-0.423,56.000
'14:15:20.552',-0.042,-,-,-0.197,56.000
'14:15:20.560',0.083,-,-,0.000,55.200
'14:15:20.568',0.194,-,-,0.127,55.200
'14:15:20.576',0.250,-,-,0.197,55.200
'14:15:20.584',0.264,-,-,0.225,54.400
'14:15:20.592',0.264,-,-,0.225,54.400
'14:15:20.600',0.278,-,-,0.225,54.400
'14:15:20.608',0.278,-,-,0.197,54.400
'14:15:20.616',0.278,-,-,0.197,54.400
'14:15:20.624',0.292,-,-,0.197,54.400
'14:15:20.632',0.306,-,-,0.183,56.000
'14:15:20.640',0.306,-,-,0.183,59.200
'14:15:20.648',0.319,-,-,0.183,64.000
'14:15:20.656',0.347,-,-,0.169,72.000
'14:15:20.664',0.361,-,-,0.169,80.800
'14:15:20.672',0.375,-,-,0.169,90.400
'14:15:20.680',0.403,-,-,0.169,98.400
'14:15:20.688',0.417,-,-,0.197,104.000
'14:15:20.696',0.431,-,-,0.183,107.200
'14:15:20.704',0.431,-,-,0.197,108.800
'14:15:20.712',0.458,-,-,0.197,108.800
'14:15:20.720',0.458,-,-,0.197,108.000
'14:15:20.728',0.458,-,-,0.225,106.400
'14:15:20.736',0.458,-,-,0.197,105.600
'14:15:20.744',0.431,-,-,0.225,104.000
'14:15:20.752',0.417,-,-,0.197,103.200
'14:15:20.760',0.389,-,-,0.197,102.400
'14:15:20.768',0.361,-,-,0.183,101.600
'14:15:20.776',0.306,-,-,0.169,100.000
'14:15:20.784',0.264,-,-,0.141,98.400
'14:15:20.792',0.236,-,-,0.113,97.600
'14:15:20.800',0.181,-,-,0.085,95.200
'14:15:20.808',0.153,-,-,0.113,93.600
'14:15:20.816',0.125,-,-,0.085,91.200
'14:15:20.824',0.097,-,-,0.056,88.800
'14:15:20.832',0.069,-,-,0.070,85.600
'14:15:20.840',0.056,-,-,0.042,83.200
'14:15:20.848',0.028,-,-,0.028,80.000
'14:15:20.856',0.014,-,-,0.028,77.600
'14:15:20.864',0.014,-,-,0.028,76.000
'14:15:20.872',0.014,-,-,0.014,75.200
'14:15:20.880',0.014,-,-,0.028,75.200
'14:15:20.888',0.000,-,-,0.028,75.200
'14:15:20.896',0.000,-,-,0.028,76.000
'14:15:20.904',0.000,-,-,0.028,76.000
'14:15:20.912',0.000,-,-,0.028,76.800
'14:15:20.920',0.000,-,-,0.028,76.800
'14:15:20.928',0.000,-,-,0.028,76.800
'14:15:20.936',0.014,-,-,0.014,76.800
'14:15:20.944',0.014,-,-,0.028,76.000
'14:15:20.952',0.014,-,-,0.028,75.200
'14:15:20.960',0.000,-,-,0.028,74.400
'14:15:20.968',0.000,-,-,0.028,74.400
'14:15:20.976',0.000,-,-,0.028,73.600
'14:15:20.984',0.014,-,-,0.028,72.800
'14:15:20.992',0.014,-,-,0.042,72.000
'14:15:21.000',0.014,-,-,0.056,72.000
'14:15:21.008',0.000,-,-,0.042,71.200
'14:15:21.016',0.000,-,-,0.028,70.400
'14:15:21.024',0.000,-,-,0.028,70.400
'14:15:21.032',0.000,-,-,0.028,69.600
'14:15:21.040',0.000,-,-,0.028,68.800
'14:15:21.048',0.000,-,-,0.028,68.800
'14:15:21.056',0.000,-,-,0.028,68.000
'14:15:21.064',0.000,-,-,0.028,68.000
'14:15:21.072',-0.014,-,-,0.028,67.200
'14:15:21.080',-0.014,-,-,0.000,67.200
'14:15:21.088',-0.028,-,-,0.000,66.400
'14:15:21.096',-0.028,-,-,0.000,66.400
'14:15:21.104',-0.028,-,-,0.000,65.600
'14:15:21.112',-0.028,-,-,-0.014,65.600
'14:15:21.120',-0.042,-,-,0.000,64.800
'14:15:21.128',-0.042,-,-,0.000,64.800
'14:15:21.136',-0.056,-,-,0.000,64.800
'14:15:21.144',-0.056,-,-,0.000,64.000
'14:15:21.152',-0.056,-,-,0.000,64.000
'14:15:21.160',-0.042,-,-,0.000,64.000
'14:15:21.168',-0.028,-,-,0.000,63.200
'14:15:21.176',0.000,-,-,0.014,63.200
'14:15:21.184',0.014,-,-,0.000,62.400
'14:15:21.192',0.000,-,-,0.014,62.400
'14:15:21.200',-0.014,-,-,-0.042,62.400
'14:15:21.208',0.000,-,-,0.028,61.600
'14:15:21.216',0.000,-,-,0.042,61.600
'14:15:21.224',-0.139,-,-,0.042,60.800
'14:15:21.232',-0.292,-,-,0.014,60.800
'14:15:21.240',-0.472,-,-,-0.141,60.000
'14:15:21.248',-0.694,-,-,-0.451,60.000
'14:15:21.256',-0.931,-,-,-0.831,60.000
'14:15:21.264',-1.167,-,-,-1.155,60.000
'14:15:21.272',-1.264,-,-,-1.296,60.000
'14:15:21.280',-1.097,-,-,-1.268,60.000
'14:15:21.288',-0.792,-,-,-1.070,60.000
'14:15:21.296',-0.431,-,-,-0.648,60.000
'14:15:21.304',-0.153,-,-,-0.282,60.000
'14:15:21.312',0.042,-,-,-0.014,60.000
'14:15:21.320',0.153,-,-,0.127,60.000
'14:15:21.328',0.181,-,-,0.169,60.000
'14:15:21.336',0.194,-,-,0.197,60.000
'14:15:21.344',0.194,-,-,0.197,60.000
'14:15:21.352',0.208,-,-,0.169,60.000
'14:15:21.360',0.208,-,-,0.197,60.000
'14:15:21.368',0.236,-,-,0.169,60.000
'14:15:21.376',0.250,-,-,0.197,60.800
'14:15:21.384',0.264,-,-,0.155,61.600
'14:15:21.392',0.264,-,-,0.197,64.000
'14:15:21.400',0.264,-,-,0.225,68.000
'14:15:21.408',0.278,-,-,0.127,75.200
'14:15:21.416',0.278,-,-,0.169,84.000
'14:15:21.424',0.292,-,-,0.183,94.400
'14:15:21.432',0.306,-,-,0.169,103.200
'14:15:21.440',0.347,-,-,0.169,110.400
'14:15:21.448',0.347,-,-,0.155,114.400
'14:15:21.456',0.306,-,-,0.169,116.000
'14:15:21.464',0.292,-,-,0.155,116.800
'14:15:21.472',0.319,-,-,0.183,116.000
'14:15:21.480',0.361,-,-,0.169,115.200
'14:15:21.488',0.375,-,-,0.197,114.400
'14:15:21.496',0.375,-,-,0.197,113.600
'14:15:21.504',0.347,-,-,0.225,112.800
'14:15:21.512',0.319,-,-,0.169,112.000
'14:15:21.520',0.306,-,-,0.155,112.000
'14:15:21.528',0.250,-,-,0.141,111.200
'14:15:21.536',0.181,-,-,0.155,109.600
'14:15:21.544',0.125,-,-,0.085,108.800
'14:15:21.552',0.056,-,-,0.085,107.200
'14:15:21.560',0.000,-,-,0.056,104.800
'14:15:21.568',-0.056,-,-,0.028,103.200
'14:15:21.576',-0.083,-,-,0.000,100.800
'14:15:21.584',-0.083,-,-,0.000,98.400
'14:15:21.592',-0.083,-,-,0.000,96.000
'14:15:21.600',-0.097,-,-,0.000,92.800
'14:15:21.608',-0.097,-,-,0.000,90.400
'14:15:21.616',-0.083,-,-,0.000,88.000
'14:15:21.624',-0.069,-,-,0.000,86.400
'14:15:21.632',-0.069,-,-,0.000,85.600
'14:15:21.640',-0.056,-,-,0.000,85.600
'14:15:21.648',-0.042,-,-,0.000,85.600
'14:15:21.656',-0.028,-,-,0.000,85.600
'14:15:21.664',-0.028,-,-,0.028,85.600
'14:15:21.672',-0.014,-,-,0.028,84.800
'14:15:21.680',-0.014,-,-,0.028,84.000
'14:15:21.688',-0.028,-,-,0.028,83.200
'14:15:21.696',-0.028,-,-,0.028,81.600
'14:15:21.704',-0.028,-,-,0.014,80.800
'14:15:21.712',-0.028,-,-,0.028,79.200
'14:15:21.720',-0.028,-,-,0.014,78.400
'14:15:21.728',-0.028,-,-,0.028,77.600
'14:15:21.736',-0.056,-,-,0.070,76.800
'14:15:21.744',-0.083,-,-,0.000,76.000
'14:15:21.752',-0.083,-,-,0.000,75.200
'14:15:21.760',-0.069,-,-,0.000,74.400
'14:15:21.768',-0.069,-,-,0.000,74.400
'14:15:21.776',-0.083,-,-,0.000,73.600
'14:15:21.784',-0.083,-,-,-0.014,73.600
'14:15:21.792',-0.069,-,-,-0.014,72.800
'14:15:21.800',-0.056,-,-,0.000,72.800
'14:15:21.808',-0.056,-,-,0.000,72.000
'14:15:21.816',-0.056,-,-,-0.028,72.000
'14:15:21.824',-0.042,-,-,0.000,71.200
'14:15:21.832',-0.028,-,-,0.000,70.400
'14:15:21.840',-0.028,-,-,0.000,69.600
'14:15:21.848',-0.014,-,-,0.000,69.600
'14:15:21.856',0.000,-,-,0.000,68.800
'14:15:21.864',0.014,-,-,0.000,68.000
'14:15:21.872',0.014,-,-,0.028,68.000
'14:15:21.880',0.014,-,-,0.028,67.200
'14:15:21.888',0.014,-,-,0.000,67.200
'14:15:21.896',0.000,-,-,0.028,67.200
'14:15:21.904',0.014,-,-,0.000,66.400
'14:15:21.912',0.014,-,-,0.000,66.400
'14:15:21.920',0.014,-,-,0.014,66.400
'14:15:21.928',0.000,-,-,0.000,65.600
'14:15:21.936',0.028,-,-,0.014,65.600
'14:15:21.944',0.000,-,-,0.000,64.800
'14:15:21.952',-0.014,-,-,-0.070,64.800
'14:15:21.960',0.000,-,-,0.028,64.800
'14:15:21.968',0.000,-,-,0.028,64.000
'14:15:21.976',-0.153,-,-,0.014,64.000
'14:15:21.984',-0.319,-,-,-0.042,64.000
'14:15:21.992',-0.500,-,-,-0.282,63.200
'14:15:22.000',-0.597,-,-,-0.423,63.200
'14:15:22.008',-0.653,-,-,-0.648,63.200
'14:15:22.016',-0.681,-,-,-0.901,63.200
'14:15:22.024',-0.500,-,-,-0.761,62.400
'14:15:22.032',-0.208,-,-,-0.507,62.400
'14:15:22.040',0.000,-,-,-0.183,62.400
'14:15:22.048',0.083,-,-,0.028,61.600
'14:15:22.056',0.125,-,-,0.085,61.600
'14:15:22.064',0.153,-,-,0.070,61.600
'14:15:22.072',0.167,-,-,0.113,61.600
'14:15:22.080',0.181,-,-,0.085,61.600
'14:15:22.088',0.181,-,-,0.127,60.800
'14:15:22.096',0.167,-,-,0.085,60.800
'14:15:22.104',0.153,-,-,0.056,60.800
'14:15:22.112',0.167,-,-,0.056,61.600
'14:15:22.120',0.167,-,-,0.056,62.400
'14:15:22.128',0.167,-,-,0.042,66.400
'14:15:22.136',0.167,-,-,0.042,72.800
'14:15:22.144',0.181,-,-,0.042,81.600
'14:15:22.152',0.194,-,-,0.028,92.800
'14:15:22.160',0.208,-,-,0.042,102.400
'14:15:22.168',0.208,-,-,0.028,110.400
'14:15:22.176',0.236,-,-,0.042,115.200
'14:15:22.184',0.250,-,-,0.028,116.800
'14:15:22.192',0.250,-,-,0.014,116.800
'14:15:22.200',0.250,-,-,0.014,115.200
'14:15:22.208',0.236,-,-,0.000,113.600
'14:15:22.216',0.250,-,-,0.000,112.000
'14:15:22.224',0.264,-,-,0.000,111.200
'14:15:22.232',0.264,-,-,0.000,110.400
'14:15:22.240',0.250,-,-,0.000,109.600
'14:15:22.248',0.250,-,-,0.000,108.800
'14:15:22.256',0.250,-,-,0.000,108.000
'14:15:22.264',0.236,-,-,0.000,106.400
'14:15:22.272',0.208,-,-,0.000,104.800
'14:15:22.280',0.181,-,-,0.000,103.200
'14:15:22.288',0.167,-,-,0.000,101.600
'14:15:22.296',0.181,-,-,0.000,100.000
'14:15:22.304',0.181,-,-,0.028,97.600
'14:15:22.312',0.181,-,-,0.028,95.200
'14:15:22.320',0.181,-,-,0.042,92.800
'14:15:22.328',0.167,-,-,0.056,90.400
'14:15:22.336',0.153,-,-,0.056,88.000
'14:15:22.344',0.167,-,-,0.070,84.800
'14:15:22.352',0.181,-,-,0.085,82.400
'14:15:22.360',0.194,-,-,0.085,80.800
'14:15:22.368',0.181,-,-,0.070,79.200
'14:15:22.376',0.181,-,-,0.085,79.200
'14:15:22.384',0.167,-,-,0.085,79.200
'14:15:22.392',0.167,-,-,0.085,80.000
'14:15:22.400',0.167,-,-,0.085,80.000
'14:15:22.408',0.153,-,-,0.085,80.800
'14:15:22.416',0.153,-,-,0.085,80.000
'14:15:22.424',0.139,-,-,0.070,80.000
'14:15:22.432',0.139,-,-,0.085,79.200
'14:15:22.440',0.139,-,-,0.070,78.400
'14:15:22.448',0.139,-,-,0.070,77.600
'14:15:22.456',0.139,-,-,0.056,76.800
'14:15:22.464',0.125,-,-,0.085,75.200
'14:15:22.472',0.139,-,-,0.070,74.400
'14:15:22.480',0.125,-,-,0.085,73.600
'14:15:22.488',0.125,-,-,0.070,72.800
'14:15:22.496',0.097,-,-,0.056,72.800
'14:15:22.504',0.083,-,-,0.085,72.000
'14:15:22.512',0.069,-,-,0.070,71.200
'14:15:22.520',0.069,-,-,0.070,70.400
'14:15:22.528',0.069,-,-,0.056,69.600
'14:15:22.536',0.056,-,-,0.056,69.600
'14:15:22.544',0.056,-,-,0.056,68.800
'14:15:22.552',0.056,-,-,0.042,68.000
'14:15:22.560',0.042,-,-,0.056,67.200
'14:15:22.568',0.014,-,-,0.028,67.200
'14:15:22.576',0.000,-,-,0.028,66.400
'14:15:22.584',0.000,-,-,0.028,65.600
'14:15:22.592',0.000,-,-,0.000,64.800
'14:15:22.600',0.028,-,-,0.014,64.800
'14:15:22.608',0.139,-,-,0.113,64.000
'14:15:22.616',0.361,-,-,0.296,64.000
'14:15:22.624',0.500,-,-,0.408,63.200
'14:15:22.632',0.500,-,-,0.127,62.400
'14:15:22.640',0.167,-,-,-0.239,62.400
'14:15:22.648',0.000,-,-,-0.296,62.400
'14:15:22.656',-0.097,-,-,-0.239,61.600
'14:15:22.664',-0.125,-,-,-0.141,61.600
'14:15:22.672',-0.125,-,-,-0.056,60.800
'14:15:22.680',-0.097,-,-,-0.028,60.800
'14:15:22.688',-0.125,-,-,-0.028,60.800
'14:15:22.696',-0.125,-,-,-0.028,60.000
'14:15:22.704',-0.125,-,-,-0.042,60.000
'14:15:22.712',-0.097,-,-,-0.056,59.200
'14:15:22.720',-0.083,-,-,-0.028,59.200
'14:15:22.728',-0.125,-,-,-0.056,59.200
'14:15:22.736',-0.125,-,-,-0.070,60.800
'14:15:22.744',-0.125,-,-,-0.070,63.200
'14:15:22.752',-0.125,-,-,-0.070,68.800
'14:15:22.760',-0.139,-,-,-0.113,77.600
'14:15:22.768',-0.153,-,-,-0.113,87.200
'14:15:22.776',-0.153,-,-,-0.141,97.600
